year,pgisced97,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2011,-1,maennlich,,,,,,,,,,,,
2011,-1,weiblich,,,,,,,,,,,,
2011,in school,maennlich,,,,,,,,,,,,
2011,in school,weiblich,,,,,,,,,,,,
2011,inadequately,maennlich,,,,,,,,,,,,
2011,inadequately,weiblich,,,,,,,,,,,,
2011,general elemantary,maennlich,,,,,,,,,,,,
2011,general elemantary,weiblich,,,,,,,,,,,,
2011,middle vocational,maennlich,,,,,,,,,,,,
2011,middle vocational,weiblich,,,,,,,,,,,,
2011,vocational + Abi,maennlich,,,,,,,,,,,,
2011,vocational + Abi,weiblich,,,,,,,,,,,,
2011,higher vocational,maennlich,,,,,,,,,,,,
2011,higher vocational,weiblich,,,,,,,,,,,,
2011,higher education,maennlich,,,,,,,,,,,,
2011,higher education,weiblich,,,,,,,,,,,,
2012,-5,-3,,,,,,,,,,,,
2012,-5,maennlich,,,,,,,,,,,,
2012,-5,weiblich,,,,,,,,,,,,
2012,-1,maennlich,,,,,,,,,,,,
2012,-1,weiblich,,,,,,,,,,,,
2012,in school,maennlich,,,,,,,,,,,,
2012,in school,weiblich,,,,,,,,,,,,
2012,inadequately,maennlich,,,,,,,,,,,,
2012,inadequately,weiblich,,,,,,,,,,,,
2012,general elemantary,maennlich,,,,,,,,,,,,
2012,general elemantary,weiblich,,,,,,,,,,,,
2012,middle vocational,maennlich,,,,,,,,,,,,
2012,middle vocational,weiblich,,,,,,,,,,,,
2012,vocational + Abi,maennlich,,,,,,,,,,,,
2012,vocational + Abi,weiblich,,,,,,,,,,,,
2012,higher vocational,maennlich,,,,,,,,,,,,
2012,higher vocational,weiblich,,,,,,,,,,,,
2012,higher education,maennlich,,,,,,,,,,,,
2012,higher education,weiblich,,,,,,,,,,,,
2013,-5,-3,,,,,,,,,,,,
2013,-5,maennlich,,,,,,,,,,,,
2013,-5,weiblich,,,,,,,,,,,,
2013,-1,maennlich,,,,,,,,,,,,
2013,-1,weiblich,,,,,,,,,,,,
2013,in school,maennlich,,,,,,,,,,,,
2013,in school,weiblich,,,,,,,,,,,,
2013,inadequately,maennlich,,,,,,,,,,,,
2013,inadequately,weiblich,,,,,,,,,,,,
2013,general elemantary,maennlich,,,,,,,,,,,,
2013,general elemantary,weiblich,,,,,,,,,,,,
2013,middle vocational,maennlich,,,,,,,,,,,,
2013,middle vocational,weiblich,,,,,,,,,,,,
2013,vocational + Abi,maennlich,,,,,,,,,,,,
2013,vocational + Abi,weiblich,,,,,,,,,,,,
2013,higher vocational,maennlich,,,,,,,,,,,,
2013,higher vocational,weiblich,,,,,,,,,,,,
2013,higher education,maennlich,,,,,,,,,,,,
2013,higher education,weiblich,,,,,,,,,,,,
2014,-5,-3,,,,,,,,,,,,
2014,-5,-1,,,,,,,,,,,,
2014,-5,maennlich,,,,,,,,,,,,
2014,-5,weiblich,,,,,,,,,,,,
2014,-1,maennlich,,,,,,,,,,,,
2014,-1,weiblich,,,,,,,,,,,,
2014,in school,maennlich,,,,,,,,,,,,
2014,in school,weiblich,,,,,,,,,,,,
2014,inadequately,maennlich,,,,,,,,,,,,
2014,inadequately,weiblich,,,,,,,,,,,,
2014,general elemantary,maennlich,,,,,,,,,,,,
2014,general elemantary,weiblich,,,,,,,,,,,,
2014,middle vocational,maennlich,,,,,,,,,,,,
2014,middle vocational,weiblich,,,,,,,,,,,,
2014,vocational + Abi,maennlich,,,,,,,,,,,,
2014,vocational + Abi,weiblich,,,,,,,,,,,,
2014,higher vocational,maennlich,,,,,,,,,,,,
2014,higher vocational,weiblich,,,,,,,,,,,,
2014,higher education,maennlich,,,,,,,,,,,,
2014,higher education,weiblich,,,,,,,,,,,,
2015,-5,-3,,,,,,,,,,,,
2015,-5,-1,,,,,,,,,,,,
2015,-5,maennlich,,,,,,,,,,,,
2015,-5,weiblich,,,,,,,,,,,,
2015,-1,maennlich,3.419841962766978,3.3228488270641323,3.516835098469824,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0,313.0
2015,-1,weiblich,2.824346651258156,2.740089468959523,2.908603833556789,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,312.0
2015,in school,maennlich,3.0845891157330465,2.966051605146034,3.203126626320059,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,168.0
2015,in school,weiblich,2.872920372860267,2.758501988509595,2.9873387572109387,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,206.0
2015,inadequately,maennlich,3.45053808418176,3.323915173781411,3.5771609945821092,2.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,206.0
2015,inadequately,weiblich,3.0782471892584895,2.970417673274476,3.186076705242503,1.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0,301.0
2015,general elemantary,maennlich,3.3699436280603834,3.316013661312804,3.423873594807963,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0,1154.0
2015,general elemantary,weiblich,2.862007752802355,2.8202258252890986,2.903789680315611,1.0,2.0,4.0,1.0,7.0,2.0,1.9749999999999943,2.0,1750.0
2015,middle vocational,maennlich,3.2474583992436066,3.224841403200922,3.270075395286291,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,5437.0
2015,middle vocational,weiblich,2.8069012795917816,2.7869256797124966,2.8268768794710666,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,6649.0
2015,vocational + Abi,maennlich,3.192858653852999,3.1366150472850687,3.2491022604209294,2.0,3.0,4.0,1.0,7.0,3.0,2.9749999999999943,3.0,804.0
2015,vocational + Abi,weiblich,2.620422493012997,2.580270876718998,2.6605741093069963,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,1336.0
2015,higher vocational,maennlich,3.031925016687746,2.9822689480547613,3.081581085320731,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,945.0
2015,higher vocational,weiblich,2.412323260355782,2.3568410291418247,2.4678054915697394,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,585.0
2015,higher education,maennlich,2.7785997131356988,2.7537546512280318,2.8034447750433658,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,3183.0
2015,higher education,weiblich,2.395474053802985,2.3717672478398626,2.419180859766107,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,3201.0
2016,-5,-3,,,,,,,,,,,,
2016,-5,-1,,,,,,,,,,,,
2016,-5,maennlich,,,,,,,,,,,,
2016,-5,weiblich,,,,,,,,,,,,
2016,-1,maennlich,,,,,,,,,,,,
2016,-1,weiblich,,,,,,,,,,,,
2016,in school,maennlich,,,,,,,,,,,,
2016,in school,weiblich,,,,,,,,,,,,
2016,inadequately,maennlich,,,,,,,,,,,,
2016,inadequately,weiblich,,,,,,,,,,,,
2016,general elemantary,maennlich,,,,,,,,,,,,
2016,general elemantary,weiblich,,,,,,,,,,,,
2016,middle vocational,maennlich,,,,,,,,,,,,
2016,middle vocational,weiblich,,,,,,,,,,,,
2016,vocational + Abi,maennlich,,,,,,,,,,,,
2016,vocational + Abi,weiblich,,,,,,,,,,,,
2016,higher vocational,maennlich,,,,,,,,,,,,
2016,higher vocational,weiblich,,,,,,,,,,,,
2016,higher education,maennlich,,,,,,,,,,,,
2016,higher education,weiblich,,,,,,,,,,,,
2017,-5,-3,,,,,,,,,,,,
2017,-5,-1,,,,,,,,,,,,
2017,-5,maennlich,,,,,,,,,,,,
2017,-5,weiblich,,,,,,,,,,,,
2017,-1,maennlich,,,,,,,,,,,,
2017,-1,weiblich,,,,,,,,,,,,
2017,in school,maennlich,,,,,,,,,,,,
2017,in school,weiblich,,,,,,,,,,,,
2017,inadequately,maennlich,,,,,,,,,,,,
2017,inadequately,weiblich,,,,,,,,,,,,
2017,general elemantary,maennlich,,,,,,,,,,,,
2017,general elemantary,weiblich,,,,,,,,,,,,
2017,middle vocational,maennlich,,,,,,,,,,,,
2017,middle vocational,weiblich,,,,,,,,,,,,
2017,vocational + Abi,maennlich,,,,,,,,,,,,
2017,vocational + Abi,weiblich,,,,,,,,,,,,
2017,higher vocational,maennlich,,,,,,,,,,,,
2017,higher vocational,weiblich,,,,,,,,,,,,
2017,higher education,maennlich,,,,,,,,,,,,
2017,higher education,weiblich,,,,,,,,,,,,
2018,-5,-3,,,,,,,,,,,,
2018,-5,-1,,,,,,,,,,,,
2018,-5,maennlich,,,,,,,,,,,,
2018,-5,weiblich,,,,,,,,,,,,
2018,-1,maennlich,,,,,,,,,,,,
2018,-1,weiblich,,,,,,,,,,,,
2018,in school,maennlich,,,,,,,,,,,,
2018,in school,weiblich,,,,,,,,,,,,
2018,inadequately,maennlich,,,,,,,,,,,,
2018,inadequately,weiblich,,,,,,,,,,,,
2018,general elemantary,maennlich,,,,,,,,,,,,
2018,general elemantary,weiblich,,,,,,,,,,,,
2018,middle vocational,maennlich,,,,,,,,,,,,
2018,middle vocational,weiblich,,,,,,,,,,,,
2018,vocational + Abi,maennlich,,,,,,,,,,,,
2018,vocational + Abi,weiblich,,,,,,,,,,,,
2018,higher vocational,maennlich,,,,,,,,,,,,
2018,higher vocational,weiblich,,,,,,,,,,,,
2018,higher education,maennlich,,,,,,,,,,,,
2018,higher education,weiblich,,,,,,,,,,,,
2019,-5,-3,,,,,,,,,,,,
2019,-5,-1,,,,,,,,,,,,
2019,-5,maennlich,,,,,,,,,,,,
2019,-5,weiblich,,,,,,,,,,,,
2019,-1,-3,,,,,,,,,,,,
2019,-1,maennlich,,,,,,,,,,,,
2019,-1,weiblich,,,,,,,,,,,,
2019,in school,maennlich,,,,,,,,,,,,
2019,in school,weiblich,,,,,,,,,,,,
2019,inadequately,maennlich,,,,,,,,,,,,
2019,inadequately,weiblich,,,,,,,,,,,,
2019,general elemantary,-3,,,,,,,,,,,,
2019,general elemantary,maennlich,,,,,,,,,,,,
2019,general elemantary,weiblich,,,,,,,,,,,,
2019,middle vocational,-3,,,,,,,,,,,,
2019,middle vocational,maennlich,,,,,,,,,,,,
2019,middle vocational,weiblich,,,,,,,,,,,,
2019,vocational + Abi,maennlich,,,,,,,,,,,,
2019,vocational + Abi,weiblich,,,,,,,,,,,,
2019,higher vocational,maennlich,,,,,,,,,,,,
2019,higher vocational,weiblich,,,,,,,,,,,,
2019,higher education,-3,,,,,,,,,,,,
2019,higher education,maennlich,,,,,,,,,,,,
2019,higher education,weiblich,,,,,,,,,,,,
2020,-5,-3,,,,,,,,,,,,
2020,-5,-1,,,,,,,,,,,,
2020,-5,maennlich,,,,,,,,,,,,
2020,-5,weiblich,,,,,,,,,,,,
2020,-1,-3,,,,,,,,,,,,
2020,-1,maennlich,3.2544650576310388,3.186969881244602,3.3219602340174754,2.0,3.0,4.0,1.0,7.0,3.0,2.0,3.0,604.0
2020,-1,weiblich,2.77843756299731,2.7039924575840932,2.8528826684105266,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,423.0
2020,in school,maennlich,3.5423612270615865,3.4346200409963483,3.6501024131268247,2.0,3.0,5.0,1.0,7.0,3.0,2.0,3.0,195.0
2020,in school,weiblich,3.086944148394945,2.961468587025431,3.2124197097644593,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,167.0
2020,inadequately,maennlich,3.2579644544228454,3.1952076394653406,3.3207212693803503,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,995.0
2020,inadequately,weiblich,3.240211471017578,3.1714695222966567,3.308953419738499,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,801.0
2020,general elemantary,-3,,,,,,,,,,,,
2020,general elemantary,maennlich,3.2668447590224003,3.221584775313041,3.31210474273176,2.0,3.0,5.0,1.0,7.0,3.0,3.0,3.0,1504.0
2020,general elemantary,weiblich,2.8205064431868068,2.7794898818435585,2.861523004530055,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1688.0
2020,middle vocational,-3,,,,,,,,,,,,
2020,middle vocational,maennlich,3.1596290794072286,3.1371709052515127,3.1820872535629445,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,5275.0
2020,middle vocational,weiblich,2.7084739783287564,2.6884916998463697,2.728456256811143,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,6037.0
2020,vocational + Abi,-3,,,,,,,,,,,,
2020,vocational + Abi,maennlich,3.123666233573344,3.0737701053216377,3.17356236182505,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,947.0
2020,vocational + Abi,weiblich,2.5384737622820777,2.49968973308088,2.5772577914832753,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1407.0
2020,higher vocational,maennlich,3.103936834701306,3.0523737866905183,3.1554998827120935,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,923.0
2020,higher vocational,weiblich,2.3624928641555774,2.311032453475946,2.4139532748352086,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,543.0
2020,higher education,-3,,,,,,,,,,,,
2020,higher education,maennlich,2.853504234490051,2.831209308038098,2.875799160942004,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,4081.0
2020,higher education,weiblich,2.450914207197359,2.4285475513857078,2.47328086300901,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,3649.0
2021,-5,-3,,,,,,,,,,,,
2021,-5,-1,,,,,,,,,,,,
2021,-5,maennlich,,,,,,,,,,,,
2021,-5,weiblich,,,,,,,,,,,,
2021,-1,-3,,,,,,,,,,,,
2021,-1,maennlich,,,,,,,,,,,,
2021,-1,weiblich,,,,,,,,,,,,
2021,in school,maennlich,,,,,,,,,,,,
2021,in school,weiblich,,,,,,,,,,,,
2021,inadequately,maennlich,,,,,,,,,,,,
2021,inadequately,weiblich,,,,,,,,,,,,
2021,general elemantary,-3,,,,,,,,,,,,
2021,general elemantary,maennlich,,,,,,,,,,,,
2021,general elemantary,weiblich,,,,,,,,,,,,
2021,middle vocational,-3,,,,,,,,,,,,
2021,middle vocational,maennlich,,,,,,,,,,,,
2021,middle vocational,weiblich,,,,,,,,,,,,
2021,vocational + Abi,-3,,,,,,,,,,,,
2021,vocational + Abi,maennlich,,,,,,,,,,,,
2021,vocational + Abi,weiblich,,,,,,,,,,,,
2021,higher vocational,maennlich,,,,,,,,,,,,
2021,higher vocational,weiblich,,,,,,,,,,,,
2021,higher education,-3,,,,,,,,,,,,
2021,higher education,maennlich,,,,,,,,,,,,
2021,higher education,weiblich,,,,,,,,,,,,
