"pgfamstd","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Hauptschule","kein Migrationshintergrund","2840","0.637344225009742","0.622729440874275","0.651959009145209"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Hauptschule","direkter Migrationshintergrund","1033","0.699502676732375","0.675797963751182","0.723207389713569"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Hauptschule","indirekter Migrationshintergrund","34","0.287302884461957","0.203871132570584","0.37073463635333"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Realschule","kein Migrationshintergrund","812","0.504774297368666","0.479438621215188","0.530109973522145"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Realschule","direkter Migrationshintergrund","77","0.670400239808178","0.594668530827816","0.746131948788539"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(Fach-)Abitur","kein Migrationshintergrund","180","0.329711134589455","0.288830837399535","0.370591431779375"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(Fach-)Abitur","direkter Migrationshintergrund","143","0.572416966779429","0.505183902668622","0.639650030890236"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","AkademikerIn","kein Migrationshintergrund","414","0.619223484009883","0.580752688473074","0.657694279546693"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","AkademikerIn","direkter Migrationshintergrund","70","0.755883698866192","0.664563992073389","0.847203405658994"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.0783826363320166","0.0583717312860978","0.0983935413779353"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Hauptschule","kein Migrationshintergrund","96","0.0237850583465871","0.0191529051450101","0.0284172115481642"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Hauptschule","direkter Migrationshintergrund","55","0.034314518704321","0.0249026358321826","0.0437264015764594"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Realschule","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","AkademikerIn","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","1988","(noch) kein Abschluss","kein Migrationshintergrund","148","0.786885461329431","0.72706164172173","0.846709280937131"
"Ledig","1988","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.129600936567976","0.104594906374212","0.15460696676174"
"Ledig","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ledig","1988","Hauptschule","kein Migrationshintergrund","621","0.148038606444851","0.137242789039874","0.158834423849827"
"Ledig","1988","Hauptschule","direkter Migrationshintergrund","279","0.135661028802622","0.117956298825864","0.153365758779379"
"Ledig","1988","Hauptschule","indirekter Migrationshintergrund","73","0.649481926544241","0.561509289104092","0.73745456398439"
"Ledig","1988","Realschule","kein Migrationshintergrund","518","0.335712567052136","0.311782489175299","0.359642644928972"
"Ledig","1988","Realschule","direkter Migrationshintergrund","62","0.249470530752972","0.179758018555442","0.319183042950502"
"Ledig","1988","Realschule","indirekter Migrationshintergrund","38","0.548438299922855","0.403038345023417","0.693838254822294"
"Ledig","1988","(Fach-)Abitur","kein Migrationshintergrund","297","0.591117903183843","0.548366306542904","0.633869499824782"
"Ledig","1988","(Fach-)Abitur","direkter Migrationshintergrund","49","0.282912120974878","0.221701273606612","0.344122968343143"
"Ledig","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ledig","1988","AkademikerIn","kein Migrationshintergrund","132","0.244528111662643","0.210475852402921","0.278580370922365"
"Ledig","1988","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ledig","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Hauptschule","kein Migrationshintergrund","170","0.0469157147203395","0.0404876106165335","0.0533438188241456"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Hauptschule","direkter Migrationshintergrund","34","0.0490299312944464","0.0378655728061144","0.0601942897827785"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Realschule","kein Migrationshintergrund","58","0.0480788578938329","0.0372380948490496","0.0589196209386162"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","AkademikerIn","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Hauptschule","kein Migrationshintergrund","430","0.143916395478481","0.133246226304188","0.154586564652773"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Hauptschule","direkter Migrationshintergrund","36","0.0814918444662356","0.0673463449179993","0.0956373440144718"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Realschule","kein Migrationshintergrund","89","0.0977004562785693","0.0826549793480156","0.112745933209123"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","AkademikerIn","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(noch) kein Abschluss","direkter Migrationshintergrund","532","0.70282297755079","0.668061787141051","0.73758416796053"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Hauptschule","kein Migrationshintergrund","2660","0.63148276848357","0.616416007900906","0.646549529066234"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Hauptschule","direkter Migrationshintergrund","1024","0.714487068658482","0.690785828812293","0.738188308504671"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Hauptschule","indirekter Migrationshintergrund","36","0.272903112494752","0.195734002156477","0.350072222833026"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Realschule","kein Migrationshintergrund","786","0.512940165406475","0.487177638594953","0.538702692217997"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Realschule","direkter Migrationshintergrund","82","0.713477621711081","0.639885124244298","0.787070119177863"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(Fach-)Abitur","kein Migrationshintergrund","174","0.32149801958365","0.281431875327865","0.361564163839435"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(Fach-)Abitur","direkter Migrationshintergrund","145","0.578584550270191","0.511479521545759","0.645689578994624"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","AkademikerIn","kein Migrationshintergrund","408","0.622697941295877","0.584074256331948","0.661321626259806"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","AkademikerIn","direkter Migrationshintergrund","68","0.727676003698621","0.633593070676497","0.821758936720744"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.0579347429867754","0.0401652888264897","0.0757041971470611"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Hauptschule","kein Migrationshintergrund","83","0.0224350495329546","0.0178096786463618","0.0270604204195473"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Hauptschule","direkter Migrationshintergrund","47","0.0276955903757827","0.0190843159717295","0.0363068647798359"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Realschule","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","AkademikerIn","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","1989","(noch) kein Abschluss","kein Migrationshintergrund","144","0.799775959216935","0.740823253641419","0.858728664792451"
"Ledig","1989","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.151414484039354","0.124150107614076","0.178678860464633"
"Ledig","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","39","0.979799210736782","0.936735755359316","1.02286266611425"
"Ledig","1989","Hauptschule","kein Migrationshintergrund","600","0.148072260403772","0.136979274324924","0.159165246482621"
"Ledig","1989","Hauptschule","direkter Migrationshintergrund","244","0.128055579876467","0.110520625421953","0.145590534330982"
"Ledig","1989","Hauptschule","indirekter Migrationshintergrund","86","0.672712837740412","0.591425584378671","0.754000091102152"
"Ledig","1989","Realschule","kein Migrationshintergrund","495","0.324573847838539","0.300440940645469","0.34870675503161"
"Ledig","1989","Realschule","direkter Migrationshintergrund","55","0.208391853099551","0.142283005636945","0.274500700562158"
"Ledig","1989","Realschule","indirekter Migrationshintergrund","43","0.565252171847963","0.42784705073778","0.702657292958147"
"Ledig","1989","(Fach-)Abitur","kein Migrationshintergrund","311","0.589817865586574","0.547622945234729","0.632012785938419"
"Ledig","1989","(Fach-)Abitur","direkter Migrationshintergrund","50","0.28231665754411","0.221144878876155","0.343488436212064"
"Ledig","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ledig","1989","AkademikerIn","kein Migrationshintergrund","128","0.237927636466499","0.203997082122473","0.271858190810526"
"Ledig","1989","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ledig","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Hauptschule","kein Migrationshintergrund","174","0.0520544915710816","0.0451165437996048","0.0589924393425583"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Hauptschule","direkter Migrationshintergrund","43","0.0525509890594058","0.0408417315327233","0.0642602465860883"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Hauptschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Realschule","kein Migrationshintergrund","60","0.0529578398056215","0.0414149717341004","0.0645007078771426"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Realschule","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Realschule","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","AkademikerIn","kein Migrationshintergrund","34","0.0662547817594968","0.0464352580777926","0.086074305441201"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","AkademikerIn","direkter Migrationshintergrund","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Hauptschule","kein Migrationshintergrund","421","0.145955430008621","0.134928347315586","0.156982512701657"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Hauptschule","direkter Migrationshintergrund","37","0.0772107720298622","0.0632035764452441","0.0912179676144802"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Realschule","kein Migrationshintergrund","86","0.0962620433799435","0.0810596227696501","0.111464463990237"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Realschule","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Realschule","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","AkademikerIn","kein Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(noch) kein Abschluss","kein Migrationshintergrund","32","0.176275437371571","0.123332447778045","0.229218426965097"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(noch) kein Abschluss","direkter Migrationshintergrund","510","0.71288093598429","0.677720111650236","0.748041760318343"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Hauptschule","kein Migrationshintergrund","3712","0.632095893224084","0.619220728282267","0.644971058165901"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Hauptschule","direkter Migrationshintergrund","1074","0.708511170692221","0.68512019170201","0.731902149682433"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Hauptschule","indirekter Migrationshintergrund","39","0.330476334132464","0.253648251712681","0.407304416552247"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Realschule","kein Migrationshintergrund","1739","0.5274235574782","0.509477608337028","0.545369506619371"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Realschule","direkter Migrationshintergrund","93","0.676488726923888","0.60422669915487","0.748750754692906"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(Fach-)Abitur","kein Migrationshintergrund","228","0.312022375456303","0.276294116104333","0.347750634808273"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(Fach-)Abitur","direkter Migrationshintergrund","145","0.61006690635693","0.542639905392013","0.677493907321846"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","AkademikerIn","kein Migrationshintergrund","1208","0.681507857121165","0.658381361514084","0.704634352728245"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","AkademikerIn","direkter Migrationshintergrund","102","0.750712224946283","0.67547487930017","0.825949570592396"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.0653359477778026","0.0461305458340827","0.0845413497215226"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Hauptschule","kein Migrationshintergrund","79","0.0178577516607096","0.0143218955332633","0.021393607788156"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Hauptschule","direkter Migrationshintergrund","52","0.0313726836235472","0.0224000841643273","0.040345283082767"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Hauptschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Realschule","kein Migrationshintergrund","32","0.0110487163079124","0.00729125950080777","0.014806173115017"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Realschule","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","AkademikerIn","kein Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ledig","1990","(noch) kein Abschluss","kein Migrationshintergrund","156","0.764894538514078","0.705975765813948","0.823813311214208"
"Ledig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","57","0.123595301815849","0.0980169319565612","0.149173671675138"
"Ledig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","46","0.943427629375023","0.879392310977562","1.00746294777248"
"Ledig","1990","Hauptschule","kein Migrationshintergrund","684","0.137524491856142","0.128329371687676","0.146719612024607"
"Ledig","1990","Hauptschule","direkter Migrationshintergrund","226","0.12400807491848","0.107043650696259","0.140972499140701"
