year,quintil_oecd,regtyp,pli0080,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,2nd Quintile,Rural regions,Seldom,0.22329,279,1328,0.20088,0.24569
2021,2nd Quintile,Rural regions,Never,0.05148,51,1328,0.03959,0.06337
2021,3rd Quintile,Urban regions,Daily,0.03820,76,1971,0.02974,0.04667
2021,3rd Quintile,Urban regions,At least once per week,0.45842,915,1971,0.43642,0.48042
2021,3rd Quintile,Urban regions,At least once per month,0.24321,523,1971,0.22426,0.26215
2021,3rd Quintile,Urban regions,Seldom,0.20264,378,1971,0.18489,0.22039
2021,3rd Quintile,Urban regions,Never,0.05753,79,1971,0.04725,0.06781
2021,3rd Quintile,Rural regions,Daily,0.06869,60,1124,0.05390,0.08348
2021,3rd Quintile,Rural regions,At least once per week,0.42348,496,1124,0.39459,0.45238
2021,3rd Quintile,Rural regions,At least once per month,0.27649,327,1124,0.25033,0.30265
2021,3rd Quintile,Rural regions,Seldom,0.17945,197,1124,0.15700,0.20189
2021,3rd Quintile,Rural regions,Never,0.05189,44,1124,0.03892,0.06486
2021,4th Quintile,Urban regions,Daily,0.05361,95,2101,0.04397,0.06324
2021,4th Quintile,Urban regions,At least once per week,0.44419,961,2101,0.42294,0.46545
2021,4th Quintile,Urban regions,At least once per month,0.30054,640,2101,0.28093,0.32015
2021,4th Quintile,Urban regions,Seldom,0.17584,350,2101,0.15956,0.19212
2021,4th Quintile,Urban regions,Never,0.02582,55,2101,0.01904,0.03261
2021,4th Quintile,Rural regions,Daily,0.05344,53,1064,0.03992,0.06696
2021,4th Quintile,Rural regions,At least once per week,0.49570,521,1064,0.46565,0.52576
2021,4th Quintile,Rural regions,At least once per month,0.22806,275,1064,0.20283,0.25328
2021,4th Quintile,Rural regions,Seldom,0.20451,215,1064,0.18026,0.22875
2021,5th Quintile,Urban regions,Daily,0.05047,140,3160,0.04283,0.05810
2021,5th Quintile,Urban regions,At least once per week,0.45886,1497,3160,0.44148,0.47623
2021,5th Quintile,Urban regions,At least once per month,0.28611,948,3160,0.27035,0.30187
2021,5th Quintile,Urban regions,Seldom,0.17443,495,3160,0.16120,0.18767
2021,5th Quintile,Urban regions,Never,0.03014,80,3160,0.02417,0.03610
2021,5th Quintile,Rural regions,Daily,0.04617,54,1085,0.03368,0.05867
2021,5th Quintile,Rural regions,At least once per week,0.47809,517,1085,0.44835,0.50783
2021,5th Quintile,Rural regions,At least once per month,0.28568,333,1085,0.25879,0.31258
2021,5th Quintile,Rural regions,Seldom,0.16056,181,1085,0.13870,0.18241
