year,age_gr,migback,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2019,46-65 y.,No migration background,Seldom,0.0744580660411305,2061,25505,0.07439538655194584,0.07452074553031517
2019,46-65 y.,No migration background,Never,0.013775679507021167,309,25505,0.013747849334943286,0.013803509679099048
2019,46-65 y.,Direct migration background,Daily,0.0015829128067971997,50,25505,0.0015734208441312268,0.0015924047694631726
2019,46-65 y.,Direct migration background,At least once per week,0.019771316128388665,477,25505,0.019738076740620718,0.019804555516156612
2019,46-65 y.,Direct migration background,At least once per month,0.020024382384967787,522,25505,0.019990935265411014,0.02005782950452456
2019,46-65 y.,Direct migration background,Seldom,0.014489539421823025,354,25505,0.014461007604678904,0.014518071238967147
2019,46-65 y.,Direct migration background,Never,0.0036306339092960923,102,25505,0.003616273297726223,0.0036449945208659614
2019,46-65 y.,Indirect migration background,At least once per week,0.00323553143187617,112,25505,0.0032219720276399537,0.0032490908361123864
2019,46-65 y.,Indirect migration background,At least once per month,0.0021383004238492583,97,25505,0.0021272712988139614,0.002149329548884555
2019,46-65 y.,Indirect migration background,Seldom,0.0019908569895452284,60,25505,0.0019802141181448642,0.0020014998609455925
2019,66 and older,No migration background,Daily,0.006624622858621558,135,25505,0.006605253787346216,0.006643991929896899
2019,66 and older,No migration background,At least once per week,0.06436789704888284,1354,25505,0.06430930229423563,0.06442649180353004
2019,66 and older,No migration background,At least once per month,0.06665158216805168,1502,25505,0.06659202985261944,0.06671113448348392
2019,66 and older,No migration background,Seldom,0.06434105894579975,1354,25505,0.06428247556772766,0.06439964232387184
2019,66 and older,No migration background,Never,0.01869249267765769,328,25505,0.01866015508450969,0.018724830270805688
2019,66 and older,Direct migration background,At least once per week,0.008185675902760278,120,25505,0.008164162258487383,0.008207189547033172
2019,66 and older,Direct migration background,At least once per month,0.0064531850907982476,117,25505,0.006434066637653099,0.006472303543943396
2019,66 and older,Direct migration background,Seldom,0.007822842337323726,149,25505,0.007801807051217963,0.00784387762342949
2019,66 and older,Direct migration background,Never,0.0015174463020429959,37,25505,0.0015081523927675102,0.0015267402113184815
2021,17-29 y.,No migration background,Daily,0.011624170735169317,190,17062,0.011598711070842243,0.011649630399496392
2021,17-29 y.,No migration background,At least once per week,0.06622257271627745,1001,17062,0.06616350701899351,0.06628163841356138
2021,17-29 y.,No migration background,At least once per month,0.023070762096444642,374,17062,0.02303510276887812,0.023106421424011165
2021,17-29 y.,No migration background,Seldom,0.009808304408272524,184,17062,0.009784896250655522,0.009831712565889526
2021,17-29 y.,No migration background,Never,0.0024888841338273084,32,17062,0.0024770490364177124,0.0025007192312369044
2021,17-29 y.,Direct migration background,Daily,0.0011628978112218197,43,17062,0.0011548025897514535,0.001170993032692186
2021,17-29 y.,Direct migration background,At least once per week,0.006243028814963346,230,17062,0.00622431990913202,0.006261737720794672
2021,17-29 y.,Direct migration background,At least once per month,0.002847657593269966,152,17062,0.002835000462532467,0.002860314724007465
2021,17-29 y.,Direct migration background,Seldom,0.0038074625959292675,86,17062,0.0037928340860275685,0.0038220911058309665
2021,17-29 y.,Indirect migration background,Daily,0.0026880063843800046,40,17062,0.0026757081916696755,0.0027003045770903336
2021,17-29 y.,Indirect migration background,At least once per week,0.011656923726617476,218,17062,0.011631428641589833,0.01168241881164512
2021,17-29 y.,Indirect migration background,At least once per month,0.005112997813153054,89,17062,0.005096056958858158,0.00512993866744795
2021,17-29 y.,Indirect migration background,Seldom,0.0028966918405076954,43,17062,0.0028839265162271094,0.0029094571647882814
2021,30-45 y.,No migration background,Daily,0.009311226262254063,142,17062,0.009288413247251149,0.009334039277256977
2021,30-45 y.,No migration background,At least once per week,0.09417575109024759,1362,17062,0.09410637622656703,0.09424512595392814
2021,30-45 y.,No migration background,At least once per month,0.049279390863883485,716,17062,0.04922797824285811,0.04933080348490886
2021,30-45 y.,No migration background,Seldom,0.02205949110740252,350,17062,0.022024604030065457,0.022094378184739586
2021,30-45 y.,No migration background,Never,0.0029524201994722225,43,17062,0.0029395330266983556,0.0029653073722460893
2021,30-45 y.,Direct migration background,Daily,0.002763532900771223,52,17062,0.00275106360229818,0.0027760021992442666
2021,30-45 y.,Direct migration background,At least once per week,0.021714811249062563,523,17062,0.021680191701031803,0.021749430797093322
2021,30-45 y.,Direct migration background,At least once per month,0.013324371869868325,367,17062,0.013297137257515954,0.013351606482220696
2021,30-45 y.,Direct migration background,Seldom,0.011375245562255965,241,17062,0.01135005680414371,0.011400434320368219
2021,30-45 y.,Direct migration background,Never,0.0021872246752645,40,17062,0.002176128281654053,0.0021983210688749466
2021,30-45 y.,Indirect migration background,At least once per week,0.010744506355705221,159,17062,0.010720018086320034,0.010768994625090409
2021,30-45 y.,Indirect migration background,At least once per month,0.006977088297112174,92,17062,0.006957317354785618,0.0069968592394387295
2021,30-45 y.,Indirect migration background,Seldom,0.002163506480317533,41,17062,0.002152470284009035,0.002174542676626031
2021,46-65 y.,No migration background,Daily,0.01121971691343013,210,17062,0.011194698977630934,0.011244734849229325
2021,46-65 y.,No migration background,At least once per week,0.1199109990522268,2400,17062,0.11983383705991177,0.11998816104454182
2021,46-65 y.,No migration background,At least once per month,0.08466540257744082,1685,17062,0.08459927942461447,0.08473152573026717
2021,46-65 y.,No migration background,Seldom,0.06079932608016735,1088,17062,0.06074256649592022,0.060856085664414486
2021,46-65 y.,No migration background,Never,0.011998943769299948,207,17062,0.01197308184484981,0.012024805693750086
2021,46-65 y.,Direct migration background,Daily,0.0029995954689289077,42,17062,0.0029866060525958844,0.003012584885261931
2021,46-65 y.,Direct migration background,At least once per week,0.017251489014326892,347,17062,0.017220561492975028,0.017282416535678757
2021,46-65 y.,Direct migration background,At least once per month,0.0169389849802144,313,17062,0.01690833398688881,0.01696963597353999
2021,46-65 y.,Direct migration background,Seldom,0.013821355436830773,236,17062,0.013793624551187152,0.013849086322474394
2021,46-65 y.,Direct migration background,Never,0.005525763283455855,65,17062,0.005508155546903342,0.005543371020008367
2021,46-65 y.,Indirect migration background,At least once per week,0.0032826617718578407,73,17062,0.003269075205929866,0.0032962483377858157
2021,46-65 y.,Indirect migration background,At least once per month,0.0026004217726567688,63,17062,0.0025883250670329988,0.0026125184782805387
2021,46-65 y.,Indirect migration background,Seldom,0.002904511648607672,45,17062,0.002891729155652136,0.002917294141563208
2021,66 and older,No migration background,Daily,0.012524700370539887,173,17062,0.01249828495674469,0.012551115784335083
2021,66 and older,No migration background,At least once per week,0.08222327075083215,1226,17062,0.08215802135115652,0.08228852015050778
2021,66 and older,No migration background,At least once per month,0.05337967315446192,804,17062,0.05332627988768373,0.05343306642124011
2021,66 and older,No migration background,Seldom,0.05861877157814187,807,17062,0.05856297446256413,0.058674568693719606
2021,66 and older,No migration background,Never,0.018837126714713513,211,17062,0.018804835193246407,0.01886941823618062
2021,66 and older,Direct migration background,At least once per week,0.008611074987166107,105,17062,0.008589128685614926,0.008633021288717289
2021,66 and older,Direct migration background,At least once per month,0.0056181802387489654,67,17062,0.0056004266953195445,0.005635933782178386
2021,66 and older,Direct migration background,Seldom,0.007609102852300192,85,17062,0.007588462422405969,0.007629743282194414
