"pli0080","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1997","AkademikerIn","Westdeutschland","","","",""
"Seltener","1997","AkademikerIn","Ostdeutschland","","","",""
"Nie","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1997","Hauptschule","Westdeutschland","","","",""
"Nie","1997","Hauptschule","Ostdeutschland","","","",""
"Nie","1997","Realschule","Westdeutschland","","","",""
"Nie","1997","Realschule","Ostdeutschland","","","",""
"Nie","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1997","AkademikerIn","Westdeutschland","","","",""
"Nie","1997","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","1998","(noch) kein Abschluss","Westdeutschland","125","","",""
"Taeglich","1998","(noch) kein Abschluss","Ostdeutschland","35","0.230602008783571","0.158471414508182","0.302732603058961"
"Taeglich","1998","Hauptschule","Westdeutschland","343","0.0589329419319686","0.0523994756741195","0.0654664081898178"
"Taeglich","1998","Hauptschule","Ostdeutschland","59","0.0532139469158728","0.0403852338352007","0.0660426599965449"
"Taeglich","1998","Realschule","Westdeutschland","121","","",""
"Taeglich","1998","Realschule","Ostdeutschland","73","0.0485949798805795","0.0373156368554975","0.0598743229056614"
"Taeglich","1998","(Fach-)Abitur","Westdeutschland","75","0.0672180487524034","0.0514764812400242","0.0829596162647827"
"Taeglich","1998","(Fach-)Abitur","Ostdeutschland","19","","",""
"Taeglich","1998","AkademikerIn","Westdeutschland","30","0.0288870803558394","0.0189667137399318","0.038807446971747"
"Taeglich","1998","AkademikerIn","Ostdeutschland","16","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","Westdeutschland","371","0.521666858539437","0.484394626155831","0.558939090923043"
"Min 1x pro Woche","1998","(noch) kein Abschluss","Ostdeutschland","65","0.497832696008099","0.412212076164805","0.583453315851393"
"Min 1x pro Woche","1998","Hauptschule","Westdeutschland","2165","","",""
"Min 1x pro Woche","1998","Hauptschule","Ostdeutschland","326","0.288734610657279","0.26283401862776","0.314635202686798"
"Min 1x pro Woche","1998","Realschule","Westdeutschland","900","0.437976987140011","0.416140165384076","0.459813808895945"
"Min 1x pro Woche","1998","Realschule","Ostdeutschland","485","0.376988886952053","0.35156642812365","0.402411345780456"
"Min 1x pro Woche","1998","(Fach-)Abitur","Westdeutschland","517","0.549264795619697","0.517984807416595","0.580544783822799"
"Min 1x pro Woche","1998","(Fach-)Abitur","Ostdeutschland","77","0.512116586425725","0.436977470967959","0.587255701883492"
"Min 1x pro Woche","1998","AkademikerIn","Westdeutschland","482","0.443809135112459","0.414381790452919","0.473236479771999"
"Min 1x pro Woche","1998","AkademikerIn","Ostdeutschland","236","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Westdeutschland","113","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Min 1x pro Monat","1998","Hauptschule","Westdeutschland","1364","","",""
"Min 1x pro Monat","1998","Hauptschule","Ostdeutschland","368","0.320999720806445","0.294316900351469","0.347682541261421"
"Min 1x pro Monat","1998","Realschule","Westdeutschland","630","0.321472625048036","0.300916444708456","0.342028805387617"
"Min 1x pro Monat","1998","Realschule","Ostdeutschland","456","0.317988975440031","0.293559895476971","0.342418055403092"
"Min 1x pro Monat","1998","(Fach-)Abitur","Westdeutschland","257","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","Ostdeutschland","51","0.244968604676091","0.180319673398309","0.309617535953872"
"Min 1x pro Monat","1998","AkademikerIn","Westdeutschland","398","0.353755970129638","0.325436104239372","0.382075836019904"
"Min 1x pro Monat","1998","AkademikerIn","Ostdeutschland","339","0.382508710200696","0.350158684893413","0.414858735507979"
"Seltener","1998","(noch) kein Abschluss","Westdeutschland","71","0.131546945794503","0.106327409113163","0.156766482475844"
"Seltener","1998","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Seltener","1998","Hauptschule","Westdeutschland","1001","","",""
"Seltener","1998","Hauptschule","Ostdeutschland","368","0.282523107115778","0.256790998468109","0.308255215763448"
"Seltener","1998","Realschule","Westdeutschland","305","0.168557223037547","0.152080281522863","0.185034164552232"
"Seltener","1998","Realschule","Ostdeutschland","360","0.241309728507648","0.218864447085638","0.263755009929659"
"Seltener","1998","(Fach-)Abitur","Westdeutschland","118","","",""
"Seltener","1998","(Fach-)Abitur","Ostdeutschland","23","","",""
"Seltener","1998","AkademikerIn","Westdeutschland","173","","",""
"Seltener","1998","AkademikerIn","Ostdeutschland","267","","",""
"Nie","1998","(noch) kein Abschluss","Westdeutschland","10","","",""
"Nie","1998","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1998","Hauptschule","Westdeutschland","118","","",""
"Nie","1998","Hauptschule","Ostdeutschland","55","0.0545286145046249","0.0415514187312765","0.0675058102779732"
"Nie","1998","Realschule","Westdeutschland","27","","",""
"Nie","1998","Realschule","Ostdeutschland","22","","",""
"Nie","1998","(Fach-)Abitur","Westdeutschland","5","0.00739328875237366","0.00200783381438368","0.0127787436903636"
"Nie","1998","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1998","AkademikerIn","Westdeutschland","12","","",""
"Nie","1998","AkademikerIn","Ostdeutschland","9","0.0115420219636859","0.00443220212397353","0.0186518418033984"
"Taeglich","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","1999","Hauptschule","Westdeutschland","","","",""
"Taeglich","1999","Hauptschule","Ostdeutschland","","","",""
"Taeglich","1999","Realschule","Westdeutschland","","","",""
"Taeglich","1999","Realschule","Ostdeutschland","","","",""
"Taeglich","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","1999","AkademikerIn","Westdeutschland","","","",""
"Taeglich","1999","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1999","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1999","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1999","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1999","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1999","Hauptschule","Westdeutschland","","","",""
"Seltener","1999","Hauptschule","Ostdeutschland","","","",""
"Seltener","1999","Realschule","Westdeutschland","","","",""
"Seltener","1999","Realschule","Ostdeutschland","","","",""
"Seltener","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1999","AkademikerIn","Westdeutschland","","","",""
"Seltener","1999","AkademikerIn","Ostdeutschland","","","",""
"Nie","1999","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1999","Hauptschule","Westdeutschland","","","",""
"Nie","1999","Hauptschule","Ostdeutschland","","","",""
"Nie","1999","Realschule","Westdeutschland","","","",""
"Nie","1999","Realschule","Ostdeutschland","","","",""
"Nie","1999","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1999","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1999","AkademikerIn","Westdeutschland","","","",""
"Nie","1999","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2000","Hauptschule","Westdeutschland","","","",""
"Taeglich","2000","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2000","Realschule","Westdeutschland","","","",""
"Taeglich","2000","Realschule","Ostdeutschland","","","",""
"Taeglich","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2000","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2000","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2000","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2000","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2000","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2000","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2000","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2000","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2000","Hauptschule","Westdeutschland","","","",""
"Seltener","2000","Hauptschule","Ostdeutschland","","","",""
"Seltener","2000","Realschule","Westdeutschland","","","",""
"Seltener","2000","Realschule","Ostdeutschland","","","",""
"Seltener","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2000","AkademikerIn","Westdeutschland","","","",""
"Seltener","2000","AkademikerIn","Ostdeutschland","","","",""
"Nie","2000","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2000","Hauptschule","Westdeutschland","","","",""
"Nie","2000","Hauptschule","Ostdeutschland","","","",""
"Nie","2000","Realschule","Westdeutschland","","","",""
"Nie","2000","Realschule","Ostdeutschland","","","",""
"Nie","2000","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2000","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2000","AkademikerIn","Westdeutschland","","","",""
"Nie","2000","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2001","Hauptschule","Westdeutschland","","","",""
"Taeglich","2001","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2001","Realschule","Westdeutschland","","","",""
"Taeglich","2001","Realschule","Ostdeutschland","","","",""
"Taeglich","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2001","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2001","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2001","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2001","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2001","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2001","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2001","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2001","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2001","Hauptschule","Westdeutschland","","","",""
"Seltener","2001","Hauptschule","Ostdeutschland","","","",""
"Seltener","2001","Realschule","Westdeutschland","","","",""
"Seltener","2001","Realschule","Ostdeutschland","","","",""
"Seltener","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2001","AkademikerIn","Westdeutschland","","","",""
"Seltener","2001","AkademikerIn","Ostdeutschland","","","",""
"Nie","2001","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2001","Hauptschule","Westdeutschland","","","",""
"Nie","2001","Hauptschule","Ostdeutschland","","","",""
"Nie","2001","Realschule","Westdeutschland","","","",""
"Nie","2001","Realschule","Ostdeutschland","","","",""
"Nie","2001","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2001","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2001","AkademikerIn","Westdeutschland","","","",""
"Nie","2001","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2002","Hauptschule","Westdeutschland","","","",""
"Taeglich","2002","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2002","Realschule","Westdeutschland","","","",""
"Taeglich","2002","Realschule","Ostdeutschland","","","",""
"Taeglich","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2002","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2002","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2002","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2002","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2002","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2002","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2002","Hauptschule","Westdeutschland","","","",""
"Seltener","2002","Hauptschule","Ostdeutschland","","","",""
"Seltener","2002","Realschule","Westdeutschland","","","",""
"Seltener","2002","Realschule","Ostdeutschland","","","",""
"Seltener","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2002","AkademikerIn","Westdeutschland","","","",""
"Seltener","2002","AkademikerIn","Ostdeutschland","","","",""
"Nie","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2002","Hauptschule","Westdeutschland","","","",""
"Nie","2002","Hauptschule","Ostdeutschland","","","",""
"Nie","2002","Realschule","Westdeutschland","","","",""
"Nie","2002","Realschule","Ostdeutschland","","","",""
"Nie","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2002","AkademikerIn","Westdeutschland","","","",""
"Nie","2002","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2003","(noch) kein Abschluss","Westdeutschland","143","","",""
"Taeglich","2003","(noch) kein Abschluss","Ostdeutschland","48","0.229127296668682","0.168402100160512","0.289852493176851"
"Taeglich","2003","Hauptschule","Westdeutschland","273","","",""
"Taeglich","2003","Hauptschule","Ostdeutschland","57","0.0487980878219663","0.0376549210450564","0.0599412545988761"
"Taeglich","2003","Realschule","Westdeutschland","180","","",""
"Taeglich","2003","Realschule","Ostdeutschland","72","0.0323136821762204","0.0245482800763225","0.0400790842761182"
"Taeglich","2003","(Fach-)Abitur","Westdeutschland","117","","",""
"Taeglich","2003","(Fach-)Abitur","Ostdeutschland","30","0.0775569409877015","0.0502662188770598","0.104847663098343"
"Taeglich","2003","AkademikerIn","Westdeutschland","69","0.0247308408140457","0.0192201166451552","0.0302415649829362"
"Taeglich","2003","AkademikerIn","Ostdeutschland","19","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Westdeutschland","362","0.477729477403145","0.440936050524677","0.514522904281614"
"Min 1x pro Woche","2003","(noch) kein Abschluss","Ostdeutschland","91","0.532046500367685","0.459949810657338","0.604143190078032"
"Min 1x pro Woche","2003","Hauptschule","Westdeutschland","2769","","",""
"Min 1x pro Woche","2003","Hauptschule","Ostdeutschland","437","0.307904589160342","0.284028569008558","0.331780609312126"
"Min 1x pro Woche","2003","Realschule","Westdeutschland","1738","","",""
"Min 1x pro Woche","2003","Realschule","Ostdeutschland","678","0.356135076510621","0.335106581959082","0.37716357106216"
"Min 1x pro Woche","2003","(Fach-)Abitur","Westdeutschland","1052","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Ostdeutschland","187","","",""
"Min 1x pro Woche","2003","AkademikerIn","Westdeutschland","1335","","",""
"Min 1x pro Woche","2003","AkademikerIn","Ostdeutschland","376","0.291794237280796","0.266958508924504","0.316629965637087"
"Min 1x pro Monat","2003","(noch) kein Abschluss","Westdeutschland","111","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Min 1x pro Monat","2003","Hauptschule","Westdeutschland","2116","","",""
"Min 1x pro Monat","2003","Hauptschule","Ostdeutschland","386","0.271493888737082","0.248491788068329","0.294495989405835"
"Min 1x pro Monat","2003","Realschule","Westdeutschland","1235","","",""
"Min 1x pro Monat","2003","Realschule","Ostdeutschland","744","0.353468249646367","0.332475295492768","0.374461203799967"
"Min 1x pro Monat","2003","(Fach-)Abitur","Westdeutschland","581","0.276213041816216","0.256777042788065","0.295649040844367"
"Min 1x pro Monat","2003","(Fach-)Abitur","Ostdeutschland","99","0.284506409610383","0.238471869461198","0.330540949759567"
"Min 1x pro Monat","2003","AkademikerIn","Westdeutschland","1181","","",""
"Min 1x pro Monat","2003","AkademikerIn","Ostdeutschland","554","0.436475516033449","0.409380141652012","0.463570890414886"
"Seltener","2003","(noch) kein Abschluss","Westdeutschland","76","0.147577077871484","0.121451345398622","0.173702810344345"
"Seltener","2003","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Seltener","2003","Hauptschule","Westdeutschland","1511","","",""
"Seltener","2003","Hauptschule","Ostdeutschland","454","0.291341651945272","0.267840420798511","0.314842883092033"
"Seltener","2003","Realschule","Westdeutschland","565","0.163933967599828","0.152120988024318","0.175746947175339"
"Seltener","2003","Realschule","Ostdeutschland","462","0.234579873065247","0.215971914239366","0.253187831891128"
"Seltener","2003","(Fach-)Abitur","Westdeutschland","251","","",""
"Seltener","2003","(Fach-)Abitur","Ostdeutschland","49","0.149271063917249","0.112911528577827","0.18563059925667"
"Seltener","2003","AkademikerIn","Westdeutschland","433","0.156639799442802","0.143742921267792","0.169536677617813"
"Seltener","2003","AkademikerIn","Ostdeutschland","324","0.240723700832336","0.217366641436999","0.264080760227673"
"Nie","2003","(noch) kein Abschluss","Westdeutschland","16","","",""
"Nie","2003","(noch) kein Abschluss","Ostdeutschland","6","0.0480292844090995","0.0171331580934089","0.07892541072479"
"Nie","2003","Hauptschule","Westdeutschland","319","0.0506295947996224","0.0454892563662681","0.0557699332329768"
"Nie","2003","Hauptschule","Ostdeutschland","102","","",""
"Nie","2003","Realschule","Westdeutschland","55","0.0187924071613458","0.0144595303148695","0.0231252840078221"
"Nie","2003","Realschule","Ostdeutschland","36","0.023503118601544","0.0168503625244369","0.0301558746786512"
"Nie","2003","(Fach-)Abitur","Westdeutschland","32","0.0162229639363296","0.0107314404738533","0.0217144873988058"
"Nie","2003","(Fach-)Abitur","Ostdeutschland","4","0.0171444518907294","0.00389976922483653","0.0303891345566223"
"Nie","2003","AkademikerIn","Westdeutschland","33","0.0136325793536344","0.00951790600133774","0.0177472527059311"
"Nie","2003","AkademikerIn","Ostdeutschland","14","","",""
"Taeglich","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2004","Hauptschule","Westdeutschland","","","",""
"Taeglich","2004","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2004","Realschule","Westdeutschland","","","",""
"Taeglich","2004","Realschule","Ostdeutschland","","","",""
"Taeglich","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2004","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2004","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2004","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2004","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2004","Hauptschule","Westdeutschland","","","",""
"Seltener","2004","Hauptschule","Ostdeutschland","","","",""
"Seltener","2004","Realschule","Westdeutschland","","","",""
"Seltener","2004","Realschule","Ostdeutschland","","","",""
"Seltener","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2004","AkademikerIn","Westdeutschland","","","",""
"Seltener","2004","AkademikerIn","Ostdeutschland","","","",""
"Nie","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2004","Hauptschule","Westdeutschland","","","",""
"Nie","2004","Hauptschule","Ostdeutschland","","","",""
"Nie","2004","Realschule","Westdeutschland","","","",""
"Nie","2004","Realschule","Ostdeutschland","","","",""
"Nie","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2004","AkademikerIn","Westdeutschland","","","",""
"Nie","2004","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Taeglich","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Taeglich","2005","Hauptschule","Westdeutschland","","","",""
"Taeglich","2005","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2005","Realschule","Westdeutschland","","","",""
"Taeglich","2005","Realschule","Ostdeutschland","","","",""
"Taeglich","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Taeglich","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Taeglich","2005","AkademikerIn","Westdeutschland","","","",""
"Taeglich","2005","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2005","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","Realschule","Westdeutschland","","","",""
