,Unnamed: 0,year,bula_h,migback,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
291,291,2003,Saxony-Anhalt,No migration background,At least once per month,0.3313,284,21117,0.30187,0.35552
292,292,2003,Saxony-Anhalt,No migration background,Seldom,0.20424,210,21117,0.18632,0.22126
293,293,2003,Saxony-Anhalt,No migration background,Never,0.05956,38,21117,0.0494,0.06919
294,294,2003,Thuringa,No migration background,Daily,0.04687,45,21117,0.03571,0.06013
295,295,2003,Thuringa,No migration background,At least once per week,0.36917,337,21117,0.33083,0.39893
296,296,2003,Thuringa,No migration background,At least once per month,0.30436,305,21117,0.27983,0.32517
297,297,2003,Thuringa,No migration background,Seldom,0.2796,229,21117,0.25137,0.31019
298,298,2008,Schleswig-Holstein,No migration background,At least once per week,0.36797,188,18286,0.32738,0.4055
299,299,2008,Schleswig-Holstein,No migration background,At least once per month,0.4234,187,18286,0.3752,0.47716
300,300,2008,Schleswig-Holstein,No migration background,Seldom,0.20862,98,18286,0.18182,0.2384
301,301,2008,Hamburg,No migration background,At least once per week,0.46116,111,18286,0.39981,0.53383
302,302,2008,Hamburg,No migration background,At least once per month,0.33518,86,18286,0.27899,0.39543
303,303,2008,Hamburg,No migration background,Seldom,0.20366,43,18286,0.17028,0.23958
304,304,2008,Lower Saxony,No migration background,Daily,0.03848,55,18286,0.03039,0.04815
305,305,2008,Lower Saxony,No migration background,At least once per week,0.39635,601,18286,0.3739,0.41926
306,306,2008,Lower Saxony,No migration background,At least once per month,0.3001,502,18286,0.27911,0.31981
307,307,2008,Lower Saxony,No migration background,Seldom,0.23452,345,18286,0.2138,0.25342
308,308,2008,Lower Saxony,No migration background,Never,0.03055,35,18286,0.02327,0.03777
309,309,2008,Lower Saxony,Direct migration background,At least once per week,0.52125,68,18286,0.41063,0.64107
310,310,2008,Lower Saxony,Direct migration background,At least once per month,0.47875,50,18286,0.37249,0.60202
311,311,2008,Lower Saxony,Indirect migration background,At least once per week,1.0,31,18286,0.64379,1.44214
312,312,2008,Bremen,No migration background,At least once per week,0.45112,57,18286,0.362,0.54856
313,313,2008,Bremen,No migration background,At least once per month,0.54888,45,18286,0.44227,0.66936
314,314,2008,North Rhine-Westphalia,No migration background,Daily,0.03344,111,18286,0.02758,0.03824
315,315,2008,North Rhine-Westphalia,No migration background,At least once per week,0.40462,1293,18286,0.38576,0.42213
316,316,2008,North Rhine-Westphalia,No migration background,At least once per month,0.32805,1084,18286,0.31084,0.34507
317,317,2008,North Rhine-Westphalia,No migration background,Seldom,0.20535,627,18286,0.19162,0.21876
318,318,2008,North Rhine-Westphalia,No migration background,Never,0.02855,80,18286,0.02396,0.03222
319,319,2008,North Rhine-Westphalia,Direct migration background,At least once per week,0.50764,230,18286,0.46321,0.55873
320,320,2008,North Rhine-Westphalia,Direct migration background,At least once per month,0.29943,161,18286,0.26173,0.33284
321,321,2008,North Rhine-Westphalia,Direct migration background,Seldom,0.19293,82,18286,0.16512,0.23081
322,322,2008,North Rhine-Westphalia,Indirect migration background,At least once per week,0.82374,122,18286,0.69129,0.96705
323,323,2008,North Rhine-Westphalia,Indirect migration background,At least once per month,0.17626,32,18286,0.11519,0.25021
324,324,2008,Hesse,No migration background,Daily,0.04927,37,18286,0.03935,0.06232
325,325,2008,Hesse,No migration background,At least once per week,0.39184,420,18286,0.35902,0.4222
326,326,2008,Hesse,No migration background,At least once per month,0.30116,344,18286,0.27726,0.33065
327,327,2008,Hesse,No migration background,Seldom,0.25773,233,18286,0.23367,0.28078
328,328,2008,Hesse,Direct migration background,At least once per week,0.51074,79,18286,0.42134,0.58507
329,329,2008,Hesse,Direct migration background,At least once per month,0.29052,54,18286,0.23838,0.35034
330,330,2008,Hesse,Direct migration background,Seldom,0.19874,31,18286,0.14872,0.26826
331,331,2008,Hesse,Indirect migration background,At least once per week,1.0,37,18286,0.75837,1.24429
332,332,2008,"Rhineland-Palatinate, Saarland",No migration background,Daily,0.04015,34,18286,0.03085,0.04972
333,333,2008,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.34638,334,18286,0.32139,0.37667
334,334,2008,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.28155,268,18286,0.25399,0.30599
335,335,2008,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.27561,216,18286,0.25268,0.30333
336,336,2008,"Rhineland-Palatinate, Saarland",No migration background,Never,0.05631,48,18286,0.0459,0.06677
337,337,2008,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.34707,47,18286,0.28087,0.4134
338,338,2008,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.30062,39,18286,0.22797,0.37967
339,339,2008,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.35231,42,18286,0.27847,0.43156
340,340,2008,Baden-Wuerttemberg,No migration background,Daily,0.03859,54,18286,0.02946,0.04734
341,341,2008,Baden-Wuerttemberg,No migration background,At least once per week,0.41376,730,18286,0.38151,0.43947
342,342,2008,Baden-Wuerttemberg,No migration background,At least once per month,0.33273,598,18286,0.3105,0.36088
343,343,2008,Baden-Wuerttemberg,No migration background,Seldom,0.21492,324,18286,0.19649,0.23455
344,344,2008,Baden-Wuerttemberg,Direct migration background,At least once per week,0.47566,197,18286,0.42056,0.54073
345,345,2008,Baden-Wuerttemberg,Direct migration background,At least once per month,0.36863,132,18286,0.31752,0.42751
346,346,2008,Baden-Wuerttemberg,Direct migration background,Seldom,0.15571,73,18286,0.1272,0.18241
347,347,2008,Baden-Wuerttemberg,Indirect migration background,At least once per week,1.0,114,18286,0.79728,1.19504
348,348,2008,Bavaria,No migration background,Daily,0.03624,72,18286,0.02786,0.04321
349,349,2008,Bavaria,No migration background,At least once per week,0.38802,867,18286,0.36458,0.40892
350,350,2008,Bavaria,No migration background,At least once per month,0.29967,760,18286,0.27962,0.31878
351,351,2008,Bavaria,No migration background,Seldom,0.23117,544,18286,0.21534,0.24685
352,352,2008,Bavaria,No migration background,Never,0.0449,79,18286,0.03952,0.0511
353,353,2008,Bavaria,Direct migration background,At least once per week,0.40582,119,18286,0.34141,0.4658
354,354,2008,Bavaria,Direct migration background,At least once per month,0.35378,94,18286,0.30381,0.41062
355,355,2008,Bavaria,Direct migration background,Seldom,0.2404,56,18286,0.21052,0.28129
356,356,2008,Bavaria,Indirect migration background,At least once per week,0.68368,64,18286,0.53008,0.88025
357,357,2008,Bavaria,Indirect migration background,At least once per month,0.31632,31,18286,0.22507,0.42793
358,358,2008,Berlin,No migration background,Daily,0.06462,32,18286,0.04979,0.07728
359,359,2008,Berlin,No migration background,At least once per week,0.37503,226,18286,0.33853,0.41528
360,360,2008,Berlin,No migration background,At least once per month,0.35861,242,18286,0.31948,0.39154
361,361,2008,Berlin,No migration background,Seldom,0.20174,122,18286,0.17327,0.22881
362,362,2008,Brandenburg,No migration background,Daily,0.06269,37,18286,0.04702,0.07752
363,363,2008,Brandenburg,No migration background,At least once per week,0.35273,259,18286,0.3151,0.39503
364,364,2008,Brandenburg,No migration background,At least once per month,0.33541,291,18286,0.29722,0.37104
365,365,2008,Brandenburg,No migration background,Seldom,0.24918,183,18286,0.21779,0.28133
366,366,2008,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.37983,168,18286,0.33636,0.41956
367,367,2008,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.34207,169,18286,0.30446,0.38876
368,368,2008,Mecklenburg-Western Pomerania,No migration background,Seldom,0.2781,108,18286,0.24197,0.31804
369,369,2008,Saxony,No migration background,Daily,0.0411,48,18286,0.03383,0.05022
370,370,2008,Saxony,No migration background,At least once per week,0.31866,441,18286,0.28926,0.34201
371,371,2008,Saxony,No migration background,At least once per month,0.34836,512,18286,0.32355,0.37667
372,372,2008,Saxony,No migration background,Seldom,0.25324,345,18286,0.22929,0.28257
373,373,2008,Saxony,No migration background,Never,0.03864,45,18286,0.03266,0.04445
374,374,2008,Saxony-Anhalt,No migration background,At least once per week,0.36162,252,18286,0.32859,0.40754
375,375,2008,Saxony-Anhalt,No migration background,At least once per month,0.37426,278,18286,0.3364,0.42
376,376,2008,Saxony-Anhalt,No migration background,Seldom,0.26412,211,18286,0.23684,0.29614
377,377,2008,Thuringa,No migration background,At least once per week,0.34121,259,18286,0.30679,0.38101
378,378,2008,Thuringa,No migration background,At least once per month,0.33815,284,18286,0.30295,0.37482
379,379,2008,Thuringa,No migration background,Seldom,0.27757,244,18286,0.24877,0.30812
380,380,2008,Thuringa,No migration background,Never,0.04307,35,18286,0.0345,0.05482
381,381,2013,Schleswig-Holstein,No migration background,Daily,0.05428,40,24424,0.04017,0.06938
382,382,2013,Schleswig-Holstein,No migration background,At least once per week,0.3979,315,24424,0.35426,0.43446
383,383,2013,Schleswig-Holstein,No migration background,At least once per month,0.3226,248,24424,0.28029,0.37162
384,384,2013,Schleswig-Holstein,No migration background,Seldom,0.22521,163,24424,0.18623,0.26333
385,385,2013,Schleswig-Holstein,Direct migration background,At least once per week,1.0,34,24424,0.48666,1.65034
386,386,2013,Hamburg,No migration background,At least once per week,0.48811,168,24424,0.40612,0.58053
387,387,2013,Hamburg,No migration background,At least once per month,0.33807,96,24424,0.2739,0.41066
388,388,2013,Hamburg,No migration background,Seldom,0.17383,54,24424,0.13985,0.22556
389,389,2013,Lower Saxony,No migration background,Daily,0.03548,93,24424,0.02915,0.04118
390,390,2013,Lower Saxony,No migration background,At least once per week,0.39455,855,24424,0.36909,0.42295
391,391,2013,Lower Saxony,No migration background,At least once per month,0.32141,707,24424,0.29959,0.34634
392,392,2013,Lower Saxony,No migration background,Seldom,0.21981,419,24424,0.19894,0.2443
393,393,2013,Lower Saxony,No migration background,Never,0.02875,48,24424,0.0218,0.03698
394,394,2013,Lower Saxony,Direct migration background,At least once per week,0.36469,102,24424,0.26189,0.49038
395,395,2013,Lower Saxony,Direct migration background,At least once per month,0.30853,72,24424,0.21514,0.40091
396,396,2013,Lower Saxony,Direct migration background,Seldom,0.32678,43,24424,0.19003,0.45568
397,397,2013,Lower Saxony,Indirect migration background,At least once per week,1.0,40,24424,0.60523,1.37687
398,398,2013,Bremen,No migration background,At least once per week,0.37983,54,24424,0.27786,0.5039
399,399,2013,Bremen,No migration background,At least once per month,0.62017,50,24424,0.41179,0.84659
400,400,2013,North Rhine-Westphalia,No migration background,Daily,0.04082,169,24424,0.0342,0.04919
401,401,2013,North Rhine-Westphalia,No migration background,At least once per week,0.39764,1632,24424,0.37653,0.42345
402,402,2013,North Rhine-Westphalia,No migration background,At least once per month,0.3261,1306,24424,0.30727,0.34622
403,403,2013,North Rhine-Westphalia,No migration background,Seldom,0.20663,776,24424,0.19366,0.22172
404,404,2013,North Rhine-Westphalia,No migration background,Never,0.02881,106,24424,0.02503,0.03343
405,405,2013,North Rhine-Westphalia,Direct migration background,Daily,0.04518,32,24424,0.02102,0.07541
406,406,2013,North Rhine-Westphalia,Direct migration background,At least once per week,0.37715,332,24424,0.32912,0.4347
407,407,2013,North Rhine-Westphalia,Direct migration background,At least once per month,0.34339,233,24424,0.29163,0.39996
408,408,2013,North Rhine-Westphalia,Direct migration background,Seldom,0.23429,169,24424,0.19506,0.27577
409,409,2013,North Rhine-Westphalia,Indirect migration background,At least once per week,0.59135,174,24424,0.47143,0.70781
410,410,2013,North Rhine-Westphalia,Indirect migration background,At least once per month,0.23516,68,24424,0.1668,0.30184
411,411,2013,North Rhine-Westphalia,Indirect migration background,Seldom,0.17349,43,24424,0.11483,0.24025
412,412,2013,Hesse,No migration background,Daily,0.03434,53,24424,0.02786,0.04184
413,413,2013,Hesse,No migration background,At least once per week,0.36303,552,24424,0.3324,0.39707
414,414,2013,Hesse,No migration background,At least once per month,0.31497,432,24424,0.27903,0.35279
415,415,2013,Hesse,No migration background,Seldom,0.22703,266,24424,0.2019,0.25088
416,416,2013,Hesse,No migration background,Never,0.06062,55,24424,0.04957,0.07192
417,417,2013,Hesse,Direct migration background,At least once per week,0.50752,121,24424,0.36685,0.65203
418,418,2013,Hesse,Direct migration background,At least once per month,0.2252,83,24424,0.13151,0.3408
419,419,2013,Hesse,Direct migration background,Seldom,0.26728,60,24424,0.18887,0.35451
420,420,2013,Hesse,Indirect migration background,At least once per week,0.48587,44,24424,0.35011,0.60521
421,421,2013,Hesse,Indirect migration background,At least once per month,0.51413,35,24424,0.3263,0.73577
422,422,2013,"Rhineland-Palatinate, Saarland",No migration background,Daily,0.02959,39,24424,0.02054,0.0438
423,423,2013,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.42123,489,24424,0.38509,0.4584
424,424,2013,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.30911,355,24424,0.27743,0.34054
425,425,2013,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.20292,241,24424,0.18266,0.23034
426,426,2013,"Rhineland-Palatinate, Saarland",No migration background,Never,0.03716,39,24424,0.02859,0.04647
427,427,2013,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.57867,74,24424,0.45609,0.73341
428,428,2013,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.42133,55,24424,0.31194,0.55931
429,429,2013,"Rhineland-Palatinate, Saarland",Indirect migration background,At least once per week,1.0,31,24424,0.62169,1.51837
430,430,2013,Baden-Wuerttemberg,No migration background,Daily,0.04487,102,24424,0.03922,0.05271
431,431,2013,Baden-Wuerttemberg,No migration background,At least once per week,0.36199,918,24424,0.33344,0.39242
432,432,2013,Baden-Wuerttemberg,No migration background,At least once per month,0.32935,822,24424,0.30159,0.35258
433,433,2013,Baden-Wuerttemberg,No migration background,Seldom,0.23531,446,24424,0.21428,0.2602
434,434,2013,Baden-Wuerttemberg,No migration background,Never,0.02848,62,24424,0.02198,0.0351
435,435,2013,Baden-Wuerttemberg,Direct migration background,At least once per week,0.41155,179,24424,0.32481,0.50648
436,436,2013,Baden-Wuerttemberg,Direct migration background,At least once per month,0.32404,139,24424,0.26178,0.38977
437,437,2013,Baden-Wuerttemberg,Direct migration background,Seldom,0.26441,95,24424,0.19021,0.33254
438,438,2013,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.49021,97,24424,0.37122,0.61199
439,439,2013,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.35468,55,24424,0.25645,0.47399
440,440,2013,Baden-Wuerttemberg,Indirect migration background,Seldom,0.15511,32,24424,0.09087,0.24889
441,441,2013,Bavaria,No migration background,Daily,0.03478,128,24424,0.02815,0.04167
442,442,2013,Bavaria,No migration background,At least once per week,0.37088,1309,24424,0.34822,0.39054
443,443,2013,Bavaria,No migration background,At least once per month,0.32327,1089,24424,0.29703,0.34434
444,444,2013,Bavaria,No migration background,Seldom,0.22766,722,24424,0.21039,0.24244
445,445,2013,Bavaria,No migration background,Never,0.04342,108,24424,0.03594,0.0509
446,446,2013,Bavaria,Direct migration background,At least once per week,0.41887,180,24424,0.34836,0.50253
447,447,2013,Bavaria,Direct migration background,At least once per month,0.36303,147,24424,0.2878,0.45672
448,448,2013,Bavaria,Direct migration background,Seldom,0.2181,92,24424,0.16258,0.28583
449,449,2013,Bavaria,Indirect migration background,At least once per week,0.5806,86,24424,0.43219,0.75169
450,450,2013,Bavaria,Indirect migration background,At least once per month,0.4194,62,24424,0.31018,0.55664
451,451,2013,Berlin,No migration background,Daily,0.03993,40,24424,0.02871,0.05153
452,452,2013,Berlin,No migration background,At least once per week,0.33954,308,24424,0.30679,0.37404
453,453,2013,Berlin,No migration background,At least once per month,0.38345,309,24424,0.34116,0.42138
454,454,2013,Berlin,No migration background,Seldom,0.23709,180,24424,0.20765,0.28182
455,455,2013,Berlin,Direct migration background,At least once per week,1.0,33,24424,0.62099,1.41732
456,456,2013,Brandenburg,No migration background,Daily,0.02794,34,24424,0.01879,0.03872
457,457,2013,Brandenburg,No migration background,At least once per week,0.2658,278,24424,0.23129,0.29894
458,458,2013,Brandenburg,No migration background,At least once per month,0.34895,358,24424,0.31488,0.37987
459,459,2013,Brandenburg,No migration background,Seldom,0.3092,254,24424,0.2661,0.35354
460,460,2013,Brandenburg,No migration background,Never,0.0481,46,24424,0.04116,0.05544
461,461,2013,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.29108,182,24424,0.24948,0.33914
462,462,2013,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.43724,213,24424,0.3781,0.5019
463,463,2013,Mecklenburg-Western Pomerania,No migration background,Seldom,0.27168,126,24424,0.22842,0.32666
464,464,2013,Saxony,No migration background,Daily,0.03306,42,24424,0.01991,0.04733
465,465,2013,Saxony,No migration background,At least once per week,0.29498,502,24424,0.26799,0.32088
466,466,2013,Saxony,No migration background,At least once per month,0.37948,630,24424,0.34533,0.42106
467,467,2013,Saxony,No migration background,Seldom,0.2469,402,24424,0.22498,0.27508
468,468,2013,Saxony,No migration background,Never,0.04557,67,24424,0.03467,0.05777
469,469,2013,Saxony-Anhalt,No migration background,Daily,0.03303,33,24424,0.02353,0.04304
470,470,2013,Saxony-Anhalt,No migration background,At least once per week,0.29216,283,24424,0.25325,0.33691
471,471,2013,Saxony-Anhalt,No migration background,At least once per month,0.36293,313,24424,0.32475,0.40896
472,472,2013,Saxony-Anhalt,No migration background,Seldom,0.25797,237,24424,0.22295,0.2953
473,473,2013,Saxony-Anhalt,No migration background,Never,0.05391,58,24424,0.04453,0.06637
474,474,2013,Thuringa,No migration background,Daily,0.02705,40,24424,0.02045,0.03512
475,475,2013,Thuringa,No migration background,At least once per week,0.32959,303,24424,0.2885,0.37294
476,476,2013,Thuringa,No migration background,At least once per month,0.28551,282,24424,0.25171,0.31926
477,477,2013,Thuringa,No migration background,Seldom,0.25899,254,24424,0.23125,0.28884
478,478,2013,Thuringa,No migration background,Never,0.09887,82,24424,0.08739,0.11026
479,479,2019,Schleswig-Holstein,No migration background,At least once per week,0.43671,305,24434,0.38646,0.48668
480,480,2019,Schleswig-Holstein,No migration background,At least once per month,0.32736,275,24434,0.28449,0.37035
481,481,2019,Schleswig-Holstein,No migration background,Seldom,0.23593,161,24434,0.19406,0.29136
482,482,2019,Schleswig-Holstein,Direct migration background,At least once per week,0.33187,40,24434,0.17958,0.56365
483,483,2019,Schleswig-Holstein,Direct migration background,At least once per month,0.66813,44,24434,0.4234,0.93038
484,484,2019,Hamburg,No migration background,At least once per week,0.40572,129,24434,0.33209,0.49264
485,485,2019,Hamburg,No migration background,At least once per month,0.40451,157,24434,0.3279,0.48826
486,486,2019,Hamburg,No migration background,Seldom,0.18977,60,24434,0.1459,0.23348
487,487,2019,Hamburg,Direct migration background,At least once per week,1.0,38,24434,0.57902,1.44442
488,488,2019,Lower Saxony,No migration background,Daily,0.02941,76,24434,0.02238,0.03815
489,489,2019,Lower Saxony,No migration background,At least once per week,0.42967,826,24434,0.39976,0.46179
490,490,2019,Lower Saxony,No migration background,At least once per month,0.29852,663,24434,0.27639,0.32274
491,491,2019,Lower Saxony,No migration background,Seldom,0.21307,371,24434,0.19316,0.23491
492,492,2019,Lower Saxony,No migration background,Never,0.02932,49,24434,0.02053,0.03853
493,493,2019,Lower Saxony,Direct migration background,At least once per week,0.45769,143,24434,0.36053,0.58118
494,494,2019,Lower Saxony,Direct migration background,At least once per month,0.24117,106,24434,0.1834,0.3133
495,495,2019,Lower Saxony,Direct migration background,Seldom,0.30115,83,24434,0.22292,0.411
496,496,2019,Lower Saxony,Indirect migration background,At least once per week,0.58231,56,24434,0.41305,0.74719
497,497,2019,Lower Saxony,Indirect migration background,At least once per month,0.41769,39,24434,0.28848,0.57793
498,498,2019,Bremen,No migration background,At least once per week,0.50643,59,24434,0.35368,0.66587
499,499,2019,Bremen,No migration background,At least once per month,0.49357,52,24434,0.34937,0.68678
500,500,2019,North Rhine-Westphalia,No migration background,Daily,0.0296,147,24434,0.02362,0.03576
501,501,2019,North Rhine-Westphalia,No migration background,At least once per week,0.37791,1477,24434,0.35396,0.40507
502,502,2019,North Rhine-Westphalia,No migration background,At least once per month,0.34967,1304,24434,0.32825,0.36971
503,503,2019,North Rhine-Westphalia,No migration background,Seldom,0.20528,757,24434,0.18969,0.2217
504,504,2019,North Rhine-Westphalia,No migration background,Never,0.03754,130,24434,0.03218,0.04238
505,505,2019,North Rhine-Westphalia,Direct migration background,Daily,0.05502,57,24434,0.037,0.07728
506,506,2019,North Rhine-Westphalia,Direct migration background,At least once per week,0.36654,442,24434,0.32104,0.41053
507,507,2019,North Rhine-Westphalia,Direct migration background,At least once per month,0.31538,312,24434,0.25724,0.36358
508,508,2019,North Rhine-Westphalia,Direct migration background,Seldom,0.21788,237,24434,0.17728,0.25358
509,509,2019,North Rhine-Westphalia,Direct migration background,Never,0.04518,47,24434,0.03055,0.06203
510,510,2019,North Rhine-Westphalia,Indirect migration background,Daily,0.08679,44,24434,0.05917,0.11983
511,511,2019,North Rhine-Westphalia,Indirect migration background,At least once per week,0.48085,224,24434,0.39751,0.5682
512,512,2019,North Rhine-Westphalia,Indirect migration background,At least once per month,0.28905,125,24434,0.23051,0.35665
513,513,2019,North Rhine-Westphalia,Indirect migration background,Seldom,0.14332,72,24434,0.1011,0.19015
514,514,2019,Hesse,No migration background,Daily,0.04872,58,24434,0.03668,0.06417
515,515,2019,Hesse,No migration background,At least once per week,0.37603,515,24434,0.34029,0.41177
516,516,2019,Hesse,No migration background,At least once per month,0.31093,423,24434,0.27203,0.34653
517,517,2019,Hesse,No migration background,Seldom,0.21027,244,24434,0.18446,0.23833
518,518,2019,Hesse,No migration background,Never,0.05404,46,24434,0.04128,0.06942
519,519,2019,Hesse,Direct migration background,At least once per week,0.49365,112,24434,0.39381,0.60788
520,520,2019,Hesse,Direct migration background,At least once per month,0.29085,94,24434,0.20877,0.42523
521,521,2019,Hesse,Direct migration background,Seldom,0.2155,67,24434,0.1436,0.28721
522,522,2019,Hesse,Indirect migration background,At least once per week,0.47884,62,24434,0.34398,0.64137
523,523,2019,Hesse,Indirect migration background,At least once per month,0.52116,35,24434,0.35442,0.73438
524,524,2019,"Rhineland-Palatinate, Saarland",No migration background,Daily,0.02426,33,24434,0.0177,0.03173
525,525,2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.35941,395,24434,0.32135,0.40444
526,526,2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.36218,354,24434,0.32759,0.40741
527,527,2019,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.19872,215,24434,0.17064,0.22754
528,528,2019,"Rhineland-Palatinate, Saarland",No migration background,Never,0.05543,55,24434,0.042,0.06761
529,529,2019,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per week,0.34128,98,24434,0.25311,0.43519
530,530,2019,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.39674,112,24434,0.27217,0.51892
531,531,2019,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.26197,64,24434,0.16753,0.37583
532,532,2019,"Rhineland-Palatinate, Saarland",Indirect migration background,At least once per week,1.0,55,24434,0.69833,1.29885
533,533,2019,Baden-Wuerttemberg,No migration background,Daily,0.03879,55,24434,0.0291,0.05065
534,534,2019,Baden-Wuerttemberg,No migration background,At least once per week,0.32997,679,24434,0.29803,0.35323
535,535,2019,Baden-Wuerttemberg,No migration background,At least once per month,0.36949,791,24434,0.34161,0.40377
536,536,2019,Baden-Wuerttemberg,No migration background,Seldom,0.1973,421,24434,0.17617,0.22044
537,537,2019,Baden-Wuerttemberg,No migration background,Never,0.06445,86,24434,0.0519,0.07718
538,538,2019,Baden-Wuerttemberg,Direct migration background,At least once per week,0.3581,172,24434,0.28414,0.42831
539,539,2019,Baden-Wuerttemberg,Direct migration background,At least once per month,0.41743,190,24434,0.34375,0.50162
540,540,2019,Baden-Wuerttemberg,Direct migration background,Seldom,0.22447,116,24434,0.17519,0.2706
541,541,2019,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.45007,94,24434,0.3621,0.55572
542,542,2019,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.37176,73,24434,0.29539,0.46082
543,543,2019,Baden-Wuerttemberg,Indirect migration background,Seldom,0.17817,43,24434,0.11577,0.2476
544,544,2019,Bavaria,No migration background,Daily,0.03133,99,24434,0.02563,0.03671
545,545,2019,Bavaria,No migration background,At least once per week,0.35967,1114,24434,0.33742,0.38995
546,546,2019,Bavaria,No migration background,At least once per month,0.32735,1034,24434,0.30243,0.35561
547,547,2019,Bavaria,No migration background,Seldom,0.23196,664,24434,0.21292,0.25072
548,548,2019,Bavaria,No migration background,Never,0.0497,122,24434,0.03953,0.059
549,549,2019,Bavaria,Direct migration background,At least once per week,0.36559,219,24434,0.29717,0.44536
550,550,2019,Bavaria,Direct migration background,At least once per month,0.32443,230,24434,0.27366,0.39522
551,551,2019,Bavaria,Direct migration background,Seldom,0.22803,148,24434,0.17627,0.28564
552,552,2019,Bavaria,Direct migration background,Never,0.08195,52,24434,0.05367,0.12592
553,553,2019,Bavaria,Indirect migration background,At least once per week,0.55077,109,24434,0.38861,0.75838
554,554,2019,Bavaria,Indirect migration background,At least once per month,0.28588,80,24434,0.20832,0.38651
555,555,2019,Bavaria,Indirect migration background,Seldom,0.16335,41,24434,0.11172,0.22031
556,556,2019,Berlin,No migration background,At least once per week,0.31829,276,24434,0.28034,0.36343
557,557,2019,Berlin,No migration background,At least once per month,0.35573,276,24434,0.30637,0.4028
558,558,2019,Berlin,No migration background,Seldom,0.24327,188,24434,0.20097,0.27968
559,559,2019,Berlin,No migration background,Never,0.0827,37,24434,0.05826,0.11716
560,560,2019,Berlin,Direct migration background,At least once per week,0.64023,69,24434,0.46707,0.78283
561,561,2019,Berlin,Direct migration background,At least once per month,0.35977,47,24434,0.24498,0.49854
562,562,2019,Berlin,Indirect migration background,At least once per week,1.0,34,24434,0.55652,1.55659
563,563,2019,Brandenburg,No migration background,At least once per week,0.31011,299,24434,0.27362,0.35876
564,564,2019,Brandenburg,No migration background,At least once per month,0.3891,386,24434,0.3187,0.44153
565,565,2019,Brandenburg,No migration background,Seldom,0.26977,261,24434,0.23182,0.30859
566,566,2019,Brandenburg,No migration background,Never,0.03103,35,24434,0.02203,0.04071
567,567,2019,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.31775,197,24434,0.27463,0.3644
568,568,2019,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.34385,202,24434,0.28348,0.4127
569,569,2019,Mecklenburg-Western Pomerania,No migration background,Seldom,0.3384,139,24434,0.26115,0.40958
570,570,2019,Saxony,No migration background,Daily,0.03207,47,24434,0.02022,0.04384
571,571,2019,Saxony,No migration background,At least once per week,0.29646,451,24434,0.2638,0.32688
572,572,2019,Saxony,No migration background,At least once per month,0.36462,558,24434,0.32745,0.411
573,573,2019,Saxony,No migration background,Seldom,0.24422,404,24434,0.21701,0.26986
574,574,2019,Saxony,No migration background,Never,0.06262,71,24434,0.04596,0.0803
575,575,2019,Saxony-Anhalt,No migration background,Daily,0.08038,49,24434,0.05965,0.1037
576,576,2019,Saxony-Anhalt,No migration background,At least once per week,0.31066,250,24434,0.2613,0.35505
577,577,2019,Saxony-Anhalt,No migration background,At least once per month,0.26679,252,24434,0.23393,0.30939
578,578,2019,Saxony-Anhalt,No migration background,Seldom,0.28897,227,24434,0.23379,0.34487
579,579,2019,Saxony-Anhalt,No migration background,Never,0.05321,51,24434,0.04043,0.06639
580,580,2019,Thuringa,No migration background,Daily,0.04581,35,24434,0.02429,0.07326
581,581,2019,Thuringa,No migration background,At least once per week,0.32952,258,24434,0.27672,0.38189
582,582,2019,Thuringa,No migration background,At least once per month,0.28715,274,24434,0.24941,0.33677
583,583,2019,Thuringa,No migration background,Seldom,0.25502,225,24434,0.20868,0.30427
584,584,2019,Thuringa,No migration background,Never,0.0825,60,24434,0.06734,0.10378
