,Unnamed: 0,year,bula_h,hhtyp,hlf0186,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
308,308,2007,Saxony,Single parent,No,1.0,34,10576,0.78192,1.25364
309,309,2007,Saxony,Couple with children,Yes,0.60392,152,10576,0.50748,0.69271
310,310,2007,Saxony,Couple with children,No,0.39608,73,10576,0.32647,0.47572
311,311,2007,Saxony-Anhalt,Single-person household,Yes,0.56182,64,10576,0.48825,0.64477
312,312,2007,Saxony-Anhalt,Single-person household,No,0.43818,58,10576,0.37154,0.527
313,313,2007,Saxony-Anhalt,Couple without children,Yes,0.71545,121,10576,0.63756,0.79596
314,314,2007,Saxony-Anhalt,Couple without children,No,0.28455,48,10576,0.22896,0.36966
315,315,2007,Saxony-Anhalt,Couple with children,Yes,0.6494,92,10576,0.51375,0.81473
316,316,2007,Saxony-Anhalt,Couple with children,No,0.3506,50,10576,0.25333,0.49284
317,317,2007,Thuringa,Single-person household,Yes,0.61931,83,10576,0.556,0.67401
318,318,2007,Thuringa,Single-person household,No,0.38069,49,10576,0.31181,0.45307
319,319,2007,Thuringa,Couple without children,Yes,1.0,135,10576,0.86908,1.14723
320,320,2007,Thuringa,Couple with children,Yes,0.5213,81,10576,0.41454,0.64242
321,321,2007,Thuringa,Couple with children,No,0.4787,64,10576,0.39803,0.57118
322,322,2011,Schleswig-Holstein,Single-person household,Yes,0.62903,71,11298,0.55092,0.72034
323,323,2011,Schleswig-Holstein,Single-person household,No,0.37097,46,11298,0.30511,0.45609
324,324,2011,Schleswig-Holstein,Couple without children,Yes,0.85464,133,11298,0.74327,0.97755
325,325,2011,Schleswig-Holstein,Couple without children,No,0.14536,32,11298,0.09767,0.18847
326,326,2011,Schleswig-Holstein,Couple with children,Yes,1.0,68,11298,0.82243,1.19359
327,327,2011,Hamburg,Single-person household,Yes,1.0,52,11298,0.83748,1.12481
328,328,2011,Hamburg,Couple without children,Yes,1.0,60,11298,0.83832,1.19135
329,329,2011,Hamburg,Couple with children,Yes,1.0,32,11298,0.65824,1.40655
330,330,2011,Lower Saxony,Single-person household,Yes,0.72234,198,11298,0.67115,0.77981
331,331,2011,Lower Saxony,Single-person household,No,0.27766,70,11298,0.24309,0.31187
332,332,2011,Lower Saxony,Couple without children,Yes,0.83883,365,11298,0.772,0.90466
333,333,2011,Lower Saxony,Couple without children,No,0.16117,57,11298,0.12855,0.19649
334,334,2011,Lower Saxony,Single parent,No,1.0,35,11298,0.74972,1.24173
335,335,2011,Lower Saxony,Couple with children,Yes,0.74109,225,11298,0.6434,0.85157
336,336,2011,Lower Saxony,Couple with children,No,0.25891,81,11298,0.2116,0.33766
337,337,2011,North Rhine-Westphalia,Single-person household,Yes,0.67228,420,11298,0.63255,0.71302
338,338,2011,North Rhine-Westphalia,Single-person household,No,0.32772,208,11298,0.30701,0.35327
339,339,2011,North Rhine-Westphalia,Couple without children,Yes,0.82598,711,11298,0.77272,0.8786
340,340,2011,North Rhine-Westphalia,Couple without children,No,0.17402,130,11298,0.15161,0.20056
341,341,2011,North Rhine-Westphalia,Single parent,Yes,0.43279,69,11298,0.3463,0.5245
342,342,2011,North Rhine-Westphalia,Single parent,No,0.56721,85,11298,0.443,0.69277
343,343,2011,North Rhine-Westphalia,Couple with children,Yes,0.72528,497,11298,0.66786,0.79492
344,344,2011,North Rhine-Westphalia,Couple with children,No,0.27472,184,11298,0.23527,0.31813
345,345,2011,Hesse,Single-person household,Yes,0.70818,167,11298,0.6363,0.78795
346,346,2011,Hesse,Single-person household,No,0.29182,62,11298,0.25566,0.33776
347,347,2011,Hesse,Couple without children,Yes,0.82136,238,11298,0.74508,0.91177
348,348,2011,Hesse,Couple without children,No,0.17864,44,11298,0.13137,0.23511
349,349,2011,Hesse,Single parent,No,1.0,36,11298,0.71664,1.3042
350,350,2011,Hesse,Couple with children,Yes,0.77836,179,11298,0.6758,0.90127
351,351,2011,Hesse,Couple with children,No,0.22164,64,11298,0.17614,0.27424
352,352,2011,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.66827,153,11298,0.61006,0.73241
353,353,2011,"Rhineland-Palatinate, Saarland",Single-person household,No,0.33173,71,11298,0.28049,0.3761
354,354,2011,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.81049,193,11298,0.725,0.92085
355,355,2011,"Rhineland-Palatinate, Saarland",Couple without children,No,0.18951,41,11298,0.14713,0.23725
356,356,2011,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.64582,117,11298,0.54522,0.7526
357,357,2011,"Rhineland-Palatinate, Saarland",Couple with children,No,0.35418,70,11298,0.2747,0.42703
358,358,2011,Baden-Wuerttemberg,Single-person household,Yes,0.75096,299,11298,0.69742,0.80207
359,359,2011,Baden-Wuerttemberg,Single-person household,No,0.24904,99,11298,0.21888,0.27795
360,360,2011,Baden-Wuerttemberg,Couple without children,Yes,0.83829,405,11298,0.7726,0.90066
361,361,2011,Baden-Wuerttemberg,Couple without children,No,0.16171,78,11298,0.13157,0.19293
362,362,2011,Baden-Wuerttemberg,Single parent,Yes,0.48409,40,11298,0.35189,0.63194
363,363,2011,Baden-Wuerttemberg,Single parent,No,0.51591,45,11298,0.35819,0.70044
364,364,2011,Baden-Wuerttemberg,Couple with children,Yes,0.7265,301,11298,0.6477,0.81096
365,365,2011,Baden-Wuerttemberg,Couple with children,No,0.2735,104,11298,0.20767,0.35276
366,366,2011,Bavaria,Single-person household,Yes,0.69556,370,11298,0.65511,0.73966
367,367,2011,Bavaria,Single-person household,No,0.30444,140,11298,0.27376,0.34123
368,368,2011,Bavaria,Couple without children,Yes,0.83076,556,11298,0.76443,0.90808
369,369,2011,Bavaria,Couple without children,No,0.16924,91,11298,0.13523,0.19733
370,370,2011,Bavaria,Single parent,Yes,0.60051,60,11298,0.43959,0.7978
371,371,2011,Bavaria,Single parent,No,0.39949,52,11298,0.28562,0.54093
372,372,2011,Bavaria,Couple with children,Yes,0.78559,408,11298,0.70133,0.85068
373,373,2011,Bavaria,Couple with children,No,0.21441,121,11298,0.17288,0.26398
374,374,2011,Berlin,Single-person household,Yes,0.49625,109,11298,0.43861,0.54371
375,375,2011,Berlin,Single-person household,No,0.50375,99,11298,0.44746,0.56484
376,376,2011,Berlin,Couple without children,Yes,0.74924,129,11298,0.64787,0.83568
377,377,2011,Berlin,Couple without children,No,0.25076,38,11298,0.17314,0.32938
378,378,2011,Berlin,Couple with children,Yes,1.0,67,11298,0.77505,1.28201
379,379,2011,Brandenburg,Single-person household,Yes,0.60723,96,11298,0.5148,0.70396
380,380,2011,Brandenburg,Single-person household,No,0.39277,60,11298,0.32868,0.44788
381,381,2011,Brandenburg,Couple without children,Yes,0.81632,166,11298,0.71254,0.95551
382,382,2011,Brandenburg,Couple without children,No,0.18368,38,11298,0.12754,0.2647
383,383,2011,Brandenburg,Couple with children,Yes,0.66107,74,11298,0.50111,0.84805
384,384,2011,Brandenburg,Couple with children,No,0.33893,39,11298,0.25563,0.43242
385,385,2011,Mecklenburg-Western Pomerania,Single-person household,Yes,0.54791,58,11298,0.45127,0.65369
386,386,2011,Mecklenburg-Western Pomerania,Single-person household,No,0.45209,39,11298,0.36706,0.55061
387,387,2011,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,96,11298,0.79372,1.20481
388,388,2011,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,42,11298,0.70868,1.26527
389,389,2011,Saxony,Single-person household,Yes,0.67155,160,11298,0.60408,0.74202
390,390,2011,Saxony,Single-person household,No,0.32845,74,11298,0.2873,0.38106
391,391,2011,Saxony,Couple without children,Yes,0.80326,249,11298,0.7368,0.88555
392,392,2011,Saxony,Couple without children,No,0.19674,53,11298,0.15197,0.25095
393,393,2011,Saxony,Single parent,No,1.0,32,11298,0.78912,1.1977
394,394,2011,Saxony,Couple with children,Yes,0.70792,147,11298,0.58258,0.86592
395,395,2011,Saxony,Couple with children,No,0.29208,55,11298,0.2127,0.40514
396,396,2011,Saxony-Anhalt,Single-person household,Yes,0.56813,89,11298,0.48976,0.67743
397,397,2011,Saxony-Anhalt,Single-person household,No,0.43187,64,11298,0.35344,0.51328
398,398,2011,Saxony-Anhalt,Couple without children,Yes,0.76816,144,11298,0.69603,0.87435
399,399,2011,Saxony-Anhalt,Couple without children,No,0.23184,41,11298,0.16685,0.3238
400,400,2011,Saxony-Anhalt,Couple with children,Yes,0.73549,87,11298,0.55731,0.98094
401,401,2011,Saxony-Anhalt,Couple with children,No,0.26451,43,11298,0.20344,0.33024
402,402,2011,Thuringa,Single-person household,Yes,0.62059,97,11298,0.55701,0.6995
403,403,2011,Thuringa,Single-person household,No,0.37941,66,11298,0.29351,0.4465
404,404,2011,Thuringa,Couple without children,Yes,0.76962,152,11298,0.65576,0.89439
405,405,2011,Thuringa,Couple without children,No,0.23038,41,11298,0.17499,0.29836
406,406,2011,Thuringa,Couple with children,Yes,0.76726,86,11298,0.6118,0.95683
407,407,2011,Thuringa,Couple with children,No,0.23274,35,11298,0.16178,0.30953
408,408,2013,Schleswig-Holstein,Single-person household,Yes,0.63231,90,13024,0.54133,0.72097
409,409,2013,Schleswig-Holstein,Single-person household,No,0.36769,57,13024,0.30042,0.44038
410,410,2013,Schleswig-Holstein,Couple without children,Yes,0.80263,116,13024,0.68719,0.9384
411,411,2013,Schleswig-Holstein,Couple without children,No,0.19737,33,13024,0.14968,0.2589
412,412,2013,Schleswig-Holstein,Couple with children,Yes,0.65272,71,13024,0.50639,0.80528
413,413,2013,Schleswig-Holstein,Couple with children,No,0.34728,54,13024,0.22824,0.48785
414,414,2013,Hamburg,Single-person household,Yes,1.0,50,13024,0.86546,1.17294
415,415,2013,Hamburg,Couple without children,Yes,1.0,67,13024,0.77004,1.23048
416,416,2013,Hamburg,Couple with children,Yes,1.0,53,13024,0.73949,1.27381
417,417,2013,Lower Saxony,Single-person household,Yes,0.65233,189,13024,0.60027,0.70325
418,418,2013,Lower Saxony,Single-person household,No,0.34767,95,13024,0.30657,0.39025
419,419,2013,Lower Saxony,Couple without children,Yes,0.87381,379,13024,0.78983,0.9562
420,420,2013,Lower Saxony,Couple without children,No,0.12619,65,13024,0.09895,0.15645
421,421,2013,Lower Saxony,Single parent,Yes,0.47587,33,13024,0.35912,0.59385
422,422,2013,Lower Saxony,Single parent,No,0.52413,55,13024,0.34074,0.71838
423,423,2013,Lower Saxony,Couple with children,Yes,0.70183,248,13024,0.61362,0.79159
424,424,2013,Lower Saxony,Couple with children,No,0.29817,127,13024,0.23174,0.37056
425,425,2013,North Rhine-Westphalia,Single-person household,Yes,0.67868,446,13024,0.63106,0.72002
426,426,2013,North Rhine-Westphalia,Single-person household,No,0.32132,231,13024,0.28919,0.34885
427,427,2013,North Rhine-Westphalia,Couple without children,Yes,0.82447,726,13024,0.77542,0.8738
428,428,2013,North Rhine-Westphalia,Couple without children,No,0.17553,159,13024,0.15386,0.20021
429,429,2013,North Rhine-Westphalia,Single parent,Yes,0.3621,88,13024,0.28617,0.42627
430,430,2013,North Rhine-Westphalia,Single parent,No,0.6379,129,13024,0.50221,0.77999
431,431,2013,North Rhine-Westphalia,Couple with children,Yes,0.7003,592,13024,0.64542,0.76744
432,432,2013,North Rhine-Westphalia,Couple with children,No,0.2997,356,13024,0.26169,0.34564
433,433,2013,North Rhine-Westphalia,Other Combinations,Yes,0.48666,36,13024,0.36689,0.62344
434,434,2013,North Rhine-Westphalia,Other Combinations,No,0.51334,35,13024,0.31898,0.75296
435,435,2013,Hesse,Single-person household,Yes,0.62785,157,13024,0.56171,0.6853
436,436,2013,Hesse,Single-person household,No,0.37215,102,13024,0.32092,0.44431
437,437,2013,Hesse,Couple without children,Yes,0.83265,270,13024,0.75698,0.94232
438,438,2013,Hesse,Couple without children,No,0.16735,55,13024,0.12877,0.20716
439,439,2013,Hesse,Single parent,Yes,0.54017,41,13024,0.37595,0.70786
440,440,2013,Hesse,Single parent,No,0.45983,45,13024,0.33292,0.57899
441,441,2013,Hesse,Couple with children,Yes,0.73179,206,13024,0.62058,0.86714
442,442,2013,Hesse,Couple with children,No,0.26821,106,13024,0.22032,0.32961
443,443,2013,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.66948,151,13024,0.601,0.73333
444,444,2013,"Rhineland-Palatinate, Saarland",Single-person household,No,0.33052,79,13024,0.28181,0.37831
445,445,2013,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.85915,217,13024,0.76552,0.95856
446,446,2013,"Rhineland-Palatinate, Saarland",Couple without children,No,0.14085,42,13024,0.10134,0.19861
447,447,2013,"Rhineland-Palatinate, Saarland",Single parent,No,1.0,34,13024,0.69756,1.34897
448,448,2013,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.73631,156,13024,0.61195,0.8668
449,449,2013,"Rhineland-Palatinate, Saarland",Couple with children,No,0.26369,93,13024,0.2074,0.34981
450,450,2013,Baden-Wuerttemberg,Single-person household,Yes,0.73078,275,13024,0.67389,0.77648
451,451,2013,Baden-Wuerttemberg,Single-person household,No,0.26922,123,13024,0.23795,0.30647
452,452,2013,Baden-Wuerttemberg,Couple without children,Yes,0.86347,419,13024,0.79026,0.9336
453,453,2013,Baden-Wuerttemberg,Couple without children,No,0.13653,81,13024,0.10755,0.16772
454,454,2013,Baden-Wuerttemberg,Single parent,Yes,0.54647,39,13024,0.44841,0.65833
455,455,2013,Baden-Wuerttemberg,Single parent,No,0.45353,53,13024,0.35137,0.58176
456,456,2013,Baden-Wuerttemberg,Couple with children,Yes,0.75321,413,13024,0.67703,0.82651
457,457,2013,Baden-Wuerttemberg,Couple with children,No,0.24679,171,13024,0.20178,0.30369
458,458,2013,Bavaria,Single-person household,Yes,0.66815,381,13024,0.62663,0.70951
459,459,2013,Bavaria,Single-person household,No,0.33185,182,13024,0.30008,0.36591
460,460,2013,Bavaria,Couple without children,Yes,0.84924,589,13024,0.78872,0.91454
461,461,2013,Bavaria,Couple without children,No,0.15076,104,13024,0.11834,0.1826
462,462,2013,Bavaria,Single parent,Yes,0.51728,68,13024,0.38091,0.70982
463,463,2013,Bavaria,Single parent,No,0.48272,77,13024,0.37447,0.58482
464,464,2013,Bavaria,Couple with children,Yes,0.74208,488,13024,0.66901,0.80574
465,465,2013,Bavaria,Couple with children,No,0.25792,229,13024,0.21285,0.31121
466,466,2013,Bavaria,Other Combinations,Yes,1.0,37,13024,0.75042,1.26717
467,467,2013,Berlin,Single-person household,Yes,0.5428,133,13024,0.48654,0.6014
468,468,2013,Berlin,Single-person household,No,0.4572,113,13024,0.40946,0.52215
469,469,2013,Berlin,Couple without children,Yes,0.73788,141,13024,0.62971,0.85752
470,470,2013,Berlin,Couple without children,No,0.26212,44,13024,0.19031,0.33777
471,471,2013,Berlin,Couple with children,Yes,0.61731,75,13024,0.47692,0.79404
472,472,2013,Berlin,Couple with children,No,0.38269,56,13024,0.27014,0.55683
473,473,2013,Brandenburg,Single-person household,Yes,0.66584,96,13024,0.56164,0.75846
474,474,2013,Brandenburg,Single-person household,No,0.33416,53,13024,0.25352,0.40158
475,475,2013,Brandenburg,Couple without children,Yes,0.76721,174,13024,0.6581,0.86979
476,476,2013,Brandenburg,Couple without children,No,0.23279,45,13024,0.16496,0.30879
477,477,2013,Brandenburg,Couple with children,Yes,0.52779,65,13024,0.39893,0.66239
478,478,2013,Brandenburg,Couple with children,No,0.47221,46,13024,0.33516,0.64391
479,479,2013,Mecklenburg-Western Pomerania,Single-person household,Yes,0.57366,56,13024,0.48087,0.69279
480,480,2013,Mecklenburg-Western Pomerania,Single-person household,No,0.42634,41,13024,0.36352,0.50147
481,481,2013,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,94,13024,0.83432,1.20294
482,482,2013,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,38,13024,0.69516,1.33165
483,483,2013,Saxony,Single-person household,Yes,0.66422,170,13024,0.6107,0.72591
484,484,2013,Saxony,Single-person household,No,0.33578,79,13024,0.28094,0.38818
485,485,2013,Saxony,Couple without children,Yes,0.77794,250,13024,0.7006,0.84984
486,486,2013,Saxony,Couple without children,No,0.22206,60,13024,0.16919,0.28747
487,487,2013,Saxony,Single parent,No,1.0,33,13024,0.76461,1.18747
488,488,2013,Saxony,Couple with children,Yes,0.68087,144,13024,0.56513,0.79861
489,489,2013,Saxony,Couple with children,No,0.31913,55,13024,0.21947,0.45593
490,490,2013,Saxony-Anhalt,Single-person household,Yes,0.63027,95,13024,0.55106,0.72985
491,491,2013,Saxony-Anhalt,Single-person household,No,0.36973,57,13024,0.29306,0.45147
492,492,2013,Saxony-Anhalt,Couple without children,Yes,0.82123,149,13024,0.69856,0.94826
493,493,2013,Saxony-Anhalt,Couple without children,No,0.17877,38,13024,0.13556,0.22448
494,494,2013,Saxony-Anhalt,Couple with children,Yes,0.70004,67,13024,0.54914,0.84627
495,495,2013,Saxony-Anhalt,Couple with children,No,0.29996,44,13024,0.23027,0.36995
496,496,2013,Thuringa,Single-person household,Yes,0.68478,98,13024,0.60913,0.76912
497,497,2013,Thuringa,Single-person household,No,0.31522,42,13024,0.24749,0.38849
498,498,2013,Thuringa,Couple without children,Yes,0.75786,141,13024,0.62994,0.90869
499,499,2013,Thuringa,Couple without children,No,0.24214,40,13024,0.1767,0.35167
500,500,2013,Thuringa,Couple with children,Yes,0.74966,90,13024,0.59287,0.94068
501,501,2013,Thuringa,Couple with children,No,0.25034,39,13024,0.19045,0.33161
502,502,2015,Schleswig-Holstein,Single-person household,Yes,0.6088,77,14944,0.51912,0.69737
503,503,2015,Schleswig-Holstein,Single-person household,No,0.3912,60,14944,0.3081,0.45977
504,504,2015,Schleswig-Holstein,Couple without children,Yes,0.83029,113,14944,0.69904,0.97673
505,505,2015,Schleswig-Holstein,Couple without children,No,0.16971,31,14944,0.12537,0.22593
506,506,2015,Schleswig-Holstein,Single parent,No,1.0,40,14944,0.76409,1.28867
507,507,2015,Schleswig-Holstein,Couple with children,Yes,0.7564,112,14944,0.5528,0.99526
508,508,2015,Schleswig-Holstein,Couple with children,No,0.2436,76,14944,0.18604,0.30402
509,509,2015,Hamburg,Single-person household,Yes,1.0,47,14944,0.81381,1.17649
510,510,2015,Hamburg,Couple without children,Yes,1.0,64,14944,0.80327,1.25156
511,511,2015,Hamburg,Couple with children,Yes,1.0,68,14944,0.70004,1.27721
512,512,2015,Lower Saxony,Single-person household,Yes,0.71183,205,14944,0.64797,0.79272
513,513,2015,Lower Saxony,Single-person household,No,0.28817,96,14944,0.24356,0.33567
514,514,2015,Lower Saxony,Couple without children,Yes,0.8268,348,14944,0.75784,0.92501
515,515,2015,Lower Saxony,Couple without children,No,0.1732,77,14944,0.13461,0.21953
516,516,2015,Lower Saxony,Single parent,Yes,0.41186,78,14944,0.33997,0.50706
517,517,2015,Lower Saxony,Single parent,No,0.58814,101,14944,0.46777,0.72714
518,518,2015,Lower Saxony,Couple with children,Yes,0.72067,356,14944,0.6361,0.81435
519,519,2015,Lower Saxony,Couple with children,No,0.27933,181,14944,0.22337,0.33583
520,520,2015,North Rhine-Westphalia,Single-person household,Yes,0.65129,416,14944,0.6129,0.69439
521,521,2015,North Rhine-Westphalia,Single-person household,No,0.34871,237,14944,0.31409,0.38227
522,522,2015,North Rhine-Westphalia,Couple without children,Yes,0.83599,669,14944,0.78181,0.90212
523,523,2015,North Rhine-Westphalia,Couple without children,No,0.16401,142,14944,0.13694,0.19129
524,524,2015,North Rhine-Westphalia,Single parent,Yes,0.43088,143,14944,0.34299,0.53259
525,525,2015,North Rhine-Westphalia,Single parent,No,0.56912,229,14944,0.47585,0.66029
526,526,2015,North Rhine-Westphalia,Couple with children,Yes,0.71,812,14944,0.64532,0.77186
527,527,2015,North Rhine-Westphalia,Couple with children,No,0.29,460,14944,0.25573,0.33451
528,528,2015,North Rhine-Westphalia,Other Combinations,Yes,1.0,39,14944,0.69916,1.31019
529,529,2015,Hesse,Single-person household,Yes,0.63598,167,14944,0.56566,0.7116
530,530,2015,Hesse,Single-person household,No,0.36402,80,14944,0.30817,0.42263
531,531,2015,Hesse,Couple without children,Yes,0.85544,242,14944,0.76351,0.95127
532,532,2015,Hesse,Couple without children,No,0.14456,50,14944,0.1101,0.17862
533,533,2015,Hesse,Single parent,Yes,0.46698,48,14944,0.33802,0.62068
534,534,2015,Hesse,Single parent,No,0.53302,71,14944,0.43742,0.64057
535,535,2015,Hesse,Couple with children,Yes,0.74384,289,14944,0.63307,0.86304
536,536,2015,Hesse,Couple with children,No,0.25616,134,14944,0.20353,0.31408
537,537,2015,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.67072,145,14944,0.59825,0.75872
538,538,2015,"Rhineland-Palatinate, Saarland",Single-person household,No,0.32928,76,14944,0.27277,0.38958
539,539,2015,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.83241,208,14944,0.73652,0.95247
540,540,2015,"Rhineland-Palatinate, Saarland",Couple without children,No,0.16759,50,14944,0.13351,0.20986
541,541,2015,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.46445,37,14944,0.29455,0.66145
542,542,2015,"Rhineland-Palatinate, Saarland",Single parent,No,0.53555,56,14944,0.39474,0.73937
543,543,2015,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.73911,198,14944,0.60045,0.87709
544,544,2015,"Rhineland-Palatinate, Saarland",Couple with children,No,0.26089,110,14944,0.21137,0.32105
545,545,2015,Baden-Wuerttemberg,Single-person household,Yes,0.73996,251,14944,0.68768,0.80785
546,546,2015,Baden-Wuerttemberg,Single-person household,No,0.26004,113,14944,0.22877,0.29806
547,547,2015,Baden-Wuerttemberg,Couple without children,Yes,0.8389,398,14944,0.76673,0.91316
548,548,2015,Baden-Wuerttemberg,Couple without children,No,0.1611,83,14944,0.12617,0.19943
549,549,2015,Baden-Wuerttemberg,Single parent,Yes,0.41649,59,14944,0.3232,0.51337
550,550,2015,Baden-Wuerttemberg,Single parent,No,0.58351,96,14944,0.47787,0.73508
551,551,2015,Baden-Wuerttemberg,Couple with children,Yes,0.77448,546,14944,0.68957,0.84694
552,552,2015,Baden-Wuerttemberg,Couple with children,No,0.22552,227,14944,0.18382,0.2667
553,553,2015,Bavaria,Single-person household,Yes,0.71589,401,14944,0.66583,0.76758
554,554,2015,Bavaria,Single-person household,No,0.28411,175,14944,0.24687,0.32169
555,555,2015,Bavaria,Couple without children,Yes,0.8603,573,14944,0.79647,0.93288
556,556,2015,Bavaria,Couple without children,No,0.1397,114,14944,0.11115,0.17775
557,557,2015,Bavaria,Single parent,Yes,0.53578,127,14944,0.43521,0.64838
558,558,2015,Bavaria,Single parent,No,0.46422,125,14944,0.36605,0.58055
559,559,2015,Bavaria,Couple with children,Yes,0.77995,728,14944,0.70131,0.85889
560,560,2015,Bavaria,Couple with children,No,0.22005,267,14944,0.18157,0.26236
561,561,2015,Berlin,Single-person household,Yes,0.59976,132,14944,0.53977,0.67517
562,562,2015,Berlin,Single-person household,No,0.40024,93,14944,0.33472,0.45582
563,563,2015,Berlin,Couple without children,Yes,0.79862,133,14944,0.66773,0.93822
564,564,2015,Berlin,Couple without children,No,0.20138,37,14944,0.14435,0.26025
565,565,2015,Berlin,Single parent,No,1.0,49,14944,0.78334,1.30382
566,566,2015,Berlin,Couple with children,Yes,0.63793,102,14944,0.52722,0.80475
567,567,2015,Berlin,Couple with children,No,0.36207,58,14944,0.25133,0.50329
568,568,2015,Brandenburg,Single-person household,Yes,0.66883,86,14944,0.57715,0.7943
569,569,2015,Brandenburg,Single-person household,No,0.33117,49,14944,0.25579,0.41007
570,570,2015,Brandenburg,Couple without children,Yes,0.83303,178,14944,0.72327,0.95846
571,571,2015,Brandenburg,Couple without children,No,0.16697,39,14944,0.1305,0.20452
572,572,2015,Brandenburg,Single parent,Yes,0.51899,31,14944,0.34805,0.67963
573,573,2015,Brandenburg,Single parent,No,0.48101,35,14944,0.34938,0.64099
574,574,2015,Brandenburg,Couple with children,Yes,0.68456,103,14944,0.53243,0.87968
575,575,2015,Brandenburg,Couple with children,No,0.31544,63,14944,0.24903,0.41193
576,576,2015,Mecklenburg-Western Pomerania,Single-person household,Yes,0.61941,59,14944,0.49573,0.74701
577,577,2015,Mecklenburg-Western Pomerania,Single-person household,No,0.38059,42,14944,0.30937,0.45473
578,578,2015,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,91,14944,0.83859,1.18019
579,579,2015,Mecklenburg-Western Pomerania,Couple with children,Yes,0.54983,47,14944,0.4141,0.74767
580,580,2015,Mecklenburg-Western Pomerania,Couple with children,No,0.45017,38,14944,0.21121,0.74592
581,581,2015,Saxony,Single-person household,Yes,0.61426,151,14944,0.53941,0.67963
582,582,2015,Saxony,Single-person household,No,0.38574,84,14944,0.33044,0.45122
583,583,2015,Saxony,Couple without children,Yes,0.80659,241,14944,0.7286,0.8971
584,584,2015,Saxony,Couple without children,No,0.19341,51,14944,0.15031,0.24181
585,585,2015,Saxony,Single parent,Yes,0.55214,43,14944,0.37141,0.81812
586,586,2015,Saxony,Single parent,No,0.44786,53,14944,0.3545,0.56278
587,587,2015,Saxony,Couple with children,Yes,0.76664,194,14944,0.64769,0.91183
588,588,2015,Saxony,Couple with children,No,0.23336,79,14944,0.15027,0.31939
589,589,2015,Saxony-Anhalt,Single-person household,Yes,0.66036,99,14944,0.58605,0.7375
590,590,2015,Saxony-Anhalt,Single-person household,No,0.33964,53,14944,0.24869,0.42683
591,591,2015,Saxony-Anhalt,Couple without children,Yes,0.73952,134,14944,0.62962,0.87957
592,592,2015,Saxony-Anhalt,Couple without children,No,0.26048,40,14944,0.17906,0.34634
593,593,2015,Saxony-Anhalt,Single parent,No,1.0,45,14944,0.70012,1.29296
594,594,2015,Saxony-Anhalt,Couple with children,Yes,0.62921,78,14944,0.49606,0.76861
595,595,2015,Saxony-Anhalt,Couple with children,No,0.37079,62,14944,0.28535,0.48645
596,596,2015,Thuringa,Single-person household,Yes,0.59725,93,14944,0.51798,0.69777
597,597,2015,Thuringa,Single-person household,No,0.40275,64,14944,0.30246,0.5123
598,598,2015,Thuringa,Couple without children,Yes,0.74824,156,14944,0.6272,0.88701
599,599,2015,Thuringa,Couple without children,No,0.25176,34,14944,0.1775,0.37073
600,600,2015,Thuringa,Single parent,No,1.0,34,14944,0.67367,1.3835
601,601,2015,Thuringa,Couple with children,Yes,0.7267,113,14944,0.51266,0.97241
602,602,2015,Thuringa,Couple with children,No,0.2733,57,14944,0.20676,0.35247
603,603,2016,Schleswig-Holstein,Single-person household,Yes,0.63451,79,15542,0.52704,0.73923
604,604,2016,Schleswig-Holstein,Single-person household,No,0.36549,77,15542,0.27458,0.4584
605,605,2016,Schleswig-Holstein,Couple without children,Yes,1.0,109,15542,0.85199,1.15564
606,606,2016,Schleswig-Holstein,Single parent,No,1.0,46,15542,0.65501,1.30805
607,607,2016,Schleswig-Holstein,Couple with children,Yes,0.74291,119,15542,0.60281,0.9201
608,608,2016,Schleswig-Holstein,Couple with children,No,0.25709,116,15542,0.16755,0.34744
609,609,2016,Hamburg,Single-person household,Yes,1.0,52,15542,0.81394,1.17006
610,610,2016,Hamburg,Couple without children,Yes,1.0,60,15542,0.77205,1.20716
611,611,2016,Hamburg,Couple with children,Yes,0.77664,65,15542,0.56901,1.06899
612,612,2016,Hamburg,Couple with children,No,0.22336,34,15542,0.13971,0.34356
613,613,2016,Lower Saxony,Single-person household,Yes,0.66925,190,15542,0.60321,0.72848
614,614,2016,Lower Saxony,Single-person household,No,0.33075,132,15542,0.26562,0.39145
615,615,2016,Lower Saxony,Couple without children,Yes,0.8644,335,15542,0.77911,0.94266
616,616,2016,Lower Saxony,Couple without children,No,0.1356,63,15542,0.1014,0.17552
617,617,2016,Lower Saxony,Single parent,Yes,0.44564,76,15542,0.35729,0.56217
