year,bula_h,pgisced97,plh0195,proportion,n,lower_confidence,upper_confidence
2008,Nordrhein-Westfalen,vocational + Abi,Leute sind fair,0.007982000321422832,23673,0.006848438869198409,0.009115561773647257
2008,Bayern,general elemantary,Leute sind fair,0.007928429849466973,23673,0.006798648194895832,0.009058211504038113
2008,Brandenburg,middle vocational,Leute sind fair,0.007928429849466973,23673,0.006798648194895832,0.009058211504038113
2008,Nordrhein-Westfalen,vocational + Abi,Leute nutzen aus,0.007874859377511116,23673,0.00674887062240108,0.00900084813262115
2008,Sachsen,higher education,Leute nutzen aus,0.007714147961643542,23673,0.006599617855690914,0.00882867806759617
2008,Baden-Württemberg,general elemantary,Leute sind fair,0.0076605774896876845,23673,0.00654989404195244,0.008771260937422929
2008,Baden-Württemberg,higher education,Leute nutzen aus,0.007339154657952537,23673,0.006251845895225621,0.008426463420679452
2008,Mecklenburg-Vorpommern,middle vocational,Leute nutzen aus,0.007232013714040821,23673,0.006152612443713132,0.00831141498436851
2008,Berlin,middle vocational,Leute nutzen aus,0.006857020410349815,23673,0.005805777616256506,0.007908263204443124
2008,Brandenburg,higher education,Leute sind fair,0.006642738522526384,23673,0.005607940151058297,0.007677536893994471
2008,"Rheinland-Pfalz,Saarland",higher education,Leute sind fair,0.006428456634702952,23673,0.005410375584623427,0.007446537684782476
2008,Nordrhein-Westfalen,higher vocational,Leute nutzen aus,0.006107033802967804,23673,0.0051145706476267375,0.00709949695830887
2008,Bayern,higher vocational,Leute sind fair,0.005946322387100231,23673,0.004966925845450235,0.006925718928750227
2008,Brandenburg,higher education,Leute nutzen aus,0.005946322387100231,23673,0.004966925845450235,0.006925718928750227
2008,Schleswig-Holstein,middle vocational,Leute nutzen aus,0.005839181443188514,23673,0.004868596099448887,0.006809766786928142
2008,Sachsen-Anhalt,higher education,Leute sind fair,0.005571329083409225,23673,0.004623138480700904,0.006519519686117545
2008,Niedersachsen,general elemantary,Leute nutzen aus,0.005464188139497509,23673,0.004525108428799888,0.00640326785019513
2008,Mecklenburg-Vorpommern,middle vocational,Leute sind fair,0.005464188139497509,23673,0.004525108428799888,0.00640326785019513
2008,Thüringen,higher education,Leute sind fair,0.005357047195585793,23673,0.004427169643758125,0.006286924747413462
2008,Niedersachsen,general elemantary,Leute sind fair,0.005357047195585793,23673,0.004427169643758125,0.006286924747413462
2008,Hessen,higher education,Leute nutzen aus,0.005357047195585793,23673,0.004427169643758125,0.006286924747413462
2008,Baden-Württemberg,higher vocational,Leute sind fair,0.005303476723629935,23673,0.004378235326233484,0.006228718121026386
2008,Sachsen-Anhalt,higher education,Leute nutzen aus,0.005142765307762361,23673,0.0042315769621390255,0.006053953653385697
2008,Bayern,higher vocational,Leute nutzen aus,0.005142765307762361,23673,0.0042315769621390255,0.006053953653385697
2008,Niedersachsen,higher education,Leute nutzen aus,0.00492848341993893,23673,0.0040363840765445455,0.0058205827633333145
2008,"Rheinland-Pfalz,Saarland",general elemantary,Leute sind fair,0.0046606310601596404,23673,0.0037929954347848916,0.005528266685534389
2008,Berlin,higher education,Leute nutzen aus,0.004607060588203782,23673,0.0037444025724272362,0.005469718603980328
2008,Baden-Württemberg,vocational + Abi,Leute sind fair,0.00439277870038035,23673,0.00355033070010749,0.00523522670065321
2008,Thüringen,higher education,Leute nutzen aus,0.004232067284512776,23673,0.0034051067720825144,0.005059027796943037
2008,Mecklenburg-Vorpommern,higher education,Leute sind fair,0.004232067284512776,23673,0.0034051067720825144,0.005059027796943037
2008,"Rheinland-Pfalz,Saarland",general elemantary,Leute nutzen aus,0.004178496812556919,23673,0.003356764793208713,0.0050002288319051244
2008,Hessen,general elemantary,Leute nutzen aus,0.003857073980821771,23673,0.0030674519908284116,0.004646695970815131
2008,Bayern,vocational + Abi,Leute sind fair,0.0037499330369100553,23673,0.002971313385878094,0.004528552687942017
2008,Hamburg,middle vocational,Leute sind fair,0.0037499330369100553,23673,0.002971313385878094,0.004528552687942017
2008,Niedersachsen,higher vocational,Leute sind fair,0.0035892216210424814,23673,0.002827407938929791,0.004351035303155172
2008,Baden-Württemberg,higher vocational,Leute nutzen aus,0.0035356511490866236,23673,0.002779523691665688,0.004291778606507559
2008,Sachsen,higher vocational,Leute sind fair,0.0033749397332190497,23673,0.002636137269596056,0.004113742196842043
2008,Niedersachsen,vocational + Abi,Leute sind fair,0.0033749397332190497,23673,0.002636137269596056,0.004113742196842043
2008,Hessen,general elemantary,Leute sind fair,0.003321369261263192,23673,0.002588434066149266,0.004054304456377118
2008,Hamburg,higher education,Leute sind fair,0.0032677987893073336,23673,0.0025407788522971053,0.0039948187263175615
2008,Bayern,vocational + Abi,Leute nutzen aus,0.0032677987893073336,23673,0.0025407788522971053,0.0039948187263175615
2008,Mecklenburg-Vorpommern,higher education,Leute nutzen aus,0.003214228317351476,23673,0.0024931728091023495,0.003935283825600602
2008,Sachsen,higher vocational,Leute nutzen aus,0.003053516901483902,23673,0.0023506622728238545,0.0037563715301439492
2008,Hessen,vocational + Abi,Leute sind fair,0.002999946429528044,23673,0.002303265756217499,0.0036966271028385893
2008,Schleswig-Holstein,higher education,Leute sind fair,0.002999946429528044,23673,0.002303265756217499,0.0036966271028385893
2008,"Rheinland-Pfalz,Saarland",higher education,Leute nutzen aus,0.002999946429528044,23673,0.002303265756217499,0.0036966271028385893
2008,Sachsen-Anhalt,higher vocational,Leute nutzen aus,0.0026249531258370385,23673,0.0019731454840436766,0.0032767607676304003
2008,Nordrhein-Westfalen,in school,Leute sind fair,0.0026249531258370385,23673,0.0019731454840436766,0.0032767607676304003
2008,Baden-Württemberg,vocational + Abi,Leute nutzen aus,0.0025713826538811806,23673,0.0019262430703995376,0.0032165222373628237
2008,Niedersachsen,vocational + Abi,Leute nutzen aus,0.002517812181925323,23673,0.0018794110297945528,0.003156213334056093
2008,"Rheinland-Pfalz,Saarland",higher vocational,Leute nutzen aus,0.002464241709969465,23673,0.0018326516146534408,0.003095831805285489
2008,Hamburg,middle vocational,Leute nutzen aus,0.0024106712380136067,23673,0.0017859672004461383,0.003035375275581075
2008,"Rheinland-Pfalz,Saarland",higher vocational,Leute sind fair,0.002303530294101891,23673,0.0016928335506736733,0.002914227037530109
2008,Brandenburg,general elemantary,Leute nutzen aus,0.002303530294101891,23673,0.0016928335506736733,0.002914227037530109
2008,Hessen,higher vocational,Leute sind fair,0.002196389350190175,23673,0.0016000319366501943,0.002792746763730156
2008,Sachsen,general elemantary,Leute nutzen aus,0.002196389350190175,23673,0.0016000319366501943,0.002792746763730156
2008,Niedersachsen,higher vocational,Leute nutzen aus,0.002142818878234317,23673,0.0015537631986098843,0.00273187455785875
2008,Bremen,middle vocational,Leute sind fair,0.002142818878234317,23673,0.0015537631986098843,0.00273187455785875
2008,Baden-Württemberg,in school,Leute sind fair,0.0019285369904108855,23673,0.0013696497068943808,0.00248742427392739
2008,Hessen,vocational + Abi,Leute nutzen aus,0.0019285369904108855,23673,0.0013696497068943808,0.00248742427392739
2008,Thüringen,higher vocational,Leute nutzen aus,0.0019285369904108855,23673,0.0013696497068943808,0.00248742427392739
2008,Hessen,higher vocational,Leute nutzen aus,0.0018749665184550277,23673,0.0013238814364104502,0.002426051600499605
2008,Sachsen,general elemantary,Leute sind fair,0.0018749665184550277,23673,0.0013238814364104502,0.002426051600499605
2008,Schleswig-Holstein,higher education,Leute nutzen aus,0.0018213960464991696,23673,0.0012782260839459348,0.0023645660090524045
2008,Sachsen,vocational + Abi,Leute sind fair,0.0018213960464991696,23673,0.0012782260839459348,0.0023645660090524045
2008,Schleswig-Holstein,general elemantary,Leute nutzen aus,0.0017678255745433118,23673,0.0012326886599312945,0.002302962489155329
2008,Thüringen,general elemantary,Leute nutzen aus,0.0017678255745433118,23673,0.0012326886599312945,0.002302962489155329
2008,Sachsen-Anhalt,general elemantary,Leute nutzen aus,0.0017142551025874538,23673,0.0011872745572793382,0.002241235647895569
2008,Nordrhein-Westfalen,inadequately,Leute nutzen aus,0.0017142551025874538,23673,0.0011872745572793382,0.002241235647895569
2008,Brandenburg,higher vocational,Leute sind fair,0.001660684630631596,23673,0.0011419895935641578,0.002179379667699034
2008,Brandenburg,higher vocational,Leute nutzen aus,0.001660684630631596,23673,0.0011419895935641578,0.002179379667699034
2008,Berlin,higher vocational,Leute sind fair,0.001607114158675738,23673,0.0010968400593762279,0.002117388257975248
2008,Thüringen,general elemantary,Leute sind fair,0.001607114158675738,23673,0.0010968400593762279,0.002117388257975248
2008,Bremen,middle vocational,Leute nutzen aus,0.00155354368671988,23673,0.0010518327739963832,0.002055254599443377
2008,"Rheinland-Pfalz,Saarland",vocational + Abi,Leute sind fair,0.001499973214764022,23673,0.001006975149789985,0.001992971279738059
2008,Niedersachsen,in school,Leute sind fair,0.0014464027428081642,23673,0.0009622752670511805,0.001930530218565148
2008,Berlin,general elemantary,Leute sind fair,0.0013928322708523062,23673,0.0009177419614479833,0.001867922580256629
2008,"Rheinland-Pfalz,Saarland",vocational + Abi,Leute nutzen aus,0.0013928322708523062,23673,0.0009177419614479833,0.001867922580256629
2008,Schleswig-Holstein,higher vocational,Leute sind fair,0.0013928322708523062,23673,0.0009177419614479833,0.001867922580256629
2008,Baden-Württemberg,inadequately,Leute nutzen aus,0.0013392617988964484,23673,0.0008733849267624642,0.0018051386710304326
2008,Berlin,general elemantary,Leute nutzen aus,0.0013392617988964484,23673,0.0008733849267624642,0.0018051386710304326
2008,Sachsen,vocational + Abi,Leute nutzen aus,0.0012856913269405903,23673,0.0008292148363288867,0.0017421678175522939
2008,Bayern,in school,Leute sind fair,0.0012856913269405903,23673,0.0008292148363288867,0.0017421678175522939
2008,Sachsen-Anhalt,higher vocational,Leute sind fair,0.0012856913269405903,23673,0.0008292148363288867,0.0017421678175522939
2008,Bremen,higher education,Leute sind fair,0.0012856913269405903,23673,0.0008292148363288867,0.0017421678175522939
2008,Nordrhein-Westfalen,inadequately,Leute sind fair,0.0012321208549847325,23673,0.0007852434875052507,0.0016789982224642143
2008,Sachsen-Anhalt,general elemantary,Leute sind fair,0.0012321208549847325,23673,0.0007852434875052507,0.0016789982224642143
2008,Berlin,vocational + Abi,Leute nutzen aus,0.0011785503830288745,23673,0.0007414839747543543,0.0016156167913033946
2008,Nordrhein-Westfalen,in school,Leute nutzen aus,0.0011785503830288745,23673,0.0007414839747543543,0.0016156167913033946
2008,Schleswig-Holstein,general elemantary,Leute sind fair,0.0011785503830288745,23673,0.0007414839747543543,0.0016156167913033946
2008,Thüringen,higher vocational,Leute sind fair,0.0011249799110730166,23673,0.000697950898579755,0.0015520089235662783
2008,Berlin,higher vocational,Leute nutzen aus,0.0011249799110730166,23673,0.000697950898579755,0.0015520089235662783
2008,Schleswig-Holstein,higher vocational,Leute nutzen aus,0.0010714094391171586,23673,0.0006546606198358873,0.0014881582583984299
2008,Mecklenburg-Vorpommern,higher vocational,Leute sind fair,0.0010714094391171586,23673,0.0006546606198358873,0.0014881582583984299
2008,Hamburg,higher vocational,Leute sind fair,0.0010178389671613008,23673,0.0006116315720709601,0.0014240463622516414
2008,Baden-Württemberg,in school,Leute nutzen aus,0.0009642684952054427,23673,0.0005688846489595328,0.0013596523414513527
2008,Brandenburg,general elemantary,Leute sind fair,0.0009642684952054427,23673,0.0005688846489595328,0.0013596523414513527
2008,Mecklenburg-Vorpommern,general elemantary,Leute nutzen aus,0.0009642684952054427,23673,0.0005688846489595328,0.0013596523414513527
2008,Schleswig-Holstein,vocational + Abi,Leute sind fair,0.0009642684952054427,23673,0.0005688846489595328,0.0013596523414513527
2008,Mecklenburg-Vorpommern,higher vocational,Leute nutzen aus,0.0009642684952054427,23673,0.0005688846489595328,0.0013596523414513527
2008,Hessen,in school,Leute sind fair,0.0009106980232495848,23673,0.0005264436901436049,0.0012949523563555647
2008,Sachsen-Anhalt,vocational + Abi,Leute nutzen aus,0.0009106980232495848,23673,0.0005264436901436049,0.0012949523563555647
2008,Hamburg,vocational + Abi,Leute sind fair,0.0009106980232495848,23673,0.0005264436901436049,0.0012949523563555647
2008,Sachsen,in school,Leute sind fair,0.0009106980232495848,23673,0.0005264436901436049,0.0012949523563555647
2008,Berlin,vocational + Abi,Leute sind fair,0.0009106980232495848,23673,0.0005264436901436049,0.0012949523563555647
2008,Brandenburg,vocational + Abi,Leute sind fair,0.0008571275512937269,23673,0.0004843360978755776,0.0012299190047118762
2008,Thüringen,vocational + Abi,Leute nutzen aus,0.000803557079337869,23673,0.00044259363026733775,0.0011645205284084002
2008,Bayern,in school,Leute nutzen aus,0.000803557079337869,23673,0.00044259363026733775,0.0011645205284084002
2008,Schleswig-Holstein,vocational + Abi,Leute nutzen aus,0.000803557079337869,23673,0.00044259363026733775,0.0011645205284084002
2008,Hamburg,higher education,Leute nutzen aus,0.000803557079337869,23673,0.00044259363026733775,0.0011645205284084002
2008,Hamburg,general elemantary,Leute nutzen aus,0.000749986607382011,23673,0.0004012534372066541,0.001098719777557368
2008,Sachsen-Anhalt,vocational + Abi,Leute sind fair,0.000749986607382011,23673,0.0004012534372066541,0.001098719777557368
2008,Brandenburg,vocational + Abi,Leute nutzen aus,0.0006964161354261531,23673,0.0003603594363579782,0.001032472834494328
2008,Niedersachsen,in school,Leute nutzen aus,0.0006428456634702952,23673,0.0003199641765605869,0.0009657271503800034
2008,Baden-Württemberg,inadequately,Leute sind fair,0.0005892751915144372,23673,0.00028013141787208625,0.0008984189651567883
2008,Thüringen,vocational + Abi,Leute sind fair,0.0005892751915144372,23673,0.00028013141787208625,0.0008984189651567883
2008,Brandenburg,in school,Leute sind fair,0.0005892751915144372,23673,0.00028013141787208625,0.0008984189651567883
2008,Niedersachsen,inadequately,Leute nutzen aus,0.0005357047195585793,23673,0.00024093979700668365,0.000830469642110475
2008,"Rheinland-Pfalz,Saarland",in school,Leute nutzen aus,0.0005357047195585793,23673,0.00024093979700668365,0.000830469642110475
2008,Bayern,inadequately,Leute nutzen aus,0.0005357047195585793,23673,0.00024093979700668365,0.000830469642110475
2008,Mecklenburg-Vorpommern,in school,Leute nutzen aus,0.00048213424760272137,23673,0.00020248819462753676,0.000761780300577906
2008,"Rheinland-Pfalz,Saarland",inadequately,Leute sind fair,0.00048213424760272137,23673,0.00020248819462753676,0.000761780300577906
2008,Hamburg,vocational + Abi,Leute nutzen aus,0.00048213424760272137,23673,0.00020248819462753676,0.000761780300577906
2008,Hamburg,general elemantary,Leute sind fair,0.00048213424760272137,23673,0.00020248819462753676,0.000761780300577906
2008,Sachsen,in school,Leute nutzen aus,0.00048213424760272137,23673,0.00020248819462753676,0.000761780300577906
2008,Berlin,in school,Leute sind fair,0.00048213424760272137,23673,0.00020248819462753676,0.000761780300577906
2008,Bremen,general elemantary,Leute sind fair,0.00042856377564686344,23673,0.00016490388314412168,0.0006922236681496051
2008,Bremen,vocational + Abi,Leute sind fair,0.00042856377564686344,23673,0.00016490388314412168,0.0006922236681496051
2008,Bremen,higher education,Leute nutzen aus,0.00042856377564686344,23673,0.00016490388314412168,0.0006922236681496051
2008,Schleswig-Holstein,in school,Leute sind fair,0.00042856377564686344,23673,0.00016490388314412168,0.0006922236681496051
2008,Mecklenburg-Vorpommern,general elemantary,Leute sind fair,0.00042856377564686344,23673,0.00016490388314412168,0.0006922236681496051
2008,Sachsen-Anhalt,in school,Leute nutzen aus,0.00042856377564686344,23673,0.00016490388314412168,0.0006922236681496051
2008,Hessen,in school,Leute nutzen aus,0.0003749933036910055,23673,0.00012835544877636001,0.0006216311586056511
2008,Bayern,inadequately,Leute sind fair,0.0003749933036910055,23673,0.00012835544877636001,0.0006216311586056511
2008,Mecklenburg-Vorpommern,in school,Leute sind fair,0.0003749933036910055,23673,0.00012835544877636001,0.0006216311586056511
2008,Hamburg,in school,Leute sind fair,0.0003749933036910055,23673,0.00012835544877636001,0.0006216311586056511
2008,"Rheinland-Pfalz,Saarland",in school,Leute sind fair,0.0003749933036910055,23673,0.00012835544877636001,0.0006216311586056511
2008,Bremen,higher vocational,Leute sind fair,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Berlin,inadequately,Leute nutzen aus,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Niedersachsen,inadequately,Leute sind fair,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Mecklenburg-Vorpommern,vocational + Abi,Leute nutzen aus,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Thüringen,in school,Leute sind fair,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Hessen,inadequately,Leute nutzen aus,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Hamburg,higher vocational,Leute nutzen aus,0.0003214228317351476,23673,9.30744298760127e-05,0.0005497712335942825
2008,Thüringen,in school,Leute nutzen aus,0.00026785235977928965,23673,5.9394156825491145e-05,0.0004763105627330882
2008,Sachsen-Anhalt,inadequately,Leute nutzen aus,0.00026785235977928965,23673,5.9394156825491145e-05,0.0004763105627330882
2008,Bremen,general elemantary,Leute nutzen aus,0.00026785235977928965,23673,5.9394156825491145e-05,0.0004763105627330882
2008,Berlin,in school,Leute nutzen aus,0.00021428188782343172,23673,2.7826207517853596e-05,0.00040073756812900984
2008,Mecklenburg-Vorpommern,vocational + Abi,Leute sind fair,0.00021428188782343172,23673,2.7826207517853596e-05,0.00040073756812900984
2008,"Rheinland-Pfalz,Saarland",inadequately,Leute nutzen aus,0.00021428188782343172,23673,2.7826207517853596e-05,0.00040073756812900984
2008,Brandenburg,in school,Leute nutzen aus,0.0001607114158675738,23673,-7.682659815298005e-07,0.0003221910977166774
2008,Mecklenburg-Vorpommern,inadequately,Leute nutzen aus,0.0001607114158675738,23673,-7.682659815298005e-07,0.0003221910977166774
2008,Sachsen-Anhalt,inadequately,Leute sind fair,0.0001607114158675738,23673,-7.682659815298005e-07,0.0003221910977166774
2008,Hessen,inadequately,Leute sind fair,0.0001607114158675738,23673,-7.682659815298005e-07,0.0003221910977166774
2008,Schleswig-Holstein,inadequately,Leute sind fair,0.0001607114158675738,23673,-7.682659815298005e-07,0.0003221910977166774
2008,Berlin,inadequately,Leute sind fair,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Bremen,higher vocational,Leute nutzen aus,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Schleswig-Holstein,in school,Leute nutzen aus,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Bremen,vocational + Abi,Leute nutzen aus,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Thüringen,inadequately,Leute nutzen aus,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Mecklenburg-Vorpommern,inadequately,Leute sind fair,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Sachsen-Anhalt,in school,Leute sind fair,0.00010714094391171586,23673,-2.471019629701464e-05,0.00023899208412044636
2008,Hamburg,inadequately,Leute sind fair,5.357047195585793e-05,23673,-3.9664860890546044e-05,0.0001468058048022619
2008,Sachsen,inadequately,Leute nutzen aus,5.357047195585793e-05,23673,-3.9664860890546044e-05,0.0001468058048022619
2008,Schleswig-Holstein,inadequately,Leute nutzen aus,5.357047195585793e-05,23673,-3.9664860890546044e-05,0.0001468058048022619
2008,Hamburg,in school,Leute nutzen aus,5.357047195585793e-05,23673,-3.9664860890546044e-05,0.0001468058048022619
2008,Sachsen,inadequately,Leute sind fair,5.357047195585793e-05,23673,-3.9664860890546044e-05,0.0001468058048022619
2008,Bremen,in school,Leute sind fair,5.357047195585793e-05,23673,-3.9664860890546044e-05,0.0001468058048022619
2013,Nordrhein-Westfalen,middle vocational,Leute sind fair,0.04894304289160568,44486,0.046938140936057075,0.05094794484715428
2013,Bayern,middle vocational,Leute sind fair,0.04636709326573169,44486,0.04441302405214498,0.048321162479318405
2013,Nordrhein-Westfalen,middle vocational,Leute nutzen aus,0.040520096495890744,44486,0.038687792328091344,0.04235240066369014
2013,Bayern,middle vocational,Leute nutzen aus,0.03851658012021098,44486,0.036728285162605935,0.04030487507781603
2013,Nordrhein-Westfalen,higher education,Leute sind fair,0.033201128511264666,44486,0.03153622571452505,0.03486603130800428
2013,Baden-Württemberg,middle vocational,Leute sind fair,0.03230159054667375,44486,0.03065863293005783,0.03394454816328968
2013,Niedersachsen,middle vocational,Leute sind fair,0.028866991045508442,44486,0.027311080911744043,0.030422901179272842
2013,Bayern,higher education,Leute sind fair,0.023633315615161302,44486,0.02222171058903702,0.025044920641285585
2013,Baden-Württemberg,middle vocational,Leute nutzen aus,0.023101770454266674,44486,0.021705750307145683,0.024497790601387664
2013,Baden-Württemberg,higher education,Leute sind fair,0.021956903953878237,44486,0.020595117720256018,0.023318690187500456
2013,Niedersachsen,middle vocational,Leute nutzen aus,0.020852925542789384,44486,0.019525066870864867,0.0221807842147139
2013,Sachsen,middle vocational,Leute sind fair,0.018890297256409207,44486,0.017625203903201374,0.02015539060961704
2013,Sachsen,middle vocational,Leute nutzen aus,0.017990759291818294,44486,0.01675558874740935,0.019225929836227236
2013,Hessen,middle vocational,Leute sind fair,0.017091221327227377,44486,0.015886774730942244,0.01829566792351251
2013,"Rheinland-Pfalz,Saarland",middle vocational,Leute sind fair,0.015128593040847202,44486,0.013994278687965657,0.016262907393728748
2013,Hessen,higher education,Leute sind fair,0.014842376415750091,44486,0.013718680054412994,0.01596607277708719
2013,Niedersachsen,higher education,Leute sind fair,0.014556159790652983,44486,0.013443189069846068,0.0156691305114599
2013,Thüringen,middle vocational,Leute sind fair,0.013411293290264546,44486,0.012342366916486111,0.014480219664042981
2013,Hessen,middle vocational,Leute nutzen aus,0.013125076665167436,44486,0.01206746465537334,0.014182688674961532
2013,Sachsen-Anhalt,middle vocational,Leute nutzen aus,0.012920636218669502,44486,0.011871184704770771,0.013970087732568233
2013,Nordrhein-Westfalen,general elemantary,Leute sind fair,0.012838860040070328,44486,0.011792691513720786,0.01388502856641987
2013,Nordrhein-Westfalen,vocational + Abi,Leute sind fair,0.012511755325673632,44486,0.011478828678820495,0.013544681972526769
2013,Sachsen,higher education,Leute sind fair,0.012348202968475283,44486,0.011321964709560931,0.013374441227389636
2013,Nordrhein-Westfalen,general elemantary,Leute nutzen aus,0.012184650611276935,44486,0.011165146883749782,0.013204154338804088
2013,"Rheinland-Pfalz,Saarland",middle vocational,Leute nutzen aus,0.012102874432677761,44486,0.011086755561102652,0.01311899330425287
2013,Brandenburg,middle vocational,Leute nutzen aus,0.011693993539681891,44486,0.010694979630769827,0.012693007448593955
2013,Schleswig-Holstein,middle vocational,Leute sind fair,0.011530441182483543,44486,0.010538355905408248,0.012522526459558838
2013,Berlin,higher education,Leute sind fair,0.011080672200188085,44486,0.010107907329157088,0.012053437071219081
2013,Nordrhein-Westfalen,higher education,Leute nutzen aus,0.010917119842989736,44486,0.009951480895720165,0.011882758790259308
2013,Thüringen,middle vocational,Leute nutzen aus,0.01046735086069428,44486,0.009521597599474881,0.011413104121913679
2013,Brandenburg,middle vocational,Leute sind fair,0.008954491556609559,44486,0.00807908124681456,0.009829901866404558
2013,Bayern,general elemantary,Leute sind fair,0.008586498752913277,44486,0.00772910589276623,0.009443891613060322
2013,Bayern,higher education,Leute nutzen aus,0.008545610663613689,44486,0.007690244013031576,0.009400977314195801
2013,Berlin,middle vocational,Leute sind fair,0.008136729770617818,44486,0.007301905160895733,0.008971554380339903
2013,Sachsen-Anhalt,middle vocational,Leute sind fair,0.008095841681318232,44486,0.007263100098884272,0.008928583263752192
2013,"Rheinland-Pfalz,Saarland",higher education,Leute sind fair,0.00797317741341947,44486,0.0071467174609693915,0.008799637365869549
2013,Nordrhein-Westfalen,vocational + Abi,Leute nutzen aus,0.007809625056221123,44486,0.006991618114250676,0.00862763199819157
2013,Berlin,middle vocational,Leute nutzen aus,0.007482520341824427,44486,0.006681695700823878,0.008283344982824976
2013,Bayern,general elemantary,Leute nutzen aus,0.007359856073925666,44486,0.006565573616572222,0.00815413853127911
2013,Schleswig-Holstein,middle vocational,Leute nutzen aus,0.0071963037167273175,44486,0.006410831501082734,0.0079817759323719
2013,Nordrhein-Westfalen,higher vocational,Leute sind fair,0.0071554156274277305,44486,0.006372161917214316,0.007938669337641145
2013,Baden-Württemberg,general elemantary,Leute sind fair,0.007032751359528969,44486,0.006256192307594284,0.007809310411463655
2013,Bayern,higher vocational,Leute sind fair,0.007032751359528969,44486,0.006256192307594284,0.007809310411463655
2013,Niedersachsen,general elemantary,Leute sind fair,0.006869199002330621,44486,0.006101659621689025,0.007636738382972218
2013,Mecklenburg-Vorpommern,middle vocational,Leute nutzen aus,0.00674653473443186,44486,0.005985832280250168,0.007507237188613553
2013,Baden-Württemberg,general elemantary,Leute nutzen aus,0.006623870466533099,44486,0.005870068670257889,0.007377672262808309
2013,Baden-Württemberg,higher education,Leute nutzen aus,0.006255877662836816,44486,0.005523178318821346,0.006988577006852285
2013,Bayern,vocational + Abi,Leute sind fair,0.006092325305638468,44486,0.00536920766382718,0.0068154429474497555
2013,Mecklenburg-Vorpommern,middle vocational,Leute sind fair,0.006010549127039294,44486,0.0052922714724892295,0.006728826781589358
2013,Brandenburg,higher education,Leute sind fair,0.0058469967698409455,44486,0.0051385007187885684,0.0065554928208933225
2013,Sachsen,higher education,Leute nutzen aus,0.0058061086805413584,44486,0.0051000797159581395,0.006512137645124577
2013,Baden-Württemberg,higher vocational,Leute sind fair,0.0058061086805413584,44486,0.0051000797159581395,0.006512137645124577
2013,Baden-Württemberg,vocational + Abi,Leute sind fair,0.005683444412642597,44486,0.0049848702220303305,0.006382018603254864
2013,Thüringen,higher education,Leute sind fair,0.005683444412642597,44486,0.0049848702220303305,0.006382018603254864
2013,Niedersachsen,general elemantary,Leute nutzen aus,0.005601668234043423,44486,0.0049081094477504495,0.006295227020336397
2013,Sachsen-Anhalt,higher education,Leute sind fair,0.005315451608946314,44486,0.00463974656196879,0.005991156655923838
2013,Hessen,higher education,Leute nutzen aus,0.004865682626650857,44486,0.0042190507155283365,0.005512314537773377
2013,Niedersachsen,higher education,Leute nutzen aus,0.00482479453735127,44486,0.004180872070661021,0.0054687170040415185
2013,Bayern,higher vocational,Leute nutzen aus,0.004783906448051683,44486,0.004142705099806597,0.005425107796296768
2013,Schleswig-Holstein,higher education,Leute sind fair,0.0045385779122541605,44486,0.003913957018693736,0.005163198805814585
2013,Brandenburg,higher education,Leute nutzen aus,0.004456801733654986,44486,0.003837808210842771,0.005075795256467202
2013,Hamburg,middle vocational,Leute sind fair,0.004456801733654986,44486,0.003837808210842771,0.005075795256467202
2013,Nordrhein-Westfalen,higher vocational,Leute nutzen aus,0.004456801733654986,44486,0.003837808210842771,0.005075795256467202
2013,Hamburg,higher education,Leute sind fair,0.004334137465756225,44486,0.0037236840304942695,0.0049445909010181815
2013,Niedersachsen,vocational + Abi,Leute sind fair,0.004170585108557877,44486,0.0035717112420396583,0.004769458975076096
2013,Hessen,vocational + Abi,Leute sind fair,0.003966144662059942,44486,0.0033820735615199666,0.004550215762599917
2013,Mecklenburg-Vorpommern,higher education,Leute sind fair,0.003925256572760355,44486,0.0033441920214817697,0.00450632112403894
2013,Berlin,higher education,Leute nutzen aus,0.003761704215562007,44486,0.00319282727422698,0.004330581156897034
2013,"Rheinland-Pfalz,Saarland",general elemantary,Leute sind fair,0.00372081612626242,44486,0.0031550277445054724,0.004286604508019367
2013,"Rheinland-Pfalz,Saarland",general elemantary,Leute nutzen aus,0.0035981518583636588,44486,0.0030417335659660163,0.004154570150761301
2013,Sachsen-Anhalt,higher education,Leute nutzen aus,0.0034345995011653106,44486,0.0028909295296305365,0.003978269472700085
