year,age_gr,regtyp,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,46-65 y.,Rural regions,Not Working,0.36760,906,2462,0.34855,0.38665
2001,66 and older,Urban regions,Part Time,0.03986,82,2196,0.03168,0.04805
2001,66 and older,Urban regions,Not Working,0.95262,2114,2196,0.94373,0.96151
2001,66 and older,Rural regions,Part Time,0.03450,42,1175,0.02406,0.04494
2001,66 and older,Rural regions,Not Working,0.95483,1133,1175,0.94295,0.96671
2002,17-29 y.,Urban regions,Full Time,0.39556,973,2669,0.37700,0.41411
2002,17-29 y.,Urban regions,Part Time,0.30355,826,2669,0.28610,0.32100
2002,17-29 y.,Urban regions,Not Working,0.30090,870,2669,0.28349,0.31830
2002,17-29 y.,Rural regions,Full Time,0.44741,603,1473,0.42201,0.47281
2002,17-29 y.,Rural regions,Part Time,0.26887,424,1473,0.24622,0.29152
2002,17-29 y.,Rural regions,Not Working,0.28372,446,1473,0.26069,0.30675
2002,30-45 y.,Urban regions,Full Time,0.59618,2967,5020,0.58261,0.60976
2002,30-45 y.,Urban regions,Part Time,0.26708,1368,5020,0.25484,0.27932
2002,30-45 y.,Urban regions,Not Working,0.13673,685,5020,0.12723,0.14624
2002,30-45 y.,Rural regions,Full Time,0.57732,1408,2420,0.55764,0.59701
2002,30-45 y.,Rural regions,Part Time,0.26972,649,2420,0.25203,0.28740
2002,30-45 y.,Rural regions,Not Working,0.15296,363,2420,0.13862,0.16731
2002,46-65 y.,Urban regions,Full Time,0.42359,2393,5253,0.41023,0.43696
2002,46-65 y.,Urban regions,Part Time,0.24055,1236,5253,0.22899,0.25211
2002,46-65 y.,Urban regions,Not Working,0.33586,1624,5253,0.32309,0.34863
2002,46-65 y.,Rural regions,Full Time,0.41469,1182,2601,0.39576,0.43363
2002,46-65 y.,Rural regions,Part Time,0.22610,553,2601,0.21002,0.24218
2002,46-65 y.,Rural regions,Not Working,0.35921,866,2601,0.34077,0.37765
2002,66 and older,Urban regions,Part Time,0.04030,108,2332,0.03231,0.04828
2002,66 and older,Urban regions,Not Working,0.95188,2224,2332,0.94319,0.96056
2002,66 and older,Rural regions,Part Time,0.03993,53,1216,0.02892,0.05094
2002,66 and older,Rural regions,Not Working,0.95360,1163,1216,0.94178,0.96543
2003,17-29 y.,Urban regions,Full Time,0.36031,887,2621,0.34192,0.37869
2003,17-29 y.,Urban regions,Part Time,0.31230,839,2621,0.29455,0.33004
2003,17-29 y.,Urban regions,Not Working,0.32740,895,2621,0.30943,0.34537
2003,17-29 y.,Rural regions,Full Time,0.42984,562,1386,0.40376,0.45591
2003,17-29 y.,Rural regions,Part Time,0.26342,371,1386,0.24022,0.28662
2003,17-29 y.,Rural regions,Not Working,0.30674,453,1386,0.28246,0.33103
2003,30-45 y.,Urban regions,Full Time,0.58267,2692,4682,0.56854,0.59680
2003,30-45 y.,Urban regions,Part Time,0.27602,1337,4682,0.26321,0.28882
2003,30-45 y.,Urban regions,Not Working,0.14131,653,4682,0.13133,0.15129
2003,30-45 y.,Rural regions,Full Time,0.57199,1321,2255,0.55156,0.59241
2003,30-45 y.,Rural regions,Part Time,0.27640,602,2255,0.25794,0.29486
2003,30-45 y.,Rural regions,Not Working,0.15162,332,2255,0.13681,0.16642
2003,46-65 y.,Urban regions,Full Time,0.42848,2290,5056,0.41484,0.44212
2003,46-65 y.,Urban regions,Part Time,0.23836,1225,5056,0.22662,0.25011
2003,46-65 y.,Urban regions,Not Working,0.33316,1541,5056,0.32016,0.34615
2003,46-65 y.,Rural regions,Full Time,0.40689,1116,2516,0.38769,0.42609
2003,46-65 y.,Rural regions,Part Time,0.23937,578,2516,0.22269,0.25604
2003,46-65 y.,Rural regions,Not Working,0.35374,822,2516,0.33506,0.37243
2003,66 and older,Urban regions,Part Time,0.04293,113,2375,0.03478,0.05108
2003,66 and older,Urban regions,Not Working,0.94715,2262,2375,0.93815,0.95615
2003,66 and older,Rural regions,Part Time,0.03700,49,1229,0.02644,0.04756
2003,66 and older,Rural regions,Not Working,0.95244,1180,1229,0.94053,0.96434
2004,17-29 y.,Urban regions,Full Time,0.35792,874,2587,0.33945,0.37640
2004,17-29 y.,Urban regions,Part Time,0.29607,771,2587,0.27848,0.31367
2004,17-29 y.,Urban regions,Not Working,0.34600,942,2587,0.32767,0.36434
2004,17-29 y.,Rural regions,Full Time,0.41619,518,1373,0.39011,0.44227
2004,17-29 y.,Rural regions,Part Time,0.27567,391,1373,0.25203,0.29932
2004,17-29 y.,Rural regions,Not Working,0.30814,464,1373,0.28370,0.33257
2004,30-45 y.,Urban regions,Full Time,0.57236,2516,4443,0.55781,0.58691
2004,30-45 y.,Urban regions,Part Time,0.28752,1294,4443,0.27421,0.30083
2004,30-45 y.,Urban regions,Not Working,0.14012,633,4443,0.12991,0.15033
2004,30-45 y.,Rural regions,Full Time,0.57696,1197,2086,0.55576,0.59817
2004,30-45 y.,Rural regions,Part Time,0.26918,586,2086,0.25015,0.28822
2004,30-45 y.,Rural regions,Not Working,0.15385,303,2086,0.13837,0.16934
2004,46-65 y.,Urban regions,Full Time,0.42727,2201,4877,0.41338,0.44115
2004,46-65 y.,Urban regions,Part Time,0.23997,1188,4877,0.22798,0.25195
2004,46-65 y.,Urban regions,Not Working,0.33276,1488,4877,0.31954,0.34599
2004,46-65 y.,Rural regions,Full Time,0.40645,1108,2488,0.38714,0.42575
2004,46-65 y.,Rural regions,Part Time,0.25153,597,2488,0.23448,0.26859
2004,46-65 y.,Rural regions,Not Working,0.34202,783,2488,0.32338,0.36066
2004,66 and older,Urban regions,Part Time,0.04670,130,2442,0.03833,0.05507
2004,66 and older,Urban regions,Not Working,0.94539,2312,2442,0.93638,0.95441
2004,66 and older,Rural regions,Part Time,0.04143,51,1273,0.03047,0.05238
2004,66 and older,Rural regions,Not Working,0.94634,1222,1273,0.93395,0.95872
2005,17-29 y.,Urban regions,Full Time,0.34395,832,2526,0.32542,0.36248
2005,17-29 y.,Urban regions,Part Time,0.32046,782,2526,0.30226,0.33866
2005,17-29 y.,Urban regions,Not Working,0.33559,912,2526,0.31717,0.35401
2005,17-29 y.,Rural regions,Full Time,0.38362,457,1303,0.35721,0.41004
2005,17-29 y.,Rural regions,Part Time,0.30485,379,1303,0.27985,0.32986
2005,17-29 y.,Rural regions,Not Working,0.31152,467,1303,0.28637,0.33668
2005,30-45 y.,Urban regions,Full Time,0.58633,2374,4145,0.57133,0.60132
2005,30-45 y.,Urban regions,Part Time,0.28210,1215,4145,0.26839,0.29580
2005,30-45 y.,Urban regions,Not Working,0.13158,556,4145,0.12129,0.14187
2005,30-45 y.,Rural regions,Full Time,0.55647,1086,1943,0.53437,0.57856
2005,30-45 y.,Rural regions,Part Time,0.27975,559,1943,0.25978,0.29971
2005,30-45 y.,Rural regions,Not Working,0.16379,298,1943,0.14733,0.18025
2005,46-65 y.,Urban regions,Full Time,0.44984,2153,4622,0.43550,0.46419
2005,46-65 y.,Urban regions,Part Time,0.23650,1108,4622,0.22424,0.24875
2005,46-65 y.,Urban regions,Not Working,0.31366,1361,4622,0.30028,0.32704
2005,46-65 y.,Rural regions,Full Time,0.43014,1093,2394,0.41030,0.44997
2005,46-65 y.,Rural regions,Part Time,0.24901,579,2394,0.23168,0.26634
2005,46-65 y.,Rural regions,Not Working,0.32085,722,2394,0.30215,0.33956
2005,66 and older,Urban regions,Part Time,0.04333,122,2465,0.03529,0.05137
2005,66 and older,Urban regions,Not Working,0.94866,2343,2465,0.93995,0.95738
2005,66 and older,Rural regions,Part Time,0.05447,67,1263,0.04195,0.06699
2005,66 and older,Rural regions,Not Working,0.93918,1196,1263,0.92599,0.95236
2006,17-29 y.,Urban regions,Full Time,0.35573,872,2599,0.33732,0.37414
2006,17-29 y.,Urban regions,Part Time,0.29019,722,2599,0.27274,0.30764
2006,17-29 y.,Urban regions,Not Working,0.35408,1005,2599,0.33569,0.37247
2006,17-29 y.,Rural regions,Full Time,0.39297,478,1385,0.36724,0.41870
2006,17-29 y.,Rural regions,Part Time,0.28390,382,1385,0.26015,0.30766
2006,17-29 y.,Rural regions,Not Working,0.32313,525,1385,0.29849,0.34777
2006,30-45 y.,Urban regions,Full Time,0.57110,2386,4235,0.55620,0.58601
2006,30-45 y.,Urban regions,Part Time,0.27951,1217,4235,0.26600,0.29303
2006,30-45 y.,Urban regions,Not Working,0.14938,632,4235,0.13864,0.16012
2006,30-45 y.,Rural regions,Full Time,0.55675,1135,2045,0.53521,0.57829
2006,30-45 y.,Rural regions,Part Time,0.27385,587,2045,0.25452,0.29319
2006,30-45 y.,Rural regions,Not Working,0.16939,323,2045,0.15313,0.18566
2006,46-65 y.,Urban regions,Full Time,0.45713,2319,4955,0.44326,0.47100
2006,46-65 y.,Urban regions,Part Time,0.24135,1226,4955,0.22944,0.25327
2006,46-65 y.,Urban regions,Not Working,0.30152,1410,4955,0.28874,0.31430
2006,46-65 y.,Rural regions,Full Time,0.42573,1181,2622,0.40680,0.44466
2006,46-65 y.,Rural regions,Part Time,0.25298,654,2622,0.23634,0.26962
2006,46-65 y.,Rural regions,Not Working,0.32129,787,2622,0.30341,0.33917
2006,66 and older,Urban regions,Full Time,0.01151,39,2887,0.00762,0.01540
2006,66 and older,Urban regions,Part Time,0.04108,151,2887,0.03383,0.04832
2006,66 and older,Urban regions,Not Working,0.94741,2697,2887,0.93927,0.95556
2006,66 and older,Rural regions,Part Time,0.05338,80,1522,0.04208,0.06468
2006,66 and older,Rural regions,Not Working,0.93522,1442,1522,0.92286,0.94759
2007,17-29 y.,Urban regions,Full Time,0.33758,766,2447,0.31884,0.35632
2007,17-29 y.,Urban regions,Part Time,0.30326,707,2447,0.28504,0.32147
2007,17-29 y.,Urban regions,Not Working,0.35916,974,2447,0.34015,0.37817
2007,17-29 y.,Rural regions,Full Time,0.38630,447,1292,0.35974,0.41286
2007,17-29 y.,Rural regions,Part Time,0.25884,336,1292,0.23495,0.28273
2007,17-29 y.,Rural regions,Not Working,0.35486,509,1292,0.32876,0.38096
2007,30-45 y.,Urban regions,Full Time,0.57048,2173,3833,0.55480,0.58615
2007,30-45 y.,Urban regions,Part Time,0.29148,1141,3833,0.27710,0.30587
2007,30-45 y.,Urban regions,Not Working,0.13804,519,3833,0.12712,0.14896
2007,30-45 y.,Rural regions,Full Time,0.59589,1084,1876,0.57368,0.61810
2007,30-45 y.,Rural regions,Part Time,0.26001,541,1876,0.24015,0.27986
2007,30-45 y.,Rural regions,Not Working,0.14410,251,1876,0.12820,0.16000
2007,46-65 y.,Urban regions,Full Time,0.46590,2184,4590,0.45147,0.48033
2007,46-65 y.,Urban regions,Part Time,0.24565,1176,4590,0.23319,0.25810
2007,46-65 y.,Urban regions,Not Working,0.28845,1230,4590,0.27534,0.30156
2007,46-65 y.,Rural regions,Full Time,0.44803,1159,2470,0.42841,0.46764
2007,46-65 y.,Rural regions,Part Time,0.23981,591,2470,0.22297,0.25665
2007,46-65 y.,Rural regions,Not Working,0.31216,720,2470,0.29389,0.33044
2007,66 and older,Urban regions,Full Time,0.01052,38,2835,0.00676,0.01428
2007,66 and older,Urban regions,Part Time,0.03999,134,2835,0.03278,0.04720
2007,66 and older,Urban regions,Not Working,0.94949,2663,2835,0.94143,0.95755
2007,66 and older,Rural regions,Part Time,0.06610,85,1491,0.05348,0.07871
2007,66 and older,Rural regions,Not Working,0.92642,1406,1491,0.91316,0.93968
2008,17-29 y.,Urban regions,Full Time,0.35947,738,2265,0.33970,0.37923
2008,17-29 y.,Urban regions,Part Time,0.29391,660,2265,0.27514,0.31267
2008,17-29 y.,Urban regions,Not Working,0.34662,867,2265,0.32702,0.36623
2008,17-29 y.,Rural regions,Full Time,0.37553,408,1147,0.34750,0.40357
2008,17-29 y.,Rural regions,Part Time,0.27378,309,1147,0.24796,0.29959
2008,17-29 y.,Rural regions,Not Working,0.35069,430,1147,0.32306,0.37832
2008,30-45 y.,Urban regions,Full Time,0.59455,2017,3457,0.57818,0.61092
2008,30-45 y.,Urban regions,Part Time,0.28331,1019,3457,0.26829,0.29834
2008,30-45 y.,Urban regions,Not Working,0.12213,421,3457,0.11122,0.13305
2008,30-45 y.,Rural regions,Full Time,0.60374,1007,1712,0.58057,0.62692
2008,30-45 y.,Rural regions,Part Time,0.26924,496,1712,0.24822,0.29026
2008,30-45 y.,Rural regions,Not Working,0.12702,209,1712,0.11124,0.14279
2008,46-65 y.,Urban regions,Full Time,0.47989,2120,4346,0.46503,0.49474
2008,46-65 y.,Urban regions,Part Time,0.24593,1132,4346,0.23313,0.25874
2008,46-65 y.,Urban regions,Not Working,0.27418,1094,4346,0.26092,0.28744
2008,46-65 y.,Rural regions,Full Time,0.46910,1140,2348,0.44891,0.48929
2008,46-65 y.,Rural regions,Part Time,0.24616,560,2348,0.22874,0.26359
2008,46-65 y.,Rural regions,Not Working,0.28474,648,2348,0.26648,0.30300
2008,66 and older,Urban regions,Full Time,0.01208,42,2805,0.00803,0.01612
2008,66 and older,Urban regions,Part Time,0.04601,146,2805,0.03826,0.05377
2008,66 and older,Urban regions,Not Working,0.94191,2617,2805,0.93325,0.95057
2008,66 and older,Rural regions,Part Time,0.06592,84,1475,0.05325,0.07858
2008,66 and older,Rural regions,Not Working,0.92553,1391,1475,0.91213,0.93893
2009,17-29 y.,Urban regions,Full Time,0.37404,693,2050,0.35309,0.39499
2009,17-29 y.,Urban regions,Part Time,0.29399,584,2050,0.27426,0.31371
2009,17-29 y.,Urban regions,Not Working,0.33197,773,2050,0.31158,0.35236
2009,17-29 y.,Rural regions,Full Time,0.36691,383,1041,0.33762,0.39620
2009,17-29 y.,Rural regions,Part Time,0.30577,301,1041,0.27777,0.33377
2009,17-29 y.,Rural regions,Not Working,0.32732,357,1041,0.29880,0.35584
2009,30-45 y.,Urban regions,Full Time,0.58398,1777,3084,0.56658,0.60138
2009,30-45 y.,Urban regions,Part Time,0.31082,959,3084,0.29448,0.32715
2009,30-45 y.,Urban regions,Not Working,0.10520,348,3084,0.09437,0.11603
2009,30-45 y.,Rural regions,Full Time,0.62394,948,1591,0.60013,0.64775
2009,30-45 y.,Rural regions,Part Time,0.26701,475,1591,0.24526,0.28875
2009,30-45 y.,Rural regions,Not Working,0.10905,168,1591,0.09373,0.12437
2009,46-65 y.,Urban regions,Full Time,0.48565,2010,4050,0.47026,0.50105
2009,46-65 y.,Urban regions,Part Time,0.26443,1103,4050,0.25084,0.27801
2009,46-65 y.,Urban regions,Not Working,0.24992,937,4050,0.23658,0.26326
2009,46-65 y.,Rural regions,Full Time,0.47590,1126,2275,0.45538,0.49643
2009,46-65 y.,Rural regions,Part Time,0.24822,544,2275,0.23046,0.26597
2009,46-65 y.,Rural regions,Not Working,0.27588,605,2275,0.25751,0.29425
2009,66 and older,Urban regions,Full Time,0.01150,47,2704,0.00748,0.01552
2009,66 and older,Urban regions,Part Time,0.05297,153,2704,0.04452,0.06141
2009,66 and older,Urban regions,Not Working,0.93553,2504,2704,0.92628,0.94479
2009,66 and older,Rural regions,Part Time,0.08367,96,1440,0.06936,0.09797
2009,66 and older,Rural regions,Not Working,0.90677,1344,1440,0.89175,0.92180
2010,17-29 y.,Urban regions,Full Time,0.35493,813,2818,0.33726,0.37260
2010,17-29 y.,Urban regions,Part Time,0.30140,799,2818,0.28445,0.31834
2010,17-29 y.,Urban regions,Not Working,0.34368,1206,2818,0.32614,0.36121
2010,17-29 y.,Rural regions,Full Time,0.39577,474,1463,0.37070,0.42083
2010,17-29 y.,Rural regions,Part Time,0.28630,380,1463,0.26312,0.30947
2010,17-29 y.,Rural regions,Not Working,0.31794,609,1463,0.29407,0.34181
2010,30-45 y.,Urban regions,Full Time,0.60149,2920,5989,0.58909,0.61389
2010,30-45 y.,Urban regions,Part Time,0.28527,1948,5989,0.27383,0.29671
2010,30-45 y.,Urban regions,Not Working,0.11324,1121,5989,0.10521,0.12126
2010,30-45 y.,Rural regions,Full Time,0.60809,1492,3081,0.59085,0.62533
2010,30-45 y.,Rural regions,Part Time,0.27900,1037,3081,0.26316,0.29484
2010,30-45 y.,Rural regions,Not Working,0.11291,552,3081,0.10173,0.12408
2010,46-65 y.,Urban regions,Full Time,0.48968,2246,4472,0.47503,0.50434
2010,46-65 y.,Urban regions,Part Time,0.26622,1247,4472,0.25326,0.27918
2010,46-65 y.,Urban regions,Not Working,0.24410,979,4472,0.23151,0.25669
2010,46-65 y.,Rural regions,Full Time,0.49567,1235,2480,0.47599,0.51535
2010,46-65 y.,Rural regions,Part Time,0.27465,684,2480,0.25708,0.29222
2010,46-65 y.,Rural regions,Not Working,0.22968,561,2480,0.21312,0.24623
2010,66 and older,Urban regions,Full Time,0.01678,50,2623,0.01186,0.02169
2010,66 and older,Urban regions,Part Time,0.05279,164,2623,0.04423,0.06135
2010,66 and older,Urban regions,Not Working,0.93043,2409,2623,0.92069,0.94017
2010,66 and older,Rural regions,Part Time,0.06741,78,1387,0.05421,0.08061
2010,66 and older,Rural regions,Not Working,0.92541,1309,1387,0.91158,0.93924
2011,17-29 y.,Urban regions,Full Time,0.36003,817,3023,0.34292,0.37715
2011,17-29 y.,Urban regions,Part Time,0.29139,858,3023,0.27519,0.30759
2011,17-29 y.,Urban regions,Not Working,0.34857,1348,3023,0.33158,0.36556
2011,17-29 y.,Rural regions,Full Time,0.43731,541,1678,0.41356,0.46105
2011,17-29 y.,Rural regions,Part Time,0.26242,443,1678,0.24136,0.28348
2011,17-29 y.,Rural regions,Not Working,0.30027,694,1678,0.27833,0.32221
2011,30-45 y.,Urban regions,Full Time,0.59923,3053,6471,0.58729,0.61117
2011,30-45 y.,Urban regions,Part Time,0.28602,2218,6471,0.27501,0.29703
2011,30-45 y.,Urban regions,Not Working,0.11475,1200,6471,0.10698,0.12252
2011,30-45 y.,Rural regions,Full Time,0.58979,1631,3460,0.57340,0.60618
2011,30-45 y.,Rural regions,Part Time,0.30176,1232,3460,0.28646,0.31706
2011,30-45 y.,Rural regions,Not Working,0.10845,597,3460,0.09809,0.11881
2011,46-65 y.,Urban regions,Full Time,0.50930,2875,5723,0.49634,0.52225
2011,46-65 y.,Urban regions,Part Time,0.26782,1638,5723,0.25634,0.27929
2011,46-65 y.,Urban regions,Not Working,0.22289,1210,5723,0.21210,0.23367
2011,46-65 y.,Rural regions,Full Time,0.49712,1650,3402,0.48032,0.51393
2011,46-65 y.,Rural regions,Part Time,0.26578,947,3402,0.25094,0.28063
2011,46-65 y.,Rural regions,Not Working,0.23709,805,3402,0.22280,0.25139
2011,66 and older,Urban regions,Full Time,0.01094,44,3324,0.00740,0.01448
2011,66 and older,Urban regions,Part Time,0.06441,223,3324,0.05607,0.07276
2011,66 and older,Urban regions,Not Working,0.92465,3057,3324,0.91567,0.93362
2011,66 and older,Rural regions,Part Time,0.05981,101,1800,0.04885,0.07077
2011,66 and older,Rural regions,Not Working,0.92606,1699,1800,0.91397,0.93815
2012,17-29 y.,Urban regions,Full Time,0.35106,791,2924,0.33375,0.36836
2012,17-29 y.,Urban regions,Part Time,0.31769,843,2924,0.30082,0.33457
2012,17-29 y.,Urban regions,Not Working,0.33125,1290,2924,0.31419,0.34831
2012,17-29 y.,Rural regions,Full Time,0.46423,547,1588,0.43969,0.48877
2012,17-29 y.,Rural regions,Part Time,0.24716,413,1588,0.22593,0.26838
2012,17-29 y.,Rural regions,Not Working,0.28861,628,1588,0.26632,0.31091
2012,30-45 y.,Urban regions,Full Time,0.59871,2820,5854,0.58616,0.61127
2012,30-45 y.,Urban regions,Part Time,0.28281,2041,5854,0.27127,0.29435
2012,30-45 y.,Urban regions,Not Working,0.11847,993,5854,0.11019,0.12675
2012,30-45 y.,Rural regions,Full Time,0.60573,1576,3220,0.58885,0.62261
2012,30-45 y.,Rural regions,Part Time,0.26310,1116,3220,0.24789,0.27831
2012,30-45 y.,Rural regions,Not Working,0.13117,528,3220,0.11950,0.14283
2012,46-65 y.,Urban regions,Full Time,0.51045,2904,5792,0.49757,0.52333
2012,46-65 y.,Urban regions,Part Time,0.27185,1700,5792,0.26039,0.28331
2012,46-65 y.,Urban regions,Not Working,0.21770,1188,5792,0.20707,0.22833
2012,46-65 y.,Rural regions,Full Time,0.48710,1722,3583,0.47073,0.50347
2012,46-65 y.,Rural regions,Part Time,0.27571,991,3583,0.26107,0.29034
2012,46-65 y.,Rural regions,Not Working,0.23719,870,3583,0.22326,0.25112
2012,66 and older,Urban regions,Full Time,0.01183,47,3315,0.00815,0.01551
2012,66 and older,Urban regions,Part Time,0.07028,249,3315,0.06157,0.07898
2012,66 and older,Urban regions,Not Working,0.91789,3019,3315,0.90855,0.92724
2012,66 and older,Rural regions,Part Time,0.05468,101,1870,0.04437,0.06499
2012,66 and older,Rural regions,Not Working,0.93206,1769,1870,0.92065,0.94347
2013,17-29 y.,Urban regions,Full Time,0.29980,738,3808,0.28524,0.31435
2013,17-29 y.,Urban regions,Part Time,0.24645,819,3808,0.23276,0.26014
2013,17-29 y.,Urban regions,Not Working,0.45375,2251,3808,0.43794,0.46957
2013,17-29 y.,Rural regions,Full Time,0.38319,488,1777,0.36058,0.40580
2013,17-29 y.,Rural regions,Part Time,0.24589,375,1777,0.22586,0.26592
2013,17-29 y.,Rural regions,Not Working,0.37092,914,1777,0.34845,0.39338
2013,30-45 y.,Urban regions,Full Time,0.50299,2537,6988,0.49126,0.51471
2013,30-45 y.,Urban regions,Part Time,0.22936,1844,6988,0.21951,0.23922
2013,30-45 y.,Urban regions,Not Working,0.26765,2607,6988,0.25727,0.27803
2013,30-45 y.,Rural regions,Full Time,0.51481,1411,3375,0.49795,0.53168
2013,30-45 y.,Rural regions,Part Time,0.27813,1049,3375,0.26301,0.29325
2013,30-45 y.,Rural regions,Not Working,0.20706,915,3375,0.19338,0.22073
2013,46-65 y.,Urban regions,Full Time,0.49252,2842,6463,0.48033,0.50470
2013,46-65 y.,Urban regions,Part Time,0.25194,1672,6463,0.24136,0.26253
2013,46-65 y.,Urban regions,Not Working,0.25554,1949,6463,0.24491,0.26618
2013,46-65 y.,Rural regions,Full Time,0.47689,1644,3726,0.46085,0.49293
2013,46-65 y.,Rural regions,Part Time,0.26912,1021,3726,0.25487,0.28336
2013,46-65 y.,Rural regions,Not Working,0.25399,1061,3726,0.24002,0.26797
2013,66 and older,Urban regions,Full Time,0.01285,45,3249,0.00898,0.01673
2013,66 and older,Urban regions,Part Time,0.07231,258,3249,0.06340,0.08122
2013,66 and older,Urban regions,Not Working,0.91484,2946,3249,0.90524,0.92444
2013,66 and older,Rural regions,Part Time,0.06667,120,1786,0.05509,0.07824
2013,66 and older,Rural regions,Not Working,0.92618,1666,1786,0.91405,0.93831
2014,17-29 y.,Urban regions,Full Time,0.35142,926,3309,0.33515,0.36769
2014,17-29 y.,Urban regions,Part Time,0.32481,961,3309,0.30885,0.34076
2014,17-29 y.,Urban regions,Not Working,0.32377,1422,3309,0.30783,0.33972
2014,17-29 y.,Rural regions,Full Time,0.40952,500,1561,0.38512,0.43392
2014,17-29 y.,Rural regions,Part Time,0.27609,396,1561,0.25390,0.29827
2014,17-29 y.,Rural regions,Not Working,0.31439,665,1561,0.29135,0.33743
2014,30-45 y.,Urban regions,Full Time,0.57482,2742,5668,0.56195,0.58769
2014,30-45 y.,Urban regions,Part Time,0.29258,1972,5668,0.28073,0.30442
2014,30-45 y.,Urban regions,Not Working,0.13260,954,5668,0.12377,0.14143
2014,30-45 y.,Rural regions,Full Time,0.56398,1415,2852,0.54578,0.58219
2014,30-45 y.,Rural regions,Part Time,0.30118,1003,2852,0.28434,0.31802
2014,30-45 y.,Rural regions,Not Working,0.13484,434,2852,0.12230,0.14738
2014,46-65 y.,Urban regions,Full Time,0.51523,2934,5904,0.50248,0.52798
2014,46-65 y.,Urban regions,Part Time,0.27926,1810,5904,0.26781,0.29070
2014,46-65 y.,Urban regions,Not Working,0.20551,1160,5904,0.19520,0.21582
2014,46-65 y.,Rural regions,Full Time,0.49637,1624,3407,0.47958,0.51316
2014,46-65 y.,Rural regions,Part Time,0.26951,1005,3407,0.25461,0.28441
2014,46-65 y.,Rural regions,Not Working,0.23412,778,3407,0.21990,0.24834
2014,66 and older,Urban regions,Full Time,0.01638,60,3161,0.01195,0.02081
2014,66 and older,Urban regions,Part Time,0.07576,264,3161,0.06653,0.08498
2014,66 and older,Urban regions,Not Working,0.90786,2837,3161,0.89778,0.91795
2014,66 and older,Rural regions,Part Time,0.07340,133,1770,0.06124,0.08555
2014,66 and older,Rural regions,Not Working,0.91767,1637,1770,0.90486,0.93048
2015,17-29 y.,Urban regions,Full Time,0.34168,856,3420,0.32578,0.35758
2015,17-29 y.,Urban regions,Part Time,0.29988,907,3420,0.28452,0.31524
2015,17-29 y.,Urban regions,Not Working,0.35844,1657,3420,0.34237,0.37452
2015,17-29 y.,Rural regions,Full Time,0.40741,484,1597,0.38331,0.43152
2015,17-29 y.,Rural regions,Part Time,0.26167,384,1597,0.24011,0.28323
2015,17-29 y.,Rural regions,Not Working,0.33092,729,1597,0.30783,0.35400
2015,30-45 y.,Urban regions,Full Time,0.55187,2374,5527,0.53875,0.56498
2015,30-45 y.,Urban regions,Part Time,0.28321,1740,5527,0.27133,0.29509
2015,30-45 y.,Urban regions,Not Working,0.16492,1413,5527,0.15513,0.17470
2015,30-45 y.,Rural regions,Full Time,0.54985,1260,2760,0.53129,0.56842
2015,30-45 y.,Rural regions,Part Time,0.30787,917,2760,0.29064,0.32509
2015,30-45 y.,Rural regions,Not Working,0.14228,583,2760,0.12924,0.15531
2015,46-65 y.,Urban regions,Full Time,0.51315,2879,5820,0.50031,0.52599
2015,46-65 y.,Urban regions,Part Time,0.28096,1716,5820,0.26942,0.29251
2015,46-65 y.,Urban regions,Not Working,0.20589,1225,5820,0.19550,0.21628
2015,46-65 y.,Rural regions,Full Time,0.51000,1576,3316,0.49298,0.52701
2015,46-65 y.,Rural regions,Part Time,0.28691,1017,3316,0.27151,0.30231
2015,46-65 y.,Rural regions,Not Working,0.20310,723,3316,0.18940,0.21679
2015,66 and older,Urban regions,Full Time,0.02080,67,3100,0.01577,0.02582
2015,66 and older,Urban regions,Part Time,0.07866,280,3100,0.06918,0.08813
2015,66 and older,Urban regions,Not Working,0.90055,2753,3100,0.89001,0.91108
2015,66 and older,Rural regions,Part Time,0.07527,149,1783,0.06302,0.08752
2015,66 and older,Rural regions,Not Working,0.91259,1634,1783,0.89947,0.92570
2016,17-29 y.,Urban regions,Full Time,0.34465,836,3787,0.32951,0.35979
2016,17-29 y.,Urban regions,Part Time,0.30899,906,3787,0.29428,0.32371
2016,17-29 y.,Urban regions,Not Working,0.34636,2045,3787,0.33120,0.36151
2016,17-29 y.,Rural regions,Full Time,0.38677,467,1785,0.36417,0.40937
2016,17-29 y.,Rural regions,Part Time,0.28776,383,1785,0.26676,0.30877
2016,17-29 y.,Rural regions,Not Working,0.32547,935,1785,0.30372,0.34721
2016,30-45 y.,Urban regions,Full Time,0.55744,2251,5802,0.54466,0.57022
2016,30-45 y.,Urban regions,Part Time,0.30148,1701,5802,0.28967,0.31328
2016,30-45 y.,Urban regions,Not Working,0.14108,1850,5802,0.13213,0.15004
2016,30-45 y.,Rural regions,Full Time,0.55926,1166,2826,0.54095,0.57757
2016,30-45 y.,Rural regions,Part Time,0.30410,872,2826,0.28713,0.32106
2016,30-45 y.,Rural regions,Not Working,0.13665,788,2826,0.12398,0.14931
2016,46-65 y.,Urban regions,Full Time,0.53176,2781,5762,0.51887,0.54464
2016,46-65 y.,Urban regions,Part Time,0.27935,1691,5762,0.26776,0.29094
2016,46-65 y.,Urban regions,Not Working,0.18889,1290,5762,0.17878,0.19900
2016,46-65 y.,Rural regions,Full Time,0.53138,1581,3271,0.51427,0.54848
