year,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,First Stage of Tertiary Education,Part Time,0.18304,363,1882,0.16557,0.20052
2000,First Stage of Tertiary Education,Not Working,0.30808,512,1882,0.28722,0.32895
2000,Second Stage of Tertiary Education,Full Time,0.55931,2232,3816,0.54355,0.57506
2000,Second Stage of Tertiary Education,Part Time,0.19199,729,3816,0.17949,0.20449
2000,Second Stage of Tertiary Education,Not Working,0.24870,855,3816,0.23499,0.26242
2001,No answer / don't know,Part Time,0.29771,41,96,0.20576,0.38966
2001,No answer / don't know,Not Working,0.48359,55,96,0.38310,0.58408
2001,Pre-primary Level,Part Time,0.22286,115,535,0.18756,0.25816
2001,Pre-primary Level,Not Working,0.76399,420,535,0.72798,0.80001
2001,Primary Level,Full Time,0.22769,70,313,0.18116,0.27422
2001,Primary Level,Part Time,0.20000,63,313,0.15561,0.24438
2001,Primary Level,Not Working,0.57232,180,313,0.51742,0.62721
2001,Lower Secondary Level,Full Time,0.23351,793,3082,0.21857,0.24844
2001,Lower Secondary Level,Part Time,0.18482,653,3082,0.17111,0.19852
2001,Lower Secondary Level,Not Working,0.58168,1636,3082,0.56426,0.59910
2001,Upper Secondary Level,Full Time,0.39809,4758,11576,0.38917,0.40701
2001,Upper Secondary Level,Part Time,0.21160,2593,11576,0.20416,0.21904
2001,Upper Secondary Level,Not Working,0.39031,4225,11576,0.38142,0.39920
2001,Post-secondary Non-tertiary Level,Full Time,0.45852,507,1066,0.42859,0.48844
2001,Post-secondary Non-tertiary Level,Part Time,0.26492,282,1066,0.23842,0.29143
2001,Post-secondary Non-tertiary Level,Not Working,0.27656,277,1066,0.24970,0.30343
2001,First Stage of Tertiary Education,Full Time,0.49544,861,1675,0.47149,0.51939
2001,First Stage of Tertiary Education,Part Time,0.19816,349,1675,0.17907,0.21726
2001,First Stage of Tertiary Education,Not Working,0.30640,465,1675,0.28431,0.32848
2001,Second Stage of Tertiary Education,Full Time,0.54766,2043,3550,0.53128,0.56403
2001,Second Stage of Tertiary Education,Part Time,0.20474,699,3550,0.19147,0.21802
2001,Second Stage of Tertiary Education,Not Working,0.24760,808,3550,0.23340,0.26180
2002,No answer / don't know,Full Time,0.29223,54,186,0.22670,0.35777
2002,No answer / don't know,Part Time,0.33558,64,186,0.26754,0.40362
2002,No answer / don't know,Not Working,0.37219,68,186,0.30253,0.44185
2002,Pre-primary Level,Part Time,0.18127,123,608,0.15063,0.21192
2002,Pre-primary Level,Not Working,0.80584,485,608,0.77438,0.83731
2002,Primary Level,Full Time,0.23233,63,287,0.18338,0.28127
2002,Primary Level,Part Time,0.20017,59,287,0.15379,0.24654
2002,Primary Level,Not Working,0.56750,165,287,0.51009,0.62492
2002,Lower Secondary Level,Full Time,0.22494,692,2891,0.20971,0.24016
2002,Lower Secondary Level,Part Time,0.20192,641,2891,0.18728,0.21656
2002,Lower Secondary Level,Not Working,0.57314,1558,2891,0.55511,0.59117
2002,Upper Secondary Level,Full Time,0.37854,4594,11584,0.36971,0.38738
2002,Upper Secondary Level,Part Time,0.22451,2755,11584,0.21691,0.23211
2002,Upper Secondary Level,Not Working,0.39695,4235,11584,0.38804,0.40586
2002,Post-secondary Non-tertiary Level,Full Time,0.46541,558,1165,0.43676,0.49407
2002,Post-secondary Non-tertiary Level,Part Time,0.24374,301,1165,0.21907,0.26840
2002,Post-secondary Non-tertiary Level,Not Working,0.29085,306,1165,0.26476,0.31694
2002,First Stage of Tertiary Education,Full Time,0.48916,892,1742,0.46568,0.51264
2002,First Stage of Tertiary Education,Part Time,0.18088,371,1742,0.16280,0.19896
2002,First Stage of Tertiary Education,Not Working,0.32996,479,1742,0.30787,0.35205
2002,Second Stage of Tertiary Education,Full Time,0.54392,2712,4559,0.52946,0.55838
2002,Second Stage of Tertiary Education,Part Time,0.19522,903,4559,0.18371,0.20673
2002,Second Stage of Tertiary Education,Not Working,0.26086,944,4559,0.24811,0.27360
2003,No answer / don't know,Full Time,0.29742,75,242,0.23971,0.35513
2003,No answer / don't know,Part Time,0.27169,71,242,0.21553,0.32785
2003,No answer / don't know,Not Working,0.43089,96,242,0.36837,0.49341
2003,Pre-primary Level,Part Time,0.16284,116,617,0.13368,0.19200
2003,Pre-primary Level,Not Working,0.83448,501,617,0.80513,0.86383
2003,Primary Level,Full Time,0.25101,67,273,0.19948,0.30254
2003,Primary Level,Part Time,0.14660,43,273,0.10457,0.18864
2003,Primary Level,Not Working,0.60238,163,273,0.54422,0.66054
2003,Lower Secondary Level,Full Time,0.21048,641,2734,0.19519,0.22576
2003,Lower Secondary Level,Part Time,0.20633,609,2734,0.19116,0.22151
2003,Lower Secondary Level,Not Working,0.58319,1484,2734,0.56470,0.60167
2003,Upper Secondary Level,Full Time,0.36937,4258,11106,0.36039,0.37834
2003,Upper Secondary Level,Part Time,0.22517,2689,11106,0.21740,0.23294
2003,Upper Secondary Level,Not Working,0.40546,4159,11106,0.39633,0.41459
2003,Post-secondary Non-tertiary Level,Full Time,0.46112,546,1152,0.43232,0.48992
2003,Post-secondary Non-tertiary Level,Part Time,0.26428,319,1152,0.23880,0.28975
2003,Post-secondary Non-tertiary Level,Not Working,0.27461,287,1152,0.24882,0.30039
2003,First Stage of Tertiary Education,Full Time,0.46108,821,1687,0.43728,0.48487
2003,First Stage of Tertiary Education,Part Time,0.19922,383,1687,0.18015,0.21828
2003,First Stage of Tertiary Education,Not Working,0.33971,483,1687,0.31710,0.36232
2003,Second Stage of Tertiary Education,Full Time,0.52737,2505,4354,0.51254,0.54220
2003,Second Stage of Tertiary Education,Part Time,0.20277,884,4354,0.19082,0.21471
2003,Second Stage of Tertiary Education,Not Working,0.26986,965,4354,0.25668,0.28305
2004,No answer / don't know,Full Time,0.29155,81,268,0.23704,0.34607
2004,No answer / don't know,Part Time,0.28010,73,268,0.22624,0.33396
2004,No answer / don't know,Not Working,0.42835,114,268,0.36899,0.48771
2004,Pre-primary Level,Part Time,0.12619,92,638,0.10041,0.15198
2004,Pre-primary Level,Not Working,0.87327,546,638,0.84744,0.89911
2004,Primary Level,Full Time,0.22082,53,257,0.17000,0.27163
2004,Primary Level,Part Time,0.20425,50,257,0.15487,0.25364
2004,Primary Level,Not Working,0.57493,154,257,0.51437,0.63549
2004,Lower Secondary Level,Full Time,0.21597,596,2574,0.20007,0.23187
2004,Lower Secondary Level,Part Time,0.19946,552,2574,0.18402,0.21490
2004,Lower Secondary Level,Not Working,0.58458,1426,2574,0.56554,0.60362
2004,Upper Secondary Level,Full Time,0.36197,4000,10781,0.35290,0.37104
2004,Upper Secondary Level,Part Time,0.22511,2636,10781,0.21722,0.23299
2004,Upper Secondary Level,Not Working,0.41292,4145,10781,0.40363,0.42222
2004,Post-secondary Non-tertiary Level,Full Time,0.44145,536,1157,0.41283,0.47008
2004,Post-secondary Non-tertiary Level,Part Time,0.29403,339,1157,0.26777,0.32030
2004,Post-secondary Non-tertiary Level,Not Working,0.26451,282,1157,0.23909,0.28994
2004,First Stage of Tertiary Education,Full Time,0.47036,811,1641,0.44621,0.49452
2004,First Stage of Tertiary Education,Part Time,0.18357,342,1641,0.16484,0.20231
2004,First Stage of Tertiary Education,Not Working,0.34606,488,1641,0.32304,0.36909
2004,Second Stage of Tertiary Education,Full Time,0.51005,2381,4295,0.49510,0.52500
2004,Second Stage of Tertiary Education,Part Time,0.21414,924,4295,0.20187,0.22641
2004,Second Stage of Tertiary Education,Not Working,0.27581,990,4295,0.26244,0.28918
2005,No answer / don't know,Full Time,0.23827,73,310,0.19077,0.28577
2005,No answer / don't know,Part Time,0.31121,95,310,0.25959,0.36283
2005,No answer / don't know,Not Working,0.45052,142,310,0.39504,0.50599
2005,Pre-primary Level,Part Time,0.14967,96,647,0.12216,0.17718
2005,Pre-primary Level,Not Working,0.84750,551,647,0.81978,0.87523
2005,Primary Level,Full Time,0.25753,56,246,0.20278,0.31229
2005,Primary Level,Part Time,0.16954,37,246,0.12256,0.21653
2005,Primary Level,Not Working,0.57292,153,246,0.51098,0.63487
2005,Lower Secondary Level,Full Time,0.22307,552,2391,0.20638,0.23976
2005,Lower Secondary Level,Part Time,0.21020,495,2391,0.19386,0.22653
2005,Lower Secondary Level,Not Working,0.56674,1344,2391,0.54687,0.58660
2005,Upper Secondary Level,Full Time,0.37322,3811,10247,0.36385,0.38258
2005,Upper Secondary Level,Part Time,0.22652,2503,10247,0.21841,0.23462
2005,Upper Secondary Level,Not Working,0.40026,3933,10247,0.39078,0.40975
2005,Post-secondary Non-tertiary Level,Full Time,0.45028,528,1128,0.42123,0.47933
2005,Post-secondary Non-tertiary Level,Part Time,0.28841,320,1128,0.26196,0.31486
2005,Post-secondary Non-tertiary Level,Not Working,0.26131,280,1128,0.23566,0.28696
2005,First Stage of Tertiary Education,Full Time,0.49086,774,1560,0.46605,0.51568
2005,First Stage of Tertiary Education,Part Time,0.19302,334,1560,0.17342,0.21261
2005,First Stage of Tertiary Education,Not Working,0.31612,452,1560,0.29304,0.33920
2005,Second Stage of Tertiary Education,Full Time,0.49559,2236,4166,0.48040,0.51077
2005,Second Stage of Tertiary Education,Part Time,0.22762,931,4166,0.21488,0.24035
2005,Second Stage of Tertiary Education,Not Working,0.27680,999,4166,0.26321,0.29039
2006,No answer / don't know,Full Time,0.26488,88,328,0.21705,0.31271
2006,No answer / don't know,Part Time,0.30899,102,328,0.25890,0.35907
2006,No answer / don't know,Not Working,0.42613,138,328,0.37253,0.47973
2006,Pre-primary Level,Part Time,0.10823,64,635,0.08405,0.13242
2006,Pre-primary Level,Not Working,0.88143,571,635,0.85626,0.90659
2006,Primary Level,Full Time,0.24430,54,241,0.18993,0.29866
2006,Primary Level,Part Time,0.17633,37,241,0.12811,0.22455
2006,Primary Level,Not Working,0.57937,150,241,0.51692,0.64183
2006,Lower Secondary Level,Full Time,0.20587,509,2535,0.19013,0.22161
2006,Lower Secondary Level,Part Time,0.18640,505,2535,0.17124,0.20156
2006,Lower Secondary Level,Not Working,0.60773,1521,2535,0.58872,0.62674
2006,Upper Secondary Level,Full Time,0.36248,3979,11087,0.35353,0.37143
2006,Upper Secondary Level,Part Time,0.22749,2642,11087,0.21968,0.23529
2006,Upper Secondary Level,Not Working,0.41003,4466,11087,0.40087,0.41919
2006,Post-secondary Non-tertiary Level,Full Time,0.45197,560,1212,0.42394,0.48000
2006,Post-secondary Non-tertiary Level,Part Time,0.29022,355,1212,0.26466,0.31578
2006,Post-secondary Non-tertiary Level,Not Working,0.25781,297,1212,0.23318,0.28245
2006,First Stage of Tertiary Education,Full Time,0.49465,802,1650,0.47052,0.51878
2006,First Stage of Tertiary Education,Part Time,0.18295,336,1650,0.16429,0.20162
2006,First Stage of Tertiary Education,Not Working,0.32239,512,1650,0.29983,0.34495
2006,Second Stage of Tertiary Education,Full Time,0.50739,2435,4577,0.49291,0.52188
2006,Second Stage of Tertiary Education,Part Time,0.21087,978,4577,0.19905,0.22268
2006,Second Stage of Tertiary Education,Not Working,0.28174,1164,4577,0.26871,0.29478
2007,No answer / don't know,Full Time,0.21808,77,335,0.17379,0.26237
2007,No answer / don't know,Part Time,0.36989,109,335,0.31812,0.42167
2007,No answer / don't know,Not Working,0.41203,149,335,0.35924,0.46481
2007,Pre-primary Level,Part Time,0.09033,51,629,0.06791,0.11275
2007,Pre-primary Level,Not Working,0.90967,578,629,0.88725,0.93209
2007,Primary Level,Full Time,0.17574,39,216,0.12487,0.22662
2007,Primary Level,Part Time,0.22049,42,216,0.16507,0.27591
2007,Primary Level,Not Working,0.60376,135,216,0.53838,0.66914
2007,Lower Secondary Level,Full Time,0.20021,438,2256,0.18369,0.21672
2007,Lower Secondary Level,Part Time,0.19536,458,2256,0.17899,0.21172
2007,Lower Secondary Level,Not Working,0.60444,1360,2256,0.58425,0.62462
2007,Upper Secondary Level,Full Time,0.36954,3743,10324,0.36023,0.37885
2007,Upper Secondary Level,Part Time,0.22656,2461,10324,0.21849,0.23464
2007,Upper Secondary Level,Not Working,0.40390,4120,10324,0.39443,0.41336
2007,Post-secondary Non-tertiary Level,Full Time,0.47511,554,1167,0.44645,0.50377
2007,Post-secondary Non-tertiary Level,Part Time,0.26656,323,1167,0.24118,0.29194
2007,Post-secondary Non-tertiary Level,Not Working,0.25833,290,1167,0.23321,0.28346
2007,First Stage of Tertiary Education,Full Time,0.46391,722,1534,0.43894,0.48887
2007,First Stage of Tertiary Education,Part Time,0.18620,321,1534,0.16672,0.20569
2007,First Stage of Tertiary Education,Not Working,0.34989,491,1534,0.32601,0.37376
2007,Second Stage of Tertiary Education,Full Time,0.51035,2294,4389,0.49556,0.52514
2007,Second Stage of Tertiary Education,Part Time,0.21012,946,4389,0.19807,0.22217
2007,Second Stage of Tertiary Education,Not Working,0.27953,1149,4389,0.26625,0.29281
2008,No answer / don't know,Full Time,0.27127,96,336,0.22366,0.31888
2008,No answer / don't know,Part Time,0.30364,96,336,0.25440,0.35289
2008,No answer / don't know,Not Working,0.42509,144,336,0.37215,0.47803
2008,Pre-primary Level,Part Time,0.11193,64,553,0.08563,0.13823
2008,Pre-primary Level,Not Working,0.88773,489,553,0.86140,0.91407
2008,Primary Level,Full Time,0.22336,39,184,0.16302,0.28371
2008,Primary Level,Part Time,0.20401,31,184,0.14562,0.26239
2008,Primary Level,Not Working,0.57263,114,184,0.50096,0.64431
2008,Lower Secondary Level,Full Time,0.21261,421,2065,0.19496,0.23026
2008,Lower Secondary Level,Part Time,0.18606,407,2065,0.16927,0.20285
2008,Lower Secondary Level,Not Working,0.60133,1237,2065,0.58021,0.62245
2008,Upper Secondary Level,Full Time,0.38125,3605,9734,0.37160,0.39090
2008,Upper Secondary Level,Part Time,0.22566,2294,9734,0.21736,0.23396
2008,Upper Secondary Level,Not Working,0.39309,3835,9734,0.38339,0.40279
2008,Post-secondary Non-tertiary Level,Full Time,0.46725,512,1091,0.43763,0.49687
2008,Post-secondary Non-tertiary Level,Part Time,0.29445,327,1091,0.26739,0.32151
2008,Post-secondary Non-tertiary Level,Not Working,0.23830,252,1091,0.21301,0.26359
2008,First Stage of Tertiary Education,Full Time,0.47019,668,1415,0.44417,0.49620
2008,First Stage of Tertiary Education,Part Time,0.19137,293,1415,0.17087,0.21187
2008,First Stage of Tertiary Education,Not Working,0.33845,454,1415,0.31378,0.36311
2008,Second Stage of Tertiary Education,Full Time,0.51335,2146,4192,0.49822,0.52848
2008,Second Stage of Tertiary Education,Part Time,0.20788,894,4192,0.19560,0.22017
2008,Second Stage of Tertiary Education,Not Working,0.27877,1152,4192,0.26519,0.29234
2009,No answer / don't know,Full Time,0.24308,89,329,0.19666,0.28950
2009,No answer / don't know,Part Time,0.30069,97,329,0.25107,0.35032
2009,No answer / don't know,Not Working,0.45623,143,329,0.40232,0.51013
2009,Pre-primary Level,Part Time,0.12005,60,504,0.09164,0.14845
2009,Pre-primary Level,Not Working,0.87785,444,504,0.84923,0.90647
2009,Primary Level,Full Time,0.27538,40,165,0.20701,0.34375
2009,Primary Level,Part Time,0.18987,32,165,0.12984,0.24990
2009,Primary Level,Not Working,0.53475,93,165,0.45841,0.61109
2009,Lower Secondary Level,Full Time,0.20713,389,1830,0.18855,0.22570
2009,Lower Secondary Level,Part Time,0.20158,363,1830,0.18319,0.21996
2009,Lower Secondary Level,Not Working,0.59130,1078,1830,0.56877,0.61383
2009,Upper Secondary Level,Full Time,0.37874,3352,9064,0.36875,0.38873
2009,Upper Secondary Level,Part Time,0.24019,2191,9064,0.23139,0.24899
2009,Upper Secondary Level,Not Working,0.38107,3521,9064,0.37107,0.39107
2009,Post-secondary Non-tertiary Level,Full Time,0.47626,475,995,0.44521,0.50731
2009,Post-secondary Non-tertiary Level,Part Time,0.27264,280,995,0.24496,0.30033
2009,Post-secondary Non-tertiary Level,Not Working,0.25110,240,995,0.22414,0.27806
2009,First Stage of Tertiary Education,Full Time,0.46566,607,1331,0.43886,0.49247
2009,First Stage of Tertiary Education,Part Time,0.21296,304,1331,0.19096,0.23496
2009,First Stage of Tertiary Education,Not Working,0.32138,420,1331,0.29628,0.34647
2009,Second Stage of Tertiary Education,Full Time,0.51409,2050,4035,0.49867,0.52952
2009,Second Stage of Tertiary Education,Part Time,0.22456,888,4035,0.21168,0.23743
2009,Second Stage of Tertiary Education,Not Working,0.26135,1097,4035,0.24779,0.27491
2010,No answer / don't know,Full Time,0.28978,95,318,0.23984,0.33973
2010,No answer / don't know,Part Time,0.31083,96,318,0.25988,0.36178
2010,No answer / don't know,Not Working,0.39939,127,318,0.34547,0.45330
2010,Pre-primary Level,Part Time,0.12812,73,706,0.10345,0.15279
2010,Pre-primary Level,Not Working,0.86948,633,706,0.84461,0.89434
2010,Primary Level,Full Time,0.20443,60,343,0.16169,0.24717
2010,Primary Level,Part Time,0.15595,69,343,0.11750,0.19440
2010,Primary Level,Not Working,0.63962,214,343,0.58873,0.69050
2010,Lower Secondary Level,Full Time,0.22262,550,2510,0.20634,0.23889
2010,Lower Secondary Level,Part Time,0.20162,561,2510,0.18592,0.21732
2010,Lower Secondary Level,Not Working,0.57577,1399,2510,0.55643,0.59511
2010,Upper Secondary Level,Full Time,0.37736,4317,11752,0.36859,0.38612
2010,Upper Secondary Level,Part Time,0.23934,3245,11752,0.23163,0.24706
2010,Upper Secondary Level,Not Working,0.38330,4190,11752,0.37451,0.39209
2010,Post-secondary Non-tertiary Level,Full Time,0.49360,706,1709,0.46989,0.51731
2010,Post-secondary Non-tertiary Level,Part Time,0.26594,581,1709,0.24498,0.28689
2010,Post-secondary Non-tertiary Level,Not Working,0.24046,422,1709,0.22019,0.26073
2010,First Stage of Tertiary Education,Full Time,0.48290,800,1612,0.45850,0.50730
2010,First Stage of Tertiary Education,Part Time,0.19865,368,1612,0.17917,0.21813
2010,First Stage of Tertiary Education,Not Working,0.31845,444,1612,0.29570,0.34120
2010,Second Stage of Tertiary Education,Full Time,0.51046,2715,5376,0.49710,0.52382
2010,Second Stage of Tertiary Education,Part Time,0.22046,1344,5376,0.20937,0.23154
2010,Second Stage of Tertiary Education,Not Working,0.26908,1317,5376,0.25723,0.28094
2011,No answer / don't know,Full Time,0.34380,211,579,0.30508,0.38252
2011,No answer / don't know,Part Time,0.27602,152,579,0.23957,0.31246
2011,No answer / don't know,Not Working,0.38019,216,579,0.34061,0.41976
2011,Pre-primary Level,Part Time,0.11661,89,888,0.09549,0.13773
2011,Pre-primary Level,Not Working,0.87324,799,888,0.85135,0.89514
2011,Primary Level,Full Time,0.20085,78,407,0.16188,0.23982
2011,Primary Level,Part Time,0.19903,89,407,0.16019,0.23786
2011,Primary Level,Not Working,0.60012,240,407,0.55247,0.64777
2011,Lower Secondary Level,Full Time,0.22976,666,3052,0.21483,0.24469
2011,Lower Secondary Level,Part Time,0.19503,681,3052,0.18097,0.20909
2011,Lower Secondary Level,Not Working,0.57521,1705,3052,0.55767,0.59275
2011,Upper Secondary Level,Full Time,0.37518,4871,13903,0.36713,0.38323
2011,Upper Secondary Level,Part Time,0.24000,3936,13903,0.23290,0.24710
2011,Upper Secondary Level,Not Working,0.38482,5096,13903,0.37673,0.39290
2011,Post-secondary Non-tertiary Level,Full Time,0.50972,800,2002,0.48782,0.53163
2011,Post-secondary Non-tertiary Level,Part Time,0.26904,734,2002,0.24961,0.28847
2011,Post-secondary Non-tertiary Level,Not Working,0.22124,468,2002,0.20305,0.23943
2011,First Stage of Tertiary Education,Full Time,0.48943,904,1850,0.46664,0.51221
2011,First Stage of Tertiary Education,Part Time,0.19994,433,1850,0.18171,0.21817
2011,First Stage of Tertiary Education,Not Working,0.31063,513,1850,0.28954,0.33172
2011,Second Stage of Tertiary Education,Full Time,0.51627,3095,6212,0.50384,0.52870
2011,Second Stage of Tertiary Education,Part Time,0.21823,1546,6212,0.20796,0.22850
2011,Second Stage of Tertiary Education,Not Working,0.26550,1571,6212,0.25452,0.27649
2012,No answer / don't know,Full Time,0.30771,105,421,0.26357,0.35185
2012,No answer / don't know,Part Time,0.30913,134,421,0.26494,0.35333
2012,No answer / don't know,Not Working,0.38316,182,421,0.33666,0.42965
2012,Pre-primary Level,Part Time,0.13143,98,905,0.10941,0.15346
2012,Pre-primary Level,Not Working,0.86857,807,905,0.84654,0.89059
2012,Primary Level,Full Time,0.22343,80,386,0.18182,0.26504
2012,Primary Level,Part Time,0.20725,93,386,0.16676,0.24774
2012,Primary Level,Not Working,0.56932,213,386,0.51986,0.61878
2012,Lower Secondary Level,Full Time,0.23675,671,2990,0.22151,0.25199
2012,Lower Secondary Level,Part Time,0.20575,696,2990,0.19126,0.22025
2012,Lower Secondary Level,Not Working,0.55750,1623,2990,0.53969,0.57530
2012,Upper Secondary Level,Full Time,0.37361,4806,13550,0.36547,0.38176
2012,Upper Secondary Level,Part Time,0.23809,3786,13550,0.23091,0.24526
2012,Upper Secondary Level,Not Working,0.38830,4958,13550,0.38009,0.39651
2012,Post-secondary Non-tertiary Level,Full Time,0.49063,825,1964,0.46852,0.51275
2012,Post-secondary Non-tertiary Level,Part Time,0.28908,722,1964,0.26903,0.30914
2012,Post-secondary Non-tertiary Level,Not Working,0.22029,417,1964,0.20195,0.23862
2012,First Stage of Tertiary Education,Full Time,0.53606,928,1804,0.51304,0.55908
2012,First Stage of Tertiary Education,Part Time,0.15195,355,1804,0.13538,0.16852
2012,First Stage of Tertiary Education,Not Working,0.31199,521,1804,0.29061,0.33338
2012,Second Stage of Tertiary Education,Full Time,0.50204,3012,6146,0.48954,0.51454
2012,Second Stage of Tertiary Education,Part Time,0.22797,1570,6146,0.21748,0.23846
2012,Second Stage of Tertiary Education,Not Working,0.26999,1564,6146,0.25889,0.28109
2013,No answer / don't know,Full Time,0.27683,131,554,0.23953,0.31412
2013,No answer / don't know,Part Time,0.28520,153,554,0.24757,0.32283
2013,No answer / don't know,Not Working,0.43797,270,554,0.39662,0.47933
2013,Pre-primary Level,Part Time,0.13086,99,1069,0.11063,0.15108
2013,Pre-primary Level,Not Working,0.86561,970,1069,0.84516,0.88607
2013,Primary Level,Full Time,0.15624,71,631,0.12789,0.18460
2013,Primary Level,Part Time,0.12147,78,631,0.09596,0.14698
2013,Primary Level,Not Working,0.72229,482,631,0.68731,0.75726
2013,Lower Secondary Level,Full Time,0.18045,603,3807,0.16823,0.19267
2013,Lower Secondary Level,Part Time,0.16611,656,3807,0.15429,0.17794
2013,Lower Secondary Level,Not Working,0.65344,2548,3807,0.63832,0.66856
2013,Upper Secondary Level,Full Time,0.33778,4426,14164,0.32999,0.34557
2013,Upper Secondary Level,Part Time,0.22577,3629,14164,0.21889,0.23266
2013,Upper Secondary Level,Not Working,0.43644,6109,14164,0.42828,0.44461
2013,Post-secondary Non-tertiary Level,Full Time,0.42191,771,2362,0.40198,0.44183
2013,Post-secondary Non-tertiary Level,Part Time,0.24607,663,2362,0.22870,0.26345
2013,Post-secondary Non-tertiary Level,Not Working,0.33202,928,2362,0.31303,0.35102
2013,First Stage of Tertiary Education,Full Time,0.50344,844,1724,0.47984,0.52705
2013,First Stage of Tertiary Education,Part Time,0.16852,359,1724,0.15084,0.18619
2013,First Stage of Tertiary Education,Not Working,0.32804,521,1724,0.30587,0.35021
2013,Second Stage of Tertiary Education,Full Time,0.46972,2866,6862,0.45791,0.48153
2013,Second Stage of Tertiary Education,Part Time,0.19556,1521,6862,0.18618,0.20495
2013,Second Stage of Tertiary Education,Not Working,0.33471,2475,6862,0.32355,0.34588
2014,No answer / don't know,Full Time,0.31176,168,622,0.27533,0.34820
2014,No answer / don't know,Part Time,0.34127,192,622,0.30398,0.37857
2014,No answer / don't know,Not Working,0.34696,262,622,0.30952,0.38440
2014,Pre-primary Level,Part Time,0.08011,76,877,0.06213,0.09808
2014,Pre-primary Level,Not Working,0.91347,801,877,0.89486,0.93209
2014,Primary Level,Full Time,0.19688,90,504,0.16213,0.23163
2014,Primary Level,Part Time,0.23255,134,504,0.19563,0.26947
2014,Primary Level,Not Working,0.57057,280,504,0.52731,0.61383
2014,Lower Secondary Level,Full Time,0.23253,782,3233,0.21797,0.24710
2014,Lower Secondary Level,Part Time,0.22548,826,3233,0.21107,0.23988
2014,Lower Secondary Level,Not Working,0.54199,1625,3233,0.52481,0.55917
2014,Upper Secondary Level,Full Time,0.35820,4521,12548,0.34981,0.36659
2014,Upper Secondary Level,Part Time,0.24128,3537,12548,0.23379,0.24877
2014,Upper Secondary Level,Not Working,0.40052,4490,12548,0.39194,0.40909
2014,Post-secondary Non-tertiary Level,Full Time,0.50278,909,2046,0.48111,0.52445
2014,Post-secondary Non-tertiary Level,Part Time,0.29584,735,2046,0.27606,0.31562
2014,Post-secondary Non-tertiary Level,Not Working,0.20138,402,2046,0.18400,0.21876
2014,First Stage of Tertiary Education,Full Time,0.49715,780,1592,0.47259,0.52172
2014,First Stage of Tertiary Education,Part Time,0.17678,357,1592,0.15804,0.19553
2014,First Stage of Tertiary Education,Not Working,0.32606,455,1592,0.30303,0.34910
2014,Second Stage of Tertiary Education,Full Time,0.49226,2968,6227,0.47984,0.50468
2014,Second Stage of Tertiary Education,Part Time,0.24140,1687,6227,0.23077,0.25203
2014,Second Stage of Tertiary Education,Not Working,0.26635,1572,6227,0.25536,0.27733
2015,No answer / don't know,Full Time,0.30321,154,647,0.26776,0.33865
2015,No answer / don't know,Part Time,0.31801,202,647,0.28210,0.35393
2015,No answer / don't know,Not Working,0.37878,291,647,0.34137,0.41619
2015,Pre-primary Level,Part Time,0.09429,71,773,0.07367,0.11490
2015,Pre-primary Level,Not Working,0.90504,702,773,0.88436,0.92572
2015,Primary Level,Full Time,0.19985,82,533,0.16587,0.23383
2015,Primary Level,Part Time,0.19481,92,533,0.16115,0.22846
2015,Primary Level,Not Working,0.60535,359,533,0.56381,0.64688
2015,Lower Secondary Level,Full Time,0.22272,674,3105,0.20808,0.23736
2015,Lower Secondary Level,Part Time,0.20993,694,3105,0.19561,0.22426
2015,Lower Secondary Level,Not Working,0.56735,1737,3105,0.54992,0.58478
2015,Upper Secondary Level,Full Time,0.35367,4176,12175,0.34518,0.36216
2015,Upper Secondary Level,Part Time,0.24389,3366,12175,0.23626,0.25152
2015,Upper Secondary Level,Not Working,0.40244,4633,12175,0.39373,0.41115
2015,Post-secondary Non-tertiary Level,Full Time,0.49300,889,2156,0.47189,0.51411
2015,Post-secondary Non-tertiary Level,Part Time,0.29093,724,2156,0.27176,0.31011
2015,Post-secondary Non-tertiary Level,Not Working,0.21607,543,2156,0.19869,0.23344
2015,First Stage of Tertiary Education,Full Time,0.50148,750,1529,0.47641,0.52655
2015,First Stage of Tertiary Education,Part Time,0.18604,344,1529,0.16653,0.20555
2015,First Stage of Tertiary Education,Not Working,0.31248,435,1529,0.28924,0.33572
2015,Second Stage of Tertiary Education,Full Time,0.47655,2788,6422,0.46433,0.48876
2015,Second Stage of Tertiary Education,Part Time,0.23347,1617,6422,0.22313,0.24382
2015,Second Stage of Tertiary Education,Not Working,0.28998,2017,6422,0.27888,0.30108
2016,No answer / don't know,Full Time,0.26844,143,838,0.23841,0.29846
2016,No answer / don't know,Part Time,0.30697,203,838,0.27573,0.33822
2016,No answer / don't know,Not Working,0.42459,492,838,0.39110,0.45808
2016,Pre-primary Level,Part Time,0.07474,70,867,0.05723,0.09226
2016,Pre-primary Level,Not Working,0.92482,797,867,0.90726,0.94238
2016,Primary Level,Full Time,0.19116,73,1442,0.17086,0.21146
2016,Primary Level,Part Time,0.19819,111,1442,0.17761,0.21877
2016,Primary Level,Not Working,0.61065,1258,1442,0.58548,0.63583
2016,Lower Secondary Level,Full Time,0.22391,638,3292,0.20967,0.23816
2016,Lower Secondary Level,Part Time,0.22688,696,3292,0.21257,0.24118
2016,Lower Secondary Level,Not Working,0.54921,1958,3292,0.53221,0.56621
