year,bula_h,migback,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Hesse,No migration background,Full Time,0.34869,251,563,0.30929,0.38809
1996,Hesse,No migration background,Part Time,0.15787,122,563,0.12772,0.18801
1996,Hesse,No migration background,Not Working,0.35179,190,563,0.31231,0.39127
1996,Hesse,Direct migration background,Full Time,0.29042,120,291,0.23818,0.34267
1996,Hesse,Direct migration background,Part Time,0.18397,61,291,0.13938,0.22856
1996,Hesse,Direct migration background,Not Working,0.48671,110,291,0.42918,0.54423
1996,"Rhineland-Palatinate, Saarland",No migration background,Full Time,0.30926,203,507,0.26899,0.34953
1996,"Rhineland-Palatinate, Saarland",No migration background,Part Time,0.13272,91,507,0.10316,0.16228
1996,"Rhineland-Palatinate, Saarland",No migration background,Not Working,0.39166,213,507,0.34913,0.43419
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Full Time,0.36981,75,168,0.29659,0.44303
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Part Time,0.18829,39,168,0.12899,0.24758
1996,"Rhineland-Palatinate, Saarland",Direct migration background,Not Working,0.30638,54,168,0.23646,0.37630
1996,Baden-Wuerttemberg,No migration background,Full Time,0.32473,414,951,0.29495,0.35451
1996,Baden-Wuerttemberg,No migration background,Part Time,0.16476,218,951,0.14117,0.18835
1996,Baden-Wuerttemberg,No migration background,Not Working,0.33178,319,951,0.30184,0.36172
1996,Baden-Wuerttemberg,Direct migration background,Full Time,0.39837,243,621,0.35983,0.43691
1996,Baden-Wuerttemberg,Direct migration background,Part Time,0.17233,153,621,0.14260,0.20206
1996,Baden-Wuerttemberg,Direct migration background,Not Working,0.39234,225,621,0.35390,0.43077
1996,Baden-Wuerttemberg,Indirect migration background,Full Time,0.12124,60,104,0.05821,0.18428
1996,Baden-Wuerttemberg,Indirect migration background,Not Working,0.12961,44,104,0.06474,0.19447
1996,Bavaria,No migration background,Full Time,0.33668,557,1194,0.30987,0.36350
1996,Bavaria,No migration background,Part Time,0.16655,247,1194,0.14541,0.18769
1996,Bavaria,No migration background,Not Working,0.33027,390,1194,0.30359,0.35696
1996,Bavaria,Direct migration background,Full Time,0.35125,158,380,0.30319,0.39931
1996,Bavaria,Direct migration background,Part Time,0.21674,81,380,0.17526,0.25822
1996,Bavaria,Direct migration background,Not Working,0.39230,141,380,0.34315,0.44146
1996,Bavaria,Indirect migration background,Full Time,0.15928,39,39,0.04293,0.27563
1996,Berlin,No migration background,Full Time,0.38481,219,442,0.33940,0.43022
1996,Berlin,No migration background,Part Time,0.14439,73,442,0.11158,0.17719
1996,Berlin,No migration background,Not Working,0.32769,150,442,0.28389,0.37150
1996,Berlin,Direct migration background,Not Working,0.50231,34,34,0.33171,0.67290
1996,Brandenburg,No migration background,Full Time,0.37687,283,577,0.33730,0.41645
1996,Brandenburg,No migration background,Part Time,0.13481,102,577,0.10692,0.16270
1996,Brandenburg,No migration background,Not Working,0.32009,192,577,0.28199,0.35819
1996,Mecklenburg-Western Pomerania,No migration background,Full Time,0.34612,187,387,0.29866,0.39358
1996,Mecklenburg-Western Pomerania,No migration background,Part Time,0.13672,68,387,0.10245,0.17099
1996,Mecklenburg-Western Pomerania,No migration background,Not Working,0.34477,132,387,0.29736,0.39219
1996,Saxony,No migration background,Full Time,0.35417,518,1060,0.32537,0.38298
1996,Saxony,No migration background,Part Time,0.12040,178,1060,0.10080,0.14001
1996,Saxony,No migration background,Not Working,0.35048,364,1060,0.32174,0.37921
1996,Saxony-Anhalt,No migration background,Full Time,0.37254,315,638,0.33499,0.41009
1996,Saxony-Anhalt,No migration background,Part Time,0.11476,100,638,0.09001,0.13951
1996,Saxony-Anhalt,No migration background,Not Working,0.35577,223,638,0.31859,0.39295
1996,Thuringa,No migration background,Full Time,0.34877,315,631,0.31155,0.38598
1996,Thuringa,No migration background,Part Time,0.12537,103,631,0.09951,0.15122
1996,Thuringa,No migration background,Not Working,0.33498,213,631,0.29812,0.37184
1997,Schleswig-Holstein,No migration background,Full Time,0.31227,107,241,0.25363,0.37090
1997,Schleswig-Holstein,No migration background,Part Time,0.17442,48,241,0.12641,0.22243
1997,Schleswig-Holstein,No migration background,Not Working,0.29966,86,241,0.24170,0.35762
1997,Hamburg,No migration background,Full Time,0.32639,40,78,0.22166,0.43112
1997,Hamburg,No migration background,Not Working,0.41806,38,78,0.30789,0.52823
1997,Lower Saxony,No migration background,Full Time,0.32999,351,800,0.29739,0.36260
1997,Lower Saxony,No migration background,Part Time,0.15226,163,800,0.12735,0.17717
1997,Lower Saxony,No migration background,Not Working,0.34481,286,800,0.31185,0.37776
1997,Lower Saxony,Direct migration background,Full Time,0.23624,64,190,0.17568,0.29680
1997,Lower Saxony,Direct migration background,Part Time,0.20940,44,190,0.15139,0.26741
1997,Lower Saxony,Direct migration background,Not Working,0.43388,82,190,0.36323,0.50454
1997,Bremen,No migration background,Not Working,0.57302,36,36,0.40915,0.73690
1997,North Rhine-Westphalia,No migration background,Full Time,0.34190,749,1728,0.31953,0.36427
1997,North Rhine-Westphalia,No migration background,Part Time,0.15851,370,1728,0.14128,0.17573
1997,North Rhine-Westphalia,No migration background,Not Working,0.33523,609,1728,0.31296,0.35749
1997,North Rhine-Westphalia,Direct migration background,Full Time,0.34673,230,609,0.30890,0.38456
1997,North Rhine-Westphalia,Direct migration background,Part Time,0.17610,122,609,0.14582,0.20637
1997,North Rhine-Westphalia,Direct migration background,Not Working,0.41269,257,609,0.37356,0.45183
1997,North Rhine-Westphalia,Indirect migration background,Full Time,0.16262,74,170,0.10698,0.21825
1997,North Rhine-Westphalia,Indirect migration background,Part Time,0.07329,35,170,0.03400,0.11258
1997,North Rhine-Westphalia,Indirect migration background,Not Working,0.20262,61,170,0.14202,0.26323
1997,Hesse,No migration background,Full Time,0.34129,229,523,0.30062,0.38197
1997,Hesse,No migration background,Part Time,0.14584,107,523,0.11556,0.17611
1997,Hesse,No migration background,Not Working,0.36544,187,523,0.32413,0.40675
1997,Hesse,Direct migration background,Full Time,0.28357,102,273,0.23000,0.33713
1997,Hesse,Direct migration background,Part Time,0.19819,59,273,0.15082,0.24557
1997,Hesse,Direct migration background,Not Working,0.49433,112,273,0.43491,0.55375
1997,"Rhineland-Palatinate, Saarland",No migration background,Full Time,0.28874,200,522,0.24982,0.32765
1997,"Rhineland-Palatinate, Saarland",No migration background,Part Time,0.13914,96,522,0.10942,0.16886
1997,"Rhineland-Palatinate, Saarland",No migration background,Not Working,0.41785,226,522,0.37550,0.46020
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Full Time,0.42240,78,173,0.34858,0.49622
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Part Time,0.16455,34,173,0.10914,0.21996
1997,"Rhineland-Palatinate, Saarland",Direct migration background,Not Working,0.30008,61,173,0.23159,0.36857
1997,Baden-Wuerttemberg,No migration background,Full Time,0.31515,406,943,0.28548,0.34482
1997,Baden-Wuerttemberg,No migration background,Part Time,0.17140,216,943,0.14734,0.19547
1997,Baden-Wuerttemberg,No migration background,Not Working,0.33204,321,943,0.30196,0.36211
1997,Baden-Wuerttemberg,Direct migration background,Full Time,0.39169,242,618,0.35317,0.43020
1997,Baden-Wuerttemberg,Direct migration background,Part Time,0.17613,137,618,0.14607,0.20618
1997,Baden-Wuerttemberg,Direct migration background,Not Working,0.38789,239,618,0.34944,0.42634
1997,Baden-Wuerttemberg,Indirect migration background,Full Time,0.07794,52,145,0.03415,0.12173
1997,Baden-Wuerttemberg,Indirect migration background,Part Time,0.11715,38,145,0.06462,0.16967
1997,Baden-Wuerttemberg,Indirect migration background,Not Working,0.14406,55,145,0.08671,0.20141
1997,Bavaria,No migration background,Full Time,0.32601,537,1189,0.29935,0.35266
1997,Bavaria,No migration background,Part Time,0.17010,256,1189,0.14874,0.19147
1997,Bavaria,No migration background,Not Working,0.32712,396,1189,0.30044,0.35380
1997,Bavaria,Direct migration background,Full Time,0.35344,149,349,0.30321,0.40366
1997,Bavaria,Direct migration background,Part Time,0.23375,77,349,0.18928,0.27821
1997,Bavaria,Direct migration background,Not Working,0.38433,123,349,0.33322,0.43544
1997,Bavaria,Indirect migration background,Full Time,0.21095,42,42,0.08607,0.33583
1997,Berlin,No migration background,Full Time,0.38209,204,424,0.33578,0.42839
1997,Berlin,No migration background,Part Time,0.15037,77,424,0.11631,0.18443
1997,Berlin,No migration background,Not Working,0.32945,143,424,0.28466,0.37424
1997,Brandenburg,No migration background,Full Time,0.35256,264,577,0.31355,0.39158
1997,Brandenburg,No migration background,Part Time,0.13399,94,577,0.10617,0.16181
1997,Brandenburg,No migration background,Not Working,0.36192,219,577,0.32267,0.40116
1997,Mecklenburg-Western Pomerania,No migration background,Full Time,0.35980,178,375,0.31116,0.40844
1997,Mecklenburg-Western Pomerania,No migration background,Part Time,0.11848,60,375,0.08573,0.15123
1997,Mecklenburg-Western Pomerania,No migration background,Not Working,0.36590,137,375,0.31709,0.41472
1997,Saxony,No migration background,Full Time,0.35742,513,1042,0.32831,0.38654
1997,Saxony,No migration background,Part Time,0.11905,160,1042,0.09938,0.13872
1997,Saxony,No migration background,Not Working,0.35614,369,1042,0.32705,0.38523
1997,Saxony-Anhalt,No migration background,Full Time,0.35934,303,632,0.32190,0.39677
1997,Saxony-Anhalt,No migration background,Part Time,0.14219,115,632,0.11494,0.16944
1997,Saxony-Anhalt,No migration background,Not Working,0.36014,214,632,0.32268,0.39759
1997,Thuringa,No migration background,Full Time,0.32591,303,631,0.28931,0.36251
1997,Thuringa,No migration background,Part Time,0.13624,103,631,0.10945,0.16303
1997,Thuringa,No migration background,Not Working,0.33309,225,631,0.29629,0.36990
1998,Schleswig-Holstein,No migration background,Full Time,0.31990,135,312,0.26806,0.37174
1998,Schleswig-Holstein,No migration background,Part Time,0.13581,55,312,0.09773,0.17389
1998,Schleswig-Holstein,No migration background,Not Working,0.34928,122,312,0.29629,0.40226
1998,Hamburg,No migration background,Full Time,0.32364,50,98,0.23054,0.41675
1998,Hamburg,No migration background,Not Working,0.36608,48,98,0.27021,0.46195
1998,Lower Saxony,No migration background,Full Time,0.32173,404,965,0.29224,0.35122
1998,Lower Saxony,No migration background,Part Time,0.15076,203,965,0.12817,0.17335
1998,Lower Saxony,No migration background,Not Working,0.35587,358,965,0.32565,0.38609
1998,Lower Saxony,Direct migration background,Full Time,0.28750,67,184,0.22193,0.35308
1998,Lower Saxony,Direct migration background,Part Time,0.20500,42,184,0.14650,0.26349
1998,Lower Saxony,Direct migration background,Not Working,0.37701,75,184,0.30679,0.44723
1998,Bremen,No migration background,Full Time,0.32515,32,69,0.21381,0.43649
1998,Bremen,No migration background,Not Working,0.53880,37,69,0.42032,0.65728
1998,North Rhine-Westphalia,No migration background,Full Time,0.33279,866,2067,0.31247,0.35311
1998,North Rhine-Westphalia,No migration background,Part Time,0.15743,425,2067,0.14172,0.17313
1998,North Rhine-Westphalia,No migration background,Not Working,0.34856,776,2067,0.32801,0.36910
1998,North Rhine-Westphalia,Direct migration background,Full Time,0.35188,223,606,0.31383,0.38994
1998,North Rhine-Westphalia,Direct migration background,Part Time,0.18349,122,606,0.15265,0.21434
1998,North Rhine-Westphalia,Direct migration background,Not Working,0.39285,261,606,0.35393,0.43176
1998,North Rhine-Westphalia,Indirect migration background,Full Time,0.15277,69,168,0.09820,0.20733
1998,North Rhine-Westphalia,Indirect migration background,Part Time,0.06793,34,168,0.02977,0.10610
1998,North Rhine-Westphalia,Indirect migration background,Not Working,0.20334,65,168,0.14230,0.26439
1998,Hesse,No migration background,Full Time,0.29954,244,617,0.26337,0.33571
1998,Hesse,No migration background,Part Time,0.18345,142,617,0.15288,0.21401
1998,Hesse,No migration background,Not Working,0.35932,231,617,0.32143,0.39721
1998,Hesse,Direct migration background,Full Time,0.30367,98,268,0.24851,0.35883
1998,Hesse,Direct migration background,Part Time,0.20849,61,268,0.15977,0.25722
1998,Hesse,Direct migration background,Not Working,0.45981,109,268,0.40003,0.51960
1998,"Rhineland-Palatinate, Saarland",No migration background,Full Time,0.29489,239,616,0.25885,0.33093
1998,"Rhineland-Palatinate, Saarland",No migration background,Part Time,0.13375,107,616,0.10685,0.16065
1998,"Rhineland-Palatinate, Saarland",No migration background,Not Working,0.41959,270,616,0.38059,0.45860
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Full Time,0.38894,72,171,0.31566,0.46223
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Part Time,0.19750,39,171,0.13765,0.25734
1998,"Rhineland-Palatinate, Saarland",Direct migration background,Not Working,0.31591,60,171,0.24603,0.38580
1998,Baden-Wuerttemberg,No migration background,Full Time,0.32354,455,1075,0.29556,0.35152
1998,Baden-Wuerttemberg,No migration background,Part Time,0.17192,243,1075,0.14935,0.19448
1998,Baden-Wuerttemberg,No migration background,Not Working,0.33225,377,1075,0.30408,0.36043
1998,Baden-Wuerttemberg,Direct migration background,Full Time,0.34111,211,588,0.30276,0.37946
1998,Baden-Wuerttemberg,Direct migration background,Part Time,0.19574,132,588,0.16364,0.22784
1998,Baden-Wuerttemberg,Direct migration background,Not Working,0.42608,245,588,0.38607,0.46608
1998,Baden-Wuerttemberg,Indirect migration background,Full Time,0.12790,56,153,0.07480,0.18099
1998,Baden-Wuerttemberg,Indirect migration background,Part Time,0.12898,48,153,0.07569,0.18226
1998,Baden-Wuerttemberg,Indirect migration background,Not Working,0.14244,49,153,0.08688,0.19800
1998,Bavaria,No migration background,Full Time,0.31839,609,1441,0.29433,0.34245
1998,Bavaria,No migration background,Part Time,0.14605,284,1441,0.12781,0.16429
1998,Bavaria,No migration background,Not Working,0.36985,548,1441,0.34492,0.39479
1998,Bavaria,Direct migration background,Full Time,0.39318,143,348,0.34178,0.44457
1998,Bavaria,Direct migration background,Part Time,0.23352,81,348,0.18900,0.27803
1998,Bavaria,Direct migration background,Not Working,0.34724,124,348,0.29715,0.39734
1998,Bavaria,Indirect migration background,Full Time,0.19194,40,40,0.06834,0.31555
1998,Berlin,No migration background,Full Time,0.36823,213,454,0.32381,0.41264
1998,Berlin,No migration background,Part Time,0.15100,78,454,0.11803,0.18397
1998,Berlin,No migration background,Not Working,0.35518,163,454,0.31111,0.39925
1998,Brandenburg,No migration background,Full Time,0.35105,271,599,0.31280,0.38931
1998,Brandenburg,No migration background,Part Time,0.15749,110,599,0.12830,0.18669
1998,Brandenburg,No migration background,Not Working,0.33766,218,599,0.29975,0.37556
1998,Mecklenburg-Western Pomerania,No migration background,Full Time,0.33692,182,397,0.29037,0.38348
1998,Mecklenburg-Western Pomerania,No migration background,Part Time,0.15772,81,397,0.12182,0.19362
1998,Mecklenburg-Western Pomerania,No migration background,Not Working,0.33065,134,397,0.28432,0.37699
1998,Saxony,No migration background,Full Time,0.35867,550,1137,0.33078,0.38656
1998,Saxony,No migration background,Part Time,0.12910,194,1137,0.10960,0.14860
1998,Saxony,No migration background,Not Working,0.34543,393,1137,0.31778,0.37308
1998,Saxony-Anhalt,No migration background,Full Time,0.32957,295,656,0.29357,0.36557
1998,Saxony-Anhalt,No migration background,Part Time,0.13708,116,656,0.11074,0.16342
1998,Saxony-Anhalt,No migration background,Not Working,0.39829,245,656,0.36080,0.43578
1998,Thuringa,No migration background,Full Time,0.31116,314,705,0.27696,0.34536
1998,Thuringa,No migration background,Part Time,0.14333,131,705,0.11745,0.16922
1998,Thuringa,No migration background,Not Working,0.35685,260,705,0.32146,0.39224
1999,Schleswig-Holstein,No migration background,Full Time,0.34370,136,294,0.28931,0.39808
1999,Schleswig-Holstein,No migration background,Part Time,0.15103,59,294,0.11003,0.19203
1999,Schleswig-Holstein,No migration background,Not Working,0.30606,99,294,0.25329,0.35883
1999,Hamburg,No migration background,Full Time,0.42270,51,84,0.31642,0.52898
1999,Hamburg,No migration background,Not Working,0.27984,33,84,0.18326,0.37643
1999,Lower Saxony,No migration background,Full Time,0.32587,397,939,0.29588,0.35587
1999,Lower Saxony,No migration background,Part Time,0.17394,220,939,0.14968,0.19820
1999,Lower Saxony,No migration background,Not Working,0.33454,322,939,0.30435,0.36474
1999,Lower Saxony,Direct migration background,Full Time,0.28777,68,177,0.22088,0.35465
1999,Lower Saxony,Direct migration background,Part Time,0.27746,47,177,0.21131,0.34361
1999,Lower Saxony,Direct migration background,Not Working,0.31279,62,177,0.24429,0.38129
1999,Bremen,No migration background,Not Working,0.54182,34,34,0.37182,0.71182
1999,North Rhine-Westphalia,No migration background,Full Time,0.34039,851,1968,0.31945,0.36133
1999,North Rhine-Westphalia,No migration background,Part Time,0.17441,439,1968,0.15764,0.19118
1999,North Rhine-Westphalia,No migration background,Not Working,0.32544,678,1968,0.30474,0.34615
1999,North Rhine-Westphalia,Direct migration background,Full Time,0.36165,217,564,0.32196,0.40134
1999,North Rhine-Westphalia,Direct migration background,Part Time,0.18604,110,564,0.15390,0.21819
1999,North Rhine-Westphalia,Direct migration background,Not Working,0.38344,237,564,0.34328,0.42361
1999,North Rhine-Westphalia,Indirect migration background,Full Time,0.14257,64,165,0.08906,0.19608
1999,North Rhine-Westphalia,Indirect migration background,Part Time,0.10126,42,165,0.05509,0.14743
1999,North Rhine-Westphalia,Indirect migration background,Not Working,0.18166,59,165,0.12265,0.24068
1999,Hesse,No migration background,Full Time,0.30913,252,606,0.27231,0.34596
1999,Hesse,No migration background,Part Time,0.18035,136,606,0.14971,0.21098
1999,Hesse,No migration background,Not Working,0.35006,218,606,0.31206,0.38807
1999,Hesse,Direct migration background,Full Time,0.31994,92,230,0.25952,0.38035
1999,Hesse,Direct migration background,Part Time,0.17026,45,230,0.12158,0.21894
1999,Hesse,Direct migration background,Not Working,0.47791,93,230,0.41321,0.54260
1999,"Rhineland-Palatinate, Saarland",No migration background,Full Time,0.28790,237,602,0.25170,0.32410
1999,"Rhineland-Palatinate, Saarland",No migration background,Part Time,0.17439,123,602,0.14405,0.20472
1999,"Rhineland-Palatinate, Saarland",No migration background,Not Working,0.39380,242,602,0.35474,0.43287
1999,"Rhineland-Palatinate, Saarland",Direct migration background,Full Time,0.38886,63,151,0.31084,0.46687
1999,"Rhineland-Palatinate, Saarland",Direct migration background,Part Time,0.17970,33,151,0.11826,0.24115
1999,"Rhineland-Palatinate, Saarland",Direct migration background,Not Working,0.34115,55,151,0.26528,0.41702
1999,Baden-Wuerttemberg,No migration background,Full Time,0.32102,424,1016,0.29230,0.34974
1999,Baden-Wuerttemberg,No migration background,Part Time,0.18098,255,1016,0.15729,0.20466
1999,Baden-Wuerttemberg,No migration background,Not Working,0.32367,337,1016,0.29488,0.35245
1999,Baden-Wuerttemberg,Direct migration background,Full Time,0.39966,207,549,0.35865,0.44067
1999,Baden-Wuerttemberg,Direct migration background,Part Time,0.18073,114,549,0.14851,0.21295
1999,Baden-Wuerttemberg,Direct migration background,Not Working,0.40321,228,549,0.36214,0.44428
1999,Baden-Wuerttemberg,Indirect migration background,Full Time,0.13539,67,163,0.08270,0.18808
1999,Baden-Wuerttemberg,Indirect migration background,Part Time,0.09563,45,163,0.05034,0.14091
1999,Baden-Wuerttemberg,Indirect migration background,Not Working,0.16421,51,163,0.10716,0.22126
1999,Bavaria,No migration background,Full Time,0.32286,603,1388,0.29826,0.34747
1999,Bavaria,No migration background,Part Time,0.17152,304,1388,0.15168,0.19136
1999,Bavaria,No migration background,Not Working,0.34379,481,1388,0.31879,0.36879
1999,Bavaria,Direct migration background,Full Time,0.41783,139,319,0.36362,0.47204
1999,Bavaria,Direct migration background,Part Time,0.24274,69,319,0.19562,0.28986
1999,Bavaria,Direct migration background,Not Working,0.30788,111,319,0.25714,0.35861
1999,Bavaria,Indirect migration background,Full Time,0.16046,39,70,0.07386,0.24706
1999,Bavaria,Indirect migration background,Part Time,0.20990,31,70,0.11381,0.30599
1999,Berlin,No migration background,Full Time,0.36734,203,444,0.32245,0.41224
1999,Berlin,No migration background,Part Time,0.13227,76,444,0.10072,0.16382
1999,Berlin,No migration background,Not Working,0.36582,165,444,0.32097,0.41068
1999,Brandenburg,No migration background,Full Time,0.31579,240,578,0.27787,0.35372
1999,Brandenburg,No migration background,Part Time,0.18109,124,578,0.14966,0.21251
1999,Brandenburg,No migration background,Not Working,0.34484,214,578,0.30605,0.38362
1999,Mecklenburg-Western Pomerania,No migration background,Full Time,0.32776,173,390,0.28111,0.37440
1999,Mecklenburg-Western Pomerania,No migration background,Part Time,0.17904,91,390,0.14094,0.21714
1999,Mecklenburg-Western Pomerania,No migration background,Not Working,0.33244,126,390,0.28563,0.37926
1999,Saxony,No migration background,Full Time,0.35548,523,1112,0.32734,0.38363
1999,Saxony,No migration background,Part Time,0.14613,207,1112,0.12536,0.16691
1999,Saxony,No migration background,Not Working,0.34567,382,1112,0.31771,0.37364
1999,Saxony-Anhalt,No migration background,Full Time,0.36087,308,657,0.32412,0.39762
1999,Saxony-Anhalt,No migration background,Part Time,0.12637,107,657,0.10094,0.15180
1999,Saxony-Anhalt,No migration background,Not Working,0.38948,242,657,0.35217,0.42680
1999,Thuringa,No migration background,Full Time,0.32903,324,694,0.29405,0.36402
1999,Thuringa,No migration background,Part Time,0.13391,124,694,0.10855,0.15926
1999,Thuringa,No migration background,Not Working,0.35705,246,694,0.32137,0.39272
2000,Schleswig-Holstein,No migration background,Full Time,0.36052,277,635,0.32314,0.39790
2000,Schleswig-Holstein,No migration background,Part Time,0.14691,116,635,0.11935,0.17447
2000,Schleswig-Holstein,No migration background,Not Working,0.32727,242,635,0.29074,0.36379
2000,Schleswig-Holstein,Direct migration background,Full Time,0.47675,32,32,0.30093,0.65257
2000,Hamburg,No migration background,Full Time,0.37145,114,260,0.31260,0.43030
2000,Hamburg,No migration background,Part Time,0.17507,50,260,0.12879,0.22135
2000,Hamburg,No migration background,Not Working,0.33272,96,260,0.27534,0.39011
2000,Lower Saxony,No migration background,Full Time,0.33491,705,1720,0.31260,0.35722
2000,Lower Saxony,No migration background,Part Time,0.16594,364,1720,0.14835,0.18353
2000,Lower Saxony,No migration background,Not Working,0.33048,651,1720,0.30824,0.35272
2000,Lower Saxony,Direct migration background,Full Time,0.32457,102,247,0.26606,0.38308
2000,Lower Saxony,Direct migration background,Part Time,0.23281,60,247,0.18000,0.28563
2000,Lower Saxony,Direct migration background,Not Working,0.30324,85,247,0.24579,0.36068
2000,Bremen,No migration background,Full Time,0.29375,51,120,0.21191,0.37559
2000,Bremen,No migration background,Not Working,0.45695,69,120,0.36745,0.54646
2000,North Rhine-Westphalia,No migration background,Full Time,0.33785,1633,4019,0.32322,0.35247
2000,North Rhine-Westphalia,No migration background,Part Time,0.17456,872,4019,0.16282,0.18629
2000,North Rhine-Westphalia,No migration background,Not Working,0.33803,1514,4019,0.32341,0.35266
2000,North Rhine-Westphalia,Direct migration background,Full Time,0.34494,326,895,0.31378,0.37610
2000,North Rhine-Westphalia,Direct migration background,Part Time,0.19006,191,895,0.16434,0.21578
2000,North Rhine-Westphalia,Direct migration background,Not Working,0.37529,378,895,0.34354,0.40703
2000,North Rhine-Westphalia,Indirect migration background,Full Time,0.14922,87,227,0.10276,0.19567
2000,North Rhine-Westphalia,Indirect migration background,Part Time,0.11006,66,227,0.06926,0.15087
2000,North Rhine-Westphalia,Indirect migration background,Not Working,0.16574,74,227,0.11726,0.21422
2000,Hesse,No migration background,Full Time,0.33559,522,1230,0.30919,0.36199
2000,Hesse,No migration background,Part Time,0.17526,272,1230,0.15400,0.19652
2000,Hesse,No migration background,Not Working,0.32968,436,1230,0.30339,0.35596
2000,Hesse,Direct migration background,Full Time,0.31674,136,360,0.26862,0.36487
2000,Hesse,Direct migration background,Part Time,0.16500,70,360,0.12661,0.20340
2000,Hesse,Direct migration background,Not Working,0.43368,154,360,0.38242,0.48495
2000,Hesse,Indirect migration background,Full Time,0.13395,31,31,0.01207,0.25583
2000,"Rhineland-Palatinate, Saarland",No migration background,Full Time,0.31341,466,1183,0.28697,0.33986
2000,"Rhineland-Palatinate, Saarland",No migration background,Part Time,0.14775,228,1183,0.12752,0.16798
2000,"Rhineland-Palatinate, Saarland",No migration background,Not Working,0.37404,489,1183,0.34645,0.40162
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Full Time,0.35736,97,240,0.29660,0.41811
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Part Time,0.20048,52,240,0.14972,0.25124
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Not Working,0.31349,91,240,0.25467,0.37231
2000,Baden-Wuerttemberg,No migration background,Full Time,0.34256,847,1963,0.32156,0.36356
2000,Baden-Wuerttemberg,No migration background,Part Time,0.17086,427,1963,0.15420,0.18751
2000,Baden-Wuerttemberg,No migration background,Not Working,0.30951,689,1963,0.28905,0.32996
2000,Baden-Wuerttemberg,Direct migration background,Full Time,0.37558,293,764,0.34122,0.40995
2000,Baden-Wuerttemberg,Direct migration background,Part Time,0.19843,170,764,0.17013,0.22673
2000,Baden-Wuerttemberg,Direct migration background,Not Working,0.35996,301,764,0.32590,0.39402
2000,Baden-Wuerttemberg,Indirect migration background,Full Time,0.18995,103,230,0.13914,0.24075
2000,Baden-Wuerttemberg,Indirect migration background,Part Time,0.13280,70,230,0.08884,0.17675
2000,Baden-Wuerttemberg,Indirect migration background,Not Working,0.10444,57,230,0.06483,0.14405
2000,Bavaria,No migration background,Full Time,0.34336,1198,2805,0.32578,0.36094
2000,Bavaria,No migration background,Part Time,0.16979,622,2805,0.15589,0.18368
2000,Bavaria,No migration background,Not Working,0.33249,985,2805,0.31506,0.34993
2000,Bavaria,Direct migration background,Full Time,0.40299,191,456,0.35792,0.44806
2000,Bavaria,Direct migration background,Part Time,0.20526,95,456,0.16815,0.24237
2000,Bavaria,Direct migration background,Not Working,0.34575,170,456,0.30204,0.38945
2000,Bavaria,Indirect migration background,Full Time,0.21851,57,57,0.11027,0.32674
2000,Berlin,No migration background,Full Time,0.35362,309,712,0.31848,0.38876
2000,Berlin,No migration background,Part Time,0.17157,147,712,0.14385,0.19928
2000,Berlin,No migration background,Not Working,0.32518,256,712,0.29074,0.35961
2000,Berlin,Direct migration background,Not Working,0.35170,31,31,0.18082,0.52257
2000,Brandenburg,No migration background,Full Time,0.35265,436,993,0.32292,0.38238
2000,Brandenburg,No migration background,Part Time,0.16121,186,993,0.13832,0.18409
2000,Brandenburg,No migration background,Not Working,0.34996,371,993,0.32028,0.37964
2000,Mecklenburg-Western Pomerania,No migration background,Full Time,0.36800,257,547,0.32754,0.40845
2000,Mecklenburg-Western Pomerania,No migration background,Part Time,0.15980,112,547,0.12906,0.19053
2000,Mecklenburg-Western Pomerania,No migration background,Not Working,0.32287,178,547,0.28365,0.36209
2000,Saxony,No migration background,Full Time,0.34764,780,1730,0.32519,0.37009
2000,Saxony,No migration background,Part Time,0.13834,297,1730,0.12207,0.15461
2000,Saxony,No migration background,Not Working,0.35423,653,1730,0.33169,0.37678
2000,Saxony-Anhalt,No migration background,Full Time,0.34533,442,1016,0.31608,0.37458
2000,Saxony-Anhalt,No migration background,Part Time,0.13580,177,1016,0.11472,0.15687
2000,Saxony-Anhalt,No migration background,Not Working,0.39377,397,1016,0.36371,0.42383
2000,Thuringa,No migration background,Full Time,0.32703,446,1027,0.29833,0.35574
2000,Thuringa,No migration background,Part Time,0.15773,199,1027,0.13543,0.18003
2000,Thuringa,No migration background,Not Working,0.36455,382,1027,0.33510,0.39400
2001,Schleswig-Holstein,No migration background,Full Time,0.33551,239,578,0.29698,0.37403
2001,Schleswig-Holstein,No migration background,Part Time,0.18190,129,578,0.15042,0.21338
2001,Schleswig-Holstein,No migration background,Not Working,0.32294,210,578,0.28479,0.36110
2001,Hamburg,No migration background,Full Time,0.37675,106,239,0.31519,0.43831
2001,Hamburg,No migration background,Part Time,0.17520,45,239,0.12691,0.22350
2001,Hamburg,No migration background,Not Working,0.33933,88,239,0.27918,0.39949
