year,migback,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Direct migration background,2nd Quintile,Not Working,0.45934,202,534,0.41703,0.50165
1994,Direct migration background,3rd Quintile,Full Time,0.49310,289,483,0.44847,0.53773
1994,Direct migration background,3rd Quintile,Part Time,0.21619,87,483,0.17944,0.25294
1994,Direct migration background,3rd Quintile,Not Working,0.27043,107,483,0.23078,0.31009
1994,Direct migration background,4th Quintile,Full Time,0.64537,243,373,0.59675,0.69398
1994,Direct migration background,4th Quintile,Part Time,0.14775,61,373,0.11169,0.18382
1994,Direct migration background,4th Quintile,Not Working,0.20328,69,373,0.16238,0.24418
1994,Direct migration background,5th Quintile,Full Time,0.53299,176,288,0.47527,0.59071
1994,Direct migration background,5th Quintile,Part Time,0.22048,60,288,0.17252,0.26845
1994,Direct migration background,5th Quintile,Not Working,0.24385,52,288,0.19417,0.29353
1994,Indirect migration background,1st Quintile,Part Time,0.09294,38,95,0.03424,0.15164
1994,Indirect migration background,1st Quintile,Not Working,0.10111,57,95,0.04016,0.16206
1994,Indirect migration background,2nd Quintile,Full Time,0.09834,40,87,0.03540,0.16127
1994,Indirect migration background,2nd Quintile,Not Working,0.12827,47,87,0.05760,0.19894
1994,Indirect migration background,3rd Quintile,Full Time,0.17099,50,84,0.08999,0.25199
1994,Indirect migration background,3rd Quintile,Not Working,0.17548,34,84,0.09365,0.25731
1994,Indirect migration background,4th Quintile,Full Time,0.18775,62,62,0.08975,0.28575
1994,Indirect migration background,5th Quintile,Full Time,0.22678,33,33,0.08169,0.37187
1995,No migration background,1st Quintile,Full Time,0.13858,346,1551,0.12138,0.15578
1995,No migration background,1st Quintile,Part Time,0.14342,337,1551,0.12597,0.16087
1995,No migration background,1st Quintile,Not Working,0.47781,868,1551,0.45295,0.50268
1995,No migration background,2nd Quintile,Full Time,0.22893,708,2033,0.21066,0.24719
1995,No migration background,2nd Quintile,Part Time,0.13357,392,2033,0.11878,0.14837
1995,No migration background,2nd Quintile,Not Working,0.43475,933,2033,0.41319,0.45630
1995,No migration background,3rd Quintile,Full Time,0.32653,992,2094,0.30643,0.34662
1995,No migration background,3rd Quintile,Part Time,0.14271,394,2094,0.12773,0.15770
1995,No migration background,3rd Quintile,Not Working,0.34271,708,2094,0.32238,0.36304
1995,No migration background,4th Quintile,Full Time,0.41734,1195,2193,0.39669,0.43798
1995,No migration background,4th Quintile,Part Time,0.17469,432,2193,0.15880,0.19059
1995,No migration background,4th Quintile,Not Working,0.27414,566,2193,0.25547,0.29282
1995,No migration background,5th Quintile,Full Time,0.52994,1304,2128,0.50873,0.55115
1995,No migration background,5th Quintile,Part Time,0.15588,375,2128,0.14046,0.17129
1995,No migration background,5th Quintile,Not Working,0.21451,449,2128,0.19707,0.23196
1995,Direct migration background,1st Quintile,Full Time,0.15718,194,856,0.13279,0.18158
1995,Direct migration background,1st Quintile,Part Time,0.16083,143,856,0.13620,0.18545
1995,Direct migration background,1st Quintile,Not Working,0.56043,519,856,0.52716,0.59370
1995,Direct migration background,2nd Quintile,Full Time,0.29159,285,721,0.25839,0.32479
1995,Direct migration background,2nd Quintile,Part Time,0.17366,137,721,0.14599,0.20133
1995,Direct migration background,2nd Quintile,Not Working,0.47667,299,721,0.44019,0.51315
1995,Direct migration background,3rd Quintile,Full Time,0.38989,268,529,0.34829,0.43150
1995,Direct migration background,3rd Quintile,Part Time,0.26325,136,529,0.22569,0.30082
1995,Direct migration background,3rd Quintile,Not Working,0.31422,125,529,0.27463,0.35382
1995,Direct migration background,4th Quintile,Full Time,0.55784,236,386,0.50822,0.60745
1995,Direct migration background,4th Quintile,Part Time,0.16710,69,386,0.12984,0.20437
1995,Direct migration background,4th Quintile,Not Working,0.26271,81,386,0.21875,0.30667
1995,Direct migration background,5th Quintile,Full Time,0.52721,167,288,0.46944,0.58497
1995,Direct migration background,5th Quintile,Part Time,0.17445,52,288,0.13055,0.21836
1995,Direct migration background,5th Quintile,Not Working,0.29382,69,288,0.24112,0.34652
1995,Indirect migration background,1st Quintile,Full Time,0.07061,33,133,0.02690,0.11431
1995,Indirect migration background,1st Quintile,Part Time,0.06205,33,133,0.02089,0.10320
1995,Indirect migration background,1st Quintile,Not Working,0.11676,67,133,0.06198,0.17155
1995,Indirect migration background,2nd Quintile,Full Time,0.09792,45,132,0.04703,0.14882
1995,Indirect migration background,2nd Quintile,Part Time,0.08739,44,132,0.03903,0.13575
1995,Indirect migration background,2nd Quintile,Not Working,0.11817,43,132,0.06289,0.17345
1995,Indirect migration background,3rd Quintile,Full Time,0.13032,46,46,0.03196,0.22869
1995,Indirect migration background,4th Quintile,Full Time,0.15502,42,42,0.04423,0.26580
1995,Indirect migration background,5th Quintile,Full Time,0.15380,33,33,0.02881,0.27880
1996,No migration background,1st Quintile,Full Time,0.14166,355,1560,0.12435,0.15896
1996,No migration background,1st Quintile,Part Time,0.15789,368,1560,0.13979,0.17599
1996,No migration background,1st Quintile,Not Working,0.48285,837,1560,0.45804,0.50765
1996,No migration background,2nd Quintile,Full Time,0.24269,714,1884,0.22332,0.26205
1996,No migration background,2nd Quintile,Part Time,0.12517,344,1884,0.11023,0.14012
1996,No migration background,2nd Quintile,Not Working,0.40653,826,1884,0.38434,0.42872
1996,No migration background,3rd Quintile,Full Time,0.32040,972,2112,0.30049,0.34030
1996,No migration background,3rd Quintile,Part Time,0.16762,431,2112,0.15168,0.18355
1996,No migration background,3rd Quintile,Not Working,0.33884,709,2112,0.31865,0.35903
1996,No migration background,4th Quintile,Full Time,0.41916,1187,2224,0.39865,0.43968
1996,No migration background,4th Quintile,Part Time,0.15998,430,2224,0.14474,0.17522
1996,No migration background,4th Quintile,Not Working,0.27888,607,2224,0.26024,0.29752
1996,No migration background,5th Quintile,Full Time,0.52051,1293,2123,0.49925,0.54177
1996,No migration background,5th Quintile,Part Time,0.16763,388,2123,0.15174,0.18353
1996,No migration background,5th Quintile,Not Working,0.22015,442,2123,0.20252,0.23778
1996,Direct migration background,1st Quintile,Full Time,0.19452,214,851,0.16790,0.22113
1996,Direct migration background,1st Quintile,Part Time,0.15957,161,851,0.13495,0.18418
1996,Direct migration background,1st Quintile,Not Working,0.53402,476,851,0.50048,0.56755
1996,Direct migration background,2nd Quintile,Full Time,0.28003,220,630,0.24494,0.31512
1996,Direct migration background,2nd Quintile,Part Time,0.20678,159,630,0.17513,0.23844
1996,Direct migration background,2nd Quintile,Not Working,0.45627,251,630,0.41734,0.49519
1996,Direct migration background,3rd Quintile,Full Time,0.37926,213,461,0.33492,0.42360
1996,Direct migration background,3rd Quintile,Part Time,0.24014,120,461,0.20110,0.27917
1996,Direct migration background,3rd Quintile,Not Working,0.34334,128,461,0.29995,0.38674
1996,Direct migration background,4th Quintile,Full Time,0.49249,203,392,0.44293,0.54204
1996,Direct migration background,4th Quintile,Part Time,0.20843,93,392,0.16817,0.24869
1996,Direct migration background,4th Quintile,Not Working,0.29200,96,392,0.24693,0.33707
1996,Direct migration background,5th Quintile,Full Time,0.52945,147,263,0.46901,0.58989
1996,Direct migration background,5th Quintile,Part Time,0.13127,50,263,0.09037,0.17216
1996,Direct migration background,5th Quintile,Not Working,0.33356,66,263,0.27647,0.39065
1996,Indirect migration background,1st Quintile,Full Time,0.06275,41,164,0.02552,0.09998
1996,Indirect migration background,1st Quintile,Part Time,0.08950,52,164,0.04568,0.13333
1996,Indirect migration background,1st Quintile,Not Working,0.10756,71,164,0.05999,0.15512
1996,Indirect migration background,2nd Quintile,Full Time,0.09856,40,114,0.04360,0.15351
1996,Indirect migration background,2nd Quintile,Part Time,0.10703,37,114,0.05003,0.16404
1996,Indirect migration background,2nd Quintile,Not Working,0.12511,37,114,0.06411,0.18611
1996,Indirect migration background,3rd Quintile,Full Time,0.12579,42,84,0.05445,0.19713
1996,Indirect migration background,3rd Quintile,Not Working,0.15664,42,84,0.07845,0.23483
1996,Indirect migration background,4th Quintile,Full Time,0.22806,56,56,0.11717,0.33895
1996,Indirect migration background,5th Quintile,Full Time,0.21218,36,36,0.07673,0.34764
1997,No migration background,1st Quintile,Full Time,0.12955,307,1409,0.11201,0.14709
1997,No migration background,1st Quintile,Part Time,0.15141,289,1409,0.13269,0.17013
1997,No migration background,1st Quintile,Not Working,0.49722,813,1409,0.47110,0.52333
1997,No migration background,2nd Quintile,Full Time,0.24514,731,1990,0.22623,0.26404
1997,No migration background,2nd Quintile,Part Time,0.13850,380,1990,0.12332,0.15369
1997,No migration background,2nd Quintile,Not Working,0.40764,879,1990,0.38604,0.42923
1997,No migration background,3rd Quintile,Full Time,0.30035,926,2083,0.28066,0.32004
1997,No migration background,3rd Quintile,Part Time,0.16082,422,2083,0.14504,0.17660
1997,No migration background,3rd Quintile,Not Working,0.35497,735,2083,0.33441,0.37552
1997,No migration background,4th Quintile,Full Time,0.43518,1187,2192,0.41442,0.45594
1997,No migration background,4th Quintile,Part Time,0.15238,417,2192,0.13733,0.16742
1997,No migration background,4th Quintile,Not Working,0.27340,588,2192,0.25474,0.29206
1997,No migration background,5th Quintile,Full Time,0.51053,1261,2118,0.48923,0.53182
1997,No migration background,5th Quintile,Part Time,0.15882,379,2118,0.14325,0.17439
1997,No migration background,5th Quintile,Not Working,0.23831,478,2118,0.22016,0.25646
1997,Direct migration background,1st Quintile,Full Time,0.16330,182,818,0.13795,0.18864
1997,Direct migration background,1st Quintile,Part Time,0.15351,145,818,0.12880,0.17823
1997,Direct migration background,1st Quintile,Not Working,0.58617,491,818,0.55239,0.61994
1997,Direct migration background,2nd Quintile,Full Time,0.33549,228,602,0.29774,0.37324
1997,Direct migration background,2nd Quintile,Part Time,0.16602,124,602,0.13627,0.19577
1997,Direct migration background,2nd Quintile,Not Working,0.44549,250,602,0.40575,0.48522
1997,Direct migration background,3rd Quintile,Full Time,0.36334,206,437,0.31820,0.40849
1997,Direct migration background,3rd Quintile,Part Time,0.25051,103,437,0.20984,0.29119
1997,Direct migration background,3rd Quintile,Not Working,0.35834,128,437,0.31333,0.40335
1997,Direct migration background,4th Quintile,Full Time,0.49106,205,376,0.44047,0.54166
1997,Direct migration background,4th Quintile,Part Time,0.22851,90,376,0.18602,0.27101
1997,Direct migration background,4th Quintile,Not Working,0.26930,81,376,0.22441,0.31420
1997,Direct migration background,5th Quintile,Full Time,0.53669,127,238,0.47320,0.60017
1997,Direct migration background,5th Quintile,Part Time,0.17386,55,238,0.12561,0.22211
1997,Direct migration background,5th Quintile,Not Working,0.26739,56,238,0.21104,0.32374
1997,Indirect migration background,1st Quintile,Full Time,0.07202,37,165,0.03245,0.11159
1997,Indirect migration background,1st Quintile,Part Time,0.08605,50,165,0.04313,0.12897
1997,Indirect migration background,1st Quintile,Not Working,0.13527,78,165,0.08293,0.18762
1997,Indirect migration background,2nd Quintile,Full Time,0.13512,52,148,0.07986,0.19038
1997,Indirect migration background,2nd Quintile,Part Time,0.09953,37,148,0.05114,0.14793
1997,Indirect migration background,2nd Quintile,Not Working,0.14720,59,148,0.08993,0.20448
1997,Indirect migration background,3rd Quintile,Full Time,0.12313,41,78,0.04973,0.19652
1997,Indirect migration background,3rd Quintile,Not Working,0.16805,37,78,0.08453,0.25156
1997,Indirect migration background,4th Quintile,Full Time,0.25794,54,54,0.14015,0.37572
1997,Indirect migration background,5th Quintile,Full Time,0.18799,40,40,0.06536,0.31061
1998,No migration background,1st Quintile,Full Time,0.12932,297,1406,0.11177,0.14686
1998,No migration background,1st Quintile,Part Time,0.14866,301,1406,0.13005,0.16726
1998,No migration background,1st Quintile,Not Working,0.49562,808,1406,0.46947,0.52176
1998,No migration background,2nd Quintile,Full Time,0.23552,661,1848,0.21617,0.25487
1998,No migration background,2nd Quintile,Part Time,0.15444,391,1848,0.13796,0.17092
1998,No migration background,2nd Quintile,Not Working,0.39781,796,1848,0.37549,0.42014
1998,No migration background,3rd Quintile,Full Time,0.30349,880,2080,0.28373,0.32326
1998,No migration background,3rd Quintile,Part Time,0.14940,422,2080,0.13408,0.16473
1998,No migration background,3rd Quintile,Not Working,0.38635,778,2080,0.36542,0.40728
1998,No migration background,4th Quintile,Full Time,0.42029,1142,2166,0.39950,0.44109
1998,No migration background,4th Quintile,Part Time,0.15513,425,2166,0.13988,0.17038
1998,No migration background,4th Quintile,Not Working,0.29125,599,2166,0.27211,0.31039
1998,No migration background,5th Quintile,Full Time,0.48465,1188,2024,0.46288,0.50643
1998,No migration background,5th Quintile,Part Time,0.16561,378,2024,0.14941,0.18181
1998,No migration background,5th Quintile,Not Working,0.24825,458,2024,0.22942,0.26707
1998,Direct migration background,1st Quintile,Full Time,0.20886,183,757,0.17988,0.23783
1998,Direct migration background,1st Quintile,Part Time,0.17522,145,757,0.14812,0.20232
1998,Direct migration background,1st Quintile,Not Working,0.53235,429,757,0.49679,0.56792
1998,Direct migration background,2nd Quintile,Full Time,0.32827,186,521,0.28791,0.36863
1998,Direct migration background,2nd Quintile,Part Time,0.21636,129,521,0.18097,0.25175
1998,Direct migration background,2nd Quintile,Not Working,0.40921,206,521,0.36695,0.45147
1998,Direct migration background,3rd Quintile,Full Time,0.34930,179,397,0.30235,0.39626
1998,Direct migration background,3rd Quintile,Part Time,0.23503,89,397,0.19327,0.27679
1998,Direct migration background,3rd Quintile,Not Working,0.38616,129,397,0.33821,0.43412
1998,Direct migration background,4th Quintile,Full Time,0.42687,155,334,0.37374,0.47999
1998,Direct migration background,4th Quintile,Part Time,0.24951,81,334,0.20303,0.29599
1998,Direct migration background,4th Quintile,Not Working,0.32362,98,334,0.27337,0.37387
1998,Direct migration background,5th Quintile,Full Time,0.53113,112,214,0.46411,0.59815
1998,Direct migration background,5th Quintile,Part Time,0.13574,44,214,0.08974,0.18174
1998,Direct migration background,5th Quintile,Not Working,0.30890,58,214,0.24685,0.37095
1998,Indirect migration background,1st Quintile,Full Time,0.08509,45,177,0.04387,0.12631
1998,Indirect migration background,1st Quintile,Part Time,0.07684,46,177,0.03749,0.11619
1998,Indirect migration background,1st Quintile,Not Working,0.16228,86,177,0.10781,0.21676
1998,Indirect migration background,2nd Quintile,Full Time,0.12312,45,135,0.06749,0.17875
1998,Indirect migration background,2nd Quintile,Part Time,0.06850,33,135,0.02573,0.11128
1998,Indirect migration background,2nd Quintile,Not Working,0.14142,57,135,0.08242,0.20042
1998,Indirect migration background,3rd Quintile,Full Time,0.16671,51,51,0.06340,0.27002
1998,Indirect migration background,4th Quintile,Full Time,0.26847,55,55,0.15027,0.38667
1998,Indirect migration background,5th Quintile,Full Time,0.32028,43,43,0.17917,0.46139
1999,No migration background,1st Quintile,Full Time,0.14200,393,1692,0.12536,0.15863
1999,No migration background,1st Quintile,Part Time,0.16817,387,1692,0.15035,0.18600
1999,No migration background,1st Quintile,Not Working,0.46744,912,1692,0.44366,0.49122
1999,No migration background,2nd Quintile,Full Time,0.24323,763,2146,0.22507,0.26138
1999,No migration background,2nd Quintile,Part Time,0.16246,472,2146,0.14685,0.17807
1999,No migration background,2nd Quintile,Not Working,0.40942,911,2146,0.38861,0.43023
1999,No migration background,3rd Quintile,Full Time,0.31612,993,2317,0.29718,0.33505
1999,No migration background,3rd Quintile,Part Time,0.16956,506,2317,0.15428,0.18484
1999,No migration background,3rd Quintile,Not Working,0.33709,818,2317,0.31784,0.35634
1999,No migration background,4th Quintile,Full Time,0.42640,1237,2347,0.40638,0.44641
1999,No migration background,4th Quintile,Part Time,0.15888,465,2347,0.14409,0.17367
1999,No migration background,4th Quintile,Not Working,0.28547,645,2347,0.26719,0.30374
1999,No migration background,5th Quintile,Full Time,0.48255,1360,2364,0.46240,0.50270
1999,No migration background,5th Quintile,Part Time,0.17713,471,2364,0.16174,0.19253
1999,No migration background,5th Quintile,Not Working,0.24161,533,2364,0.22435,0.25887
1999,Direct migration background,1st Quintile,Full Time,0.22517,181,720,0.19464,0.25571
1999,Direct migration background,1st Quintile,Part Time,0.17070,129,720,0.14320,0.19821
1999,Direct migration background,1st Quintile,Not Working,0.52710,410,720,0.49060,0.56359
1999,Direct migration background,2nd Quintile,Full Time,0.33175,228,584,0.29353,0.36998
1999,Direct migration background,2nd Quintile,Part Time,0.22506,131,584,0.19116,0.25896
1999,Direct migration background,2nd Quintile,Not Working,0.38659,225,584,0.34706,0.42612
1999,Direct migration background,3rd Quintile,Full Time,0.37784,174,391,0.32972,0.42596
1999,Direct migration background,3rd Quintile,Part Time,0.19991,85,391,0.16022,0.23961
1999,Direct migration background,3rd Quintile,Not Working,0.38649,132,391,0.33816,0.43482
1999,Direct migration background,4th Quintile,Full Time,0.53745,159,315,0.48230,0.59260
1999,Direct migration background,4th Quintile,Part Time,0.19936,73,315,0.15517,0.24355
1999,Direct migration background,4th Quintile,Not Working,0.24581,83,315,0.19819,0.29344
1999,Direct migration background,5th Quintile,Full Time,0.47409,103,194,0.40364,0.54453
1999,Direct migration background,5th Quintile,Part Time,0.22318,42,194,0.16443,0.28192
1999,Direct migration background,5th Quintile,Not Working,0.27465,49,194,0.21168,0.33762
1999,Indirect migration background,1st Quintile,Full Time,0.07482,47,187,0.03701,0.11263
1999,Indirect migration background,1st Quintile,Part Time,0.10654,52,187,0.06220,0.15089
1999,Indirect migration background,1st Quintile,Not Working,0.15006,88,187,0.09873,0.20138
1999,Indirect migration background,2nd Quintile,Full Time,0.12605,52,142,0.07127,0.18084
1999,Indirect migration background,2nd Quintile,Part Time,0.09877,40,142,0.04952,0.14801
1999,Indirect migration background,2nd Quintile,Not Working,0.15468,50,142,0.09499,0.21436
1999,Indirect migration background,3rd Quintile,Full Time,0.17661,53,89,0.09694,0.25629
1999,Indirect migration background,3rd Quintile,Part Time,0.16207,36,89,0.08507,0.23907
1999,Indirect migration background,4th Quintile,Full Time,0.26242,61,92,0.17203,0.35282
1999,Indirect migration background,4th Quintile,Part Time,0.10603,31,92,0.04277,0.16928
2000,No migration background,1st Quintile,Full Time,0.14554,377,1686,0.12870,0.16238
2000,No migration background,1st Quintile,Part Time,0.17284,401,1686,0.15479,0.19089
2000,No migration background,1st Quintile,Not Working,0.48072,908,1686,0.45687,0.50458
2000,No migration background,2nd Quintile,Full Time,0.24292,744,2067,0.22442,0.26141
2000,No migration background,2nd Quintile,Part Time,0.16081,452,2067,0.14497,0.17665
2000,No migration background,2nd Quintile,Not Working,0.39820,871,2067,0.37709,0.41931
2000,No migration background,3rd Quintile,Full Time,0.33714,1018,2282,0.31774,0.35654
2000,No migration background,3rd Quintile,Part Time,0.15868,471,2282,0.14368,0.17367
2000,No migration background,3rd Quintile,Not Working,0.33391,793,2282,0.31456,0.35327
2000,No migration background,4th Quintile,Full Time,0.42642,1224,2288,0.40615,0.44669
2000,No migration background,4th Quintile,Part Time,0.15645,458,2288,0.14157,0.17134
2000,No migration background,4th Quintile,Not Working,0.28190,606,2288,0.26346,0.30034
2000,No migration background,5th Quintile,Full Time,0.49179,1341,2268,0.47121,0.51237
2000,No migration background,5th Quintile,Part Time,0.17662,451,2268,0.16092,0.19232
2000,No migration background,5th Quintile,Not Working,0.22692,476,2268,0.20968,0.24416
2000,Direct migration background,1st Quintile,Full Time,0.19731,158,722,0.16826,0.22636
2000,Direct migration background,1st Quintile,Part Time,0.21615,156,722,0.18610,0.24619
2000,Direct migration background,1st Quintile,Not Working,0.51496,408,722,0.47848,0.55144
2000,Direct migration background,2nd Quintile,Full Time,0.32262,191,522,0.28247,0.36276
2000,Direct migration background,2nd Quintile,Part Time,0.24629,134,522,0.20930,0.28329
2000,Direct migration background,2nd Quintile,Not Working,0.38652,197,522,0.34470,0.42833
2000,Direct migration background,3rd Quintile,Full Time,0.42764,166,337,0.37474,0.48054
2000,Direct migration background,3rd Quintile,Part Time,0.18554,69,337,0.14398,0.22711
2000,Direct migration background,3rd Quintile,Not Working,0.35890,102,337,0.30761,0.41019
2000,Direct migration background,4th Quintile,Full Time,0.47953,165,307,0.42355,0.53550
2000,Direct migration background,4th Quintile,Part Time,0.22132,65,307,0.17481,0.26783
2000,Direct migration background,4th Quintile,Not Working,0.29061,77,307,0.23973,0.34148
2000,Direct migration background,5th Quintile,Full Time,0.57723,112,204,0.50927,0.64518
2000,Direct migration background,5th Quintile,Part Time,0.17051,44,204,0.11877,0.22225
2000,Direct migration background,5th Quintile,Not Working,0.21769,48,204,0.16092,0.27445
2000,Indirect migration background,1st Quintile,Full Time,0.06159,40,173,0.02566,0.09751
2000,Indirect migration background,1st Quintile,Part Time,0.13464,63,173,0.08363,0.18566
2000,Indirect migration background,1st Quintile,Not Working,0.12048,70,173,0.07183,0.16913
2000,Indirect migration background,2nd Quintile,Full Time,0.12811,49,152,0.07480,0.18142
2000,Indirect migration background,2nd Quintile,Part Time,0.12587,56,152,0.07297,0.17878
2000,Indirect migration background,2nd Quintile,Not Working,0.11713,47,152,0.06584,0.16842
2000,Indirect migration background,3rd Quintile,Full Time,0.22050,59,90,0.13437,0.30664
2000,Indirect migration background,3rd Quintile,Part Time,0.11246,31,90,0.04682,0.17809
2000,Indirect migration background,4th Quintile,Full Time,0.26215,60,60,0.14993,0.37438
2000,Indirect migration background,5th Quintile,Full Time,0.25551,39,39,0.11683,0.39418
2001,No migration background,1st Quintile,Full Time,0.13815,531,2728,0.12520,0.15110
2001,No migration background,1st Quintile,Part Time,0.19026,671,2728,0.17553,0.20499
2001,No migration background,1st Quintile,Not Working,0.47862,1526,2728,0.45987,0.49737
2001,No migration background,2nd Quintile,Full Time,0.25502,1149,3427,0.24042,0.26962
2001,No migration background,2nd Quintile,Part Time,0.16557,742,3427,0.15312,0.17801
2001,No migration background,2nd Quintile,Not Working,0.38752,1536,3427,0.37121,0.40383
2001,No migration background,3rd Quintile,Full Time,0.34286,1622,3851,0.32786,0.35785
2001,No migration background,3rd Quintile,Part Time,0.15808,800,3851,0.14655,0.16960
2001,No migration background,3rd Quintile,Not Working,0.33791,1429,3851,0.32297,0.35285
2001,No migration background,4th Quintile,Full Time,0.41537,2028,4093,0.40027,0.43047
2001,No migration background,4th Quintile,Part Time,0.17318,853,4093,0.16159,0.18478
2001,No migration background,4th Quintile,Not Working,0.27436,1212,4093,0.26069,0.28803
2001,No migration background,5th Quintile,Full Time,0.49492,2312,4139,0.47969,0.51016
2001,No migration background,5th Quintile,Part Time,0.17268,831,4139,0.16116,0.18419
2001,No migration background,5th Quintile,Not Working,0.23516,996,4139,0.22224,0.24808
2001,Direct migration background,1st Quintile,Full Time,0.17420,198,965,0.15026,0.19814
2001,Direct migration background,1st Quintile,Part Time,0.22142,232,965,0.19521,0.24763
2001,Direct migration background,1st Quintile,Not Working,0.50114,535,965,0.46957,0.53270
2001,Direct migration background,2nd Quintile,Full Time,0.34843,275,727,0.31377,0.38309
2001,Direct migration background,2nd Quintile,Part Time,0.20594,172,727,0.17652,0.23536
2001,Direct migration background,2nd Quintile,Not Working,0.38765,280,727,0.35221,0.42309
2001,Direct migration background,3rd Quintile,Full Time,0.45928,260,547,0.41748,0.50108
2001,Direct migration background,3rd Quintile,Part Time,0.20923,128,547,0.17512,0.24335
2001,Direct migration background,3rd Quintile,Not Working,0.29166,159,547,0.25353,0.32978
2001,Direct migration background,4th Quintile,Full Time,0.47792,199,386,0.42802,0.52782
2001,Direct migration background,4th Quintile,Part Time,0.26779,90,386,0.22356,0.31203
2001,Direct migration background,4th Quintile,Not Working,0.22508,97,386,0.18336,0.26680
2001,Direct migration background,5th Quintile,Full Time,0.56394,170,291,0.50687,0.62102
2001,Direct migration background,5th Quintile,Part Time,0.21799,58,291,0.17047,0.26551
2001,Direct migration background,5th Quintile,Not Working,0.19198,63,291,0.14665,0.23732
2001,Indirect migration background,1st Quintile,Full Time,0.05649,43,187,0.02331,0.08967
2001,Indirect migration background,1st Quintile,Part Time,0.10120,63,187,0.05786,0.14455
2001,Indirect migration background,1st Quintile,Not Working,0.10670,81,187,0.06233,0.15107
2001,Indirect migration background,2nd Quintile,Full Time,0.14713,76,196,0.09741,0.19685
2001,Indirect migration background,2nd Quintile,Part Time,0.09173,55,196,0.05122,0.13224
2001,Indirect migration background,2nd Quintile,Not Working,0.11209,65,196,0.06781,0.15637
2001,Indirect migration background,3rd Quintile,Full Time,0.20224,68,143,0.13618,0.26831
2001,Indirect migration background,3rd Quintile,Part Time,0.12260,40,143,0.06865,0.17654
2001,Indirect migration background,3rd Quintile,Not Working,0.11390,35,143,0.06165,0.16615
2001,Indirect migration background,4th Quintile,Full Time,0.26271,68,107,0.17892,0.34649
2001,Indirect migration background,4th Quintile,Part Time,0.13521,39,107,0.07011,0.20031
2001,Indirect migration background,5th Quintile,Full Time,0.34038,61,61,0.22048,0.46028
2002,No migration background,1st Quintile,Full Time,0.12958,429,2435,0.11624,0.14292
2002,No migration background,1st Quintile,Part Time,0.20182,640,2435,0.18587,0.21776
2002,No migration background,1st Quintile,Not Working,0.47717,1366,2435,0.45733,0.49701
2002,No migration background,2nd Quintile,Full Time,0.23212,927,3061,0.21716,0.24708
2002,No migration background,2nd Quintile,Part Time,0.15955,633,3061,0.14658,0.17253
2002,No migration background,2nd Quintile,Not Working,0.43546,1501,3061,0.41790,0.45303
2002,No migration background,3rd Quintile,Full Time,0.31152,1329,3476,0.29612,0.32691
2002,No migration background,3rd Quintile,Part Time,0.17581,774,3476,0.16316,0.18847
2002,No migration background,3rd Quintile,Not Working,0.33495,1373,3476,0.31926,0.35064
2002,No migration background,4th Quintile,Full Time,0.39983,1832,3859,0.38438,0.41529
2002,No migration background,4th Quintile,Part Time,0.18289,878,3859,0.17069,0.19509
2002,No migration background,4th Quintile,Not Working,0.28165,1149,3859,0.26746,0.29584
2002,No migration background,5th Quintile,Full Time,0.50557,2564,4546,0.49103,0.52010
2002,No migration background,5th Quintile,Part Time,0.16892,927,4546,0.15803,0.17982
2002,No migration background,5th Quintile,Not Working,0.24445,1055,4546,0.23195,0.25694
2002,Direct migration background,1st Quintile,Full Time,0.17630,166,850,0.15067,0.20193
2002,Direct migration background,1st Quintile,Part Time,0.20513,182,850,0.17797,0.23229
2002,Direct migration background,1st Quintile,Not Working,0.53130,502,850,0.49773,0.56486
2002,Direct migration background,2nd Quintile,Full Time,0.36050,252,702,0.32496,0.39605
2002,Direct migration background,2nd Quintile,Part Time,0.24022,174,702,0.20860,0.27185
2002,Direct migration background,2nd Quintile,Not Working,0.34715,276,702,0.31191,0.38240
2002,Direct migration background,3rd Quintile,Full Time,0.45151,209,433,0.40458,0.49844
2002,Direct migration background,3rd Quintile,Part Time,0.21107,95,433,0.17259,0.24955
2002,Direct migration background,3rd Quintile,Not Working,0.29850,129,433,0.25534,0.34165
2002,Direct migration background,4th Quintile,Full Time,0.46629,187,375,0.41574,0.51685
2002,Direct migration background,4th Quintile,Part Time,0.22859,97,375,0.18603,0.27115
2002,Direct migration background,4th Quintile,Not Working,0.28324,91,375,0.23758,0.32891
2002,Direct migration background,5th Quintile,Full Time,0.58150,190,333,0.52843,0.63456
2002,Direct migration background,5th Quintile,Part Time,0.18909,69,333,0.14697,0.23121
2002,Direct migration background,5th Quintile,Not Working,0.21741,74,333,0.17304,0.26178
2002,Indirect migration background,1st Quintile,Full Time,0.08150,48,184,0.04186,0.12114
2002,Indirect migration background,1st Quintile,Part Time,0.07517,49,184,0.03697,0.11337
2002,Indirect migration background,1st Quintile,Not Working,0.13946,87,184,0.08926,0.18965
2002,Indirect migration background,2nd Quintile,Full Time,0.11857,57,160,0.06832,0.16882
2002,Indirect migration background,2nd Quintile,Part Time,0.09170,48,160,0.04684,0.13656
2002,Indirect migration background,2nd Quintile,Not Working,0.10695,55,160,0.05891,0.15499
2002,Indirect migration background,3rd Quintile,Full Time,0.21122,61,131,0.14106,0.28139
2002,Indirect migration background,3rd Quintile,Part Time,0.10140,36,131,0.04951,0.15329
