year,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,5th Quintile,Part Time,0.19033,971,4846,0.17928,0.20138
2009,5th Quintile,Not Working,0.23381,1288,4846,0.22190,0.24573
2010,1st Quintile,Full Time,0.14631,396,2627,0.13280,0.15983
2010,1st Quintile,Part Time,0.24174,709,2627,0.22537,0.25812
2010,1st Quintile,Not Working,0.61194,1522,2627,0.59330,0.63058
2010,2nd Quintile,Full Time,0.27446,858,3047,0.25862,0.29031
2010,2nd Quintile,Part Time,0.22643,694,3047,0.21157,0.24130
2010,2nd Quintile,Not Working,0.49910,1495,3047,0.48134,0.51686
2010,3rd Quintile,Full Time,0.40101,1255,3244,0.38414,0.41787
2010,3rd Quintile,Part Time,0.22375,755,3244,0.20940,0.23809
2010,3rd Quintile,Not Working,0.37525,1234,3244,0.35858,0.39191
2010,4th Quintile,Full Time,0.47197,1606,3503,0.45543,0.48850
2010,4th Quintile,Part Time,0.21502,825,3503,0.20141,0.22863
2010,4th Quintile,Not Working,0.31301,1072,3503,0.29766,0.32837
2010,5th Quintile,Full Time,0.58482,2331,4404,0.57027,0.59938
2010,5th Quintile,Part Time,0.18462,908,4404,0.17316,0.19608
2010,5th Quintile,Not Working,0.23056,1165,4404,0.21812,0.24300
2011,1st Quintile,Full Time,0.15156,833,4720,0.14133,0.16179
2011,1st Quintile,Part Time,0.25233,1423,4720,0.23994,0.26472
2011,1st Quintile,Not Working,0.59611,2464,4720,0.58211,0.61011
2011,2nd Quintile,Full Time,0.29401,1385,4414,0.28057,0.30745
2011,2nd Quintile,Part Time,0.24244,1289,4414,0.22979,0.25508
2011,2nd Quintile,Not Working,0.46355,1740,4414,0.44884,0.47827
2011,3rd Quintile,Full Time,0.39325,1648,4200,0.37847,0.40802
2011,3rd Quintile,Part Time,0.23757,1148,4200,0.22470,0.25044
2011,3rd Quintile,Not Working,0.36918,1404,4200,0.35459,0.38378
2011,4th Quintile,Full Time,0.49580,1967,4184,0.48065,0.51095
2011,4th Quintile,Part Time,0.22453,1115,4184,0.21188,0.23717
2011,4th Quintile,Not Working,0.27967,1102,4184,0.26607,0.29327
2011,5th Quintile,Full Time,0.58041,2502,4756,0.56639,0.59444
2011,5th Quintile,Part Time,0.19548,1071,4756,0.18421,0.20675
2011,5th Quintile,Not Working,0.22411,1183,4756,0.21225,0.23596
2012,1st Quintile,Full Time,0.15460,986,5492,0.14504,0.16417
2012,1st Quintile,Part Time,0.27175,1690,5492,0.25998,0.28351
2012,1st Quintile,Not Working,0.57365,2816,5492,0.56057,0.58673
2012,2nd Quintile,Full Time,0.29325,1565,5072,0.28072,0.30578
2012,2nd Quintile,Part Time,0.23189,1425,5072,0.22027,0.24351
2012,2nd Quintile,Not Working,0.47486,2082,5072,0.46112,0.48861
2012,3rd Quintile,Full Time,0.40784,1958,4930,0.39412,0.42156
2012,3rd Quintile,Part Time,0.22418,1306,4930,0.21254,0.23582
2012,3rd Quintile,Not Working,0.36798,1666,4930,0.35452,0.38144
2012,4th Quintile,Full Time,0.47748,2229,4888,0.46348,0.49149
2012,4th Quintile,Part Time,0.22247,1281,4888,0.21081,0.23413
2012,4th Quintile,Not Working,0.30005,1378,4888,0.28720,0.31290
2012,5th Quintile,Full Time,0.58279,2801,5310,0.56953,0.59606
2012,5th Quintile,Part Time,0.19639,1192,5310,0.18571,0.20708
2012,5th Quintile,Not Working,0.22081,1317,5310,0.20966,0.23197
2013,1st Quintile,Full Time,0.15078,923,5349,0.14119,0.16037
2013,1st Quintile,Part Time,0.25027,1660,5349,0.23866,0.26188
2013,1st Quintile,Not Working,0.59896,2766,5349,0.58582,0.61209
2013,2nd Quintile,Full Time,0.28844,1717,5393,0.27634,0.30053
2013,2nd Quintile,Part Time,0.23181,1543,5393,0.22055,0.24308
2013,2nd Quintile,Not Working,0.47975,2133,5393,0.46641,0.49308
2013,3rd Quintile,Full Time,0.37556,1892,4991,0.36213,0.38900
2013,3rd Quintile,Part Time,0.23066,1359,4991,0.21898,0.24235
2013,3rd Quintile,Not Working,0.39377,1740,4991,0.38022,0.40733
2013,4th Quintile,Full Time,0.47563,2279,4928,0.46168,0.48957
2013,4th Quintile,Part Time,0.22357,1292,4928,0.21194,0.23520
2013,4th Quintile,Not Working,0.30080,1357,4928,0.28799,0.31361
2013,5th Quintile,Full Time,0.56326,2905,5571,0.55023,0.57629
2013,5th Quintile,Part Time,0.20235,1304,5571,0.19180,0.21290
2013,5th Quintile,Not Working,0.23439,1362,5571,0.22326,0.24551
2014,1st Quintile,Full Time,0.14101,993,6024,0.13222,0.14980
2014,1st Quintile,Part Time,0.28674,1870,6024,0.27532,0.29816
2014,1st Quintile,Not Working,0.57225,3161,6024,0.55976,0.58475
2014,2nd Quintile,Full Time,0.27086,1780,5658,0.25928,0.28244
2014,2nd Quintile,Part Time,0.25805,1628,5658,0.24664,0.26945
2014,2nd Quintile,Not Working,0.47109,2250,5658,0.45808,0.48410
2014,3rd Quintile,Full Time,0.38868,2061,5262,0.37551,0.40185
2014,3rd Quintile,Part Time,0.22932,1441,5262,0.21796,0.24068
2014,3rd Quintile,Not Working,0.38199,1760,5262,0.36886,0.39512
2014,4th Quintile,Full Time,0.48705,2466,5244,0.47352,0.50058
2014,4th Quintile,Part Time,0.21906,1348,5244,0.20786,0.23025
2014,4th Quintile,Not Working,0.29389,1430,5244,0.28156,0.30622
2014,5th Quintile,Full Time,0.58278,2923,5459,0.56970,0.59586
2014,5th Quintile,Part Time,0.20087,1257,5459,0.19024,0.21150
2014,5th Quintile,Not Working,0.21635,1279,5459,0.20542,0.22727
2015,1st Quintile,Full Time,0.15346,912,5311,0.14376,0.16315
2015,1st Quintile,Part Time,0.27872,1628,5311,0.26666,0.29077
2015,1st Quintile,Not Working,0.56783,2771,5311,0.55450,0.58115
2015,2nd Quintile,Full Time,0.27988,1678,5383,0.26789,0.29188
2015,2nd Quintile,Part Time,0.25678,1586,5383,0.24511,0.26845
2015,2nd Quintile,Not Working,0.46334,2119,5383,0.45001,0.47666
2015,3rd Quintile,Full Time,0.39136,1956,4950,0.37777,0.40496
2015,3rd Quintile,Part Time,0.23109,1357,4950,0.21935,0.24284
2015,3rd Quintile,Not Working,0.37754,1637,4950,0.36404,0.39105
2015,4th Quintile,Full Time,0.48489,2293,4851,0.47083,0.49896
2015,4th Quintile,Part Time,0.22670,1270,4851,0.21492,0.23849
2015,4th Quintile,Not Working,0.28841,1288,4851,0.27566,0.30116
2015,5th Quintile,Full Time,0.56861,2676,5171,0.55510,0.58211
2015,5th Quintile,Part Time,0.21393,1269,5171,0.20275,0.22511
2015,5th Quintile,Not Working,0.21746,1226,5171,0.20622,0.22871
2016,1st Quintile,Full Time,0.14572,872,5234,0.13616,0.15527
2016,1st Quintile,Part Time,0.29589,1657,5234,0.28352,0.30825
2016,1st Quintile,Not Working,0.55840,2705,5234,0.54494,0.57185
2016,2nd Quintile,Full Time,0.28761,1654,5231,0.27535,0.29988
2016,2nd Quintile,Part Time,0.25499,1554,5231,0.24318,0.26680
2016,2nd Quintile,Not Working,0.45740,2023,5231,0.44390,0.47090
2016,3rd Quintile,Full Time,0.40439,1893,4706,0.39037,0.41841
2016,3rd Quintile,Part Time,0.24383,1301,4706,0.23156,0.25610
2016,3rd Quintile,Not Working,0.35178,1512,4706,0.33813,0.36542
2016,4th Quintile,Full Time,0.49280,2220,4710,0.47852,0.50708
2016,4th Quintile,Part Time,0.23223,1264,4710,0.22017,0.24429
2016,4th Quintile,Not Working,0.27496,1226,4710,0.26221,0.28772
2016,5th Quintile,Full Time,0.56752,2531,4927,0.55369,0.58136
2016,5th Quintile,Part Time,0.20304,1169,4927,0.19180,0.21427
2016,5th Quintile,Not Working,0.22944,1227,4927,0.21770,0.24119
2017,1st Quintile,Full Time,0.15102,893,6477,0.14230,0.15974
2017,1st Quintile,Part Time,0.28378,1612,6477,0.27280,0.29476
2017,1st Quintile,Not Working,0.56520,3972,6477,0.55313,0.57727
2017,2nd Quintile,Full Time,0.28825,1589,5030,0.27573,0.30076
2017,2nd Quintile,Part Time,0.24846,1463,5030,0.23652,0.26041
2017,2nd Quintile,Not Working,0.46329,1978,5030,0.44951,0.47707
2017,3rd Quintile,Full Time,0.37090,1784,4528,0.35683,0.38497
2017,3rd Quintile,Part Time,0.23588,1249,4528,0.22352,0.24825
2017,3rd Quintile,Not Working,0.39321,1495,4528,0.37898,0.40744
2017,4th Quintile,Full Time,0.48543,2102,4418,0.47069,0.50017
2017,4th Quintile,Part Time,0.23005,1163,4418,0.21764,0.24247
2017,4th Quintile,Not Working,0.28452,1153,4418,0.27121,0.29783
2017,5th Quintile,Full Time,0.55369,2352,4592,0.53931,0.56807
2017,5th Quintile,Part Time,0.20868,1119,4592,0.19692,0.22043
2017,5th Quintile,Not Working,0.23763,1121,4592,0.22532,0.24994
2018,1st Quintile,Full Time,0.14764,932,7455,0.13959,0.15569
2018,1st Quintile,Part Time,0.31529,1900,7455,0.30474,0.32584
2018,1st Quintile,Not Working,0.53707,4623,7455,0.52575,0.54839
2018,2nd Quintile,Full Time,0.30688,1759,5455,0.29464,0.31912
2018,2nd Quintile,Part Time,0.26016,1604,5455,0.24852,0.27180
2018,2nd Quintile,Not Working,0.43296,2092,5455,0.41981,0.44611
2018,3rd Quintile,Full Time,0.40204,1973,4895,0.38830,0.41577
2018,3rd Quintile,Part Time,0.23689,1368,4895,0.22497,0.24880
2018,3rd Quintile,Not Working,0.36108,1554,4895,0.34762,0.37454
2018,4th Quintile,Full Time,0.48397,2270,4799,0.46983,0.49811
2018,4th Quintile,Part Time,0.25533,1353,4799,0.24299,0.26767
2018,4th Quintile,Not Working,0.26071,1176,4799,0.24828,0.27313
2018,5th Quintile,Full Time,0.57474,2716,5131,0.56121,0.58827
2018,5th Quintile,Part Time,0.21771,1253,5131,0.20642,0.22900
2018,5th Quintile,Not Working,0.20755,1162,5131,0.19645,0.21865
2019,1st Quintile,Full Time,0.15316,1012,7374,0.14494,0.16138
2019,1st Quintile,Part Time,0.30204,1817,7374,0.29156,0.31252
2019,1st Quintile,Not Working,0.54480,4545,7374,0.53343,0.55617
2019,2nd Quintile,Full Time,0.30491,1584,5055,0.29222,0.31761
2019,2nd Quintile,Part Time,0.25828,1481,5055,0.24622,0.27035
2019,2nd Quintile,Not Working,0.43680,1990,5055,0.42313,0.45048
2019,3rd Quintile,Full Time,0.41408,1836,4537,0.39975,0.42842
2019,3rd Quintile,Part Time,0.24495,1276,4537,0.23243,0.25746
2019,3rd Quintile,Not Working,0.34097,1425,4537,0.32718,0.35477
2019,4th Quintile,Full Time,0.48544,2010,4345,0.47058,0.50030
2019,4th Quintile,Part Time,0.23295,1158,4345,0.22038,0.24552
2019,4th Quintile,Not Working,0.28160,1177,4345,0.26823,0.29498
2019,5th Quintile,Full Time,0.55575,2518,4874,0.54180,0.56970
2019,5th Quintile,Part Time,0.21637,1207,4874,0.20481,0.22793
2019,5th Quintile,Not Working,0.22788,1149,4874,0.21610,0.23966
2020,1st Quintile,Full Time,0.15586,1081,6797,0.14723,0.16448
2020,1st Quintile,Part Time,0.29221,1823,6797,0.28140,0.30303
2020,1st Quintile,Not Working,0.55193,3893,6797,0.54011,0.56375
2020,2nd Quintile,Full Time,0.30173,1573,4964,0.28896,0.31450
2020,2nd Quintile,Part Time,0.25511,1416,4964,0.24298,0.26724
2020,2nd Quintile,Not Working,0.44316,1975,4964,0.42934,0.45698
2020,3rd Quintile,Full Time,0.40778,1783,4322,0.39313,0.42243
2020,3rd Quintile,Part Time,0.24008,1175,4322,0.22735,0.25282
2020,3rd Quintile,Not Working,0.35214,1364,4322,0.33790,0.36638
2020,4th Quintile,Full Time,0.47788,2154,4596,0.46344,0.49233
2020,4th Quintile,Part Time,0.25338,1293,4596,0.24081,0.26596
2020,4th Quintile,Not Working,0.26873,1149,4596,0.25592,0.28155
2020,5th Quintile,Full Time,0.56542,3305,6043,0.55292,0.57792
2020,5th Quintile,Part Time,0.21528,1452,6043,0.20492,0.22565
2020,5th Quintile,Not Working,0.21930,1286,6043,0.20886,0.22973
2021,1st Quintile,Full Time,0.12706,719,4921,0.11775,0.13636
2021,1st Quintile,Part Time,0.26552,1188,4921,0.25318,0.27786
2021,1st Quintile,Not Working,0.60742,3014,4921,0.59377,0.62106
2021,2nd Quintile,Full Time,0.28082,1057,3640,0.26622,0.29543
2021,2nd Quintile,Part Time,0.25198,997,3640,0.23787,0.26608
2021,2nd Quintile,Not Working,0.46720,1586,3640,0.45099,0.48341
2021,3rd Quintile,Full Time,0.37408,1243,3214,0.35735,0.39081
2021,3rd Quintile,Part Time,0.25658,919,3214,0.24148,0.27168
2021,3rd Quintile,Not Working,0.36934,1052,3214,0.35266,0.38603
2021,4th Quintile,Full Time,0.46161,1468,3245,0.44445,0.47876
2021,4th Quintile,Part Time,0.22077,800,3245,0.20649,0.23504
2021,4th Quintile,Not Working,0.31763,977,3245,0.30161,0.33365
2021,5th Quintile,Full Time,0.54307,2229,4337,0.52824,0.55790
2021,5th Quintile,Part Time,0.19582,987,4337,0.18401,0.20763
2021,5th Quintile,Not Working,0.26111,1121,4337,0.24804,0.27419
2022,1st Quintile,Full Time,0.10781,395,4389,0.09863,0.11699
2022,1st Quintile,Part Time,0.17565,675,4389,0.16439,0.18691
2022,1st Quintile,Not Working,0.71654,3319,4389,0.70321,0.72988
2022,2nd Quintile,Full Time,0.23472,810,3295,0.22025,0.24920
2022,2nd Quintile,Part Time,0.17851,724,3295,0.16543,0.19159
2022,2nd Quintile,Not Working,0.58677,1761,3295,0.56995,0.60358
2022,3rd Quintile,Full Time,0.29038,1002,3008,0.27416,0.30661
2022,3rd Quintile,Part Time,0.20972,713,3008,0.19517,0.22427
2022,3rd Quintile,Not Working,0.49990,1293,3008,0.48203,0.51777
2022,4th Quintile,Full Time,0.37157,1204,3152,0.35469,0.38844
2022,4th Quintile,Part Time,0.21697,770,3152,0.20257,0.23136
2022,4th Quintile,Not Working,0.41147,1178,3152,0.39429,0.42865
2022,5th Quintile,Full Time,0.39785,1515,4058,0.38279,0.41292
2022,5th Quintile,Part Time,0.18356,755,4058,0.17164,0.19547
2022,5th Quintile,Not Working,0.41859,1788,4058,0.40341,0.43377
