year,age_gr,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,3rd Quintile,Part Time,0.19788,102,566,0.16503,0.23073
1990,46-65 y.,3rd Quintile,Not Working,0.36456,186,566,0.32488,0.40425
1990,46-65 y.,4th Quintile,Full Time,0.55098,392,691,0.51387,0.58810
1990,46-65 y.,4th Quintile,Part Time,0.19062,125,691,0.16131,0.21993
1990,46-65 y.,4th Quintile,Not Working,0.25840,174,691,0.22573,0.29106
1990,46-65 y.,5th Quintile,Full Time,0.62492,420,669,0.58821,0.66164
1990,46-65 y.,5th Quintile,Part Time,0.16680,113,669,0.13853,0.19507
1990,46-65 y.,5th Quintile,Not Working,0.20828,136,669,0.17749,0.23908
1990,66 and older,1st Quintile,Not Working,0.97747,273,273,0.95984,0.99511
1990,66 and older,2nd Quintile,Not Working,0.98929,226,226,0.97584,1.00274
1990,66 and older,3rd Quintile,Not Working,0.97941,195,195,0.95942,0.99939
1990,66 and older,4th Quintile,Not Working,0.94258,161,161,0.90653,0.97863
1990,66 and older,5th Quintile,Not Working,0.89142,141,141,0.83989,0.94296
1991,17-29 y.,1st Quintile,Full Time,0.27813,185,620,0.24283,0.31343
1991,17-29 y.,1st Quintile,Part Time,0.31353,163,620,0.27698,0.35008
1991,17-29 y.,1st Quintile,Not Working,0.40834,272,620,0.36962,0.44706
1991,17-29 y.,2nd Quintile,Full Time,0.42422,226,547,0.38277,0.46568
1991,17-29 y.,2nd Quintile,Part Time,0.26520,136,547,0.22818,0.30223
1991,17-29 y.,2nd Quintile,Not Working,0.31057,185,547,0.27176,0.34939
1991,17-29 y.,3rd Quintile,Full Time,0.55818,292,534,0.51602,0.60034
1991,17-29 y.,3rd Quintile,Part Time,0.23728,123,534,0.20116,0.27340
1991,17-29 y.,3rd Quintile,Not Working,0.20454,119,534,0.17030,0.23879
1991,17-29 y.,4th Quintile,Full Time,0.62878,361,560,0.58873,0.66884
1991,17-29 y.,4th Quintile,Part Time,0.20457,111,560,0.17113,0.23801
1991,17-29 y.,4th Quintile,Not Working,0.16665,88,560,0.13575,0.19754
1991,17-29 y.,5th Quintile,Full Time,0.64928,281,424,0.60380,0.69475
1991,17-29 y.,5th Quintile,Part Time,0.18269,78,424,0.14586,0.21951
1991,17-29 y.,5th Quintile,Not Working,0.16804,65,424,0.13240,0.20367
1991,30-45 y.,1st Quintile,Full Time,0.34259,176,448,0.29859,0.38658
1991,30-45 y.,1st Quintile,Part Time,0.23591,88,448,0.19656,0.27527
1991,30-45 y.,1st Quintile,Not Working,0.42150,184,448,0.37572,0.46727
1991,30-45 y.,2nd Quintile,Full Time,0.51654,342,647,0.47800,0.55507
1991,30-45 y.,2nd Quintile,Part Time,0.26899,165,647,0.23479,0.30318
1991,30-45 y.,2nd Quintile,Not Working,0.21448,140,647,0.18282,0.24613
1991,30-45 y.,3rd Quintile,Full Time,0.59300,356,589,0.55329,0.63271
1991,30-45 y.,3rd Quintile,Part Time,0.22428,134,589,0.19057,0.25799
1991,30-45 y.,3rd Quintile,Not Working,0.18272,99,589,0.15149,0.21396
1991,30-45 y.,4th Quintile,Full Time,0.67454,349,522,0.63430,0.71477
1991,30-45 y.,4th Quintile,Part Time,0.23216,122,522,0.19590,0.26841
1991,30-45 y.,4th Quintile,Not Working,0.09331,51,522,0.06833,0.11828
1991,30-45 y.,5th Quintile,Full Time,0.77301,465,612,0.73980,0.80623
1991,30-45 y.,5th Quintile,Part Time,0.17244,111,612,0.14248,0.20239
1991,30-45 y.,5th Quintile,Not Working,0.05455,36,612,0.03654,0.07256
1991,46-65 y.,1st Quintile,Full Time,0.17416,110,477,0.14009,0.20823
1991,46-65 y.,1st Quintile,Part Time,0.16180,70,477,0.12872,0.19489
1991,46-65 y.,1st Quintile,Not Working,0.66404,297,477,0.62161,0.70647
1991,46-65 y.,2nd Quintile,Full Time,0.35191,182,455,0.30798,0.39584
1991,46-65 y.,2nd Quintile,Part Time,0.16562,70,455,0.13142,0.19981
1991,46-65 y.,2nd Quintile,Not Working,0.48247,203,455,0.43650,0.52843
1991,46-65 y.,3rd Quintile,Full Time,0.47467,290,572,0.43371,0.51562
1991,46-65 y.,3rd Quintile,Part Time,0.15606,89,572,0.12630,0.18583
1991,46-65 y.,3rd Quintile,Not Working,0.36927,193,572,0.32969,0.40886
1991,46-65 y.,4th Quintile,Full Time,0.51703,377,687,0.47964,0.55443
1991,46-65 y.,4th Quintile,Part Time,0.22393,140,687,0.19273,0.25512
1991,46-65 y.,4th Quintile,Not Working,0.25904,170,687,0.22626,0.29183
1991,46-65 y.,5th Quintile,Full Time,0.62652,415,662,0.58964,0.66340
1991,46-65 y.,5th Quintile,Part Time,0.17852,121,662,0.14933,0.20772
1991,46-65 y.,5th Quintile,Not Working,0.19496,126,662,0.16476,0.22516
1991,66 and older,1st Quintile,Not Working,0.99235,295,295,0.98239,1.00231
1991,66 and older,2nd Quintile,Not Working,0.96765,236,236,0.94503,0.99027
1991,66 and older,3rd Quintile,Not Working,0.96980,182,182,0.94486,0.99473
1991,66 and older,4th Quintile,Not Working,0.96892,168,168,0.94260,0.99524
1991,66 and older,5th Quintile,Not Working,0.90495,132,132,0.85473,0.95518
1992,17-29 y.,1st Quintile,Full Time,0.29872,209,698,0.26474,0.33270
1992,17-29 y.,1st Quintile,Part Time,0.31940,220,698,0.28479,0.35402
1992,17-29 y.,1st Quintile,Not Working,0.38188,269,698,0.34581,0.41794
1992,17-29 y.,2nd Quintile,Full Time,0.47636,371,815,0.44205,0.51067
1992,17-29 y.,2nd Quintile,Part Time,0.23462,182,815,0.20551,0.26374
1992,17-29 y.,2nd Quintile,Not Working,0.28902,262,815,0.25788,0.32016
1992,17-29 y.,3rd Quintile,Full Time,0.49335,377,762,0.45783,0.52888
1992,17-29 y.,3rd Quintile,Part Time,0.25778,181,762,0.22670,0.28886
1992,17-29 y.,3rd Quintile,Not Working,0.24887,204,762,0.21815,0.27958
1992,17-29 y.,4th Quintile,Full Time,0.61610,452,722,0.58060,0.65160
1992,17-29 y.,4th Quintile,Part Time,0.22208,149,722,0.19174,0.25242
1992,17-29 y.,4th Quintile,Not Working,0.16182,121,722,0.13494,0.18870
1992,17-29 y.,5th Quintile,Full Time,0.68587,407,577,0.64796,0.72377
1992,17-29 y.,5th Quintile,Part Time,0.14417,81,577,0.11548,0.17286
1992,17-29 y.,5th Quintile,Not Working,0.16996,89,577,0.13929,0.20064
1992,30-45 y.,1st Quintile,Full Time,0.45877,416,816,0.42456,0.49298
1992,30-45 y.,1st Quintile,Part Time,0.26609,212,816,0.23575,0.29643
1992,30-45 y.,1st Quintile,Not Working,0.27514,188,816,0.24448,0.30580
1992,30-45 y.,2nd Quintile,Full Time,0.57998,672,1043,0.55001,0.60995
1992,30-45 y.,2nd Quintile,Part Time,0.24554,225,1043,0.21940,0.27167
1992,30-45 y.,2nd Quintile,Not Working,0.17448,146,1043,0.15144,0.19753
1992,30-45 y.,3rd Quintile,Full Time,0.61294,577,891,0.58094,0.64494
1992,30-45 y.,3rd Quintile,Part Time,0.23548,196,891,0.20760,0.26336
1992,30-45 y.,3rd Quintile,Not Working,0.15158,118,891,0.12802,0.17514
1992,30-45 y.,4th Quintile,Full Time,0.67275,529,778,0.63976,0.70574
1992,30-45 y.,4th Quintile,Part Time,0.23059,172,778,0.20097,0.26021
1992,30-45 y.,4th Quintile,Not Working,0.09666,77,778,0.07588,0.11743
1992,30-45 y.,5th Quintile,Full Time,0.74205,538,732,0.71033,0.77376
1992,30-45 y.,5th Quintile,Part Time,0.19914,153,732,0.17019,0.22809
1992,30-45 y.,5th Quintile,Not Working,0.05881,41,732,0.04175,0.07587
1992,46-65 y.,1st Quintile,Full Time,0.18462,169,751,0.15685,0.21239
1992,46-65 y.,1st Quintile,Part Time,0.16264,133,751,0.13622,0.18905
1992,46-65 y.,1st Quintile,Not Working,0.65275,449,751,0.61867,0.68682
1992,46-65 y.,2nd Quintile,Full Time,0.40303,324,708,0.36688,0.43919
1992,46-65 y.,2nd Quintile,Part Time,0.19284,127,708,0.16376,0.22193
1992,46-65 y.,2nd Quintile,Not Working,0.40412,257,708,0.36795,0.44029
1992,46-65 y.,3rd Quintile,Full Time,0.51499,454,794,0.48020,0.54977
1992,46-65 y.,3rd Quintile,Part Time,0.14382,107,794,0.11940,0.16824
1992,46-65 y.,3rd Quintile,Not Working,0.34119,233,794,0.30819,0.37419
1992,46-65 y.,4th Quintile,Full Time,0.52452,504,883,0.49156,0.55748
1992,46-65 y.,4th Quintile,Part Time,0.19135,161,883,0.16539,0.21731
1992,46-65 y.,4th Quintile,Not Working,0.28413,218,883,0.25436,0.31389
1992,46-65 y.,5th Quintile,Full Time,0.63004,568,895,0.59839,0.66169
1992,46-65 y.,5th Quintile,Part Time,0.19531,177,895,0.16932,0.22130
1992,46-65 y.,5th Quintile,Not Working,0.17465,150,895,0.14976,0.19954
1992,66 and older,1st Quintile,Not Working,0.99531,505,505,0.98934,1.00127
1992,66 and older,2nd Quintile,Not Working,0.99150,300,300,0.98109,1.00191
1992,66 and older,3rd Quintile,Not Working,0.96925,217,217,0.94623,0.99227
1992,66 and older,4th Quintile,Not Working,0.96344,210,210,0.93799,0.98888
1992,66 and older,5th Quintile,Not Working,0.92932,179,179,0.89166,0.96697
1993,17-29 y.,1st Quintile,Full Time,0.26515,204,736,0.23323,0.29706
1993,17-29 y.,1st Quintile,Part Time,0.29229,192,736,0.25941,0.32517
1993,17-29 y.,1st Quintile,Not Working,0.44257,340,736,0.40666,0.47847
1993,17-29 y.,2nd Quintile,Full Time,0.43969,323,771,0.40463,0.47474
1993,17-29 y.,2nd Quintile,Part Time,0.26440,200,771,0.23325,0.29555
1993,17-29 y.,2nd Quintile,Not Working,0.29592,248,771,0.26368,0.32816
1993,17-29 y.,3rd Quintile,Full Time,0.52066,373,730,0.48440,0.55693
1993,17-29 y.,3rd Quintile,Part Time,0.23737,181,730,0.20649,0.26826
1993,17-29 y.,3rd Quintile,Not Working,0.24197,176,730,0.21088,0.27306
1993,17-29 y.,4th Quintile,Full Time,0.62267,439,694,0.58658,0.65876
1993,17-29 y.,4th Quintile,Part Time,0.20090,145,694,0.17107,0.23074
1993,17-29 y.,4th Quintile,Not Working,0.17642,110,694,0.14804,0.20480
1993,17-29 y.,5th Quintile,Full Time,0.66842,378,553,0.62914,0.70769
1993,17-29 y.,5th Quintile,Part Time,0.18933,102,553,0.15665,0.22201
1993,17-29 y.,5th Quintile,Not Working,0.14225,73,553,0.11311,0.17140
1993,30-45 y.,1st Quintile,Full Time,0.39913,329,744,0.36392,0.43435
1993,30-45 y.,1st Quintile,Part Time,0.26888,181,744,0.23700,0.30076
1993,30-45 y.,1st Quintile,Not Working,0.33199,234,744,0.29813,0.36585
1993,30-45 y.,2nd Quintile,Full Time,0.55928,590,981,0.52819,0.59036
1993,30-45 y.,2nd Quintile,Part Time,0.24309,220,981,0.21624,0.26995
1993,30-45 y.,2nd Quintile,Not Working,0.19763,171,981,0.17270,0.22256
1993,30-45 y.,3rd Quintile,Full Time,0.62984,634,941,0.59898,0.66071
1993,30-45 y.,3rd Quintile,Part Time,0.23374,200,941,0.20668,0.26079
1993,30-45 y.,3rd Quintile,Not Working,0.13642,107,941,0.11448,0.15836
1993,30-45 y.,4th Quintile,Full Time,0.68189,541,779,0.64916,0.71462
1993,30-45 y.,4th Quintile,Part Time,0.22150,164,779,0.19232,0.25068
1993,30-45 y.,4th Quintile,Not Working,0.09661,74,779,0.07585,0.11737
1993,30-45 y.,5th Quintile,Full Time,0.74234,556,753,0.71108,0.77360
1993,30-45 y.,5th Quintile,Part Time,0.21233,158,753,0.18310,0.24156
1993,30-45 y.,5th Quintile,Not Working,0.04533,39,753,0.03046,0.06019
1993,46-65 y.,1st Quintile,Full Time,0.13906,113,693,0.11328,0.16484
1993,46-65 y.,1st Quintile,Part Time,0.11785,85,693,0.09382,0.14187
1993,46-65 y.,1st Quintile,Not Working,0.74309,495,693,0.71054,0.77565
1993,46-65 y.,2nd Quintile,Full Time,0.33713,273,710,0.30234,0.37193
1993,46-65 y.,2nd Quintile,Part Time,0.16001,111,710,0.13302,0.18699
1993,46-65 y.,2nd Quintile,Not Working,0.50286,326,710,0.46606,0.53966
1993,46-65 y.,3rd Quintile,Full Time,0.47484,404,740,0.43884,0.51085
1993,46-65 y.,3rd Quintile,Part Time,0.17608,114,740,0.14861,0.20354
1993,46-65 y.,3rd Quintile,Not Working,0.34908,222,740,0.31471,0.38345
1993,46-65 y.,4th Quintile,Full Time,0.53769,511,908,0.50524,0.57014
1993,46-65 y.,4th Quintile,Part Time,0.20035,188,908,0.17430,0.22640
1993,46-65 y.,4th Quintile,Not Working,0.26196,209,908,0.23334,0.29058
1993,46-65 y.,5th Quintile,Full Time,0.63256,570,897,0.60099,0.66413
1993,46-65 y.,5th Quintile,Part Time,0.20492,183,897,0.17849,0.23135
1993,46-65 y.,5th Quintile,Not Working,0.16252,144,897,0.13836,0.18667
1993,66 and older,1st Quintile,Not Working,0.99256,421,421,0.98434,1.00078
1993,66 and older,2nd Quintile,Not Working,0.99209,368,368,0.98303,1.00115
1993,66 and older,3rd Quintile,Not Working,0.97454,262,262,0.95543,0.99365
1993,66 and older,4th Quintile,Not Working,0.95043,213,213,0.92121,0.97965
1993,66 and older,5th Quintile,Not Working,0.95291,170,170,0.92097,0.98485
1994,17-29 y.,1st Quintile,Full Time,0.24796,174,706,0.21609,0.27984
1994,17-29 y.,1st Quintile,Part Time,0.30332,207,706,0.26939,0.33725
1994,17-29 y.,1st Quintile,Not Working,0.44872,325,706,0.41200,0.48543
1994,17-29 y.,2nd Quintile,Full Time,0.39168,292,684,0.35507,0.42828
1994,17-29 y.,2nd Quintile,Part Time,0.26778,163,684,0.23457,0.30099
1994,17-29 y.,2nd Quintile,Not Working,0.34054,229,684,0.30500,0.37608
1994,17-29 y.,3rd Quintile,Full Time,0.49815,349,713,0.46142,0.53487
1994,17-29 y.,3rd Quintile,Part Time,0.23033,172,713,0.19940,0.26125
1994,17-29 y.,3rd Quintile,Not Working,0.27152,192,713,0.23886,0.30419
1994,17-29 y.,4th Quintile,Full Time,0.59821,438,712,0.56218,0.63425
1994,17-29 y.,4th Quintile,Part Time,0.19546,133,712,0.16631,0.22461
1994,17-29 y.,4th Quintile,Not Working,0.20633,141,712,0.17659,0.23608
1994,17-29 y.,5th Quintile,Full Time,0.66439,362,526,0.62400,0.70478
1994,17-29 y.,5th Quintile,Part Time,0.16322,87,526,0.13161,0.19483
1994,17-29 y.,5th Quintile,Not Working,0.17239,77,526,0.14008,0.20470
1994,30-45 y.,1st Quintile,Full Time,0.36825,293,736,0.33338,0.40312
1994,30-45 y.,1st Quintile,Part Time,0.25806,179,736,0.22643,0.28970
1994,30-45 y.,1st Quintile,Not Working,0.37369,264,736,0.33872,0.40867
1994,30-45 y.,2nd Quintile,Full Time,0.53054,532,930,0.49845,0.56264
1994,30-45 y.,2nd Quintile,Part Time,0.26087,219,930,0.23264,0.28911
1994,30-45 y.,2nd Quintile,Not Working,0.20858,179,930,0.18245,0.23471
1994,30-45 y.,3rd Quintile,Full Time,0.62282,629,941,0.59183,0.65380
1994,30-45 y.,3rd Quintile,Part Time,0.24444,202,941,0.21697,0.27191
1994,30-45 y.,3rd Quintile,Not Working,0.13274,110,941,0.11105,0.15443
1994,30-45 y.,4th Quintile,Full Time,0.69107,545,780,0.65862,0.72352
1994,30-45 y.,4th Quintile,Part Time,0.21465,163,780,0.18582,0.24348
1994,30-45 y.,4th Quintile,Not Working,0.09428,72,780,0.07376,0.11480
1994,30-45 y.,5th Quintile,Full Time,0.74301,565,761,0.71194,0.77408
1994,30-45 y.,5th Quintile,Part Time,0.21055,161,761,0.18156,0.23953
1994,30-45 y.,5th Quintile,Not Working,0.04644,35,761,0.03148,0.06140
1994,46-65 y.,1st Quintile,Full Time,0.14776,119,688,0.12123,0.17430
1994,46-65 y.,1st Quintile,Part Time,0.13038,83,688,0.10520,0.15556
1994,46-65 y.,1st Quintile,Not Working,0.72186,486,688,0.68835,0.75537
1994,46-65 y.,2nd Quintile,Full Time,0.32052,233,666,0.28505,0.35598
1994,46-65 y.,2nd Quintile,Part Time,0.15783,108,666,0.13012,0.18554
1994,46-65 y.,2nd Quintile,Not Working,0.52165,325,666,0.48369,0.55962
1994,46-65 y.,3rd Quintile,Full Time,0.43097,386,772,0.39601,0.46592
1994,46-65 y.,3rd Quintile,Part Time,0.17953,121,772,0.15244,0.20662
1994,46-65 y.,3rd Quintile,Not Working,0.38950,265,772,0.35508,0.42392
1994,46-65 y.,4th Quintile,Full Time,0.54056,453,824,0.50651,0.57460
1994,46-65 y.,4th Quintile,Part Time,0.17451,147,824,0.14857,0.20044
1994,46-65 y.,4th Quintile,Not Working,0.28494,224,824,0.25410,0.31578
1994,46-65 y.,5th Quintile,Full Time,0.62579,586,936,0.59477,0.65681
1994,46-65 y.,5th Quintile,Part Time,0.20233,187,936,0.17658,0.22808
1994,46-65 y.,5th Quintile,Not Working,0.17188,163,936,0.14770,0.19606
1994,66 and older,1st Quintile,Not Working,0.99610,388,388,0.98988,1.00231
1994,66 and older,2nd Quintile,Not Working,0.99026,383,383,0.98041,1.00011
1994,66 and older,3rd Quintile,Not Working,0.97811,281,281,0.96097,0.99525
1994,66 and older,4th Quintile,Not Working,0.96787,219,219,0.94446,0.99128
1994,66 and older,5th Quintile,Not Working,0.91897,181,181,0.87910,0.95883
1995,17-29 y.,1st Quintile,Full Time,0.25271,195,774,0.22208,0.28335
1995,17-29 y.,1st Quintile,Part Time,0.27580,191,774,0.24429,0.30731
1995,17-29 y.,1st Quintile,Not Working,0.47149,388,774,0.43630,0.50668
1995,17-29 y.,2nd Quintile,Full Time,0.37851,264,715,0.34293,0.41408
1995,17-29 y.,2nd Quintile,Part Time,0.25512,189,715,0.22314,0.28709
1995,17-29 y.,2nd Quintile,Not Working,0.36638,262,715,0.33103,0.40172
1995,17-29 y.,3rd Quintile,Full Time,0.46554,324,690,0.42830,0.50279
1995,17-29 y.,3rd Quintile,Part Time,0.28323,184,690,0.24959,0.31688
1995,17-29 y.,3rd Quintile,Not Working,0.25123,182,690,0.21884,0.28361
1995,17-29 y.,4th Quintile,Full Time,0.59005,412,689,0.55330,0.62680
1995,17-29 y.,4th Quintile,Part Time,0.20882,151,689,0.17845,0.23920
1995,17-29 y.,4th Quintile,Not Working,0.20113,126,689,0.17117,0.23108
1995,17-29 y.,5th Quintile,Full Time,0.61503,314,489,0.57185,0.65820
1995,17-29 y.,5th Quintile,Part Time,0.14920,68,489,0.11759,0.18081
1995,17-29 y.,5th Quintile,Not Working,0.23578,107,489,0.19811,0.27344
1995,30-45 y.,1st Quintile,Full Time,0.31943,287,854,0.28814,0.35072
1995,30-45 y.,1st Quintile,Part Time,0.27479,230,854,0.24483,0.30474
1995,30-45 y.,1st Quintile,Not Working,0.40579,337,854,0.37283,0.43874
1995,30-45 y.,2nd Quintile,Full Time,0.49716,542,1019,0.46644,0.52787
1995,30-45 y.,2nd Quintile,Part Time,0.26136,261,1019,0.23437,0.28835
1995,30-45 y.,2nd Quintile,Not Working,0.24148,216,1019,0.21519,0.26777
1995,30-45 y.,3rd Quintile,Full Time,0.61493,609,944,0.58387,0.64599
1995,30-45 y.,3rd Quintile,Part Time,0.25332,231,944,0.22556,0.28108
1995,30-45 y.,3rd Quintile,Not Working,0.13175,104,944,0.11016,0.15334
1995,30-45 y.,4th Quintile,Full Time,0.66038,565,827,0.62809,0.69268
1995,30-45 y.,4th Quintile,Part Time,0.24491,185,827,0.21558,0.27423
1995,30-45 y.,4th Quintile,Not Working,0.09471,77,827,0.07474,0.11468
1995,30-45 y.,5th Quintile,Full Time,0.73461,583,795,0.70390,0.76532
1995,30-45 y.,5th Quintile,Part Time,0.21126,171,795,0.18287,0.23965
1995,30-45 y.,5th Quintile,Not Working,0.05413,41,795,0.03839,0.06987
1995,46-65 y.,1st Quintile,Full Time,0.10889,91,618,0.08431,0.13347
1995,46-65 y.,1st Quintile,Part Time,0.15167,89,618,0.12336,0.17997
1995,46-65 y.,1st Quintile,Not Working,0.73944,438,618,0.70481,0.77408
1995,46-65 y.,2nd Quintile,Full Time,0.26342,231,744,0.23175,0.29510
1995,46-65 y.,2nd Quintile,Part Time,0.15033,116,744,0.12463,0.17603
1995,46-65 y.,2nd Quintile,Not Working,0.58624,397,744,0.55083,0.62166
1995,46-65 y.,3rd Quintile,Full Time,0.42063,373,758,0.38546,0.45580
1995,46-65 y.,3rd Quintile,Part Time,0.19170,135,758,0.16366,0.21974
1995,46-65 y.,3rd Quintile,Not Working,0.38768,250,758,0.35297,0.42238
1995,46-65 y.,4th Quintile,Full Time,0.50403,496,882,0.47101,0.53705
1995,46-65 y.,4th Quintile,Part Time,0.23289,181,882,0.20498,0.26080
1995,46-65 y.,4th Quintile,Not Working,0.26308,205,882,0.23401,0.29216
1995,46-65 y.,5th Quintile,Full Time,0.62020,598,963,0.58953,0.65087
1995,46-65 y.,5th Quintile,Part Time,0.19004,186,963,0.16525,0.21483
1995,46-65 y.,5th Quintile,Not Working,0.18976,179,963,0.16498,0.21454
1995,66 and older,1st Quintile,Not Working,0.99239,291,291,0.98239,1.00239
1995,66 and older,2nd Quintile,Not Working,0.97486,400,400,0.95950,0.99022
1995,66 and older,3rd Quintile,Not Working,0.98587,327,327,0.97306,0.99868
1995,66 and older,4th Quintile,Not Working,0.95806,256,256,0.93346,0.98267
1995,66 and older,5th Quintile,Not Working,0.92305,204,204,0.88638,0.95971
1996,17-29 y.,1st Quintile,Full Time,0.26555,204,784,0.23462,0.29649
1996,17-29 y.,1st Quintile,Part Time,0.28011,223,784,0.24866,0.31156
1996,17-29 y.,1st Quintile,Not Working,0.45434,357,784,0.41946,0.48921
1996,17-29 y.,2nd Quintile,Full Time,0.41160,262,639,0.37341,0.44979
1996,17-29 y.,2nd Quintile,Part Time,0.25213,158,639,0.21844,0.28583
1996,17-29 y.,2nd Quintile,Not Working,0.33627,219,639,0.29961,0.37292
1996,17-29 y.,3rd Quintile,Full Time,0.44499,283,613,0.40562,0.48437
1996,17-29 y.,3rd Quintile,Part Time,0.26298,163,613,0.22810,0.29786
1996,17-29 y.,3rd Quintile,Not Working,0.29202,167,613,0.25600,0.32805
1996,17-29 y.,4th Quintile,Full Time,0.58533,391,668,0.54794,0.62272
1996,17-29 y.,4th Quintile,Part Time,0.22545,147,668,0.19374,0.25716
1996,17-29 y.,4th Quintile,Not Working,0.18922,130,668,0.15949,0.21894
1996,17-29 y.,5th Quintile,Full Time,0.55569,268,458,0.51013,0.60125
1996,17-29 y.,5th Quintile,Part Time,0.18402,81,458,0.14849,0.21954
1996,17-29 y.,5th Quintile,Not Working,0.26030,109,458,0.22006,0.30053
1996,30-45 y.,1st Quintile,Full Time,0.33821,309,844,0.30627,0.37015
1996,30-45 y.,1st Quintile,Part Time,0.29952,242,844,0.26860,0.33044
1996,30-45 y.,1st Quintile,Not Working,0.36227,293,844,0.32982,0.39471
1996,30-45 y.,2nd Quintile,Full Time,0.50900,520,981,0.47770,0.54030
1996,30-45 y.,2nd Quintile,Part Time,0.26500,267,981,0.23737,0.29264
1996,30-45 y.,2nd Quintile,Not Working,0.22600,194,981,0.19981,0.25219
1996,30-45 y.,3rd Quintile,Full Time,0.59814,597,950,0.56695,0.62933
1996,30-45 y.,3rd Quintile,Part Time,0.28927,251,950,0.26043,0.31812
1996,30-45 y.,3rd Quintile,Not Working,0.11259,102,950,0.09248,0.13270
1996,30-45 y.,4th Quintile,Full Time,0.67772,609,878,0.64679,0.70865
1996,30-45 y.,4th Quintile,Part Time,0.22791,190,878,0.20015,0.25567
1996,30-45 y.,4th Quintile,Not Working,0.09437,79,878,0.07502,0.11372
1996,30-45 y.,5th Quintile,Full Time,0.76259,591,782,0.73275,0.79243
1996,30-45 y.,5th Quintile,Part Time,0.18707,154,782,0.15972,0.21441
1996,30-45 y.,5th Quintile,Not Working,0.05034,37,782,0.03501,0.06568
1996,46-65 y.,1st Quintile,Full Time,0.12985,97,625,0.10347,0.15622
1996,46-65 y.,1st Quintile,Part Time,0.17493,110,625,0.14512,0.20474
1996,46-65 y.,1st Quintile,Not Working,0.69522,418,625,0.65911,0.73134
1996,46-65 y.,2nd Quintile,Full Time,0.28573,191,622,0.25020,0.32126
1996,46-65 y.,2nd Quintile,Part Time,0.16266,110,622,0.13364,0.19169
1996,46-65 y.,2nd Quintile,Not Working,0.55161,321,622,0.51249,0.59072
1996,46-65 y.,3rd Quintile,Full Time,0.37629,344,787,0.34242,0.41016
1996,46-65 y.,3rd Quintile,Part Time,0.21753,160,787,0.18868,0.24637
1996,46-65 y.,3rd Quintile,Not Working,0.40618,283,787,0.37185,0.44052
1996,46-65 y.,4th Quintile,Full Time,0.48979,445,877,0.45669,0.52289
1996,46-65 y.,4th Quintile,Part Time,0.21046,197,877,0.18346,0.23745
1996,46-65 y.,4th Quintile,Not Working,0.29975,235,877,0.26941,0.33009
1996,46-65 y.,5th Quintile,Full Time,0.60448,610,989,0.57399,0.63497
1996,46-65 y.,5th Quintile,Part Time,0.20629,198,989,0.18106,0.23152
1996,46-65 y.,5th Quintile,Not Working,0.18924,181,989,0.16481,0.21366
1996,66 and older,1st Quintile,Not Working,0.97696,316,316,0.96040,0.99353
1996,66 and older,2nd Quintile,Not Working,0.98621,380,380,0.97446,0.99795
1996,66 and older,3rd Quintile,Not Working,0.97987,327,327,0.96462,0.99511
1996,66 and older,4th Quintile,Not Working,0.97205,280,280,0.95271,0.99139
1996,66 and older,5th Quintile,Not Working,0.91618,191,191,0.87678,0.95559
1997,17-29 y.,1st Quintile,Full Time,0.21252,173,697,0.18212,0.24291
1997,17-29 y.,1st Quintile,Part Time,0.30049,184,697,0.26643,0.33456
1997,17-29 y.,1st Quintile,Not Working,0.48699,340,697,0.44986,0.52413
1997,17-29 y.,2nd Quintile,Full Time,0.42295,258,663,0.38531,0.46058
1997,17-29 y.,2nd Quintile,Part Time,0.21192,147,663,0.18079,0.24306
1997,17-29 y.,2nd Quintile,Not Working,0.36513,258,663,0.32845,0.40181
1997,17-29 y.,3rd Quintile,Full Time,0.45486,278,598,0.41491,0.49480
1997,17-29 y.,3rd Quintile,Part Time,0.27174,148,598,0.23606,0.30743
1997,17-29 y.,3rd Quintile,Not Working,0.27340,172,598,0.23765,0.30915
1997,17-29 y.,4th Quintile,Full Time,0.57779,382,642,0.53956,0.61603
1997,17-29 y.,4th Quintile,Part Time,0.19004,123,642,0.15967,0.22041
1997,17-29 y.,4th Quintile,Not Working,0.23217,137,642,0.19948,0.26485
1997,17-29 y.,5th Quintile,Full Time,0.55472,261,429,0.50763,0.60180
1997,17-29 y.,5th Quintile,Part Time,0.16140,64,429,0.12655,0.19626
1997,17-29 y.,5th Quintile,Not Working,0.28388,104,429,0.24116,0.32660
1997,30-45 y.,1st Quintile,Full Time,0.33206,266,786,0.29912,0.36501
1997,30-45 y.,1st Quintile,Part Time,0.29900,216,786,0.26697,0.33103
1997,30-45 y.,1st Quintile,Not Working,0.36894,304,786,0.33518,0.40269
1997,30-45 y.,2nd Quintile,Full Time,0.52329,539,989,0.49215,0.55443
1997,30-45 y.,2nd Quintile,Part Time,0.27357,255,989,0.24577,0.30136
1997,30-45 y.,2nd Quintile,Not Working,0.20314,195,989,0.17805,0.22823
1997,30-45 y.,3rd Quintile,Full Time,0.57158,581,940,0.53993,0.60324
1997,30-45 y.,3rd Quintile,Part Time,0.29033,237,940,0.26130,0.31936
1997,30-45 y.,3rd Quintile,Not Working,0.13809,122,940,0.11602,0.16015
1997,30-45 y.,4th Quintile,Full Time,0.69717,596,859,0.66643,0.72792
