year,pgisced97,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Second Stage of Tertiary Education,East,Part Time,0.14376,125,839,0.12000,0.16751
1996,Second Stage of Tertiary Education,East,Not Working,0.28661,188,839,0.25599,0.31722
1997,No answer / don't know,West,Full Time,0.28979,78,229,0.23090,0.34868
1997,No answer / don't know,West,Part Time,0.27861,59,229,0.22042,0.33681
1997,No answer / don't know,West,Not Working,0.43160,92,229,0.36730,0.49589
1997,Pre-primary Level,West,Not Working,0.95554,197,197,0.92669,0.98440
1997,Pre-primary Level,East,Not Working,0.93410,104,104,0.88618,0.98201
1997,Primary Level,West,Full Time,0.28431,118,453,0.24272,0.32589
1997,Primary Level,West,Part Time,0.21352,97,453,0.17574,0.25130
1997,Primary Level,West,Not Working,0.50217,238,453,0.45607,0.54826
1997,Lower Secondary Level,West,Full Time,0.22407,588,1979,0.20570,0.24245
1997,Lower Secondary Level,West,Part Time,0.15841,401,1979,0.14232,0.17450
1997,Lower Secondary Level,West,Not Working,0.61752,990,1979,0.59610,0.63894
1997,Lower Secondary Level,East,Full Time,0.20408,94,350,0.16180,0.24637
1997,Lower Secondary Level,East,Part Time,0.11099,52,350,0.07803,0.14394
1997,Lower Secondary Level,East,Not Working,0.68493,204,350,0.63619,0.73367
1997,Upper Secondary Level,West,Full Time,0.40436,2009,4496,0.39001,0.41871
1997,Upper Secondary Level,West,Part Time,0.20175,999,4496,0.19001,0.21348
1997,Upper Secondary Level,West,Not Working,0.39390,1488,4496,0.37961,0.40818
1997,Upper Secondary Level,East,Full Time,0.38974,891,1985,0.36828,0.41120
1997,Upper Secondary Level,East,Part Time,0.17269,372,1985,0.15605,0.18932
1997,Upper Secondary Level,East,Not Working,0.43758,722,1985,0.41575,0.45941
1997,Post-secondary Non-tertiary Level,West,Full Time,0.50534,191,378,0.45488,0.55581
1997,Post-secondary Non-tertiary Level,West,Part Time,0.26370,92,378,0.21922,0.30818
1997,Post-secondary Non-tertiary Level,West,Not Working,0.23095,95,378,0.18841,0.27349
1997,Post-secondary Non-tertiary Level,East,Full Time,0.64637,51,51,0.51385,0.77889
1997,First Stage of Tertiary Education,West,Full Time,0.50242,305,524,0.45957,0.54528
1997,First Stage of Tertiary Education,West,Part Time,0.19664,100,524,0.16258,0.23071
1997,First Stage of Tertiary Education,West,Not Working,0.30093,119,524,0.26162,0.34024
1997,First Stage of Tertiary Education,East,Full Time,0.52185,136,230,0.45715,0.58655
1997,First Stage of Tertiary Education,East,Part Time,0.14337,36,230,0.09798,0.18876
1997,First Stage of Tertiary Education,East,Not Working,0.33478,58,230,0.27366,0.39591
1997,Second Stage of Tertiary Education,West,Full Time,0.60000,585,930,0.56850,0.63150
1997,Second Stage of Tertiary Education,West,Part Time,0.19710,185,930,0.17151,0.22268
1997,Second Stage of Tertiary Education,West,Not Working,0.20291,160,930,0.17704,0.22877
1997,Second Stage of Tertiary Education,East,Full Time,0.54116,513,837,0.50738,0.57494
1997,Second Stage of Tertiary Education,East,Part Time,0.16047,124,837,0.13559,0.18535
1997,Second Stage of Tertiary Education,East,Not Working,0.29837,200,837,0.26735,0.32938
1998,No answer / don't know,West,Full Time,0.37457,191,507,0.33240,0.41675
1998,No answer / don't know,West,Part Time,0.19930,107,507,0.16449,0.23411
1998,No answer / don't know,West,Not Working,0.42613,209,507,0.38304,0.46922
1998,No answer / don't know,East,Full Time,0.43232,44,81,0.32376,0.54088
1998,No answer / don't know,East,Not Working,0.40311,37,81,0.29562,0.51060
1998,Pre-primary Level,West,Not Working,0.95264,213,213,0.92404,0.98123
1998,Pre-primary Level,East,Not Working,0.91005,102,102,0.85425,0.96585
1998,Primary Level,West,Full Time,0.30777,114,431,0.26414,0.35140
1998,Primary Level,West,Part Time,0.18739,88,431,0.15051,0.22427
1998,Primary Level,West,Not Working,0.50484,229,431,0.45758,0.55210
1998,Lower Secondary Level,West,Full Time,0.22663,600,2164,0.20898,0.24427
1998,Lower Secondary Level,West,Part Time,0.16108,424,2164,0.14559,0.17658
1998,Lower Secondary Level,West,Not Working,0.61229,1140,2164,0.59176,0.63282
1998,Lower Secondary Level,East,Full Time,0.20277,102,375,0.16202,0.24352
1998,Lower Secondary Level,East,Part Time,0.14032,69,375,0.10512,0.17552
1998,Lower Secondary Level,East,Not Working,0.65691,204,375,0.60879,0.70502
1998,Upper Secondary Level,West,Full Time,0.38841,2104,4928,0.37480,0.40202
1998,Upper Secondary Level,West,Part Time,0.20495,1106,4928,0.19368,0.21622
1998,Upper Secondary Level,West,Not Working,0.40664,1718,4928,0.39292,0.42035
1998,Upper Secondary Level,East,Full Time,0.39517,940,2095,0.37423,0.41611
1998,Upper Secondary Level,East,Part Time,0.16412,381,2095,0.14826,0.17998
1998,Upper Secondary Level,East,Not Working,0.44071,774,2095,0.41944,0.46197
1998,Post-secondary Non-tertiary Level,West,Full Time,0.49308,220,437,0.44615,0.54001
1998,Post-secondary Non-tertiary Level,West,Part Time,0.25351,109,437,0.21267,0.29434
1998,Post-secondary Non-tertiary Level,West,Not Working,0.25341,108,437,0.21258,0.29424
1998,Post-secondary Non-tertiary Level,East,Full Time,0.54653,40,40,0.39028,0.70277
1998,First Stage of Tertiary Education,West,Full Time,0.53335,339,582,0.49278,0.57391
1998,First Stage of Tertiary Education,West,Part Time,0.16121,102,582,0.13131,0.19112
1998,First Stage of Tertiary Education,West,Not Working,0.30544,141,582,0.26798,0.34289
1998,First Stage of Tertiary Education,East,Full Time,0.53882,142,237,0.47522,0.60242
1998,First Stage of Tertiary Education,East,Part Time,0.14567,35,237,0.10067,0.19068
1998,First Stage of Tertiary Education,East,Not Working,0.31550,60,237,0.25621,0.37479
1998,Second Stage of Tertiary Education,West,Full Time,0.56874,655,1101,0.53947,0.59800
1998,Second Stage of Tertiary Education,West,Part Time,0.20598,236,1101,0.18208,0.22988
1998,Second Stage of Tertiary Education,West,Not Working,0.22528,210,1101,0.20059,0.24997
1998,Second Stage of Tertiary Education,East,Full Time,0.49367,486,868,0.46039,0.52695
1998,Second Stage of Tertiary Education,East,Part Time,0.19426,166,868,0.16792,0.22059
1998,Second Stage of Tertiary Education,East,Not Working,0.31207,216,868,0.28123,0.34292
1999,No answer / don't know,West,Full Time,0.35687,75,241,0.29625,0.41748
1999,No answer / don't know,West,Part Time,0.23103,65,241,0.17770,0.28436
1999,No answer / don't know,West,Not Working,0.41210,101,241,0.34983,0.47438
1999,Pre-primary Level,West,Part Time,0.17864,35,212,0.12695,0.23032
1999,Pre-primary Level,West,Not Working,0.81742,177,212,0.76530,0.86955
1999,Pre-primary Level,East,Not Working,0.88818,95,95,0.82448,0.95189
1999,Primary Level,West,Full Time,0.33309,111,411,0.28747,0.37871
1999,Primary Level,West,Part Time,0.19702,84,411,0.15852,0.23552
1999,Primary Level,West,Not Working,0.46989,216,411,0.42158,0.51821
1999,Lower Secondary Level,West,Full Time,0.22216,570,2069,0.20424,0.24008
1999,Lower Secondary Level,West,Part Time,0.17769,433,2069,0.16122,0.19417
1999,Lower Secondary Level,West,Not Working,0.60015,1066,2069,0.57903,0.62126
1999,Lower Secondary Level,East,Full Time,0.21599,109,370,0.17400,0.25797
1999,Lower Secondary Level,East,Part Time,0.15952,66,370,0.12216,0.19688
1999,Lower Secondary Level,East,Not Working,0.62449,195,370,0.57508,0.67390
1999,Upper Secondary Level,West,Full Time,0.39552,2134,4855,0.38176,0.40927
1999,Upper Secondary Level,West,Part Time,0.22403,1147,4855,0.21230,0.23576
1999,Upper Secondary Level,West,Not Working,0.38046,1574,4855,0.36680,0.39412
1999,Upper Secondary Level,East,Full Time,0.38238,894,2076,0.36147,0.40329
1999,Upper Secondary Level,East,Part Time,0.18938,430,2076,0.17252,0.20624
1999,Upper Secondary Level,East,Not Working,0.42824,752,2076,0.40695,0.44953
1999,Post-secondary Non-tertiary Level,West,Full Time,0.49693,219,429,0.44956,0.54430
1999,Post-secondary Non-tertiary Level,West,Part Time,0.27847,118,429,0.23601,0.32094
1999,Post-secondary Non-tertiary Level,West,Not Working,0.22460,92,429,0.18506,0.26413
1999,Post-secondary Non-tertiary Level,East,Full Time,0.66672,53,53,0.53860,0.79485
1999,First Stage of Tertiary Education,West,Full Time,0.52938,332,571,0.48840,0.57036
1999,First Stage of Tertiary Education,West,Part Time,0.19032,115,571,0.15809,0.22255
1999,First Stage of Tertiary Education,West,Not Working,0.28030,124,571,0.24343,0.31717
1999,First Stage of Tertiary Education,East,Full Time,0.52882,139,242,0.46580,0.59185
1999,First Stage of Tertiary Education,East,Part Time,0.13070,38,242,0.08814,0.17326
1999,First Stage of Tertiary Education,East,Not Working,0.34048,65,242,0.28065,0.40031
1999,Second Stage of Tertiary Education,West,Full Time,0.60184,687,1102,0.57293,0.63076
1999,Second Stage of Tertiary Education,West,Part Time,0.19180,224,1102,0.16854,0.21505
1999,Second Stage of Tertiary Education,West,Not Working,0.20636,191,1102,0.18245,0.23026
1999,Second Stage of Tertiary Education,East,Full Time,0.48758,480,857,0.45410,0.52107
1999,Second Stage of Tertiary Education,East,Part Time,0.16462,148,857,0.13978,0.18946
1999,Second Stage of Tertiary Education,East,Not Working,0.34780,229,857,0.31589,0.37970
2000,Pre-primary Level,West,Part Time,0.15545,57,349,0.11738,0.19352
2000,Pre-primary Level,West,Not Working,0.83565,292,349,0.79671,0.87459
2000,Pre-primary Level,East,Not Working,0.83850,118,118,0.77182,0.90518
2000,Primary Level,West,Full Time,0.25447,85,384,0.21084,0.29809
2000,Primary Level,West,Part Time,0.17357,73,384,0.13564,0.21150
2000,Primary Level,West,Not Working,0.57197,226,384,0.52241,0.62152
2000,Lower Secondary Level,West,Full Time,0.22042,734,3040,0.20569,0.23516
2000,Lower Secondary Level,West,Part Time,0.18718,623,3040,0.17331,0.20104
2000,Lower Secondary Level,West,Not Working,0.59240,1683,3040,0.57493,0.60987
2000,Lower Secondary Level,East,Full Time,0.18313,115,513,0.14963,0.21663
2000,Lower Secondary Level,East,Part Time,0.16570,99,513,0.13350,0.19791
2000,Lower Secondary Level,East,Not Working,0.65117,299,513,0.60989,0.69245
2000,Upper Secondary Level,West,Full Time,0.39931,3946,9546,0.38948,0.40913
2000,Upper Secondary Level,West,Part Time,0.21486,2187,9546,0.20662,0.22310
2000,Upper Secondary Level,West,Not Working,0.38583,3413,9546,0.37607,0.39560
2000,Upper Secondary Level,East,Full Time,0.39624,1374,3253,0.37942,0.41305
2000,Upper Secondary Level,East,Part Time,0.17493,612,3253,0.16187,0.18798
2000,Upper Secondary Level,East,Not Working,0.42884,1267,3253,0.41183,0.44585
2000,Post-secondary Non-tertiary Level,West,Full Time,0.48761,481,994,0.45652,0.51870
2000,Post-secondary Non-tertiary Level,West,Part Time,0.24366,248,994,0.21696,0.27036
2000,Post-secondary Non-tertiary Level,West,Not Working,0.26873,265,994,0.24116,0.29630
2000,Post-secondary Non-tertiary Level,East,Full Time,0.62669,81,81,0.52070,0.73269
2000,First Stage of Tertiary Education,West,Full Time,0.52851,759,1376,0.50212,0.55489
2000,First Stage of Tertiary Education,West,Part Time,0.18417,270,1376,0.16368,0.20466
2000,First Stage of Tertiary Education,West,Not Working,0.28732,347,1376,0.26340,0.31124
2000,First Stage of Tertiary Education,East,Full Time,0.43884,248,506,0.39556,0.48212
2000,First Stage of Tertiary Education,East,Part Time,0.17902,93,506,0.14558,0.21246
2000,First Stage of Tertiary Education,East,Not Working,0.38214,165,506,0.33975,0.42452
2000,Second Stage of Tertiary Education,West,Full Time,0.57813,1493,2528,0.55887,0.59738
2000,Second Stage of Tertiary Education,West,Part Time,0.19916,515,2528,0.18359,0.21473
2000,Second Stage of Tertiary Education,West,Not Working,0.22271,520,2528,0.20649,0.23893
2000,Second Stage of Tertiary Education,East,Full Time,0.50555,739,1288,0.47823,0.53286
2000,Second Stage of Tertiary Education,East,Part Time,0.17150,214,1288,0.15091,0.19210
2000,Second Stage of Tertiary Education,East,Not Working,0.32295,335,1288,0.29740,0.34850
2001,No answer / don't know,West,Not Working,0.51612,45,45,0.36846,0.66379
2001,Pre-primary Level,West,Part Time,0.24048,91,381,0.19751,0.28345
2001,Pre-primary Level,West,Not Working,0.74456,290,381,0.70072,0.78841
2001,Pre-primary Level,East,Not Working,0.83158,130,130,0.76700,0.89616
2001,Primary Level,West,Full Time,0.22531,66,297,0.17772,0.27291
2001,Primary Level,West,Part Time,0.20245,59,297,0.15667,0.24823
2001,Primary Level,West,Not Working,0.57224,172,297,0.51587,0.62860
2001,Lower Secondary Level,West,Full Time,0.23625,674,2631,0.22002,0.25249
2001,Lower Secondary Level,West,Part Time,0.18764,573,2631,0.17271,0.20256
2001,Lower Secondary Level,West,Not Working,0.57611,1384,2631,0.55722,0.59500
2001,Lower Secondary Level,East,Full Time,0.21218,119,451,0.17440,0.24995
2001,Lower Secondary Level,East,Part Time,0.16294,80,451,0.12882,0.19707
2001,Lower Secondary Level,East,Not Working,0.62488,252,451,0.58014,0.66961
2001,Upper Secondary Level,West,Full Time,0.40142,3531,8578,0.39104,0.41179
2001,Upper Secondary Level,West,Part Time,0.21936,2022,8578,0.21060,0.22812
2001,Upper Secondary Level,West,Not Working,0.37922,3025,8578,0.36895,0.38949
2001,Upper Secondary Level,East,Full Time,0.38467,1227,2998,0.36725,0.40209
2001,Upper Secondary Level,East,Part Time,0.18029,571,2998,0.16653,0.19406
2001,Upper Secondary Level,East,Not Working,0.43503,1200,2998,0.41728,0.45278
2001,Post-secondary Non-tertiary Level,West,Full Time,0.45323,442,945,0.42147,0.48498
2001,Post-secondary Non-tertiary Level,West,Part Time,0.26536,248,945,0.23720,0.29353
2001,Post-secondary Non-tertiary Level,West,Not Working,0.28141,255,945,0.25272,0.31010
2001,Post-secondary Non-tertiary Level,East,Full Time,0.52183,65,99,0.42293,0.62073
2001,Post-secondary Non-tertiary Level,East,Part Time,0.25967,34,99,0.17286,0.34648
2001,First Stage of Tertiary Education,West,Full Time,0.50407,637,1232,0.47614,0.53200
2001,First Stage of Tertiary Education,West,Part Time,0.21315,279,1232,0.19027,0.23603
2001,First Stage of Tertiary Education,West,Not Working,0.28278,316,1232,0.25762,0.30793
2001,First Stage of Tertiary Education,East,Full Time,0.46344,224,443,0.41695,0.50993
2001,First Stage of Tertiary Education,East,Part Time,0.14259,70,443,0.10999,0.17519
2001,First Stage of Tertiary Education,East,Not Working,0.39397,149,443,0.34842,0.43952
2001,Second Stage of Tertiary Education,West,Full Time,0.56495,1357,2328,0.54480,0.58509
2001,Second Stage of Tertiary Education,West,Part Time,0.21479,494,2328,0.19811,0.23148
2001,Second Stage of Tertiary Education,West,Not Working,0.22026,477,2328,0.20342,0.23710
2001,Second Stage of Tertiary Education,East,Full Time,0.49807,686,1222,0.47002,0.52611
2001,Second Stage of Tertiary Education,East,Part Time,0.17591,205,1222,0.15456,0.19727
2001,Second Stage of Tertiary Education,East,Not Working,0.32602,331,1222,0.29973,0.35231
2002,No answer / don't know,West,Full Time,0.29246,38,135,0.21544,0.36948
2002,No answer / don't know,West,Part Time,0.35302,51,135,0.27210,0.43394
2002,No answer / don't know,West,Not Working,0.35452,46,135,0.27352,0.43552
2002,Pre-primary Level,West,Part Time,0.19219,102,456,0.15598,0.22840
2002,Pre-primary Level,West,Not Working,0.79339,354,456,0.75619,0.83059
2002,Pre-primary Level,East,Not Working,0.85244,131,131,0.79147,0.91341
2002,Primary Level,West,Full Time,0.23346,59,270,0.18290,0.28401
2002,Primary Level,West,Part Time,0.20765,57,270,0.15917,0.25612
2002,Primary Level,West,Not Working,0.55890,154,270,0.49956,0.61823
2002,Lower Secondary Level,West,Full Time,0.23014,603,2471,0.21354,0.24674
2002,Lower Secondary Level,West,Part Time,0.20486,562,2471,0.18895,0.22078
2002,Lower Secondary Level,West,Not Working,0.56499,1306,2471,0.54544,0.58454
2002,Lower Secondary Level,East,Full Time,0.18488,89,420,0.14771,0.22205
2002,Lower Secondary Level,East,Part Time,0.17929,79,420,0.14256,0.21602
2002,Lower Secondary Level,East,Not Working,0.63582,252,420,0.58975,0.68190
2002,Upper Secondary Level,West,Full Time,0.38098,3456,8706,0.37078,0.39118
2002,Upper Secondary Level,West,Part Time,0.23224,2170,8706,0.22337,0.24111
2002,Upper Secondary Level,West,Not Working,0.38678,3080,8706,0.37655,0.39701
2002,Upper Secondary Level,East,Full Time,0.36867,1138,2878,0.35104,0.38630
2002,Upper Secondary Level,East,Part Time,0.19319,585,2878,0.17877,0.20762
2002,Upper Secondary Level,East,Not Working,0.43813,1155,2878,0.42000,0.45626
2002,Post-secondary Non-tertiary Level,West,Full Time,0.46018,488,1030,0.42973,0.49063
2002,Post-secondary Non-tertiary Level,West,Part Time,0.24124,263,1030,0.21509,0.26738
2002,Post-secondary Non-tertiary Level,West,Not Working,0.29858,279,1030,0.27062,0.32654
2002,Post-secondary Non-tertiary Level,East,Full Time,0.52181,70,108,0.42716,0.61646
2002,Post-secondary Non-tertiary Level,East,Part Time,0.27071,38,108,0.18652,0.35490
2002,First Stage of Tertiary Education,West,Full Time,0.49743,665,1290,0.47013,0.52472
2002,First Stage of Tertiary Education,West,Part Time,0.19221,293,1290,0.17070,0.21373
2002,First Stage of Tertiary Education,West,Not Working,0.31036,332,1290,0.28510,0.33561
2002,First Stage of Tertiary Education,East,Full Time,0.45943,227,452,0.41344,0.50543
2002,First Stage of Tertiary Education,East,Part Time,0.14014,78,452,0.10810,0.17218
2002,First Stage of Tertiary Education,East,Not Working,0.40043,147,452,0.35520,0.44565
2002,Second Stage of Tertiary Education,West,Full Time,0.57032,1948,3236,0.55327,0.58738
2002,Second Stage of Tertiary Education,West,Part Time,0.20503,697,3236,0.19111,0.21894
2002,Second Stage of Tertiary Education,West,Not Working,0.22465,591,3236,0.21027,0.23903
2002,Second Stage of Tertiary Education,East,Full Time,0.46799,764,1323,0.44109,0.49489
2002,Second Stage of Tertiary Education,East,Part Time,0.16702,206,1323,0.14691,0.18712
2002,Second Stage of Tertiary Education,East,Not Working,0.36499,353,1323,0.33904,0.39094
2003,No answer / don't know,West,Full Time,0.28300,51,180,0.21701,0.34899
2003,No answer / don't know,West,Part Time,0.27068,55,180,0.20559,0.33577
2003,No answer / don't know,West,Not Working,0.44632,74,180,0.37349,0.51914
2003,Pre-primary Level,West,Part Time,0.17758,95,455,0.14243,0.21274
2003,Pre-primary Level,West,Not Working,0.81901,360,455,0.78359,0.85442
2003,Pre-primary Level,East,Not Working,0.89095,141,141,0.83932,0.94259
2003,Primary Level,West,Full Time,0.26005,66,258,0.20642,0.31368
2003,Primary Level,West,Part Time,0.14453,39,258,0.10154,0.18752
2003,Primary Level,West,Not Working,0.59542,153,258,0.53541,0.65543
2003,Lower Secondary Level,West,Full Time,0.21717,548,2324,0.20040,0.23393
2003,Lower Secondary Level,West,Part Time,0.21132,542,2324,0.19472,0.22792
2003,Lower Secondary Level,West,Not Working,0.57152,1234,2324,0.55139,0.59164
2003,Lower Secondary Level,East,Full Time,0.15922,93,410,0.12376,0.19468
2003,Lower Secondary Level,East,Part Time,0.16814,67,410,0.13189,0.20439
2003,Lower Secondary Level,East,Not Working,0.67264,250,410,0.62716,0.71812
2003,Upper Secondary Level,West,Full Time,0.37446,3196,8297,0.36404,0.38487
2003,Upper Secondary Level,West,Part Time,0.22966,2089,8297,0.22061,0.23871
2003,Upper Secondary Level,West,Not Working,0.39589,3012,8297,0.38536,0.40641
2003,Upper Secondary Level,East,Full Time,0.34898,1062,2809,0.33135,0.36661
2003,Upper Secondary Level,East,Part Time,0.20719,600,2809,0.19220,0.22218
2003,Upper Secondary Level,East,Not Working,0.44383,1147,2809,0.42545,0.46220
2003,Post-secondary Non-tertiary Level,West,Full Time,0.45798,476,1010,0.42724,0.48872
2003,Post-secondary Non-tertiary Level,West,Part Time,0.26827,281,1010,0.24093,0.29561
2003,Post-secondary Non-tertiary Level,West,Not Working,0.27375,253,1010,0.24623,0.30126
2003,Post-secondary Non-tertiary Level,East,Full Time,0.49686,70,142,0.41433,0.57939
2003,Post-secondary Non-tertiary Level,East,Part Time,0.21873,38,142,0.15050,0.28697
2003,Post-secondary Non-tertiary Level,East,Not Working,0.28441,34,142,0.20995,0.35888
2003,First Stage of Tertiary Education,West,Full Time,0.46491,603,1235,0.43708,0.49274
2003,First Stage of Tertiary Education,West,Part Time,0.21129,300,1235,0.18851,0.23407
2003,First Stage of Tertiary Education,West,Not Working,0.32380,332,1235,0.29769,0.34990
2003,First Stage of Tertiary Education,East,Full Time,0.44701,218,452,0.40112,0.49290
2003,First Stage of Tertiary Education,East,Part Time,0.15494,83,452,0.12154,0.18833
2003,First Stage of Tertiary Education,East,Not Working,0.39805,151,452,0.35288,0.44323
2003,Second Stage of Tertiary Education,West,Full Time,0.55076,1774,3062,0.53314,0.56838
2003,Second Stage of Tertiary Education,West,Part Time,0.21298,685,3062,0.19847,0.22748
2003,Second Stage of Tertiary Education,West,Not Working,0.23627,603,3062,0.22122,0.25131
2003,Second Stage of Tertiary Education,East,Full Time,0.45791,731,1292,0.43073,0.48508
2003,Second Stage of Tertiary Education,East,Part Time,0.17246,199,1292,0.15185,0.19306
2003,Second Stage of Tertiary Education,East,Not Working,0.36964,362,1292,0.34331,0.39597
2004,No answer / don't know,West,Full Time,0.28201,65,204,0.22010,0.34391
2004,No answer / don't know,West,Part Time,0.27580,55,204,0.21432,0.33728
2004,No answer / don't know,West,Not Working,0.44219,84,204,0.37387,0.51051
2004,Pre-primary Level,West,Part Time,0.12887,76,473,0.09865,0.15910
2004,Pre-primary Level,West,Not Working,0.87046,397,473,0.84017,0.90076
2004,Pre-primary Level,East,Not Working,0.88498,149,149,0.83358,0.93638
2004,Primary Level,West,Full Time,0.22366,50,239,0.17072,0.27661
2004,Primary Level,West,Part Time,0.20435,47,239,0.15312,0.25558
2004,Primary Level,West,Not Working,0.57199,142,239,0.50913,0.63485
2004,Lower Secondary Level,West,Full Time,0.22065,517,2205,0.20334,0.23797
2004,Lower Secondary Level,West,Part Time,0.20270,490,2205,0.18592,0.21948
2004,Lower Secondary Level,West,Not Working,0.57665,1198,2205,0.55602,0.59727
2004,Lower Secondary Level,East,Full Time,0.17961,79,369,0.14039,0.21883
2004,Lower Secondary Level,East,Part Time,0.17427,62,369,0.13551,0.21303
2004,Lower Secondary Level,East,Not Working,0.64612,228,369,0.59726,0.69498
2004,Upper Secondary Level,West,Full Time,0.36626,2997,8035,0.35572,0.37679
2004,Upper Secondary Level,West,Part Time,0.23427,2073,8035,0.22501,0.24354
2004,Upper Secondary Level,West,Not Working,0.39947,2965,8035,0.38876,0.41018
2004,Upper Secondary Level,East,Full Time,0.34456,1003,2746,0.32679,0.36234
2004,Upper Secondary Level,East,Part Time,0.18789,563,2746,0.17328,0.20250
2004,Upper Secondary Level,East,Not Working,0.46754,1180,2746,0.44888,0.48621
2004,Post-secondary Non-tertiary Level,West,Full Time,0.44310,463,1006,0.41239,0.47382
2004,Post-secondary Non-tertiary Level,West,Part Time,0.29684,295,1006,0.26860,0.32509
2004,Post-secondary Non-tertiary Level,West,Not Working,0.26005,248,1006,0.23293,0.28717
2004,Post-secondary Non-tertiary Level,East,Full Time,0.42471,73,151,0.34561,0.50381
2004,Post-secondary Non-tertiary Level,East,Part Time,0.26553,44,151,0.19486,0.33621
2004,Post-secondary Non-tertiary Level,East,Not Working,0.30976,34,151,0.23576,0.38376
2004,First Stage of Tertiary Education,West,Full Time,0.48608,612,1207,0.45787,0.51429
2004,First Stage of Tertiary Education,West,Part Time,0.18484,260,1207,0.16293,0.20675
2004,First Stage of Tertiary Education,West,Not Working,0.32908,335,1207,0.30256,0.35560
2004,First Stage of Tertiary Education,East,Full Time,0.41125,199,434,0.36490,0.45760
2004,First Stage of Tertiary Education,East,Part Time,0.17882,82,434,0.14272,0.21491
2004,First Stage of Tertiary Education,East,Not Working,0.40993,153,434,0.36360,0.45625
2004,Second Stage of Tertiary Education,West,Full Time,0.53611,1694,3019,0.51832,0.55390
2004,Second Stage of Tertiary Education,West,Part Time,0.22493,696,3019,0.21003,0.23982
2004,Second Stage of Tertiary Education,West,Not Working,0.23896,629,3019,0.22375,0.25418
2004,Second Stage of Tertiary Education,East,Full Time,0.43127,687,1276,0.40408,0.45845
2004,Second Stage of Tertiary Education,East,Part Time,0.18152,228,1276,0.16036,0.20268
2004,Second Stage of Tertiary Education,East,Not Working,0.38721,361,1276,0.36047,0.41395
2005,No answer / don't know,West,Full Time,0.23008,56,234,0.17604,0.28412
2005,No answer / don't know,West,Part Time,0.31977,75,234,0.25989,0.37966
2005,No answer / don't know,West,Not Working,0.45015,103,234,0.38626,0.51403
2005,No answer / don't know,East,Not Working,0.45250,39,39,0.29424,0.61076
2005,Pre-primary Level,West,Part Time,0.15995,83,500,0.12779,0.19211
2005,Pre-primary Level,West,Not Working,0.83659,417,500,0.80415,0.86903
2005,Pre-primary Level,East,Not Working,0.89588,134,134,0.84397,0.94778
2005,Primary Level,West,Full Time,0.26446,55,228,0.20708,0.32183
2005,Primary Level,West,Part Time,0.17544,36,228,0.12596,0.22492
2005,Primary Level,West,Not Working,0.56011,137,228,0.49553,0.62468
2005,Lower Secondary Level,West,Full Time,0.22822,481,2053,0.21007,0.24638
2005,Lower Secondary Level,West,Part Time,0.21585,440,2053,0.19805,0.23365
2005,Lower Secondary Level,West,Not Working,0.55592,1132,2053,0.53443,0.57742
2005,Lower Secondary Level,East,Full Time,0.18056,71,338,0.13949,0.22162
2005,Lower Secondary Level,East,Part Time,0.16358,55,338,0.12409,0.20307
2005,Lower Secondary Level,East,Not Working,0.65587,212,338,0.60514,0.70659
2005,Upper Secondary Level,West,Full Time,0.37982,2864,7623,0.36892,0.39071
2005,Upper Secondary Level,West,Part Time,0.23290,1955,7623,0.22341,0.24239
2005,Upper Secondary Level,West,Not Working,0.38728,2804,7623,0.37634,0.39822
2005,Upper Secondary Level,East,Full Time,0.34657,947,2624,0.32835,0.36478
2005,Upper Secondary Level,East,Part Time,0.20074,548,2624,0.18541,0.21607
2005,Upper Secondary Level,East,Not Working,0.45269,1129,2624,0.43364,0.47174
2005,Post-secondary Non-tertiary Level,West,Full Time,0.45339,455,967,0.42199,0.48478
2005,Post-secondary Non-tertiary Level,West,Part Time,0.28305,263,967,0.25464,0.31146
2005,Post-secondary Non-tertiary Level,West,Not Working,0.26356,249,967,0.23578,0.29134
2005,Post-secondary Non-tertiary Level,East,Full Time,0.42328,73,161,0.34672,0.49984
2005,Post-secondary Non-tertiary Level,East,Part Time,0.33494,57,161,0.26181,0.40808
2005,Post-secondary Non-tertiary Level,East,Not Working,0.24178,31,161,0.17543,0.30812
2005,First Stage of Tertiary Education,West,Full Time,0.50142,575,1140,0.47238,0.53046
2005,First Stage of Tertiary Education,West,Part Time,0.20236,267,1140,0.17903,0.22569
2005,First Stage of Tertiary Education,West,Not Working,0.29622,298,1140,0.26970,0.32273
2005,First Stage of Tertiary Education,East,Full Time,0.45173,199,420,0.40407,0.49938
2005,First Stage of Tertiary Education,East,Part Time,0.15839,67,420,0.12343,0.19335
2005,First Stage of Tertiary Education,East,Not Working,0.38988,154,420,0.34318,0.43658
2005,Second Stage of Tertiary Education,West,Full Time,0.52350,1608,2913,0.50536,0.54164
2005,Second Stage of Tertiary Education,West,Part Time,0.23668,683,2913,0.22124,0.25211
2005,Second Stage of Tertiary Education,West,Not Working,0.23983,622,2913,0.22432,0.25533
2005,Second Stage of Tertiary Education,East,Full Time,0.41108,628,1253,0.38382,0.43833
2005,Second Stage of Tertiary Education,East,Part Time,0.20018,248,1253,0.17802,0.22235
2005,Second Stage of Tertiary Education,East,Not Working,0.38874,377,1253,0.36174,0.41574
2006,No answer / don't know,West,Full Time,0.25135,63,254,0.19789,0.30480
