year,bula_h,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Mecklenburg-Western Pomerania,female,Full Time,0.30222,78,212,0.24026,0.36419
1995,Mecklenburg-Western Pomerania,female,Part Time,0.22560,48,212,0.16920,0.28199
1995,Mecklenburg-Western Pomerania,female,Not Working,0.47218,86,212,0.40482,0.53954
1995,Saxony,male,Full Time,0.55665,311,518,0.51383,0.59947
1995,Saxony,male,Part Time,0.10985,60,518,0.08290,0.13681
1995,Saxony,male,Not Working,0.33350,147,518,0.29286,0.37414
1995,Saxony,female,Full Time,0.30493,201,581,0.26746,0.34239
1995,Saxony,female,Part Time,0.14816,115,581,0.11925,0.17707
1995,Saxony,female,Not Working,0.54691,265,581,0.50640,0.58742
1995,Saxony-Anhalt,male,Full Time,0.53635,200,319,0.48154,0.59116
1995,Saxony-Anhalt,male,Part Time,0.13212,38,319,0.09490,0.16934
1995,Saxony-Anhalt,male,Not Working,0.33152,81,319,0.27978,0.38327
1995,Saxony-Anhalt,female,Full Time,0.31886,140,370,0.27131,0.36642
1995,Saxony-Anhalt,female,Part Time,0.16280,78,370,0.12513,0.20047
1995,Saxony-Anhalt,female,Not Working,0.51833,152,370,0.46735,0.56932
1995,Thuringa,male,Full Time,0.53922,196,314,0.48399,0.59444
1995,Thuringa,male,Part Time,0.14823,37,314,0.10887,0.18760
1995,Thuringa,male,Not Working,0.31255,81,314,0.26120,0.36390
1995,Thuringa,female,Full Time,0.26136,117,338,0.21445,0.30827
1995,Thuringa,female,Part Time,0.20727,79,338,0.16399,0.25055
1995,Thuringa,female,Not Working,0.53137,142,338,0.47809,0.58464
1996,Schleswig-Holstein,male,Full Time,0.50895,83,119,0.41875,0.59915
1996,Schleswig-Holstein,male,Not Working,0.32073,36,119,0.23651,0.40495
1996,Schleswig-Holstein,female,Full Time,0.21586,35,148,0.14935,0.28237
1996,Schleswig-Holstein,female,Part Time,0.28640,46,148,0.21331,0.35948
1996,Schleswig-Holstein,female,Not Working,0.49774,67,148,0.41691,0.57857
1996,Hamburg,male,Full Time,0.55582,35,35,0.38880,0.72284
1996,Hamburg,female,Not Working,0.49497,32,32,0.31897,0.67098
1996,Lower Saxony,male,Full Time,0.58630,300,508,0.54343,0.62917
1996,Lower Saxony,male,Part Time,0.13965,88,508,0.10947,0.16982
1996,Lower Saxony,male,Not Working,0.27405,120,508,0.23523,0.31288
1996,Lower Saxony,female,Full Time,0.20199,121,534,0.16791,0.23608
1996,Lower Saxony,female,Part Time,0.26636,163,534,0.22883,0.30389
1996,Lower Saxony,female,Not Working,0.53164,250,534,0.48928,0.57401
1996,Bremen,female,Not Working,0.74106,31,31,0.58430,0.89781
1996,North Rhine-Westphalia,male,Full Time,0.58225,735,1216,0.55452,0.60999
1996,North Rhine-Westphalia,male,Part Time,0.15696,195,1216,0.13651,0.17742
1996,North Rhine-Westphalia,male,Not Working,0.26078,286,1216,0.23609,0.28547
1996,North Rhine-Westphalia,female,Full Time,0.22715,315,1338,0.20469,0.24961
1996,North Rhine-Westphalia,female,Part Time,0.25265,387,1338,0.22936,0.27595
1996,North Rhine-Westphalia,female,Not Working,0.52020,636,1338,0.49342,0.54698
1996,Hesse,male,Full Time,0.56598,268,441,0.51967,0.61229
1996,Hesse,male,Part Time,0.12484,65,441,0.09396,0.15573
1996,Hesse,male,Not Working,0.30918,108,441,0.26600,0.35236
1996,Hesse,female,Full Time,0.20566,121,467,0.16896,0.24236
1996,Hesse,female,Part Time,0.25090,135,467,0.21154,0.29026
1996,Hesse,female,Not Working,0.54344,211,467,0.49821,0.58866
1996,"Rhineland-Palatinate, Saarland",male,Full Time,0.53529,200,336,0.48188,0.58870
1996,"Rhineland-Palatinate, Saarland",male,Part Time,0.10989,40,336,0.07640,0.14339
1996,"Rhineland-Palatinate, Saarland",male,Not Working,0.35482,96,336,0.30358,0.40605
1996,"Rhineland-Palatinate, Saarland",female,Full Time,0.22114,83,356,0.17797,0.26432
1996,"Rhineland-Palatinate, Saarland",female,Part Time,0.23477,99,356,0.19068,0.27887
1996,"Rhineland-Palatinate, Saarland",female,Not Working,0.54408,174,356,0.49227,0.59589
1996,Baden-Wuerttemberg,male,Full Time,0.57335,494,835,0.53978,0.60692
1996,Baden-Wuerttemberg,male,Part Time,0.11889,138,835,0.09693,0.14086
1996,Baden-Wuerttemberg,male,Not Working,0.30776,203,835,0.27643,0.33908
1996,Baden-Wuerttemberg,female,Full Time,0.24146,223,869,0.21299,0.26993
1996,Baden-Wuerttemberg,female,Part Time,0.26590,261,869,0.23651,0.29529
1996,Baden-Wuerttemberg,female,Not Working,0.49264,385,869,0.45938,0.52590
1996,Bavaria,male,Full Time,0.55743,523,818,0.52337,0.59149
1996,Bavaria,male,Part Time,0.16191,113,818,0.13665,0.18717
1996,Bavaria,male,Not Working,0.28066,182,818,0.24985,0.31147
1996,Bavaria,female,Full Time,0.24289,231,842,0.21391,0.27187
1996,Bavaria,female,Part Time,0.24946,240,842,0.22022,0.27870
1996,Bavaria,female,Not Working,0.50765,371,842,0.47386,0.54144
1996,Berlin,male,Full Time,0.55435,149,256,0.49334,0.61535
1996,Berlin,male,Part Time,0.14323,34,256,0.10023,0.18623
1996,Berlin,male,Not Working,0.30242,73,256,0.24605,0.35880
1996,Berlin,female,Full Time,0.31756,105,286,0.26351,0.37161
1996,Berlin,female,Part Time,0.18942,60,286,0.14393,0.23491
1996,Berlin,female,Not Working,0.49302,121,286,0.43498,0.55107
1996,Brandenburg,male,Full Time,0.59984,180,285,0.54286,0.65682
1996,Brandenburg,male,Part Time,0.12743,37,285,0.08864,0.16621
1996,Brandenburg,male,Not Working,0.27274,68,285,0.22094,0.32454
1996,Brandenburg,female,Full Time,0.30250,112,313,0.25153,0.35347
1996,Brandenburg,female,Part Time,0.19427,68,313,0.15037,0.23817
1996,Brandenburg,female,Not Working,0.50323,133,313,0.44775,0.55871
1996,Mecklenburg-Western Pomerania,male,Full Time,0.54539,119,173,0.47097,0.61981
1996,Mecklenburg-Western Pomerania,male,Not Working,0.34716,54,173,0.27601,0.41830
1996,Mecklenburg-Western Pomerania,female,Full Time,0.28426,72,202,0.22190,0.34662
1996,Mecklenburg-Western Pomerania,female,Part Time,0.22749,47,202,0.16954,0.28545
1996,Mecklenburg-Western Pomerania,female,Not Working,0.48825,83,202,0.41914,0.55735
1996,Saxony,male,Full Time,0.55994,327,525,0.51744,0.60244
1996,Saxony,male,Part Time,0.11315,58,525,0.08603,0.14028
1996,Saxony,male,Not Working,0.32690,140,525,0.28674,0.36707
1996,Saxony,female,Full Time,0.29433,204,584,0.25734,0.33133
1996,Saxony,female,Part Time,0.17088,126,584,0.14032,0.20143
1996,Saxony,female,Not Working,0.53479,254,584,0.49430,0.57528
1996,Saxony-Anhalt,male,Full Time,0.55785,194,314,0.50283,0.61287
1996,Saxony-Anhalt,male,Part Time,0.10044,31,314,0.06714,0.13375
1996,Saxony-Anhalt,male,Not Working,0.34171,89,314,0.28917,0.39425
1996,Saxony-Anhalt,female,Full Time,0.31734,132,360,0.26919,0.36549
1996,Saxony-Anhalt,female,Part Time,0.15375,71,360,0.11644,0.19106
1996,Saxony-Anhalt,female,Not Working,0.52891,157,360,0.47728,0.58055
1996,Thuringa,male,Full Time,0.57014,196,319,0.51573,0.62455
1996,Thuringa,male,Part Time,0.10026,34,319,0.06725,0.13327
1996,Thuringa,male,Not Working,0.32960,89,319,0.27793,0.38126
1996,Thuringa,female,Full Time,0.28232,128,341,0.23447,0.33017
1996,Thuringa,female,Part Time,0.19079,71,341,0.14902,0.23256
1996,Thuringa,female,Not Working,0.52689,142,341,0.47382,0.57996
1997,Schleswig-Holstein,male,Full Time,0.54847,80,113,0.45631,0.64064
1997,Schleswig-Holstein,male,Not Working,0.30080,33,113,0.21587,0.38574
1997,Schleswig-Holstein,female,Full Time,0.22136,35,141,0.15259,0.29013
1997,Schleswig-Holstein,female,Part Time,0.30471,40,141,0.22846,0.38096
1997,Schleswig-Holstein,female,Not Working,0.47393,66,141,0.39122,0.55664
1997,Hamburg,male,Full Time,0.54141,36,36,0.37633,0.70649
1997,Hamburg,female,Not Working,0.55667,33,33,0.38454,0.72879
1997,Lower Saxony,male,Full Time,0.55648,296,507,0.51320,0.59977
1997,Lower Saxony,male,Part Time,0.14963,82,507,0.11855,0.18071
1997,Lower Saxony,male,Not Working,0.29388,129,507,0.25419,0.33358
1997,Lower Saxony,female,Full Time,0.21980,135,530,0.18451,0.25509
1997,Lower Saxony,female,Part Time,0.22850,136,530,0.19272,0.26429
1997,Lower Saxony,female,Not Working,0.55170,259,530,0.50932,0.59408
1997,North Rhine-Westphalia,male,Full Time,0.59948,731,1199,0.57173,0.62722
1997,North Rhine-Westphalia,male,Part Time,0.12968,170,1199,0.11066,0.14870
1997,North Rhine-Westphalia,male,Not Working,0.27084,298,1199,0.24568,0.29601
1997,North Rhine-Westphalia,female,Full Time,0.22933,322,1308,0.20653,0.25212
1997,North Rhine-Westphalia,female,Part Time,0.24051,357,1308,0.21734,0.26368
1997,North Rhine-Westphalia,female,Not Working,0.53017,629,1308,0.50311,0.55722
1997,Hesse,male,Full Time,0.53892,243,414,0.49084,0.58699
1997,Hesse,male,Part Time,0.11917,54,414,0.08793,0.15042
1997,Hesse,male,Not Working,0.34191,117,414,0.29616,0.38766
1997,Hesse,female,Full Time,0.21672,106,433,0.17787,0.25557
1997,Hesse,female,Part Time,0.24211,128,433,0.20172,0.28251
1997,Hesse,female,Not Working,0.54117,199,433,0.49418,0.58816
1997,"Rhineland-Palatinate, Saarland",male,Full Time,0.54014,205,341,0.48716,0.59312
1997,"Rhineland-Palatinate, Saarland",male,Part Time,0.10473,36,341,0.07218,0.13728
1997,"Rhineland-Palatinate, Saarland",male,Not Working,0.35513,100,341,0.30426,0.40599
1997,"Rhineland-Palatinate, Saarland",female,Full Time,0.19028,80,371,0.15028,0.23028
1997,"Rhineland-Palatinate, Saarland",female,Part Time,0.23078,98,371,0.18785,0.27371
1997,"Rhineland-Palatinate, Saarland",female,Not Working,0.57894,193,371,0.52863,0.62925
1997,Baden-Wuerttemberg,male,Full Time,0.55448,488,844,0.52092,0.58803
1997,Baden-Wuerttemberg,male,Part Time,0.14002,136,844,0.11659,0.16344
1997,Baden-Wuerttemberg,male,Not Working,0.30551,220,844,0.27441,0.33660
1997,Baden-Wuerttemberg,female,Full Time,0.22853,212,862,0.20048,0.25657
1997,Baden-Wuerttemberg,female,Part Time,0.27221,255,862,0.24248,0.30194
1997,Baden-Wuerttemberg,female,Not Working,0.49926,395,862,0.46586,0.53266
1997,Bavaria,male,Full Time,0.54205,501,796,0.50742,0.57669
1997,Bavaria,male,Part Time,0.17298,114,796,0.14669,0.19928
1997,Bavaria,male,Not Working,0.28496,181,796,0.25359,0.31634
1997,Bavaria,female,Full Time,0.25165,227,827,0.22205,0.28124
1997,Bavaria,female,Part Time,0.25089,238,827,0.22132,0.28045
1997,Bavaria,female,Not Working,0.49747,362,827,0.46337,0.53156
1997,Berlin,male,Full Time,0.53621,138,245,0.47364,0.59878
1997,Berlin,male,Part Time,0.19138,44,245,0.14202,0.24074
1997,Berlin,male,Not Working,0.27241,63,245,0.21655,0.32827
1997,Berlin,female,Full Time,0.31282,94,265,0.25690,0.36875
1997,Berlin,female,Part Time,0.17422,56,265,0.12846,0.21997
1997,Berlin,female,Not Working,0.51296,115,265,0.45266,0.57325
1997,Brandenburg,male,Full Time,0.54154,165,292,0.48429,0.59879
1997,Brandenburg,male,Part Time,0.14144,46,292,0.10140,0.18147
1997,Brandenburg,male,Not Working,0.31702,81,292,0.26356,0.37048
1997,Brandenburg,female,Full Time,0.28460,107,304,0.23379,0.33541
1997,Brandenburg,female,Part Time,0.16534,49,304,0.12351,0.20717
1997,Brandenburg,female,Not Working,0.55006,148,304,0.49405,0.60608
1997,Mecklenburg-Western Pomerania,male,Full Time,0.54036,113,167,0.46455,0.61618
1997,Mecklenburg-Western Pomerania,male,Not Working,0.33780,54,167,0.26585,0.40975
1997,Mecklenburg-Western Pomerania,female,Full Time,0.29431,70,197,0.23051,0.35812
1997,Mecklenburg-Western Pomerania,female,Part Time,0.17658,38,197,0.12320,0.22996
1997,Mecklenburg-Western Pomerania,female,Not Working,0.52911,89,197,0.45922,0.59899
1997,Saxony,male,Full Time,0.53732,315,516,0.49426,0.58038
1997,Saxony,male,Part Time,0.12997,60,516,0.10093,0.15901
1997,Saxony,male,Not Working,0.33271,141,516,0.29201,0.37340
1997,Saxony,female,Full Time,0.30525,208,571,0.26744,0.34305
1997,Saxony,female,Part Time,0.16027,107,571,0.13016,0.19039
1997,Saxony,female,Not Working,0.53448,256,571,0.49353,0.57543
1997,Saxony-Anhalt,male,Full Time,0.51610,178,310,0.46038,0.57182
1997,Saxony-Anhalt,male,Part Time,0.12190,42,310,0.08542,0.15838
1997,Saxony-Anhalt,male,Not Working,0.36199,90,310,0.30841,0.41558
1997,Saxony-Anhalt,female,Full Time,0.30596,134,356,0.25802,0.35390
1997,Saxony-Anhalt,female,Part Time,0.19515,77,356,0.15393,0.23638
1997,Saxony-Anhalt,female,Not Working,0.49889,145,356,0.44687,0.55090
1997,Thuringa,male,Full Time,0.53421,185,318,0.47930,0.58912
1997,Thuringa,male,Part Time,0.12581,37,318,0.08930,0.16232
1997,Thuringa,male,Not Working,0.33998,96,318,0.28783,0.39212
1997,Thuringa,female,Full Time,0.27208,124,343,0.22491,0.31924
1997,Thuringa,female,Part Time,0.20949,73,343,0.16636,0.25262
1997,Thuringa,female,Not Working,0.51843,146,343,0.46548,0.57139
1998,Schleswig-Holstein,male,Full Time,0.56013,99,148,0.47989,0.64037
1998,Schleswig-Holstein,male,Not Working,0.36159,49,148,0.28392,0.43926
1998,Schleswig-Holstein,female,Full Time,0.25367,52,187,0.19114,0.31620
1998,Schleswig-Holstein,female,Part Time,0.25385,50,187,0.19130,0.31640
1998,Schleswig-Holstein,female,Not Working,0.49248,85,187,0.42063,0.56433
1998,Hamburg,male,Full Time,0.57492,41,41,0.42172,0.72812
1998,Hamburg,female,Not Working,0.50514,41,41,0.35020,0.66008
1998,Lower Saxony,male,Full Time,0.55559,344,595,0.51563,0.59555
1998,Lower Saxony,male,Part Time,0.13082,89,595,0.10370,0.15793
1998,Lower Saxony,male,Not Working,0.31359,162,595,0.27628,0.35091
1998,Lower Saxony,female,Full Time,0.21050,143,602,0.17791,0.24309
1998,Lower Saxony,female,Part Time,0.24262,166,602,0.20835,0.27689
1998,Lower Saxony,female,Not Working,0.54688,293,602,0.50708,0.58668
1998,North Rhine-Westphalia,male,Full Time,0.58846,812,1369,0.56238,0.61454
1998,North Rhine-Westphalia,male,Part Time,0.12434,180,1369,0.10685,0.14182
1998,North Rhine-Westphalia,male,Not Working,0.28720,377,1369,0.26323,0.31118
1998,North Rhine-Westphalia,female,Full Time,0.21099,346,1472,0.19014,0.23184
1998,North Rhine-Westphalia,female,Part Time,0.24766,401,1472,0.22560,0.26972
1998,North Rhine-Westphalia,female,Not Working,0.54135,725,1472,0.51589,0.56682
1998,Hesse,male,Full Time,0.50905,258,465,0.46357,0.55454
1998,Hesse,male,Part Time,0.16154,72,465,0.12806,0.19503
1998,Hesse,male,Not Working,0.32940,135,465,0.28664,0.37217
1998,Hesse,female,Full Time,0.18684,109,482,0.15200,0.22167
1998,Hesse,female,Part Time,0.27772,146,482,0.23769,0.31775
1998,Hesse,female,Not Working,0.53544,227,482,0.49087,0.58002
1998,"Rhineland-Palatinate, Saarland",male,Full Time,0.52400,223,387,0.47418,0.57383
1998,"Rhineland-Palatinate, Saarland",male,Part Time,0.11821,51,387,0.08600,0.15042
1998,"Rhineland-Palatinate, Saarland",male,Not Working,0.35778,113,387,0.30996,0.40560
1998,"Rhineland-Palatinate, Saarland",female,Full Time,0.21136,97,418,0.17217,0.25054
1998,"Rhineland-Palatinate, Saarland",female,Part Time,0.21282,99,418,0.17353,0.25210
1998,"Rhineland-Palatinate, Saarland",female,Not Working,0.57583,222,418,0.52839,0.62326
1998,Baden-Wuerttemberg,male,Full Time,0.54604,499,882,0.51316,0.57891
1998,Baden-Wuerttemberg,male,Part Time,0.15966,155,882,0.13548,0.18385
1998,Baden-Wuerttemberg,male,Not Working,0.29430,228,882,0.26421,0.32439
1998,Baden-Wuerttemberg,female,Full Time,0.22891,223,934,0.20195,0.25587
1998,Baden-Wuerttemberg,female,Part Time,0.25905,268,934,0.23093,0.28716
1998,Baden-Wuerttemberg,female,Not Working,0.51204,443,934,0.47997,0.54412
1998,Bavaria,male,Full Time,0.54097,537,906,0.50851,0.57344
1998,Bavaria,male,Part Time,0.12202,119,906,0.10070,0.14335
1998,Bavaria,male,Not Working,0.33700,250,906,0.30621,0.36780
1998,Bavaria,female,Full Time,0.24511,255,965,0.21795,0.27226
1998,Bavaria,female,Part Time,0.24683,266,965,0.21961,0.27405
1998,Bavaria,female,Not Working,0.50806,444,965,0.47651,0.53962
1998,Berlin,male,Full Time,0.49365,133,251,0.43167,0.55562
1998,Berlin,male,Part Time,0.20387,43,251,0.15393,0.25381
1998,Berlin,male,Not Working,0.30248,75,251,0.24554,0.35942
1998,Berlin,female,Full Time,0.33709,108,279,0.28152,0.39266
1998,Berlin,female,Part Time,0.16025,54,279,0.11712,0.20337
1998,Berlin,female,Not Working,0.50266,117,279,0.44388,0.56143
1998,Brandenburg,male,Full Time,0.52402,166,303,0.46769,0.58034
1998,Brandenburg,male,Part Time,0.15768,53,303,0.11658,0.19878
1998,Brandenburg,male,Not Working,0.31830,84,303,0.26577,0.37084
1998,Brandenburg,female,Full Time,0.28631,111,317,0.23647,0.33615
1998,Brandenburg,female,Part Time,0.21353,61,317,0.16834,0.25871
1998,Brandenburg,female,Not Working,0.50016,145,317,0.44503,0.55529
1998,Mecklenburg-Western Pomerania,male,Full Time,0.54967,117,200,0.48055,0.61880
1998,Mecklenburg-Western Pomerania,male,Part Time,0.14308,34,200,0.09443,0.19173
1998,Mecklenburg-Western Pomerania,male,Not Working,0.30724,49,200,0.24314,0.37135
1998,Mecklenburg-Western Pomerania,female,Full Time,0.26922,70,209,0.20894,0.32950
1998,Mecklenburg-Western Pomerania,female,Part Time,0.22969,48,209,0.17253,0.28686
1998,Mecklenburg-Western Pomerania,female,Not Working,0.50109,91,209,0.43314,0.56904
1998,Saxony,male,Full Time,0.55968,349,570,0.51889,0.60047
1998,Saxony,male,Part Time,0.11521,69,570,0.08898,0.14144
1998,Saxony,male,Not Working,0.32511,152,570,0.28662,0.36360
1998,Saxony,female,Full Time,0.28673,212,610,0.25081,0.32265
1998,Saxony,female,Part Time,0.19438,131,610,0.16295,0.22581
1998,Saxony,female,Not Working,0.51889,267,610,0.47921,0.55857
1998,Saxony-Anhalt,male,Full Time,0.43529,168,331,0.38179,0.48878
1998,Saxony-Anhalt,male,Part Time,0.16634,52,331,0.12616,0.20652
1998,Saxony-Anhalt,male,Not Working,0.39837,111,331,0.34555,0.45119
1998,Saxony-Anhalt,female,Full Time,0.30571,135,360,0.25806,0.35337
1998,Saxony-Anhalt,female,Part Time,0.14720,69,360,0.11055,0.18385
1998,Saxony-Anhalt,female,Not Working,0.54709,156,360,0.49560,0.59858
1998,Thuringa,male,Full Time,0.52034,191,353,0.46815,0.57253
1998,Thuringa,male,Part Time,0.15470,64,353,0.11692,0.19248
1998,Thuringa,male,Not Working,0.32496,98,353,0.27603,0.37389
1998,Thuringa,female,Full Time,0.24728,129,378,0.20373,0.29083
1998,Thuringa,female,Part Time,0.18574,71,378,0.14648,0.22500
1998,Thuringa,female,Not Working,0.56698,178,378,0.51696,0.61699
1999,Schleswig-Holstein,male,Full Time,0.64144,101,137,0.56083,0.72204
1999,Schleswig-Holstein,male,Not Working,0.27106,36,137,0.19636,0.34577
1999,Schleswig-Holstein,female,Full Time,0.23925,46,173,0.17549,0.30301
1999,Schleswig-Holstein,female,Part Time,0.29118,56,173,0.22328,0.35907
1999,Schleswig-Holstein,female,Not Working,0.46957,71,173,0.39499,0.54416
1999,Hamburg,male,Full Time,0.60850,38,38,0.45123,0.76577
1999,Lower Saxony,male,Full Time,0.55941,346,584,0.51911,0.59971
1999,Lower Saxony,male,Part Time,0.13981,94,584,0.11166,0.16796
1999,Lower Saxony,male,Not Working,0.30078,144,584,0.26355,0.33801
1999,Lower Saxony,female,Full Time,0.20147,135,582,0.16886,0.23409
1999,Lower Saxony,female,Part Time,0.30214,186,582,0.26480,0.33948
1999,Lower Saxony,female,Not Working,0.49639,261,582,0.45573,0.53705
1999,North Rhine-Westphalia,male,Full Time,0.59029,794,1302,0.56356,0.61701
1999,North Rhine-Westphalia,male,Part Time,0.13775,180,1302,0.11903,0.15648
1999,North Rhine-Westphalia,male,Not Working,0.27196,328,1302,0.24778,0.29614
1999,North Rhine-Westphalia,female,Full Time,0.22288,338,1395,0.20104,0.24473
1999,North Rhine-Westphalia,female,Part Time,0.27253,411,1395,0.24916,0.29591
1999,North Rhine-Westphalia,female,Not Working,0.50458,646,1395,0.47834,0.53083
1999,Hesse,male,Full Time,0.53676,257,434,0.48979,0.58373
1999,Hesse,male,Part Time,0.13298,56,434,0.10099,0.16496
1999,Hesse,male,Not Working,0.33026,121,434,0.28596,0.37456
1999,Hesse,female,Full Time,0.19169,112,461,0.15572,0.22767
1999,Hesse,female,Part Time,0.27879,138,461,0.23781,0.31976
1999,Hesse,female,Not Working,0.52952,211,461,0.48391,0.57513
1999,"Rhineland-Palatinate, Saarland",male,Full Time,0.52617,217,367,0.47502,0.57733
1999,"Rhineland-Palatinate, Saarland",male,Part Time,0.15282,56,367,0.11596,0.18968
1999,"Rhineland-Palatinate, Saarland",male,Not Working,0.32100,94,367,0.27317,0.36884
1999,"Rhineland-Palatinate, Saarland",female,Full Time,0.18643,91,404,0.14841,0.22446
1999,"Rhineland-Palatinate, Saarland",female,Part Time,0.25403,106,404,0.21153,0.29653
1999,"Rhineland-Palatinate, Saarland",female,Not Working,0.55953,207,404,0.51106,0.60800
1999,Baden-Wuerttemberg,male,Full Time,0.57273,502,846,0.53938,0.60609
1999,Baden-Wuerttemberg,male,Part Time,0.13044,128,846,0.10773,0.15315
1999,Baden-Wuerttemberg,male,Not Working,0.29683,216,846,0.26603,0.32763
1999,Baden-Wuerttemberg,female,Full Time,0.22173,196,882,0.19430,0.24917
1999,Baden-Wuerttemberg,female,Part Time,0.28833,286,882,0.25842,0.31824
1999,Baden-Wuerttemberg,female,Not Working,0.48993,400,882,0.45692,0.52294
1999,Bavaria,male,Full Time,0.53730,527,869,0.50413,0.57047
1999,Bavaria,male,Part Time,0.17280,132,869,0.14765,0.19795
1999,Bavaria,male,Not Working,0.28990,210,869,0.25972,0.32008
1999,Bavaria,female,Full Time,0.25367,254,924,0.22560,0.28174
1999,Bavaria,female,Part Time,0.26504,272,924,0.23657,0.29352
1999,Bavaria,female,Not Working,0.48129,398,924,0.44905,0.51352
1999,Berlin,male,Full Time,0.51178,131,246,0.44919,0.57437
1999,Berlin,male,Part Time,0.17597,41,246,0.12828,0.22365
1999,Berlin,male,Not Working,0.31225,74,246,0.25422,0.37028
1999,Berlin,female,Full Time,0.32641,98,269,0.27027,0.38255
1999,Berlin,female,Part Time,0.16594,55,269,0.12140,0.21048
1999,Berlin,female,Not Working,0.50765,116,269,0.44779,0.56751
1999,Brandenburg,male,Full Time,0.49430,154,284,0.43605,0.55255
1999,Brandenburg,male,Part Time,0.18894,50,284,0.14333,0.23455
1999,Brandenburg,male,Not Working,0.31676,80,284,0.26256,0.37097
1999,Brandenburg,female,Full Time,0.24371,89,312,0.19600,0.29143
1999,Brandenburg,female,Part Time,0.23189,77,312,0.18498,0.27879
1999,Brandenburg,female,Not Working,0.52440,146,312,0.46889,0.57990
1999,Mecklenburg-Western Pomerania,male,Full Time,0.51469,110,166,0.43843,0.59095
1999,Mecklenburg-Western Pomerania,male,Not Working,0.34003,56,166,0.26775,0.41231
1999,Mecklenburg-Western Pomerania,female,Full Time,0.25003,64,205,0.19060,0.30945
1999,Mecklenburg-Western Pomerania,female,Part Time,0.28392,65,205,0.22205,0.34580
1999,Mecklenburg-Western Pomerania,female,Not Working,0.46605,76,205,0.39759,0.53450
1999,Saxony,male,Full Time,0.52293,312,547,0.48104,0.56483
1999,Saxony,male,Part Time,0.17370,97,547,0.14192,0.20548
1999,Saxony,male,Not Working,0.30337,138,547,0.26480,0.34193
1999,Saxony,female,Full Time,0.31428,223,604,0.27723,0.35133
1999,Saxony,female,Part Time,0.16810,117,604,0.13825,0.19795
1999,Saxony,female,Not Working,0.51762,264,604,0.47774,0.55751
1999,Saxony-Anhalt,male,Full Time,0.48121,178,332,0.42738,0.53503
1999,Saxony-Anhalt,male,Part Time,0.15179,49,332,0.11313,0.19045
1999,Saxony-Anhalt,male,Not Working,0.36700,105,332,0.31508,0.41893
1999,Saxony-Anhalt,female,Full Time,0.31466,138,360,0.26662,0.36270
1999,Saxony-Anhalt,female,Part Time,0.12629,61,360,0.09193,0.16066
1999,Saxony-Anhalt,female,Not Working,0.55905,161,360,0.50769,0.61041
1999,Thuringa,male,Full Time,0.52901,199,349,0.47656,0.58145
1999,Thuringa,male,Part Time,0.13611,50,349,0.10008,0.17213
1999,Thuringa,male,Not Working,0.33489,100,349,0.28530,0.38447
1999,Thuringa,female,Full Time,0.26656,131,370,0.22144,0.31167
1999,Thuringa,female,Part Time,0.18927,79,370,0.14930,0.22924
1999,Thuringa,female,Not Working,0.54417,160,370,0.49336,0.59499
2000,Schleswig-Holstein,male,Full Time,0.62806,214,305,0.57373,0.68239
2000,Schleswig-Holstein,male,Not Working,0.28429,91,305,0.23359,0.33500
2000,Schleswig-Holstein,female,Full Time,0.26691,97,373,0.22195,0.31186
2000,Schleswig-Holstein,female,Part Time,0.26447,106,373,0.21965,0.30929
2000,Schleswig-Holstein,female,Not Working,0.46862,170,373,0.41791,0.51933
2000,Hamburg,male,Full Time,0.51683,72,111,0.42344,0.61022
2000,Hamburg,male,Not Working,0.30792,39,111,0.22165,0.39419
2000,Hamburg,female,Full Time,0.33773,57,166,0.26557,0.40989
2000,Hamburg,female,Part Time,0.22153,36,166,0.15817,0.28490
2000,Hamburg,female,Not Working,0.44074,73,166,0.36498,0.51649
2000,Lower Saxony,male,Full Time,0.57459,591,998,0.54390,0.60528
2000,Lower Saxony,male,Part Time,0.13012,132,998,0.10924,0.15101
2000,Lower Saxony,male,Not Working,0.29529,275,998,0.26697,0.32361
2000,Lower Saxony,female,Full Time,0.22076,236,1028,0.19540,0.24613
2000,Lower Saxony,female,Part Time,0.28620,308,1028,0.25856,0.31385
2000,Lower Saxony,female,Not Working,0.49303,484,1028,0.46246,0.52361
2000,Bremen,male,Full Time,0.47198,41,72,0.35586,0.58810
2000,Bremen,male,Not Working,0.38874,31,72,0.27535,0.50212
2000,Bremen,female,Not Working,0.56009,51,51,0.42250,0.69768
2000,North Rhine-Westphalia,male,Full Time,0.57497,1431,2476,0.55549,0.59444
2000,North Rhine-Westphalia,male,Part Time,0.13715,339,2476,0.12359,0.15070
2000,North Rhine-Westphalia,male,Not Working,0.28789,706,2476,0.27005,0.30573
2000,North Rhine-Westphalia,female,Full Time,0.22248,615,2665,0.20669,0.23828
2000,North Rhine-Westphalia,female,Part Time,0.27353,790,2665,0.25660,0.29045
2000,North Rhine-Westphalia,female,Not Working,0.50399,1260,2665,0.48501,0.52298
2000,Hesse,male,Full Time,0.56595,484,813,0.53186,0.60004
2000,Hesse,male,Part Time,0.13817,111,813,0.11444,0.16191
2000,Hesse,male,Not Working,0.29588,218,813,0.26449,0.32728
2000,Hesse,female,Full Time,0.20790,205,858,0.18073,0.23507
2000,Hesse,female,Part Time,0.27270,252,858,0.24288,0.30252
