year,age_gr,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,66 and older,Not Working,0.88064,4403,5020,0.87168,0.88961
2019,17-29 y.,Full Time,0.36060,1453,5598,0.34802,0.37318
2019,17-29 y.,Part Time,0.31828,1472,5598,0.30608,0.33049
2019,17-29 y.,Not Working,0.32112,2673,5598,0.30889,0.33335
2019,30-45 y.,Full Time,0.57884,3458,7965,0.56800,0.58968
2019,30-45 y.,Part Time,0.30270,2421,7965,0.29261,0.31279
2019,30-45 y.,Not Working,0.11846,2086,7965,0.11136,0.12556
2019,46-65 y.,Full Time,0.52895,5669,11059,0.51965,0.53826
2019,46-65 y.,Part Time,0.28252,3139,11059,0.27412,0.29091
2019,46-65 y.,Not Working,0.18853,2251,11059,0.18124,0.19582
2019,66 and older,Full Time,0.01893,229,5208,0.01523,0.02263
2019,66 and older,Part Time,0.10262,609,5208,0.09437,0.11086
2019,66 and older,Not Working,0.87845,4370,5208,0.86958,0.88733
2020,17-29 y.,Full Time,0.37993,1786,6063,0.36771,0.39215
2020,17-29 y.,Part Time,0.30812,1662,6063,0.29649,0.31974
2020,17-29 y.,Not Working,0.31196,2615,6063,0.30029,0.32362
2020,30-45 y.,Full Time,0.55304,3752,8502,0.54247,0.56361
2020,30-45 y.,Part Time,0.32406,2553,8502,0.31411,0.33401
2020,30-45 y.,Not Working,0.12290,2197,8502,0.11592,0.12988
2020,46-65 y.,Full Time,0.53778,5331,10521,0.52825,0.54731
2020,46-65 y.,Part Time,0.27710,3013,10521,0.26854,0.28565
2020,46-65 y.,Not Working,0.18512,2177,10521,0.17770,0.19254
2020,66 and older,Full Time,0.01791,170,4926,0.01421,0.02162
2020,66 and older,Part Time,0.09747,576,4926,0.08919,0.10575
2020,66 and older,Not Working,0.88462,4180,4926,0.87569,0.89354
2021,17-29 y.,Full Time,0.31506,893,3648,0.29998,0.33014
2021,17-29 y.,Part Time,0.29782,910,3648,0.28298,0.31266
2021,17-29 y.,Not Working,0.38712,1845,3648,0.37131,0.40293
2021,30-45 y.,Full Time,0.52918,2270,5354,0.51580,0.54255
2021,30-45 y.,Part Time,0.30247,1596,5354,0.29016,0.31477
2021,30-45 y.,Not Working,0.16836,1488,5354,0.15833,0.17838
2021,46-65 y.,Full Time,0.50321,3463,7333,0.49176,0.51465
2021,46-65 y.,Part Time,0.27241,2133,7333,0.26222,0.28260
2021,46-65 y.,Not Working,0.22439,1737,7333,0.21484,0.23394
2021,66 and older,Full Time,0.01681,115,3597,0.01261,0.02101
2021,66 and older,Part Time,0.07779,280,3597,0.06903,0.08654
2021,66 and older,Not Working,0.90540,3202,3597,0.89584,0.91497
2022,17-29 y.,Full Time,0.30183,1632,5971,0.29018,0.31347
2022,17-29 y.,Part Time,0.26608,1734,5971,0.25487,0.27729
2022,17-29 y.,Not Working,0.43209,2605,5971,0.41952,0.44466
2022,30-45 y.,Full Time,0.48330,3727,8970,0.47296,0.49364
2022,30-45 y.,Part Time,0.27870,2493,8970,0.26942,0.28798
2022,30-45 y.,Not Working,0.23800,2750,8970,0.22919,0.24682
2022,46-65 y.,Full Time,0.42729,3642,9200,0.41718,0.43739
2022,46-65 y.,Part Time,0.24154,2236,9200,0.23279,0.25029
2022,46-65 y.,Not Working,0.33118,3322,9200,0.32156,0.34079
2022,66 and older,Full Time,0.01282,77,4146,0.00939,0.01624
2022,66 and older,Part Time,0.06075,313,4146,0.05348,0.06803
2022,66 and older,Not Working,0.92643,3756,4146,0.91848,0.93438
