year,age_gr,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,66 and older,West,Not Working,0.94100,2617,2808,0.93228,0.94972
2005,66 and older,East,Part Time,0.03270,33,955,0.02141,0.04399
2005,66 and older,East,Not Working,0.96411,922,955,0.95231,0.97591
2006,17-29 y.,West,Full Time,0.37735,1015,2930,0.35980,0.39491
2006,17-29 y.,West,Part Time,0.28529,806,2930,0.26894,0.30165
2006,17-29 y.,West,Not Working,0.33735,1109,2930,0.32023,0.35448
2006,17-29 y.,East,Full Time,0.33076,335,1054,0.30234,0.35918
2006,17-29 y.,East,Part Time,0.29920,298,1054,0.27154,0.32686
2006,17-29 y.,East,Not Working,0.37004,421,1054,0.34088,0.39920
2006,30-45 y.,West,Full Time,0.56584,2743,4962,0.55204,0.57963
2006,30-45 y.,West,Part Time,0.28134,1464,4962,0.26882,0.29385
2006,30-45 y.,West,Not Working,0.15283,755,4962,0.14282,0.16284
2006,30-45 y.,East,Full Time,0.57152,778,1318,0.54479,0.59825
2006,30-45 y.,East,Part Time,0.25946,340,1318,0.23579,0.28314
2006,30-45 y.,East,Not Working,0.16902,200,1318,0.14878,0.18926
2006,46-65 y.,West,Full Time,0.45064,2610,5708,0.43773,0.46355
2006,46-65 y.,West,Part Time,0.25260,1499,5708,0.24133,0.26387
2006,46-65 y.,West,Not Working,0.29676,1599,5708,0.28491,0.30861
2006,46-65 y.,East,Full Time,0.43063,890,1869,0.40818,0.45309
2006,46-65 y.,East,Part Time,0.21417,381,1869,0.19556,0.23277
2006,46-65 y.,East,Not Working,0.35520,598,1869,0.33350,0.37690
2006,66 and older,West,Full Time,0.01350,53,3305,0.00957,0.01744
2006,66 and older,West,Part Time,0.04980,196,3305,0.04238,0.05722
2006,66 and older,West,Not Working,0.93670,3056,3305,0.92840,0.94500
2006,66 and older,East,Part Time,0.02668,35,1118,0.01723,0.03614
2006,66 and older,East,Not Working,0.96974,1083,1118,0.95970,0.97979
2007,17-29 y.,West,Full Time,0.35967,900,2759,0.34176,0.37758
2007,17-29 y.,West,Part Time,0.28732,775,2759,0.27043,0.30421
2007,17-29 y.,West,Not Working,0.35301,1084,2759,0.33518,0.37085
2007,17-29 y.,East,Full Time,0.32945,313,980,0.30001,0.35889
2007,17-29 y.,East,Part Time,0.29465,268,980,0.26610,0.32321
2007,17-29 y.,East,Not Working,0.37590,399,980,0.34556,0.40624
2007,30-45 y.,West,Full Time,0.57194,2511,4488,0.55746,0.58642
2007,30-45 y.,West,Part Time,0.29138,1368,4488,0.27808,0.30467
2007,30-45 y.,West,Not Working,0.13668,609,4488,0.12663,0.14673
2007,30-45 y.,East,Full Time,0.61009,746,1221,0.58272,0.63746
2007,30-45 y.,East,Part Time,0.23363,314,1221,0.20989,0.25737
2007,30-45 y.,East,Not Working,0.15628,161,1221,0.13590,0.17665
2007,46-65 y.,West,Full Time,0.45982,2479,5291,0.44639,0.47325
2007,46-65 y.,West,Part Time,0.25275,1398,5291,0.24104,0.26447
2007,46-65 y.,West,Not Working,0.28742,1414,5291,0.27523,0.29962
2007,46-65 y.,East,Full Time,0.46039,864,1769,0.43715,0.48362
2007,46-65 y.,East,Part Time,0.20605,369,1769,0.18719,0.22490
2007,46-65 y.,East,Not Working,0.33357,536,1769,0.31159,0.35554
2007,66 and older,West,Full Time,0.01148,47,3222,0.00780,0.01516
2007,66 and older,West,Part Time,0.05341,180,3222,0.04565,0.06118
2007,66 and older,West,Not Working,0.93511,2995,3222,0.92660,0.94362
2007,66 and older,East,Part Time,0.02903,39,1113,0.01916,0.03889
2007,66 and older,East,Not Working,0.96910,1074,1113,0.95893,0.97927
2008,17-29 y.,West,Full Time,0.36927,867,2551,0.35054,0.38800
2008,17-29 y.,West,Part Time,0.28809,708,2551,0.27051,0.30567
2008,17-29 y.,West,Not Working,0.34264,976,2551,0.32422,0.36106
2008,17-29 y.,East,Full Time,0.34530,279,861,0.31352,0.37708
2008,17-29 y.,East,Part Time,0.28428,261,861,0.25413,0.31443
2008,17-29 y.,East,Not Working,0.37042,321,861,0.33814,0.40269
2008,30-45 y.,West,Full Time,0.59014,2297,4021,0.57494,0.60534
2008,30-45 y.,West,Part Time,0.28723,1219,4021,0.27324,0.30121
2008,30-45 y.,West,Not Working,0.12263,505,4021,0.11249,0.13277
2008,30-45 y.,East,Full Time,0.63320,727,1148,0.60531,0.66109
2008,30-45 y.,East,Part Time,0.23841,296,1148,0.21375,0.26307
2008,30-45 y.,East,Not Working,0.12839,125,1148,0.10903,0.14775
2008,46-65 y.,West,Full Time,0.47404,2404,5012,0.46021,0.48786
2008,46-65 y.,West,Part Time,0.25367,1348,5012,0.24163,0.26572
2008,46-65 y.,West,Not Working,0.27229,1260,5012,0.25996,0.28461
2008,46-65 y.,East,Full Time,0.48620,856,1682,0.46231,0.51009
2008,46-65 y.,East,Part Time,0.21294,344,1682,0.19337,0.23251
2008,46-65 y.,East,Not Working,0.30086,482,1682,0.27894,0.32279
2008,66 and older,West,Full Time,0.01330,55,3179,0.00932,0.01729
2008,66 and older,West,Part Time,0.05783,194,3179,0.04972,0.06595
2008,66 and older,West,Not Working,0.92886,2930,3179,0.91993,0.93780
2008,66 and older,East,Part Time,0.03079,36,1114,0.02064,0.04094
2008,66 and older,East,Not Working,0.96779,1078,1114,0.95742,0.97816
2009,17-29 y.,West,Full Time,0.37825,813,2338,0.35859,0.39791
2009,17-29 y.,West,Part Time,0.29116,656,2338,0.27274,0.30958
2009,17-29 y.,West,Not Working,0.33059,869,2338,0.31152,0.34966
2009,17-29 y.,East,Full Time,0.34362,263,753,0.30967,0.37756
2009,17-29 y.,East,Part Time,0.32627,229,753,0.29276,0.35978
2009,17-29 y.,East,Not Working,0.33012,261,753,0.29651,0.36373
2009,30-45 y.,West,Full Time,0.58533,2041,3610,0.56926,0.60140
2009,30-45 y.,West,Part Time,0.30916,1161,3610,0.29409,0.32424
2009,30-45 y.,West,Not Working,0.10551,408,3610,0.09548,0.11553
2009,30-45 y.,East,Full Time,0.64961,684,1065,0.62094,0.67827
2009,30-45 y.,East,Part Time,0.23974,273,1065,0.21408,0.26539
2009,30-45 y.,East,Not Working,0.11066,108,1065,0.09181,0.12951
2009,46-65 y.,West,Full Time,0.47866,2283,4689,0.46436,0.49296
2009,46-65 y.,West,Part Time,0.26749,1298,4689,0.25482,0.28016
2009,46-65 y.,West,Not Working,0.25385,1108,4689,0.24140,0.26631
2009,46-65 y.,East,Full Time,0.49809,853,1636,0.47385,0.52233
2009,46-65 y.,East,Part Time,0.22275,349,1636,0.20258,0.24292
2009,46-65 y.,East,Not Working,0.27916,434,1636,0.25742,0.30090
2009,66 and older,West,Full Time,0.01219,56,3047,0.00830,0.01609
2009,66 and older,West,Part Time,0.07165,217,3047,0.06249,0.08081
2009,66 and older,West,Not Working,0.91615,2774,3047,0.90631,0.92600
2009,66 and older,East,Part Time,0.02834,32,1106,0.01855,0.03812
2009,66 and older,East,Not Working,0.96604,1074,1106,0.95536,0.97672
2010,17-29 y.,West,Full Time,0.36317,972,3304,0.34677,0.37957
2010,17-29 y.,West,Part Time,0.30290,912,3304,0.28723,0.31857
2010,17-29 y.,West,Not Working,0.33393,1420,3304,0.31785,0.35002
2010,17-29 y.,East,Full Time,0.38765,315,977,0.35708,0.41821
2010,17-29 y.,East,Part Time,0.26949,267,977,0.24165,0.29732
2010,17-29 y.,East,Not Working,0.34287,395,977,0.31309,0.37265
2010,30-45 y.,West,Full Time,0.59707,3456,7275,0.58580,0.60834
2010,30-45 y.,West,Part Time,0.28970,2442,7275,0.27928,0.30013
2010,30-45 y.,West,Not Working,0.11323,1377,7275,0.10594,0.12051
2010,30-45 y.,East,Full Time,0.63770,956,1795,0.61545,0.65994
2010,30-45 y.,East,Part Time,0.24961,543,1795,0.22959,0.26964
2010,30-45 y.,East,Not Working,0.11269,296,1795,0.09806,0.12732
2010,46-65 y.,West,Full Time,0.48068,2582,5266,0.46718,0.49417
2010,46-65 y.,West,Part Time,0.27682,1529,5266,0.26474,0.28891
2010,46-65 y.,West,Not Working,0.24250,1155,5266,0.23092,0.25408
2010,46-65 y.,East,Full Time,0.53773,899,1686,0.51392,0.56153
2010,46-65 y.,East,Part Time,0.23673,402,1686,0.21643,0.25702
2010,46-65 y.,East,Not Working,0.22554,385,1686,0.20559,0.24550
2010,66 and older,West,Full Time,0.01577,59,2966,0.01128,0.02025
2010,66 and older,West,Part Time,0.06288,212,2966,0.05414,0.07162
2010,66 and older,West,Not Working,0.92135,2695,2966,0.91166,0.93104
2010,66 and older,East,Not Working,0.95969,1023,1023,0.94763,0.97175
2011,17-29 y.,West,Full Time,0.37760,1032,3694,0.36197,0.39324
2011,17-29 y.,West,Part Time,0.28919,1035,3694,0.27457,0.30381
2011,17-29 y.,West,Not Working,0.33321,1627,3694,0.31800,0.34841
2011,17-29 y.,East,Full Time,0.41736,326,1007,0.38688,0.44783
2011,17-29 y.,East,Part Time,0.24928,266,1007,0.22255,0.27602
2011,17-29 y.,East,Not Working,0.33336,415,1007,0.30423,0.36249
2011,30-45 y.,West,Full Time,0.58583,3626,7924,0.57499,0.59668
2011,30-45 y.,West,Part Time,0.30054,2835,7924,0.29045,0.31064
2011,30-45 y.,West,Not Working,0.11362,1463,7924,0.10664,0.12061
2011,30-45 y.,East,Full Time,0.65066,1058,2007,0.62979,0.67152
2011,30-45 y.,East,Part Time,0.24034,615,2007,0.22164,0.25903
2011,30-45 y.,East,Not Working,0.10901,334,2007,0.09537,0.12265
2011,46-65 y.,West,Full Time,0.50128,3447,7027,0.48959,0.51297
2011,46-65 y.,West,Part Time,0.27231,2062,7027,0.26190,0.28272
2011,46-65 y.,West,Not Working,0.22641,1518,7027,0.21662,0.23619
2011,46-65 y.,East,Full Time,0.52062,1078,2098,0.49923,0.54200
2011,46-65 y.,East,Part Time,0.24537,523,2098,0.22695,0.26379
2011,46-65 y.,East,Not Working,0.23401,497,2098,0.21589,0.25213
2011,66 and older,West,Full Time,0.01397,58,3871,0.01028,0.01767
2011,66 and older,West,Part Time,0.06877,282,3871,0.06080,0.07674
2011,66 and older,West,Not Working,0.91726,3531,3871,0.90858,0.92594
2011,66 and older,East,Part Time,0.03776,42,1267,0.02726,0.04826
2011,66 and older,East,Not Working,0.95889,1225,1267,0.94795,0.96983
2012,17-29 y.,West,Full Time,0.38258,1056,3607,0.36671,0.39844
2012,17-29 y.,West,Part Time,0.30605,1005,3607,0.29101,0.32109
2012,17-29 y.,West,Not Working,0.31138,1546,3607,0.29626,0.32649
2012,17-29 y.,East,Full Time,0.41052,282,905,0.37846,0.44259
2012,17-29 y.,East,Part Time,0.23899,251,905,0.21119,0.26680
2012,17-29 y.,East,Not Working,0.35048,372,905,0.31938,0.38158
2012,30-45 y.,West,Full Time,0.59348,3378,7202,0.58213,0.60482
2012,30-45 y.,West,Part Time,0.28193,2595,7202,0.27154,0.29233
2012,30-45 y.,West,Not Working,0.12459,1229,7202,0.11696,0.13222
2012,30-45 y.,East,Full Time,0.63873,1018,1872,0.61696,0.66050
2012,30-45 y.,East,Part Time,0.25130,562,1872,0.23165,0.27096
2012,30-45 y.,East,Not Working,0.10997,292,1872,0.09579,0.12415
2012,46-65 y.,West,Full Time,0.49919,3519,7190,0.48763,0.51074
2012,46-65 y.,West,Part Time,0.28148,2162,7190,0.27108,0.29187
2012,46-65 y.,West,Not Working,0.21934,1509,7190,0.20977,0.22890
2012,46-65 y.,East,Full Time,0.51474,1107,2185,0.49378,0.53570
2012,46-65 y.,East,Part Time,0.23825,529,2185,0.22038,0.25612
2012,46-65 y.,East,Not Working,0.24701,549,2185,0.22893,0.26510
2012,66 and older,West,Full Time,0.01420,61,3923,0.01050,0.01790
2012,66 and older,West,Part Time,0.07352,313,3923,0.06535,0.08168
2012,66 and older,West,Not Working,0.91228,3549,3923,0.90343,0.92114
2012,66 and older,East,Part Time,0.02871,37,1276,0.01955,0.03788
2012,66 and older,East,Not Working,0.96727,1239,1276,0.95751,0.97704
2013,17-29 y.,West,Full Time,0.31878,982,4694,0.30544,0.33211
2013,17-29 y.,West,Part Time,0.23892,953,4694,0.22672,0.25112
2013,17-29 y.,West,Not Working,0.44230,2759,4694,0.42809,0.45651
2013,17-29 y.,East,Full Time,0.36396,244,891,0.33235,0.39557
2013,17-29 y.,East,Part Time,0.28722,241,891,0.25749,0.31694
2013,17-29 y.,East,Not Working,0.34883,406,891,0.31752,0.38014
2013,30-45 y.,West,Full Time,0.49456,3030,8479,0.48392,0.50520
2013,30-45 y.,West,Part Time,0.24018,2358,8479,0.23109,0.24927
2013,30-45 y.,West,Not Working,0.26526,3091,8479,0.25586,0.27466
2013,30-45 y.,East,Full Time,0.56680,918,1884,0.54442,0.58919
2013,30-45 y.,East,Part Time,0.26044,535,1884,0.24061,0.28026
2013,30-45 y.,East,Not Working,0.17276,431,1884,0.15568,0.18983
2013,46-65 y.,West,Full Time,0.47984,3438,7994,0.46888,0.49079
2013,46-65 y.,West,Part Time,0.26507,2150,7994,0.25539,0.27475
2013,46-65 y.,West,Not Working,0.25509,2406,7994,0.24554,0.26465
2013,46-65 y.,East,Full Time,0.51459,1048,2195,0.49368,0.53551
2013,46-65 y.,East,Part Time,0.23090,543,2195,0.21327,0.24854
2013,46-65 y.,East,Not Working,0.25450,604,2195,0.23628,0.27273
2013,66 and older,West,Full Time,0.01240,48,3814,0.00889,0.01591
2013,66 and older,West,Part Time,0.07816,333,3814,0.06964,0.08668
2013,66 and older,West,Not Working,0.90944,3433,3814,0.90033,0.91855
2013,66 and older,East,Part Time,0.03658,45,1224,0.02606,0.04710
2013,66 and older,East,Not Working,0.95855,1179,1224,0.94738,0.96972
2014,17-29 y.,West,Full Time,0.36175,1174,4075,0.34700,0.37651
2014,17-29 y.,West,Part Time,0.31383,1158,4075,0.29958,0.32808
2014,17-29 y.,West,Not Working,0.32442,1743,4075,0.31004,0.33879
2014,17-29 y.,East,Full Time,0.40751,252,795,0.37333,0.44168
2014,17-29 y.,East,Part Time,0.29091,199,795,0.25932,0.32250
2014,17-29 y.,East,Not Working,0.30158,344,795,0.26966,0.33351
2014,30-45 y.,West,Full Time,0.56884,3279,6894,0.55715,0.58053
2014,30-45 y.,West,Part Time,0.29717,2456,6894,0.28638,0.30796
2014,30-45 y.,West,Not Working,0.13399,1159,6894,0.12595,0.14203
2014,30-45 y.,East,Full Time,0.58571,878,1626,0.56176,0.60966
2014,30-45 y.,East,Part Time,0.28468,519,1626,0.26274,0.30662
2014,30-45 y.,East,Not Working,0.12961,229,1626,0.11327,0.14594
2014,46-65 y.,West,Full Time,0.50503,3552,7286,0.49355,0.51651
2014,46-65 y.,West,Part Time,0.28640,2287,7286,0.27602,0.29678
2014,46-65 y.,West,Not Working,0.20857,1447,7286,0.19924,0.21790
2014,46-65 y.,East,Full Time,0.52232,1006,2025,0.50056,0.54408
2014,46-65 y.,East,Part Time,0.23161,528,2025,0.21323,0.24999
2014,46-65 y.,East,Not Working,0.24607,491,2025,0.22730,0.26483
2014,66 and older,West,Full Time,0.01585,71,3731,0.01184,0.01986
2014,66 and older,West,Part Time,0.08258,343,3731,0.07375,0.09141
2014,66 and older,West,Not Working,0.90157,3317,3731,0.89201,0.91113
2014,66 and older,East,Part Time,0.04080,54,1211,0.02966,0.05195
2014,66 and older,East,Not Working,0.95370,1157,1211,0.94186,0.96554
2015,17-29 y.,West,Full Time,0.35166,1102,4220,0.33725,0.36606
2015,17-29 y.,West,Part Time,0.29238,1098,4220,0.27865,0.30611
2015,17-29 y.,West,Not Working,0.35596,2020,4220,0.34152,0.37041
2015,17-29 y.,East,Full Time,0.41323,238,797,0.37902,0.44744
2015,17-29 y.,East,Part Time,0.26793,193,797,0.23716,0.29870
2015,17-29 y.,East,Not Working,0.31884,366,797,0.28647,0.35122
2015,30-45 y.,West,Full Time,0.54668,2844,6752,0.53480,0.55856
2015,30-45 y.,West,Part Time,0.29425,2193,6752,0.28338,0.30512
2015,30-45 y.,West,Not Working,0.15907,1715,6752,0.15034,0.16779
2015,30-45 y.,East,Full Time,0.57355,790,1535,0.54881,0.59830
2015,30-45 y.,East,Part Time,0.27207,464,1535,0.24980,0.29434
2015,30-45 y.,East,Not Working,0.15437,281,1535,0.13629,0.17245
2015,46-65 y.,West,Full Time,0.51008,3499,7192,0.49852,0.52163
2015,46-65 y.,West,Part Time,0.29155,2208,7192,0.28104,0.30205
2015,46-65 y.,West,Not Working,0.19838,1485,7192,0.18916,0.20759
2015,46-65 y.,East,Full Time,0.52037,956,1944,0.49815,0.54258
2015,46-65 y.,East,Part Time,0.24707,525,1944,0.22790,0.26625
2015,46-65 y.,East,Not Working,0.23256,463,1944,0.21377,0.25134
2015,66 and older,West,Full Time,0.01985,73,3682,0.01534,0.02435
2015,66 and older,West,Part Time,0.08618,367,3682,0.07711,0.09525
2015,66 and older,West,Not Working,0.89397,3242,3682,0.88403,0.90392
2015,66 and older,East,Part Time,0.03841,62,1207,0.02757,0.04926
2015,66 and older,East,Not Working,0.95212,1145,1207,0.94007,0.96417
2016,17-29 y.,West,Full Time,0.34802,1065,4642,0.33431,0.36172
2016,17-29 y.,West,Part Time,0.30117,1090,4642,0.28797,0.31436
2016,17-29 y.,West,Not Working,0.35081,2487,4642,0.33708,0.36454
2016,17-29 y.,East,Full Time,0.40371,238,930,0.37216,0.43526
2016,17-29 y.,East,Part Time,0.31289,199,930,0.28307,0.34270
2016,17-29 y.,East,Not Working,0.28340,493,930,0.25442,0.31238
2016,30-45 y.,West,Full Time,0.55452,2683,6999,0.54287,0.56616
2016,30-45 y.,West,Part Time,0.30764,2146,6999,0.29683,0.31846
2016,30-45 y.,West,Not Working,0.13784,2170,6999,0.12976,0.14592
2016,30-45 y.,East,Full Time,0.57443,734,1629,0.55041,0.59845
2016,30-45 y.,East,Part Time,0.27662,427,1629,0.25489,0.29835
2016,30-45 y.,East,Not Working,0.14895,468,1629,0.13165,0.16624
2016,46-65 y.,West,Full Time,0.52976,3399,7089,0.51814,0.54138
2016,46-65 y.,West,Part Time,0.28860,2163,7089,0.27805,0.29915
2016,46-65 y.,West,Not Working,0.18164,1527,7089,0.17267,0.19062
2016,46-65 y.,East,Full Time,0.53958,963,1944,0.51742,0.56175
2016,46-65 y.,East,Part Time,0.25487,505,1944,0.23549,0.27425
2016,46-65 y.,East,Not Working,0.20555,476,1944,0.18758,0.22351
2016,66 and older,West,Full Time,0.01669,76,3569,0.01249,0.02090
2016,66 and older,West,Part Time,0.08936,344,3569,0.08000,0.09872
2016,66 and older,West,Not Working,0.89395,3149,3569,0.88384,0.90405
2016,66 and older,East,Part Time,0.05378,71,1158,0.04078,0.06678
2016,66 and older,East,Not Working,0.93247,1087,1158,0.91801,0.94693
2017,17-29 y.,West,Full Time,0.36462,1280,5491,0.35189,0.37735
2017,17-29 y.,West,Part Time,0.29762,1226,5491,0.28552,0.30971
2017,17-29 y.,West,Not Working,0.33776,2985,5491,0.32525,0.35028
2017,17-29 y.,East,Full Time,0.37430,272,1061,0.34517,0.40343
2017,17-29 y.,East,Part Time,0.28844,237,1061,0.26116,0.31571
2017,17-29 y.,East,Not Working,0.33727,552,1061,0.30880,0.36573
2017,30-45 y.,West,Full Time,0.57260,2832,7385,0.56131,0.58388
2017,30-45 y.,West,Part Time,0.29860,2211,7385,0.28816,0.30904
2017,30-45 y.,West,Not Working,0.12881,2342,7385,0.12116,0.13645
2017,30-45 y.,East,Full Time,0.56874,812,1747,0.54551,0.59197
2017,30-45 y.,East,Part Time,0.29425,473,1747,0.27288,0.31563
2017,30-45 y.,East,Not Working,0.13701,462,1747,0.12088,0.15314
2017,46-65 y.,West,Full Time,0.52216,3978,8329,0.51144,0.53289
2017,46-65 y.,West,Part Time,0.30150,2559,8329,0.29165,0.31136
2017,46-65 y.,West,Not Working,0.17633,1792,8329,0.16815,0.18452
2017,46-65 y.,East,Full Time,0.55199,1176,2251,0.53144,0.57254
2017,46-65 y.,East,Part Time,0.23955,553,2251,0.22191,0.25719
2017,46-65 y.,East,Not Working,0.20846,522,2251,0.19167,0.22524
2017,66 and older,West,Full Time,0.01569,74,3776,0.01172,0.01965
2017,66 and older,West,Part Time,0.10165,431,3776,0.09201,0.11129
2017,66 and older,West,Not Working,0.88266,3271,3776,0.87240,0.89293
2017,66 and older,East,Part Time,0.05338,82,1204,0.04068,0.06608
2017,66 and older,East,Not Working,0.93130,1122,1204,0.91700,0.94559
2018,17-29 y.,West,Full Time,0.36327,1284,5137,0.35012,0.37643
2018,17-29 y.,West,Part Time,0.33157,1334,5137,0.31870,0.34445
2018,17-29 y.,West,Not Working,0.30515,2519,5137,0.29256,0.31775
2018,17-29 y.,East,Full Time,0.32943,266,1029,0.30070,0.35816
2018,17-29 y.,East,Part Time,0.32760,267,1029,0.29891,0.35629
2018,17-29 y.,East,Not Working,0.34297,496,1029,0.31395,0.37199
2018,30-45 y.,West,Full Time,0.57418,2670,6773,0.56240,0.58596
2018,30-45 y.,West,Part Time,0.31023,2107,6773,0.29921,0.32125
2018,30-45 y.,West,Not Working,0.11559,1996,6773,0.10798,0.12321
2018,30-45 y.,East,Full Time,0.57751,755,1673,0.55383,0.60118
2018,30-45 y.,East,Part Time,0.29476,478,1673,0.27290,0.31661
2018,30-45 y.,East,Not Working,0.12774,440,1673,0.11174,0.14374
2018,46-65 y.,West,Full Time,0.53763,3834,8065,0.52674,0.54851
2018,46-65 y.,West,Part Time,0.29579,2522,8065,0.28583,0.30576
2018,46-65 y.,West,Not Working,0.16658,1709,8065,0.15845,0.17471
2018,46-65 y.,East,Full Time,0.55047,1147,2192,0.52964,0.57130
2018,46-65 y.,East,Part Time,0.26760,563,2192,0.24906,0.28614
2018,46-65 y.,East,Not Working,0.18193,482,2192,0.16577,0.19808
2018,66 and older,West,Full Time,0.01599,77,3780,0.01199,0.01999
2018,66 and older,West,Part Time,0.10919,439,3780,0.09925,0.11914
2018,66 and older,West,Not Working,0.87482,3264,3780,0.86427,0.88537
2018,66 and older,East,Part Time,0.06910,86,1225,0.05489,0.08331
2018,66 and older,East,Not Working,0.90919,1139,1225,0.89309,0.92529
2019,17-29 y.,West,Full Time,0.36825,1204,4669,0.35441,0.38209
2019,17-29 y.,West,Part Time,0.31666,1240,4669,0.30331,0.33000
2019,17-29 y.,West,Not Working,0.31509,2225,4669,0.30177,0.32842
2019,17-29 y.,East,Full Time,0.31716,246,918,0.28704,0.34728
2019,17-29 y.,East,Part Time,0.32567,227,918,0.29534,0.35600
2019,17-29 y.,East,Not Working,0.35716,445,918,0.32615,0.38818
2019,30-45 y.,West,Full Time,0.57995,2661,6362,0.56782,0.59208
2019,30-45 y.,West,Part Time,0.30688,1996,6362,0.29554,0.31821
2019,30-45 y.,West,Not Working,0.11317,1705,6362,0.10539,0.12096
2019,30-45 y.,East,Full Time,0.57201,780,1576,0.54757,0.59645
2019,30-45 y.,East,Part Time,0.28412,419,1576,0.26185,0.30640
2019,30-45 y.,East,Not Working,0.14387,377,1576,0.12653,0.16120
2019,46-65 y.,West,Full Time,0.52205,4337,8682,0.51154,0.53256
2019,46-65 y.,West,Part Time,0.29662,2578,8682,0.28701,0.30623
2019,46-65 y.,West,Not Working,0.18133,1767,8682,0.17323,0.18944
2019,46-65 y.,East,Full Time,0.56074,1319,2349,0.54066,0.58081
2019,46-65 y.,East,Part Time,0.21766,551,2349,0.20097,0.23435
2019,46-65 y.,East,Not Working,0.22160,479,2349,0.20480,0.23840
2019,66 and older,West,Full Time,0.01908,179,3900,0.01479,0.02338
2019,66 and older,West,Part Time,0.10902,495,3900,0.09924,0.11881
2019,66 and older,West,Not Working,0.87189,3226,3900,0.86140,0.88239
2019,66 and older,East,Full Time,0.01830,50,1298,0.01101,0.02560
2019,66 and older,East,Part Time,0.07322,113,1298,0.05904,0.08740
2019,66 and older,East,Not Working,0.90848,1135,1298,0.89279,0.92417
2020,17-29 y.,West,Full Time,0.38714,1542,5144,0.37382,0.40045
2020,17-29 y.,West,Part Time,0.30987,1439,5144,0.29723,0.32251
2020,17-29 y.,West,Not Working,0.30299,2163,5144,0.29043,0.31555
2020,17-29 y.,East,Full Time,0.33758,244,919,0.30699,0.36817
2020,17-29 y.,East,Part Time,0.29780,223,919,0.26822,0.32738
2020,17-29 y.,East,Not Working,0.36462,452,919,0.33349,0.39576
2020,30-45 y.,West,Full Time,0.54939,2988,6910,0.53766,0.56113
2020,30-45 y.,West,Part Time,0.32808,2094,6910,0.31701,0.33915
2020,30-45 y.,West,Not Working,0.12253,1828,6910,0.11480,0.13026
2020,30-45 y.,East,Full Time,0.56925,764,1592,0.54492,0.59358
2020,30-45 y.,East,Part Time,0.30620,459,1592,0.28355,0.32885
2020,30-45 y.,East,Not Working,0.12455,369,1592,0.10832,0.14078
2020,46-65 y.,West,Full Time,0.53440,4122,8326,0.52369,0.54512
2020,46-65 y.,West,Part Time,0.28730,2498,8326,0.27758,0.29702
2020,46-65 y.,West,Not Working,0.17830,1706,8326,0.17008,0.18652
2020,46-65 y.,East,Full Time,0.55328,1209,2195,0.53248,0.57409
2020,46-65 y.,East,Part Time,0.23033,515,2195,0.21272,0.24795
2020,46-65 y.,East,Not Working,0.21638,471,2195,0.19915,0.23361
2020,66 and older,West,Full Time,0.01751,128,3685,0.01328,0.02175
2020,66 and older,West,Part Time,0.10414,461,3685,0.09428,0.11400
2020,66 and older,West,Not Working,0.87835,3096,3685,0.86779,0.88891
2020,66 and older,East,Full Time,0.01978,42,1241,0.01203,0.02752
2020,66 and older,East,Part Time,0.06662,115,1241,0.05274,0.08050
2020,66 and older,East,Not Working,0.91361,1084,1241,0.89797,0.92924
2021,17-29 y.,West,Full Time,0.31399,769,3086,0.29762,0.33037
2021,17-29 y.,West,Part Time,0.30338,777,3086,0.28716,0.31960
2021,17-29 y.,West,Not Working,0.38262,1540,3086,0.36547,0.39978
2021,17-29 y.,East,Full Time,0.32091,124,562,0.28228,0.35954
2021,17-29 y.,East,Part Time,0.26737,133,562,0.23075,0.30400
2021,17-29 y.,East,Not Working,0.41172,305,562,0.37100,0.45245
2021,30-45 y.,West,Full Time,0.52271,1762,4289,0.50776,0.53766
2021,30-45 y.,West,Part Time,0.30555,1285,4289,0.29176,0.31934
2021,30-45 y.,West,Not Working,0.17174,1242,4289,0.16045,0.18303
2021,30-45 y.,East,Full Time,0.55835,508,1065,0.52852,0.58819
2021,30-45 y.,East,Part Time,0.28857,311,1065,0.26134,0.31579
2021,30-45 y.,East,Not Working,0.15308,246,1065,0.13144,0.17471
2021,46-65 y.,West,Full Time,0.49729,2694,5841,0.48447,0.51012
2021,46-65 y.,West,Part Time,0.28277,1757,5841,0.27122,0.29432
2021,46-65 y.,West,Not Working,0.21994,1390,5841,0.20932,0.23056
2021,46-65 y.,East,Full Time,0.53193,769,1492,0.50660,0.55726
2021,46-65 y.,East,Part Time,0.22209,376,1492,0.20099,0.24319
2021,46-65 y.,East,Not Working,0.24598,347,1492,0.22412,0.26785
2021,66 and older,West,Full Time,0.01736,91,2738,0.01247,0.02225
2021,66 and older,West,Part Time,0.08587,228,2738,0.07537,0.09637
2021,66 and older,West,Not Working,0.89677,2419,2738,0.88537,0.90817
2021,66 and older,East,Part Time,0.03827,52,835,0.02525,0.05130
2021,66 and older,East,Not Working,0.94762,783,835,0.93250,0.96274
2022,17-29 y.,West,Full Time,0.30685,1351,4919,0.29396,0.31974
2022,17-29 y.,West,Part Time,0.26121,1443,4919,0.24893,0.27348
2022,17-29 y.,West,Not Working,0.43194,2125,4919,0.41810,0.44578
2022,17-29 y.,East,Full Time,0.27547,281,1052,0.24846,0.30248
2022,17-29 y.,East,Part Time,0.29165,291,1052,0.26417,0.31913
2022,17-29 y.,East,Not Working,0.43288,480,1052,0.40293,0.46284
