year,quintil_oecd,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,3rd Quintile,male,Part Time,0.13721,167,1320,0.11864,0.15577
1996,3rd Quintile,male,Not Working,0.31782,339,1320,0.29269,0.34295
1996,3rd Quintile,female,Full Time,0.23055,413,1365,0.20820,0.25291
1996,3rd Quintile,female,Part Time,0.28091,412,1365,0.25706,0.30476
1996,3rd Quintile,female,Not Working,0.48853,540,1365,0.46201,0.51506
1996,4th Quintile,male,Full Time,0.63313,930,1376,0.60765,0.65860
1996,4th Quintile,male,Part Time,0.11716,171,1376,0.10016,0.13416
1996,4th Quintile,male,Not Working,0.24971,275,1376,0.22683,0.27259
1996,4th Quintile,female,Full Time,0.33829,516,1336,0.31291,0.36367
1996,4th Quintile,female,Part Time,0.26628,371,1336,0.24256,0.28999
1996,4th Quintile,female,Not Working,0.39543,449,1336,0.36920,0.42166
1996,5th Quintile,male,Full Time,0.70969,938,1270,0.68471,0.73466
1996,5th Quintile,male,Part Time,0.11065,141,1270,0.09339,0.12791
1996,5th Quintile,male,Not Working,0.17966,191,1270,0.15854,0.20078
1996,5th Quintile,female,Full Time,0.40794,538,1172,0.37979,0.43609
1996,5th Quintile,female,Part Time,0.25541,307,1172,0.23044,0.28039
1996,5th Quintile,female,Not Working,0.33665,327,1172,0.30958,0.36371
1997,1st Quintile,male,Full Time,0.30708,390,1037,0.27899,0.33517
1997,1st Quintile,male,Part Time,0.21770,208,1037,0.19257,0.24283
1997,1st Quintile,male,Not Working,0.47522,439,1037,0.44481,0.50563
1997,1st Quintile,female,Full Time,0.08102,136,1355,0.06649,0.09556
1997,1st Quintile,female,Part Time,0.17501,276,1355,0.15477,0.19525
1997,1st Quintile,female,Not Working,0.74397,943,1355,0.72072,0.76722
1997,2nd Quintile,male,Full Time,0.49477,699,1287,0.46745,0.52210
1997,2nd Quintile,male,Part Time,0.13879,191,1287,0.11990,0.15769
1997,2nd Quintile,male,Not Working,0.36643,397,1287,0.34010,0.39277
1997,2nd Quintile,female,Full Time,0.16812,312,1453,0.14888,0.18735
1997,2nd Quintile,female,Part Time,0.21035,350,1453,0.18938,0.23131
1997,2nd Quintile,female,Not Working,0.62154,791,1453,0.59659,0.64648
1997,3rd Quintile,male,Full Time,0.51695,765,1283,0.48960,0.54431
1997,3rd Quintile,male,Part Time,0.14258,176,1283,0.12344,0.16172
1997,3rd Quintile,male,Not Working,0.34047,342,1283,0.31453,0.36641
1997,3rd Quintile,female,Full Time,0.22976,408,1343,0.20725,0.25226
1997,3rd Quintile,female,Part Time,0.26461,377,1343,0.24101,0.28821
1997,3rd Quintile,female,Not Working,0.50563,558,1343,0.47888,0.53238
1997,4th Quintile,male,Full Time,0.65127,924,1346,0.62580,0.67674
1997,4th Quintile,male,Part Time,0.10590,162,1346,0.08946,0.12235
1997,4th Quintile,male,Not Working,0.24283,260,1346,0.21991,0.26574
1997,4th Quintile,female,Full Time,0.34951,522,1312,0.32370,0.37532
1997,4th Quintile,female,Part Time,0.26605,362,1312,0.24213,0.28997
1997,4th Quintile,female,Not Working,0.38444,428,1312,0.35811,0.41077
1997,5th Quintile,male,Full Time,0.69949,920,1256,0.67412,0.72486
1997,5th Quintile,male,Part Time,0.11723,137,1256,0.09943,0.13503
1997,5th Quintile,male,Not Working,0.18328,199,1256,0.16187,0.20468
1997,5th Quintile,female,Full Time,0.39792,508,1157,0.36970,0.42613
1997,5th Quintile,female,Part Time,0.24247,304,1157,0.21777,0.26718
1997,5th Quintile,female,Not Working,0.35961,345,1157,0.33195,0.38728
1998,1st Quintile,male,Full Time,0.30815,369,1033,0.27998,0.33633
1998,1st Quintile,male,Part Time,0.20984,221,1033,0.18500,0.23468
1998,1st Quintile,male,Not Working,0.48200,443,1033,0.45152,0.51249
1998,1st Quintile,female,Full Time,0.09903,156,1307,0.08283,0.11523
1998,1st Quintile,female,Part Time,0.18278,271,1307,0.16181,0.20374
1998,1st Quintile,female,Not Working,0.71820,880,1307,0.69380,0.74260
1998,2nd Quintile,male,Full Time,0.48637,633,1180,0.45784,0.51490
1998,2nd Quintile,male,Part Time,0.16265,202,1180,0.14159,0.18372
1998,2nd Quintile,male,Not Working,0.35098,345,1180,0.32374,0.37822
1998,2nd Quintile,female,Full Time,0.16068,259,1324,0.14089,0.18047
1998,2nd Quintile,female,Part Time,0.23283,351,1324,0.21006,0.25561
1998,2nd Quintile,female,Not Working,0.60649,714,1324,0.58016,0.63281
1998,3rd Quintile,male,Full Time,0.52740,721,1241,0.49961,0.55519
1998,3rd Quintile,male,Part Time,0.11993,167,1241,0.10185,0.13802
1998,3rd Quintile,male,Not Working,0.35267,353,1241,0.32607,0.37926
1998,3rd Quintile,female,Full Time,0.20677,389,1340,0.18508,0.22847
1998,3rd Quintile,female,Part Time,0.25200,370,1340,0.22874,0.27525
1998,3rd Quintile,female,Not Working,0.54123,581,1340,0.51454,0.56792
1998,4th Quintile,male,Full Time,0.61071,855,1317,0.58436,0.63705
1998,4th Quintile,male,Part Time,0.12566,182,1317,0.10775,0.14357
1998,4th Quintile,male,Not Working,0.26363,280,1317,0.23983,0.28744
1998,4th Quintile,female,Full Time,0.33531,497,1288,0.30952,0.36111
1998,4th Quintile,female,Part Time,0.25748,354,1288,0.23360,0.28137
1998,4th Quintile,female,Not Working,0.40720,437,1288,0.38036,0.43404
1998,5th Quintile,male,Full Time,0.69256,859,1185,0.66628,0.71884
1998,5th Quintile,male,Part Time,0.10298,129,1185,0.08567,0.12030
1998,5th Quintile,male,Not Working,0.20446,197,1185,0.18149,0.22743
1998,5th Quintile,female,Full Time,0.37145,484,1114,0.34306,0.39983
1998,5th Quintile,female,Part Time,0.26674,301,1114,0.24075,0.29272
1998,5th Quintile,female,Not Working,0.36182,329,1114,0.33359,0.39005
1999,1st Quintile,male,Full Time,0.34453,456,1140,0.31693,0.37213
1999,1st Quintile,male,Part Time,0.20402,213,1140,0.18061,0.22742
1999,1st Quintile,male,Not Working,0.45145,471,1140,0.42255,0.48035
1999,1st Quintile,female,Full Time,0.08990,165,1459,0.07522,0.10458
1999,1st Quintile,female,Part Time,0.22251,355,1459,0.20116,0.24386
1999,1st Quintile,female,Not Working,0.68759,939,1459,0.66380,0.71138
1999,2nd Quintile,male,Full Time,0.48268,743,1379,0.45630,0.50907
1999,2nd Quintile,male,Part Time,0.16920,232,1379,0.14941,0.18900
1999,2nd Quintile,male,Not Working,0.34812,404,1379,0.32296,0.37327
1999,2nd Quintile,female,Full Time,0.15041,300,1493,0.13227,0.16855
1999,2nd Quintile,female,Part Time,0.24119,411,1493,0.21948,0.26290
1999,2nd Quintile,female,Not Working,0.60840,782,1493,0.58363,0.63317
1999,3rd Quintile,male,Full Time,0.53763,800,1366,0.51118,0.56408
1999,3rd Quintile,male,Part Time,0.14411,200,1366,0.12548,0.16274
1999,3rd Quintile,male,Not Working,0.31826,366,1366,0.29355,0.34298
1999,3rd Quintile,female,Full Time,0.23779,420,1460,0.21595,0.25964
1999,3rd Quintile,female,Part Time,0.27162,427,1460,0.24879,0.29444
1999,3rd Quintile,female,Not Working,0.49059,613,1460,0.46494,0.51624
1999,4th Quintile,male,Full Time,0.63391,921,1376,0.60845,0.65938
1999,4th Quintile,male,Part Time,0.11416,176,1376,0.09736,0.13097
1999,4th Quintile,male,Not Working,0.25192,279,1376,0.22898,0.27487
1999,4th Quintile,female,Full Time,0.36116,536,1390,0.33589,0.38642
1999,4th Quintile,female,Part Time,0.25859,393,1390,0.23556,0.28161
1999,4th Quintile,female,Not Working,0.38026,461,1390,0.35473,0.40579
1999,5th Quintile,male,Full Time,0.68829,964,1348,0.66355,0.71302
1999,5th Quintile,male,Part Time,0.12094,169,1348,0.10352,0.13835
1999,5th Quintile,male,Not Working,0.19078,215,1348,0.16979,0.21176
1999,5th Quintile,female,Full Time,0.35442,529,1263,0.32803,0.38081
1999,5th Quintile,female,Part Time,0.28664,355,1263,0.26169,0.31159
1999,5th Quintile,female,Not Working,0.35894,379,1263,0.33248,0.38541
2000,1st Quintile,male,Full Time,0.32842,415,1123,0.30094,0.35590
2000,1st Quintile,male,Part Time,0.23700,249,1123,0.21212,0.26188
2000,1st Quintile,male,Not Working,0.43458,459,1123,0.40558,0.46359
2000,1st Quintile,female,Full Time,0.09225,160,1458,0.07739,0.10711
2000,1st Quintile,female,Part Time,0.22619,371,1458,0.20471,0.24767
2000,1st Quintile,female,Not Working,0.68156,927,1458,0.65764,0.70548
2000,2nd Quintile,male,Full Time,0.50417,709,1298,0.47696,0.53138
2000,2nd Quintile,male,Part Time,0.15500,211,1298,0.13530,0.17469
2000,2nd Quintile,male,Not Working,0.34083,378,1298,0.31503,0.36663
2000,2nd Quintile,female,Full Time,0.14783,275,1443,0.12951,0.16615
2000,2nd Quintile,female,Part Time,0.26568,431,1443,0.24288,0.28848
2000,2nd Quintile,female,Not Working,0.58649,737,1443,0.56107,0.61191
2000,3rd Quintile,male,Full Time,0.55314,816,1346,0.52657,0.57971
2000,3rd Quintile,male,Part Time,0.12751,172,1346,0.10968,0.14533
2000,3rd Quintile,male,Not Working,0.31936,358,1346,0.29444,0.34427
2000,3rd Quintile,female,Full Time,0.27459,427,1386,0.25109,0.29810
2000,3rd Quintile,female,Part Time,0.25491,399,1386,0.23196,0.27786
2000,3rd Quintile,female,Not Working,0.47049,560,1386,0.44421,0.49678
2000,4th Quintile,male,Full Time,0.63401,918,1357,0.60837,0.65965
2000,4th Quintile,male,Part Time,0.10499,156,1357,0.08868,0.12131
2000,4th Quintile,male,Not Working,0.26100,283,1357,0.23762,0.28437
2000,4th Quintile,female,Full Time,0.35398,531,1335,0.32832,0.37964
2000,4th Quintile,female,Part Time,0.26916,388,1335,0.24536,0.29296
2000,4th Quintile,female,Not Working,0.37686,416,1335,0.35085,0.40286
2000,5th Quintile,male,Full Time,0.70171,950,1306,0.67688,0.72653
2000,5th Quintile,male,Part Time,0.11509,149,1306,0.09777,0.13240
2000,5th Quintile,male,Not Working,0.18321,207,1306,0.16222,0.20419
2000,5th Quintile,female,Full Time,0.39068,542,1233,0.36344,0.41792
2000,5th Quintile,female,Part Time,0.28402,361,1233,0.25884,0.30920
2000,5th Quintile,female,Not Working,0.32530,330,1233,0.29914,0.35146
2001,1st Quintile,male,Full Time,0.29066,532,1652,0.26875,0.31256
2001,1st Quintile,male,Part Time,0.23349,363,1652,0.21308,0.25390
2001,1st Quintile,male,Not Working,0.47586,757,1652,0.45176,0.49995
2001,1st Quintile,female,Full Time,0.09608,240,2228,0.08384,0.10832
2001,1st Quintile,female,Part Time,0.25109,603,2228,0.23308,0.26910
2001,1st Quintile,female,Not Working,0.65283,1385,2228,0.63305,0.67260
2001,2nd Quintile,male,Full Time,0.49987,1065,2034,0.47813,0.52160
2001,2nd Quintile,male,Part Time,0.14263,285,2034,0.12743,0.15783
2001,2nd Quintile,male,Not Working,0.35750,684,2034,0.33667,0.37834
2001,2nd Quintile,female,Full Time,0.17676,435,2316,0.16122,0.19230
2001,2nd Quintile,female,Part Time,0.26662,684,2316,0.24861,0.28463
2001,2nd Quintile,female,Not Working,0.55662,1197,2316,0.53639,0.57686
2001,3rd Quintile,male,Full Time,0.57926,1316,2207,0.55866,0.59986
2001,3rd Quintile,male,Part Time,0.11240,256,2207,0.09922,0.12558
2001,3rd Quintile,male,Not Working,0.30834,635,2207,0.28906,0.32761
2001,3rd Quintile,female,Full Time,0.25956,634,2334,0.24177,0.27735
2001,3rd Quintile,female,Part Time,0.27562,712,2334,0.25749,0.29376
2001,3rd Quintile,female,Not Working,0.46482,988,2334,0.44458,0.48506
2001,4th Quintile,male,Full Time,0.63223,1488,2303,0.61253,0.65193
2001,4th Quintile,male,Part Time,0.11720,267,2303,0.10406,0.13034
2001,4th Quintile,male,Not Working,0.25057,548,2303,0.23287,0.26827
2001,4th Quintile,female,Full Time,0.33180,807,2312,0.31261,0.35100
2001,4th Quintile,female,Part Time,0.30072,715,2312,0.28202,0.31941
2001,4th Quintile,female,Not Working,0.36748,790,2312,0.34782,0.38714
2001,5th Quintile,male,Full Time,0.70769,1671,2328,0.68921,0.72617
2001,5th Quintile,male,Part Time,0.10840,253,2328,0.09577,0.12103
2001,5th Quintile,male,Not Working,0.18391,404,2328,0.16817,0.19965
2001,5th Quintile,female,Full Time,0.37415,872,2204,0.35394,0.39436
2001,5th Quintile,female,Part Time,0.28800,657,2204,0.26909,0.30691
2001,5th Quintile,female,Not Working,0.33785,675,2204,0.31810,0.35760
2002,1st Quintile,male,Full Time,0.28522,447,1480,0.26221,0.30823
2002,1st Quintile,male,Part Time,0.22236,325,1480,0.20117,0.24355
2002,1st Quintile,male,Not Working,0.49242,708,1480,0.46694,0.51790
2002,1st Quintile,female,Full Time,0.08865,196,1989,0.07616,0.10115
2002,1st Quintile,female,Part Time,0.25989,546,1989,0.24061,0.27917
2002,1st Quintile,female,Not Working,0.65146,1247,1989,0.63051,0.67240
2002,2nd Quintile,male,Full Time,0.46465,873,1809,0.44166,0.48764
2002,2nd Quintile,male,Part Time,0.13702,249,1809,0.12117,0.15287
2002,2nd Quintile,male,Not Working,0.39833,687,1809,0.37576,0.42089
2002,2nd Quintile,female,Full Time,0.15963,363,2114,0.14401,0.17524
2002,2nd Quintile,female,Part Time,0.26547,606,2114,0.24664,0.28430
2002,2nd Quintile,female,Not Working,0.57490,1145,2114,0.55382,0.59598
2002,3rd Quintile,male,Full Time,0.54931,1074,1947,0.52720,0.57141
2002,3rd Quintile,male,Part Time,0.12455,245,1947,0.10988,0.13923
2002,3rd Quintile,male,Not Working,0.32614,628,1947,0.30531,0.34697
2002,3rd Quintile,female,Full Time,0.24042,525,2093,0.22210,0.25873
2002,3rd Quintile,female,Part Time,0.30176,660,2093,0.28209,0.32143
2002,3rd Quintile,female,Not Working,0.45782,908,2093,0.43647,0.47917
2002,4th Quintile,male,Full Time,0.62507,1387,2190,0.60479,0.64535
2002,4th Quintile,male,Part Time,0.12673,288,2190,0.11279,0.14066
2002,4th Quintile,male,Not Working,0.24821,515,2190,0.23011,0.26630
2002,4th Quintile,female,Full Time,0.30239,699,2179,0.28310,0.32168
2002,4th Quintile,female,Part Time,0.30576,728,2179,0.28641,0.32510
2002,4th Quintile,female,Not Working,0.39185,752,2179,0.37135,0.41236
2002,5th Quintile,male,Full Time,0.70003,1835,2552,0.68225,0.71781
2002,5th Quintile,male,Part Time,0.10248,278,2552,0.09071,0.11425
2002,5th Quintile,male,Not Working,0.19749,439,2552,0.18204,0.21294
2002,5th Quintile,female,Full Time,0.39012,994,2447,0.37079,0.40945
2002,5th Quintile,female,Part Time,0.27853,744,2447,0.26077,0.29630
2002,5th Quintile,female,Not Working,0.33134,709,2447,0.31269,0.35000
2003,1st Quintile,male,Full Time,0.24271,381,1447,0.22061,0.26481
2003,1st Quintile,male,Part Time,0.23255,333,1447,0.21078,0.25433
2003,1st Quintile,male,Not Working,0.52474,733,1447,0.49900,0.55048
2003,1st Quintile,female,Full Time,0.08221,180,1963,0.07006,0.09437
2003,1st Quintile,female,Part Time,0.25381,563,1963,0.23455,0.27306
2003,1st Quintile,female,Not Working,0.66398,1220,1963,0.64308,0.68488
2003,2nd Quintile,male,Full Time,0.46688,839,1761,0.44357,0.49019
2003,2nd Quintile,male,Part Time,0.13514,239,1761,0.11917,0.15112
2003,2nd Quintile,male,Not Working,0.39797,683,1761,0.37511,0.42084
2003,2nd Quintile,female,Full Time,0.16591,374,2100,0.15000,0.18183
2003,2nd Quintile,female,Part Time,0.25986,596,2100,0.24110,0.27863
2003,2nd Quintile,female,Not Working,0.57422,1130,2100,0.55307,0.59538
2003,3rd Quintile,male,Full Time,0.53030,1089,2002,0.50843,0.55217
2003,3rd Quintile,male,Part Time,0.14658,287,2002,0.13108,0.16208
2003,3rd Quintile,male,Not Working,0.32312,626,2002,0.30263,0.34361
2003,3rd Quintile,female,Full Time,0.23296,503,2067,0.21473,0.25119
2003,3rd Quintile,female,Part Time,0.29799,661,2067,0.27827,0.31771
2003,3rd Quintile,female,Not Working,0.46905,903,2067,0.44753,0.49057
2003,4th Quintile,male,Full Time,0.62127,1410,2221,0.60109,0.64145
2003,4th Quintile,male,Part Time,0.12102,271,2221,0.10745,0.13458
2003,4th Quintile,male,Not Working,0.25772,540,2221,0.23952,0.27591
2003,4th Quintile,female,Full Time,0.31120,717,2244,0.29204,0.33036
2003,4th Quintile,female,Part Time,0.31477,749,2244,0.29555,0.33399
2003,4th Quintile,female,Not Working,0.37402,778,2244,0.35400,0.39405
2003,5th Quintile,male,Full Time,0.68279,2254,3244,0.66678,0.69881
2003,5th Quintile,male,Part Time,0.11599,395,3244,0.10497,0.12701
2003,5th Quintile,male,Not Working,0.20121,595,3244,0.18742,0.21501
2003,5th Quintile,female,Full Time,0.36657,1167,3113,0.34964,0.38350
2003,5th Quintile,female,Part Time,0.29925,1020,3113,0.28316,0.31534
2003,5th Quintile,female,Not Working,0.33418,926,3113,0.31760,0.35075
2004,1st Quintile,male,Full Time,0.25096,363,1375,0.22803,0.27388
2004,1st Quintile,male,Part Time,0.21906,296,1375,0.19719,0.24093
2004,1st Quintile,male,Not Working,0.52998,716,1375,0.50359,0.55637
2004,1st Quintile,female,Full Time,0.09820,188,1891,0.08478,0.11161
2004,1st Quintile,female,Part Time,0.26322,530,1891,0.24337,0.28307
2004,1st Quintile,female,Not Working,0.63858,1173,1891,0.61693,0.66024
2004,2nd Quintile,male,Full Time,0.42890,774,1736,0.40561,0.45218
2004,2nd Quintile,male,Part Time,0.14065,246,1736,0.12429,0.15700
2004,2nd Quintile,male,Not Working,0.43046,716,1736,0.40716,0.45376
2004,2nd Quintile,female,Full Time,0.15893,348,2050,0.14310,0.17476
2004,2nd Quintile,female,Part Time,0.28489,603,2050,0.26534,0.30443
2004,2nd Quintile,female,Not Working,0.55618,1099,2050,0.53467,0.57769
2004,3rd Quintile,male,Full Time,0.53263,1030,1946,0.51045,0.55480
2004,3rd Quintile,male,Part Time,0.13120,269,1946,0.11619,0.14620
2004,3rd Quintile,male,Not Working,0.33618,647,1946,0.31518,0.35717
2004,3rd Quintile,female,Full Time,0.21109,468,2069,0.19351,0.22868
2004,3rd Quintile,female,Part Time,0.30197,677,2069,0.28218,0.32175
2004,3rd Quintile,female,Not Working,0.48694,924,2069,0.46540,0.50848
2004,4th Quintile,male,Full Time,0.58778,1319,2152,0.56697,0.60858
2004,4th Quintile,male,Part Time,0.13018,289,2152,0.11596,0.14440
2004,4th Quintile,male,Not Working,0.28205,544,2152,0.26303,0.30107
2004,4th Quintile,female,Full Time,0.30668,676,2194,0.28738,0.32598
2004,4th Quintile,female,Part Time,0.30684,728,2194,0.28753,0.32614
2004,4th Quintile,female,Not Working,0.38648,790,2194,0.36610,0.40686
2004,5th Quintile,male,Full Time,0.68146,2159,3170,0.66523,0.69768
2004,5th Quintile,male,Part Time,0.11794,394,3170,0.10671,0.12917
2004,5th Quintile,male,Not Working,0.20060,617,3170,0.18666,0.21454
2004,5th Quintile,female,Full Time,0.37008,1134,3028,0.35288,0.38728
2004,5th Quintile,female,Part Time,0.29117,976,3028,0.27499,0.30736
2004,5th Quintile,female,Not Working,0.33875,918,3028,0.32188,0.35561
2005,1st Quintile,male,Full Time,0.24193,324,1333,0.21893,0.26492
2005,1st Quintile,male,Part Time,0.24757,298,1333,0.22439,0.27074
2005,1st Quintile,male,Not Working,0.51051,711,1333,0.48366,0.53735
2005,1st Quintile,female,Full Time,0.10348,183,1822,0.08949,0.11747
2005,1st Quintile,female,Part Time,0.26790,507,1822,0.24756,0.28824
2005,1st Quintile,female,Not Working,0.62863,1132,1822,0.60643,0.65082
2005,2nd Quintile,male,Full Time,0.42907,706,1657,0.40523,0.45290
2005,2nd Quintile,male,Part Time,0.14482,247,1657,0.12787,0.16177
2005,2nd Quintile,male,Not Working,0.42612,704,1657,0.40230,0.44993
2005,2nd Quintile,female,Full Time,0.15918,319,1976,0.14305,0.17532
2005,2nd Quintile,female,Part Time,0.27612,583,1976,0.25640,0.29583
2005,2nd Quintile,female,Not Working,0.56470,1074,1976,0.54284,0.58657
2005,3rd Quintile,male,Full Time,0.55062,965,1791,0.52758,0.57367
2005,3rd Quintile,male,Part Time,0.12634,223,1791,0.11095,0.14173
2005,3rd Quintile,male,Not Working,0.32303,603,1791,0.30137,0.34470
2005,3rd Quintile,female,Full Time,0.22456,448,1967,0.20612,0.24301
2005,3rd Quintile,female,Part Time,0.33772,672,1967,0.31682,0.35863
2005,3rd Quintile,female,Not Working,0.43771,847,1967,0.41578,0.45964
2005,4th Quintile,male,Full Time,0.60051,1312,2147,0.57979,0.62123
2005,4th Quintile,male,Part Time,0.12662,274,2147,0.11255,0.14069
2005,4th Quintile,male,Not Working,0.27287,561,2147,0.25403,0.29172
2005,4th Quintile,female,Full Time,0.30339,645,2156,0.28398,0.32280
2005,4th Quintile,female,Part Time,0.30410,718,2156,0.28468,0.32353
2005,4th Quintile,female,Not Working,0.39251,793,2156,0.37189,0.41313
2005,5th Quintile,male,Full Time,0.69869,2044,2970,0.68218,0.71519
2005,5th Quintile,male,Part Time,0.11529,340,2970,0.10380,0.12677
2005,5th Quintile,male,Not Working,0.18603,586,2970,0.17203,0.20002
2005,5th Quintile,female,Full Time,0.37734,1087,2877,0.35963,0.39506
2005,5th Quintile,female,Part Time,0.29522,949,2877,0.27855,0.31189
2005,5th Quintile,female,Not Working,0.32744,841,2877,0.31029,0.34459
2006,1st Quintile,male,Full Time,0.21917,276,1276,0.19646,0.24188
2006,1st Quintile,male,Part Time,0.24216,301,1276,0.21865,0.26568
2006,1st Quintile,male,Not Working,0.53867,699,1276,0.51130,0.56603
2006,1st Quintile,female,Full Time,0.10866,182,1744,0.09405,0.12327
2006,1st Quintile,female,Part Time,0.27241,503,1744,0.25151,0.29331
2006,1st Quintile,female,Not Working,0.61893,1059,1744,0.59613,0.64173
2006,2nd Quintile,male,Full Time,0.42651,646,1529,0.40171,0.45131
2006,2nd Quintile,male,Part Time,0.14748,213,1529,0.12970,0.16525
2006,2nd Quintile,male,Not Working,0.42602,670,1529,0.40122,0.45081
2006,2nd Quintile,female,Full Time,0.15663,289,1855,0.14009,0.17318
2006,2nd Quintile,female,Part Time,0.27831,549,1855,0.25791,0.29871
2006,2nd Quintile,female,Not Working,0.56506,1017,1855,0.54249,0.58762
2006,3rd Quintile,male,Full Time,0.53364,928,1745,0.51023,0.55705
2006,3rd Quintile,male,Part Time,0.15693,233,1745,0.13986,0.17401
2006,3rd Quintile,male,Not Working,0.30943,584,1745,0.28773,0.33112
2006,3rd Quintile,female,Full Time,0.23592,435,1894,0.21680,0.25505
2006,3rd Quintile,female,Part Time,0.29562,608,1894,0.27506,0.31618
2006,3rd Quintile,female,Not Working,0.46846,851,1894,0.44598,0.49094
2006,4th Quintile,male,Full Time,0.60243,1203,1988,0.58091,0.62395
2006,4th Quintile,male,Part Time,0.11489,229,1988,0.10087,0.12891
2006,4th Quintile,male,Not Working,0.28268,556,1988,0.26288,0.30248
2006,4th Quintile,female,Full Time,0.29794,615,2044,0.27811,0.31777
2006,4th Quintile,female,Part Time,0.32003,674,2044,0.29980,0.34026
2006,4th Quintile,female,Not Working,0.38203,755,2044,0.36096,0.40310
2006,5th Quintile,male,Full Time,0.71046,1922,2833,0.69375,0.72716
2006,5th Quintile,male,Part Time,0.09491,297,2833,0.08412,0.10571
2006,5th Quintile,male,Not Working,0.19463,614,2833,0.18005,0.20922
2006,5th Quintile,female,Full Time,0.38555,1034,2742,0.36733,0.40378
2006,5th Quintile,female,Part Time,0.28370,877,2742,0.26682,0.30057
2006,5th Quintile,female,Not Working,0.33075,831,2742,0.31313,0.34836
2007,1st Quintile,male,Full Time,0.22648,305,1381,0.20440,0.24857
2007,1st Quintile,male,Part Time,0.23719,317,1381,0.21474,0.25963
2007,1st Quintile,male,Not Working,0.53633,759,1381,0.51002,0.56264
2007,1st Quintile,female,Full Time,0.09751,185,1902,0.08418,0.11085
2007,1st Quintile,female,Part Time,0.27021,541,1902,0.25025,0.29017
2007,1st Quintile,female,Not Working,0.63228,1176,1902,0.61060,0.65395
2007,2nd Quintile,male,Full Time,0.44111,733,1646,0.41711,0.46510
2007,2nd Quintile,male,Part Time,0.12546,201,1646,0.10945,0.14147
2007,2nd Quintile,male,Not Working,0.43343,712,1646,0.40948,0.45738
2007,2nd Quintile,female,Full Time,0.14697,281,1949,0.13125,0.16269
2007,2nd Quintile,female,Part Time,0.29488,621,1949,0.27463,0.31513
2007,2nd Quintile,female,Not Working,0.55815,1047,1949,0.53609,0.58020
2007,3rd Quintile,male,Full Time,0.54104,977,1881,0.51852,0.56357
2007,3rd Quintile,male,Part Time,0.12632,234,1881,0.11130,0.14134
2007,3rd Quintile,male,Not Working,0.33264,670,1881,0.31134,0.35393
2007,3rd Quintile,female,Full Time,0.22705,460,2049,0.20890,0.24519
2007,3rd Quintile,female,Part Time,0.29586,633,2049,0.27609,0.31563
2007,3rd Quintile,female,Not Working,0.47709,956,2049,0.45546,0.49873
2007,4th Quintile,male,Full Time,0.60709,1287,2187,0.58661,0.62756
2007,4th Quintile,male,Part Time,0.12280,262,2187,0.10905,0.13656
2007,4th Quintile,male,Not Working,0.27011,638,2187,0.25149,0.28872
2007,4th Quintile,female,Full Time,0.30649,668,2201,0.28723,0.32576
2007,4th Quintile,female,Part Time,0.32512,746,2201,0.30555,0.34470
2007,4th Quintile,female,Not Working,0.36839,787,2201,0.34823,0.38854
2007,5th Quintile,male,Full Time,0.69959,1934,2855,0.68277,0.71641
2007,5th Quintile,male,Part Time,0.09989,274,2855,0.08889,0.11089
2007,5th Quintile,male,Not Working,0.20051,647,2855,0.18583,0.21520
2007,5th Quintile,female,Full Time,0.38606,1037,2796,0.36801,0.40411
2007,5th Quintile,female,Part Time,0.28244,882,2796,0.26575,0.29913
2007,5th Quintile,female,Not Working,0.33150,877,2796,0.31405,0.34896
2008,1st Quintile,male,Full Time,0.21761,289,1273,0.19493,0.24029
2008,1st Quintile,male,Part Time,0.24222,289,1273,0.21867,0.26576
2008,1st Quintile,male,Not Working,0.54017,695,1273,0.51278,0.56756
2008,1st Quintile,female,Full Time,0.09214,151,1770,0.07866,0.10562
2008,1st Quintile,female,Part Time,0.26873,511,1770,0.24807,0.28939
2008,1st Quintile,female,Not Working,0.63913,1108,1770,0.61675,0.66151
2008,2nd Quintile,male,Full Time,0.45127,684,1565,0.42661,0.47593
2008,2nd Quintile,male,Part Time,0.13563,205,1565,0.11866,0.15260
2008,2nd Quintile,male,Not Working,0.41311,676,1565,0.38870,0.43751
2008,2nd Quintile,female,Full Time,0.15168,283,1860,0.13537,0.16798
2008,2nd Quintile,female,Part Time,0.29493,578,1860,0.27420,0.31566
2008,2nd Quintile,female,Not Working,0.55339,999,1860,0.53079,0.57599
2008,3rd Quintile,male,Full Time,0.56110,1003,1867,0.53858,0.58361
2008,3rd Quintile,male,Part Time,0.11880,205,1867,0.10412,0.13348
2008,3rd Quintile,male,Not Working,0.32011,659,1867,0.29894,0.34128
2008,3rd Quintile,female,Full Time,0.24097,487,2001,0.22222,0.25971
2008,3rd Quintile,female,Part Time,0.31483,653,2001,0.29447,0.33519
2008,3rd Quintile,female,Not Working,0.44420,861,2001,0.42243,0.46598
2008,4th Quintile,male,Full Time,0.62149,1205,1958,0.60001,0.64298
2008,4th Quintile,male,Part Time,0.11641,221,1958,0.10220,0.13062
2008,4th Quintile,male,Not Working,0.26209,532,1958,0.24261,0.28158
2008,4th Quintile,female,Full Time,0.32787,604,1968,0.30713,0.34862
2008,4th Quintile,female,Part Time,0.31212,664,1968,0.29164,0.33260
2008,4th Quintile,female,Not Working,0.36001,700,1968,0.33879,0.38122
