year,age_gr,migback,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,Direct migration background,Part Time,0.21577,199,931,0.18934,0.24221
1998,46-65 y.,Direct migration background,Not Working,0.39142,393,931,0.36005,0.42279
1998,66 and older,No migration background,Part Time,0.02290,40,1590,0.01555,0.03026
1998,66 and older,No migration background,Not Working,0.97096,1550,1590,0.96270,0.97921
1998,66 and older,Direct migration background,Not Working,0.99372,243,243,0.98377,1.00367
1999,17-29 y.,No migration background,Full Time,0.42984,944,2124,0.40878,0.45090
1999,17-29 y.,No migration background,Part Time,0.27748,569,2124,0.25843,0.29652
1999,17-29 y.,No migration background,Not Working,0.29268,611,2124,0.27332,0.31203
1999,17-29 y.,Direct migration background,Full Time,0.43959,152,368,0.38881,0.49037
1999,17-29 y.,Direct migration background,Part Time,0.23054,80,368,0.18745,0.27363
1999,17-29 y.,Direct migration background,Not Working,0.32987,136,368,0.28177,0.37798
1999,17-29 y.,Indirect migration background,Full Time,0.34806,182,481,0.30545,0.39068
1999,17-29 y.,Indirect migration background,Part Time,0.28109,136,481,0.24087,0.32130
1999,17-29 y.,Indirect migration background,Not Working,0.37085,163,481,0.32763,0.41406
1999,30-45 y.,No migration background,Full Time,0.60308,2353,3874,0.58767,0.61849
1999,30-45 y.,No migration background,Part Time,0.26207,984,3874,0.24822,0.27592
1999,30-45 y.,No migration background,Not Working,0.13485,537,3874,0.12409,0.14561
1999,30-45 y.,Direct migration background,Full Time,0.50860,376,740,0.47256,0.54464
1999,30-45 y.,Direct migration background,Part Time,0.28044,205,740,0.24805,0.31283
1999,30-45 y.,Direct migration background,Not Working,0.21096,159,740,0.18154,0.24037
1999,30-45 y.,Indirect migration background,Full Time,0.48516,54,54,0.35060,0.61971
1999,46-65 y.,No migration background,Full Time,0.42538,1441,3323,0.40856,0.44219
1999,46-65 y.,No migration background,Part Time,0.20529,693,3323,0.19155,0.21902
1999,46-65 y.,No migration background,Not Working,0.36934,1189,3323,0.35292,0.38575
1999,46-65 y.,Direct migration background,Full Time,0.40408,315,848,0.37103,0.43713
1999,46-65 y.,Direct migration background,Part Time,0.22503,168,848,0.19691,0.25315
1999,46-65 y.,Direct migration background,Not Working,0.37089,365,848,0.33836,0.40342
1999,66 and older,No migration background,Part Time,0.03381,55,1537,0.02477,0.04285
1999,66 and older,No migration background,Not Working,0.96258,1482,1537,0.95309,0.97207
1999,66 and older,Direct migration background,Not Working,0.97028,239,239,0.94871,0.99186
2000,17-29 y.,No migration background,Full Time,0.46333,1502,3378,0.44651,0.48015
2000,17-29 y.,No migration background,Part Time,0.27200,920,3378,0.25699,0.28701
2000,17-29 y.,No migration background,Not Working,0.26467,956,3378,0.24979,0.27955
2000,17-29 y.,Direct migration background,Full Time,0.36069,204,592,0.32198,0.39941
2000,17-29 y.,Direct migration background,Part Time,0.27057,155,592,0.23475,0.30638
2000,17-29 y.,Direct migration background,Not Working,0.36874,233,592,0.32984,0.40764
2000,17-29 y.,Indirect migration background,Full Time,0.38577,238,613,0.34721,0.42434
2000,17-29 y.,Indirect migration background,Part Time,0.29038,180,613,0.25442,0.32635
2000,17-29 y.,Indirect migration background,Not Working,0.32384,195,613,0.28677,0.36092
2000,30-45 y.,No migration background,Full Time,0.62209,4171,6830,0.61059,0.63359
2000,30-45 y.,No migration background,Part Time,0.24855,1707,6830,0.23830,0.25880
2000,30-45 y.,No migration background,Not Working,0.12936,952,6830,0.12140,0.13732
2000,30-45 y.,Direct migration background,Full Time,0.48918,571,1175,0.46059,0.51778
2000,30-45 y.,Direct migration background,Part Time,0.26619,304,1175,0.24091,0.29147
2000,30-45 y.,Direct migration background,Not Working,0.24462,300,1175,0.22003,0.26921
2000,30-45 y.,Indirect migration background,Full Time,0.59559,93,136,0.51280,0.67838
2000,30-45 y.,Indirect migration background,Part Time,0.24607,43,136,0.17341,0.31873
2000,46-65 y.,No migration background,Full Time,0.42554,2776,6556,0.41357,0.43750
2000,46-65 y.,No migration background,Part Time,0.21318,1377,6556,0.20326,0.22309
2000,46-65 y.,No migration background,Not Working,0.36129,2403,6556,0.34966,0.37292
2000,46-65 y.,Direct migration background,Full Time,0.43959,471,1183,0.41130,0.46789
2000,46-65 y.,Direct migration background,Part Time,0.20791,241,1183,0.18478,0.23105
2000,46-65 y.,Direct migration background,Not Working,0.35249,471,1183,0.32526,0.37973
2000,66 and older,No migration background,Full Time,0.00973,34,3225,0.00634,0.01312
2000,66 and older,No migration background,Part Time,0.03110,94,3225,0.02510,0.03709
2000,66 and older,No migration background,Not Working,0.95917,3097,3225,0.95234,0.96600
2000,66 and older,Direct migration background,Not Working,0.97416,343,343,0.95734,0.99097
2001,17-29 y.,No migration background,Full Time,0.45784,1317,3055,0.44017,0.47551
2001,17-29 y.,No migration background,Part Time,0.28776,877,3055,0.27170,0.30381
2001,17-29 y.,No migration background,Not Working,0.25441,861,3055,0.23896,0.26985
2001,17-29 y.,Direct migration background,Full Time,0.35982,181,497,0.31758,0.40206
2001,17-29 y.,Direct migration background,Part Time,0.27301,140,497,0.23380,0.31221
2001,17-29 y.,Direct migration background,Not Working,0.36718,176,497,0.32475,0.40960
2001,17-29 y.,Indirect migration background,Full Time,0.38197,209,547,0.34122,0.42273
2001,17-29 y.,Indirect migration background,Part Time,0.30262,160,547,0.26408,0.34115
2001,17-29 y.,Indirect migration background,Not Working,0.31541,178,547,0.27643,0.35439
2001,30-45 y.,No migration background,Full Time,0.62083,3683,6120,0.60868,0.63299
2001,30-45 y.,No migration background,Part Time,0.25910,1620,6120,0.24813,0.27008
2001,30-45 y.,No migration background,Not Working,0.12006,817,6120,0.11192,0.12821
2001,30-45 y.,Direct migration background,Full Time,0.50772,523,1039,0.47731,0.53814
2001,30-45 y.,Direct migration background,Part Time,0.29412,292,1039,0.26640,0.32184
2001,30-45 y.,Direct migration background,Not Working,0.19816,224,1039,0.17391,0.22241
2001,30-45 y.,Indirect migration background,Full Time,0.60869,96,142,0.52813,0.68925
2001,30-45 y.,Indirect migration background,Part Time,0.23813,46,142,0.16782,0.30844
2001,46-65 y.,No migration background,Full Time,0.43378,2618,6019,0.42126,0.44630
2001,46-65 y.,No migration background,Part Time,0.22020,1289,6019,0.20973,0.23067
2001,46-65 y.,No migration background,Not Working,0.34601,2112,6019,0.33400,0.35803
2001,46-65 y.,Direct migration background,Full Time,0.38893,394,1045,0.35936,0.41851
2001,46-65 y.,Direct migration background,Part Time,0.24114,237,1045,0.21519,0.26708
2001,46-65 y.,Direct migration background,Not Working,0.36993,414,1045,0.34065,0.39922
2001,66 and older,No migration background,Part Time,0.03671,111,3023,0.03000,0.04341
2001,66 and older,No migration background,Not Working,0.95509,2912,3023,0.94770,0.96247
2001,66 and older,Direct migration background,Not Working,0.94580,320,320,0.92095,0.97065
2002,17-29 y.,No migration background,Full Time,0.42185,1222,3177,0.40467,0.43902
2002,17-29 y.,No migration background,Part Time,0.29804,977,3177,0.28213,0.31395
2002,17-29 y.,No migration background,Not Working,0.28012,978,3177,0.26450,0.29573
2002,17-29 y.,Direct migration background,Full Time,0.38090,158,441,0.33552,0.42627
2002,17-29 y.,Direct migration background,Part Time,0.27640,122,441,0.23462,0.31819
2002,17-29 y.,Direct migration background,Not Working,0.34270,161,441,0.29835,0.38704
2002,17-29 y.,Indirect migration background,Full Time,0.39377,196,524,0.35190,0.43565
2002,17-29 y.,Indirect migration background,Part Time,0.27193,151,524,0.23380,0.31006
2002,17-29 y.,Indirect migration background,Not Working,0.33430,177,524,0.29387,0.37473
2002,30-45 y.,No migration background,Full Time,0.60473,3771,6283,0.59264,0.61683
2002,30-45 y.,No migration background,Part Time,0.26737,1705,6283,0.25642,0.27831
2002,30-45 y.,No migration background,Not Working,0.12790,807,6283,0.11964,0.13616
2002,30-45 y.,Direct migration background,Full Time,0.49687,490,969,0.46537,0.52836
2002,30-45 y.,Direct migration background,Part Time,0.27749,273,969,0.24928,0.30570
2002,30-45 y.,Direct migration background,Not Working,0.22564,206,969,0.19931,0.25198
2002,30-45 y.,Indirect migration background,Full Time,0.61494,114,188,0.54520,0.68469
2002,30-45 y.,Indirect migration background,Part Time,0.22957,39,188,0.16930,0.28985
2002,30-45 y.,Indirect migration background,Not Working,0.15548,35,188,0.10355,0.20742
2002,46-65 y.,No migration background,Full Time,0.42611,3154,6773,0.41433,0.43789
2002,46-65 y.,No migration background,Part Time,0.23579,1542,6773,0.22568,0.24590
2002,46-65 y.,No migration background,Not Working,0.33810,2077,6773,0.32683,0.34937
2002,46-65 y.,Direct migration background,Full Time,0.39016,403,1039,0.36049,0.41984
2002,46-65 y.,Direct migration background,Part Time,0.23346,234,1039,0.20772,0.25919
2002,46-65 y.,Direct migration background,Not Working,0.37638,402,1039,0.34691,0.40585
2002,66 and older,No migration background,Full Time,0.00750,39,3228,0.00453,0.01048
2002,66 and older,No migration background,Part Time,0.03876,146,3228,0.03210,0.04542
2002,66 and older,No migration background,Not Working,0.95374,3043,3228,0.94649,0.96099
2002,66 and older,Direct migration background,Not Working,0.94389,332,332,0.91910,0.96868
2003,17-29 y.,No migration background,Full Time,0.39290,1141,3121,0.37576,0.41003
2003,17-29 y.,No migration background,Part Time,0.29881,953,3121,0.28275,0.31487
2003,17-29 y.,No migration background,Not Working,0.30830,1027,3121,0.29209,0.32450
2003,17-29 y.,Direct migration background,Full Time,0.33687,127,380,0.28928,0.38445
2003,17-29 y.,Direct migration background,Part Time,0.28616,108,380,0.24066,0.33166
2003,17-29 y.,Direct migration background,Not Working,0.37697,145,380,0.32818,0.42576
2003,17-29 y.,Indirect migration background,Full Time,0.36609,181,506,0.32407,0.40811
2003,17-29 y.,Indirect migration background,Part Time,0.29582,149,506,0.25602,0.33563
2003,17-29 y.,Indirect migration background,Not Working,0.33809,176,506,0.29683,0.37935
2003,30-45 y.,No migration background,Full Time,0.59593,3455,5829,0.58333,0.60853
2003,30-45 y.,No migration background,Part Time,0.27714,1631,5829,0.26565,0.28864
2003,30-45 y.,No migration background,Not Working,0.12692,743,5829,0.11838,0.13547
2003,30-45 y.,Direct migration background,Full Time,0.48686,444,894,0.45407,0.51964
2003,30-45 y.,Direct migration background,Part Time,0.27792,252,894,0.24854,0.30730
2003,30-45 y.,Direct migration background,Not Working,0.23522,198,894,0.20741,0.26304
2003,30-45 y.,Indirect migration background,Full Time,0.54656,114,214,0.47970,0.61341
2003,30-45 y.,Indirect migration background,Part Time,0.23445,56,214,0.17755,0.29134
2003,30-45 y.,Indirect migration background,Not Working,0.21900,44,214,0.16346,0.27454
2003,46-65 y.,No migration background,Full Time,0.43296,3035,6540,0.42095,0.44497
2003,46-65 y.,No migration background,Part Time,0.23229,1526,6540,0.22206,0.24253
2003,46-65 y.,No migration background,Not Working,0.33475,1979,6540,0.32331,0.34618
2003,46-65 y.,Direct migration background,Full Time,0.35654,354,988,0.32666,0.38642
2003,46-65 y.,Direct migration background,Part Time,0.27266,262,988,0.24488,0.30044
2003,46-65 y.,Direct migration background,Not Working,0.37080,372,988,0.34066,0.40093
2003,66 and older,No migration background,Full Time,0.01072,42,3280,0.00719,0.01424
2003,66 and older,No migration background,Part Time,0.03949,145,3280,0.03282,0.04615
2003,66 and older,No migration background,Not Working,0.94980,3093,3280,0.94232,0.95727
2003,66 and older,Direct migration background,Not Working,0.94159,338,338,0.91655,0.96663
2004,17-29 y.,No migration background,Full Time,0.39691,1105,3069,0.37959,0.41422
2004,17-29 y.,No migration background,Part Time,0.28732,898,3069,0.27131,0.30333
2004,17-29 y.,No migration background,Not Working,0.31578,1066,3069,0.29933,0.33222
2004,17-29 y.,Direct migration background,Full Time,0.29546,110,374,0.24915,0.34176
2004,17-29 y.,Direct migration background,Part Time,0.29403,110,374,0.24780,0.34027
2004,17-29 y.,Direct migration background,Not Working,0.41051,154,374,0.36059,0.46043
2004,17-29 y.,Indirect migration background,Full Time,0.34574,177,517,0.30471,0.38678
2004,17-29 y.,Indirect migration background,Part Time,0.29654,154,517,0.25713,0.33595
2004,17-29 y.,Indirect migration background,Not Working,0.35772,186,517,0.31636,0.39907
2004,30-45 y.,No migration background,Full Time,0.59057,3182,5459,0.57752,0.60361
2004,30-45 y.,No migration background,Part Time,0.27931,1572,5459,0.26740,0.29121
2004,30-45 y.,No migration background,Not Working,0.13013,705,5459,0.12120,0.13905
2004,30-45 y.,Direct migration background,Full Time,0.47581,411,848,0.44218,0.50944
2004,30-45 y.,Direct migration background,Part Time,0.30383,248,848,0.27286,0.33481
2004,30-45 y.,Direct migration background,Not Working,0.22036,189,848,0.19244,0.24827
2004,30-45 y.,Indirect migration background,Full Time,0.57817,120,222,0.51306,0.64329
2004,30-45 y.,Indirect migration background,Part Time,0.25167,60,222,0.19445,0.30889
2004,30-45 y.,Indirect migration background,Not Working,0.17015,42,222,0.12061,0.21970
2004,46-65 y.,No migration background,Full Time,0.43128,2946,6364,0.41911,0.44345
2004,46-65 y.,No migration background,Part Time,0.24462,1545,6364,0.23405,0.25518
2004,46-65 y.,No migration background,Not Working,0.32411,1873,6364,0.31261,0.33561
2004,46-65 y.,Direct migration background,Full Time,0.36581,347,953,0.33521,0.39641
2004,46-65 y.,Direct migration background,Part Time,0.23533,224,953,0.20839,0.26228
2004,46-65 y.,Direct migration background,Not Working,0.39886,382,953,0.36775,0.42996
2004,66 and older,No migration background,Full Time,0.00961,41,3386,0.00632,0.01289
2004,66 and older,No migration background,Part Time,0.04605,167,3386,0.03899,0.05311
2004,66 and older,No migration background,Not Working,0.94435,3178,3386,0.93662,0.95207
2004,66 and older,Direct migration background,Not Working,0.95686,345,345,0.93539,0.97833
2005,17-29 y.,No migration background,Full Time,0.36774,1027,2990,0.35045,0.38502
2005,17-29 y.,No migration background,Part Time,0.31827,927,2990,0.30157,0.33497
2005,17-29 y.,No migration background,Not Working,0.31400,1036,2990,0.29736,0.33063
2005,17-29 y.,Direct migration background,Full Time,0.28750,84,316,0.23752,0.33748
2005,17-29 y.,Direct migration background,Part Time,0.31056,95,316,0.25946,0.36166
2005,17-29 y.,Direct migration background,Not Working,0.40194,137,316,0.34780,0.45609
2005,17-29 y.,Indirect migration background,Full Time,0.35351,178,523,0.31250,0.39452
2005,17-29 y.,Indirect migration background,Part Time,0.30479,139,523,0.26530,0.34428
2005,17-29 y.,Indirect migration background,Not Working,0.34171,206,523,0.30102,0.38239
2005,30-45 y.,No migration background,Full Time,0.59517,2940,5049,0.58163,0.60872
2005,30-45 y.,No migration background,Part Time,0.27580,1475,5049,0.26347,0.28813
2005,30-45 y.,No migration background,Not Working,0.12903,634,5049,0.11978,0.13828
2005,30-45 y.,Direct migration background,Full Time,0.48145,388,796,0.44671,0.51618
2005,30-45 y.,Direct migration background,Part Time,0.31358,237,796,0.28133,0.34583
2005,30-45 y.,Direct migration background,Not Working,0.20497,171,796,0.17691,0.23303
2005,30-45 y.,Indirect migration background,Full Time,0.56144,132,243,0.49892,0.62396
2005,30-45 y.,Indirect migration background,Part Time,0.27690,62,243,0.22053,0.33328
2005,30-45 y.,Indirect migration background,Not Working,0.16165,49,243,0.11527,0.20804
2005,46-65 y.,No migration background,Full Time,0.45736,2894,6078,0.44484,0.46989
2005,46-65 y.,No migration background,Part Time,0.23860,1465,6078,0.22789,0.24932
2005,46-65 y.,No migration background,Not Working,0.30404,1719,6078,0.29247,0.31560
2005,46-65 y.,Direct migration background,Full Time,0.37030,333,890,0.33856,0.40205
2005,46-65 y.,Direct migration background,Part Time,0.25060,208,890,0.22211,0.27908
2005,46-65 y.,Direct migration background,Not Working,0.37910,349,890,0.34721,0.41099
2005,66 and older,No migration background,Full Time,0.00826,37,3388,0.00521,0.01130
2005,66 and older,No migration background,Part Time,0.04702,173,3388,0.03989,0.05414
2005,66 and older,No migration background,Not Working,0.94473,3178,3388,0.93703,0.95243
2005,66 and older,Direct migration background,Not Working,0.95248,349,349,0.93013,0.97483
2006,17-29 y.,No migration background,Full Time,0.38260,1089,3141,0.36560,0.39960
2006,17-29 y.,No migration background,Part Time,0.27897,859,3141,0.26328,0.29466
2006,17-29 y.,No migration background,Not Working,0.33843,1193,3141,0.32188,0.35498
2006,17-29 y.,Direct migration background,Full Time,0.31098,95,330,0.26096,0.36100
2006,17-29 y.,Direct migration background,Part Time,0.31571,105,330,0.26549,0.36594
2006,17-29 y.,Direct migration background,Not Working,0.37331,130,330,0.32104,0.42557
2006,17-29 y.,Indirect migration background,Full Time,0.33731,166,513,0.29636,0.37827
2006,17-29 y.,Indirect migration background,Part Time,0.31316,140,513,0.27299,0.35333
2006,17-29 y.,Indirect migration background,Not Working,0.34953,207,513,0.30822,0.39083
2006,30-45 y.,No migration background,Full Time,0.58854,3018,5219,0.57519,0.60189
2006,30-45 y.,No migration background,Part Time,0.27783,1509,5219,0.26568,0.28998
2006,30-45 y.,No migration background,Not Working,0.13363,692,5219,0.12440,0.14286
2006,30-45 y.,Direct migration background,Full Time,0.44616,358,784,0.41134,0.48098
2006,30-45 y.,Direct migration background,Part Time,0.29037,222,784,0.25857,0.32216
2006,30-45 y.,Direct migration background,Not Working,0.26347,204,784,0.23261,0.29433
2006,30-45 y.,Indirect migration background,Full Time,0.56594,145,277,0.50746,0.62441
2006,30-45 y.,Indirect migration background,Part Time,0.23496,73,277,0.18494,0.28498
2006,30-45 y.,Indirect migration background,Not Working,0.19910,59,277,0.15199,0.24621
2006,46-65 y.,No migration background,Full Time,0.45979,3143,6645,0.44781,0.47177
2006,46-65 y.,No migration background,Part Time,0.24811,1651,6645,0.23772,0.25849
2006,46-65 y.,No migration background,Not Working,0.29210,1851,6645,0.28117,0.30304
2006,46-65 y.,Direct migration background,Full Time,0.38363,339,881,0.35150,0.41576
2006,46-65 y.,Direct migration background,Part Time,0.22765,214,881,0.19995,0.25536
2006,46-65 y.,Direct migration background,Not Working,0.38872,328,881,0.35651,0.42093
2006,66 and older,No migration background,Full Time,0.01134,53,4027,0.00807,0.01461
2006,66 and older,No migration background,Part Time,0.04554,212,4027,0.03910,0.05198
2006,66 and older,No migration background,Not Working,0.94311,3762,4027,0.93596,0.95027
2006,66 and older,Direct migration background,Not Working,0.94581,365,365,0.92255,0.96906
2007,17-29 y.,No migration background,Full Time,0.37426,979,2955,0.35681,0.39171
2007,17-29 y.,No migration background,Part Time,0.28067,815,2955,0.26447,0.29688
2007,17-29 y.,No migration background,Not Working,0.34507,1161,2955,0.32793,0.36221
2007,17-29 y.,Direct migration background,Full Time,0.29676,84,282,0.24335,0.35018
2007,17-29 y.,Direct migration background,Part Time,0.27104,86,282,0.21907,0.32301
2007,17-29 y.,Direct migration background,Not Working,0.43220,112,282,0.37428,0.49012
2007,17-29 y.,Indirect migration background,Full Time,0.28881,150,502,0.24913,0.32850
2007,17-29 y.,Indirect migration background,Part Time,0.34163,142,502,0.30010,0.38316
2007,17-29 y.,Indirect migration background,Not Working,0.36955,210,502,0.32729,0.41182
2007,30-45 y.,No migration background,Full Time,0.60249,2792,4752,0.58858,0.61641
2007,30-45 y.,No migration background,Part Time,0.27243,1390,4752,0.25977,0.28509
2007,30-45 y.,No migration background,Not Working,0.12508,570,4752,0.11567,0.13448
2007,30-45 y.,Direct migration background,Full Time,0.43953,314,686,0.40236,0.47670
2007,30-45 y.,Direct migration background,Part Time,0.34671,224,686,0.31107,0.38235
2007,30-45 y.,Direct migration background,Not Working,0.21375,148,686,0.18305,0.24445
2007,30-45 y.,Indirect migration background,Full Time,0.57748,151,271,0.51856,0.63640
2007,30-45 y.,Indirect migration background,Part Time,0.25334,68,271,0.20146,0.30521
2007,30-45 y.,Indirect migration background,Not Working,0.16919,52,271,0.12447,0.21391
2007,46-65 y.,No migration background,Full Time,0.47784,3018,6220,0.46543,0.49026
2007,46-65 y.,No migration background,Part Time,0.23967,1544,6220,0.22906,0.25028
2007,46-65 y.,No migration background,Not Working,0.28249,1658,6220,0.27130,0.29368
2007,46-65 y.,Direct migration background,Full Time,0.36949,303,789,0.33579,0.40320
2007,46-65 y.,Direct migration background,Part Time,0.26717,209,789,0.23627,0.29806
2007,46-65 y.,Direct migration background,Not Working,0.36334,277,789,0.32976,0.39692
2007,66 and older,No migration background,Full Time,0.01041,52,3955,0.00724,0.01357
2007,66 and older,No migration background,Part Time,0.04823,198,3955,0.04155,0.05491
2007,66 and older,No migration background,Not Working,0.94137,3705,3955,0.93404,0.94869
2007,66 and older,Direct migration background,Not Working,0.94726,354,354,0.92395,0.97058
2008,17-29 y.,No migration background,Full Time,0.38276,921,2692,0.36440,0.40113
2008,17-29 y.,No migration background,Part Time,0.28164,765,2692,0.26465,0.29864
2008,17-29 y.,No migration background,Not Working,0.33559,1006,2692,0.31775,0.35344
2008,17-29 y.,Direct migration background,Full Time,0.27021,66,229,0.21256,0.32785
2008,17-29 y.,Direct migration background,Part Time,0.36420,77,229,0.30174,0.42666
2008,17-29 y.,Direct migration background,Not Working,0.36560,86,229,0.30308,0.42811
2008,17-29 y.,Indirect migration background,Full Time,0.34134,159,491,0.29936,0.38332
2008,17-29 y.,Indirect migration background,Part Time,0.26717,127,491,0.22799,0.30635
2008,17-29 y.,Indirect migration background,Not Working,0.39149,205,491,0.34828,0.43471
2008,30-45 y.,No migration background,Full Time,0.62240,2587,4296,0.60790,0.63690
2008,30-45 y.,No migration background,Part Time,0.26732,1242,4296,0.25408,0.28056
2008,30-45 y.,No migration background,Not Working,0.11028,467,4296,0.10091,0.11965
2008,30-45 y.,Direct migration background,Full Time,0.45928,281,604,0.41950,0.49905
2008,30-45 y.,Direct migration background,Part Time,0.34353,197,604,0.30563,0.38143
2008,30-45 y.,Direct migration background,Not Working,0.19719,126,604,0.16543,0.22895
2008,30-45 y.,Indirect migration background,Full Time,0.58051,156,269,0.52143,0.63959
2008,30-45 y.,Indirect migration background,Part Time,0.28797,76,269,0.23375,0.34218
2008,30-45 y.,Indirect migration background,Not Working,0.13152,37,269,0.09106,0.17198
2008,46-65 y.,No migration background,Full Time,0.49321,2960,5935,0.48049,0.50593
2008,46-65 y.,No migration background,Part Time,0.24516,1487,5935,0.23422,0.25611
2008,46-65 y.,No migration background,Not Working,0.26163,1488,5935,0.25044,0.27281
2008,46-65 y.,Direct migration background,Full Time,0.38780,278,708,0.35188,0.42371
2008,46-65 y.,Direct migration background,Part Time,0.24550,186,708,0.21378,0.27723
2008,46-65 y.,Direct migration background,Not Working,0.36670,244,708,0.33118,0.40222
2008,66 and older,No migration background,Full Time,0.01049,51,3916,0.00729,0.01368
2008,66 and older,No migration background,Part Time,0.05262,213,3916,0.04563,0.05961
2008,66 and older,No migration background,Not Working,0.93689,3652,3916,0.92928,0.94451
2008,66 and older,Direct migration background,Not Working,0.93338,346,346,0.90706,0.95969
2009,17-29 y.,No migration background,Full Time,0.38713,888,2479,0.36795,0.40631
2009,17-29 y.,No migration background,Part Time,0.30163,711,2479,0.28356,0.31971
2009,17-29 y.,No migration background,Not Working,0.31124,880,2479,0.29301,0.32947
2009,17-29 y.,Direct migration background,Full Time,0.28212,54,182,0.21655,0.34768
2009,17-29 y.,Direct migration background,Part Time,0.32725,60,182,0.25889,0.39560
2009,17-29 y.,Direct migration background,Not Working,0.39064,68,182,0.31956,0.46172
2009,17-29 y.,Indirect migration background,Full Time,0.35233,134,430,0.30712,0.39753
2009,17-29 y.,Indirect migration background,Part Time,0.26464,114,430,0.22290,0.30639
2009,17-29 y.,Indirect migration background,Not Working,0.38303,182,430,0.33703,0.42903
2009,30-45 y.,No migration background,Full Time,0.62846,2340,3876,0.61324,0.64367
2009,30-45 y.,No migration background,Part Time,0.27369,1156,3876,0.25966,0.28773
2009,30-45 y.,No migration background,Not Working,0.09785,380,3876,0.08849,0.10720
2009,30-45 y.,Direct migration background,Full Time,0.43476,234,530,0.39252,0.47701
2009,30-45 y.,Direct migration background,Part Time,0.41411,198,530,0.37214,0.45609
2009,30-45 y.,Direct migration background,Not Working,0.15113,98,530,0.12060,0.18165
2009,30-45 y.,Indirect migration background,Full Time,0.55446,151,269,0.49495,0.61397
2009,30-45 y.,Indirect migration background,Part Time,0.33230,80,269,0.27591,0.38870
2009,30-45 y.,Indirect migration background,Not Working,0.11324,38,269,0.07530,0.15118
2009,46-65 y.,No migration background,Full Time,0.50103,2876,5660,0.48800,0.51406
2009,46-65 y.,No migration background,Part Time,0.25762,1460,5660,0.24622,0.26901
2009,46-65 y.,No migration background,Not Working,0.24135,1324,5660,0.23020,0.25250
2009,46-65 y.,Direct migration background,Full Time,0.37555,238,619,0.33737,0.41373
2009,46-65 y.,Direct migration background,Part Time,0.26594,173,619,0.23110,0.30077
2009,46-65 y.,Direct migration background,Not Working,0.35852,208,619,0.32071,0.39633
2009,66 and older,No migration background,Full Time,0.01128,62,3821,0.00793,0.01463
2009,66 and older,No migration background,Part Time,0.06341,230,3821,0.05568,0.07114
2009,66 and older,No migration background,Not Working,0.92531,3529,3821,0.91698,0.93365
2009,66 and older,Direct migration background,Not Working,0.93518,314,314,0.90790,0.96245
2010,17-29 y.,No migration background,Full Time,0.39214,1030,3226,0.37529,0.40899
2010,17-29 y.,No migration background,Part Time,0.28773,914,3226,0.27210,0.30335
2010,17-29 y.,No migration background,Not Working,0.32013,1282,3226,0.30403,0.33623
2010,17-29 y.,Direct migration background,Full Time,0.23428,117,501,0.19715,0.27140
2010,17-29 y.,Direct migration background,Part Time,0.34681,128,501,0.30509,0.38853
2010,17-29 y.,Direct migration background,Not Working,0.41891,256,501,0.37567,0.46216
2010,17-29 y.,Indirect migration background,Full Time,0.33282,140,554,0.29355,0.37210
2010,17-29 y.,Indirect migration background,Part Time,0.30847,137,554,0.26998,0.34697
2010,17-29 y.,Indirect migration background,Not Working,0.35870,277,554,0.31873,0.39868
2010,30-45 y.,No migration background,Full Time,0.64176,3583,7063,0.63058,0.65295
2010,30-45 y.,No migration background,Part Time,0.26448,2365,7063,0.25419,0.27476
2010,30-45 y.,No migration background,Not Working,0.09376,1115,7063,0.08696,0.10056
2010,30-45 y.,Direct migration background,Full Time,0.44072,568,1477,0.41539,0.46604
2010,30-45 y.,Direct migration background,Part Time,0.36791,462,1477,0.34331,0.39251
2010,30-45 y.,Direct migration background,Not Working,0.19137,447,1477,0.17131,0.21144
2010,30-45 y.,Indirect migration background,Full Time,0.58435,261,530,0.54235,0.62634
2010,30-45 y.,Indirect migration background,Part Time,0.28133,158,530,0.24301,0.31964
2010,30-45 y.,Indirect migration background,Not Working,0.13433,111,530,0.10527,0.16339
2010,46-65 y.,No migration background,Full Time,0.51841,3169,6173,0.50595,0.53088
2010,46-65 y.,No migration background,Part Time,0.26445,1715,6173,0.25345,0.27546
2010,46-65 y.,No migration background,Not Working,0.21713,1289,6173,0.20685,0.22742
2010,46-65 y.,Direct migration background,Full Time,0.33657,275,702,0.30159,0.37155
2010,46-65 y.,Direct migration background,Part Time,0.29672,194,702,0.26291,0.33054
2010,46-65 y.,Direct migration background,Not Working,0.36671,233,702,0.33103,0.40238
2010,46-65 y.,Indirect migration background,Full Time,0.51800,37,37,0.35477,0.68122
2010,66 and older,No migration background,Full Time,0.01265,60,3702,0.00905,0.01625
2010,66 and older,No migration background,Part Time,0.05704,224,3702,0.04957,0.06451
2010,66 and older,No migration background,Not Working,0.93031,3418,3702,0.92210,0.93851
2010,66 and older,Direct migration background,Not Working,0.91436,294,294,0.88232,0.94640
2011,17-29 y.,No migration background,Full Time,0.40107,1099,3599,0.38505,0.41708
2011,17-29 y.,No migration background,Part Time,0.27527,1006,3599,0.26068,0.28987
2011,17-29 y.,No migration background,Not Working,0.32366,1494,3599,0.30837,0.33895
2011,17-29 y.,Direct migration background,Full Time,0.34900,121,465,0.30563,0.39237
2011,17-29 y.,Direct migration background,Part Time,0.33090,135,465,0.28809,0.37372
2011,17-29 y.,Direct migration background,Not Working,0.32009,209,465,0.27765,0.36254
