year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Second Stage of Tertiary Education,Part Time,0.30053,51,147,0.22616,0.37490
1995,30-45 y.,No answer / don't know,Full Time,0.46719,31,31,0.28866,0.64573
1995,30-45 y.,Primary Level,Full Time,0.31961,54,148,0.24422,0.39499
1995,30-45 y.,Primary Level,Part Time,0.27957,40,148,0.20702,0.35212
1995,30-45 y.,Primary Level,Not Working,0.40082,54,148,0.32160,0.48004
1995,30-45 y.,Lower Secondary Level,Full Time,0.36998,193,465,0.32605,0.41391
1995,30-45 y.,Lower Secondary Level,Part Time,0.29733,141,465,0.25574,0.33892
1995,30-45 y.,Lower Secondary Level,Not Working,0.33269,131,465,0.28982,0.37556
1995,30-45 y.,Upper Secondary Level,Full Time,0.57977,1378,2387,0.55996,0.59957
1995,30-45 y.,Upper Secondary Level,Part Time,0.24352,583,2387,0.22629,0.26074
1995,30-45 y.,Upper Secondary Level,Not Working,0.17672,426,2387,0.16141,0.19202
1995,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.57624,126,211,0.50940,0.64308
1995,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.25891,48,211,0.19967,0.31816
1995,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.16485,37,211,0.11466,0.21503
1995,30-45 y.,First Stage of Tertiary Education,Full Time,0.65367,215,325,0.60186,0.70548
1995,30-45 y.,First Stage of Tertiary Education,Part Time,0.24414,74,325,0.19737,0.29092
1995,30-45 y.,First Stage of Tertiary Education,Not Working,0.10219,36,325,0.06920,0.13517
1995,30-45 y.,Second Stage of Tertiary Education,Full Time,0.66196,589,847,0.63009,0.69384
1995,30-45 y.,Second Stage of Tertiary Education,Part Time,0.23621,177,847,0.20759,0.26483
1995,30-45 y.,Second Stage of Tertiary Education,Not Working,0.10183,81,847,0.08145,0.12221
1995,46-65 y.,Primary Level,Full Time,0.35703,98,271,0.29988,0.41418
1995,46-65 y.,Primary Level,Part Time,0.18103,44,271,0.13510,0.22696
1995,46-65 y.,Primary Level,Not Working,0.46194,129,271,0.40247,0.52141
1995,46-65 y.,Lower Secondary Level,Full Time,0.25721,245,784,0.22659,0.28783
1995,46-65 y.,Lower Secondary Level,Part Time,0.19638,150,784,0.16855,0.22420
1995,46-65 y.,Lower Secondary Level,Not Working,0.54641,389,784,0.51154,0.58128
1995,46-65 y.,Upper Secondary Level,Full Time,0.42610,880,1985,0.40434,0.44786
1995,46-65 y.,Upper Secondary Level,Part Time,0.19397,374,1985,0.17657,0.21137
1995,46-65 y.,Upper Secondary Level,Not Working,0.37993,731,1985,0.35857,0.40129
1995,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.48812,31,31,0.30925,0.66700
1995,46-65 y.,First Stage of Tertiary Education,Full Time,0.52562,143,212,0.45825,0.59300
1995,46-65 y.,First Stage of Tertiary Education,Not Working,0.33118,69,212,0.26767,0.39468
1995,46-65 y.,Second Stage of Tertiary Education,Full Time,0.61896,376,582,0.57947,0.65845
1995,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18182,90,582,0.15046,0.21318
1995,46-65 y.,Second Stage of Tertiary Education,Not Working,0.19921,116,582,0.16674,0.23169
1995,66 and older,Lower Secondary Level,Not Working,0.98043,470,470,0.96790,0.99297
1995,66 and older,Upper Secondary Level,Not Working,0.98111,727,727,0.97120,0.99101
1995,66 and older,First Stage of Tertiary Education,Not Working,0.90615,75,75,0.83970,0.97259
1995,66 and older,Second Stage of Tertiary Education,Not Working,0.91151,141,141,0.86446,0.95855
1996,17-29 y.,No answer / don't know,Full Time,0.29481,45,157,0.22326,0.36636
1996,17-29 y.,No answer / don't know,Part Time,0.26135,46,157,0.19240,0.33030
1996,17-29 y.,No answer / don't know,Not Working,0.44385,66,157,0.36588,0.52181
1996,17-29 y.,Pre-primary Level,Not Working,0.94456,277,277,0.91756,0.97156
1996,17-29 y.,Primary Level,Not Working,0.49897,32,32,0.32296,0.67499
1996,17-29 y.,Lower Secondary Level,Full Time,0.42831,297,716,0.39204,0.46459
1996,17-29 y.,Lower Secondary Level,Part Time,0.27155,203,716,0.23895,0.30415
1996,17-29 y.,Lower Secondary Level,Not Working,0.30013,216,716,0.26654,0.33373
1996,17-29 y.,Upper Secondary Level,Full Time,0.51384,795,1491,0.48846,0.53921
1996,17-29 y.,Upper Secondary Level,Part Time,0.27194,381,1491,0.24935,0.29453
1996,17-29 y.,Upper Secondary Level,Not Working,0.21422,315,1491,0.19339,0.23506
1996,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.52848,83,166,0.45232,0.60465
1996,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.22895,40,166,0.16484,0.29306
1996,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.24257,43,166,0.17716,0.30797
1996,17-29 y.,First Stage of Tertiary Education,Full Time,0.72043,84,84,0.62388,0.81698
1996,17-29 y.,Second Stage of Tertiary Education,Full Time,0.51539,81,131,0.42948,0.60130
1996,17-29 y.,Second Stage of Tertiary Education,Part Time,0.28808,50,131,0.21023,0.36593
1996,30-45 y.,No answer / don't know,Full Time,0.36184,32,32,0.19268,0.53101
1996,30-45 y.,Primary Level,Full Time,0.39550,47,131,0.31145,0.47955
1996,30-45 y.,Primary Level,Part Time,0.24096,39,131,0.16744,0.31447
1996,30-45 y.,Primary Level,Not Working,0.36354,45,131,0.28085,0.44623
1996,30-45 y.,Lower Secondary Level,Full Time,0.40533,187,445,0.35966,0.45100
1996,30-45 y.,Lower Secondary Level,Part Time,0.28246,139,445,0.24059,0.32434
1996,30-45 y.,Lower Secondary Level,Not Working,0.31221,119,445,0.26911,0.35531
1996,30-45 y.,Upper Secondary Level,Full Time,0.59199,1405,2396,0.57230,0.61167
1996,30-45 y.,Upper Secondary Level,Part Time,0.24673,594,2396,0.22946,0.26399
1996,30-45 y.,Upper Secondary Level,Not Working,0.16129,397,2396,0.14656,0.17602
1996,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.57396,130,222,0.50876,0.63915
1996,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.28289,56,222,0.22351,0.34228
1996,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14315,36,222,0.09697,0.18933
1996,30-45 y.,First Stage of Tertiary Education,Full Time,0.65601,224,306,0.60269,0.70932
1996,30-45 y.,First Stage of Tertiary Education,Part Time,0.27331,82,306,0.22329,0.32332
1996,30-45 y.,Second Stage of Tertiary Education,Full Time,0.67502,601,850,0.64351,0.70652
1996,30-45 y.,Second Stage of Tertiary Education,Part Time,0.23373,178,850,0.20526,0.26220
1996,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09125,71,850,0.07188,0.11062
1996,46-65 y.,Primary Level,Full Time,0.30481,72,249,0.24752,0.36210
1996,46-65 y.,Primary Level,Part Time,0.18466,52,249,0.13637,0.23295
1996,46-65 y.,Primary Level,Not Working,0.51053,125,249,0.44832,0.57275
1996,46-65 y.,Lower Secondary Level,Full Time,0.21875,198,757,0.18928,0.24822
1996,46-65 y.,Lower Secondary Level,Part Time,0.23067,172,757,0.20064,0.26070
1996,46-65 y.,Lower Secondary Level,Not Working,0.55058,387,757,0.51512,0.58604
1996,46-65 y.,Upper Secondary Level,Full Time,0.42647,848,1964,0.40459,0.44835
1996,46-65 y.,Upper Secondary Level,Part Time,0.19710,401,1964,0.17950,0.21470
1996,46-65 y.,Upper Secondary Level,Not Working,0.37643,715,1964,0.35500,0.39787
1996,46-65 y.,First Stage of Tertiary Education,Full Time,0.47577,134,240,0.41245,0.53908
1996,46-65 y.,First Stage of Tertiary Education,Part Time,0.16224,36,240,0.11550,0.20898
1996,46-65 y.,First Stage of Tertiary Education,Not Working,0.36200,70,240,0.30107,0.42293
1996,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63846,395,600,0.59998,0.67693
1996,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18523,96,600,0.15412,0.21634
1996,46-65 y.,Second Stage of Tertiary Education,Not Working,0.17631,109,600,0.14579,0.20683
1996,66 and older,Lower Secondary Level,Not Working,0.98644,460,460,0.97586,0.99702
1996,66 and older,Upper Secondary Level,Not Working,0.97534,749,749,0.96423,0.98646
1996,66 and older,First Stage of Tertiary Education,Not Working,0.95971,74,74,0.91460,1.00482
1996,66 and older,Second Stage of Tertiary Education,Not Working,0.92942,145,145,0.88759,0.97125
1997,17-29 y.,No answer / don't know,Full Time,0.27814,52,166,0.20977,0.34651
1997,17-29 y.,No answer / don't know,Part Time,0.33824,48,166,0.26605,0.41043
1997,17-29 y.,No answer / don't know,Not Working,0.38362,66,166,0.30943,0.45782
1997,17-29 y.,Pre-primary Level,Not Working,0.95083,301,301,0.92637,0.97530
1997,17-29 y.,Primary Level,Not Working,0.60451,35,35,0.44016,0.76887
1997,17-29 y.,Lower Secondary Level,Full Time,0.42785,310,710,0.39143,0.46427
1997,17-29 y.,Lower Secondary Level,Part Time,0.23332,170,710,0.20218,0.26445
1997,17-29 y.,Lower Secondary Level,Not Working,0.33883,230,710,0.30399,0.37368
1997,17-29 y.,Upper Secondary Level,Full Time,0.50759,723,1376,0.48117,0.53402
1997,17-29 y.,Upper Secondary Level,Part Time,0.24932,340,1376,0.22645,0.27219
1997,17-29 y.,Upper Secondary Level,Not Working,0.24309,313,1376,0.22041,0.26576
1997,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.50886,82,122,0.41979,0.59794
1997,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.22753,40,122,0.15283,0.30224
1997,17-29 y.,First Stage of Tertiary Education,Full Time,0.73174,78,78,0.63277,0.83070
1997,17-29 y.,Second Stage of Tertiary Education,Full Time,0.57682,92,130,0.49156,0.66208
1997,17-29 y.,Second Stage of Tertiary Education,Part Time,0.32384,38,130,0.24309,0.40459
1997,30-45 y.,No answer / don't know,Full Time,0.43421,34,34,0.26509,0.60332
1997,30-45 y.,Primary Level,Full Time,0.37526,43,125,0.29003,0.46048
1997,30-45 y.,Primary Level,Part Time,0.27804,36,125,0.19918,0.35690
1997,30-45 y.,Primary Level,Not Working,0.34670,46,125,0.26294,0.43047
1997,30-45 y.,Lower Secondary Level,Full Time,0.40669,192,445,0.36100,0.45238
1997,30-45 y.,Lower Secondary Level,Part Time,0.29278,128,445,0.25046,0.33511
1997,30-45 y.,Lower Secondary Level,Not Working,0.30053,125,445,0.25788,0.34318
1997,30-45 y.,Upper Secondary Level,Full Time,0.57718,1352,2348,0.55720,0.59717
1997,30-45 y.,Upper Secondary Level,Part Time,0.25421,578,2348,0.23660,0.27183
1997,30-45 y.,Upper Secondary Level,Not Working,0.16861,418,2348,0.15346,0.18375
1997,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.59034,129,218,0.52491,0.65577
1997,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.26304,53,218,0.20446,0.32162
1997,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14662,36,218,0.09955,0.19368
1997,30-45 y.,First Stage of Tertiary Education,Full Time,0.71471,241,305,0.66395,0.76547
1997,30-45 y.,First Stage of Tertiary Education,Part Time,0.20592,64,305,0.16047,0.25138
1997,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70558,598,835,0.67465,0.73651
1997,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21113,166,835,0.18343,0.23883
1997,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08329,71,835,0.06454,0.10204
1997,46-65 y.,Primary Level,Full Time,0.31120,65,236,0.25201,0.37040
1997,46-65 y.,Primary Level,Part Time,0.21241,51,236,0.16012,0.26471
1997,46-65 y.,Primary Level,Not Working,0.47639,120,236,0.41253,0.54024
1997,46-65 y.,Lower Secondary Level,Full Time,0.23430,179,708,0.20308,0.26552
1997,46-65 y.,Lower Secondary Level,Part Time,0.18695,148,708,0.15821,0.21569
1997,46-65 y.,Lower Secondary Level,Not Working,0.57875,381,708,0.54235,0.61515
1997,46-65 y.,Upper Secondary Level,Full Time,0.40705,823,1965,0.38532,0.42877
1997,46-65 y.,Upper Secondary Level,Part Time,0.21249,437,1965,0.19440,0.23058
1997,46-65 y.,Upper Secondary Level,Not Working,0.38046,705,1965,0.35899,0.40193
1997,46-65 y.,First Stage of Tertiary Education,Full Time,0.43015,121,239,0.36725,0.49305
1997,46-65 y.,First Stage of Tertiary Education,Part Time,0.24242,52,239,0.18798,0.29687
1997,46-65 y.,First Stage of Tertiary Education,Not Working,0.32743,66,239,0.26781,0.38705
1997,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63319,402,620,0.59523,0.67116
1997,46-65 y.,Second Stage of Tertiary Education,Part Time,0.16317,94,620,0.13406,0.19229
1997,46-65 y.,Second Stage of Tertiary Education,Not Working,0.20363,124,620,0.17191,0.23535
1997,66 and older,Primary Level,Not Working,0.98436,44,44,0.94727,1.02145
1997,66 and older,Lower Secondary Level,Not Working,0.98593,458,458,0.97513,0.99673
1997,66 and older,Upper Secondary Level,Not Working,0.97838,774,774,0.96813,0.98863
1997,66 and older,First Stage of Tertiary Education,Not Working,0.99041,78,78,0.96864,1.01218
1997,66 and older,Second Stage of Tertiary Education,Not Working,0.88051,148,148,0.82807,0.93295
1998,17-29 y.,No answer / don't know,Full Time,0.44684,88,199,0.37759,0.51609
1998,17-29 y.,No answer / don't know,Part Time,0.23748,48,199,0.17821,0.29676
1998,17-29 y.,No answer / don't know,Not Working,0.31567,63,199,0.25093,0.38041
1998,17-29 y.,Pre-primary Level,Not Working,0.94884,314,314,0.92443,0.97325
1998,17-29 y.,Lower Secondary Level,Full Time,0.38283,291,740,0.34778,0.41787
1998,17-29 y.,Lower Secondary Level,Part Time,0.28572,207,740,0.25315,0.31829
1998,17-29 y.,Lower Secondary Level,Not Working,0.33146,242,740,0.29752,0.36540
1998,17-29 y.,Upper Secondary Level,Full Time,0.48019,723,1421,0.45420,0.50617
1998,17-29 y.,Upper Secondary Level,Part Time,0.25330,355,1421,0.23068,0.27592
1998,17-29 y.,Upper Secondary Level,Not Working,0.26651,343,1421,0.24352,0.28951
1998,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.61765,87,125,0.53211,0.70318
1998,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.22330,38,125,0.15000,0.29660
1998,17-29 y.,First Stage of Tertiary Education,Full Time,0.66576,78,78,0.56040,0.77113
1998,17-29 y.,Second Stage of Tertiary Education,Full Time,0.41793,75,152,0.33926,0.49660
1998,17-29 y.,Second Stage of Tertiary Education,Part Time,0.35450,46,152,0.27820,0.43080
1998,17-29 y.,Second Stage of Tertiary Education,Not Working,0.22757,31,152,0.16070,0.29445
1998,30-45 y.,No answer / don't know,Full Time,0.56067,85,155,0.48229,0.63906
1998,30-45 y.,No answer / don't know,Part Time,0.19476,34,155,0.13221,0.25731
1998,30-45 y.,No answer / don't know,Not Working,0.24457,36,155,0.17668,0.31246
1998,30-45 y.,Primary Level,Full Time,0.39995,42,115,0.31003,0.48988
1998,30-45 y.,Primary Level,Part Time,0.24560,31,115,0.16659,0.32462
1998,30-45 y.,Primary Level,Not Working,0.35444,42,115,0.26663,0.44225
1998,30-45 y.,Lower Secondary Level,Full Time,0.43842,214,481,0.39403,0.48281
1998,30-45 y.,Lower Secondary Level,Part Time,0.26239,127,481,0.22303,0.30175
1998,30-45 y.,Lower Secondary Level,Not Working,0.29919,140,481,0.25822,0.34015
1998,30-45 y.,Upper Secondary Level,Full Time,0.55681,1432,2538,0.53748,0.57614
1998,30-45 y.,Upper Secondary Level,Part Time,0.26940,660,2538,0.25214,0.28667
1998,30-45 y.,Upper Secondary Level,Not Working,0.17379,446,2538,0.15904,0.18853
1998,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.48406,131,250,0.42199,0.54614
1998,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.30451,67,250,0.24735,0.36168
1998,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.21142,52,250,0.16071,0.26214
1998,30-45 y.,First Stage of Tertiary Education,Full Time,0.70936,251,359,0.66233,0.75640
1998,30-45 y.,First Stage of Tertiary Education,Part Time,0.20422,76,359,0.16246,0.24599
1998,30-45 y.,First Stage of Tertiary Education,Not Working,0.08641,32,359,0.05731,0.11552
1998,30-45 y.,Second Stage of Tertiary Education,Full Time,0.68911,643,929,0.65933,0.71890
1998,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21122,201,929,0.18495,0.23748
1998,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09967,85,929,0.08040,0.11894
1998,46-65 y.,No answer / don't know,Full Time,0.37162,61,169,0.29855,0.44470
1998,46-65 y.,No answer / don't know,Part Time,0.24051,40,169,0.17588,0.30514
1998,46-65 y.,No answer / don't know,Not Working,0.38787,68,169,0.31419,0.46155
1998,46-65 y.,Primary Level,Full Time,0.33596,61,228,0.27451,0.39740
1998,46-65 y.,Primary Level,Part Time,0.20199,47,228,0.14976,0.25422
1998,46-65 y.,Primary Level,Not Working,0.46205,120,228,0.39719,0.52690
1998,46-65 y.,Lower Secondary Level,Full Time,0.25909,195,762,0.22796,0.29022
1998,46-65 y.,Lower Secondary Level,Part Time,0.18114,149,762,0.15377,0.20850
1998,46-65 y.,Lower Secondary Level,Not Working,0.55978,418,762,0.52451,0.59505
1998,46-65 y.,Upper Secondary Level,Full Time,0.39866,885,2190,0.37815,0.41917
1998,46-65 y.,Upper Secondary Level,Part Time,0.19789,455,2190,0.18120,0.21458
1998,46-65 y.,Upper Secondary Level,Not Working,0.40344,850,2190,0.38289,0.42399
1998,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.59137,40,40,0.43709,0.74565
1998,46-65 y.,First Stage of Tertiary Education,Full Time,0.51669,151,267,0.45664,0.57675
1998,46-65 y.,First Stage of Tertiary Education,Part Time,0.15494,40,267,0.11145,0.19842
1998,46-65 y.,First Stage of Tertiary Education,Not Working,0.32837,76,267,0.27193,0.38481
1998,46-65 y.,Second Stage of Tertiary Education,Full Time,0.58012,418,704,0.54364,0.61660
1998,46-65 y.,Second Stage of Tertiary Education,Part Time,0.21796,146,704,0.18744,0.24848
1998,46-65 y.,Second Stage of Tertiary Education,Not Working,0.20192,140,704,0.17224,0.23159
1998,66 and older,No answer / don't know,Not Working,0.95348,79,79,0.90673,1.00022
1998,66 and older,Lower Secondary Level,Not Working,0.98257,544,544,0.97157,0.99358
1998,66 and older,Upper Secondary Level,Not Working,0.98122,853,853,0.97210,0.99033
1998,66 and older,First Stage of Tertiary Education,Not Working,0.99517,78,78,0.97969,1.01066
1998,66 and older,Second Stage of Tertiary Education,Not Working,0.92459,170,170,0.88478,0.96440
1999,17-29 y.,No answer / don't know,Full Time,0.33256,46,156,0.25839,0.40673
1999,17-29 y.,No answer / don't know,Part Time,0.27404,46,156,0.20382,0.34426
1999,17-29 y.,No answer / don't know,Not Working,0.39340,64,156,0.31650,0.47031
1999,17-29 y.,Pre-primary Level,Part Time,0.15874,42,313,0.11819,0.19929
1999,17-29 y.,Pre-primary Level,Not Working,0.83934,271,313,0.79859,0.88009
1999,17-29 y.,Lower Secondary Level,Full Time,0.37904,287,710,0.34333,0.41475
1999,17-29 y.,Lower Secondary Level,Part Time,0.29741,202,710,0.26376,0.33106
1999,17-29 y.,Lower Secondary Level,Not Working,0.32355,221,710,0.28911,0.35799
1999,17-29 y.,Upper Secondary Level,Full Time,0.47725,680,1358,0.45067,0.50382
1999,17-29 y.,Upper Secondary Level,Part Time,0.30585,399,1358,0.28134,0.33037
1999,17-29 y.,Upper Secondary Level,Not Working,0.21690,279,1358,0.19497,0.23883
1999,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.69982,99,99,0.60907,0.79056
1999,17-29 y.,First Stage of Tertiary Education,Full Time,0.73256,76,76,0.63239,0.83274
1999,17-29 y.,Second Stage of Tertiary Education,Full Time,0.55272,74,116,0.46184,0.64360
1999,17-29 y.,Second Stage of Tertiary Education,Part Time,0.25962,42,116,0.17949,0.33976
1999,30-45 y.,No answer / don't know,Full Time,0.48509,39,39,0.32619,0.64400
1999,30-45 y.,Primary Level,Full Time,0.48535,44,80,0.37513,0.59556
1999,30-45 y.,Primary Level,Not Working,0.29659,36,80,0.19587,0.39732
1999,30-45 y.,Lower Secondary Level,Full Time,0.43969,203,458,0.39418,0.48519
1999,30-45 y.,Lower Secondary Level,Part Time,0.31907,142,458,0.27634,0.36181
1999,30-45 y.,Lower Secondary Level,Not Working,0.24124,113,458,0.20201,0.28047
1999,30-45 y.,Upper Secondary Level,Full Time,0.57204,1476,2532,0.55276,0.59132
1999,30-45 y.,Upper Secondary Level,Part Time,0.27168,659,2532,0.25435,0.28901
1999,30-45 y.,Upper Secondary Level,Not Working,0.15628,397,2532,0.14213,0.17043
1999,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.50815,135,262,0.44749,0.56880
1999,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.35069,84,262,0.29280,0.40859
1999,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.14116,43,262,0.09892,0.18340
1999,30-45 y.,First Stage of Tertiary Education,Full Time,0.68339,242,332,0.63328,0.73350
1999,30-45 y.,First Stage of Tertiary Education,Part Time,0.24055,90,332,0.19451,0.28660
1999,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70862,643,907,0.67903,0.73820
1999,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21207,191,907,0.18545,0.23869
1999,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07931,73,907,0.06172,0.09691
1999,46-65 y.,Primary Level,Full Time,0.33227,56,212,0.26871,0.39582
1999,46-65 y.,Primary Level,Part Time,0.21691,42,212,0.16130,0.27252
1999,46-65 y.,Primary Level,Not Working,0.45082,114,212,0.38369,0.51796
1999,46-65 y.,Lower Secondary Level,Full Time,0.26344,187,718,0.23120,0.29568
1999,46-65 y.,Lower Secondary Level,Part Time,0.20311,144,718,0.17366,0.23256
1999,46-65 y.,Lower Secondary Level,Not Working,0.53345,387,718,0.49693,0.56997
1999,46-65 y.,Upper Secondary Level,Full Time,0.39761,868,2172,0.37702,0.41819
1999,46-65 y.,Upper Secondary Level,Part Time,0.22216,485,2172,0.20467,0.23965
1999,46-65 y.,Upper Secondary Level,Not Working,0.38024,819,2172,0.35981,0.40066
1999,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.59360,38,38,0.43533,0.75186
1999,46-65 y.,First Stage of Tertiary Education,Full Time,0.52393,153,267,0.46391,0.58395
1999,46-65 y.,First Stage of Tertiary Education,Part Time,0.17893,45,267,0.13287,0.22500
1999,46-65 y.,First Stage of Tertiary Education,Not Working,0.29713,69,267,0.24221,0.35205
1999,46-65 y.,Second Stage of Tertiary Education,Full Time,0.62115,447,716,0.58559,0.65671
1999,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18046,127,716,0.15227,0.20864
1999,46-65 y.,Second Stage of Tertiary Education,Not Working,0.19840,142,716,0.16917,0.22763
1999,66 and older,Primary Level,Not Working,0.98047,56,56,0.94390,1.01704
1999,66 and older,Lower Secondary Level,Not Working,0.97759,540,540,0.96510,0.99009
1999,66 and older,Upper Secondary Level,Part Time,0.03540,34,865,0.02308,0.04772
1999,66 and older,Upper Secondary Level,Not Working,0.96024,831,865,0.94722,0.97327
1999,66 and older,First Stage of Tertiary Education,Not Working,0.99208,81,81,0.97266,1.01150
1999,66 and older,Second Stage of Tertiary Education,Not Working,0.91757,181,181,0.87739,0.95775
2000,17-29 y.,Pre-primary Level,Part Time,0.15907,81,484,0.12645,0.19169
2000,17-29 y.,Pre-primary Level,Not Working,0.83891,403,484,0.80612,0.87169
2000,17-29 y.,Primary Level,Not Working,0.45698,31,31,0.27872,0.63524
2000,17-29 y.,Lower Secondary Level,Full Time,0.35568,383,1060,0.32685,0.38451
2000,17-29 y.,Lower Secondary Level,Part Time,0.30956,316,1060,0.28172,0.33741
2000,17-29 y.,Lower Secondary Level,Not Working,0.33476,361,1060,0.30633,0.36318
2000,17-29 y.,Upper Secondary Level,Full Time,0.51888,1082,2162,0.49782,0.53995
2000,17-29 y.,Upper Secondary Level,Part Time,0.28193,615,2162,0.26296,0.30090
2000,17-29 y.,Upper Secondary Level,Not Working,0.19919,465,2162,0.18235,0.21602
2000,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.60026,198,326,0.54701,0.65352
2000,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.25810,78,326,0.21053,0.30568
2000,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.14163,50,326,0.10372,0.17954
2000,17-29 y.,First Stage of Tertiary Education,Full Time,0.68404,132,178,0.61555,0.75253
2000,17-29 y.,First Stage of Tertiary Education,Part Time,0.19786,46,178,0.13917,0.25656
2000,17-29 y.,Second Stage of Tertiary Education,Full Time,0.49518,134,263,0.43464,0.55573
2000,17-29 y.,Second Stage of Tertiary Education,Part Time,0.33938,91,263,0.28204,0.39671
2000,17-29 y.,Second Stage of Tertiary Education,Not Working,0.16544,38,263,0.12045,0.21043
2000,30-45 y.,Primary Level,Full Time,0.39884,34,83,0.29286,0.50483
2000,30-45 y.,Primary Level,Not Working,0.41555,49,83,0.30888,0.52222
2000,30-45 y.,Lower Secondary Level,Full Time,0.42793,234,588,0.38790,0.46796
2000,30-45 y.,Lower Secondary Level,Part Time,0.30334,177,588,0.26615,0.34053
2000,30-45 y.,Lower Secondary Level,Not Working,0.26873,177,588,0.23287,0.30459
2000,30-45 y.,Upper Secondary Level,Full Time,0.58653,2591,4483,0.57212,0.60095
2000,30-45 y.,Upper Secondary Level,Part Time,0.26048,1163,4483,0.24763,0.27333
2000,30-45 y.,Upper Secondary Level,Not Working,0.15299,729,4483,0.14245,0.16353
2000,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.56748,270,508,0.52436,0.61061
2000,30-45 y.,Post-secondary Non-tertiary Level,Part Time,0.26887,146,508,0.23027,0.30746
2000,30-45 y.,Post-secondary Non-tertiary Level,Not Working,0.16365,92,508,0.13145,0.19586
2000,30-45 y.,First Stage of Tertiary Education,Full Time,0.67220,522,787,0.63938,0.70501
2000,30-45 y.,First Stage of Tertiary Education,Part Time,0.24741,196,787,0.21724,0.27757
2000,30-45 y.,First Stage of Tertiary Education,Not Working,0.08040,69,787,0.06139,0.09941
2000,30-45 y.,Second Stage of Tertiary Education,Full Time,0.70013,1179,1680,0.67821,0.72205
2000,30-45 y.,Second Stage of Tertiary Education,Part Time,0.20984,349,1680,0.19036,0.22932
2000,30-45 y.,Second Stage of Tertiary Education,Not Working,0.09003,152,1680,0.07634,0.10372
2000,46-65 y.,Primary Level,Full Time,0.29708,41,141,0.22138,0.37277
2000,46-65 y.,Primary Level,Not Working,0.54768,100,141,0.46524,0.63013
2000,46-65 y.,Lower Secondary Level,Full Time,0.24548,227,992,0.21869,0.27228
2000,46-65 y.,Lower Secondary Level,Part Time,0.22843,218,992,0.20229,0.25457
2000,46-65 y.,Lower Secondary Level,Not Working,0.52609,547,992,0.49500,0.55718
2000,46-65 y.,Upper Secondary Level,Full Time,0.39247,1632,4296,0.37787,0.40708
2000,46-65 y.,Upper Secondary Level,Part Time,0.22404,969,4296,0.21157,0.23651
2000,46-65 y.,Upper Secondary Level,Not Working,0.38348,1695,4296,0.36894,0.39803
2000,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.47568,92,185,0.40352,0.54784
2000,46-65 y.,Post-secondary Non-tertiary Level,Part Time,0.24804,40,185,0.18564,0.31044
2000,46-65 y.,Post-secondary Non-tertiary Level,Not Working,0.27628,53,185,0.21167,0.34090
2000,46-65 y.,First Stage of Tertiary Education,Full Time,0.53072,352,650,0.49232,0.56911
2000,46-65 y.,First Stage of Tertiary Education,Part Time,0.17846,113,650,0.14900,0.20792
