year,age_gr,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,30-45 y.,female,Not Working,0.23307,878,3875,0.21975,0.24638
2002,46-65 y.,male,Full Time,0.59067,2508,3929,0.57529,0.60605
2002,46-65 y.,male,Part Time,0.13300,466,3929,0.12238,0.14362
2002,46-65 y.,male,Not Working,0.27633,955,3929,0.26234,0.29031
2002,46-65 y.,female,Full Time,0.25206,1067,3925,0.23848,0.26565
2002,46-65 y.,female,Part Time,0.33834,1323,3925,0.32354,0.35314
2002,46-65 y.,female,Not Working,0.40960,1535,3925,0.39421,0.42498
2002,66 and older,male,Full Time,0.01438,37,1617,0.00857,0.02018
2002,66 and older,male,Part Time,0.06267,114,1617,0.05086,0.07449
2002,66 and older,male,Not Working,0.92295,1466,1617,0.90995,0.93595
2002,66 and older,female,Part Time,0.02457,47,1968,0.01772,0.03141
2002,66 and older,female,Not Working,0.97289,1921,1968,0.96571,0.98007
2003,17-29 y.,male,Full Time,0.42365,793,1933,0.40161,0.44568
2003,17-29 y.,male,Part Time,0.28289,543,1933,0.26281,0.30298
2003,17-29 y.,male,Not Working,0.29346,597,1933,0.27315,0.31376
2003,17-29 y.,female,Full Time,0.33950,656,2074,0.31911,0.35988
2003,17-29 y.,female,Part Time,0.31123,667,2074,0.29130,0.33116
2003,17-29 y.,female,Not Working,0.34927,751,2074,0.32875,0.36980
2003,30-45 y.,male,Full Time,0.81335,2775,3329,0.80012,0.82659
2003,30-45 y.,male,Part Time,0.12687,374,3329,0.11556,0.13818
2003,30-45 y.,male,Not Working,0.05978,180,3329,0.05172,0.06783
2003,30-45 y.,female,Full Time,0.33463,1238,3608,0.31923,0.35003
2003,30-45 y.,female,Part Time,0.43225,1565,3608,0.41608,0.44841
2003,30-45 y.,female,Not Working,0.23313,805,3608,0.21933,0.24692
2003,46-65 y.,male,Full Time,0.59058,2366,3755,0.57485,0.60631
2003,46-65 y.,male,Part Time,0.13754,498,3755,0.12652,0.14856
2003,46-65 y.,male,Not Working,0.27189,891,3755,0.25765,0.28612
2003,46-65 y.,female,Full Time,0.25490,1040,3817,0.24107,0.26872
2003,46-65 y.,female,Part Time,0.33850,1305,3817,0.32348,0.35351
2003,46-65 y.,female,Not Working,0.40660,1472,3817,0.39102,0.42219
2003,66 and older,male,Full Time,0.01890,39,1660,0.01234,0.02545
2003,66 and older,male,Part Time,0.06279,110,1660,0.05112,0.07447
2003,66 and older,male,Not Working,0.91831,1511,1660,0.90513,0.93149
2003,66 and older,female,Part Time,0.02554,52,1983,0.01860,0.03249
2003,66 and older,female,Not Working,0.97056,1931,1983,0.96312,0.97800
2004,17-29 y.,male,Full Time,0.41538,757,1912,0.39328,0.43747
2004,17-29 y.,male,Part Time,0.26225,516,1912,0.24253,0.28197
2004,17-29 y.,male,Not Working,0.32237,639,1912,0.30141,0.34332
2004,17-29 y.,female,Full Time,0.33679,635,2048,0.31632,0.35727
2004,17-29 y.,female,Part Time,0.31777,646,2048,0.29760,0.33794
2004,17-29 y.,female,Not Working,0.34544,767,2048,0.32484,0.36604
2004,30-45 y.,male,Full Time,0.80579,2570,3126,0.79192,0.81966
2004,30-45 y.,male,Part Time,0.12963,370,3126,0.11785,0.14140
2004,30-45 y.,male,Not Working,0.06458,186,3126,0.05596,0.07320
2004,30-45 y.,female,Full Time,0.33352,1143,3403,0.31768,0.34936
2004,30-45 y.,female,Part Time,0.43986,1510,3403,0.42318,0.45654
2004,30-45 y.,female,Not Working,0.22662,750,3403,0.21255,0.24069
2004,46-65 y.,male,Full Time,0.58540,2277,3626,0.56936,0.60144
2004,46-65 y.,male,Part Time,0.14190,492,3626,0.13054,0.15326
2004,46-65 y.,male,Not Working,0.27270,857,3626,0.25820,0.28720
2004,46-65 y.,female,Full Time,0.25636,1032,3739,0.24237,0.27036
2004,46-65 y.,female,Part Time,0.34509,1293,3739,0.32985,0.36033
2004,46-65 y.,female,Not Working,0.39855,1414,3739,0.38285,0.41424
2004,66 and older,male,Full Time,0.02019,41,1717,0.01354,0.02685
2004,66 and older,male,Part Time,0.06088,116,1717,0.04956,0.07219
2004,66 and older,male,Not Working,0.91893,1560,1717,0.90602,0.93185
2004,66 and older,female,Part Time,0.03351,65,2039,0.02569,0.04132
2004,66 and older,female,Not Working,0.96508,1974,2039,0.95711,0.97305
2005,17-29 y.,male,Full Time,0.39380,692,1830,0.37141,0.41619
2005,17-29 y.,male,Part Time,0.30314,511,1830,0.28208,0.32421
2005,17-29 y.,male,Not Working,0.30306,627,1830,0.28199,0.32412
2005,17-29 y.,female,Full Time,0.31790,597,1999,0.29749,0.33832
2005,17-29 y.,female,Part Time,0.32831,650,1999,0.30772,0.34890
2005,17-29 y.,female,Not Working,0.35378,752,1999,0.33282,0.37475
2005,30-45 y.,male,Full Time,0.81313,2402,2903,0.79895,0.82732
2005,30-45 y.,male,Part Time,0.12051,322,2903,0.10866,0.13235
2005,30-45 y.,male,Not Working,0.06636,179,2903,0.05730,0.07541
2005,30-45 y.,female,Full Time,0.33330,1058,3185,0.31693,0.34968
2005,30-45 y.,female,Part Time,0.44793,1452,3185,0.43065,0.46520
2005,30-45 y.,female,Not Working,0.21877,675,3185,0.20441,0.23313
2005,46-65 y.,male,Full Time,0.61779,2224,3431,0.60153,0.63405
2005,46-65 y.,male,Part Time,0.13029,425,3431,0.11902,0.14155
2005,46-65 y.,male,Not Working,0.25192,782,3431,0.23739,0.26645
2005,46-65 y.,female,Full Time,0.27401,1022,3585,0.25941,0.28861
2005,46-65 y.,female,Part Time,0.34772,1262,3585,0.33213,0.36331
2005,46-65 y.,female,Not Working,0.37827,1301,3585,0.36239,0.39414
2005,66 and older,male,Full Time,0.01377,33,1735,0.00829,0.01926
2005,66 and older,male,Part Time,0.06632,124,1735,0.05460,0.07803
2005,66 and older,male,Not Working,0.91991,1578,1735,0.90713,0.93269
2005,66 and older,female,Part Time,0.03258,65,2026,0.02485,0.04031
2005,66 and older,female,Not Working,0.96456,1961,2026,0.95650,0.97261
2006,17-29 y.,male,Full Time,0.40014,725,1922,0.37823,0.42205
2006,17-29 y.,male,Part Time,0.27410,490,1922,0.25415,0.29405
2006,17-29 y.,male,Not Working,0.32576,707,1922,0.30480,0.34672
2006,17-29 y.,female,Full Time,0.33311,625,2062,0.31276,0.35346
2006,17-29 y.,female,Part Time,0.30320,614,2062,0.28335,0.32304
2006,17-29 y.,female,Not Working,0.36370,823,2062,0.34293,0.38446
2006,30-45 y.,male,Full Time,0.80301,2450,2975,0.78871,0.81730
2006,30-45 y.,male,Part Time,0.12949,337,2975,0.11742,0.14155
2006,30-45 y.,male,Not Working,0.06750,188,2975,0.05849,0.07652
2006,30-45 y.,female,Full Time,0.32715,1071,3305,0.31115,0.34315
2006,30-45 y.,female,Part Time,0.42821,1467,3305,0.41134,0.44509
2006,30-45 y.,female,Not Working,0.24464,767,3305,0.22998,0.25929
2006,46-65 y.,male,Full Time,0.62352,2380,3654,0.60781,0.63924
2006,46-65 y.,male,Part Time,0.13210,443,3654,0.12112,0.14308
2006,46-65 y.,male,Not Working,0.24437,831,3654,0.23044,0.25831
2006,46-65 y.,female,Full Time,0.27191,1120,3923,0.25798,0.28583
2006,46-65 y.,female,Part Time,0.35707,1437,3923,0.34207,0.37206
2006,46-65 y.,female,Not Working,0.37102,1366,3923,0.35590,0.38614
2006,66 and older,male,Full Time,0.02286,50,2080,0.01644,0.02928
2006,66 and older,male,Part Time,0.05784,146,2080,0.04781,0.06788
2006,66 and older,male,Not Working,0.91930,1884,2080,0.90759,0.93101
2006,66 and older,female,Part Time,0.03557,85,2340,0.02807,0.04308
2006,66 and older,female,Not Working,0.96144,2255,2340,0.95364,0.96924
2007,17-29 y.,male,Full Time,0.39803,673,1808,0.37546,0.42060
2007,17-29 y.,male,Part Time,0.27264,458,1808,0.25211,0.29317
2007,17-29 y.,male,Not Working,0.32933,677,1808,0.30766,0.35100
2007,17-29 y.,female,Full Time,0.30822,540,1931,0.28762,0.32883
2007,17-29 y.,female,Part Time,0.30524,585,1931,0.28469,0.32578
2007,17-29 y.,female,Not Working,0.38654,806,1931,0.36481,0.40826
2007,30-45 y.,male,Full Time,0.82103,2272,2708,0.80659,0.83547
2007,30-45 y.,male,Part Time,0.11417,288,2708,0.10219,0.12615
2007,30-45 y.,male,Not Working,0.06480,148,2708,0.05553,0.07407
2007,30-45 y.,female,Full Time,0.32597,985,3001,0.30920,0.34275
2007,30-45 y.,female,Part Time,0.45621,1394,3001,0.43839,0.47403
2007,30-45 y.,female,Not Working,0.21781,622,3001,0.20304,0.23259
2007,46-65 y.,male,Full Time,0.63396,2248,3397,0.61776,0.65016
2007,46-65 y.,male,Part Time,0.12885,405,3397,0.11758,0.14011
2007,46-65 y.,male,Not Working,0.23719,744,3397,0.22289,0.25150
2007,46-65 y.,female,Full Time,0.28664,1095,3663,0.27199,0.30129
2007,46-65 y.,female,Part Time,0.35807,1362,3663,0.34254,0.37359
2007,46-65 y.,female,Not Working,0.35530,1206,3663,0.33979,0.37080
2007,66 and older,male,Full Time,0.01734,43,2039,0.01168,0.02301
2007,66 and older,male,Part Time,0.06343,137,2039,0.05285,0.07401
2007,66 and older,male,Not Working,0.91923,1859,2039,0.90740,0.93106
2007,66 and older,female,Part Time,0.03728,82,2292,0.02952,0.04504
2007,66 and older,female,Not Working,0.95903,2210,2292,0.95092,0.96715
2008,17-29 y.,male,Full Time,0.40008,633,1643,0.37638,0.42378
2008,17-29 y.,male,Part Time,0.28658,438,1643,0.26471,0.30845
2008,17-29 y.,male,Not Working,0.31334,572,1643,0.29090,0.33578
2008,17-29 y.,female,Full Time,0.32831,513,1769,0.30642,0.35020
2008,17-29 y.,female,Part Time,0.28816,531,1769,0.26705,0.30928
2008,17-29 y.,female,Not Working,0.38352,725,1769,0.36086,0.40619
2008,30-45 y.,male,Full Time,0.83687,2102,2463,0.82227,0.85147
2008,30-45 y.,male,Part Time,0.10795,241,2463,0.09569,0.12020
2008,30-45 y.,male,Not Working,0.05518,120,2463,0.04616,0.06420
2008,30-45 y.,female,Full Time,0.34917,922,2706,0.33121,0.36714
2008,30-45 y.,female,Part Time,0.45638,1274,2706,0.43761,0.47516
2008,30-45 y.,female,Not Working,0.19444,510,2706,0.17953,0.20936
2008,46-65 y.,male,Full Time,0.65914,2174,3194,0.64270,0.67558
2008,46-65 y.,male,Part Time,0.12722,380,3194,0.11566,0.13877
2008,46-65 y.,male,Not Working,0.21365,640,3194,0.19943,0.22786
2008,46-65 y.,female,Full Time,0.29669,1086,3500,0.28155,0.31182
2008,46-65 y.,female,Part Time,0.36274,1312,3500,0.34681,0.37867
2008,46-65 y.,female,Not Working,0.34057,1102,3500,0.32487,0.35627
2008,66 and older,male,Full Time,0.01939,47,2036,0.01340,0.02538
2008,66 and older,male,Part Time,0.06374,142,2036,0.05312,0.07435
2008,66 and older,male,Not Working,0.91687,1847,2036,0.90488,0.92887
2008,66 and older,female,Part Time,0.04390,88,2249,0.03543,0.05237
2008,66 and older,female,Not Working,0.95157,2161,2249,0.94270,0.96045
2009,17-29 y.,male,Full Time,0.42157,607,1528,0.39680,0.44634
2009,17-29 y.,male,Part Time,0.24477,376,1528,0.22320,0.26633
2009,17-29 y.,male,Not Working,0.33367,545,1528,0.31002,0.35732
2009,17-29 y.,female,Full Time,0.32082,469,1563,0.29767,0.34397
2009,17-29 y.,female,Part Time,0.35192,509,1563,0.32823,0.37560
2009,17-29 y.,female,Not Working,0.32726,585,1563,0.30399,0.35053
2009,30-45 y.,male,Full Time,0.83106,1846,2205,0.81541,0.84670
2009,30-45 y.,male,Part Time,0.12256,263,2205,0.10887,0.13625
2009,30-45 y.,male,Not Working,0.04638,96,2205,0.03760,0.05516
2009,30-45 y.,female,Full Time,0.34891,879,2470,0.33011,0.36771
2009,30-45 y.,female,Part Time,0.48154,1171,2470,0.46183,0.50125
2009,30-45 y.,female,Not Working,0.16955,420,2470,0.15475,0.18436
2009,46-65 y.,male,Full Time,0.65564,2072,3015,0.63868,0.67260
2009,46-65 y.,male,Part Time,0.14191,386,3015,0.12946,0.15437
2009,46-65 y.,male,Not Working,0.20245,557,3015,0.18810,0.21679
2009,46-65 y.,female,Full Time,0.31238,1064,3310,0.29658,0.32817
2009,46-65 y.,female,Part Time,0.37378,1261,3310,0.35729,0.39026
2009,46-65 y.,female,Not Working,0.31385,985,3310,0.29803,0.32966
2009,66 and older,male,Full Time,0.02160,56,1980,0.01519,0.02800
2009,66 and older,male,Part Time,0.07595,145,1980,0.06428,0.08762
2009,66 and older,male,Not Working,0.90245,1779,1980,0.88938,0.91553
2009,66 and older,female,Part Time,0.05292,104,2173,0.04350,0.06233
2009,66 and older,female,Not Working,0.94445,2069,2173,0.93482,0.95409
2010,17-29 y.,male,Full Time,0.38906,736,1884,0.36704,0.41108
2010,17-29 y.,male,Part Time,0.26943,449,1884,0.24940,0.28947
2010,17-29 y.,male,Not Working,0.34150,699,1884,0.32008,0.36292
2010,17-29 y.,female,Full Time,0.34527,551,2397,0.32623,0.36431
2010,17-29 y.,female,Part Time,0.32535,730,2397,0.30659,0.34411
2010,17-29 y.,female,Not Working,0.32938,1116,2397,0.31056,0.34820
2010,30-45 y.,male,Full Time,0.82494,3189,3938,0.81307,0.83681
2010,30-45 y.,male,Part Time,0.11884,519,3938,0.10873,0.12895
2010,30-45 y.,male,Not Working,0.05622,230,3938,0.04902,0.06341
2010,30-45 y.,female,Full Time,0.37913,1223,5132,0.36586,0.39241
2010,30-45 y.,female,Part Time,0.45010,2466,5132,0.43649,0.46372
2010,30-45 y.,female,Not Working,0.17077,1443,5132,0.16047,0.18106
2010,46-65 y.,male,Full Time,0.67230,2343,3345,0.65639,0.68821
2010,46-65 y.,male,Part Time,0.14369,447,3345,0.13180,0.15558
2010,46-65 y.,male,Not Working,0.18401,555,3345,0.17088,0.19715
2010,46-65 y.,female,Full Time,0.31099,1138,3607,0.29588,0.32610
2010,46-65 y.,female,Part Time,0.39454,1484,3607,0.37859,0.41049
2010,46-65 y.,female,Not Working,0.29447,985,3607,0.27959,0.30935
2010,66 and older,male,Full Time,0.02651,53,1920,0.01932,0.03370
2010,66 and older,male,Part Time,0.07040,146,1920,0.05896,0.08185
2010,66 and older,male,Not Working,0.90309,1721,1920,0.88985,0.91633
2010,66 and older,female,Part Time,0.04765,96,2093,0.03852,0.05677
2010,66 and older,female,Not Working,0.94858,1997,2093,0.93911,0.95804
2011,17-29 y.,male,Full Time,0.41844,790,2156,0.39761,0.43927
2011,17-29 y.,male,Part Time,0.26604,524,2156,0.24738,0.28469
2011,17-29 y.,male,Not Working,0.31553,842,2156,0.29590,0.33515
2011,17-29 y.,female,Full Time,0.34908,568,2545,0.33056,0.36760
2011,17-29 y.,female,Part Time,0.29912,777,2545,0.28133,0.31692
2011,17-29 y.,female,Not Working,0.35180,1200,2545,0.33324,0.37035
2011,30-45 y.,male,Full Time,0.82306,3374,4168,0.81148,0.83465
2011,30-45 y.,male,Part Time,0.11849,554,4168,0.10868,0.12831
2011,30-45 y.,male,Not Working,0.05844,240,4168,0.05132,0.06556
2011,30-45 y.,female,Full Time,0.37083,1310,5763,0.35836,0.38331
2011,30-45 y.,female,Part Time,0.46212,2896,5763,0.44925,0.47500
2011,30-45 y.,female,Not Working,0.16704,1557,5763,0.15741,0.17667
2011,46-65 y.,male,Full Time,0.68158,3017,4332,0.66770,0.69545
2011,46-65 y.,male,Part Time,0.14341,607,4332,0.13297,0.15385
2011,46-65 y.,male,Not Working,0.17501,708,4332,0.16370,0.18633
2011,46-65 y.,female,Full Time,0.32937,1508,4793,0.31607,0.34268
2011,46-65 y.,female,Part Time,0.39016,1978,4793,0.37635,0.40397
2011,46-65 y.,female,Not Working,0.28047,1307,4793,0.26775,0.29319
2011,66 and older,male,Full Time,0.02114,50,2473,0.01547,0.02681
2011,66 and older,male,Part Time,0.08398,202,2473,0.07304,0.09491
2011,66 and older,male,Not Working,0.89488,2221,2473,0.88279,0.90698
2011,66 and older,female,Part Time,0.04683,122,2657,0.03880,0.05487
2011,66 and older,female,Not Working,0.94820,2535,2657,0.93977,0.95663
2012,17-29 y.,male,Full Time,0.44161,794,2117,0.42045,0.46277
2012,17-29 y.,male,Part Time,0.26305,516,2117,0.24429,0.28181
2012,17-29 y.,male,Not Working,0.29535,807,2117,0.27591,0.31478
2012,17-29 y.,female,Full Time,0.33078,544,2395,0.31193,0.34963
2012,17-29 y.,female,Part Time,0.32848,740,2395,0.30967,0.34730
2012,17-29 y.,female,Not Working,0.34074,1111,2395,0.32175,0.35972
2012,30-45 y.,male,Full Time,0.80307,3073,3784,0.79039,0.81574
2012,30-45 y.,male,Part Time,0.12223,461,3784,0.11179,0.13267
2012,30-45 y.,male,Not Working,0.07470,250,3784,0.06633,0.08308
2012,30-45 y.,female,Full Time,0.39559,1323,5290,0.38242,0.40877
2012,30-45 y.,female,Part Time,0.43397,2696,5290,0.42061,0.44733
2012,30-45 y.,female,Not Working,0.17044,1271,5290,0.16030,0.18057
2012,46-65 y.,male,Full Time,0.68122,3044,4383,0.66742,0.69502
2012,46-65 y.,male,Part Time,0.13860,581,4383,0.12837,0.14884
2012,46-65 y.,male,Not Working,0.18017,758,4383,0.16880,0.19155
2012,46-65 y.,female,Full Time,0.32563,1582,4992,0.31263,0.33863
2012,46-65 y.,female,Part Time,0.40593,2110,4992,0.39230,0.41955
2012,46-65 y.,female,Not Working,0.26844,1300,4992,0.25615,0.28074
2012,66 and older,male,Full Time,0.02253,58,2529,0.01675,0.02832
2012,66 and older,male,Part Time,0.08017,208,2529,0.06958,0.09075
2012,66 and older,male,Not Working,0.89730,2263,2529,0.88547,0.90913
2012,66 and older,female,Part Time,0.05353,142,2667,0.04498,0.06207
2012,66 and older,female,Not Working,0.94210,2525,2667,0.93323,0.95097
2013,17-29 y.,male,Full Time,0.35615,700,2624,0.33782,0.37447
2013,17-29 y.,male,Part Time,0.21631,481,2624,0.20055,0.23206
2013,17-29 y.,male,Not Working,0.42755,1443,2624,0.40861,0.44648
2013,17-29 y.,female,Full Time,0.29402,526,2961,0.27761,0.31043
2013,17-29 y.,female,Part Time,0.27737,713,2961,0.26124,0.29350
2013,17-29 y.,female,Not Working,0.42861,1722,2961,0.41078,0.44644
2013,30-45 y.,male,Full Time,0.67227,2705,4371,0.65836,0.68619
2013,30-45 y.,male,Part Time,0.10155,418,4371,0.09260,0.11051
2013,30-45 y.,male,Not Working,0.22617,1248,4371,0.21377,0.23857
2013,30-45 y.,female,Full Time,0.33802,1243,5992,0.32604,0.35000
2013,30-45 y.,female,Part Time,0.38762,2475,5992,0.37529,0.39996
2013,30-45 y.,female,Not Working,0.27436,2274,5992,0.26306,0.28566
2013,46-65 y.,male,Full Time,0.65670,2952,4805,0.64328,0.67013
2013,46-65 y.,male,Part Time,0.12825,585,4805,0.11880,0.13771
2013,46-65 y.,male,Not Working,0.21505,1268,4805,0.20343,0.22667
2013,46-65 y.,female,Full Time,0.31956,1534,5384,0.30711,0.33202
2013,46-65 y.,female,Part Time,0.38617,2108,5384,0.37316,0.39917
2013,46-65 y.,female,Not Working,0.29427,1742,5384,0.28209,0.30644
2013,66 and older,male,Full Time,0.01643,42,2455,0.01140,0.02146
2013,66 and older,male,Part Time,0.08717,225,2455,0.07601,0.09834
2013,66 and older,male,Not Working,0.89640,2188,2455,0.88434,0.90846
2013,66 and older,female,Part Time,0.05739,153,2577,0.04841,0.06637
2013,66 and older,female,Not Working,0.93586,2424,2577,0.92640,0.94532
2014,17-29 y.,male,Full Time,0.40561,821,2343,0.38573,0.42550
2014,17-29 y.,male,Part Time,0.27888,590,2343,0.26072,0.29704
2014,17-29 y.,male,Not Working,0.31551,932,2343,0.29669,0.33433
2014,17-29 y.,female,Full Time,0.32855,605,2527,0.31023,0.34686
2014,17-29 y.,female,Part Time,0.34451,767,2527,0.32598,0.36305
2014,17-29 y.,female,Not Working,0.32694,1155,2527,0.30865,0.34523
2014,30-45 y.,male,Full Time,0.77070,2819,3600,0.75697,0.78443
2014,30-45 y.,male,Part Time,0.14260,488,3600,0.13118,0.15403
2014,30-45 y.,male,Not Working,0.08670,293,3600,0.07750,0.09589
2014,30-45 y.,female,Full Time,0.37259,1338,4920,0.35908,0.38610
2014,30-45 y.,female,Part Time,0.44759,2487,4920,0.43369,0.46148
2014,30-45 y.,female,Not Working,0.17982,1095,4920,0.16909,0.19055
2014,46-65 y.,male,Full Time,0.68888,3010,4356,0.67513,0.70263
2014,46-65 y.,male,Part Time,0.13638,626,4356,0.12619,0.14657
2014,46-65 y.,male,Not Working,0.17474,720,4356,0.16346,0.18602
2014,46-65 y.,female,Full Time,0.32972,1548,4955,0.31663,0.34281
2014,46-65 y.,female,Part Time,0.41369,2189,4955,0.39997,0.42740
2014,46-65 y.,female,Not Working,0.25659,1218,4955,0.24443,0.26876
2014,66 and older,male,Full Time,0.02290,66,2425,0.01695,0.02886
2014,66 and older,male,Part Time,0.08682,226,2425,0.07561,0.09803
2014,66 and older,male,Not Working,0.89028,2133,2425,0.87784,0.90272
2014,66 and older,female,Part Time,0.06562,171,2512,0.05593,0.07530
2014,66 and older,female,Not Working,0.92749,2341,2512,0.91735,0.93763
2015,17-29 y.,male,Full Time,0.41145,775,2389,0.39171,0.43118
2015,17-29 y.,male,Part Time,0.24997,553,2389,0.23260,0.26733
2015,17-29 y.,male,Not Working,0.33859,1061,2389,0.31961,0.35757
2015,17-29 y.,female,Full Time,0.30634,565,2628,0.28871,0.32397
2015,17-29 y.,female,Part Time,0.33052,738,2628,0.31253,0.34850
2015,17-29 y.,female,Not Working,0.36314,1325,2628,0.34475,0.38153
2015,30-45 y.,male,Full Time,0.74745,2457,3518,0.73309,0.76181
2015,30-45 y.,male,Part Time,0.12300,400,3518,0.11214,0.13385
2015,30-45 y.,male,Not Working,0.12955,661,3518,0.11845,0.14065
2015,30-45 y.,female,Full Time,0.35413,1177,4769,0.34056,0.36771
2015,30-45 y.,female,Part Time,0.45875,2257,4769,0.44460,0.47289
2015,30-45 y.,female,Not Working,0.18712,1335,4769,0.17605,0.19819
2015,46-65 y.,male,Full Time,0.69340,2958,4286,0.67959,0.70720
2015,46-65 y.,male,Part Time,0.14074,582,4286,0.13033,0.15116
2015,46-65 y.,male,Not Working,0.16586,746,4286,0.15472,0.17699
2015,46-65 y.,female,Full Time,0.33242,1497,4850,0.31916,0.34568
2015,46-65 y.,female,Part Time,0.42399,2151,4850,0.41008,0.43790
2015,46-65 y.,female,Not Working,0.24359,1202,4850,0.23151,0.25567
2015,66 and older,male,Full Time,0.03115,68,2394,0.02419,0.03811
2015,66 and older,male,Part Time,0.09039,262,2394,0.07890,0.10188
2015,66 and older,male,Not Working,0.87847,2064,2394,0.86537,0.89156
2015,66 and older,female,Part Time,0.06734,167,2490,0.05749,0.07718
2015,66 and older,female,Not Working,0.92518,2323,2490,0.91484,0.93552
2016,17-29 y.,male,Full Time,0.40899,746,2783,0.39072,0.42726
2016,17-29 y.,male,Part Time,0.27038,546,2783,0.25388,0.28689
2016,17-29 y.,male,Not Working,0.32062,1491,2783,0.30328,0.33797
2016,17-29 y.,female,Full Time,0.30006,557,2789,0.28305,0.31707
2016,17-29 y.,female,Part Time,0.33814,743,2789,0.32058,0.35570
2016,17-29 y.,female,Not Working,0.36180,1489,2789,0.34397,0.37964
2016,30-45 y.,male,Full Time,0.73815,2293,3874,0.72430,0.75200
2016,30-45 y.,male,Part Time,0.15504,466,3874,0.14364,0.16644
2016,30-45 y.,male,Not Working,0.10681,1115,3874,0.09709,0.11654
2016,30-45 y.,female,Full Time,0.37311,1124,4754,0.35936,0.38686
2016,30-45 y.,female,Part Time,0.45331,2107,4754,0.43915,0.46746
2016,30-45 y.,female,Not Working,0.17358,1523,4754,0.16282,0.18435
2016,46-65 y.,male,Full Time,0.71161,2834,4254,0.69800,0.72523
2016,46-65 y.,male,Part Time,0.12865,553,4254,0.11859,0.13871
2016,46-65 y.,male,Not Working,0.15974,867,4254,0.14872,0.17075
2016,46-65 y.,female,Full Time,0.35353,1528,4779,0.33998,0.36709
2016,46-65 y.,female,Part Time,0.43413,2115,4779,0.42007,0.44818
2016,46-65 y.,female,Not Working,0.21234,1136,4779,0.20074,0.22394
2016,66 and older,male,Full Time,0.02977,68,2320,0.02285,0.03668
2016,66 and older,male,Part Time,0.09885,255,2320,0.08670,0.11100
2016,66 and older,male,Not Working,0.87139,1997,2320,0.85776,0.88501
2016,66 and older,female,Part Time,0.07075,160,2399,0.06049,0.08101
2016,66 and older,female,Not Working,0.92387,2239,2399,0.91325,0.93448
2017,17-29 y.,male,Full Time,0.40216,881,3324,0.38549,0.41883
2017,17-29 y.,male,Part Time,0.27447,682,3324,0.25930,0.28964
2017,17-29 y.,male,Not Working,0.32337,1761,3324,0.30746,0.33927
2017,17-29 y.,female,Full Time,0.32658,671,3228,0.31040,0.34276
2017,17-29 y.,female,Part Time,0.32005,781,3228,0.30396,0.33615
2017,17-29 y.,female,Not Working,0.35336,1776,3228,0.33687,0.36985
2017,30-45 y.,male,Full Time,0.75618,2412,4091,0.74302,0.76934
2017,30-45 y.,male,Part Time,0.15007,509,4091,0.13913,0.16102
2017,30-45 y.,male,Not Working,0.09375,1170,4091,0.08482,0.10269
2017,30-45 y.,female,Full Time,0.38283,1232,5041,0.36941,0.39625
2017,30-45 y.,female,Part Time,0.44945,2175,5041,0.43572,0.46318
2017,30-45 y.,female,Not Working,0.16772,1634,5041,0.15740,0.17803
2017,46-65 y.,male,Full Time,0.70096,3347,5006,0.68828,0.71365
2017,46-65 y.,male,Part Time,0.14854,676,5006,0.13868,0.15839
2017,46-65 y.,male,Not Working,0.15050,983,5006,0.14059,0.16041
2017,46-65 y.,female,Full Time,0.35496,1807,5574,0.34239,0.36752
2017,46-65 y.,female,Part Time,0.43138,2436,5574,0.41838,0.44439
2017,46-65 y.,female,Not Working,0.21366,1331,5574,0.20290,0.22442
2017,66 and older,male,Full Time,0.02941,69,2465,0.02274,0.03608
2017,66 and older,male,Part Time,0.10715,294,2465,0.09493,0.11936
2017,66 and older,male,Not Working,0.86344,2102,2465,0.84988,0.87700
2017,66 and older,female,Part Time,0.08251,219,2510,0.07174,0.09327
2017,66 and older,female,Not Working,0.91292,2291,2510,0.90189,0.92395
2018,17-29 y.,male,Full Time,0.38574,902,3166,0.36878,0.40270
2018,17-29 y.,male,Part Time,0.31851,769,3166,0.30227,0.33474
2018,17-29 y.,male,Not Working,0.29576,1495,3166,0.27986,0.31166
2018,17-29 y.,female,Full Time,0.32735,648,3000,0.31056,0.34415
2018,17-29 y.,female,Part Time,0.34473,832,3000,0.32772,0.36174
2018,17-29 y.,female,Not Working,0.32792,1520,3000,0.31112,0.34472
2018,30-45 y.,male,Full Time,0.76226,2248,3785,0.74869,0.77582
2018,30-45 y.,male,Part Time,0.16339,560,3785,0.15161,0.17517
2018,30-45 y.,male,Not Working,0.07436,977,3785,0.06600,0.08272
2018,30-45 y.,female,Full Time,0.38523,1177,4661,0.37125,0.39920
2018,30-45 y.,female,Part Time,0.45315,2025,4661,0.43886,0.46745
2018,30-45 y.,female,Not Working,0.16162,1459,4661,0.15105,0.17219
2018,46-65 y.,male,Full Time,0.71442,3210,4846,0.70170,0.72714
2018,46-65 y.,male,Part Time,0.14131,674,4846,0.13150,0.15112
2018,46-65 y.,male,Not Working,0.14427,962,4846,0.13437,0.15416
2018,46-65 y.,female,Full Time,0.36679,1771,5411,0.35395,0.37963
2018,46-65 y.,female,Part Time,0.43900,2411,5411,0.42577,0.45222
2018,46-65 y.,female,Not Working,0.19421,1229,5411,0.18367,0.20475
2018,66 and older,male,Full Time,0.03081,69,2459,0.02398,0.03764
