year,quintil_oecd,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,4th Quintile,West,Full Time,0.41739,1068,2027,0.39591,0.43886
2000,4th Quintile,West,Part Time,0.16020,420,2027,0.14422,0.17617
2000,4th Quintile,West,Not Working,0.26896,539,2027,0.24965,0.28826
2000,4th Quintile,East,Full Time,0.44792,381,665,0.41010,0.48575
2000,4th Quintile,East,Part Time,0.15395,124,665,0.12650,0.18140
2000,4th Quintile,East,Not Working,0.28528,160,665,0.25093,0.31962
2000,5th Quintile,West,Full Time,0.48033,1243,2190,0.45940,0.50126
2000,5th Quintile,West,Part Time,0.18062,462,2190,0.16451,0.19674
2000,5th Quintile,West,Not Working,0.23478,485,2190,0.21702,0.25254
2000,5th Quintile,East,Full Time,0.60242,249,349,0.55100,0.65384
2000,5th Quintile,East,Part Time,0.13481,48,349,0.09893,0.17069
2000,5th Quintile,East,Not Working,0.13776,52,349,0.10155,0.17398
2001,1st Quintile,West,Full Time,0.12519,501,2701,0.11270,0.13767
2001,1st Quintile,West,Part Time,0.18824,685,2701,0.17349,0.20298
2001,1st Quintile,West,Not Working,0.44341,1515,2701,0.42467,0.46215
2001,1st Quintile,East,Full Time,0.17419,271,1179,0.15253,0.19584
2001,1st Quintile,East,Part Time,0.18329,281,1179,0.16120,0.20539
2001,1st Quintile,East,Not Working,0.44567,627,1179,0.41728,0.47405
2001,2nd Quintile,West,Full Time,0.25255,1014,2953,0.23687,0.26822
2001,2nd Quintile,West,Part Time,0.17174,714,2953,0.15814,0.18535
2001,2nd Quintile,West,Not Working,0.34413,1225,2953,0.32699,0.36127
2001,2nd Quintile,East,Full Time,0.27765,486,1397,0.25416,0.30114
2001,2nd Quintile,East,Part Time,0.14435,255,1397,0.12591,0.16279
2001,2nd Quintile,East,Not Working,0.43646,656,1397,0.41045,0.46248
2001,3rd Quintile,West,Full Time,0.33566,1318,3234,0.31938,0.35193
2001,3rd Quintile,West,Part Time,0.17193,767,3234,0.15893,0.18494
2001,3rd Quintile,West,Not Working,0.31021,1149,3234,0.29426,0.32615
2001,3rd Quintile,East,Full Time,0.39407,632,1307,0.36756,0.42057
2001,3rd Quintile,East,Part Time,0.12128,201,1307,0.10357,0.13898
2001,3rd Quintile,East,Not Working,0.36518,474,1307,0.33907,0.39130
2001,4th Quintile,West,Full Time,0.40378,1748,3651,0.38786,0.41969
2001,4th Quintile,West,Part Time,0.18366,817,3651,0.17110,0.19622
2001,4th Quintile,West,Not Working,0.26531,1086,3651,0.25099,0.27964
2001,4th Quintile,East,Full Time,0.47246,547,964,0.44093,0.50399
2001,4th Quintile,East,Part Time,0.14978,165,964,0.12724,0.17232
2001,4th Quintile,East,Not Working,0.26035,252,964,0.23263,0.28807
2001,5th Quintile,West,Full Time,0.48480,2147,3944,0.46920,0.50040
2001,5th Quintile,West,Part Time,0.17502,811,3944,0.16316,0.18688
2001,5th Quintile,West,Not Working,0.23862,986,3944,0.22532,0.25193
2001,5th Quintile,East,Full Time,0.60393,396,588,0.56436,0.64349
2001,5th Quintile,East,Part Time,0.16021,99,588,0.13054,0.18988
2001,5th Quintile,East,Not Working,0.14430,93,588,0.11588,0.17273
2002,1st Quintile,West,Full Time,0.12657,423,2403,0.11328,0.13987
2002,1st Quintile,West,Part Time,0.19156,619,2403,0.17582,0.20729
2002,1st Quintile,West,Not Working,0.44888,1361,2403,0.42899,0.46878
2002,1st Quintile,East,Full Time,0.15832,220,1066,0.13639,0.18024
2002,1st Quintile,East,Part Time,0.18168,252,1066,0.15853,0.20484
2002,1st Quintile,East,Not Working,0.46564,594,1066,0.43568,0.49560
2002,2nd Quintile,West,Full Time,0.23864,857,2699,0.22256,0.25473
2002,2nd Quintile,West,Part Time,0.16815,626,2699,0.15404,0.18226
2002,2nd Quintile,West,Not Working,0.37235,1216,2699,0.35410,0.39059
2002,2nd Quintile,East,Full Time,0.24760,379,1224,0.22340,0.27179
2002,2nd Quintile,East,Part Time,0.15498,229,1224,0.13470,0.17526
2002,2nd Quintile,East,Not Working,0.47505,616,1224,0.44706,0.50304
2002,3rd Quintile,West,Full Time,0.30759,1096,2866,0.29069,0.32449
2002,3rd Quintile,West,Part Time,0.18221,694,2866,0.16807,0.19634
2002,3rd Quintile,West,Not Working,0.31061,1076,2866,0.29367,0.32756
2002,3rd Quintile,East,Full Time,0.36288,503,1174,0.33536,0.39040
2002,3rd Quintile,East,Part Time,0.14955,211,1174,0.12914,0.16996
2002,3rd Quintile,East,Not Working,0.35934,460,1174,0.33188,0.38680
2002,4th Quintile,West,Full Time,0.38734,1514,3335,0.37080,0.40388
2002,4th Quintile,West,Part Time,0.19440,842,3335,0.18097,0.20783
2002,4th Quintile,West,Not Working,0.27121,979,3335,0.25612,0.28630
2002,4th Quintile,East,Full Time,0.46942,572,1034,0.43899,0.49986
2002,4th Quintile,East,Part Time,0.13575,174,1034,0.11486,0.15664
2002,4th Quintile,East,Not Working,0.28895,288,1034,0.26131,0.31660
2002,5th Quintile,West,Full Time,0.49660,2353,4306,0.48167,0.51154
2002,5th Quintile,West,Part Time,0.17024,903,4306,0.15902,0.18147
2002,5th Quintile,West,Not Working,0.24840,1050,4306,0.23549,0.26131
2002,5th Quintile,East,Full Time,0.61728,476,693,0.58106,0.65349
2002,5th Quintile,East,Part Time,0.17193,119,693,0.14381,0.20004
2002,5th Quintile,East,Not Working,0.14100,98,693,0.11507,0.16693
2003,1st Quintile,West,Full Time,0.11249,374,2381,0.09979,0.12518
2003,1st Quintile,West,Part Time,0.19185,633,2381,0.17603,0.20767
2003,1st Quintile,West,Not Working,0.47146,1374,2381,0.45140,0.49151
2003,1st Quintile,East,Full Time,0.13779,187,1029,0.11672,0.15886
2003,1st Quintile,East,Part Time,0.19198,263,1029,0.16791,0.21606
2003,1st Quintile,East,Not Working,0.48268,579,1029,0.45213,0.51322
2003,2nd Quintile,West,Full Time,0.24024,789,2554,0.22367,0.25681
2003,2nd Quintile,West,Part Time,0.16318,586,2554,0.14885,0.17751
2003,2nd Quintile,West,Not Working,0.37624,1179,2554,0.35745,0.39503
2003,2nd Quintile,East,Full Time,0.24939,424,1307,0.22592,0.27285
2003,2nd Quintile,East,Part Time,0.15832,249,1307,0.13853,0.17812
2003,2nd Quintile,East,Not Working,0.45247,634,1307,0.42547,0.47946
2003,3rd Quintile,West,Full Time,0.30544,1098,2868,0.28858,0.32230
2003,3rd Quintile,West,Part Time,0.18833,738,2868,0.17402,0.20264
2003,3rd Quintile,West,Not Working,0.30542,1032,2868,0.28856,0.32228
2003,3rd Quintile,East,Full Time,0.34568,494,1201,0.31877,0.37259
2003,3rd Quintile,East,Part Time,0.15563,210,1201,0.13512,0.17614
2003,3rd Quintile,East,Not Working,0.39906,497,1201,0.37135,0.42677
2003,4th Quintile,West,Full Time,0.39269,1584,3474,0.37644,0.40893
2003,4th Quintile,West,Part Time,0.19301,854,3474,0.17989,0.20614
2003,4th Quintile,West,Not Working,0.26853,1036,3474,0.25379,0.28327
2003,4th Quintile,East,Full Time,0.46394,543,991,0.43288,0.49501
2003,4th Quintile,East,Part Time,0.14975,166,991,0.12752,0.17198
2003,4th Quintile,East,Not Working,0.28598,282,991,0.25783,0.31413
2003,5th Quintile,West,Full Time,0.47069,2870,5541,0.45755,0.48384
2003,5th Quintile,West,Part Time,0.18459,1275,5541,0.17437,0.19481
2003,5th Quintile,West,Not Working,0.24575,1396,5541,0.23442,0.25709
2003,5th Quintile,East,Full Time,0.57270,551,816,0.53874,0.60666
2003,5th Quintile,East,Part Time,0.16565,140,816,0.14012,0.19117
2003,5th Quintile,East,Not Working,0.15925,125,816,0.13413,0.18437
2004,1st Quintile,West,Full Time,0.12318,364,2255,0.10961,0.13675
2004,1st Quintile,West,Part Time,0.20106,596,2255,0.18451,0.21761
2004,1st Quintile,West,Not Working,0.45612,1295,2255,0.43555,0.47668
2004,1st Quintile,East,Full Time,0.14615,187,1011,0.12437,0.16794
2004,1st Quintile,East,Part Time,0.16314,230,1011,0.14035,0.18593
2004,1st Quintile,East,Not Working,0.49811,594,1011,0.46727,0.52895
2004,2nd Quintile,West,Full Time,0.22409,743,2533,0.20784,0.24033
2004,2nd Quintile,West,Part Time,0.17992,618,2533,0.16496,0.19488
2004,2nd Quintile,West,Not Working,0.37841,1172,2533,0.35952,0.39730
2004,2nd Quintile,East,Full Time,0.24126,379,1253,0.21756,0.26496
2004,2nd Quintile,East,Part Time,0.16289,231,1253,0.14244,0.18335
2004,2nd Quintile,East,Not Working,0.48080,643,1253,0.45313,0.50848
2004,3rd Quintile,West,Full Time,0.29992,1030,2842,0.28307,0.31677
2004,3rd Quintile,West,Part Time,0.18569,728,2842,0.17139,0.19999
2004,3rd Quintile,West,Not Working,0.32633,1084,2842,0.30909,0.34357
2004,3rd Quintile,East,Full Time,0.33933,468,1173,0.31222,0.36644
2004,3rd Quintile,East,Part Time,0.15767,218,1173,0.13681,0.17854
2004,3rd Quintile,East,Not Working,0.40784,487,1173,0.37971,0.43598
2004,4th Quintile,West,Full Time,0.37602,1483,3351,0.35962,0.39242
2004,4th Quintile,West,Part Time,0.18793,817,3351,0.17470,0.20116
2004,4th Quintile,West,Not Working,0.28664,1051,3351,0.27133,0.30196
2004,4th Quintile,East,Full Time,0.44409,512,995,0.41320,0.47498
2004,4th Quintile,East,Part Time,0.17129,200,995,0.14786,0.19471
2004,4th Quintile,East,Not Working,0.27896,283,995,0.25108,0.30684
2004,5th Quintile,West,Full Time,0.47684,2779,5407,0.46352,0.49015
2004,5th Quintile,West,Part Time,0.18331,1233,5407,0.17300,0.19363
2004,5th Quintile,West,Not Working,0.24492,1395,5407,0.23346,0.25639
2004,5th Quintile,East,Full Time,0.55769,514,791,0.52306,0.59233
2004,5th Quintile,East,Part Time,0.15662,137,791,0.13128,0.18196
2004,5th Quintile,East,Not Working,0.19670,140,791,0.16898,0.22441
2005,1st Quintile,West,Full Time,0.12768,327,2139,0.11353,0.14183
2005,1st Quintile,West,Part Time,0.20627,565,2139,0.18912,0.22342
2005,1st Quintile,West,Not Working,0.44448,1247,2139,0.42342,0.46554
2005,1st Quintile,East,Full Time,0.13706,180,1016,0.11590,0.15822
2005,1st Quintile,East,Part Time,0.19712,240,1016,0.17265,0.22160
2005,1st Quintile,East,Not Working,0.48467,596,1016,0.45393,0.51542
2005,2nd Quintile,West,Full Time,0.22499,671,2413,0.20832,0.24165
2005,2nd Quintile,West,Part Time,0.18237,594,2413,0.16696,0.19778
2005,2nd Quintile,West,Not Working,0.39856,1148,2413,0.37902,0.41810
2005,2nd Quintile,East,Full Time,0.25199,354,1220,0.22762,0.27636
2005,2nd Quintile,East,Part Time,0.16194,236,1220,0.14126,0.18262
2005,2nd Quintile,East,Not Working,0.45440,630,1220,0.42645,0.48235
2005,3rd Quintile,West,Full Time,0.31211,1000,2678,0.29456,0.32967
2005,3rd Quintile,West,Part Time,0.20185,694,2678,0.18665,0.21706
2005,3rd Quintile,West,Not Working,0.29343,984,2678,0.27618,0.31068
2005,3rd Quintile,East,Full Time,0.33831,413,1080,0.31008,0.36654
2005,3rd Quintile,East,Part Time,0.15812,201,1080,0.13635,0.17989
2005,3rd Quintile,East,Not Working,0.41350,466,1080,0.38412,0.44289
2005,4th Quintile,West,Full Time,0.38658,1461,3318,0.37001,0.40316
2005,4th Quintile,West,Part Time,0.19214,799,3318,0.17873,0.20555
2005,4th Quintile,West,Not Working,0.28648,1058,3318,0.27109,0.30187
2005,4th Quintile,East,Full Time,0.44656,496,985,0.41550,0.47763
2005,4th Quintile,East,Part Time,0.15581,193,985,0.13315,0.17847
2005,4th Quintile,East,Not Working,0.30267,296,985,0.27397,0.33138
2005,5th Quintile,West,Full Time,0.48394,2638,5112,0.47024,0.49764
2005,5th Quintile,West,Part Time,0.18079,1150,5112,0.17024,0.19134
2005,5th Quintile,West,Not Working,0.23708,1324,5112,0.22542,0.24874
2005,5th Quintile,East,Full Time,0.59866,493,735,0.56320,0.63412
2005,5th Quintile,East,Part Time,0.18154,139,735,0.15365,0.20942
2005,5th Quintile,East,Not Working,0.12792,103,735,0.10376,0.15208
2006,1st Quintile,West,Full Time,0.12007,296,2045,0.10598,0.13417
2006,1st Quintile,West,Part Time,0.20465,546,2045,0.18716,0.22214
2006,1st Quintile,West,Not Working,0.47038,1203,2045,0.44875,0.49202
2006,1st Quintile,East,Full Time,0.14705,162,975,0.12480,0.16929
2006,1st Quintile,East,Part Time,0.22428,258,975,0.19808,0.25047
2006,1st Quintile,East,Not Working,0.47616,555,975,0.44479,0.50752
2006,2nd Quintile,West,Full Time,0.22226,608,2243,0.20505,0.23947
2006,2nd Quintile,West,Part Time,0.18693,545,2243,0.17080,0.20307
2006,2nd Quintile,West,Not Working,0.38923,1090,2243,0.36905,0.40942
2006,2nd Quintile,East,Full Time,0.23803,327,1141,0.21331,0.26275
2006,2nd Quintile,East,Part Time,0.15334,217,1141,0.13242,0.17426
2006,2nd Quintile,East,Not Working,0.47322,597,1141,0.44424,0.50220
2006,3rd Quintile,West,Full Time,0.31379,951,2547,0.29577,0.33182
2006,3rd Quintile,West,Part Time,0.19118,633,2547,0.17591,0.20645
2006,3rd Quintile,West,Not Working,0.30647,963,2547,0.28856,0.32437
2006,3rd Quintile,East,Full Time,0.33200,412,1092,0.30405,0.35994
2006,3rd Quintile,East,Part Time,0.18084,208,1092,0.15800,0.20368
2006,3rd Quintile,East,Not Working,0.39971,472,1092,0.37064,0.42877
2006,4th Quintile,West,Full Time,0.37918,1371,3148,0.36223,0.39614
2006,4th Quintile,West,Part Time,0.19317,751,3148,0.17937,0.20696
2006,4th Quintile,West,Not Working,0.28048,1026,3148,0.26479,0.29618
2006,4th Quintile,East,Full Time,0.44208,447,884,0.40932,0.47484
2006,4th Quintile,East,Part Time,0.14410,152,884,0.12094,0.16727
2006,4th Quintile,East,Not Working,0.30767,285,884,0.27723,0.33812
2006,5th Quintile,West,Full Time,0.49898,2477,4849,0.48490,0.51305
2006,5th Quintile,West,Part Time,0.16593,1042,4849,0.15546,0.17640
2006,5th Quintile,West,Not Working,0.24293,1330,4849,0.23086,0.25500
2006,5th Quintile,East,Full Time,0.61124,479,726,0.57576,0.64673
2006,5th Quintile,East,Part Time,0.17019,132,726,0.14284,0.19755
2006,5th Quintile,East,Not Working,0.14099,115,726,0.11565,0.16632
2007,1st Quintile,West,Full Time,0.11992,313,2248,0.10649,0.13335
2007,1st Quintile,West,Part Time,0.20646,596,2248,0.18973,0.22320
2007,1st Quintile,West,Not Working,0.47898,1339,2248,0.45832,0.49964
2007,1st Quintile,East,Full Time,0.14596,177,1035,0.12444,0.16748
2007,1st Quintile,East,Part Time,0.22160,262,1035,0.19629,0.24692
2007,1st Quintile,East,Not Working,0.50365,596,1035,0.47318,0.53413
2007,2nd Quintile,West,Full Time,0.22149,695,2491,0.20518,0.23780
2007,2nd Quintile,West,Part Time,0.18386,617,2491,0.16865,0.19908
2007,2nd Quintile,West,Not Working,0.39231,1179,2491,0.37313,0.41148
2007,2nd Quintile,East,Full Time,0.24707,319,1104,0.22161,0.27252
2007,2nd Quintile,East,Part Time,0.15505,205,1104,0.13369,0.17641
2007,2nd Quintile,East,Not Working,0.46677,580,1104,0.43732,0.49621
2007,3rd Quintile,West,Full Time,0.31222,1005,2753,0.29491,0.32953
2007,3rd Quintile,West,Part Time,0.19134,668,2753,0.17664,0.20603
2007,3rd Quintile,West,Not Working,0.31981,1080,2753,0.30238,0.33723
2007,3rd Quintile,East,Full Time,0.35127,432,1177,0.32399,0.37856
2007,3rd Quintile,East,Part Time,0.13244,199,1177,0.11307,0.15181
2007,3rd Quintile,East,Not Working,0.42557,546,1177,0.39731,0.45383
2007,4th Quintile,West,Full Time,0.38764,1446,3356,0.37116,0.40413
2007,4th Quintile,West,Part Time,0.19636,812,3356,0.18292,0.20980
2007,4th Quintile,West,Not Working,0.26934,1098,3356,0.25433,0.28435
2007,4th Quintile,East,Full Time,0.45500,509,1032,0.42461,0.48540
2007,4th Quintile,East,Part Time,0.15597,196,1032,0.13382,0.17812
2007,4th Quintile,East,Not Working,0.29613,327,1032,0.26826,0.32399
2007,5th Quintile,West,Full Time,0.48747,2478,4910,0.47349,0.50146
2007,5th Quintile,West,Part Time,0.16926,1028,4910,0.15877,0.17975
2007,5th Quintile,West,Not Working,0.24566,1404,4910,0.23362,0.25770
2007,5th Quintile,East,Full Time,0.61979,493,741,0.58481,0.65476
2007,5th Quintile,East,Part Time,0.14471,128,741,0.11936,0.17006
2007,5th Quintile,East,Not Working,0.13904,120,741,0.11411,0.16397
2008,1st Quintile,West,Full Time,0.11377,291,2092,0.10016,0.12738
2008,1st Quintile,West,Part Time,0.21327,562,2092,0.19571,0.23083
2008,1st Quintile,West,Not Working,0.48200,1239,2092,0.46058,0.50341
2008,1st Quintile,East,Full Time,0.13634,149,951,0.11452,0.15817
2008,1st Quintile,East,Part Time,0.19866,238,951,0.17329,0.22403
2008,1st Quintile,East,Not Working,0.50178,564,951,0.46998,0.53357
2008,2nd Quintile,West,Full Time,0.23110,660,2324,0.21395,0.24824
2008,2nd Quintile,West,Part Time,0.18691,575,2324,0.17106,0.20277
2008,2nd Quintile,West,Not Working,0.38486,1089,2324,0.36507,0.40465
2008,2nd Quintile,East,Full Time,0.25657,307,1101,0.23076,0.28238
2008,2nd Quintile,East,Part Time,0.17031,208,1101,0.14810,0.19253
2008,2nd Quintile,East,Not Working,0.47037,586,1101,0.44087,0.49987
2008,3rd Quintile,West,Full Time,0.32587,986,2654,0.30804,0.34371
2008,3rd Quintile,West,Part Time,0.19449,644,2654,0.17943,0.20955
2008,3rd Quintile,West,Not Working,0.31695,1024,2654,0.29924,0.33465
2008,3rd Quintile,East,Full Time,0.39221,504,1214,0.36473,0.41968
2008,3rd Quintile,East,Part Time,0.14740,214,1214,0.12745,0.16735
2008,3rd Quintile,East,Not Working,0.35189,496,1214,0.32502,0.37877
2008,4th Quintile,West,Full Time,0.40113,1385,3107,0.38390,0.41837
2008,4th Quintile,West,Part Time,0.19042,734,3107,0.17661,0.20422
2008,4th Quintile,West,Not Working,0.26440,988,3107,0.24889,0.27991
2008,4th Quintile,East,Full Time,0.48705,424,819,0.45280,0.52130
2008,4th Quintile,East,Part Time,0.13473,151,819,0.11133,0.15813
2008,4th Quintile,East,Not Working,0.28783,244,819,0.25680,0.31886
2008,5th Quintile,West,Full Time,0.50337,2301,4584,0.48889,0.51785
2008,5th Quintile,West,Part Time,0.16687,954,4584,0.15607,0.17766
2008,5th Quintile,West,Not Working,0.23471,1329,4584,0.22244,0.24698
2008,5th Quintile,East,Full Time,0.61971,481,723,0.58430,0.65512
2008,5th Quintile,East,Part Time,0.15525,126,723,0.12883,0.18167
2008,5th Quintile,East,Not Working,0.13458,116,723,0.10968,0.15947
2009,1st Quintile,West,Full Time,0.12385,305,1980,0.10933,0.13836
2009,1st Quintile,West,Part Time,0.22287,539,1980,0.20453,0.24121
2009,1st Quintile,West,Not Working,0.47475,1136,1980,0.45275,0.49676
2009,1st Quintile,East,Full Time,0.15741,170,937,0.13408,0.18074
2009,1st Quintile,East,Part Time,0.20456,227,937,0.17871,0.23040
2009,1st Quintile,East,Not Working,0.47568,540,937,0.44369,0.50768
2009,2nd Quintile,West,Full Time,0.21819,564,2145,0.20071,0.23567
2009,2nd Quintile,West,Part Time,0.20164,549,2145,0.18466,0.21863
2009,2nd Quintile,West,Not Working,0.38411,1032,2145,0.36352,0.40470
2009,2nd Quintile,East,Full Time,0.24762,295,1078,0.22184,0.27340
2009,2nd Quintile,East,Part Time,0.16159,183,1078,0.13960,0.18357
2009,2nd Quintile,East,Not Working,0.48668,600,1078,0.45683,0.51653
2009,3rd Quintile,West,Full Time,0.33029,880,2372,0.31135,0.34922
2009,3rd Quintile,West,Part Time,0.21989,645,2372,0.20321,0.23656
2009,3rd Quintile,West,Not Working,0.29814,847,2372,0.27972,0.31655
2009,3rd Quintile,East,Full Time,0.37867,440,1078,0.34970,0.40764
2009,3rd Quintile,East,Part Time,0.16021,205,1078,0.13830,0.18212
2009,3rd Quintile,East,Not Working,0.32324,433,1078,0.29530,0.35117
2009,4th Quintile,West,Full Time,0.40400,1321,3006,0.38645,0.42154
2009,4th Quintile,West,Part Time,0.19726,746,3006,0.18304,0.21149
2009,4th Quintile,West,Not Working,0.25315,939,3006,0.23760,0.26869
2009,4th Quintile,East,Full Time,0.48889,441,807,0.45438,0.52340
2009,4th Quintile,East,Part Time,0.17007,150,807,0.14413,0.19600
2009,4th Quintile,East,Not Working,0.26958,216,807,0.23895,0.30022
2009,5th Quintile,West,Full Time,0.50870,2123,4176,0.49353,0.52386
2009,5th Quintile,West,Part Time,0.17511,853,4176,0.16358,0.18664
2009,5th Quintile,West,Not Working,0.22351,1200,4176,0.21088,0.23615
2009,5th Quintile,East,Full Time,0.62423,464,670,0.58753,0.66093
2009,5th Quintile,East,Part Time,0.14334,118,670,0.11679,0.16990
2009,5th Quintile,East,Not Working,0.10033,88,670,0.07756,0.12309
2010,1st Quintile,West,Full Time,0.12321,254,1802,0.10803,0.13839
2010,1st Quintile,West,Part Time,0.21726,494,1802,0.19822,0.23631
2010,1st Quintile,West,Not Working,0.57996,1054,1802,0.55716,0.60275
2010,1st Quintile,East,Full Time,0.17451,142,825,0.14859,0.20042
2010,1st Quintile,East,Part Time,0.24521,215,825,0.21583,0.27458
2010,1st Quintile,East,Not Working,0.52623,468,825,0.49214,0.56033
2010,2nd Quintile,West,Full Time,0.22980,536,1969,0.21121,0.24839
2010,2nd Quintile,West,Part Time,0.22638,514,1969,0.20789,0.24487
2010,2nd Quintile,West,Not Working,0.43638,919,1969,0.41447,0.45830
2010,2nd Quintile,East,Full Time,0.30677,322,1078,0.27923,0.33432
2010,2nd Quintile,East,Part Time,0.13895,180,1078,0.11829,0.15961
2010,2nd Quintile,East,Not Working,0.50046,576,1078,0.47060,0.53032
2010,3rd Quintile,West,Full Time,0.34862,873,2336,0.32929,0.36795
2010,3rd Quintile,West,Part Time,0.21151,591,2336,0.19494,0.22807
2010,3rd Quintile,West,Not Working,0.33062,872,2336,0.31154,0.34971
2010,3rd Quintile,East,Full Time,0.41034,382,908,0.37833,0.44235
2010,3rd Quintile,East,Part Time,0.15438,164,908,0.13086,0.17789
2010,3rd Quintile,East,Not Working,0.36467,362,908,0.33334,0.39600
2010,4th Quintile,West,Full Time,0.40433,1184,2740,0.38595,0.42271
2010,4th Quintile,West,Part Time,0.20127,685,2740,0.18626,0.21629
2010,4th Quintile,West,Not Working,0.28610,871,2740,0.26918,0.30303
2010,4th Quintile,East,Full Time,0.52040,422,763,0.48493,0.55587
2010,4th Quintile,East,Part Time,0.14992,140,763,0.12457,0.17527
2010,4th Quintile,East,Not Working,0.25348,201,763,0.22259,0.28436
2010,5th Quintile,West,Full Time,0.53348,1931,3828,0.51768,0.54929
2010,5th Quintile,West,Part Time,0.17232,811,3828,0.16035,0.18429
2010,5th Quintile,West,Not Working,0.22318,1086,3828,0.20999,0.23637
2010,5th Quintile,East,Full Time,0.64282,400,576,0.60366,0.68199
2010,5th Quintile,East,Part Time,0.16251,97,576,0.13235,0.19266
2010,5th Quintile,East,Not Working,0.12036,79,576,0.09376,0.14695
2011,1st Quintile,West,Full Time,0.11296,563,3307,0.10217,0.12376
2011,1st Quintile,West,Part Time,0.20813,1018,3307,0.19429,0.22197
2011,1st Quintile,West,Not Working,0.49501,1726,3307,0.47797,0.51206
2011,1st Quintile,East,Full Time,0.16059,270,1413,0.14144,0.17974
2011,1st Quintile,East,Part Time,0.20770,405,1413,0.18654,0.22886
2011,1st Quintile,East,Not Working,0.48080,738,1413,0.45474,0.50686
2011,2nd Quintile,West,Full Time,0.22933,955,3114,0.21456,0.24410
2011,2nd Quintile,West,Part Time,0.22228,1013,3114,0.20767,0.23688
2011,2nd Quintile,West,Not Working,0.37319,1146,3114,0.35620,0.39018
2011,2nd Quintile,East,Full Time,0.30867,430,1300,0.28354,0.33379
2011,2nd Quintile,East,Part Time,0.14176,276,1300,0.12279,0.16073
2011,2nd Quintile,East,Not Working,0.44720,594,1300,0.42016,0.47424
2011,3rd Quintile,West,Full Time,0.32431,1202,3162,0.30799,0.34063
2011,3rd Quintile,West,Part Time,0.21388,931,3162,0.19958,0.22817
2011,3rd Quintile,West,Not Working,0.31028,1029,3162,0.29415,0.32641
2011,3rd Quintile,East,Full Time,0.38554,446,1038,0.35592,0.41516
2011,3rd Quintile,East,Part Time,0.16120,217,1038,0.13882,0.18358
2011,3rd Quintile,East,Not Working,0.33872,375,1038,0.30991,0.36752
2011,4th Quintile,West,Full Time,0.39985,1469,3357,0.38327,0.41642
2011,4th Quintile,West,Part Time,0.19684,940,3357,0.18339,0.21029
2011,4th Quintile,West,Not Working,0.25486,948,3357,0.24012,0.26961
2011,4th Quintile,East,Full Time,0.55752,498,827,0.52365,0.59140
2011,4th Quintile,East,Part Time,0.16876,175,827,0.14322,0.19431
2011,4th Quintile,East,Not Working,0.15879,154,827,0.13386,0.18371
2011,5th Quintile,West,Full Time,0.50704,2098,4189,0.49190,0.52219
2011,5th Quintile,West,Part Time,0.17822,972,4189,0.16663,0.18981
2011,5th Quintile,West,Not Working,0.21000,1119,4189,0.19766,0.22233
2011,5th Quintile,East,Full Time,0.65486,404,567,0.61570,0.69403
2011,5th Quintile,East,Part Time,0.13952,99,567,0.11097,0.16806
2011,5th Quintile,East,Not Working,0.09824,64,567,0.07372,0.12276
2012,1st Quintile,West,Full Time,0.11953,708,3955,0.10942,0.12964
2012,1st Quintile,West,Part Time,0.21727,1232,3955,0.20441,0.23012
2012,1st Quintile,West,Not Working,0.46779,2015,3955,0.45224,0.48334
2012,1st Quintile,East,Full Time,0.14462,278,1537,0.12703,0.16221
2012,1st Quintile,East,Part Time,0.23074,458,1537,0.20967,0.25181
2012,1st Quintile,East,Not Working,0.45719,801,1537,0.43227,0.48210
2012,2nd Quintile,West,Full Time,0.23728,1162,3793,0.22374,0.25082
2012,2nd Quintile,West,Part Time,0.20675,1153,3793,0.19386,0.21964
2012,2nd Quintile,West,Not Working,0.37552,1478,3793,0.36011,0.39093
2012,2nd Quintile,East,Full Time,0.27492,403,1279,0.25044,0.29940
2012,2nd Quintile,East,Part Time,0.13519,272,1279,0.11644,0.15393
2012,2nd Quintile,East,Not Working,0.48262,604,1279,0.45523,0.51002
2012,3rd Quintile,West,Full Time,0.33426,1432,3690,0.31904,0.34948
2012,3rd Quintile,West,Part Time,0.20153,1063,3690,0.18859,0.21448
2012,3rd Quintile,West,Not Working,0.30262,1195,3690,0.28779,0.31744
2012,3rd Quintile,East,Full Time,0.38603,526,1240,0.35892,0.41314
2012,3rd Quintile,East,Part Time,0.14144,243,1240,0.12203,0.16084
2012,3rd Quintile,East,Not Working,0.34423,471,1240,0.31777,0.37068
2012,4th Quintile,West,Full Time,0.39758,1697,3898,0.38222,0.41295
2012,4th Quintile,West,Part Time,0.20475,1100,3898,0.19208,0.21742
2012,4th Quintile,West,Not Working,0.26082,1101,3898,0.24704,0.27461
2012,4th Quintile,East,Full Time,0.49598,532,990,0.46482,0.52714
2012,4th Quintile,East,Part Time,0.12875,181,990,0.10788,0.14962
2012,4th Quintile,East,Not Working,0.25406,277,990,0.22693,0.28120
2012,5th Quintile,West,Full Time,0.51120,2286,4540,0.49665,0.52574
2012,5th Quintile,West,Part Time,0.17908,1050,4540,0.16793,0.19024
2012,5th Quintile,West,Not Working,0.20697,1204,4540,0.19518,0.21876
2012,5th Quintile,East,Full Time,0.61771,515,770,0.58336,0.65205
2012,5th Quintile,East,Part Time,0.15025,142,770,0.12500,0.17551
2012,5th Quintile,East,Not Working,0.12120,113,770,0.09813,0.14426
