"plb0218","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2010","2","Westdeutschland","","","",""
"Seltener","2010","2","Ostdeutschland","","","",""
"Seltener","2010","3","Westdeutschland","","","",""
"Seltener","2010","3","Ostdeutschland","","","",""
"Seltener","2010","4","Westdeutschland","","","",""
"Seltener","2010","4","Ostdeutschland","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2011","1 Einkommensschwächstes Quintil","Westdeutschland","554","0.418575469105183","0.392952664882866","0.444198273327499"
"Nein, nie","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","226","0.380525000003786","0.342612597560821","0.418437402446751"
"Nein, nie","2011","2","Westdeutschland","984","0.378908067923746","0.360138052252045","0.397678083595447"
"Nein, nie","2011","2","Ostdeutschland","282","0.308210428084532","0.2765864274498","0.339834428719264"
"Nein, nie","2011","3","Westdeutschland","929","0.371159241034065","0.351871114327666","0.390447367740464"
"Nein, nie","2011","3","Ostdeutschland","230","0.320394584993964","0.286474894202566","0.354314275785362"
"Nein, nie","2011","4","Westdeutschland","1249","0.378157397029593","0.361190666681412","0.395124127377774"
"Nein, nie","2011","4","Ostdeutschland","250","0.296930178195814","0.264926963287776","0.328933393103851"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","Westdeutschland","1405","0.386933744290335","0.37112447605952","0.40274301252115"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","204","0.336303328102689","0.298181608055065","0.374425048150313"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","Westdeutschland","284","0.186179946543935","0.165962619308688","0.206397273779182"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","121","0.198167812234272","0.167040894582898","0.229294729885647"
"Ja, jede Woche","2011","2","Westdeutschland","387","0.157069280939383","0.142990620533069","0.171147941345697"
"Ja, jede Woche","2011","2","Ostdeutschland","91","0.122174854947331","0.0997463118065282","0.144603398088134"
"Ja, jede Woche","2011","3","Westdeutschland","346","0.148520834961375","0.134323060477818","0.162718609444932"
"Ja, jede Woche","2011","3","Ostdeutschland","98","0.126919849943398","0.102722226293556","0.15111747359324"
"Ja, jede Woche","2011","4","Westdeutschland","404","0.140345703654777","0.128192714746004","0.15249869256355"
"Ja, jede Woche","2011","4","Ostdeutschland","97","0.129434122965606","0.105921968682021","0.15294627724919"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","Westdeutschland","535","0.146221927508472","0.134753113508671","0.157690741508273"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","68","0.0958889210807924","0.0721305207044459","0.119647321457139"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","Westdeutschland","234","0.157468311252802","0.1385499809603","0.176386641545304"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","103","0.15806289572429","0.129576821080464","0.186548970368116"
"Ja, alle 2 Wochen","2011","2","Westdeutschland","474","0.186053674562149","0.170996732671651","0.201110616452647"
"Ja, alle 2 Wochen","2011","2","Ostdeutschland","181","0.231336156290443","0.202456227073199","0.260216085507688"
"Ja, alle 2 Wochen","2011","3","Westdeutschland","383","0.171435376193607","0.15638827001533","0.186482482371883"
"Ja, alle 2 Wochen","2011","3","Ostdeutschland","157","0.194141239429312","0.165389160610533","0.222893318248091"
"Ja, alle 2 Wochen","2011","4","Westdeutschland","446","0.148470488765448","0.136029882581545","0.160911094949351"
"Ja, alle 2 Wochen","2011","4","Ostdeutschland","150","0.19773931593545","0.169841418168572","0.225637213702329"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","Westdeutschland","412","0.10651127445342","0.0964978623991582","0.116524686507681"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","76","0.153255112492255","0.124187734222542","0.182322490761969"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","Westdeutschland","111","0.0763035760700382","0.062514658556603","0.0900924935834735"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","58","0.0786713649440108","0.0576484252952948","0.0996943045927268"
"Ja, alle 3-4 Wochen","2011","2","Westdeutschland","239","0.0844117924107336","0.0736552815176543","0.095168303303813"
"Ja, alle 3-4 Wochen","2011","2","Ostdeutschland","88","0.10496570905264","0.0839739081175992","0.125957509987681"
"Ja, alle 3-4 Wochen","2011","3","Westdeutschland","227","0.0872506716760725","0.0759838941135886","0.0985174492385564"
"Ja, alle 3-4 Wochen","2011","3","Ostdeutschland","73","0.130855303798428","0.106340829029339","0.155369778567517"
"Ja, alle 3-4 Wochen","2011","4","Westdeutschland","254","0.0916235243040212","0.081529646166715","0.101717402441327"
"Ja, alle 3-4 Wochen","2011","4","Ostdeutschland","87","0.109842012812797","0.0879399511269277","0.131744074498666"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","Westdeutschland","353","0.0917118140186956","0.0823434397321932","0.101080188305198"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","62","0.111467365960567","0.0860732764483496","0.136861455472785"
"Seltener","2011","1 Einkommensschwächstes Quintil","Westdeutschland","241","0.161472697028042","0.142360912076998","0.180584481979086"
"Seltener","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","122","0.184572927093641","0.154279083469444","0.214866770717838"
"Seltener","2011","2","Westdeutschland","482","0.193557184163988","0.178270573613598","0.208843794714379"
"Seltener","2011","2","Ostdeutschland","177","0.233312851625054","0.204347115981986","0.262278587268121"
"Seltener","2011","3","Westdeutschland","525","0.221633876134881","0.205051391491075","0.238216360778687"
"Seltener","2011","3","Ostdeutschland","169","0.227689021834898","0.197206700610684","0.258171343059112"
"Seltener","2011","4","Westdeutschland","785","0.241402886246161","0.226430244145299","0.256375528347024"
"Seltener","2011","4","Ostdeutschland","199","0.266054370090334","0.235102681097563","0.297006059083104"
"Seltener","2011","5 Einkommensstärkstes Quintil","Westdeutschland","941","0.268621239729077","0.254233879902508","0.283008599555646"
"Seltener","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","180","0.303085272363696","0.266000610530051","0.340169934197342"
"Nein, nie","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2012","2","Westdeutschland","","","",""
"Nein, nie","2012","2","Ostdeutschland","","","",""
"Nein, nie","2012","3","Westdeutschland","","","",""
"Nein, nie","2012","3","Ostdeutschland","","","",""
"Nein, nie","2012","4","Westdeutschland","","","",""
"Nein, nie","2012","4","Ostdeutschland","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2012","2","Westdeutschland","","","",""
"Ja, jede Woche","2012","2","Ostdeutschland","","","",""
"Ja, jede Woche","2012","3","Westdeutschland","","","",""
"Ja, jede Woche","2012","3","Ostdeutschland","","","",""
"Ja, jede Woche","2012","4","Westdeutschland","","","",""
"Ja, jede Woche","2012","4","Ostdeutschland","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2012","2","Westdeutschland","","","",""
"Seltener","2012","2","Ostdeutschland","","","",""
"Seltener","2012","3","Westdeutschland","","","",""
"Seltener","2012","3","Ostdeutschland","","","",""
"Seltener","2012","4","Westdeutschland","","","",""
"Seltener","2012","4","Ostdeutschland","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2013","1 Einkommensschwächstes Quintil","Westdeutschland","388","0.371142727407948","0.342222798588371","0.400062656227524"
"Nein, nie","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","197","0.377181479447244","0.334134810583472","0.420228148311017"
"Nein, nie","2013","2","Westdeutschland","846","0.41453605255466","0.393241536829007","0.435830568280312"
"Nein, nie","2013","2","Ostdeutschland","229","0.284154456547067","0.251003185116269","0.317305727977864"
"Nein, nie","2013","3","Westdeutschland","877","0.37214960027546","0.351960066057963","0.392339134492957"
"Nein, nie","2013","3","Ostdeutschland","223","0.320179045607723","0.283863114095937","0.35649497711951"
"Nein, nie","2013","4","Westdeutschland","1231","0.384139301885633","0.366857750333808","0.401420853437458"
"Nein, nie","2013","4","Ostdeutschland","290","0.331990598117471","0.299377953882042","0.364603242352899"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","Westdeutschland","1499","0.363253439187094","0.348045947696897","0.378460930677291"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","216","0.323013023289458","0.28757779740515","0.358448249173767"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","Westdeutschland","237","0.222590990885537","0.197689274966882","0.247492706804192"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","79","0.171974816869754","0.13845992589634","0.205489707843168"
"Ja, jede Woche","2013","2","Westdeutschland","296","0.146343382779809","0.131065446784473","0.161621318775145"
"Ja, jede Woche","2013","2","Ostdeutschland","92","0.142103637759156","0.116439108567935","0.167768166950377"
"Ja, jede Woche","2013","3","Westdeutschland","283","0.141982704221648","0.127404461503678","0.156560946939618"
"Ja, jede Woche","2013","3","Ostdeutschland","72","0.140264273571299","0.113233437258201","0.167295109884397"
"Ja, jede Woche","2013","4","Westdeutschland","350","0.116898222078265","0.10548241955835","0.128314024598179"
"Ja, jede Woche","2013","4","Ostdeutschland","83","0.10141028823851","0.0805051250293459","0.122315451447675"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","Westdeutschland","516","0.131354701588779","0.120673663629594","0.142035739547965"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","84","0.0983448303654791","0.0757800537526424","0.120909606978316"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","Westdeutschland","179","0.139798510431192","0.119039718999633","0.16055730186275"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","95","0.203192370055698","0.167455702634739","0.238929037476657"
"Ja, alle 2 Wochen","2013","2","Westdeutschland","359","0.155632850603996","0.139963433680895","0.171302267527097"
"Ja, alle 2 Wochen","2013","2","Ostdeutschland","139","0.236766349917484","0.205519802649008","0.26801289718596"
"Ja, alle 2 Wochen","2013","3","Westdeutschland","379","0.182524912246018","0.166391071301132","0.198658753190904"
"Ja, alle 2 Wochen","2013","3","Ostdeutschland","117","0.180587652379316","0.15064441589983","0.210530888858801"
"Ja, alle 2 Wochen","2013","4","Westdeutschland","459","0.155288607755292","0.142420310375622","0.168156905134962"
"Ja, alle 2 Wochen","2013","4","Ostdeutschland","153","0.223989193575936","0.195117035248012","0.25286135190386"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","Westdeutschland","451","0.12209542631602","0.11174298530906","0.132447867322981"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","80","0.127350942737582","0.102089629378109","0.152612256097056"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","Westdeutschland","83","0.097651616451567","0.0798820210658707","0.115421211837263"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","40","0.0694504629498616","0.0468721789424845","0.0920287469572387"
"Ja, alle 3-4 Wochen","2013","2","Westdeutschland","167","0.0859019821064224","0.0737894619738493","0.0980145022389955"
"Ja, alle 3-4 Wochen","2013","2","Ostdeutschland","81","0.135079951581975","0.109955492476207","0.160204410687744"
"Ja, alle 3-4 Wochen","2013","3","Westdeutschland","178","0.0848630342225091","0.0732233349263958","0.0965027335186224"
"Ja, alle 3-4 Wochen","2013","3","Ostdeutschland","78","0.115949653193904","0.0910280091608131","0.140871297226995"
"Ja, alle 3-4 Wochen","2013","4","Westdeutschland","274","0.0919970767587614","0.0817280862598601","0.102266067257663"
"Ja, alle 3-4 Wochen","2013","4","Ostdeutschland","70","0.0931670358258601","0.0730378308872875","0.113296240764433"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","Westdeutschland","322","0.0878528090122919","0.0789016411952693","0.0968039768293146"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","65","0.0821936764530608","0.0613809125258914","0.10300644038023"
"Seltener","2013","1 Einkommensschwächstes Quintil","Westdeutschland","185","0.168816154823757","0.146392507865672","0.191239801781841"
"Seltener","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","76","0.178200870677442","0.144213203277852","0.212188538077031"
"Seltener","2013","2","Westdeutschland","388","0.197585731955113","0.180374433042802","0.214797030867424"
"Seltener","2013","2","Ostdeutschland","170","0.201895604194318","0.172389859944164","0.231401348444471"
"Seltener","2013","3","Westdeutschland","485","0.218479749034365","0.201220768224275","0.235738729844455"
"Seltener","2013","3","Ostdeutschland","144","0.243019375247758","0.209633228809815","0.276405521685701"
"Seltener","2013","4","Westdeutschland","729","0.251676791522049","0.236257539512388","0.26709604353171"
"Seltener","2013","4","Ostdeutschland","205","0.249442884242223","0.219478230325677","0.279407538158769"
"Seltener","2013","5 Einkommensstärkstes Quintil","Westdeutschland","1054","0.295443623895815","0.281017003768261","0.309870244023368"
"Seltener","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","224","0.36909752715442","0.332530747503974","0.405664306804866"
"Nein, nie","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2014","2","Westdeutschland","","","",""
"Nein, nie","2014","2","Ostdeutschland","","","",""
"Nein, nie","2014","3","Westdeutschland","","","",""
"Nein, nie","2014","3","Ostdeutschland","","","",""
"Nein, nie","2014","4","Westdeutschland","","","",""
"Nein, nie","2014","4","Ostdeutschland","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2014","2","Westdeutschland","","","",""
"Ja, jede Woche","2014","2","Ostdeutschland","","","",""
"Ja, jede Woche","2014","3","Westdeutschland","","","",""
"Ja, jede Woche","2014","3","Ostdeutschland","","","",""
"Ja, jede Woche","2014","4","Westdeutschland","","","",""
"Ja, jede Woche","2014","4","Ostdeutschland","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2014","2","Westdeutschland","","","",""
"Seltener","2014","2","Ostdeutschland","","","",""
"Seltener","2014","3","Westdeutschland","","","",""
"Seltener","2014","3","Ostdeutschland","","","",""
"Seltener","2014","4","Westdeutschland","","","",""
"Seltener","2014","4","Ostdeutschland","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2015","1 Einkommensschwächstes Quintil","Westdeutschland","420","0.404766727410174","0.375189922297048","0.434343532523301"
"Nein, nie","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","156","0.415508721345704","0.365294547873021","0.465722894818388"
"Nein, nie","2015","2","Westdeutschland","696","0.398786142219493","0.376216046639098","0.421356237799888"
"Nein, nie","2015","2","Ostdeutschland","167","0.305350197619079","0.265221515831851","0.345478879406307"
"Nein, nie","2015","3","Westdeutschland","861","0.392739826964414","0.372053678890528","0.4134259750383"
"Nein, nie","2015","3","Ostdeutschland","219","0.304294007556143","0.267959664948421","0.340628350163864"
"Nein, nie","2015","4","Westdeutschland","1285","0.405763219705728","0.388382085247357","0.423144354164098"
"Nein, nie","2015","4","Ostdeutschland","293","0.332626322295382","0.299497925039783","0.365754719550981"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","Westdeutschland","1699","0.372920697699495","0.358382080449769","0.387459314949221"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","253","0.376352364176705","0.340437314822254","0.412267413531157"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","Westdeutschland","206","0.179545597641698","0.156418567709684","0.202672627573712"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","63","0.192974584077799","0.152763952738855","0.233185215416743"
"Ja, jede Woche","2015","2","Westdeutschland","306","0.180554711388278","0.162824526191931","0.198284896584624"
"Ja, jede Woche","2015","2","Ostdeutschland","73","0.138415795544896","0.10832632656392","0.168505264525872"
"Ja, jede Woche","2015","3","Westdeutschland","307","0.149052922844223","0.133967368239622","0.164138477448824"
"Ja, jede Woche","2015","3","Ostdeutschland","70","0.118207047476789","0.0927115945491074","0.14370250040447"
"Ja, jede Woche","2015","4","Westdeutschland","386","0.125566422357411","0.113837389877142","0.13729545483768"
"Ja, jede Woche","2015","4","Ostdeutschland","80","0.0999681982636325","0.0788771851564989","0.121059211370766"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","Westdeutschland","514","0.124764880841352","0.114830011225235","0.134699750457468"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","63","0.0663026140057244","0.0478576462608295","0.0847475817506193"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","Westdeutschland","191","0.202742662909801","0.178516920632017","0.226968405187585"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","61","0.173742180197925","0.135135927074258","0.212348433321592"
"Ja, alle 2 Wochen","2015","2","Westdeutschland","335","0.197997916077305","0.179629701845489","0.216366130309121"
"Ja, alle 2 Wochen","2015","2","Ostdeutschland","112","0.256352208527391","0.218309186344341","0.294395230710441"
"Ja, alle 2 Wochen","2015","3","Westdeutschland","338","0.165697375554759","0.149948143680023","0.181446607429496"
"Ja, alle 2 Wochen","2015","3","Ostdeutschland","125","0.224825977355301","0.191858889525377","0.257793065185225"
"Ja, alle 2 Wochen","2015","4","Westdeutschland","451","0.147612325498596","0.135056597248833","0.16016805374836"
"Ja, alle 2 Wochen","2015","4","Ostdeutschland","146","0.183223246133472","0.156022579198837","0.210423913068107"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","Westdeutschland","504","0.127339502246135","0.117317422394788","0.137361582097482"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","95","0.152888322529586","0.126209479286752","0.17956716577242"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","Westdeutschland","67","0.0639063255425457","0.0491683837770669","0.0786442673080245"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","26","","",""
"Ja, alle 3-4 Wochen","2015","2","Westdeutschland","144","0.0659622268340145","0.0545208378187981","0.0774036158492309"
"Ja, alle 3-4 Wochen","2015","2","Ostdeutschland","46","0.105436591023921","0.0786773324904121","0.132195849557429"
"Ja, alle 3-4 Wochen","2015","3","Westdeutschland","179","0.0739436484225553","0.0628593323244081","0.0850279645207024"
"Ja, alle 3-4 Wochen","2015","3","Ostdeutschland","57","0.0959296205584034","0.0726736098632129","0.119185631253594"
"Ja, alle 3-4 Wochen","2015","4","Westdeutschland","254","0.0884371908129191","0.0783870352467367","0.0984873463791015"
"Ja, alle 3-4 Wochen","2015","4","Ostdeutschland","69","0.109763197754856","0.0877836511728455","0.131742744336867"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","Westdeutschland","393","0.0960353484417053","0.0871771601329956","0.104893536750415"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","69","0.0928390416625572","0.0713252477977483","0.114352835527366"
"Seltener","2015","1 Einkommensschwächstes Quintil","Westdeutschland","174","0.149038686495781","0.127579676964498","0.170497696027064"
"Seltener","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","64","0.165450872623137","0.127588509728111","0.203313235518163"
"Seltener","2015","2","Westdeutschland","327","0.15669900348091","0.139942889650643","0.173455117311177"
"Seltener","2015","2","Ostdeutschland","108","0.194445207284713","0.159961099246428","0.228929315322998"
"Seltener","2015","3","Westdeutschland","456","0.218566226214048","0.201060611204263","0.236071841223833"
"Seltener","2015","3","Ostdeutschland","145","0.256743347053364","0.222246711788496","0.291239982318232"
"Seltener","2015","4","Westdeutschland","690","0.232620841625346","0.21766567256031","0.247576010690382"
"Seltener","2015","4","Ostdeutschland","189","0.274419035552657","0.243043753495901","0.305794317609413"
"Seltener","2015","5 Einkommensstärkstes Quintil","Westdeutschland","1140","0.278939570771313","0.265456322806888","0.292422818735738"
"Seltener","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","219","0.311617657625427","0.27728278873231","0.345952526518544"
"Nein, nie","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2016","2","Westdeutschland","","","",""
"Nein, nie","2016","2","Ostdeutschland","","","",""
"Nein, nie","2016","3","Westdeutschland","","","",""
"Nein, nie","2016","3","Ostdeutschland","","","",""
"Nein, nie","2016","4","Westdeutschland","","","",""
"Nein, nie","2016","4","Ostdeutschland","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2016","2","Westdeutschland","","","",""
"Ja, jede Woche","2016","2","Ostdeutschland","","","",""
"Ja, jede Woche","2016","3","Westdeutschland","","","",""
"Ja, jede Woche","2016","3","Ostdeutschland","","","",""
"Ja, jede Woche","2016","4","Westdeutschland","","","",""
"Ja, jede Woche","2016","4","Ostdeutschland","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","4","Ostdeutschland","","","",""
