"plb0218","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2012","kein Migrationshintergrund","männlich","","","",""
"Seltener","2012","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2012","direkter Migrationshintergrund","männlich","","","",""
"Seltener","2012","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2012","indirekter Migrationshintergrund","männlich","","","",""
"Seltener","2012","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2013","kein Migrationshintergrund","männlich","1998","0.304436731857971","0.293097959950758","0.315775503765185"
"Nein, nie","2013","kein Migrationshintergrund","weiblich","3064","0.434061946239989","0.422295546318437","0.445828346161541"
"Nein, nie","2013","direkter Migrationshintergrund","männlich","265","0.372006265728289","0.338513124536659","0.40549940691992"
"Nein, nie","2013","direkter Migrationshintergrund","weiblich","342","0.385319512020373","0.35107803854779","0.419560985492956"
"Nein, nie","2013","indirekter Migrationshintergrund","männlich","154","0.393903808545588","0.346020520724271","0.441787096366906"
"Nein, nie","2013","indirekter Migrationshintergrund","weiblich","173","0.416944808652584","0.368505194659332","0.465384422645837"
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2013","kein Migrationshintergrund","männlich","858","0.131540773670252","0.123212517285726","0.139869030054778"
"Ja, jede Woche","2013","kein Migrationshintergrund","weiblich","863","0.130971674526248","0.122962477888738","0.138980871163757"
"Ja, jede Woche","2013","direkter Migrationshintergrund","männlich","132","0.155795394097419","0.130664712760456","0.180926075434382"
"Ja, jede Woche","2013","direkter Migrationshintergrund","weiblich","119","0.165805894685758","0.139639085230115","0.191972704141401"
"Ja, jede Woche","2013","indirekter Migrationshintergrund","männlich","63","0.160792436202356","0.12479383731489","0.196791035089823"
"Ja, jede Woche","2013","indirekter Migrationshintergrund","weiblich","57","0.209985204511147","0.169970601257212","0.249999807765081"
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","männlich","848","0.143262874904704","0.134630311076947","0.151895438732461"
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","weiblich","1139","0.169811286189857","0.160897648276667","0.178724924103047"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","männlich","135","0.130520008297026","0.10717621440023","0.153863802193822"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","weiblich","151","0.198948365982598","0.170860569221991","0.227036162743205"
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","männlich","74","0.169841268705577","0.133043602292152","0.206638935119001"
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","weiblich","64","0.123422260579719","0.0911076801019958","0.155736841057442"
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","männlich","650","0.102068876940789","0.0946092457816646","0.109528508099914"
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","weiblich","511","0.078351738920518","0.0719721863008404","0.0847312915401956"
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","männlich","81","0.114795398196149","0.0927058329496288","0.136884963442668"
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","weiblich","51","0.0770700282392355","0.0583052099032882","0.0958348465751828"
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","männlich","28","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","weiblich","37","0.0886816176184606","0.0607524222836238","0.116610812953297"
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2013","kein Migrationshintergrund","männlich","1973","0.318690742626284","0.307209046652762","0.330172438599806"
"Seltener","2013","kein Migrationshintergrund","weiblich","1239","0.186803354123388","0.177550548808585","0.196056159438192"
"Seltener","2013","direkter Migrationshintergrund","männlich","187","0.226882933681117","0.197860980160794","0.25590488720144"
"Seltener","2013","direkter Migrationshintergrund","weiblich","113","0.172856199072036","0.146251998120804","0.199460400023267"
"Seltener","2013","indirekter Migrationshintergrund","männlich","81","0.207151224686065","0.167435999641359","0.246866449730771"
"Seltener","2013","indirekter Migrationshintergrund","weiblich","67","0.16096610863809","0.124861426204381","0.197070791071799"
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2014","kein Migrationshintergrund","männlich","","","",""
"Nein, nie","2014","kein Migrationshintergrund","weiblich","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","männlich","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","weiblich","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","männlich","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2014","kein Migrationshintergrund","männlich","","","",""
"Seltener","2014","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2014","direkter Migrationshintergrund","männlich","","","",""
"Seltener","2014","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2014","indirekter Migrationshintergrund","männlich","","","",""
"Seltener","2014","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2015","kein Migrationshintergrund","männlich","1799","0.328573271937062","0.316194952361822","0.340951591512301"
"Nein, nie","2015","kein Migrationshintergrund","weiblich","2652","0.432637685615463","0.420053181939351","0.445222189291576"
"Nein, nie","2015","direkter Migrationshintergrund","männlich","525","0.361223191533007","0.336016063339938","0.386430319726076"
"Nein, nie","2015","direkter Migrationshintergrund","weiblich","628","0.435392496318776","0.408736225417203","0.462048767220349"
"Nein, nie","2015","indirekter Migrationshintergrund","männlich","209","0.374250815067752","0.333844074865983","0.414657555269521"
"Nein, nie","2015","indirekter Migrationshintergrund","weiblich","236","0.432158521785628","0.390024207788021","0.474292835783236"
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2015","kein Migrationshintergrund","männlich","717","0.128286561832937","0.119473562946313","0.137099560719561"
"Ja, jede Woche","2015","kein Migrationshintergrund","weiblich","753","0.130345451341745","0.121793504308453","0.138897398375037"
"Ja, jede Woche","2015","direkter Migrationshintergrund","männlich","223","0.174811954207602","0.154881232963458","0.194742675451746"
"Ja, jede Woche","2015","direkter Migrationshintergrund","weiblich","205","0.14819381303464","0.129092156493252","0.167295469576028"
"Ja, jede Woche","2015","indirekter Migrationshintergrund","männlich","98","0.161747955775453","0.131002636842594","0.192493274708311"
"Ja, jede Woche","2015","indirekter Migrationshintergrund","weiblich","72","0.152230696993503","0.121675098693292","0.182786295293714"
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","männlich","744","0.140463201325959","0.131306062882134","0.149620339769785"
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","weiblich","972","0.171326256269705","0.161755474191918","0.180897038347493"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","männlich","230","0.155074618536034","0.136079564812115","0.174069672259953"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","weiblich","237","0.203421296965031","0.181779258948632","0.225063334981431"
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","männlich","76","0.157646694572895","0.127219503033588","0.188073886112201"
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","weiblich","99","0.214991280632773","0.180049221517232","0.249933339748313"
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","männlich","546","0.0976762289633579","0.089852353963123","0.105500103963593"
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","weiblich","436","0.071458787229911","0.0649158600214621","0.0780017144383598"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","männlich","134","0.110296509852448","0.093857921530082","0.126735098174813"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","weiblich","93","0.0824191293661417","0.0676341137586861","0.0972041449735974"
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","männlich","54","0.0840001787808094","0.0608390302734329","0.107161327288186"
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","weiblich","41","0.0678514544494845","0.0464608540647148","0.0892420548342542"
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2015","kein Migrationshintergrund","männlich","1725","0.305000735940684","0.292867158179401","0.317134313701967"
"Seltener","2015","kein Migrationshintergrund","weiblich","1141","0.194231819543176","0.184183141731116","0.204280497355235"
"Seltener","2015","direkter Migrationshintergrund","männlich","283","0.198593725870909","0.177658863110518","0.2195285886313"
"Seltener","2015","direkter Migrationshintergrund","weiblich","166","0.13057326431541","0.112458644365564","0.148687884265256"
"Seltener","2015","indirekter Migrationshintergrund","männlich","114","0.222354355803091","0.187633854724052","0.25707485688213"
"Seltener","2015","indirekter Migrationshintergrund","weiblich","83","0.132768046138612","0.10390678873038","0.161629303546843"
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2016","kein Migrationshintergrund","männlich","","","",""
"Nein, nie","2016","kein Migrationshintergrund","weiblich","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","männlich","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","weiblich","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","männlich","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2016","kein Migrationshintergrund","männlich","","","",""
"Seltener","2016","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2016","direkter Migrationshintergrund","männlich","","","",""
"Seltener","2016","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2016","indirekter Migrationshintergrund","männlich","","","",""
"Seltener","2016","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2017","kein Migrationshintergrund","männlich","2252","0.367951498998529","0.355867411930005","0.380035586067052"
"Nein, nie","2017","kein Migrationshintergrund","weiblich","3102","0.473282685755207","0.461176491683146","0.485388879827269"
"Nein, nie","2017","direkter Migrationshintergrund","männlich","542","0.370984250869253","0.346239331162704","0.395729170575802"
"Nein, nie","2017","direkter Migrationshintergrund","weiblich","740","0.486089914349487","0.460660695695436","0.511519133003538"
"Nein, nie","2017","indirekter Migrationshintergrund","männlich","217","0.388504269918727","0.3481352049749","0.428873334862555"
"Nein, nie","2017","indirekter Migrationshintergrund","weiblich","285","0.4854413796634","0.445316773102046","0.525565986224753"
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2017","kein Migrationshintergrund","männlich","822","0.130779354251622","0.122330886210258","0.139227822292986"
"Ja, jede Woche","2017","kein Migrationshintergrund","weiblich","847","0.12586122642888","0.117818659239235","0.133903793618525"
"Ja, jede Woche","2017","direkter Migrationshintergrund","männlich","200","0.147275041614375","0.129122116462111","0.165427966766639"
"Ja, jede Woche","2017","direkter Migrationshintergrund","weiblich","191","0.132356412309176","0.115114941366781","0.149597883251572"
"Ja, jede Woche","2017","indirekter Migrationshintergrund","männlich","97","0.163166751123674","0.132561963213463","0.193771539033885"
"Ja, jede Woche","2017","indirekter Migrationshintergrund","weiblich","96","0.176133152091374","0.145550578567622","0.206715725615125"
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","männlich","781","0.128842671358996","0.120447655666541","0.13723768705145"
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","weiblich","1013","0.159310245870578","0.150436678373066","0.168183813368091"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","männlich","266","0.163729080109291","0.144774509037536","0.182683651181047"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","weiblich","265","0.190469357100363","0.17049097363145","0.210447740569275"
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","männlich","79","0.140875221001369","0.112061489474464","0.169688952528273"
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","weiblich","95","0.144617280366069","0.116380492417887","0.17285406831425"
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","männlich","673","0.101115103420516","0.093560643672034","0.108669563168999"
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","weiblich","579","0.0765028077733434","0.0700579252869","0.0829476902597867"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","männlich","148","0.114820783622436","0.0984901359161764","0.131151431328695"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","weiblich","104","0.0674475730895011","0.0546875655032509","0.0802075806757514"
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","männlich","58","0.109720695172403","0.0838349011079612","0.135606489236846"
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","weiblich","49","0.0737441969054794","0.052761835782948","0.0947265580280108"
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2017","kein Migrationshintergrund","männlich","1590","0.271311371970337","0.260169751784248","0.282452992156426"
"Seltener","2017","kein Migrationshintergrund","weiblich","993","0.165043034171991","0.156042067126313","0.174044001217669"
"Seltener","2017","direkter Migrationshintergrund","männlich","308","0.203190843784645","0.1825794776739","0.22380220989539"
"Seltener","2017","direkter Migrationshintergrund","weiblich","184","0.123636743151473","0.106889358353495","0.14038412794945"
"Seltener","2017","indirekter Migrationshintergrund","männlich","109","0.197733062783826","0.164745276557642","0.230720849010011"
"Seltener","2017","indirekter Migrationshintergrund","weiblich","71","0.120063990973678","0.0939690154377436","0.146158966509613"
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2018","kein Migrationshintergrund","männlich","","","",""
"Nein, nie","2018","kein Migrationshintergrund","weiblich","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","männlich","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","weiblich","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","männlich","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","männlich","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Seltener","2018","kein Migrationshintergrund","männlich","","","",""
"Seltener","2018","kein Migrationshintergrund","weiblich","","","",""
"Seltener","2018","direkter Migrationshintergrund","männlich","","","",""
"Seltener","2018","direkter Migrationshintergrund","weiblich","","","",""
"Seltener","2018","indirekter Migrationshintergrund","männlich","","","",""
"Seltener","2018","indirekter Migrationshintergrund","weiblich","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Nein, nie","2019","kein Migrationshintergrund","männlich","2218","0.372016633155463","0.360306859107261","0.383726407203666"
"Nein, nie","2019","kein Migrationshintergrund","weiblich","3083","0.481756321789165","0.469561298886969","0.49395134469136"
"Nein, nie","2019","direkter Migrationshintergrund","männlich","494","0.392202901463954","0.365244289301334","0.419161513626573"
"Nein, nie","2019","direkter Migrationshintergrund","weiblich","629","0.454497158534214","0.427304338137112","0.481689978931316"
"Nein, nie","2019","indirekter Migrationshintergrund","männlich","240","0.402111845438919","0.365258489419335","0.438965201458503"
"Nein, nie","2019","indirekter Migrationshintergrund","weiblich","311","0.535702606821901","0.497939241306259","0.573465972337542"
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, jede Woche","2019","kein Migrationshintergrund","männlich","1047","0.12211134114305","0.114179189917099","0.130043492369001"
"Ja, jede Woche","2019","kein Migrationshintergrund","weiblich","780","0.115840969325274","0.108030121305473","0.123651817345075"
"Ja, jede Woche","2019","direkter Migrationshintergrund","männlich","192","0.157797577588681","0.137668622654915","0.177926532522446"
"Ja, jede Woche","2019","direkter Migrationshintergrund","weiblich","181","0.156643239982511","0.13679364482985","0.176492835135172"
"Ja, jede Woche","2019","indirekter Migrationshintergrund","männlich","132","0.158866466831349","0.131391180520472","0.186341753142226"
"Ja, jede Woche","2019","indirekter Migrationshintergrund","weiblich","100","0.120686937930719","0.0960201507853242","0.145353725076114"
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","männlich","882","0.12966921356677","0.121530535364337","0.137807891769204"
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","weiblich","953","0.145283164404651","0.136682724271927","0.153883604537375"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","männlich","210","0.152216000698727","0.132380846553709","0.172051154843745"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","weiblich","237","0.222934553514029","0.200204123501517","0.245664983526542"
"Ja, alle 2 Wochen","2019","indirekter Migrationshintergrund","männlich","94","0.1393934198095","0.113360846363394","0.165425993255606"
"Ja, alle 2 Wochen","2019","indirekter Migrationshintergrund","weiblich","112","0.169820127656085","0.141389177691125","0.198251077621045"
"Ja, alle 2 Wochen","2019","Migrationshintergrund - n. w. differenzierbar","männlich","","","",""
"Ja, alle 2 Wochen","2019","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Ja, alle 3-4 Wochen","2019","kein Migrationshintergrund","männlich","702","0.104036945973401","0.0966403463041063","0.111433545642695"
"Ja, alle 3-4 Wochen","2019","kein Migrationshintergrund","weiblich","549","0.0793102823050956","0.0727151532718586","0.0859054113383325"
"Ja, alle 3-4 Wochen","2019","direkter Migrationshintergrund","männlich","89","0.06713261949626","0.0533147982883058","0.0809504407042142"
"Ja, alle 3-4 Wochen","2019","direkter Migrationshintergrund","weiblich","80","0.0629638946464945","0.0496986851273793","0.0762291041656097"
