"plb0218","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2007","kein Migrationshintergrund","2","419","0.22542619396339","0.206322870475573","0.244529517451208"
"Seltener","2007","kein Migrationshintergrund","3","459","0.23899166572783","0.219920796277003","0.258062535178657"
"Seltener","2007","kein Migrationshintergrund","4","661","0.271699137422188","0.254045193901266","0.28935308094311"
"Seltener","2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","753","0.289218904212123","0.271801145120598","0.306636663303647"
"Seltener","2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","28","","",""
"Seltener","2007","direkter Migrationshintergrund","2","57","0.154372979098349","0.114346168074982","0.194399790121716"
"Seltener","2007","direkter Migrationshintergrund","3","49","0.274889032559565","0.213773429167335","0.336004635951795"
"Seltener","2007","direkter Migrationshintergrund","4","51","0.250421651691796","0.192100698277676","0.308742605105915"
"Seltener","2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","40","0.335083855415526","0.256330559477161","0.413837151353891"
"Seltener","2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","14","","",""
"Seltener","2007","indirekter Migrationshintergrund","2","17","","",""
"Seltener","2007","indirekter Migrationshintergrund","3","17","","",""
"Seltener","2007","indirekter Migrationshintergrund","4","17","","",""
"Seltener","2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","21","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","kein Migrationshintergrund","2","","","",""
"Nein, nie","2008","kein Migrationshintergrund","3","","","",""
"Nein, nie","2008","kein Migrationshintergrund","4","","","",""
"Nein, nie","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","direkter Migrationshintergrund","2","","","",""
"Nein, nie","2008","direkter Migrationshintergrund","3","","","",""
"Nein, nie","2008","direkter Migrationshintergrund","4","","","",""
"Nein, nie","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","indirekter Migrationshintergrund","2","","","",""
"Nein, nie","2008","indirekter Migrationshintergrund","3","","","",""
"Nein, nie","2008","indirekter Migrationshintergrund","4","","","",""
"Nein, nie","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","kein Migrationshintergrund","2","","","",""
"Ja, jede Woche","2008","kein Migrationshintergrund","3","","","",""
"Ja, jede Woche","2008","kein Migrationshintergrund","4","","","",""
"Ja, jede Woche","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","direkter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2008","direkter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2008","direkter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","indirekter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2008","indirekter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2008","indirekter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","kein Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2008","kein Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2008","kein Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","direkter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2008","direkter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2008","direkter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2008","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2008","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","kein Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2008","kein Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2008","kein Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","direkter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2008","direkter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2008","direkter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2008","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2008","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","kein Migrationshintergrund","2","","","",""
"Seltener","2008","kein Migrationshintergrund","3","","","",""
"Seltener","2008","kein Migrationshintergrund","4","","","",""
"Seltener","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","direkter Migrationshintergrund","2","","","",""
"Seltener","2008","direkter Migrationshintergrund","3","","","",""
"Seltener","2008","direkter Migrationshintergrund","4","","","",""
"Seltener","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","indirekter Migrationshintergrund","2","","","",""
"Seltener","2008","indirekter Migrationshintergrund","3","","","",""
"Seltener","2008","indirekter Migrationshintergrund","4","","","",""
"Seltener","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","319","0.375950964822389","0.343503096673351","0.408398832971428"
"Nein, nie","2009","kein Migrationshintergrund","2","527","0.343786080696925","0.319455951439192","0.368116209954658"
"Nein, nie","2009","kein Migrationshintergrund","3","564","0.3437816727485","0.321022018591798","0.366541326905201"
"Nein, nie","2009","kein Migrationshintergrund","4","813","0.352814829332945","0.333052828683162","0.372576829982727"
"Nein, nie","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","897","0.327396227708236","0.309417344359421","0.345375111057051"
"Nein, nie","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","66","0.37170726538515","0.300311360728475","0.443103170041825"
"Nein, nie","2009","direkter Migrationshintergrund","2","112","0.453265969555025","0.389618847585116","0.516913091524934"
"Nein, nie","2009","direkter Migrationshintergrund","3","84","0.494164970097914","0.420717216259326","0.567612723936502"
"Nein, nie","2009","direkter Migrationshintergrund","4","69","0.405887474992536","0.33250015187302","0.479274798112052"
"Nein, nie","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","30","0.365270964132107","0.276491886708734","0.454050041555481"
"Nein, nie","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","42","0.387774063440928","0.282951618370833","0.492596508511024"
"Nein, nie","2009","indirekter Migrationshintergrund","2","41","0.395254643301826","0.296941620394487","0.493567666209166"
"Nein, nie","2009","indirekter Migrationshintergrund","3","37","0.435673956966509","0.327019150128076","0.544328763804942"
"Nein, nie","2009","indirekter Migrationshintergrund","4","48","0.532650715867264","0.439412533868757","0.625888897865771"
"Nein, nie","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","28","","",""
"Nein, nie","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","163","0.177015289038232","0.151446363315924","0.202584214760541"
"Ja, jede Woche","2009","kein Migrationshintergrund","2","221","0.174509873885668","0.155067759386882","0.193951988384455"
"Ja, jede Woche","2009","kein Migrationshintergrund","3","234","0.139558766253559","0.122953750634667","0.156163781872452"
"Ja, jede Woche","2009","kein Migrationshintergrund","4","282","0.12377136784447","0.110151840672102","0.137390895016838"
"Ja, jede Woche","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","433","0.16017960162544","0.146127442993572","0.174231760257309"
"Ja, jede Woche","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","38","0.251213335153784","0.187137813214854","0.315288857092714"
"Ja, jede Woche","2009","direkter Migrationshintergrund","2","38","0.17380858368351","0.125358993319017","0.222258174048003"
"Ja, jede Woche","2009","direkter Migrationshintergrund","3","22","","",""
"Ja, jede Woche","2009","direkter Migrationshintergrund","4","21","","",""
"Ja, jede Woche","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","27","","",""
"Ja, jede Woche","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","14","","",""
"Ja, jede Woche","2009","indirekter Migrationshintergrund","2","25","","",""
"Ja, jede Woche","2009","indirekter Migrationshintergrund","3","14","","",""
"Ja, jede Woche","2009","indirekter Migrationshintergrund","4","15","","",""
"Ja, jede Woche","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","13","","",""
"Ja, jede Woche","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","143","0.161238445130777","0.136602753037227","0.185874137224327"
"Ja, alle 2 Wochen","2009","kein Migrationshintergrund","2","236","0.158289202321766","0.139591654737699","0.176986749905833"
"Ja, alle 2 Wochen","2009","kein Migrationshintergrund","3","271","0.1606814215781","0.143084108067814","0.178278735088385"
"Ja, alle 2 Wochen","2009","kein Migrationshintergrund","4","327","0.159806504430479","0.144652406182128","0.17496060267883"
"Ja, alle 2 Wochen","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","280","0.121811447380643","0.109280492469001","0.134342402292285"
"Ja, alle 2 Wochen","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","27","","",""
"Ja, alle 2 Wochen","2009","direkter Migrationshintergrund","2","33","0.16394934574072","0.116614027707134","0.211284663774306"
"Ja, alle 2 Wochen","2009","direkter Migrationshintergrund","3","31","0.170345754429208","0.115118644508544","0.225572864349872"
"Ja, alle 2 Wochen","2009","direkter Migrationshintergrund","4","27","","",""
"Ja, alle 2 Wochen","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","12","","",""
"Ja, alle 2 Wochen","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","13","","",""
"Ja, alle 2 Wochen","2009","indirekter Migrationshintergrund","2","12","","",""
"Ja, alle 2 Wochen","2009","indirekter Migrationshintergrund","3","10","","",""
"Ja, alle 2 Wochen","2009","indirekter Migrationshintergrund","4","17","","",""
"Ja, alle 2 Wochen","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","17","","",""
"Ja, alle 2 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","69","0.088146747487377","0.0691544794677033","0.107139015507051"
"Ja, alle 3-4 Wochen","2009","kein Migrationshintergrund","2","141","0.0889299079342384","0.0743492416848607","0.103510574183616"
"Ja, alle 3-4 Wochen","2009","kein Migrationshintergrund","3","156","0.0912602926268452","0.0774608736289506","0.10505971162474"
"Ja, alle 3-4 Wochen","2009","kein Migrationshintergrund","4","214","0.0875808141036598","0.0758899958661017","0.099271632341218"
"Ja, alle 3-4 Wochen","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","243","0.0962980299178367","0.0849957113184882","0.107600348517185"
"Ja, alle 3-4 Wochen","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","15","","",""
"Ja, alle 3-4 Wochen","2009","direkter Migrationshintergrund","2","11","","",""
"Ja, alle 3-4 Wochen","2009","direkter Migrationshintergrund","3","14","","",""
"Ja, alle 3-4 Wochen","2009","direkter Migrationshintergrund","4","10","","",""
"Ja, alle 3-4 Wochen","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","11","","",""
"Ja, alle 3-4 Wochen","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","4","","",""
"Ja, alle 3-4 Wochen","2009","indirekter Migrationshintergrund","2","6","","",""
"Ja, alle 3-4 Wochen","2009","indirekter Migrationshintergrund","3","4","","",""
"Ja, alle 3-4 Wochen","2009","indirekter Migrationshintergrund","4","3","","",""
"Ja, alle 3-4 Wochen","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"Ja, alle 3-4 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","162","0.197648553521224","0.170971347128219","0.224325759914229"
"Seltener","2009","kein Migrationshintergrund","2","339","0.234484935161402","0.212782328637994","0.25618754168481"
"Seltener","2009","kein Migrationshintergrund","3","448","0.264717846792996","0.243577176951477","0.285858516634514"
"Seltener","2009","kein Migrationshintergrund","4","610","0.276026484288446","0.257538910022219","0.294514058554674"
"Seltener","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","764","0.294314693367843","0.276854150618616","0.311775236117071"
"Seltener","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","30","0.169156005415137","0.113770616448499","0.224541394381776"
"Seltener","2009","direkter Migrationshintergrund","2","41","0.153299725442041","0.107236992792606","0.199362458091476"
"Seltener","2009","direkter Migrationshintergrund","3","27","","",""
"Seltener","2009","direkter Migrationshintergrund","4","45","0.240147205612596","0.176308015496372","0.30398639572882"
"Seltener","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","33","0.256798111259554","0.176249476431186","0.337346746087923"
"Seltener","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","10","","",""
"Seltener","2009","indirekter Migrationshintergrund","2","11","","",""
"Seltener","2009","indirekter Migrationshintergrund","3","15","","",""
"Seltener","2009","indirekter Migrationshintergrund","4","27","","",""
"Seltener","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","20","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","kein Migrationshintergrund","2","","","",""
"Nein, nie","2010","kein Migrationshintergrund","3","","","",""
"Nein, nie","2010","kein Migrationshintergrund","4","","","",""
"Nein, nie","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","direkter Migrationshintergrund","2","","","",""
"Nein, nie","2010","direkter Migrationshintergrund","3","","","",""
"Nein, nie","2010","direkter Migrationshintergrund","4","","","",""
"Nein, nie","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","indirekter Migrationshintergrund","2","","","",""
"Nein, nie","2010","indirekter Migrationshintergrund","3","","","",""
"Nein, nie","2010","indirekter Migrationshintergrund","4","","","",""
"Nein, nie","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","kein Migrationshintergrund","2","","","",""
"Ja, jede Woche","2010","kein Migrationshintergrund","3","","","",""
"Ja, jede Woche","2010","kein Migrationshintergrund","4","","","",""
"Ja, jede Woche","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","direkter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2010","direkter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2010","direkter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","indirekter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2010","indirekter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2010","indirekter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","kein Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2010","kein Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2010","kein Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","direkter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2010","direkter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2010","direkter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2010","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2010","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","kein Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2010","kein Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2010","kein Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","direkter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2010","direkter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2010","direkter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2010","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2010","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","kein Migrationshintergrund","2","","","",""
"Seltener","2010","kein Migrationshintergrund","3","","","",""
"Seltener","2010","kein Migrationshintergrund","4","","","",""
