"plb0218","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","weiblich","256","0.125480275503116","0.110958683510761","0.140001867495471"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","männlich","132","0.131699842363748","0.110150695037784","0.153248989689712"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","weiblich","205","0.184513640038286","0.161673392848434","0.207353887228139"
"Ja, alle 2 Wochen","2011","2","männlich","279","0.177401945972919","0.159041847971753","0.195762043974086"
"Ja, alle 2 Wochen","2011","2","weiblich","376","0.214988742147512","0.195585365263307","0.234392119031716"
"Ja, alle 2 Wochen","2011","3","männlich","247","0.178453871964346","0.159471627321016","0.197436116607677"
"Ja, alle 2 Wochen","2011","3","weiblich","293","0.173555742570809","0.154845819397618","0.192265665744001"
"Ja, alle 2 Wochen","2011","4","männlich","278","0.133473191002708","0.118482115899505","0.14846426610591"
"Ja, alle 2 Wochen","2011","4","weiblich","318","0.183901229018763","0.16668001997875","0.201122438058776"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","männlich","265","0.118782818158437","0.105375763202419","0.132189873114455"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","weiblich","223","0.101186359136741","0.0879661749418188","0.114406543331664"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","männlich","98","0.0933375069263985","0.0747999095148103","0.111875104337987"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","weiblich","71","0.0599402183803511","0.045963181611901","0.0739172551488012"
"Ja, alle 3-4 Wochen","2011","2","männlich","185","0.0992250238222906","0.0848562162492925","0.113593831395289"
"Ja, alle 3-4 Wochen","2011","2","weiblich","142","0.0770815027328487","0.0644838892586241","0.0896791162070734"
"Ja, alle 3-4 Wochen","2011","3","männlich","183","0.118211146126383","0.102205245416026","0.134217046836739"
"Ja, alle 3-4 Wochen","2011","3","weiblich","117","0.0709432923107271","0.058260277248459","0.0836263073729951"
"Ja, alle 3-4 Wochen","2011","4","männlich","194","0.110188213849869","0.0963855978744299","0.123990829825309"
"Ja, alle 3-4 Wochen","2011","4","weiblich","147","0.0771274550080497","0.0652677107425559","0.0889871992735434"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","männlich","232","0.0982231418563177","0.0858900617354881","0.110556221977147"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","weiblich","183","0.0877544426312246","0.0753512888443266","0.100157596418123"
"Seltener","2011","1 Einkommensschwächstes Quintil","männlich","224","0.220276865517857","0.193867548080175","0.246686182955539"
"Seltener","2011","1 Einkommensschwächstes Quintil","weiblich","139","0.113172161520612","0.0945183461044452","0.131825976936778"
"Seltener","2011","2","männlich","438","0.268924690126556","0.247613958330295","0.290235421922817"
"Seltener","2011","2","weiblich","221","0.128366333454109","0.112567534086406","0.144165132821812"
"Seltener","2011","3","männlich","443","0.276199037844723","0.254032939245561","0.298365136443885"
"Seltener","2011","3","weiblich","251","0.160772980618988","0.14262651761778","0.178919443620196"
"Seltener","2011","4","männlich","637","0.315338568651463","0.294856621830802","0.335820515472124"
"Seltener","2011","4","weiblich","347","0.165911996943285","0.149375451322097","0.182448542564474"
"Seltener","2011","5 Einkommensstärkstes Quintil","männlich","691","0.312474037463357","0.293266724190142","0.331681350736571"
"Seltener","2011","5 Einkommensstärkstes Quintil","weiblich","430","0.219857345745896","0.201702222726478","0.238012468765314"
"Nein, nie","2012","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2012","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2012","2","männlich","","","",""
"Nein, nie","2012","2","weiblich","","","",""
"Nein, nie","2012","3","männlich","","","",""
"Nein, nie","2012","3","weiblich","","","",""
"Nein, nie","2012","4","männlich","","","",""
"Nein, nie","2012","4","weiblich","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2012","2","männlich","","","",""
"Ja, jede Woche","2012","2","weiblich","","","",""
"Ja, jede Woche","2012","3","männlich","","","",""
"Ja, jede Woche","2012","3","weiblich","","","",""
"Ja, jede Woche","2012","4","männlich","","","",""
"Ja, jede Woche","2012","4","weiblich","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2012","2","männlich","","","",""
"Ja, alle 2 Wochen","2012","2","weiblich","","","",""
"Ja, alle 2 Wochen","2012","3","männlich","","","",""
"Ja, alle 2 Wochen","2012","3","weiblich","","","",""
"Ja, alle 2 Wochen","2012","4","männlich","","","",""
"Ja, alle 2 Wochen","2012","4","weiblich","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2012","2","männlich","","","",""
"Seltener","2012","2","weiblich","","","",""
"Seltener","2012","3","männlich","","","",""
"Seltener","2012","3","weiblich","","","",""
"Seltener","2012","4","männlich","","","",""
"Seltener","2012","4","weiblich","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2013","1 Einkommensschwächstes Quintil","männlich","230","0.369423302047185","0.332545396627967","0.406301207466403"
"Nein, nie","2013","1 Einkommensschwächstes Quintil","weiblich","355","0.37582227050272","0.344197230315106","0.407447310690334"
"Nein, nie","2013","2","männlich","414","0.331857645367531","0.306270616560695","0.357444674174368"
"Nein, nie","2013","2","weiblich","661","0.438075449876085","0.412677739466715","0.463473160285454"
"Nein, nie","2013","3","männlich","427","0.289457618393986","0.265460531657914","0.313454705130058"
"Nein, nie","2013","3","weiblich","673","0.443350209028825","0.417902889878066","0.468797528179584"
"Nein, nie","2013","4","männlich","612","0.315028644185314","0.294030525133242","0.336026763237386"
"Nein, nie","2013","4","weiblich","909","0.438634008181507","0.416688201510885","0.460579814852129"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","männlich","734","0.305876176863868","0.287110245860382","0.324642107867354"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","weiblich","981","0.425236191031783","0.404554280954845","0.445918101108721"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","männlich","124","0.171654747493799","0.14284305654534","0.200466438442257"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","weiblich","192","0.235896260772432","0.208174399463144","0.263618122081721"
"Ja, jede Woche","2013","2","männlich","197","0.167650404505062","0.147351872444104","0.187948936566019"
"Ja, jede Woche","2013","2","weiblich","191","0.122775451061547","0.105976109373977","0.139574792749117"
"Ja, jede Woche","2013","3","männlich","176","0.138073821665101","0.119819666250371","0.15632797707983"
"Ja, jede Woche","2013","3","weiblich","179","0.145672500201126","0.127601652208329","0.163743348193923"
"Ja, jede Woche","2013","4","männlich","235","0.109190122072171","0.0950922568533075","0.123287987291035"
"Ja, jede Woche","2013","4","weiblich","198","0.118863761886425","0.104550994400552","0.133176529372298"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","männlich","321","0.131854507943109","0.118075353691137","0.145633662195081"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","weiblich","279","0.122354113863176","0.108645303225365","0.136062924500986"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","männlich","99","0.139579729715695","0.113100726196979","0.166058733234412"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","weiblich","175","0.174590194486578","0.149802825496915","0.199377563476242"
"Ja, alle 2 Wochen","2013","2","männlich","205","0.150332500668409","0.130912001576106","0.169752999760713"
"Ja, alle 2 Wochen","2013","2","weiblich","293","0.198533023121336","0.178113748968654","0.218952297274018"
"Ja, alle 2 Wochen","2013","3","männlich","206","0.167555786770136","0.147793903924072","0.1873176696162"
"Ja, alle 2 Wochen","2013","3","weiblich","290","0.198693717850787","0.178254282477633","0.219133153223942"
"Ja, alle 2 Wochen","2013","4","männlich","278","0.161234580328514","0.144611231406362","0.177857929250666"
"Ja, alle 2 Wochen","2013","4","weiblich","334","0.177904022189144","0.160990599815241","0.194817444563047"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","männlich","269","0.114172295864247","0.101220386102269","0.127124205626224"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","weiblich","262","0.133396658318819","0.119172928848971","0.147620387788667"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","männlich","53","0.0836157232440699","0.0624653549594299","0.10476609152871"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","weiblich","70","0.0935349790431387","0.0745220841572451","0.112547873929032"
"Ja, alle 3-4 Wochen","2013","2","männlich","139","0.105036590624075","0.0883763069907086","0.121696874257442"
"Ja, alle 3-4 Wochen","2013","2","weiblich","109","0.0892433712886116","0.0746495084472559","0.103837234129967"
"Ja, alle 3-4 Wochen","2013","3","männlich","150","0.104054855913715","0.0878985182436135","0.120211193583816"
"Ja, alle 3-4 Wochen","2013","3","weiblich","106","0.0766908822572006","0.0630600309038821","0.0903217336105191"
"Ja, alle 3-4 Wochen","2013","4","männlich","196","0.10873053513315","0.0946587419681938","0.122802328298106"
"Ja, alle 3-4 Wochen","2013","4","weiblich","148","0.0739311552995968","0.0623590405213767","0.085503270077817"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","männlich","221","0.0981454839044637","0.0860288435882497","0.110262124220678"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","weiblich","166","0.0734680099457323","0.0625533508388526","0.084382669052612"
"Seltener","2013","1 Einkommensschwächstes Quintil","männlich","152","0.235726497499252","0.203295243075218","0.268157751923285"
"Seltener","2013","1 Einkommensschwächstes Quintil","weiblich","109","0.120156295195131","0.0989257217073687","0.141386868682893"
"Seltener","2013","2","männlich","346","0.245122858834922","0.221748511860475","0.26849720580937"
"Seltener","2013","2","weiblich","212","0.151372704652421","0.133025775267331","0.169719634037511"
"Seltener","2013","3","männlich","413","0.300857917257063","0.276589889686769","0.325125944827357"
"Seltener","2013","3","weiblich","216","0.13559269066206","0.118055706596806","0.153129674727315"
"Seltener","2013","4","männlich","559","0.305816118280851","0.284988643612728","0.326643592948974"
"Seltener","2013","4","weiblich","375","0.190667052443327","0.173293893776687","0.208040211109968"
"Seltener","2013","5 Einkommensstärkstes Quintil","männlich","771","0.349951535424312","0.330526776679831","0.369376294168794"
"Seltener","2013","5 Einkommensstärkstes Quintil","weiblich","507","0.24554502684049","0.2275392002677","0.26355085341328"
"Nein, nie","2014","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2014","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2014","2","männlich","","","",""
"Nein, nie","2014","2","weiblich","","","",""
"Nein, nie","2014","3","männlich","","","",""
"Nein, nie","2014","3","weiblich","","","",""
"Nein, nie","2014","4","männlich","","","",""
"Nein, nie","2014","4","weiblich","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2014","2","männlich","","","",""
"Ja, jede Woche","2014","2","weiblich","","","",""
"Ja, jede Woche","2014","3","männlich","","","",""
"Ja, jede Woche","2014","3","weiblich","","","",""
"Ja, jede Woche","2014","4","männlich","","","",""
"Ja, jede Woche","2014","4","weiblich","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2014","2","männlich","","","",""
"Ja, alle 2 Wochen","2014","2","weiblich","","","",""
"Ja, alle 2 Wochen","2014","3","männlich","","","",""
"Ja, alle 2 Wochen","2014","3","weiblich","","","",""
"Ja, alle 2 Wochen","2014","4","männlich","","","",""
"Ja, alle 2 Wochen","2014","4","weiblich","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2014","2","männlich","","","",""
"Seltener","2014","2","weiblich","","","",""
"Seltener","2014","3","männlich","","","",""
"Seltener","2014","3","weiblich","","","",""
"Seltener","2014","4","männlich","","","",""
"Seltener","2014","4","weiblich","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2015","1 Einkommensschwächstes Quintil","männlich","259","0.42371381729232","0.386241092244698","0.461186542339943"
"Nein, nie","2015","1 Einkommensschwächstes Quintil","weiblich","317","0.390298867512793","0.355617322110931","0.424980412914654"
"Nein, nie","2015","2","männlich","349","0.334041075084919","0.305859477218636","0.362222672951201"
"Nein, nie","2015","2","weiblich","514","0.420178176751726","0.39268329897717","0.447673054526283"
"Nein, nie","2015","3","männlich","439","0.316232368826759","0.291222783951772","0.341241953701745"
"Nein, nie","2015","3","weiblich","641","0.439138562875254","0.413407332388667","0.464869793361841"
"Nein, nie","2015","4","männlich","652","0.346591917264158","0.325005657522216","0.368178177006101"
"Nein, nie","2015","4","weiblich","926","0.439886590998376","0.418000763715046","0.461772418281707"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","männlich","834","0.318830810051857","0.300700304194007","0.336961315909706"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","weiblich","1118","0.440987628595061","0.42116900914972","0.460806248040402"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","männlich","132","0.194074379354969","0.164083345025347","0.224065413684591"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","weiblich","137","0.171408951955026","0.144615531264464","0.198202372645588"
"Ja, jede Woche","2015","2","männlich","182","0.193122547558859","0.169536116243687","0.216708978874032"
"Ja, jede Woche","2015","2","weiblich","197","0.150898045672644","0.130958764550901","0.170837326794386"
"Ja, jede Woche","2015","3","männlich","175","0.132783462353082","0.114532539746027","0.151034384960136"
"Ja, jede Woche","2015","3","weiblich","202","0.153935577324509","0.135224310339149","0.172646844309869"
"Ja, jede Woche","2015","4","männlich","242","0.113961019359994","0.099547152404498","0.128374886315491"
"Ja, jede Woche","2015","4","weiblich","224","0.127798696794919","0.113078073500099","0.142519320089738"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","männlich","307","0.122180204495732","0.109439149476028","0.134921259515436"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","weiblich","270","0.113408305511248","0.10075121907774","0.126065391944756"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","männlich","86","0.130264875303099","0.104739800197516","0.155789950408682"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","weiblich","166","0.264973193377083","0.233597462308491","0.296348924445675"
"Ja, alle 2 Wochen","2015","2","männlich","176","0.184386849867904","0.161215622573812","0.207558077161995"
"Ja, alle 2 Wochen","2015","2","weiblich","271","0.235497399262602","0.211861599073003","0.259133199452202"
"Ja, alle 2 Wochen","2015","3","männlich","220","0.166721105010203","0.146674559942415","0.186767650077991"
"Ja, alle 2 Wochen","2015","3","weiblich","243","0.189068310236075","0.168766559832059","0.20937006064009"
"Ja, alle 2 Wochen","2015","4","männlich","265","0.154885020130279","0.138473888072666","0.171296152187891"
"Ja, alle 2 Wochen","2015","4","weiblich","332","0.153969795262779","0.13805630945215","0.169883281073409"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","männlich","303","0.117566484113958","0.105035503883387","0.130097464344529"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","weiblich","296","0.145849939528713","0.131761279138237","0.159938599919189"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","männlich","49","0.0731221001158737","0.0533799044723188","0.0928642957594286"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","weiblich","44","0.0472953358699351","0.0322039335328012","0.0623867382070689"
"Ja, alle 3-4 Wochen","2015","2","männlich","101","0.0690693088893665","0.0539182430719628","0.0842203747067702"
"Ja, alle 3-4 Wochen","2015","2","weiblich","89","0.0797409059069682","0.0646511084592015","0.0948307033547348"
"Ja, alle 3-4 Wochen","2015","3","männlich","122","0.0841771151694299","0.0692439517323237","0.099110278606536"
"Ja, alle 3-4 Wochen","2015","3","weiblich","114","0.0719423377517733","0.0585452090351135","0.0853394664684332"
"Ja, alle 3-4 Wochen","2015","4","männlich","183","0.109595323097998","0.0954254598491474","0.123765186346848"
"Ja, alle 3-4 Wochen","2015","4","weiblich","140","0.0743228183439544","0.0627578223947317","0.085887814293177"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","männlich","279","0.111956367723229","0.0996892132437665","0.124223522202692"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","weiblich","183","0.075455488118008","0.064912619008548","0.085998357227468"
"Seltener","2015","1 Einkommensschwächstes Quintil","männlich","142","0.178824827933738","0.149765091381634","0.207884564485841"
"Seltener","2015","1 Einkommensschwächstes Quintil","weiblich","96","0.126023651285164","0.102428804365346","0.149618498204981"
"Seltener","2015","2","männlich","268","0.219380218598952","0.194653842885617","0.244106594312286"
"Seltener","2015","2","weiblich","167","0.11368547240606","0.0960033583331226","0.131367586478997"
"Seltener","2015","3","männlich","372","0.300085948640526","0.275437236107346","0.324734661173706"
"Seltener","2015","3","weiblich","229","0.145915211812389","0.127611770333885","0.164218653290892"
"Seltener","2015","4","männlich","525","0.274966720147571","0.254713458675355","0.295219981619787"
"Seltener","2015","4","weiblich","354","0.204022098599972","0.18625388643073","0.221790310769213"
"Seltener","2015","5 Einkommensstärkstes Quintil","männlich","815","0.329466133615224","0.31118016245188","0.347752104778569"
"Seltener","2015","5 Einkommensstärkstes Quintil","weiblich","544","0.22429863824697","0.207648797603039","0.240948478890901"
"Nein, nie","2016","1 Einkommensschwächstes Quintil","männlich","","","",""
"Nein, nie","2016","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Nein, nie","2016","2","männlich","","","",""
"Nein, nie","2016","2","weiblich","","","",""
"Nein, nie","2016","3","männlich","","","",""
"Nein, nie","2016","3","weiblich","","","",""
"Nein, nie","2016","4","männlich","","","",""
"Nein, nie","2016","4","weiblich","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","männlich","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, jede Woche","2016","2","männlich","","","",""
"Ja, jede Woche","2016","2","weiblich","","","",""
"Ja, jede Woche","2016","3","männlich","","","",""
"Ja, jede Woche","2016","3","weiblich","","","",""
"Ja, jede Woche","2016","4","männlich","","","",""
"Ja, jede Woche","2016","4","weiblich","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 2 Wochen","2016","2","männlich","","","",""
"Ja, alle 2 Wochen","2016","2","weiblich","","","",""
"Ja, alle 2 Wochen","2016","3","männlich","","","",""
"Ja, alle 2 Wochen","2016","3","weiblich","","","",""
"Ja, alle 2 Wochen","2016","4","männlich","","","",""
"Ja, alle 2 Wochen","2016","4","weiblich","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","2","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","2","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","3","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","3","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","4","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","4","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","männlich","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","weiblich","","","",""
"Seltener","2016","2","männlich","","","",""
"Seltener","2016","2","weiblich","","","",""
"Seltener","2016","3","männlich","","","",""
"Seltener","2016","3","weiblich","","","",""
"Seltener","2016","4","männlich","","","",""
"Seltener","2016","4","weiblich","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","männlich","","","",""
"Seltener","2016","5 Einkommensstärkstes Quintil","weiblich","","","",""
"Nein, nie","2017","1 Einkommensschwächstes Quintil","männlich","214","0.454911122077436","0.412028616873304","0.497793627281568"
"Nein, nie","2017","1 Einkommensschwächstes Quintil","weiblich","294","0.468863601330431","0.430110660374612","0.507616542286251"
"Nein, nie","2017","2","männlich","378","0.415431132364092","0.385144221774073","0.445718042954111"
"Nein, nie","2017","2","weiblich","537","0.481307955048489","0.452442610700196","0.510173299396781"
"Nein, nie","2017","3","männlich","468","0.310594479616981","0.285772197758255","0.335416761475706"
"Nein, nie","2017","3","weiblich","684","0.446009431641989","0.420546948205284","0.471471915078695"
"Nein, nie","2017","4","männlich","783","0.3876159282005","0.366728368770775","0.408503487630225"
"Nein, nie","2017","4","weiblich","1125","0.494961346767918","0.474563790481038","0.515358903054797"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","männlich","1168","0.356095299103307","0.339457651497609","0.372732946709005"
"Nein, nie","2017","5 Einkommensstärkstes Quintil","weiblich","1487","0.474305412196139","0.456595787089885","0.492015037302392"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","männlich","97","0.175904324014576","0.143116674314585","0.208691973714568"
"Ja, jede Woche","2017","1 Einkommensschwächstes Quintil","weiblich","132","0.179865721705573","0.150039718569811","0.209691724841336"
"Ja, jede Woche","2017","2","männlich","172","0.14549353761118","0.123823126912966","0.167163948309395"
"Ja, jede Woche","2017","2","weiblich","187","0.155334058586028","0.134408056440272","0.176260060731784"
"Ja, jede Woche","2017","3","männlich","181","0.159399193207518","0.139763537033675","0.179034849381361"
"Ja, jede Woche","2017","3","weiblich","197","0.150446950185362","0.132133739219587","0.168760161151137"
"Ja, jede Woche","2017","4","männlich","255","0.116069822926048","0.102337513227257","0.129802132624838"
"Ja, jede Woche","2017","4","weiblich","278","0.119642151184015","0.106401726488959","0.132882575879072"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","männlich","414","0.12974401841155","0.118068795417732","0.141419241405368"
"Ja, jede Woche","2017","5 Einkommensstärkstes Quintil","weiblich","340","0.112683096401127","0.101468533831174","0.12389765897108"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","männlich","79","0.145417250617411","0.115059594526695","0.175774906708126"
"Ja, alle 2 Wochen","2017","1 Einkommensschwächstes Quintil","weiblich","91","0.135418401530529","0.108846648311316","0.161990154749741"
"Ja, alle 2 Wochen","2017","2","männlich","162","0.136742586276895","0.115626682816619","0.157858489737171"
"Ja, alle 2 Wochen","2017","2","weiblich","213","0.167230693563221","0.145671585984536","0.188789801141906"
"Ja, alle 2 Wochen","2017","3","männlich","205","0.172623147528795","0.152350584612328","0.192895710445261"
"Ja, alle 2 Wochen","2017","3","weiblich","296","0.204434181901837","0.183775987187342","0.225092376616331"
"Ja, alle 2 Wochen","2017","4","männlich","291","0.122001369113602","0.107969865271781","0.136032872955424"
"Ja, alle 2 Wochen","2017","4","weiblich","390","0.187558823124265","0.171633256195607","0.203484390052922"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","männlich","389","0.126665427508947","0.115109165590849","0.138221689427046"
"Ja, alle 2 Wochen","2017","5 Einkommensstärkstes Quintil","weiblich","383","0.131663353964798","0.119671396026796","0.1436553119028"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","männlich","44","0.0601502437231099","0.0396749036610856","0.0806255837851342"
"Ja, alle 3-4 Wochen","2017","1 Einkommensschwächstes Quintil","weiblich","49","0.0678504108373027","0.0483206276496377","0.0873801940249678"
"Ja, alle 3-4 Wochen","2017","2","männlich","104","0.112353342270796","0.092944453383481","0.13176223115811"
"Ja, alle 3-4 Wochen","2017","2","weiblich","96","0.0763155370008898","0.0609771839213648","0.0916538900804148"
"Ja, alle 3-4 Wochen","2017","3","männlich","157","0.093248961909766","0.077650797567097","0.108847126252435"
"Ja, alle 3-4 Wochen","2017","3","weiblich","128","0.075200918334011","0.0616922412704922","0.0887095953975298"
