"plb0218","year","migback","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2011","kein Migrationshintergrund","Westdeutschland","2494","0.243085383848317","0.234958983812877","0.251211783883758"
"Seltener","2011","kein Migrationshintergrund","Ostdeutschland","823","0.244318588334529","0.229974429873395","0.258662746795663"
"Seltener","2011","direkter Migrationshintergrund","Westdeutschland","330","0.18365378960708","0.165328402121286","0.201979177092873"
"Seltener","2011","direkter Migrationshintergrund","Ostdeutschland","12","","",""
"Seltener","2011","indirekter Migrationshintergrund","Westdeutschland","150","0.170325767438062","0.143704563984051","0.196946970892072"
"Seltener","2011","indirekter Migrationshintergrund","Ostdeutschland","12","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2011","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2012","kein Migrationshintergrund","Westdeutschland","1317","0.408485926452249","0.391583684060476","0.425388168844023"
"Nein, nie","2012","kein Migrationshintergrund","Ostdeutschland","341","0.385743153034911","0.353490296809989","0.417996009259834"
"Nein, nie","2012","direkter Migrationshintergrund","Westdeutschland","263","0.384409299477839","0.348112651990567","0.420705946965112"
"Nein, nie","2012","direkter Migrationshintergrund","Ostdeutschland","10","","",""
"Nein, nie","2012","indirekter Migrationshintergrund","Westdeutschland","112","0.399678011302028","0.34320428781578","0.456151734788275"
"Nein, nie","2012","indirekter Migrationshintergrund","Ostdeutschland","5","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2012","kein Migrationshintergrund","Westdeutschland","485","0.143916943340988","0.131847502526001","0.155986384155976"
"Ja, jede Woche","2012","kein Migrationshintergrund","Ostdeutschland","112","0.124401660267513","0.102533632460462","0.146269688074564"
"Ja, jede Woche","2012","direkter Migrationshintergrund","Westdeutschland","102","0.137608547648182","0.11190468020073","0.163312415095634"
"Ja, jede Woche","2012","direkter Migrationshintergrund","Ostdeutschland","4","","",""
"Ja, jede Woche","2012","indirekter Migrationshintergrund","Westdeutschland","40","0.153374240779457","0.111829015178004","0.19491946638091"
"Ja, jede Woche","2012","indirekter Migrationshintergrund","Ostdeutschland","1","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","Westdeutschland","487","0.147232638880946","0.13504861986087","0.159416657901021"
"Ja, alle 2 Wochen","2012","kein Migrationshintergrund","Ostdeutschland","165","0.18179658081505","0.156242070400131","0.207351091229969"
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","Westdeutschland","137","0.230008693227082","0.19860804729127","0.261409339162894"
"Ja, alle 2 Wochen","2012","direkter Migrationshintergrund","Ostdeutschland","4","","",""
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","Westdeutschland","61","0.210726430362877","0.163707531432679","0.257745329293076"
"Ja, alle 2 Wochen","2012","indirekter Migrationshintergrund","Ostdeutschland","5","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","Westdeutschland","287","0.0871141411087851","0.0774173999083434","0.0968108823092267"
"Ja, alle 3-4 Wochen","2012","kein Migrationshintergrund","Ostdeutschland","79","0.0987038017611431","0.0789411701843132","0.118466433337973"
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","Westdeutschland","75","0.102910973627697","0.0802398961426798","0.125582051112715"
"Ja, alle 3-4 Wochen","2012","direkter Migrationshintergrund","Ostdeutschland","4","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","Westdeutschland","24","","",""
"Ja, alle 3-4 Wochen","2012","indirekter Migrationshintergrund","Ostdeutschland","2","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2012","kein Migrationshintergrund","Westdeutschland","673","0.213250350217032","0.199166013768239","0.227334686665824"
"Seltener","2012","kein Migrationshintergrund","Ostdeutschland","178","0.209354804121383","0.182397506820058","0.236312101422708"
"Seltener","2012","direkter Migrationshintergrund","Westdeutschland","113","0.145062486019199","0.11878593922459","0.171339032813807"
"Seltener","2012","direkter Migrationshintergrund","Ostdeutschland","6","","",""
"Seltener","2012","indirekter Migrationshintergrund","Westdeutschland","52","0.144883482782064","0.104302621904002","0.185464343660126"
"Seltener","2012","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2012","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2013","kein Migrationshintergrund","Westdeutschland","3942","0.375804641181023","0.366286692270804","0.385322590091242"
"Nein, nie","2013","kein Migrationshintergrund","Ostdeutschland","1120","0.327214809587628","0.310948111996094","0.343481507179162"
"Nein, nie","2013","direkter Migrationshintergrund","Westdeutschland","590","0.382012142955102","0.357642053278249","0.406382232631956"
"Nein, nie","2013","direkter Migrationshintergrund","Ostdeutschland","17","","",""
"Nein, nie","2013","indirekter Migrationshintergrund","Westdeutschland","309","0.409480073657345","0.374074417135654","0.444885730179036"
"Nein, nie","2013","indirekter Migrationshintergrund","Ostdeutschland","18","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2013","kein Migrationshintergrund","Westdeutschland","1320","0.132657453565552","0.125991486161707","0.139323420969397"
"Ja, jede Woche","2013","kein Migrationshintergrund","Ostdeutschland","401","0.126051117030208","0.11454414464613","0.137558089414286"
"Ja, jede Woche","2013","direkter Migrationshintergrund","Westdeutschland","246","0.161841969500433","0.143368983329571","0.180314955671295"
"Ja, jede Woche","2013","direkter Migrationshintergrund","Ostdeutschland","5","","",""
"Ja, jede Woche","2013","indirekter Migrationshintergrund","Westdeutschland","116","0.187606136619363","0.159497108874624","0.215715164364101"
"Ja, jede Woche","2013","indirekter Migrationshintergrund","Ostdeutschland","4","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","Westdeutschland","1428","0.145089912281161","0.138168720841593","0.152011103720729"
"Ja, alle 2 Wochen","2013","kein Migrationshintergrund","Ostdeutschland","559","0.196132138688636","0.182366022819957","0.209898254557315"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","Westdeutschland","273","0.162819765727102","0.144301870680586","0.181337660773618"
"Ja, alle 2 Wochen","2013","direkter Migrationshintergrund","Ostdeutschland","13","","",""
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","Westdeutschland","126","0.147073245638629","0.121571982414901","0.172574508862358"
"Ja, alle 2 Wochen","2013","indirekter Migrationshintergrund","Ostdeutschland","12","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","Westdeutschland","839","0.0887772457518455","0.0831878463556294","0.0943666451480617"
"Ja, alle 3-4 Wochen","2013","kein Migrationshintergrund","Ostdeutschland","322","0.0987818890675117","0.0884376553443161","0.109126122790707"
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","Westdeutschland","129","0.0967614732859841","0.0819335259296115","0.111589420642357"
"Ja, alle 3-4 Wochen","2013","direkter Migrationshintergrund","Ostdeutschland","3","","",""
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","Westdeutschland","56","0.0715566266617316","0.0529981798378558","0.0901150734856073"
"Ja, alle 3-4 Wochen","2013","indirekter Migrationshintergrund","Ostdeutschland","9","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2013","kein Migrationshintergrund","Westdeutschland","2418","0.257670747220419","0.249076004555786","0.266265489885051"
"Seltener","2013","kein Migrationshintergrund","Ostdeutschland","794","0.251820045626016","0.236771556841686","0.266868534410347"
"Seltener","2013","direkter Migrationshintergrund","Westdeutschland","289","0.196564648531379","0.176632379145945","0.216496917916812"
"Seltener","2013","direkter Migrationshintergrund","Ostdeutschland","11","","",""
"Seltener","2013","indirekter Migrationshintergrund","Westdeutschland","134","0.184283917422932","0.156367979922487","0.212199854923376"
"Seltener","2013","indirekter Migrationshintergrund","Ostdeutschland","14","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2013","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2014","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2014","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2014","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2014","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2014","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2014","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2014","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2015","kein Migrationshintergrund","Westdeutschland","3449","0.386106484711877","0.37589494340911","0.396318026014644"
"Nein, nie","2015","kein Migrationshintergrund","Ostdeutschland","1002","0.34592884062532","0.328160336360138","0.363697344890502"
"Nein, nie","2015","direkter Migrationshintergrund","Westdeutschland","1089","0.399419505537593","0.38052052035729","0.418318490717897"
"Nein, nie","2015","direkter Migrationshintergrund","Ostdeutschland","64","0.330651273672648","0.253812899750389","0.407489647594906"
"Nein, nie","2015","indirekter Migrationshintergrund","Westdeutschland","423","0.404883194021775","0.374625314046777","0.435141073996773"
"Nein, nie","2015","indirekter Migrationshintergrund","Ostdeutschland","22","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2015","kein Migrationshintergrund","Westdeutschland","1142","0.132771878284861","0.125654649062438","0.139889107507285"
"Ja, jede Woche","2015","kein Migrationshintergrund","Ostdeutschland","328","0.115701134792023","0.103752636428462","0.127649633155585"
"Ja, jede Woche","2015","direkter Migrationshintergrund","Westdeutschland","417","0.16560225080193","0.151258658990589","0.179945842613271"
"Ja, jede Woche","2015","direkter Migrationshintergrund","Ostdeutschland","11","","",""
"Ja, jede Woche","2015","indirekter Migrationshintergrund","Westdeutschland","160","0.159763549911259","0.137178964477617","0.182348135344901"
"Ja, jede Woche","2015","indirekter Migrationshintergrund","Ostdeutschland","10","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","Westdeutschland","1218","0.14595381628065","0.138548567842387","0.153359064718914"
"Ja, alle 2 Wochen","2015","kein Migrationshintergrund","Ostdeutschland","498","0.190311812224304","0.175648342071832","0.204975282376775"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","Westdeutschland","443","0.176088257133391","0.161390746540099","0.190785767726683"
"Ja, alle 2 Wochen","2015","direkter Migrationshintergrund","Ostdeutschland","24","","",""
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","Westdeutschland","158","0.174214059052577","0.150833878784387","0.197594239320766"
"Ja, alle 2 Wochen","2015","indirekter Migrationshintergrund","Ostdeutschland","17","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","Westdeutschland","737","0.0827050273175541","0.0769279033234737","0.0884821513116345"
"Ja, alle 3-4 Wochen","2015","kein Migrationshintergrund","Ostdeutschland","245","0.0951446974946699","0.0841842862896058","0.106105108699734"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","Westdeutschland","212","0.0967046977018055","0.0853001806290369","0.108109214774574"
"Ja, alle 3-4 Wochen","2015","direkter Migrationshintergrund","Ostdeutschland","15","","",""
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","Westdeutschland","88","0.0780091388994929","0.0614777796671321","0.0945404981318538"
"Ja, alle 3-4 Wochen","2015","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2015","kein Migrationshintergrund","Westdeutschland","2186","0.252462793405057","0.24335094835576","0.261574638454354"
"Seltener","2015","kein Migrationshintergrund","Ostdeutschland","680","0.252913514863683","0.23667611656371","0.269150913163656"
"Seltener","2015","direkter Migrationshintergrund","Westdeutschland","419","0.162185288825281","0.147961412803331","0.176409164847231"
"Seltener","2015","direkter Migrationshintergrund","Ostdeutschland","30","0.264104074253072","0.192099084203602","0.336109064302543"
"Seltener","2015","indirekter Migrationshintergrund","Westdeutschland","182","0.183130058114896","0.15928882096456","0.206971295265233"
"Seltener","2015","indirekter Migrationshintergrund","Ostdeutschland","15","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2015","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2016","kein Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2016","kein Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2016","direkter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2016","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2016","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Seltener","2016","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2017","kein Migrationshintergrund","Westdeutschland","4112","0.418999688578183","0.409140172769584","0.428859204386782"
"Nein, nie","2017","kein Migrationshintergrund","Ostdeutschland","1242","0.409399331459032","0.391896672756985","0.426901990161079"
"Nein, nie","2017","direkter Migrationshintergrund","Westdeutschland","1187","0.429125442602056","0.410579345869922","0.447671539334189"
"Nein, nie","2017","direkter Migrationshintergrund","Ostdeutschland","95","0.412691509563344","0.346420121470542","0.478962897656146"
"Nein, nie","2017","indirekter Migrationshintergrund","Westdeutschland","482","0.435578881832405","0.406183910208326","0.464973853456483"
"Nein, nie","2017","indirekter Migrationshintergrund","Ostdeutschland","20","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2017","kein Migrationshintergrund","Westdeutschland","1301","0.129049022531593","0.122349640098256","0.13574840496493"
"Ja, jede Woche","2017","kein Migrationshintergrund","Ostdeutschland","368","0.126234264199137","0.114412844837907","0.138055683560366"
"Ja, jede Woche","2017","direkter Migrationshintergrund","Westdeutschland","372","0.140658852375878","0.127631493322562","0.153686211429193"
"Ja, jede Woche","2017","direkter Migrationshintergrund","Ostdeutschland","19","","",""
"Ja, jede Woche","2017","indirekter Migrationshintergrund","Westdeutschland","182","0.171375405743453","0.149034994275085","0.193715817211822"
"Ja, jede Woche","2017","indirekter Migrationshintergrund","Ostdeutschland","11","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","Westdeutschland","1288","0.137897514529881","0.131007530379814","0.144787498679948"
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","Ostdeutschland","506","0.163649467554037","0.150481008438373","0.176817926669701"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","Westdeutschland","491","0.175696448668008","0.161436593270188","0.189956304065827"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","Ostdeutschland","40","0.200708220895516","0.146792500266177","0.254623941524854"
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","Westdeutschland","161","0.141763624477587","0.121084893984371","0.162442354970803"
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","Ostdeutschland","13","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","Westdeutschland","932","0.0885944931300286","0.0829161747036053","0.094272811556452"
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","Ostdeutschland","320","0.0937969806319836","0.0834195300431759","0.104174431220791"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","Westdeutschland","228","0.0920712174299931","0.0812374906341216","0.102904944225864"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","Ostdeutschland","24","","",""
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","Westdeutschland","95","0.0871498776643805","0.0704285352620856","0.103871220066675"
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","Ostdeutschland","12","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Seltener","2017","kein Migrationshintergrund","Westdeutschland","1987","0.225459281230314","0.217108699304251","0.233809863156377"
"Seltener","2017","kein Migrationshintergrund","Ostdeutschland","596","0.206919956155811","0.192500688867854","0.221339223443768"
"Seltener","2017","direkter Migrationshintergrund","Westdeutschland","458","0.162448038924066","0.148626603122336","0.176269474725796"
"Seltener","2017","direkter Migrationshintergrund","Ostdeutschland","34","0.184276823450553","0.132086868726067","0.236466778175039"
"Seltener","2017","indirekter Migrationshintergrund","Westdeutschland","173","0.164132210282175","0.142173657488136","0.186090763076213"
"Seltener","2017","indirekter Migrationshintergrund","Ostdeutschland","7","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Nein, nie","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","Ostdeutschland","","","",""
