"plb0218","year","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, jede Woche","2019","4","511","0.110943996759198","0.101472849278496","0.120415144239901"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","1182","0.116676369733275","0.109699283620013","0.123653455846537"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","132","0.15522124063115","0.130877590586184","0.179564890676116"
"Ja, alle 2 Wochen","2019","2","260","0.177653967804423","0.15837541746236","0.196932518146486"
"Ja, alle 2 Wochen","2019","3","378","0.185805022081819","0.169466536084002","0.202143508079636"
"Ja, alle 2 Wochen","2019","4","703","0.170992290931679","0.159638165535478","0.182346416327879"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","1015","0.115297483034063","0.108356335912461","0.122238630155666"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","55","0.0782270236767722","0.0601748701882114","0.096279177165333"
"Ja, alle 3-4 Wochen","2019","2","129","0.0974259847814756","0.0824691935202607","0.112382776042691"
"Ja, alle 3-4 Wochen","2019","3","185","0.0684437643791294","0.0578368183538695","0.0790507104043892"
"Ja, alle 3-4 Wochen","2019","4","381","0.0900942128320667","0.0814598002394196","0.0987286254247138"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","766","0.0885822928043296","0.0824070378276148","0.0947575477810445"
"Seltener","2019","1 Einkommensschwächstes Quintil","104","0.124184590396873","0.102013922637933","0.146355258155814"
"Seltener","2019","2","219","0.136652327009954","0.119327815633436","0.153976838386472"
"Seltener","2019","3","395","0.19932080939612","0.182539553179056","0.216102065613183"
"Seltener","2019","4","781","0.18560768597966","0.173883007352792","0.197332364606527"
"Seltener","2019","5 Einkommensstärkstes Quintil","1983","0.2567708366999","0.247276668439691","0.266265004960109"
