"plb0218","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein, nie","2011","AkademikerIn","maennlich","694","0.298370025326386","0.279650776858426","0.317089273794347"
"Nein, nie","2011","AkademikerIn","weiblich","869","0.411588782350237","0.390480393762904","0.432697170937569"
"Ja, jede Woche","2011","(noch) kein Abschluss","maennlich","26","","",""
"Ja, jede Woche","2011","(noch) kein Abschluss","weiblich","25","","",""
"Ja, jede Woche","2011","Hauptschule","maennlich","346","0.160334428733081","0.14533275740288","0.175336100063281"
"Ja, jede Woche","2011","Hauptschule","weiblich","295","0.179979350727367","0.161219729924536","0.198738971530199"
"Ja, jede Woche","2011","Realschule","maennlich","330","0.121159829238215","0.107983491320113","0.134336167156318"
"Ja, jede Woche","2011","Realschule","weiblich","368","0.121100321517016","0.10960661601442","0.132594027019612"
"Ja, jede Woche","2011","(Fach-)Abitur","maennlich","144","0.13715212917957","0.115841344297127","0.158462914062013"
"Ja, jede Woche","2011","(Fach-)Abitur","weiblich","131","0.141627839163704","0.122630486744974","0.160625191582434"
"Ja, jede Woche","2011","AkademikerIn","maennlich","374","0.163064736069454","0.14795062165398","0.178178850484927"
"Ja, jede Woche","2011","AkademikerIn","weiblich","317","0.151461075351463","0.136084159190834","0.166837991512091"
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","maennlich","17","","",""
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","weiblich","17","","",""
"Ja, alle 2 Wochen","2011","Hauptschule","maennlich","346","0.150881848085302","0.136247423909218","0.165516272261387"
"Ja, alle 2 Wochen","2011","Hauptschule","weiblich","330","0.196680229458395","0.177270257778812","0.216090201137979"
"Ja, alle 2 Wochen","2011","Realschule","maennlich","392","0.169187060381775","0.154048114160102","0.184326006603449"
"Ja, alle 2 Wochen","2011","Realschule","weiblich","608","0.19660378406135","0.182602154238906","0.210605413883794"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","maennlich","140","0.1345411624497","0.113402288520588","0.155680036378812"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","weiblich","203","0.141440993292803","0.122454110218358","0.160427876367247"
"Ja, alle 2 Wochen","2011","AkademikerIn","maennlich","248","0.102783127604142","0.0903589864619871","0.115207268746296"
"Ja, alle 2 Wochen","2011","AkademikerIn","weiblich","224","0.10193549064496","0.0889577431603336","0.114913238129586"
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","maennlich","18","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","weiblich","4","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","maennlich","243","0.106598011235772","0.0939805759065049","0.11921544656504"
"Ja, alle 3-4 Wochen","2011","Hauptschule","weiblich","116","0.0710930558349636","0.0585443188545135","0.0836417928154138"
"Ja, alle 3-4 Wochen","2011","Realschule","maennlich","271","0.105652828663575","0.0932404767165303","0.118065180610619"
"Ja, alle 3-4 Wochen","2011","Realschule","weiblich","246","0.0797358705011949","0.0701925198497285","0.0892792211526614"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","maennlich","101","0.107437237929503","0.0882537376999747","0.12662073815903"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","weiblich","95","0.0680793066055169","0.0543553924627081","0.0818032207483256"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","maennlich","231","0.0997846056993108","0.0875225937064393","0.112046617692182"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","weiblich","184","0.0820644396562901","0.0702920007496968","0.0938368785628834"
"Seltener","2011","(noch) kein Abschluss","maennlich","33","0.188456264435717","0.121741435093045","0.255171093778389"
"Seltener","2011","(noch) kein Abschluss","weiblich","9","","",""
"Seltener","2011","Hauptschule","maennlich","577","0.234988013425126","0.217652765640627","0.252323261209625"
"Seltener","2011","Hauptschule","weiblich","192","0.122133535981691","0.106144141566279","0.138122930397102"
"Seltener","2011","Realschule","maennlich","704","0.319765034915747","0.300932646167981","0.338597423663514"
"Seltener","2011","Realschule","weiblich","452","0.140143125387722","0.127913398809071","0.152372851966374"
"Seltener","2011","(Fach-)Abitur","maennlich","297","0.301626675562211","0.273194522581555","0.330058828542868"
"Seltener","2011","(Fach-)Abitur","weiblich","220","0.167091430402944","0.146765206439843","0.187417654366045"
"Seltener","2011","AkademikerIn","maennlich","748","0.335997505300707","0.316672944688061","0.355322065913354"
"Seltener","2011","AkademikerIn","weiblich","494","0.252950211997051","0.234304664462103","0.271595759531999"
"Nein, nie","2012","(noch) kein Abschluss","maennlich","19","","",""
"Nein, nie","2012","(noch) kein Abschluss","weiblich","8","","",""
"Nein, nie","2012","Hauptschule","maennlich","221","0.301503832262589","0.267700470414799","0.33530719411038"
"Nein, nie","2012","Hauptschule","weiblich","189","0.413533669500721","0.367982251592527","0.459085087408915"
"Nein, nie","2012","Realschule","maennlich","226","0.361581088118438","0.325308890555206","0.39785328568167"
"Nein, nie","2012","Realschule","weiblich","497","0.475302856471667","0.445197057352825","0.505408655590509"
"Nein, nie","2012","(Fach-)Abitur","maennlich","112","0.323090853861937","0.271931730037794","0.374249977686079"
"Nein, nie","2012","(Fach-)Abitur","weiblich","260","0.523598527536378","0.479600698543957","0.567596356528798"
"Nein, nie","2012","AkademikerIn","maennlich","218","0.358131205672092","0.321216041723922","0.395046369620262"
"Nein, nie","2012","AkademikerIn","weiblich","265","0.451714124489015","0.412541054309407","0.490887194668624"
"Ja, jede Woche","2012","(noch) kein Abschluss","maennlich","15","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","weiblich","13","","",""
"Ja, jede Woche","2012","Hauptschule","maennlich","104","0.151280975067266","0.12488695221198","0.177674997922552"
"Ja, jede Woche","2012","Hauptschule","weiblich","93","0.193539075126948","0.156996351280837","0.230081798973059"
"Ja, jede Woche","2012","Realschule","maennlich","87","0.116414509944822","0.0922016557045542","0.14062736418509"
"Ja, jede Woche","2012","Realschule","weiblich","127","0.123795143544742","0.103940356688146","0.143649930401337"
"Ja, jede Woche","2012","(Fach-)Abitur","maennlich","44","0.145625213144021","0.10703847448979","0.184211951798253"
"Ja, jede Woche","2012","(Fach-)Abitur","weiblich","57","0.112273416206845","0.0844619699996765","0.140084862414014"
"Ja, jede Woche","2012","AkademikerIn","maennlich","95","0.132521027215584","0.106415500319155","0.158626554112012"
"Ja, jede Woche","2012","AkademikerIn","weiblich","93","0.130893454148494","0.104344481446392","0.157442426850595"
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","maennlich","15","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","weiblich","6","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","maennlich","132","0.21630047549768","0.18597308866053","0.24662786233483"
"Ja, alle 2 Wochen","2012","Hauptschule","weiblich","93","0.207559984554631","0.170047145457256","0.245072823652005"
"Ja, alle 2 Wochen","2012","Realschule","maennlich","114","0.155928328546642","0.128539698049728","0.183316959043556"
"Ja, alle 2 Wochen","2012","Realschule","weiblich","198","0.187587291465475","0.164053025458431","0.211121557472519"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","maennlich","55","0.187968483569974","0.145229465858448","0.2307075012815"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","weiblich","78","0.175536330171281","0.142023217980403","0.20904944236216"
"Ja, alle 2 Wochen","2012","AkademikerIn","maennlich","84","0.1302899963989","0.10437188472107","0.156208108076729"
"Ja, alle 2 Wochen","2012","AkademikerIn","weiblich","70","0.107541486760951","0.083155839762251","0.13192713375965"
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","maennlich","9","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","weiblich","3","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","maennlich","85","0.114423651332025","0.0909758369265229","0.137871465737528"
"Ja, alle 3-4 Wochen","2012","Hauptschule","weiblich","24","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","maennlich","73","0.109417077504563","0.0858504260026906","0.132983729006436"
"Ja, alle 3-4 Wochen","2012","Realschule","weiblich","91","0.0839030029542072","0.0671894000525221","0.100616605855892"
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","maennlich","34","0.0964194040726115","0.0641299097040902","0.128708898441133"
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","weiblich","32","0.0621263209722678","0.0408618058893861","0.0833908360551495"
"Ja, alle 3-4 Wochen","2012","AkademikerIn","maennlich","63","0.103010235043185","0.0796059962298106","0.12641447385656"
"Ja, alle 3-4 Wochen","2012","AkademikerIn","weiblich","54","0.0973308110797394","0.0739993612518339","0.120662260907645"
"Seltener","2012","(noch) kein Abschluss","maennlich","10","","",""
"Seltener","2012","(noch) kein Abschluss","weiblich","3","","",""
"Seltener","2012","Hauptschule","maennlich","166","0.216491065840439","0.186154010209374","0.246828121471504"
"Seltener","2012","Hauptschule","weiblich","50","0.132848513332634","0.10145421677682","0.164242809888448"
"Seltener","2012","Realschule","maennlich","174","0.256658995885535","0.22368356848883","0.289634423282241"
"Seltener","2012","Realschule","weiblich","144","0.129411705563909","0.109176678498918","0.1496467326289"
"Seltener","2012","(Fach-)Abitur","maennlich","76","0.246896045351457","0.199724499819383","0.294067590883531"
"Seltener","2012","(Fach-)Abitur","weiblich","68","0.126465405113228","0.0971853819524396","0.155745428274016"
"Seltener","2012","AkademikerIn","maennlich","188","0.27604753567024","0.241627798421839","0.31046727291864"
"Seltener","2012","AkademikerIn","weiblich","138","0.212520123521801","0.180318927075733","0.244721319967868"
"Nein, nie","2013","(noch) kein Abschluss","maennlich","29","","",""
"Nein, nie","2013","(noch) kein Abschluss","weiblich","34","0.291270066585531","0.20436566830749","0.378174464863572"
"Nein, nie","2013","Hauptschule","maennlich","639","0.337731038634269","0.317040247662504","0.358421829606033"
"Nein, nie","2013","Hauptschule","weiblich","616","0.416474972786638","0.391418680601895","0.441531264971381"
"Nein, nie","2013","Realschule","maennlich","623","0.279944362965","0.260895468565543","0.298993257364456"
"Nein, nie","2013","Realschule","weiblich","1370","0.458694660802388","0.440624362977583","0.476764958627192"
"Nein, nie","2013","(Fach-)Abitur","maennlich","347","0.319597511051754","0.290114554106482","0.349080467997025"
"Nein, nie","2013","(Fach-)Abitur","weiblich","634","0.460793959145721","0.433422740111549","0.488165178179894"
"Nein, nie","2013","AkademikerIn","maennlich","681","0.320067222776753","0.30005292043866","0.340081525114846"
"Nein, nie","2013","AkademikerIn","weiblich","854","0.382258926784319","0.361135641772699","0.403382211795938"
"Ja, jede Woche","2013","(noch) kein Abschluss","maennlich","33","0.384159687215988","0.294873224640315","0.473446149791661"
"Ja, jede Woche","2013","(noch) kein Abschluss","weiblich","32","0.384074870694331","0.291044371860557","0.477105369528105"
"Ja, jede Woche","2013","Hauptschule","maennlich","297","0.145061602652504","0.129654603744738","0.160468601560269"
"Ja, jede Woche","2013","Hauptschule","weiblich","265","0.167126389628673","0.148163493189088","0.186089286068258"
"Ja, jede Woche","2013","Realschule","maennlich","257","0.109990653733079","0.0967159126609267","0.123265394805232"
"Ja, jede Woche","2013","Realschule","weiblich","306","0.115064170649056","0.103492175100727","0.126636166197386"
"Ja, jede Woche","2013","(Fach-)Abitur","maennlich","120","0.11742162027828","0.0970682153073876","0.137775025249172"
"Ja, jede Woche","2013","(Fach-)Abitur","weiblich","132","0.12373273099501","0.10565166749976","0.14181379449026"
"Ja, jede Woche","2013","AkademikerIn","maennlich","313","0.148527170982943","0.133269957677387","0.163784384288499"
"Ja, jede Woche","2013","AkademikerIn","weiblich","275","0.13109678156221","0.116425734185141","0.14576782893928"
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","maennlich","20","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","weiblich","24","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","maennlich","320","0.154936300788613","0.139105761157743","0.170766840419483"
"Ja, alle 2 Wochen","2013","Hauptschule","weiblich","328","0.23120324472493","0.20977456864695","0.252631920802909"
"Ja, alle 2 Wochen","2013","Realschule","maennlich","325","0.160837235058703","0.145250064579312","0.176424405538094"
"Ja, alle 2 Wochen","2013","Realschule","weiblich","571","0.189801274568621","0.175580355901123","0.204022193236119"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","maennlich","144","0.168805469904484","0.145122781929956","0.192488157879011"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","weiblich","188","0.139450775485338","0.12042853347568","0.158473017494996"
"Ja, alle 2 Wochen","2013","AkademikerIn","maennlich","221","0.0954252648314105","0.0828203249029149","0.108030204759906"
"Ja, alle 2 Wochen","2013","AkademikerIn","weiblich","208","0.112712250053471","0.0989655896407717","0.12645891046617"
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","maennlich","13","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","weiblich","7","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","maennlich","195","0.0913790540979739","0.0787727114907334","0.103985396705214"
"Ja, alle 3-4 Wochen","2013","Hauptschule","weiblich","96","0.0605503681654159","0.0484279921458196","0.0726727441850122"
"Ja, alle 3-4 Wochen","2013","Realschule","maennlich","238","0.102480488969137","0.0896130111842026","0.115347966754071"
"Ja, alle 3-4 Wochen","2013","Realschule","weiblich","224","0.0809544932741147","0.0710627849941712","0.0908462015540582"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","maennlich","89","0.106286504909902","0.0868004187656182","0.125772591054185"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","weiblich","83","0.0818599145385989","0.0668058596598156","0.0969139694173823"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","maennlich","202","0.107314665812101","0.0940356586495478","0.120593672974654"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","weiblich","174","0.0912835708216745","0.078763986720817","0.103803154922532"
"Seltener","2013","(noch) kein Abschluss","maennlich","19","","",""
"Seltener","2013","(noch) kein Abschluss","weiblich","8","","",""
"Seltener","2013","Hauptschule","maennlich","556","0.270892003826641","0.251448773171229","0.290335234482053"
"Seltener","2013","Hauptschule","weiblich","182","0.124645024694344","0.107856126987478","0.141433922401209"
"Seltener","2013","Realschule","maennlich","691","0.346747259274081","0.326554390533586","0.366940128014576"
"Seltener","2013","Realschule","weiblich","450","0.15548540070582","0.142344331514058","0.168626469897583"
"Seltener","2013","(Fach-)Abitur","maennlich","261","0.287888893855581","0.259262098573391","0.316515689137771"
"Seltener","2013","(Fach-)Abitur","weiblich","237","0.194162619835332","0.172442116093964","0.2158831235767"
"Seltener","2013","AkademikerIn","maennlich","670","0.328665675596793","0.308512965005755","0.348818386187831"
"Seltener","2013","AkademikerIn","weiblich","522","0.282648470778326","0.263074959699863","0.302221981856788"
"Nein, nie","2014","(noch) kein Abschluss","maennlich","","","",""
"Nein, nie","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2014","Hauptschule","maennlich","","","",""
"Nein, nie","2014","Hauptschule","weiblich","","","",""
"Nein, nie","2014","Realschule","maennlich","","","",""
"Nein, nie","2014","Realschule","weiblich","","","",""
"Nein, nie","2014","(Fach-)Abitur","maennlich","","","",""
"Nein, nie","2014","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2014","AkademikerIn","maennlich","","","",""
"Nein, nie","2014","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","maennlich","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2014","Hauptschule","maennlich","","","",""
"Ja, jede Woche","2014","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2014","Realschule","maennlich","","","",""
"Ja, jede Woche","2014","Realschule","weiblich","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","maennlich","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2014","AkademikerIn","maennlich","","","",""
"Ja, jede Woche","2014","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Realschule","maennlich","","","",""
"Ja, alle 2 Wochen","2014","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","maennlich","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","maennlich","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","weiblich","","","",""
"Seltener","2014","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2014","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2014","Hauptschule","maennlich","","","",""
"Seltener","2014","Hauptschule","weiblich","","","",""
"Seltener","2014","Realschule","maennlich","","","",""
"Seltener","2014","Realschule","weiblich","","","",""
"Seltener","2014","(Fach-)Abitur","maennlich","","","",""
"Seltener","2014","(Fach-)Abitur","weiblich","","","",""
"Seltener","2014","AkademikerIn","maennlich","","","",""
"Seltener","2014","AkademikerIn","weiblich","","","",""
"Nein, nie","2015","(noch) kein Abschluss","maennlich","47","0.380510066671395","0.29505507216107","0.46596506118172"
"Nein, nie","2015","(noch) kein Abschluss","weiblich","38","0.374314128929969","0.283876736339769","0.464751521520169"
"Nein, nie","2015","Hauptschule","maennlich","671","0.359551852104501","0.338505258717565","0.380598445491438"
"Nein, nie","2015","Hauptschule","weiblich","600","0.423282030341559","0.397629080234613","0.448934980448505"
"Nein, nie","2015","Realschule","maennlich","609","0.295772038142497","0.275510269084322","0.316033807200671"
"Nein, nie","2015","Realschule","weiblich","1229","0.476898442200692","0.457584452411495","0.496212431989889"
"Nein, nie","2015","(Fach-)Abitur","maennlich","385","0.319708961425985","0.292223988885046","0.347193933966923"
"Nein, nie","2015","(Fach-)Abitur","weiblich","672","0.450985548482863","0.425077400631065","0.476893696334662"
"Nein, nie","2015","AkademikerIn","maennlich","699","0.336224825931337","0.315694397703169","0.356755254159505"
"Nein, nie","2015","AkademikerIn","weiblich","884","0.3880712790637","0.36702253984998","0.40912001827742"
"Ja, jede Woche","2015","(noch) kein Abschluss","maennlich","18","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","weiblich","25","","",""
"Ja, jede Woche","2015","Hauptschule","maennlich","312","0.144188341090964","0.128781513220184","0.159595168961744"
"Ja, jede Woche","2015","Hauptschule","weiblich","243","0.167340321771822","0.147959386732873","0.18672125681077"
"Ja, jede Woche","2015","Realschule","maennlich","252","0.129804665683273","0.11488374237478","0.144725588991766"
"Ja, jede Woche","2015","Realschule","weiblich","284","0.114879973125995","0.102549229018975","0.127210717233015"
"Ja, jede Woche","2015","(Fach-)Abitur","maennlich","145","0.127685763520163","0.108016946204747","0.147354580835579"
"Ja, jede Woche","2015","(Fach-)Abitur","weiblich","162","0.112730335075788","0.0962634527639666","0.129197217387609"
"Ja, jede Woche","2015","AkademikerIn","maennlich","278","0.149149670439825","0.133668266175555","0.164631074704095"
"Ja, jede Woche","2015","AkademikerIn","weiblich","275","0.140378911700716","0.125374313028306","0.155383510373126"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","maennlich","31","0.25043622296252","0.17417739670653","0.326695049218509"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","weiblich","23","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","maennlich","308","0.148340259070554","0.132751137847463","0.163929380293646"
"Ja, alle 2 Wochen","2015","Hauptschule","weiblich","308","0.221522610294828","0.199961422083031","0.243083798506626"
"Ja, alle 2 Wochen","2015","Realschule","maennlich","291","0.157188612389365","0.141029484839659","0.173347739939072"
"Ja, alle 2 Wochen","2015","Realschule","weiblich","481","0.186594557588823","0.171529560152945","0.201659555024702"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","maennlich","150","0.143451260132679","0.122792761697758","0.1641097585676"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","weiblich","226","0.166566479783306","0.147166894252327","0.185966065314285"
"Ja, alle 2 Wochen","2015","AkademikerIn","maennlich","236","0.117201549541463","0.10322274364123","0.131180355441696"
"Ja, alle 2 Wochen","2015","AkademikerIn","weiblich","222","0.135202074799997","0.120432468619345","0.149971680980649"
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","maennlich","9","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","weiblich","10","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","maennlich","190","0.0955038520667526","0.0826132600357163","0.108394444097789"
"Ja, alle 3-4 Wochen","2015","Hauptschule","weiblich","103","0.0620533010000075","0.0495273074675849","0.07457929453243"
"Ja, alle 3-4 Wochen","2015","Realschule","maennlich","198","0.0963415469849797","0.0832421550340555","0.109440938935904"
"Ja, alle 3-4 Wochen","2015","Realschule","weiblich","178","0.0657488122497837","0.0561649221691031","0.0753327023304642"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","maennlich","109","0.106159560860424","0.0880052367872614","0.124313884933586"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","weiblich","99","0.0645869215377433","0.0517890667766765","0.0773847762988101"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","maennlich","208","0.10502988816136","0.0917059277313262","0.118353848591394"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","weiblich","165","0.0909228473173215","0.0785047001320704","0.103340994502573"
"Seltener","2015","(noch) kein Abschluss","maennlich","19","","",""
"Seltener","2015","(noch) kein Abschluss","weiblich","14","","",""
"Seltener","2015","Hauptschule","maennlich","516","0.252415695667228","0.233363399487998","0.271467991846457"
"Seltener","2015","Hauptschule","weiblich","171","0.125801736591784","0.108583489072684","0.143019984110884"
"Seltener","2015","Realschule","maennlich","599","0.320893136799885","0.300168284433355","0.341617989166415"
"Seltener","2015","Realschule","weiblich","397","0.155878214834706","0.141851327620259","0.169905102049152"
"Seltener","2015","(Fach-)Abitur","maennlich","317","0.30299445406075","0.275910879440597","0.330078028680903"
"Seltener","2015","(Fach-)Abitur","weiblich","258","0.205130715120299","0.184106181507038","0.226155248733561"
"Seltener","2015","AkademikerIn","maennlich","613","0.292394065926016","0.272626525887978","0.312161605964054"
"Seltener","2015","AkademikerIn","weiblich","513","0.245424887118266","0.22683698159821","0.264012792638321"
"Nein, nie","2016","(noch) kein Abschluss","maennlich","","","",""
"Nein, nie","2016","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2016","Hauptschule","maennlich","","","",""
"Nein, nie","2016","Hauptschule","weiblich","","","",""
"Nein, nie","2016","Realschule","maennlich","","","",""
"Nein, nie","2016","Realschule","weiblich","","","",""
"Nein, nie","2016","(Fach-)Abitur","maennlich","","","",""
"Nein, nie","2016","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2016","AkademikerIn","maennlich","","","",""
"Nein, nie","2016","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2016","Hauptschule","maennlich","","","",""
"Ja, jede Woche","2016","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2016","Realschule","maennlich","","","",""
"Ja, jede Woche","2016","Realschule","weiblich","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","maennlich","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2016","AkademikerIn","maennlich","","","",""
"Ja, jede Woche","2016","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","maennlich","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2016","Realschule","maennlich","","","",""
"Ja, alle 2 Wochen","2016","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","maennlich","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","maennlich","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","maennlich","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","maennlich","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","maennlich","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","weiblich","","","",""
"Seltener","2016","(noch) kein Abschluss","maennlich","","","",""
"Seltener","2016","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2016","Hauptschule","maennlich","","","",""
"Seltener","2016","Hauptschule","weiblich","","","",""
"Seltener","2016","Realschule","maennlich","","","",""
"Seltener","2016","Realschule","weiblich","","","",""
"Seltener","2016","(Fach-)Abitur","maennlich","","","",""
"Seltener","2016","(Fach-)Abitur","weiblich","","","",""
"Seltener","2016","AkademikerIn","maennlich","","","",""
"Seltener","2016","AkademikerIn","weiblich","","","",""
"Nein, nie","2017","(noch) kein Abschluss","maennlich","53","0.338586817497867","0.264563301296379","0.412610333699355"
"Nein, nie","2017","(noch) kein Abschluss","weiblich","51","0.372689667629491","0.29316189565657","0.452217439602413"
"Nein, nie","2017","Hauptschule","maennlich","725","0.367989507609779","0.346938024922341","0.389040990297217"
"Nein, nie","2017","Hauptschule","weiblich","656","0.429211889078296","0.40414701568524","0.454276762471353"
"Nein, nie","2017","Realschule","maennlich","728","0.349717505072875","0.329316498813682","0.370118511332068"
"Nein, nie","2017","Realschule","weiblich","1389","0.505029090503164","0.486406733494627","0.523651447511702"
"Nein, nie","2017","(Fach-)Abitur","maennlich","484","0.385452278657713","0.358862058532179","0.412042498783247"
"Nein, nie","2017","(Fach-)Abitur","weiblich","809","0.485424420796282","0.461272563374767","0.509576278217798"
"Nein, nie","2017","AkademikerIn","maennlich","895","0.369605626559286","0.349934205893425","0.389277047225147"
"Nein, nie","2017","AkademikerIn","weiblich","1118","0.474543156597446","0.454263073488711","0.494823239706181"
"Ja, jede Woche","2017","(noch) kein Abschluss","maennlich","33","0.210918952963415","0.147104819796488","0.274733086130343"
"Ja, jede Woche","2017","(noch) kein Abschluss","weiblich","40","0.275736152518008","0.202234148836248","0.349238156199768"
