"plb0218","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Seltener","2010","Realschule","Westdeutschland","250","0.219662743715178","0.195050415833092","0.244275071597264"
"Seltener","2010","Realschule","Ostdeutschland","103","0.225289015798546","0.185756057837781","0.26482197375931"
"Seltener","2010","(Fach-)Abitur","Westdeutschland","148","0.261034585373139","0.225921261879628","0.296147908866651"
"Seltener","2010","(Fach-)Abitur","Ostdeutschland","27","","",""
"Seltener","2010","AkademikerIn","Westdeutschland","279","0.298761666946356","0.269104285343883","0.328419048548829"
"Seltener","2010","AkademikerIn","Ostdeutschland","64","0.306578731672598","0.242995587935032","0.370161875410163"
"Nein, nie","2011","(noch) kein Abschluss","Westdeutschland","62","0.302785826534374","0.238948832699052","0.366622820369696"
"Nein, nie","2011","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Nein, nie","2011","Hauptschule","Westdeutschland","1359","0.38421228094923","0.368305545437113","0.400119016461348"
"Nein, nie","2011","Hauptschule","Ostdeutschland","105","0.314793851928707","0.263667805940972","0.365919897916441"
"Nein, nie","2011","Realschule","Westdeutschland","1514","0.40699718255983","0.391122418586567","0.422871946533093"
"Nein, nie","2011","Realschule","Ostdeutschland","566","0.302606199024654","0.281217016633467","0.323995381415841"
"Nein, nie","2011","(Fach-)Abitur","Westdeutschland","835","0.412862941131715","0.391055011114841","0.434670871148589"
"Nein, nie","2011","(Fach-)Abitur","Ostdeutschland","129","0.338913138138414","0.288376469947152","0.389449806329677"
"Nein, nie","2011","AkademikerIn","Westdeutschland","1211","0.346880645808253","0.330824800199098","0.362936491417407"
"Nein, nie","2011","AkademikerIn","Ostdeutschland","352","0.357990538341378","0.328380440377462","0.387600636305294"
"Ja, jede Woche","2011","(noch) kein Abschluss","Westdeutschland","50","0.303977212610339","0.240069423090938","0.36788500212974"
"Ja, jede Woche","2011","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja, jede Woche","2011","Hauptschule","Westdeutschland","589","0.169930446114264","0.157648342181032","0.182212550047496"
"Ja, jede Woche","2011","Hauptschule","Ostdeutschland","52","0.139829946302232","0.101652162457207","0.178007730147257"
"Ja, jede Woche","2011","Realschule","Westdeutschland","452","0.115722216978031","0.105385421426817","0.126059012529245"
"Ja, jede Woche","2011","Realschule","Ostdeutschland","246","0.133747049685229","0.11789882203365","0.149595277336808"
"Ja, jede Woche","2011","(Fach-)Abitur","Westdeutschland","238","0.136989454952377","0.121759684157919","0.152219225746834"
"Ja, jede Woche","2011","(Fach-)Abitur","Ostdeutschland","37","0.157539513735128","0.11864371796996","0.196435309500297"
"Ja, jede Woche","2011","AkademikerIn","Westdeutschland","561","0.163346320657335","0.150876092113053","0.175816549201618"
"Ja, jede Woche","2011","AkademikerIn","Ostdeutschland","130","0.132761344648718","0.111803892141426","0.153718797156009"
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","Westdeutschland","32","0.155115422258242","0.104817767694841","0.205413076821642"
"Ja, alle 2 Wochen","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja, alle 2 Wochen","2011","Hauptschule","Westdeutschland","604","0.163725502931488","0.151624746482861","0.175826259380116"
"Ja, alle 2 Wochen","2011","Hauptschule","Ostdeutschland","72","0.250977856447221","0.203248729399093","0.298706983495348"
"Ja, alle 2 Wochen","2011","Realschule","Westdeutschland","617","0.173283780537676","0.161053388356323","0.185514172719028"
"Ja, alle 2 Wochen","2011","Realschule","Ostdeutschland","383","0.206533303343121","0.187684853877606","0.225381752808636"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","Westdeutschland","283","0.133784297209649","0.118705824848994","0.148862769570304"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","Ostdeutschland","60","0.169634957848118","0.129564403847303","0.209705511848933"
"Ja, alle 2 Wochen","2011","AkademikerIn","Westdeutschland","346","0.0961712405748041","0.0862260626032775","0.106116418546331"
"Ja, alle 2 Wochen","2011","AkademikerIn","Ostdeutschland","126","0.131113377163514","0.110266624526352","0.151960129800675"
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","Westdeutschland","18","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","Westdeutschland","324","0.0889517683230015","0.0796422351282915","0.0982613015177115"
"Ja, alle 3-4 Wochen","2011","Hauptschule","Ostdeutschland","35","0.148360362924525","0.10923076939715","0.1874899564519"
"Ja, alle 3-4 Wochen","2011","Realschule","Westdeutschland","324","0.0795856899319891","0.0708400343328092","0.088331345531169"
"Ja, alle 3-4 Wochen","2011","Realschule","Ostdeutschland","193","0.12214190967075","0.106895740192256","0.137388079149245"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","Westdeutschland","168","0.0919807248543852","0.0791799076769918","0.104781542031779"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","Ostdeutschland","28","","",""
"Ja, alle 3-4 Wochen","2011","AkademikerIn","Westdeutschland","314","0.0927046668183461","0.082921667815795","0.102487665820897"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","Ostdeutschland","101","0.0880926727829601","0.0705870082426691","0.105598337323251"
"Seltener","2011","(noch) kein Abschluss","Westdeutschland","37","0.156158234933582","0.105722946735183","0.206593523131981"
"Seltener","2011","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Seltener","2011","Hauptschule","Westdeutschland","716","0.193180001682016","0.180269315142393","0.20609068822164"
"Seltener","2011","Hauptschule","Ostdeutschland","53","0.146037982397316","0.107162960257865","0.184913004536766"
"Seltener","2011","Realschule","Westdeutschland","772","0.224411129992474","0.210930158898636","0.237892101086312"
"Seltener","2011","Realschule","Ostdeutschland","384","0.234971538276246","0.21523083327329","0.254712243279203"
"Seltener","2011","(Fach-)Abitur","Westdeutschland","434","0.224382581851874","0.205904363509872","0.242860800193876"
"Seltener","2011","(Fach-)Abitur","Ostdeutschland","83","0.283486193779234","0.235367771560987","0.331604615997481"
"Seltener","2011","AkademikerIn","Westdeutschland","944","0.300897126141261","0.285425839387415","0.316368412895108"
"Seltener","2011","AkademikerIn","Ostdeutschland","298","0.290042067063431","0.262014838213286","0.318069295913575"
"Nein, nie","2012","(noch) kein Abschluss","Westdeutschland","23","","",""
"Nein, nie","2012","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Nein, nie","2012","Hauptschule","Westdeutschland","381","0.342349634979271","0.313905567141551","0.37079370281699"
"Nein, nie","2012","Hauptschule","Ostdeutschland","29","","",""
"Nein, nie","2012","Realschule","Westdeutschland","547","0.447097379157152","0.419578882214286","0.474615876100018"
"Nein, nie","2012","Realschule","Ostdeutschland","176","0.37162577532684","0.328259612428909","0.414991938224771"
"Nein, nie","2012","(Fach-)Abitur","Westdeutschland","323","0.444499548200477","0.407819372887623","0.481179723513331"
"Nein, nie","2012","(Fach-)Abitur","Ostdeutschland","49","0.38452455879134","0.294023427708361","0.475025689874318"
"Nein, nie","2012","AkademikerIn","Westdeutschland","389","0.403512534788733","0.373724393333101","0.433300676244366"
"Nein, nie","2012","AkademikerIn","Ostdeutschland","94","0.388851155383235","0.325294788140125","0.452407522626344"
"Ja, jede Woche","2012","(noch) kein Abschluss","Westdeutschland","27","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja, jede Woche","2012","Hauptschule","Westdeutschland","181","0.170065906236431","0.147544802545762","0.192587009927099"
"Ja, jede Woche","2012","Hauptschule","Ostdeutschland","16","","",""
"Ja, jede Woche","2012","Realschule","Westdeutschland","158","0.119924492701092","0.10194351778843","0.137905467613753"
"Ja, jede Woche","2012","Realschule","Ostdeutschland","56","0.122872421839225","0.0934114211855341","0.152333422492917"
"Ja, jede Woche","2012","(Fach-)Abitur","Westdeutschland","87","0.122419192969691","0.0982244035335947","0.146613982405787"
"Ja, jede Woche","2012","(Fach-)Abitur","Ostdeutschland","14","","",""
"Ja, jede Woche","2012","AkademikerIn","Westdeutschland","161","0.133887852295569","0.113211597089546","0.154564107501592"
"Ja, jede Woche","2012","AkademikerIn","Ostdeutschland","27","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Westdeutschland","18","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","Westdeutschland","207","0.212161379446178","0.187653200825713","0.236669558066642"
"Ja, alle 2 Wochen","2012","Hauptschule","Ostdeutschland","18","","",""
"Ja, alle 2 Wochen","2012","Realschule","Westdeutschland","202","0.162507088318228","0.142088484281256","0.1829256923552"
"Ja, alle 2 Wochen","2012","Realschule","Ostdeutschland","110","0.207754961349144","0.171347167156554","0.244162755541734"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Westdeutschland","117","0.180334339338562","0.151954422429907","0.208714256247218"
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","Ostdeutschland","16","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","Westdeutschland","127","0.123101677969837","0.103152691424063","0.143050664515612"
"Ja, alle 2 Wochen","2012","AkademikerIn","Ostdeutschland","27","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Westdeutschland","11","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","Westdeutschland","101","0.0909327476032375","0.0736975049572212","0.108167990249254"
"Ja, alle 3-4 Wochen","2012","Hauptschule","Ostdeutschland","8","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","Westdeutschland","118","0.0943683454034781","0.0781879813077585","0.110548709499198"
"Ja, alle 3-4 Wochen","2012","Realschule","Ostdeutschland","46","0.0953889592501379","0.0690275332906388","0.121750385209637"
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Westdeutschland","53","0.0685659753846449","0.049911462590361","0.0872204881789288"
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","Ostdeutschland","13","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Westdeutschland","100","0.098768038267872","0.0806529381690754","0.116883138366669"
"Ja, alle 3-4 Wochen","2012","AkademikerIn","Ostdeutschland","17","","",""
"Seltener","2012","(noch) kein Abschluss","Westdeutschland","13","","",""
"Seltener","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2012","Hauptschule","Westdeutschland","199","0.184490331734884","0.161238316363207","0.20774234710656"
"Seltener","2012","Hauptschule","Ostdeutschland","17","","",""
"Seltener","2012","Realschule","Westdeutschland","229","0.17610269442005","0.155020351922179","0.197185036917921"
"Seltener","2012","Realschule","Ostdeutschland","89","0.202357882234653","0.166303919685004","0.238411844784302"
"Seltener","2012","(Fach-)Abitur","Westdeutschland","125","0.184180944106625","0.1555673242811","0.212794563932149"
"Seltener","2012","(Fach-)Abitur","Ostdeutschland","19","","",""
"Seltener","2012","AkademikerIn","Westdeutschland","265","0.240729896677989","0.214771528012402","0.266688265343575"
"Seltener","2012","AkademikerIn","Ostdeutschland","61","0.27914356359683","0.220660236575292","0.337626890618369"
"Nein, nie","2013","(noch) kein Abschluss","Westdeutschland","50","0.224894093612265","0.16644340885575","0.28334477836878"
"Nein, nie","2013","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Nein, nie","2013","Hauptschule","Westdeutschland","1141","0.371369240187042","0.354568041717684","0.3881704386564"
"Nein, nie","2013","Hauptschule","Ostdeutschland","114","0.352144127013038","0.299564453530722","0.404723800495353"
"Nein, nie","2013","Realschule","Westdeutschland","1469","0.399177270379075","0.382809554331066","0.415544986427084"
"Nein, nie","2013","Realschule","Ostdeutschland","524","0.311958234772606","0.28936996111417","0.334546508431042"
"Nein, nie","2013","(Fach-)Abitur","Westdeutschland","843","0.39699460421657","0.37494223638963","0.41904697204351"
"Nein, nie","2013","(Fach-)Abitur","Ostdeutschland","138","0.352647865027082","0.30215735107078","0.403138378983383"
"Nein, nie","2013","AkademikerIn","Westdeutschland","1196","0.353155398605841","0.33656702778543","0.369743769426252"
"Nein, nie","2013","AkademikerIn","Ostdeutschland","339","0.326950414062867","0.296817736314135","0.3570830918116"
"Ja, jede Woche","2013","(noch) kein Abschluss","Westdeutschland","62","0.420702790035201","0.351589992938781","0.48981558713162"
"Ja, jede Woche","2013","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja, jede Woche","2013","Hauptschule","Westdeutschland","507","0.153074533710912","0.1405542678161","0.165594799605724"
"Ja, jede Woche","2013","Hauptschule","Ostdeutschland","55","0.167233427181323","0.126152366607926","0.20831448775472"
"Ja, jede Woche","2013","Realschule","Westdeutschland","380","0.110555812301972","0.10007530888809","0.121036315715854"
"Ja, jede Woche","2013","Realschule","Ostdeutschland","183","0.117352043209017","0.101660469519851","0.133043616898182"
"Ja, jede Woche","2013","(Fach-)Abitur","Westdeutschland","211","0.120038637781848","0.105390087118861","0.134687188444835"
"Ja, jede Woche","2013","(Fach-)Abitur","Ostdeutschland","41","0.124177053624018","0.0893274610635981","0.159026646184438"
"Ja, jede Woche","2013","AkademikerIn","Westdeutschland","467","0.143432232592172","0.13126686952805","0.155597595656294"
"Ja, jede Woche","2013","AkademikerIn","Ostdeutschland","121","0.127867576973329","0.106416718153869","0.14931843579279"
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Westdeutschland","42","0.16368448314882","0.11188697249741","0.21548199380023"
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","Westdeutschland","582","0.181460503147124","0.168059097314116","0.194861908980132"
"Ja, alle 2 Wochen","2013","Hauptschule","Ostdeutschland","66","0.246622011875143","0.19917150657728","0.294072517173006"
"Ja, alle 2 Wochen","2013","Realschule","Westdeutschland","551","0.158215190809052","0.146018089392974","0.17041229222513"
"Ja, alle 2 Wochen","2013","Realschule","Ostdeutschland","345","0.216249358706937","0.196177213897546","0.236321503516328"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","Westdeutschland","268","0.141472495172413","0.125764692389572","0.157180297955254"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","Ostdeutschland","64","0.232371003021302","0.187740115635535","0.27700189040707"
"Ja, alle 2 Wochen","2013","AkademikerIn","Westdeutschland","335","0.10090199471557","0.0904481938158424","0.111355795615298"
"Ja, alle 2 Wochen","2013","AkademikerIn","Ostdeutschland","94","0.114015644122765","0.0935997455325796","0.134431542712951"
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","Westdeutschland","18","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","Westdeutschland","267","0.0800692786855055","0.0706319299672199","0.0895066274037911"
"Ja, alle 3-4 Wochen","2013","Hauptschule","Ostdeutschland","24","","",""
"Ja, alle 3-4 Wochen","2013","Realschule","Westdeutschland","288","0.083091204975215","0.0738660727239593","0.0923163372264706"
"Ja, alle 3-4 Wochen","2013","Realschule","Ostdeutschland","174","0.110140241618181","0.0948764928599368","0.125403990376426"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","Westdeutschland","146","0.100286408205694","0.0867477536914623","0.113825062719926"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","Ostdeutschland","26","","",""
"Ja, alle 3-4 Wochen","2013","AkademikerIn","Westdeutschland","282","0.0977684790549212","0.0874603639636074","0.108076594146235"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","Ostdeutschland","94","0.110099376556835","0.0899928785143022","0.130205874599368"
"Seltener","2013","(noch) kein Abschluss","Westdeutschland","24","","",""
"Seltener","2013","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Seltener","2013","Hauptschule","Westdeutschland","680","0.214026444269416","0.199764551428757","0.228288337110076"
"Seltener","2013","Hauptschule","Ostdeutschland","58","0.172133966601368","0.13057815388338","0.213689779319356"
"Seltener","2013","Realschule","Westdeutschland","751","0.248960521534686","0.234508499041853","0.26341254402752"
"Seltener","2013","Realschule","Ostdeutschland","390","0.244300121693259","0.223351091119013","0.265249152267505"
"Seltener","2013","(Fach-)Abitur","Westdeutschland","423","0.241207854623475","0.221925526766298","0.260490182480653"
"Seltener","2013","(Fach-)Abitur","Ostdeutschland","75","0.23653274003319","0.191626188082916","0.281439291983464"
"Seltener","2013","AkademikerIn","Westdeutschland","909","0.304741895031496","0.288766193303351","0.320717596759642"
"Seltener","2013","AkademikerIn","Ostdeutschland","283","0.321066988284203","0.291076430676366","0.35105754589204"
"Nein, nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein, nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein, nie","2014","Hauptschule","Westdeutschland","","","",""
"Nein, nie","2014","Hauptschule","Ostdeutschland","","","",""
"Nein, nie","2014","Realschule","Westdeutschland","","","",""
"Nein, nie","2014","Realschule","Ostdeutschland","","","",""
"Nein, nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nein, nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein, nie","2014","AkademikerIn","Westdeutschland","","","",""
"Nein, nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, jede Woche","2014","Hauptschule","Westdeutschland","","","",""
"Ja, jede Woche","2014","Hauptschule","Ostdeutschland","","","",""
"Ja, jede Woche","2014","Realschule","Westdeutschland","","","",""
"Ja, jede Woche","2014","Realschule","Ostdeutschland","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, jede Woche","2014","AkademikerIn","Westdeutschland","","","",""
"Ja, jede Woche","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","Realschule","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","Realschule","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2014","Hauptschule","Westdeutschland","","","",""
"Seltener","2014","Hauptschule","Ostdeutschland","","","",""
"Seltener","2014","Realschule","Westdeutschland","","","",""
"Seltener","2014","Realschule","Ostdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2014","AkademikerIn","Westdeutschland","","","",""
"Seltener","2014","AkademikerIn","Ostdeutschland","","","",""
"Nein, nie","2015","(noch) kein Abschluss","Westdeutschland","76","0.378284095862045","0.313460384666724","0.443107807057365"
"Nein, nie","2015","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Nein, nie","2015","Hauptschule","Westdeutschland","1164","0.391160795034885","0.374028771787229","0.40829281828254"
"Nein, nie","2015","Hauptschule","Ostdeutschland","107","0.312243535559537","0.260236483176948","0.364250587942125"
"Nein, nie","2015","Realschule","Westdeutschland","1362","0.411394147714511","0.394165946415579","0.428622349013443"
"Nein, nie","2015","Realschule","Ostdeutschland","476","0.331914518048857","0.307105522133368","0.356723513964346"
"Nein, nie","2015","(Fach-)Abitur","Westdeutschland","927","0.39022529554028","0.369809270651809","0.410641320428752"
"Nein, nie","2015","(Fach-)Abitur","Ostdeutschland","130","0.363469747531211","0.311573640529744","0.415365854532677"
"Nein, nie","2015","AkademikerIn","Westdeutschland","1252","0.359616531450047","0.343110341951152","0.376122720948942"
"Nein, nie","2015","AkademikerIn","Ostdeutschland","331","0.366258087646621","0.333793287308984","0.398722887984257"
"Ja, jede Woche","2015","(noch) kein Abschluss","Westdeutschland","40","0.177793084637778","0.126686500320091","0.228899668955464"
"Ja, jede Woche","2015","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja, jede Woche","2015","Hauptschule","Westdeutschland","509","0.154393204747205","0.141708568634916","0.167077840859495"
"Ja, jede Woche","2015","Hauptschule","Ostdeutschland","46","0.142483452294911","0.103254957838566","0.181711946751256"
"Ja, jede Woche","2015","Realschule","Westdeutschland","375","0.123281007635629","0.111770966120963","0.134791049150294"
"Ja, jede Woche","2015","Realschule","Ostdeutschland","161","0.119627424846243","0.102530079832556","0.13672476985993"
"Ja, jede Woche","2015","(Fach-)Abitur","Westdeutschland","268","0.121994169071825","0.108296489207003","0.135691848936647"
"Ja, jede Woche","2015","(Fach-)Abitur","Ostdeutschland","39","0.104666412880469","0.0716380361526169","0.137694789608321"
"Ja, jede Woche","2015","AkademikerIn","Westdeutschland","457","0.153431901351724","0.1410354971205","0.165828305582947"
"Ja, jede Woche","2015","AkademikerIn","Ostdeutschland","96","0.103006485640391","0.0825236610383485","0.123489310242434"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","Westdeutschland","53","0.217804748443298","0.162632571481197","0.2729769254054"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","Westdeutschland","545","0.170861514289783","0.157648090857969","0.184074937721597"
"Ja, alle 2 Wochen","2015","Hauptschule","Ostdeutschland","71","0.260881797664122","0.211601081619564","0.31016251370868"
"Ja, alle 2 Wochen","2015","Realschule","Westdeutschland","476","0.152854985117224","0.140256530430694","0.165453439803754"
"Ja, alle 2 Wochen","2015","Realschule","Ostdeutschland","296","0.218436362295521","0.196668053652175","0.240204670938866"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","Westdeutschland","316","0.151816333336407","0.136797611394775","0.166835055278039"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","Ostdeutschland","60","0.18235607686424","0.140694725984148","0.224017427744332"
"Ja, alle 2 Wochen","2015","AkademikerIn","Westdeutschland","365","0.125257018216613","0.113871620277104","0.136642416156121"
"Ja, alle 2 Wochen","2015","AkademikerIn","Ostdeutschland","93","0.127957084912517","0.105447680327187","0.150466489497846"
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","Westdeutschland","16","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","Westdeutschland","275","0.0854109635903521","0.0755991453128133","0.0952227818678909"
"Ja, alle 3-4 Wochen","2015","Hauptschule","Ostdeutschland","18","","",""
"Ja, alle 3-4 Wochen","2015","Realschule","Westdeutschland","251","0.0766030518788015","0.0672916333321049","0.0859144704254982"
"Ja, alle 3-4 Wochen","2015","Realschule","Ostdeutschland","125","0.0907394005743591","0.0756064997749148","0.105872301373803"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","Westdeutschland","182","0.0853315958679624","0.0736388759273781","0.0970243158085467"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","Ostdeutschland","26","","",""
"Ja, alle 3-4 Wochen","2015","AkademikerIn","Westdeutschland","289","0.0944322895975262","0.084373918124079","0.104490661070973"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","Ostdeutschland","84","0.117953509426308","0.0962182873898885","0.139688731462728"
"Seltener","2015","(noch) kein Abschluss","Westdeutschland","30","0.149862079873238","0.102150979491336","0.19757318025514"
"Seltener","2015","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Seltener","2015","Hauptschule","Westdeutschland","624","0.198173522337775","0.184179495552898","0.212167549122652"
"Seltener","2015","Hauptschule","Ostdeutschland","63","0.2427660094779","0.194648054524534","0.290883964431266"
"Seltener","2015","Realschule","Westdeutschland","670","0.235866807653835","0.221003463219957","0.250730152087712"
"Seltener","2015","Realschule","Ostdeutschland","326","0.23928229423502","0.216804841646169","0.261759746823872"
"Seltener","2015","(Fach-)Abitur","Westdeutschland","500","0.250632606183525","0.232494374021395","0.268770838345655"
"Seltener","2015","(Fach-)Abitur","Ostdeutschland","75","0.268781633212565","0.220950082494791","0.316613183930339"
"Seltener","2015","AkademikerIn","Westdeutschland","884","0.26726225938409","0.252041018989494","0.282483499778686"
"Seltener","2015","AkademikerIn","Ostdeutschland","242","0.284824832374163","0.254411917388366","0.315237747359961"
"Nein, nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein, nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein, nie","2016","Hauptschule","Westdeutschland","","","",""
"Nein, nie","2016","Hauptschule","Ostdeutschland","","","",""
"Nein, nie","2016","Realschule","Westdeutschland","","","",""
"Nein, nie","2016","Realschule","Ostdeutschland","","","",""
"Nein, nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nein, nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein, nie","2016","AkademikerIn","Westdeutschland","","","",""
"Nein, nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, jede Woche","2016","Hauptschule","Westdeutschland","","","",""
"Ja, jede Woche","2016","Hauptschule","Ostdeutschland","","","",""
"Ja, jede Woche","2016","Realschule","Westdeutschland","","","",""
"Ja, jede Woche","2016","Realschule","Ostdeutschland","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja, jede Woche","2016","AkademikerIn","Westdeutschland","","","",""
"Ja, jede Woche","2016","AkademikerIn","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Ostdeutschland","","","",""
