"plb0218","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2007","Hauptschule","direkter Migrationshintergrund","91","0.176949419379456","0.143193870146782","0.210704968612129"
"Seltener","2007","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Seltener","2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","Realschule","kein Migrationshintergrund","795","0.234326684343466","0.22009939504633","0.248553973640602"
"Seltener","2007","Realschule","direkter Migrationshintergrund","22","","",""
"Seltener","2007","Realschule","indirekter Migrationshintergrund","27","","",""
"Seltener","2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","(Fach-)Abitur","kein Migrationshintergrund","287","0.246569703236814","0.221766344614107","0.27137306185952"
"Seltener","2007","(Fach-)Abitur","direkter Migrationshintergrund","39","0.19969956352384","0.146509157093439","0.25288996995424"
"Seltener","2007","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Seltener","2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2007","AkademikerIn","kein Migrationshintergrund","865","0.3181939344207","0.300718712413603","0.335669156427798"
"Seltener","2007","AkademikerIn","direkter Migrationshintergrund","68","0.323994361389624","0.26201174296404","0.385976979815208"
"Seltener","2007","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Seltener","2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2008","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2008","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2008","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2008","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2008","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2008","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2008","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2008","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2008","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2008","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2008","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2008","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2008","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2008","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2008","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2008","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2008","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2008","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2008","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2009","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Nein, nie","2009","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Nein, nie","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Nein, nie","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2009","Hauptschule","kein Migrationshintergrund","709","0.350588968831733","0.329645699959771","0.371532237703695"
"Nein, nie","2009","Hauptschule","direkter Migrationshintergrund","155","0.364827976712976","0.316427901055437","0.413228052370515"
"Nein, nie","2009","Hauptschule","indirekter Migrationshintergrund","71","0.399602456042755","0.320954310870789","0.47825060121472"
"Nein, nie","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2009","Realschule","kein Migrationshintergrund","1105","0.345854481668991","0.329097273940366","0.362611689397615"
"Nein, nie","2009","Realschule","direkter Migrationshintergrund","40","0.56921240024849","0.462680955231456","0.675743845265523"
"Nein, nie","2009","Realschule","indirekter Migrationshintergrund","53","0.477536309336049","0.388166933605416","0.566905685066682"
"Nein, nie","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2009","(Fach-)Abitur","kein Migrationshintergrund","421","0.404641493354425","0.374768193242726","0.434514793466125"
"Nein, nie","2009","(Fach-)Abitur","direkter Migrationshintergrund","78","0.428760457296999","0.35666211196362","0.500858802630378"
"Nein, nie","2009","(Fach-)Abitur","indirekter Migrationshintergrund","26","","",""
"Nein, nie","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2009","AkademikerIn","kein Migrationshintergrund","789","0.302261301489532","0.284143178944488","0.320379424034575"
"Nein, nie","2009","AkademikerIn","direkter Migrationshintergrund","74","0.46865568236896","0.398253779076122","0.539057585661799"
"Nein, nie","2009","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Nein, nie","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2009","Hauptschule","kein Migrationshintergrund","311","0.14721613640216","0.131664263120396","0.162768009683924"
"Ja, jede Woche","2009","Hauptschule","direkter Migrationshintergrund","67","0.204839094449688","0.164261132913053","0.245417055986324"
"Ja, jede Woche","2009","Hauptschule","indirekter Migrationshintergrund","30","0.271861393224515","0.200422329322669","0.34330045712636"
"Ja, jede Woche","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2009","Realschule","kein Migrationshintergrund","415","0.140460136599579","0.128218842866391","0.152701430332767"
"Ja, jede Woche","2009","Realschule","direkter Migrationshintergrund","9","","",""
"Ja, jede Woche","2009","Realschule","indirekter Migrationshintergrund","15","","",""
"Ja, jede Woche","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","kein Migrationshintergrund","127","0.129834309498565","0.109376721549596","0.150291897447533"
"Ja, jede Woche","2009","(Fach-)Abitur","direkter Migrationshintergrund","28","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2009","AkademikerIn","kein Migrationshintergrund","432","0.172478552306452","0.157573527890129","0.187383576722775"
"Ja, jede Woche","2009","AkademikerIn","direkter Migrationshintergrund","34","0.136037990129662","0.0876712449148456","0.184404735344478"
"Ja, jede Woche","2009","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"Ja, jede Woche","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","5","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","kein Migrationshintergrund","318","0.171762787388261","0.155207854543456","0.188317720233066"
"Ja, alle 2 Wochen","2009","Hauptschule","direkter Migrationshintergrund","59","0.168168665351354","0.130563589462703","0.205773741240005"
"Ja, alle 2 Wochen","2009","Hauptschule","indirekter Migrationshintergrund","22","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2009","Realschule","kein Migrationshintergrund","519","0.177104492040254","0.163655030465504","0.190553953615004"
"Ja, alle 2 Wochen","2009","Realschule","direkter Migrationshintergrund","12","","",""
"Ja, alle 2 Wochen","2009","Realschule","indirekter Migrationshintergrund","19","","",""
"Ja, alle 2 Wochen","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","kein Migrationshintergrund","134","0.119265159859676","0.0995392021185539","0.138991117600798"
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","direkter Migrationshintergrund","33","0.155464414910864","0.102676649412015","0.208252180409713"
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","8","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","kein Migrationshintergrund","242","0.104940482047376","0.0928491820016304","0.117031782093122"
"Ja, alle 2 Wochen","2009","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","indirekter Migrationshintergrund","10","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","kein Migrationshintergrund","181","0.090190920729234","0.0776178297674463","0.102764011691022"
"Ja, alle 3-4 Wochen","2009","Hauptschule","direkter Migrationshintergrund","30","0.091156679149888","0.0622169108067628","0.120096447493013"
"Ja, alle 3-4 Wochen","2009","Hauptschule","indirekter Migrationshintergrund","6","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","kein Migrationshintergrund","291","0.0903568772953201","0.0802565861832604","0.10045716840738"
"Ja, alle 3-4 Wochen","2009","Realschule","direkter Migrationshintergrund","6","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","kein Migrationshintergrund","84","0.0829984244288699","0.0662073426098177","0.0997895062479221"
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","direkter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","kein Migrationshintergrund","248","0.100287822353115","0.0884369201758033","0.112138724530426"
"Ja, alle 3-4 Wochen","2009","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","(noch) kein Abschluss","kein Migrationshintergrund","9","","",""
"Seltener","2009","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Seltener","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Seltener","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","Hauptschule","kein Migrationshintergrund","475","0.240241186648612","0.221489207149037","0.258993166148187"
"Seltener","2009","Hauptschule","direkter Migrationshintergrund","69","0.171007584336094","0.133151189078707","0.208863979593481"
"Seltener","2009","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Seltener","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","Realschule","kein Migrationshintergrund","765","0.246224012395856","0.231046377006058","0.261401647785654"
"Seltener","2009","Realschule","direkter Migrationshintergrund","16","","",""
"Seltener","2009","Realschule","indirekter Migrationshintergrund","22","","",""
"Seltener","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","(Fach-)Abitur","kein Migrationshintergrund","271","0.263260612858464","0.236456057892942","0.290065167823986"
"Seltener","2009","(Fach-)Abitur","direkter Migrationshintergrund","31","0.123582822626924","0.0756378252516995","0.171527820002149"
"Seltener","2009","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Seltener","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2009","AkademikerIn","kein Migrationshintergrund","757","0.320031841803525","0.301627665000622","0.338436018606428"
"Seltener","2009","AkademikerIn","direkter Migrationshintergrund","52","0.235574863518882","0.175705948131939","0.295443778905825"
"Seltener","2009","AkademikerIn","indirekter Migrationshintergrund","27","","",""
"Seltener","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2010","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2010","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2010","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
