"pli0096_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1992","Realschule","Westdeutschland","","","",""
"Täglich","1992","Realschule","Ostdeutschland","","","",""
"Täglich","1992","(Fach-)Abitur","Westdeutschland","","","",""
"Täglich","1992","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1992","AkademikerIn","Westdeutschland","","","",""
"Täglich","1992","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Westdeutschland","36","0.059326098076195","0.0429048195654745","0.0757473765869154"
"Min 1x pro Woche","1992","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Min 1x pro Woche","1992","Hauptschule","Westdeutschland","277","0.0585293738724606","0.0520409265527997","0.0650178211921215"
"Min 1x pro Woche","1992","Hauptschule","Ostdeutschland","47","0.029956471567419","0.0210238245166677","0.0388891186181703"
"Min 1x pro Woche","1992","Realschule","Westdeutschland","165","0.102643789671188","0.0880088193867844","0.117278759955592"
"Min 1x pro Woche","1992","Realschule","Ostdeutschland","53","0.0375615805315166","0.0276723540387701","0.0474508070242632"
"Min 1x pro Woche","1992","(Fach-)Abitur","Westdeutschland","60","0.0843274797913066","0.064763739412724","0.103891220169889"
"Min 1x pro Woche","1992","(Fach-)Abitur","Ostdeutschland","2","","",""
"Min 1x pro Woche","1992","AkademikerIn","Westdeutschland","72","0.0918897800294401","0.0709918654982184","0.112787694560662"
"Min 1x pro Woche","1992","AkademikerIn","Ostdeutschland","52","0.0604521451877413","0.0449507610793397","0.0759535292961429"
"Min 1x pro Monat","1992","(noch) kein Abschluss","Westdeutschland","12","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Min 1x pro Monat","1992","Hauptschule","Westdeutschland","295","0.0642895455573731","0.0575101437418","0.0710689473729462"
"Min 1x pro Monat","1992","Hauptschule","Ostdeutschland","56","0.0379654741916711","0.0279509809617264","0.0479799674216159"
"Min 1x pro Monat","1992","Realschule","Westdeutschland","103","0.0650519073389672","0.0531595804896776","0.0769442341882569"
"Min 1x pro Monat","1992","Realschule","Ostdeutschland","75","0.0482379653141021","0.037093413754699","0.0593825168735051"
"Min 1x pro Monat","1992","(Fach-)Abitur","Westdeutschland","54","0.0725935485741053","0.0543259563173062","0.0908611408309044"
"Min 1x pro Monat","1992","(Fach-)Abitur","Ostdeutschland","6","","",""
"Min 1x pro Monat","1992","AkademikerIn","Westdeutschland","75","0.101056757412753","0.0792521196278918","0.122861395197614"
"Min 1x pro Monat","1992","AkademikerIn","Ostdeutschland","98","0.106271799302009","0.0862262983267763","0.126317300277242"
"Seltener","1992","(noch) kein Abschluss","Westdeutschland","29","","",""
"Seltener","1992","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Seltener","1992","Hauptschule","Westdeutschland","507","0.103413873324432","0.0949972892471906","0.111830457401673"
"Seltener","1992","Hauptschule","Ostdeutschland","100","0.0609295936557496","0.0483952253441307","0.0734639619673685"
"Seltener","1992","Realschule","Westdeutschland","204","0.116015135106885","0.100572450232762","0.131457819981009"
"Seltener","1992","Realschule","Ostdeutschland","130","0.087486697504866","0.0727908535316578","0.102182541478074"
"Seltener","1992","(Fach-)Abitur","Westdeutschland","110","0.141432359544673","0.116898894504842","0.165965824584505"
"Seltener","1992","(Fach-)Abitur","Ostdeutschland","15","","",""
"Seltener","1992","AkademikerIn","Westdeutschland","114","0.162931126241794","0.136214434021152","0.189647818462436"
"Seltener","1992","AkademikerIn","Ostdeutschland","131","0.140617174050175","0.118006282609822","0.163228065490529"
"Nie","1992","(noch) kein Abschluss","Westdeutschland","718","0.877674616318438","0.854897979910338","0.900451252726538"
"Nie","1992","(noch) kein Abschluss","Ostdeutschland","58","0.874873517126925","0.796805922287264","0.952941111966586"
"Nie","1992","Hauptschule","Westdeutschland","3949","0.773767207245735","0.76220253324298","0.785331881248489"
"Nie","1992","Hauptschule","Ostdeutschland","1196","0.87114846058516","0.853592276487688","0.888704644682633"
"Nie","1992","Realschule","Westdeutschland","1180","0.716289167882959","0.694550885796039","0.73802744996988"
"Nie","1992","Realschule","Ostdeutschland","1162","0.826713756649515","0.807027481789247","0.846400031509784"
"Nie","1992","(Fach-)Abitur","Westdeutschland","551","0.701646612089915","0.669434296675783","0.733858927504046"
"Nie","1992","(Fach-)Abitur","Ostdeutschland","92","0.819946558828301","0.749721411723214","0.890171705933387"
"Nie","1992","AkademikerIn","Westdeutschland","473","0.644122336316013","0.609485787995457","0.678758884636569"
"Nie","1992","AkademikerIn","Ostdeutschland","627","0.692658881460074","0.662648245126212","0.722669517793937"
"Täglich","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Täglich","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Täglich","1993","Hauptschule","Westdeutschland","","","",""
"Täglich","1993","Hauptschule","Ostdeutschland","","","",""
"Täglich","1993","Realschule","Westdeutschland","","","",""
"Täglich","1993","Realschule","Ostdeutschland","","","",""
"Täglich","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Täglich","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1993","AkademikerIn","Westdeutschland","","","",""
"Täglich","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","1993","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Ostdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","1993","Hauptschule","Westdeutschland","","","",""
"Seltener","1993","Hauptschule","Ostdeutschland","","","",""
"Seltener","1993","Realschule","Westdeutschland","","","",""
"Seltener","1993","Realschule","Ostdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","1993","AkademikerIn","Westdeutschland","","","",""
"Seltener","1993","AkademikerIn","Ostdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","1993","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","1993","Hauptschule","Westdeutschland","","","",""
"Nie","1993","Hauptschule","Ostdeutschland","","","",""
"Nie","1993","Realschule","Westdeutschland","","","",""
"Nie","1993","Realschule","Ostdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","1993","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","1993","AkademikerIn","Westdeutschland","","","",""
"Nie","1993","AkademikerIn","Ostdeutschland","","","",""
"Täglich","1994","(noch) kein Abschluss","Westdeutschland","","","",""
"Täglich","1994","(noch) kein Abschluss","Ostdeutschland","","","",""
"Täglich","1994","Hauptschule","Westdeutschland","","","",""
"Täglich","1994","Hauptschule","Ostdeutschland","","","",""
"Täglich","1994","Realschule","Westdeutschland","","","",""
"Täglich","1994","Realschule","Ostdeutschland","","","",""
"Täglich","1994","(Fach-)Abitur","Westdeutschland","","","",""
"Täglich","1994","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1994","AkademikerIn","Westdeutschland","","","",""
"Täglich","1994","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Westdeutschland","21","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Min 1x pro Woche","1994","Hauptschule","Westdeutschland","288","0.0651502968268586","0.0581474846324506","0.0721531090212666"
"Min 1x pro Woche","1994","Hauptschule","Ostdeutschland","33","0.0229917597875611","0.0147455856828566","0.0312379338922656"
"Min 1x pro Woche","1994","Realschule","Westdeutschland","156","0.0979494221547579","0.0836588714586202","0.112239972850896"
"Min 1x pro Woche","1994","Realschule","Ostdeutschland","50","0.036921473083729","0.0269069586420536","0.0469359875254043"
"Min 1x pro Woche","1994","(Fach-)Abitur","Westdeutschland","78","0.0978710413566179","0.0770183456255309","0.118723737087705"
"Min 1x pro Woche","1994","(Fach-)Abitur","Ostdeutschland","4","","",""
"Min 1x pro Woche","1994","AkademikerIn","Westdeutschland","81","0.0964214276600209","0.0757994427215786","0.117043412598463"
"Min 1x pro Woche","1994","AkademikerIn","Ostdeutschland","42","0.0491338476899394","0.0346371448242323","0.0636305505556465"
"Min 1x pro Monat","1994","(noch) kein Abschluss","Westdeutschland","20","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Min 1x pro Monat","1994","Hauptschule","Westdeutschland","287","0.0646739191302288","0.0576949786476552","0.0716528596128023"
"Min 1x pro Monat","1994","Hauptschule","Ostdeutschland","50","0.0328732272616449","0.0230629754743706","0.0426834790489192"
"Min 1x pro Monat","1994","Realschule","Westdeutschland","132","0.0834209597298403","0.0701269762974103","0.0967149431622704"
"Min 1x pro Monat","1994","Realschule","Ostdeutschland","74","0.0528162430342683","0.0409377756143825","0.0646947104541541"
"Min 1x pro Monat","1994","(Fach-)Abitur","Westdeutschland","44","0.0589900331408204","0.0424556795288846","0.0755243867527562"
"Min 1x pro Monat","1994","(Fach-)Abitur","Ostdeutschland","7","","",""
"Min 1x pro Monat","1994","AkademikerIn","Westdeutschland","62","0.0718170327852488","0.0537789136491462","0.0898551519213513"
"Min 1x pro Monat","1994","AkademikerIn","Ostdeutschland","105","0.136456834730892","0.113433998309078","0.159479671152705"
"Seltener","1994","(noch) kein Abschluss","Westdeutschland","69","0.119012012786746","0.0956821263608597","0.142341899212632"
"Seltener","1994","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Seltener","1994","Hauptschule","Westdeutschland","491","0.0993456834600897","0.0908578480181744","0.107833518902005"
"Seltener","1994","Hauptschule","Ostdeutschland","75","0.0554312453021534","0.0428416611408162","0.0680208294634906"
"Seltener","1994","Realschule","Westdeutschland","245","0.144973431420827","0.128046953638522","0.161899909203132"
"Seltener","1994","Realschule","Ostdeutschland","110","0.073111956875942","0.0592868855302626","0.0869370282216214"
"Seltener","1994","(Fach-)Abitur","Westdeutschland","108","0.148071565833418","0.123146392853801","0.172996738813036"
"Seltener","1994","(Fach-)Abitur","Ostdeutschland","19","","",""
"Seltener","1994","AkademikerIn","Westdeutschland","138","0.173087186127224","0.146655611004031","0.199518761250418"
"Seltener","1994","AkademikerIn","Ostdeutschland","135","0.142806443690087","0.119340798128576","0.166272089251598"
"Nie","1994","(noch) kein Abschluss","Westdeutschland","630","0.804874456042807","0.776321349435743","0.83342756264987"
"Nie","1994","(noch) kein Abschluss","Ostdeutschland","87","0.878088217708425","0.813961353110735","0.942215082306115"
"Nie","1994","Hauptschule","Westdeutschland","3705","0.770830100582823","0.758903916664883","0.782756284500763"
"Nie","1994","Hauptschule","Ostdeutschland","1111","0.888703767648641","0.871400185385337","0.906007349911944"
"Nie","1994","Realschule","Westdeutschland","1129","0.673656186694575","0.651114343492945","0.696198029896205"
"Nie","1994","Realschule","Ostdeutschland","1128","0.837150327006061","0.817541360339817","0.856759293672305"
"Nie","1994","(Fach-)Abitur","Westdeutschland","550","0.695067359669144","0.662758904398859","0.727375814939429"
"Nie","1994","(Fach-)Abitur","Ostdeutschland","107","0.798047036820348","0.730822600856694","0.865271472784002"
"Nie","1994","AkademikerIn","Westdeutschland","506","0.658674353427506","0.625547471289822","0.69180123556519"
"Nie","1994","AkademikerIn","Ostdeutschland","572","0.671602873889082","0.640105445114279","0.703100302663885"
"Täglich","1995","(noch) kein Abschluss","Westdeutschland","6","","",""
"Täglich","1995","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Täglich","1995","Hauptschule","Westdeutschland","43","0.00915870279189717","0.00648156736918156","0.0118358382146128"
"Täglich","1995","Hauptschule","Ostdeutschland","6","","",""
"Täglich","1995","Realschule","Westdeutschland","33","0.0198425257392673","0.0133382469849905","0.0263468044935442"
"Täglich","1995","Realschule","Ostdeutschland","9","","",""
"Täglich","1995","(Fach-)Abitur","Westdeutschland","12","","",""
"Täglich","1995","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1995","AkademikerIn","Westdeutschland","19","","",""
"Täglich","1995","AkademikerIn","Ostdeutschland","7","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Westdeutschland","26","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Ostdeutschland","8","","",""
"Min 1x pro Woche","1995","Hauptschule","Westdeutschland","284","0.0656177827819505","0.058659142834161","0.07257642272974"
"Min 1x pro Woche","1995","Hauptschule","Ostdeutschland","29","","",""
"Min 1x pro Woche","1995","Realschule","Westdeutschland","153","0.0827346851959645","0.0698864334780294","0.0955829369138996"
"Min 1x pro Woche","1995","Realschule","Ostdeutschland","57","0.037173024382784","0.0270056142249998","0.0473404345405682"
"Min 1x pro Woche","1995","(Fach-)Abitur","Westdeutschland","69","0.074110907294947","0.0570065702991021","0.091215244290792"
"Min 1x pro Woche","1995","(Fach-)Abitur","Ostdeutschland","6","","",""
"Min 1x pro Woche","1995","AkademikerIn","Westdeutschland","75","0.071893364879696","0.055137916800825","0.088648812958567"
"Min 1x pro Woche","1995","AkademikerIn","Ostdeutschland","48","0.057629167668216","0.0417846263806246","0.0734737089558075"
"Min 1x pro Monat","1995","(noch) kein Abschluss","Westdeutschland","8","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Min 1x pro Monat","1995","Hauptschule","Westdeutschland","261","0.0568514844053232","0.0503440132011552","0.0633589556094912"
"Min 1x pro Monat","1995","Hauptschule","Ostdeutschland","59","0.0429342275684489","0.0315031454869802","0.0543653096499176"
"Min 1x pro Monat","1995","Realschule","Westdeutschland","113","0.0663964133535868","0.0547844326053599","0.0780083941018137"
"Min 1x pro Monat","1995","Realschule","Ostdeutschland","61","0.0480235482482764","0.0365324246506682","0.0595146718458845"
"Min 1x pro Monat","1995","(Fach-)Abitur","Westdeutschland","44","0.0606467571418131","0.0450618594091592","0.0762316548744671"
"Min 1x pro Monat","1995","(Fach-)Abitur","Ostdeutschland","10","","",""
"Min 1x pro Monat","1995","AkademikerIn","Westdeutschland","64","0.0681659867853355","0.0518179410268125","0.0845140325438585"
"Min 1x pro Monat","1995","AkademikerIn","Ostdeutschland","86","0.0943612675127259","0.074485589332057","0.114236945693395"
"Seltener","1995","(noch) kein Abschluss","Westdeutschland","39","0.0636518408843302","0.046260850458578","0.0810428313100824"
"Seltener","1995","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Seltener","1995","Hauptschule","Westdeutschland","389","0.0815899281390772","0.07389706684256","0.0892827894355945"
"Seltener","1995","Hauptschule","Ostdeutschland","44","0.0308396091913588","0.021090456215906","0.0405887621668117"
"Seltener","1995","Realschule","Westdeutschland","175","0.105655982797163","0.0913191872644302","0.119992778329896"
"Seltener","1995","Realschule","Ostdeutschland","104","0.0757817225709196","0.0615587037926139","0.0900047413492252"
"Seltener","1995","(Fach-)Abitur","Westdeutschland","90","0.110032184538576","0.0895991573054972","0.130465211771656"
"Seltener","1995","(Fach-)Abitur","Ostdeutschland","10","","",""
"Seltener","1995","AkademikerIn","Westdeutschland","111","0.136563648621433","0.114289791863047","0.158837505379818"
"Seltener","1995","AkademikerIn","Ostdeutschland","97","0.113335489854412","0.0917823669733679","0.134888612735456"
"Nie","1995","(noch) kein Abschluss","Westdeutschland","678","0.852407962798975","0.827140864848207","0.877675060749742"
"Nie","1995","(noch) kein Abschluss","Ostdeutschland","97","0.867373415077466","0.805112713201605","0.929634116953327"
"Nie","1995","Hauptschule","Westdeutschland","3887","0.786782101881752","0.775271703033217","0.798292500730287"
"Nie","1995","Hauptschule","Ostdeutschland","1070","0.89965494639","0.882711545188658","0.916598347591342"
"Nie","1995","Realschule","Westdeutschland","1292","0.725370392914018","0.704553959014252","0.746186826813784"
"Nie","1995","Realschule","Ostdeutschland","1099","0.828849742233907","0.808607950473777","0.849091533994037"
"Nie","1995","(Fach-)Abitur","Westdeutschland","686","0.740564079964719","0.71194326010896","0.769184899820477"
"Nie","1995","(Fach-)Abitur","Ostdeutschland","125","0.853929817724557","0.797598294835478","0.910261340613636"
"Nie","1995","AkademikerIn","Westdeutschland","644","0.700476632239717","0.670765111349585","0.730188153129849"
"Nie","1995","AkademikerIn","Ostdeutschland","593","0.726034516733644","0.695711379032668","0.75635765443462"
"Täglich","1996","(noch) kein Abschluss","Westdeutschland","","","",""
"Täglich","1996","(noch) kein Abschluss","Ostdeutschland","","","",""
"Täglich","1996","Hauptschule","Westdeutschland","","","",""
"Täglich","1996","Hauptschule","Ostdeutschland","","","",""
"Täglich","1996","Realschule","Westdeutschland","","","",""
"Täglich","1996","Realschule","Ostdeutschland","","","",""
"Täglich","1996","(Fach-)Abitur","Westdeutschland","","","",""
"Täglich","1996","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1996","AkademikerIn","Westdeutschland","","","",""
"Täglich","1996","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Westdeutschland","28","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Min 1x pro Woche","1996","Hauptschule","Westdeutschland","301","0.0701949877367302","0.0629143987666314","0.077475576706829"
"Min 1x pro Woche","1996","Hauptschule","Ostdeutschland","37","0.0255083577533505","0.0165164166996128","0.0345002988070882"
"Min 1x pro Woche","1996","Realschule","Westdeutschland","167","0.0950224925618344","0.0813688561381808","0.108676128985488"
"Min 1x pro Woche","1996","Realschule","Ostdeutschland","56","0.0385504729015768","0.028207695845717","0.0488932499574366"
"Min 1x pro Woche","1996","(Fach-)Abitur","Westdeutschland","81","0.0985714976297803","0.0787183000151784","0.118424695244382"
"Min 1x pro Woche","1996","(Fach-)Abitur","Ostdeutschland","10","","",""
"Min 1x pro Woche","1996","AkademikerIn","Westdeutschland","108","0.110571390467276","0.0903071136090257","0.130835667325526"
"Min 1x pro Woche","1996","AkademikerIn","Ostdeutschland","63","0.0809450423210924","0.0624561530883171","0.0994339315538678"
"Min 1x pro Monat","1996","(noch) kein Abschluss","Westdeutschland","15","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Min 1x pro Monat","1996","Hauptschule","Westdeutschland","294","0.0679125825489937","0.0607425526564809","0.0750826124415064"
"Min 1x pro Monat","1996","Hauptschule","Ostdeutschland","59","0.0448926997699507","0.0330830481457599","0.0567023513941415"
"Min 1x pro Monat","1996","Realschule","Westdeutschland","145","0.0907254646250122","0.0773524799454032","0.104098449304621"
"Min 1x pro Monat","1996","Realschule","Ostdeutschland","81","0.0608660179044114","0.0480217224858868","0.0737103133229359"
"Min 1x pro Monat","1996","(Fach-)Abitur","Westdeutschland","59","0.0691219464243341","0.052227517336354","0.0860163755123142"
"Min 1x pro Monat","1996","(Fach-)Abitur","Ostdeutschland","10","","",""
"Min 1x pro Monat","1996","AkademikerIn","Westdeutschland","82","0.0979481280671226","0.0787407535943305","0.117155502539915"
"Min 1x pro Monat","1996","AkademikerIn","Ostdeutschland","99","0.125565023039731","0.10310330077008","0.148026745309382"
"Seltener","1996","(noch) kein Abschluss","Westdeutschland","76","0.123451062307973","0.0994063743463368","0.147495750269608"
"Seltener","1996","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Seltener","1996","Hauptschule","Westdeutschland","611","0.134927161180476","0.12519087007481","0.144663452286142"
"Seltener","1996","Hauptschule","Ostdeutschland","104","0.0783765520395846","0.0630482878530831","0.0937048162260861"
"Seltener","1996","Realschule","Westdeutschland","298","0.164311532869446","0.147058221493759","0.181564844245132"
"Seltener","1996","Realschule","Ostdeutschland","177","0.125597313174453","0.107793829959387","0.143400796389519"
"Seltener","1996","(Fach-)Abitur","Westdeutschland","136","0.158985318350586","0.134631366441444","0.183339270259728"
"Seltener","1996","(Fach-)Abitur","Ostdeutschland","27","","",""
"Seltener","1996","AkademikerIn","Westdeutschland","167","0.189960277916508","0.164612567699628","0.215307988133389"
"Seltener","1996","AkademikerIn","Ostdeutschland","132","0.144400820507281","0.120574062033956","0.168227578980607"
"Nie","1996","(noch) kein Abschluss","Westdeutschland","600","0.785661904314269","0.75566674469321","0.815657063935327"
"Nie","1996","(noch) kein Abschluss","Ostdeutschland","94","0.805618254339613","0.733605158015856","0.877631350663369"
"Nie","1996","Hauptschule","Westdeutschland","3524","0.7269652685338","0.714268789510805","0.739661747556796"
"Nie","1996","Hauptschule","Ostdeutschland","981","0.851222390437114","0.830926250440995","0.871518530433234"
"Nie","1996","Realschule","Westdeutschland","1162","0.649940509943708","0.627731767706288","0.672149252181128"
"Nie","1996","Realschule","Ostdeutschland","1017","0.774986196019559","0.752551993935527","0.79742039810359"
"Nie","1996","(Fach-)Abitur","Westdeutschland","590","0.6733212375953","0.642084853652624","0.704557621537975"
"Nie","1996","(Fach-)Abitur","Ostdeutschland","116","0.707560890093825","0.637728979363634","0.777392800824016"
"Nie","1996","AkademikerIn","Westdeutschland","563","0.601520203549093","0.569884139933265","0.633156267164921"
"Nie","1996","AkademikerIn","Ostdeutschland","542","0.649089114131895","0.61673753116394","0.68144069709985"
"Täglich","1997","(noch) kein Abschluss","Westdeutschland","","","",""
"Täglich","1997","(noch) kein Abschluss","Ostdeutschland","","","",""
"Täglich","1997","Hauptschule","Westdeutschland","","","",""
"Täglich","1997","Hauptschule","Ostdeutschland","","","",""
"Täglich","1997","Realschule","Westdeutschland","","","",""
"Täglich","1997","Realschule","Ostdeutschland","","","",""
"Täglich","1997","(Fach-)Abitur","Westdeutschland","","","",""
"Täglich","1997","(Fach-)Abitur","Ostdeutschland","","","",""
"Täglich","1997","AkademikerIn","Westdeutschland","","","",""
"Täglich","1997","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","Westdeutschland","34","0.0641540242615146","0.045950410516365","0.0823576380066642"
"Min 1x pro Woche","1997","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Min 1x pro Woche","1997","Hauptschule","Westdeutschland","299","0.0680767620112401","0.0607805119006244","0.0753730121218557"
"Min 1x pro Woche","1997","Hauptschule","Ostdeutschland","43","0.0343832133355282","0.0237733749003423","0.0449930517707142"
"Min 1x pro Woche","1997","Realschule","Westdeutschland","187","0.107574195712255","0.0931437772921964","0.122004614132313"
"Min 1x pro Woche","1997","Realschule","Ostdeutschland","56","0.0464443545459148","0.0349648153145179","0.0579238937773117"
"Min 1x pro Woche","1997","(Fach-)Abitur","Westdeutschland","79","0.0948966272486228","0.0751479783046831","0.114645276192562"
"Min 1x pro Woche","1997","(Fach-)Abitur","Ostdeutschland","13","","",""
"Min 1x pro Woche","1997","AkademikerIn","Westdeutschland","97","0.0995688419481404","0.0802834005612639","0.118854283335017"
"Min 1x pro Woche","1997","AkademikerIn","Ostdeutschland","60","0.0807067351063079","0.0621983572835845","0.0992151129290312"
"Min 1x pro Monat","1997","(noch) kein Abschluss","Westdeutschland","19","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","Ostdeutschland","7","","",""
"Min 1x pro Monat","1997","Hauptschule","Westdeutschland","281","0.0692177743489353","0.0618651385759096","0.0765704101219611"
"Min 1x pro Monat","1997","Hauptschule","Ostdeutschland","47","0.0338786503338745","0.0233441964564329","0.044413104211316"
"Min 1x pro Monat","1997","Realschule","Westdeutschland","131","0.0768991029103074","0.0644904672337797","0.0893077385868351"
"Min 1x pro Monat","1997","Realschule","Ostdeutschland","75","0.0640313442047852","0.0506773269838032","0.0773853614257672"
"Min 1x pro Monat","1997","(Fach-)Abitur","Westdeutschland","65","0.090545430357676","0.0712085378577364","0.109882322857615"
"Min 1x pro Monat","1997","(Fach-)Abitur","Ostdeutschland","12","","",""
"Min 1x pro Monat","1997","AkademikerIn","Westdeutschland","93","0.109133812181802","0.0890508163280376","0.129216808035567"
"Min 1x pro Monat","1997","AkademikerIn","Ostdeutschland","103","0.128556581150572","0.105813296747378","0.151299865553766"
"Seltener","1997","(noch) kein Abschluss","Westdeutschland","56","0.10629427613487","0.0833963747682991","0.129192177501441"
"Seltener","1997","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Seltener","1997","Hauptschule","Westdeutschland","548","0.116378581403993","0.107089348676492","0.125667814131495"
"Seltener","1997","Hauptschule","Ostdeutschland","76","0.0570551926277508","0.0435492823373093","0.0705611029181923"
"Seltener","1997","Realschule","Westdeutschland","264","0.151629602696298","0.13492548420784","0.168333721184756"
"Seltener","1997","Realschule","Ostdeutschland","146","0.105389056727384","0.0886396344550587","0.122138478999709"
"Seltener","1997","(Fach-)Abitur","Westdeutschland","122","0.143104648602206","0.119507818060657","0.166701479143755"
"Seltener","1997","(Fach-)Abitur","Ostdeutschland","20","","",""
"Seltener","1997","AkademikerIn","Westdeutschland","178","0.188167795391372","0.162994018218415","0.213341572564329"
"Seltener","1997","AkademikerIn","Ostdeutschland","116","0.129662267975734","0.106835882829948","0.152488653121521"
"Nie","1997","(noch) kein Abschluss","Westdeutschland","587","0.798311685528405","0.76850112908061","0.828122241976201"
"Nie","1997","(noch) kein Abschluss","Ostdeutschland","109","0.840259820222708","0.777281612400113","0.903238028045303"
"Nie","1997","Hauptschule","Westdeutschland","3450","0.746326882235831","0.733722778682118","0.758930985789545"
"Nie","1997","Hauptschule","Ostdeutschland","967","0.874682943702846","0.855404873503001","0.893961013902691"
"Nie","1997","Realschule","Westdeutschland","1189","0.66389709868114","0.641896964659131","0.685897232703149"
"Nie","1997","Realschule","Ostdeutschland","1014","0.784135244521916","0.761692739693297","0.806577749350536"
"Nie","1997","(Fach-)Abitur","Westdeutschland","580","0.671453293791495","0.639803610203607","0.703102977379382"
"Nie","1997","(Fach-)Abitur","Ostdeutschland","125","0.73501860698978","0.668677840274738","0.801359373704823"
"Nie","1997","AkademikerIn","Westdeutschland","558","0.603129550478686","0.571617817850529","0.634641283106842"
"Nie","1997","AkademikerIn","Ostdeutschland","553","0.661074415767386","0.628910880415928","0.693237951118844"
"Täglich","1998","(noch) kein Abschluss","Westdeutschland","4","","",""
"Täglich","1998","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Täglich","1998","Hauptschule","Westdeutschland","36","0.0073620922710465","0.00498567737614609","0.00973850716594692"
"Täglich","1998","Hauptschule","Ostdeutschland","7","","",""
"Täglich","1998","Realschule","Westdeutschland","24","","",""
"Täglich","1998","Realschule","Ostdeutschland","7","","",""
"Täglich","1998","(Fach-)Abitur","Westdeutschland","15","","",""
