year,migback,quintil_oecd,pli0096_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1992,Indirect migration background,2nd Quintile,At least once per week,0.06382978723404255,17350,0.060192350574651436,0.06746722389343365
1992,Indirect migration background,3rd Quintile,Never,0.8181818181818182,17350,0.8124426374776024,0.8239209988860341
1992,Indirect migration background,3rd Quintile,At least once per week,0.0707070707070707,17350,0.06689277753163908,0.07452136388250233
1992,Indirect migration background,3rd Quintile,Seldom,0.0707070707070707,17350,0.06689277753163908,0.07452136388250233
1992,Indirect migration background,3rd Quintile,At least once per month,0.04040404040404041,17350,0.03747407201056016,0.043334008797520654
1992,Indirect migration background,4th Quintile,Never,0.8350515463917526,17350,0.8295290289230765,0.8405740638604288
1992,Indirect migration background,4th Quintile,Seldom,0.13402061855670103,17350,0.12895134279714202,0.13908989431626004
1992,Indirect migration background,4th Quintile,At least once per month,0.020618556701030927,17350,0.018504038644850295,0.02273307475721156
1992,Indirect migration background,4th Quintile,At least once per week,0.010309278350515464,17350,0.00880623947341954,0.011812317227611387
1992,Indirect migration background,5th Quintile,Never,0.8235294117647058,17350,0.8178568131363707,0.829202010393041
1992,Indirect migration background,5th Quintile,Seldom,0.14705882352941177,17350,0.1417888138137472,0.15232883324507634
1992,Indirect migration background,5th Quintile,At least once per week,0.029411764705882353,17350,0.026897654073656144,0.03192587533810856
1994,No migration background,1st Quintile,Never,0.854289071680376,16642,0.8489286148795274,0.8596495284812247
1994,No migration background,1st Quintile,Seldom,0.05464159811985899,16642,0.05118846553928894,0.05809473070042904
1994,No migration background,1st Quintile,At least once per month,0.05170387779083431,16642,0.04833963865944492,0.0550681169222237
1994,No migration background,1st Quintile,At least once per week,0.03936545240893067,16642,0.036410911302926646,0.04231999351493469
1994,No migration background,2nd Quintile,Never,0.7693445046821095,16642,0.762944273762619,0.7757447356016
1994,No migration background,2nd Quintile,Seldom,0.11384918679152292,16642,0.10902335590008215,0.1186750176829637
1994,No migration background,2nd Quintile,At least once per month,0.06012814194184327,16642,0.056516318375496304,0.06373996550819024
1994,No migration background,2nd Quintile,At least once per week,0.056678166584524396,16642,0.053165061405230134,0.06019127176381866
1994,No migration background,3rd Quintile,Never,0.746756367131187,16642,0.7401492493749808,0.7533634848873931
1994,No migration background,3rd Quintile,Seldom,0.11532916866890917,16642,0.11047613004875041,0.12018220728906794
1994,No migration background,3rd Quintile,At least once per week,0.071119654012494,16642,0.0672145912613916,0.07502471676359639
1994,No migration background,3rd Quintile,At least once per month,0.0667948101874099,16642,0.06300154465148351,0.0705880757233363
1994,No migration background,4th Quintile,Never,0.7009254749147589,16642,0.6939691646250199,0.7078817852044978
1994,No migration background,4th Quintile,Seldom,0.138334145153434,16642,0.13308863841061988,0.14357965189624813
1994,No migration background,4th Quintile,At least once per month,0.08475401850949829,16642,0.08052244024861481,0.08898559677038177
1994,No migration background,4th Quintile,At least once per week,0.07598636142230882,16642,0.07196048603776162,0.08001223680685601
1994,No migration background,5th Quintile,Never,0.6772946859903382,16642,0.6701916305385287,0.6843977414421476
1994,No migration background,5th Quintile,Seldom,0.1536231884057971,16642,0.1481446642865935,0.15910171252500072
1994,No migration background,5th Quintile,At least once per week,0.08502415458937199,16642,0.08078646356737855,0.08926184561136542
1994,No migration background,5th Quintile,At least once per month,0.08405797101449275,16642,0.07984220248335752,0.08827373954562798
1994,Direct migration background,1st Quintile,Never,0.8963414634146342,16642,0.8917102734814395,0.9009726533478288
1994,Direct migration background,1st Quintile,Seldom,0.04878048780487805,16642,0.045507708222171234,0.05205326738758487
1994,Direct migration background,1st Quintile,At least once per month,0.03048780487804878,16642,0.027875685453155503,0.033099924302942056
1994,Direct migration background,1st Quintile,At least once per week,0.024390243902439025,16642,0.022046557763810107,0.026733930041067944
1994,Direct migration background,2nd Quintile,Never,0.8655616942909761,16642,0.8603789015483724,0.8707444870335798
1994,Direct migration background,2nd Quintile,Seldom,0.07550644567219153,16642,0.07149226172488421,0.07952062961949885
1994,Direct migration background,2nd Quintile,At least once per month,0.029465930018416207,16642,0.026896606561409075,0.03203525347542334
1994,Direct migration background,2nd Quintile,At least once per week,0.029465930018416207,16642,0.026896606561409075,0.03203525347542334
1994,Direct migration background,3rd Quintile,Never,0.8387755102040816,16642,0.8331883427346306,0.8443626776735326
1994,Direct migration background,3rd Quintile,Seldom,0.10408163265306122,16642,0.09944209631413559,0.10872116899198686
1994,Direct migration background,3rd Quintile,At least once per week,0.02857142857142857,16642,0.026040238684256437,0.031102618458600705
1994,Direct migration background,3rd Quintile,At least once per month,0.02857142857142857,16642,0.026040238684256437,0.031102618458600705
1994,Direct migration background,4th Quintile,Never,0.7931034482758621,16642,0.7869489187740831,0.7992579777776411
1994,Direct migration background,4th Quintile,Seldom,0.10875331564986737,16642,0.10402318072054809,0.11348345057918666
1994,Direct migration background,4th Quintile,At least once per week,0.058355437665782495,16642,0.05479390051192468,0.06191697481964031
1994,Direct migration background,4th Quintile,At least once per month,0.03978779840848806,16642,0.036818103207820446,0.04275749360915568
1994,Direct migration background,5th Quintile,Never,0.7547169811320755,16642,0.7481799716527688,0.7612539906113822
1994,Direct migration background,5th Quintile,Seldom,0.12452830188679245,16642,0.11951171427942149,0.12954488949416343
1994,Direct migration background,5th Quintile,At least once per week,0.06415094339622641,16642,0.06042824596432191,0.06787364082813091
1994,Direct migration background,5th Quintile,At least once per month,0.05660377358490566,16642,0.05309283629500448,0.06011471087480685
1994,Indirect migration background,1st Quintile,Never,0.8373983739837398,16642,0.8317920032732131,0.8430047446942666
1994,Indirect migration background,1st Quintile,Seldom,0.07317073170731707,16642,0.06921413412331338,0.07712732929132075
1994,Indirect migration background,1st Quintile,At least once per week,0.04878048780487805,16642,0.045507708222171234,0.05205326738758487
1994,Indirect migration background,1st Quintile,At least once per month,0.04065040650406504,16642,0.03765004070105368,0.043650772307076396
1994,Indirect migration background,2nd Quintile,Never,0.8468468468468469,16642,0.8413751916593981,0.8523185020342956
1994,Indirect migration background,2nd Quintile,Seldom,0.08108108108108109,16642,0.07693391264630992,0.08522824951585226
1994,Indirect migration background,2nd Quintile,At least once per week,0.04504504504504504,16642,0.04189390090971493,0.04819618918037515
1994,Indirect migration background,2nd Quintile,At least once per month,0.02702702702702703,16642,0.024563241845427568,0.02949081220862649
1994,Indirect migration background,3rd Quintile,Never,0.7596153846153846,16642,0.753123010714963,0.7661077585158061
1994,Indirect migration background,3rd Quintile,Seldom,0.15384615384615385,16642,0.14836437765064153,0.15932793004166618
1994,Indirect migration background,3rd Quintile,At least once per week,0.057692307692307696,16642,0.05414981766542441,0.06123479771919098
1994,Indirect migration background,3rd Quintile,At least once per month,0.028846153846153848,16642,0.026303183549065405,0.03138912414324229
1994,Indirect migration background,4th Quintile,Never,0.78125,16642,0.7749690930637309,0.7875309069362691
1994,Indirect migration background,4th Quintile,Seldom,0.14583333333333334,16642,0.14047100967510864,0.15119565699155804
1994,Indirect migration background,4th Quintile,At least once per month,0.0625,16642,0.05882227747762718,0.06617772252237282
1994,Indirect migration background,4th Quintile,At least once per week,0.010416666666666666,16642,0.008874100214289936,0.011959233119043396
1994,Indirect migration background,5th Quintile,Never,0.7346938775510204,16642,0.7279860767194398,0.7414016783826011
1994,Indirect migration background,5th Quintile,Seldom,0.14285714285714285,16642,0.13754058067529248,0.14817370503899321
1994,Indirect migration background,5th Quintile,At least once per week,0.10204081632653061,16642,0.09744176164868473,0.1066398710043765
1994,Indirect migration background,5th Quintile,At least once per month,0.02040816326530612,16642,0.018259947738799638,0.022556378791812604
1995,No migration background,1st Quintile,Never,0.8415335463258786,17246,0.8360832982974212,0.846983794354336
1995,No migration background,1st Quintile,Seldom,0.0536741214057508,17246,0.050310441112050894,0.057037801699450705
1995,No migration background,1st Quintile,At least once per week,0.0536741214057508,17246,0.050310441112050894,0.057037801699450705
1995,No migration background,1st Quintile,At least once per month,0.051118210862619806,17246,0.047831165035710804,0.05440525668952881
1995,No migration background,2nd Quintile,Never,0.7885196374622356,17246,0.7824249258534776,0.7946143490709937
1995,No migration background,2nd Quintile,Seldom,0.07854984894259819,17246,0.07453452599911757,0.0825651718860788
1995,No migration background,2nd Quintile,At least once per week,0.07502517623363544,17246,0.0710934764494099,0.07895687601786099
1995,No migration background,2nd Quintile,At least once per month,0.057905337361530716,17246,0.05441940906054801,0.06139126566251342
1995,No migration background,3rd Quintile,Never,0.7619731800766284,17246,0.7556170222805588,0.768329337872698
1995,No migration background,3rd Quintile,Seldom,0.09913793103448276,17246,0.09467766301291139,0.10359819905605414
1995,No migration background,3rd Quintile,At least once per week,0.07423371647509579,17246,0.07032113709098234,0.07814629585920924
1995,No migration background,3rd Quintile,At least once per month,0.06465517241379311,17246,0.06098489076697736,0.06832545406060886
1995,No migration background,4th Quintile,Never,0.7372330547818013,17246,0.7306640489692395,0.7438020605943632
1995,No migration background,4th Quintile,Seldom,0.10027855153203342,17246,0.09579553909776013,0.10476156396630672
1995,No migration background,4th Quintile,At least once per week,0.09563602599814298,17246,0.09124673607518277,0.1000253159211032
1995,No migration background,4th Quintile,At least once per month,0.06685236768802229,17246,0.0631246290405777,0.07058010633546688
1995,No migration background,5th Quintile,Never,0.7353079454630935,17246,0.7287235339995123,0.7418923569266748
1995,No migration background,5th Quintile,Seldom,0.10672308415608839,17246,0.10211485444528363,0.11133131386689314
1995,No migration background,5th Quintile,At least once per week,0.08885754583921016,17246,0.0846108400030313,0.09310425167538901
1995,No migration background,5th Quintile,At least once per month,0.0691114245416079,17246,0.06532581643398001,0.07289703264923579
1995,Direct migration background,1st Quintile,Never,0.9196102314250914,17246,0.9155522115763499,0.9236682512738328
1995,Direct migration background,1st Quintile,At least once per week,0.030450669914738125,17246,0.027886213858286994,0.03301512597118925
1995,Direct migration background,1st Quintile,Seldom,0.028014616321559074,17246,0.02555178829559621,0.030477444347521938
1995,Direct migration background,1st Quintile,At least once per month,0.02192448233861145,17246,0.019738922263600522,0.024110042413622378
1995,Direct migration background,2nd Quintile,Never,0.8867667121418826,17246,0.8820373384592107,0.8914960858245545
1995,Direct migration background,2nd Quintile,Seldom,0.054570259208731244,17246,0.051180221580060276,0.05796029683740221
1995,Direct migration background,2nd Quintile,At least once per week,0.03137789904502047,17246,0.0287759367543006,0.03397986133574034
1995,Direct migration background,2nd Quintile,At least once per month,0.027285129604365622,17246,0.02485366658548709,0.029716592623244154
1995,Direct migration background,3rd Quintile,Never,0.8524271844660194,17246,0.8471336748335127,0.8577206940985261
1995,Direct migration background,3rd Quintile,Seldom,0.06601941747572816,17246,0.062313321617677456,0.06972551333377887
1995,Direct migration background,3rd Quintile,At least once per week,0.05048543689320388,17246,0.04721770998020302,0.05375316380620474
1995,Direct migration background,3rd Quintile,At least once per month,0.031067961165048542,17246,0.028478467126281642,0.033657455203815446
1995,Direct migration background,4th Quintile,Never,0.8411910669975186,17246,0.8357360429376055,0.8466460910574316
1995,Direct migration background,4th Quintile,Seldom,0.09429280397022333,17246,0.08993121169611001,0.09865439624433664
1995,Direct migration background,4th Quintile,At least once per week,0.04218362282878412,17246,0.0391835973208332,0.04518364833673504
1995,Direct migration background,4th Quintile,At least once per month,0.022332506203473945,17246,0.020127162926743148,0.02453784948020474
1995,Direct migration background,5th Quintile,Never,0.776595744680851,17246,0.7703791134726281,0.7828123758890739
1995,Direct migration background,5th Quintile,Seldom,0.09574468085106383,17246,0.09135316206973464,0.10013619963239302
1995,Direct migration background,5th Quintile,At least once per month,0.07446808510638298,17246,0.0705498303163142,0.07838633989645175
1995,Direct migration background,5th Quintile,At least once per week,0.05319148936170213,17246,0.049842112372124,0.05654086635128026
1995,Indirect migration background,1st Quintile,Never,0.8939393939393939,17246,0.8893437860031285,0.8985350018756594
1995,Indirect migration background,1st Quintile,Seldom,0.05303030303030303,17246,0.04968572004726353,0.056374886013342534
1995,Indirect migration background,1st Quintile,At least once per week,0.03787878787878788,17246,0.035029575569629386,0.040728000187946374
1995,Indirect migration background,1st Quintile,At least once per month,0.015151515151515152,17246,0.013328355825850347,0.016974674477179957
1995,Indirect migration background,2nd Quintile,Never,0.921875,17246,0.9178696274745887,0.9258803725254113
1995,Indirect migration background,2nd Quintile,Seldom,0.0390625,17246,0.03617089165972277,0.04195410834027723
1995,Indirect migration background,2nd Quintile,At least once per week,0.03125,17246,0.028653174608019864,0.03384682539198014
1995,Indirect migration background,2nd Quintile,At least once per month,0.0078125,17246,0.006498474566343444,0.009126525433656557
1995,Indirect migration background,3rd Quintile,Never,0.9166666666666666,17246,0.9125416379429832,0.9207916953903501
1995,Indirect migration background,3rd Quintile,At least once per month,0.03125,17246,0.028653174608019864,0.03384682539198014
1995,Indirect migration background,3rd Quintile,Seldom,0.03125,17246,0.028653174608019864,0.03384682539198014
1995,Indirect migration background,3rd Quintile,At least once per week,0.020833333333333332,17246,0.01870166530228686,0.022965001364379803
1995,Indirect migration background,4th Quintile,Never,0.7717391304347826,17246,0.7654749699608656,0.7780032909086996
1995,Indirect migration background,4th Quintile,Seldom,0.10869565217391304,17246,0.10405016805940863,0.11334113628841745
1995,Indirect migration background,4th Quintile,At least once per month,0.07608695652173914,17246,0.07212980631200346,0.08004410673147482
1995,Indirect migration background,4th Quintile,At least once per week,0.043478260869565216,17246,0.040434606139367765,0.04652191559976267
1995,Indirect migration background,5th Quintile,Never,0.8867924528301887,17246,0.8820635480962411,0.8915213575641363
1995,Indirect migration background,5th Quintile,At least once per week,0.07547169811320754,17246,0.0715292676083179,0.07941412861809719
1995,Indirect migration background,5th Quintile,Seldom,0.03773584905660377,17246,0.034891806459940757,0.04057989165326679
1996,No migration background,1st Quintile,Never,0.8010302640051513,16862,0.7950043975445025,0.8070561304658002
1996,No migration background,1st Quintile,Seldom,0.09916291049581455,16862,0.09465163560988975,0.10367418538173935
1996,No migration background,1st Quintile,At least once per month,0.05280103026400515,16862,0.04942548966571915,0.05617657086229115
1996,No migration background,1st Quintile,At least once per week,0.04700579523502898,16862,0.04381115202964346,0.0502004384404145
1996,No migration background,2nd Quintile,Never,0.7365394668060637,16862,0.7298904516389613,0.7431884819731662
1996,No migration background,2nd Quintile,Seldom,0.12702561421850497,16862,0.121999319717452,0.13205190871955796
1996,No migration background,2nd Quintile,At least once per month,0.0690015682174595,16862,0.06517591602153863,0.07282722041338036
1996,No migration background,2nd Quintile,At least once per week,0.06743335075797177,16862,0.06364823784820706,0.07121846366773649
1996,No migration background,3rd Quintile,Never,0.6869315461943514,16862,0.6799318705864569,0.6939312218022459
1996,No migration background,3rd Quintile,Seldom,0.15844901866921973,16862,0.15293730661118893,0.16396073072725054
1996,No migration background,3rd Quintile,At least once per month,0.08281474389660125,16862,0.0786548342979609,0.0869746534952416
1996,No migration background,3rd Quintile,At least once per week,0.07180469123982768,16862,0.06790798539478525,0.0757013970848701
1996,No migration background,4th Quintile,Never,0.6829268292682927,16862,0.675903090283961,0.6899505682526245
1996,No migration background,4th Quintile,Seldom,0.15040650406504066,16862,0.14501089560612518,0.15580211252395615
1996,No migration background,4th Quintile,At least once per week,0.09168925022583559,16862,0.08733334956741587,0.0960451508842553
1996,No migration background,4th Quintile,At least once per month,0.07497741644083107,16862,0.07100236335885793,0.07895246952280421
1996,No migration background,5th Quintile,Never,0.6324376199616123,16862,0.6251602256965596,0.639715014226665
1996,No migration background,5th Quintile,Seldom,0.1852207293666027,16862,0.1793571027232566,0.19108435600994877
1996,No migration background,5th Quintile,At least once per week,0.09596928982725528,16862,0.09152339421628619,0.10041518543822436
1996,No migration background,5th Quintile,At least once per month,0.08637236084452975,16862,0.08213228584256199,0.0906124358464975
1996,Direct migration background,1st Quintile,Never,0.857849196538937,16862,0.8525783343343233,0.8631200587435507
1996,Direct migration background,1st Quintile,Seldom,0.08034610630407911,16862,0.0762431569765175,0.08444905563164072
1996,Direct migration background,1st Quintile,At least once per month,0.032138442521631644,16862,0.029476365833742885,0.0348005192095204
1996,Direct migration background,1st Quintile,At least once per week,0.029666254635352288,16862,0.027105349703612204,0.03222715956709237
1996,Direct migration background,2nd Quintile,Never,0.8484398216939079,16862,0.8430272382515663,0.8538524051362494
1996,Direct migration background,2nd Quintile,Seldom,0.0950965824665676,16862,0.09066881201244642,0.09952435292068879
1996,Direct migration background,2nd Quintile,At least once per month,0.03268945022288262,16862,0.03000541445294263,0.035373485992822605
1996,Direct migration background,2nd Quintile,At least once per week,0.0237741456166419,16862,0.021474668241994323,0.02607362299128948
1996,Direct migration background,3rd Quintile,Never,0.7813852813852814,16862,0.7751468724316589,0.7876236903389039
1996,Direct migration background,3rd Quintile,Seldom,0.11688311688311688,16862,0.11203373355809236,0.1217325002081414
1996,Direct migration background,3rd Quintile,At least once per month,0.05411255411255411,16862,0.05069771477134075,0.05752739345376747
1996,Direct migration background,3rd Quintile,At least once per week,0.047619047619047616,16862,0.04440466750982734,0.05083342772826789
1996,Direct migration background,4th Quintile,Never,0.8087855297157622,16862,0.8028497388316569,0.8147213205998676
1996,Direct migration background,4th Quintile,Seldom,0.10852713178294573,16862,0.10383224896891514,0.11322201459697633
1996,Direct migration background,4th Quintile,At least once per month,0.05426356589147287,16862,0.05084423795994029,0.05768289382300545
1996,Direct migration background,4th Quintile,At least once per week,0.028423772609819122,16862,0.02591546480847824,0.030932080411160006
1996,Direct migration background,5th Quintile,Never,0.7176470588235294,16862,0.7108526270578014,0.7244414905892574
1996,Direct migration background,5th Quintile,Seldom,0.1411764705882353,16862,0.1359207211054114,0.1464322200710592
1996,Direct migration background,5th Quintile,At least once per month,0.07058823529411765,16862,0.06672214694899918,0.07445432363923611
1996,Direct migration background,5th Quintile,At least once per week,0.07058823529411765,16862,0.06672214694899918,0.07445432363923611
1996,Indirect migration background,1st Quintile,Never,0.7987804878048781,16862,0.7927291653091308,0.8048318103006253
1996,Indirect migration background,1st Quintile,Seldom,0.14634146341463414,16862,0.1410065506844694,0.15167637614479887
1996,Indirect migration background,1st Quintile,At least once per week,0.036585365853658534,16862,0.0337516137894212,0.03941911791789587
1996,Indirect migration background,1st Quintile,At least once per month,0.018292682926829267,16862,0.01626998398994306,0.020315381863715475
1996,Indirect migration background,2nd Quintile,Never,0.873015873015873,16862,0.8679902799750898,0.8780414660566562
1996,Indirect migration background,2nd Quintile,Seldom,0.1111111111111111,16862,0.1063675553194619,0.1158546669027603
1996,Indirect migration background,2nd Quintile,At least once per month,0.015873015873015872,16862,0.013986515809455842,0.0177595159365759
1996,Indirect migration background,3rd Quintile,Never,0.7959183673469388,16862,0.7898350881059143,0.8020016465879632
1996,Indirect migration background,3rd Quintile,Seldom,0.10204081632653061,16862,0.09747186228830264,0.10660977036475859
1996,Indirect migration background,3rd Quintile,At least once per week,0.09183673469387756,16862,0.08747768609254117,0.09619578329521394
1996,Indirect migration background,3rd Quintile,At least once per month,0.01020408163265306,16862,0.008687166372639844,0.011720996892666277
1996,Indirect migration background,4th Quintile,Never,0.6666666666666666,16862,0.6595513329791928,0.6737820003541405
1996,Indirect migration background,4th Quintile,Seldom,0.20202020202020202,16862,0.19595989149313192,0.2080805125472721
1996,Indirect migration background,4th Quintile,At least once per month,0.08080808080808081,16862,0.07669438642284211,0.08492177519331952
1996,Indirect migration background,4th Quintile,At least once per week,0.050505050505050504,16862,0.04719971717272239,0.05381038383737862
1996,Indirect migration background,5th Quintile,Never,0.6226415094339622,16862,0.6153251063009201,0.6299579125670044
1996,Indirect migration background,5th Quintile,Seldom,0.24528301886792453,16862,0.23878879386940768,0.25177724386644135
1996,Indirect migration background,5th Quintile,At least once per month,0.07547169811320754,16862,0.07148462963331419,0.0794587665931009
1996,Indirect migration background,5th Quintile,At least once per week,0.05660377358490566,16862,0.05311581524730819,0.06009173192250313
1997,No migration background,1st Quintile,Never,0.7998614958448753,16487,0.7937540732332773,0.8059689184564733
1997,No migration background,1st Quintile,Seldom,0.10110803324099724,16487,0.09650618986572577,0.1057098766162687
1997,No migration background,1st Quintile,At least once per week,0.054016620498614956,16487,0.0505660515471958,0.05746718945003411
1997,No migration background,1st Quintile,At least once per month,0.045013850415512466,16487,0.04184897316531645,0.04817872766570848
1997,No migration background,2nd Quintile,Never,0.7637590861889927,16487,0.7572751160769953,0.7702430563009901
1997,No migration background,2nd Quintile,Seldom,0.10539979231568017,16487,0.10071252602356845,0.11008705860779189
1997,No migration background,2nd Quintile,At least once per week,0.0680166147455867,16487,0.06417338060342957,0.07185984888774384
1997,No migration background,2nd Quintile,At least once per month,0.0628245067497404,16487,0.05912059817820787,0.06652841532127292
1997,No migration background,3rd Quintile,Never,0.7140049140049141,16487,0.7071070418912448,0.7209027861185833
1997,No migration background,3rd Quintile,Seldom,0.13415233415233416,16487,0.12894991770057646,0.13935475060409186
1997,No migration background,3rd Quintile,At least once per month,0.07862407862407862,16487,0.07451559589002452,0.08273256135813273
1997,No migration background,3rd Quintile,At least once per week,0.07321867321867322,16487,0.06924232126808372,0.07719502516926272
1997,No migration background,4th Quintile,Never,0.6777727065267002,16487,0.6706391114783086,0.6849063015750918
1997,No migration background,4th Quintile,Seldom,0.1478776814240073,16487,0.14245907585632325,0.15329628699169137
1997,No migration background,4th Quintile,At least once per week,0.09036969420356002,16487,0.08599317216952594,0.09474621623759409
1997,No migration background,4th Quintile,At least once per month,0.08397991784573254,16487,0.07974616528261391,0.08821367040885117
1997,No migration background,5th Quintile,Never,0.6466414380321666,16487,0.6393447659763586,0.6539381100879745
1997,No migration background,5th Quintile,Seldom,0.1575212866603595,16487,0.15196052417147296,0.16308204914924604
1997,No migration background,5th Quintile,At least once per week,0.09839167455061495,16487,0.09384521444012298,0.10293813466110693
1997,No migration background,5th Quintile,At least once per month,0.09744560075685904,16487,0.09291867820203525,0.10197252331168283
1997,Direct migration background,1st Quintile,Never,0.8869908015768725,16487,0.882157969473428,0.891823633680317
1997,Direct migration background,1st Quintile,Seldom,0.07227332457293036,16487,0.06832071160750777,0.07622593753835294
1997,Direct migration background,1st Quintile,At least once per week,0.024967148488830485,16487,0.022585490759266722,0.027348806218394247
1997,Direct migration background,1st Quintile,At least once per month,0.01576872536136662,16487,0.013867068619303202,0.01767038210343004
1997,Direct migration background,2nd Quintile,Never,0.8378787878787879,16487,0.8322528391322698,0.843504736625306
1997,Direct migration background,2nd Quintile,Seldom,0.09393939393939393,16487,0.08948603445609522,0.09839275342269264
1997,Direct migration background,2nd Quintile,At least once per month,0.03636363636363636,16487,0.0335062070513664,0.03922106567590632
1997,Direct migration background,2nd Quintile,At least once per week,0.031818181818181815,16487,0.029139004898114773,0.03449735873824886
1997,Direct migration background,3rd Quintile,Never,0.8033980582524272,16487,0.7973314696802168,0.8094646468246375
1997,Direct migration background,3rd Quintile,Seldom,0.08980582524271845,16487,0.08544162637537277,0.09417002411006413
1997,Direct migration background,3rd Quintile,At least once per week,0.06067961165048544,16487,0.05703531666714754,0.06432390663382334
1997,Direct migration background,3rd Quintile,At least once per month,0.04611650485436893,16487,0.04291494878557441,0.04931806092316345
1997,Direct migration background,4th Quintile,Never,0.8016304347826086,16487,0.7955433426977313,0.807717526867486
1997,Direct migration background,4th Quintile,Seldom,0.09782608695652174,16487,0.0932912912586843,0.10236088265435919
1997,Direct migration background,4th Quintile,At least once per week,0.051630434782608696,16487,0.04825268909902744,0.05500818046618995
1997,Direct migration background,4th Quintile,At least once per month,0.04891304347826087,16487,0.04562068050817422,0.05220540644834752
1997,Direct migration background,5th Quintile,Never,0.732,16487,0.7252390427490636,0.7387609572509364
1997,Direct migration background,5th Quintile,Seldom,0.156,16487,0.15046116057420406,0.16153883942579594
1997,Direct migration background,5th Quintile,At least once per week,0.06,16487,0.05637485982434609,0.0636251401756539
1997,Direct migration background,5th Quintile,At least once per month,0.052,16487,0.048610847641521134,0.05538915235847886
1997,Indirect migration background,1st Quintile,Never,0.7880794701986755,16487,0.7818413063872743,0.7943176340100767
1997,Indirect migration background,1st Quintile,Seldom,0.12582781456953643,16487,0.12076523256359745,0.1308903965754754
1997,Indirect migration background,1st Quintile,At least once per week,0.052980132450331126,16487,0.04956095754540213,0.05639930735526012
1997,Indirect migration background,1st Quintile,At least once per month,0.033112582781456956,16487,0.03038128070329217,0.03584388485962174
1997,Indirect migration background,2nd Quintile,Never,0.8098159509202454,16487,0.8038254179809404,0.8158064838595503
1997,Indirect migration background,2nd Quintile,Seldom,0.1165644171779141,16487,0.11166600084502036,0.12146283351080785
1997,Indirect migration background,2nd Quintile,At least once per week,0.05521472392638037,16487,0.051728307467730744,0.05870114038502999
1997,Indirect migration background,2nd Quintile,At least once per month,0.018404907975460124,16487,0.016353187149987704,0.020456628800932544
1997,Indirect migration background,3rd Quintile,Never,0.8247422680412371,16487,0.818938861801947,0.8305456742805272
1997,Indirect migration background,3rd Quintile,Seldom,0.08247422680412371,16487,0.07827515293279938,0.08667330067544804
1997,Indirect migration background,3rd Quintile,At least once per month,0.05154639175257732,16487,0.04817124676331842,0.05492153674183621
1997,Indirect migration background,3rd Quintile,At least once per week,0.041237113402061855,16487,0.03820192965436536,0.04427229714975835
1997,Indirect migration background,4th Quintile,Never,0.7111111111111111,16487,0.7041924922905474,0.7180297299316749
1997,Indirect migration background,4th Quintile,Seldom,0.14444444444444443,16487,0.1390783318416815,0.14981055704720736
1997,Indirect migration background,4th Quintile,At least once per week,0.07777777777777778,16487,0.07368959024817541,0.08186596530738015
1997,Indirect migration background,4th Quintile,At least once per month,0.06666666666666667,16487,0.06285900798632232,0.07047432534701101
1997,Indirect migration background,5th Quintile,Never,0.765625,16487,0.7591588027588553,0.7720911972411447
1997,Indirect migration background,5th Quintile,Seldom,0.171875,16487,0.1661160997551806,0.1776339002448194
1997,Indirect migration background,5th Quintile,At least once per week,0.046875,16487,0.043648506286470164,0.050101493713529836
1997,Indirect migration background,5th Quintile,At least once per month,0.015625,16487,0.013731891292200175,0.017518108707799823
1998,No migration background,1st Quintile,Never,0.8352112676056338,18147,0.8298134826247239,0.8406090525865437
1998,No migration background,1st Quintile,Seldom,0.07112676056338028,18147,0.06738696043637551,0.07486656069038505
1998,No migration background,1st Quintile,At least once per week,0.05140845070422535,18147,0.048195452111880824,0.05462144929656988
1998,No migration background,1st Quintile,At least once per month,0.04225352112676056,18147,0.03932660426406415,0.04518043798945698
1998,No migration background,2nd Quintile,Never,0.7807775377969762,18147,0.7747580459208988,0.7867970296730536
1998,No migration background,2nd Quintile,Seldom,0.09503239740820735,18147,0.09076556082065937,0.09929923399575533
1998,No migration background,2nd Quintile,At least once per week,0.07127429805615551,18147,0.06753091854947298,0.07501767756283804
1998,No migration background,2nd Quintile,At least once per month,0.052915766738660906,18147,0.049658596171168745,0.05617293730615307
1998,No migration background,3rd Quintile,Never,0.7326440177252584,18147,0.726204622092161,0.7390834133583559
1998,No migration background,3rd Quintile,Seldom,0.11127523387493846,18147,0.10669975503702082,0.11585071271285609
1998,No migration background,3rd Quintile,At least once per week,0.08124076809453472,18147,0.07726572793965979,0.08521580824940965
1998,No migration background,3rd Quintile,At least once per month,0.07483998030526834,18147,0.07101147800504552,0.07866848260549116
1998,No migration background,4th Quintile,Never,0.7080055529847293,18147,0.701390104682717,0.7146210012867417
1998,No migration background,4th Quintile,Seldom,0.10874595094863489,18147,0.10421633941985611,0.11327556247741366
1998,No migration background,4th Quintile,At least once per week,0.09440074039796391,18147,0.09014662387432124,0.09865485692160658
1998,No migration background,4th Quintile,At least once per month,0.08884775566867191,18147,0.0847080224216964,0.09298748891564743
1998,No migration background,5th Quintile,Never,0.688655672163918,18147,0.6819185380123708,0.6953928063154652
1998,No migration background,5th Quintile,Seldom,0.12843578210894552,18147,0.12356782923674978,0.13330373498114126
1998,No migration background,5th Quintile,At least once per week,0.09395302348825588,18147,0.08970795804563261,0.09819808893087914
1998,No migration background,5th Quintile,At least once per month,0.08895552223888056,18147,0.08481352410789428,0.09309752036986685
