"pli0096_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2000","(noch) kein Abschluss","2","","","",""
"Nie","2000","(noch) kein Abschluss","3","","","",""
"Nie","2000","(noch) kein Abschluss","4","","","",""
"Nie","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","Hauptschule","2","","","",""
"Nie","2000","Hauptschule","3","","","",""
"Nie","2000","Hauptschule","4","","","",""
"Nie","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","Realschule","2","","","",""
"Nie","2000","Realschule","3","","","",""
"Nie","2000","Realschule","4","","","",""
"Nie","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","(Fach-)Abitur","2","","","",""
"Nie","2000","(Fach-)Abitur","3","","","",""
"Nie","2000","(Fach-)Abitur","4","","","",""
"Nie","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","AkademikerIn","2","","","",""
"Nie","2000","AkademikerIn","3","","","",""
"Nie","2000","AkademikerIn","4","","","",""
"Nie","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","(noch) kein Abschluss","2","","","",""
"Täglich","2001","(noch) kein Abschluss","3","","","",""
"Täglich","2001","(noch) kein Abschluss","4","","","",""
"Täglich","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","Hauptschule","2","","","",""
"Täglich","2001","Hauptschule","3","","","",""
"Täglich","2001","Hauptschule","4","","","",""
"Täglich","2001","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","Realschule","2","","","",""
"Täglich","2001","Realschule","3","","","",""
"Täglich","2001","Realschule","4","","","",""
"Täglich","2001","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","(Fach-)Abitur","2","","","",""
"Täglich","2001","(Fach-)Abitur","3","","","",""
"Täglich","2001","(Fach-)Abitur","4","","","",""
"Täglich","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","AkademikerIn","2","","","",""
"Täglich","2001","AkademikerIn","3","","","",""
"Täglich","2001","AkademikerIn","4","","","",""
"Täglich","2001","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","2","16","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","3","7","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","4","13","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Min 1x pro Woche","2001","Hauptschule","1 Einkommensschwächstes Quintil","150","0.0545529143162551","0.0460894221794852","0.063016406453025"
"Min 1x pro Woche","2001","Hauptschule","2","186","0.0621062352060127","0.0532702613101252","0.0709422091019003"
"Min 1x pro Woche","2001","Hauptschule","3","123","0.06522249978208","0.054099405221592","0.076345594342568"
"Min 1x pro Woche","2001","Hauptschule","4","110","0.0868235302548046","0.071100407198802","0.102546653310807"
"Min 1x pro Woche","2001","Hauptschule","5 Einkommensstärkstes Quintil","39","0.073834788107514","0.0512498333427997","0.0964197428722282"
"Min 1x pro Woche","2001","Realschule","1 Einkommensschwächstes Quintil","82","0.0685348553320525","0.0544033651231824","0.0826663455409225"
"Min 1x pro Woche","2001","Realschule","2","150","0.0920828892729115","0.0779723543929674","0.106193424152856"
"Min 1x pro Woche","2001","Realschule","3","112","0.10099945378973","0.0842883028389129","0.117710604740547"
"Min 1x pro Woche","2001","Realschule","4","94","0.0943965822535918","0.0765754627167136","0.11221770179047"
"Min 1x pro Woche","2001","Realschule","5 Einkommensstärkstes Quintil","51","0.0715708188069941","0.0508234451626297","0.0923181924513586"
"Min 1x pro Woche","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","31","0.0750404189859397","0.0516176109472225","0.0984632270246569"
"Min 1x pro Woche","2001","(Fach-)Abitur","2","51","0.0971381521367301","0.0726974257820744","0.121578878491386"
"Min 1x pro Woche","2001","(Fach-)Abitur","3","49","0.112742095416803","0.0835848250894422","0.141899365744164"
"Min 1x pro Woche","2001","(Fach-)Abitur","4","40","0.0872813752749965","0.0602882796914833","0.11427447085851"
"Min 1x pro Woche","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","25","","",""
"Min 1x pro Woche","2001","AkademikerIn","1 Einkommensschwächstes Quintil","30","0.0790865873509499","0.0497008628289257","0.108472311872974"
"Min 1x pro Woche","2001","AkademikerIn","2","53","0.0865335947826868","0.0639049050878077","0.109162284477566"
"Min 1x pro Woche","2001","AkademikerIn","3","89","0.125198523631945","0.100991565091907","0.149405482171982"
"Min 1x pro Woche","2001","AkademikerIn","4","110","0.124497747813504","0.102940412507317","0.14605508311969"
"Min 1x pro Woche","2001","AkademikerIn","5 Einkommensstärkstes Quintil","104","0.115913447573346","0.0958914847326063","0.135935410414086"
"Min 1x pro Monat","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","2","8","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","3","6","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","4","7","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Monat","2001","Hauptschule","1 Einkommensschwächstes Quintil","143","0.0491213580474294","0.0410672077059812","0.0571755083888776"
"Min 1x pro Monat","2001","Hauptschule","2","172","0.0644006154690916","0.0554139211259108","0.0733873098122723"
"Min 1x pro Monat","2001","Hauptschule","3","150","0.0768797634602769","0.0648790258819927","0.0888805010385611"
"Min 1x pro Monat","2001","Hauptschule","4","92","0.0783992041583227","0.0633895742249997","0.0934088340916457"
"Min 1x pro Monat","2001","Hauptschule","5 Einkommensstärkstes Quintil","36","0.0676243917161004","0.0459377844804926","0.0893109989517081"
"Min 1x pro Monat","2001","Realschule","1 Einkommensschwächstes Quintil","79","0.0698765075772882","0.0556176474157402","0.0841353677388363"
"Min 1x pro Monat","2001","Realschule","2","126","0.0746975229946423","0.0618675462250184","0.0875274997642661"
"Min 1x pro Monat","2001","Realschule","3","109","0.0879087953323941","0.0722050888205625","0.103612501844226"
"Min 1x pro Monat","2001","Realschule","4","102","0.103745585221212","0.0851594844272421","0.122331686015182"
"Min 1x pro Monat","2001","Realschule","5 Einkommensstärkstes Quintil","57","0.100536377661338","0.0763331011271378","0.124739654195538"
"Min 1x pro Monat","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","27","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","2","42","0.0801629095202366","0.0577524514502248","0.102573367590248"
"Min 1x pro Monat","2001","(Fach-)Abitur","3","32","0.0754356859983381","0.051089223995947","0.0997821480007293"
"Min 1x pro Monat","2001","(Fach-)Abitur","4","36","0.0695249795856053","0.0452003497468332","0.0938496094243773"
"Min 1x pro Monat","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Min 1x pro Monat","2001","AkademikerIn","1 Einkommensschwächstes Quintil","32","0.0964955283905419","0.0643445396487732","0.128646517132311"
"Min 1x pro Monat","2001","AkademikerIn","2","63","0.0898566456964183","0.0668395381591051","0.112873753233732"
"Min 1x pro Monat","2001","AkademikerIn","3","76","0.0994250333133831","0.0775376584134485","0.121312408213318"
"Min 1x pro Monat","2001","AkademikerIn","4","111","0.119715746141114","0.09851882419582","0.140912668086408"
"Min 1x pro Monat","2001","AkademikerIn","5 Einkommensstärkstes Quintil","95","0.0940107570305867","0.0757574044499458","0.112264109611228"
"Seltener","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","26","","",""
"Seltener","2001","(noch) kein Abschluss","2","32","0.118635717832096","0.0787907679521971","0.158480667711995"
"Seltener","2001","(noch) kein Abschluss","3","16","","",""
"Seltener","2001","(noch) kein Abschluss","4","11","","",""
"Seltener","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Seltener","2001","Hauptschule","1 Einkommensschwächstes Quintil","213","0.0712268723125684","0.061641725682683","0.0808120189424538"
"Seltener","2001","Hauptschule","2","278","0.0908017746120496","0.0802824839390587","0.10132106528504"
"Seltener","2001","Hauptschule","3","177","0.0931365950627324","0.0800446582399713","0.106228531885493"
"Seltener","2001","Hauptschule","4","140","0.112665719377305","0.0950101281935752","0.130321310561035"
"Seltener","2001","Hauptschule","5 Einkommensstärkstes Quintil","66","0.134027062153099","0.104603660135509","0.16345046417069"
"Seltener","2001","Realschule","1 Einkommensschwächstes Quintil","159","0.127045333925973","0.108419140333979","0.145671527517966"
"Seltener","2001","Realschule","2","213","0.132952147197705","0.116383001430017","0.149521292965393"
"Seltener","2001","Realschule","3","170","0.146350101335485","0.126747970565957","0.165952232105014"
"Seltener","2001","Realschule","4","133","0.116723862398082","0.0971527326780901","0.136294992118074"
"Seltener","2001","Realschule","5 Einkommensstärkstes Quintil","75","0.12890533424587","0.101934842422937","0.155875826068803"
"Seltener","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","79","0.148524757241171","0.116908140513778","0.180141373968564"
"Seltener","2001","(Fach-)Abitur","2","86","0.152537499341867","0.12286479732055","0.182210201363183"
"Seltener","2001","(Fach-)Abitur","3","63","0.127305828823323","0.0965778457016325","0.158033811945014"
"Seltener","2001","(Fach-)Abitur","4","63","0.170422021415012","0.134462416670054","0.206381626159971"
"Seltener","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","48","0.186237309604241","0.140960986266364","0.231513632942118"
"Seltener","2001","AkademikerIn","1 Einkommensschwächstes Quintil","51","0.183378121042475","0.141241485982532","0.225514756102418"
"Seltener","2001","AkademikerIn","2","94","0.161117991998063","0.131528111948767","0.190707872047358"
"Seltener","2001","AkademikerIn","3","105","0.153716065777793","0.127334319008678","0.180097812546908"
"Seltener","2001","AkademikerIn","4","152","0.173915147554336","0.149165630449919","0.198664664658752"
"Seltener","2001","AkademikerIn","5 Einkommensstärkstes Quintil","172","0.170571483495146","0.147046190459022","0.194096776531271"
"Nie","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","277","0.88174991880097","0.846425989017828","0.917073848584112"
"Nie","2001","(noch) kein Abschluss","2","197","0.796959783043392","0.747392277033565","0.846527289053219"
"Nie","2001","(noch) kein Abschluss","3","121","0.802818798271469","0.739147459348601","0.866490137194337"
"Nie","2001","(noch) kein Abschluss","4","61","0.676931496806258","0.5813720013602","0.772490992252316"
"Nie","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","32","0.568108003672207","0.42941546973611","0.706800537608304"
"Nie","2001","Hauptschule","1 Einkommensschwächstes Quintil","2260","0.825098855323747","0.810941852413282","0.839255858234212"
"Nie","2001","Hauptschule","2","2230","0.782691374712846","0.767592528762121","0.797790220663572"
"Nie","2001","Hauptschule","3","1443","0.764761141694911","0.745654242077023","0.783868041312798"
"Nie","2001","Hauptschule","4","890","0.722111546209568","0.697097719728111","0.747125372691024"
"Nie","2001","Hauptschule","5 Einkommensstärkstes Quintil","374","0.724513758023286","0.685928824863579","0.763098691182994"
"Nie","2001","Realschule","1 Einkommensschwächstes Quintil","908","0.734543303164687","0.709845720231602","0.759240886097772"
"Nie","2001","Realschule","2","1124","0.700267440534742","0.677909600970101","0.722625280099382"
"Nie","2001","Realschule","3","858","0.664741649542391","0.638560837127289","0.690922461957492"
"Nie","2001","Realschule","4","705","0.685133970127114","0.656824060935574","0.713443879318654"
"Nie","2001","Realschule","5 Einkommensstärkstes Quintil","410","0.698987469285798","0.662068656484389","0.735906282087207"
"Nie","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","349","0.724403549930171","0.684679176949329","0.764127922911013"
"Nie","2001","(Fach-)Abitur","2","385","0.670161439001167","0.631359898345206","0.708962979657127"
"Nie","2001","(Fach-)Abitur","3","308","0.684516389761535","0.641675429163028","0.727357350360043"
"Nie","2001","(Fach-)Abitur","4","281","0.672771623724386","0.62789886634832","0.717644381100451"
"Nie","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","184","0.651724482215991","0.596315214305013","0.707133750126968"
"Nie","2001","AkademikerIn","1 Einkommensschwächstes Quintil","211","0.641039763216033","0.588807211603549","0.693272314828517"
"Nie","2001","AkademikerIn","2","383","0.662491767522832","0.624433135624189","0.700550399421476"
"Nie","2001","AkademikerIn","3","448","0.621660377276879","0.586186931545151","0.657133823008608"
"Nie","2001","AkademikerIn","4","528","0.581871358491046","0.549664071406622","0.61407864557547"
"Nie","2001","AkademikerIn","5 Einkommensstärkstes Quintil","611","0.619504311900921","0.589138186325392","0.649870437476449"
"Täglich","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","(noch) kein Abschluss","2","","","",""
"Täglich","2002","(noch) kein Abschluss","3","","","",""
"Täglich","2002","(noch) kein Abschluss","4","","","",""
"Täglich","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","Hauptschule","2","","","",""
"Täglich","2002","Hauptschule","3","","","",""
"Täglich","2002","Hauptschule","4","","","",""
"Täglich","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","Realschule","2","","","",""
"Täglich","2002","Realschule","3","","","",""
"Täglich","2002","Realschule","4","","","",""
"Täglich","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","(Fach-)Abitur","2","","","",""
"Täglich","2002","(Fach-)Abitur","3","","","",""
"Täglich","2002","(Fach-)Abitur","4","","","",""
"Täglich","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","AkademikerIn","2","","","",""
"Täglich","2002","AkademikerIn","3","","","",""
"Täglich","2002","AkademikerIn","4","","","",""
"Täglich","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","Hauptschule","2","","","",""
"Min 1x pro Woche","2002","Hauptschule","3","","","",""
"Min 1x pro Woche","2002","Hauptschule","4","","","",""
"Min 1x pro Woche","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","Realschule","2","","","",""
"Min 1x pro Woche","2002","Realschule","3","","","",""
"Min 1x pro Woche","2002","Realschule","4","","","",""
"Min 1x pro Woche","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","AkademikerIn","2","","","",""
"Min 1x pro Woche","2002","AkademikerIn","3","","","",""
"Min 1x pro Woche","2002","AkademikerIn","4","","","",""
"Min 1x pro Woche","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","Hauptschule","2","","","",""
"Min 1x pro Monat","2002","Hauptschule","3","","","",""
"Min 1x pro Monat","2002","Hauptschule","4","","","",""
"Min 1x pro Monat","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","Realschule","2","","","",""
"Min 1x pro Monat","2002","Realschule","3","","","",""
"Min 1x pro Monat","2002","Realschule","4","","","",""
"Min 1x pro Monat","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","2","","","",""
"Min 1x pro Monat","2002","AkademikerIn","3","","","",""
"Min 1x pro Monat","2002","AkademikerIn","4","","","",""
"Min 1x pro Monat","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","2","","","",""
"Seltener","2002","(noch) kein Abschluss","3","","","",""
"Seltener","2002","(noch) kein Abschluss","4","","","",""
"Seltener","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Hauptschule","2","","","",""
"Seltener","2002","Hauptschule","3","","","",""
"Seltener","2002","Hauptschule","4","","","",""
"Seltener","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Realschule","2","","","",""
"Seltener","2002","Realschule","3","","","",""
"Seltener","2002","Realschule","4","","","",""
"Seltener","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","2","","","",""
"Seltener","2002","(Fach-)Abitur","3","","","",""
"Seltener","2002","(Fach-)Abitur","4","","","",""
"Seltener","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","AkademikerIn","2","","","",""
"Seltener","2002","AkademikerIn","3","","","",""
"Seltener","2002","AkademikerIn","4","","","",""
"Seltener","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","2","","","",""
"Nie","2002","(noch) kein Abschluss","3","","","",""
"Nie","2002","(noch) kein Abschluss","4","","","",""
"Nie","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Hauptschule","2","","","",""
"Nie","2002","Hauptschule","3","","","",""
"Nie","2002","Hauptschule","4","","","",""
"Nie","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Realschule","2","","","",""
"Nie","2002","Realschule","3","","","",""
"Nie","2002","Realschule","4","","","",""
"Nie","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(Fach-)Abitur","2","","","",""
"Nie","2002","(Fach-)Abitur","3","","","",""
"Nie","2002","(Fach-)Abitur","4","","","",""
"Nie","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","AkademikerIn","2","","","",""
"Nie","2002","AkademikerIn","3","","","",""
"Nie","2002","AkademikerIn","4","","","",""
"Nie","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Täglich","2003","(noch) kein Abschluss","2","3","","",""
"Täglich","2003","(noch) kein Abschluss","3","3","","",""
"Täglich","2003","(noch) kein Abschluss","4","1","","",""
"Täglich","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Täglich","2003","Hauptschule","1 Einkommensschwächstes Quintil","17","","",""
"Täglich","2003","Hauptschule","2","19","","",""
"Täglich","2003","Hauptschule","3","18","","",""
"Täglich","2003","Hauptschule","4","11","","",""
"Täglich","2003","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Täglich","2003","Realschule","1 Einkommensschwächstes Quintil","12","","",""
"Täglich","2003","Realschule","2","16","","",""
"Täglich","2003","Realschule","3","7","","",""
"Täglich","2003","Realschule","4","19","","",""
"Täglich","2003","Realschule","5 Einkommensstärkstes Quintil","13","","",""
"Täglich","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","5","","",""
"Täglich","2003","(Fach-)Abitur","2","10","","",""
"Täglich","2003","(Fach-)Abitur","3","8","","",""
"Täglich","2003","(Fach-)Abitur","4","8","","",""
"Täglich","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","12","","",""
"Täglich","2003","AkademikerIn","1 Einkommensschwächstes Quintil","3","","",""
"Täglich","2003","AkademikerIn","2","12","","",""
"Täglich","2003","AkademikerIn","3","9","","",""
"Täglich","2003","AkademikerIn","4","16","","",""
"Täglich","2003","AkademikerIn","5 Einkommensstärkstes Quintil","33","0.0155805963690875","0.00995234170340227","0.0212088510347727"
"Min 1x pro Woche","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","2","13","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","3","15","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","4","21","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Woche","2003","Hauptschule","1 Einkommensschwächstes Quintil","91","0.0459790586970034","0.0370657951348466","0.0548923222591602"
"Min 1x pro Woche","2003","Hauptschule","2","164","0.0636027435544743","0.0540152820352435","0.0731902050737051"
"Min 1x pro Woche","2003","Hauptschule","3","129","0.0707275651543321","0.0587537018968369","0.0827014284118272"
"Min 1x pro Woche","2003","Hauptschule","4","109","0.0770216497798494","0.0630201454738066","0.0910231540858922"
"Min 1x pro Woche","2003","Hauptschule","5 Einkommensstärkstes Quintil","59","0.0873578491830767","0.0655163821758216","0.109199316190332"
"Min 1x pro Woche","2003","Realschule","1 Einkommensschwächstes Quintil","68","0.0525370454341726","0.0392494069276955","0.0658246839406498"
"Min 1x pro Woche","2003","Realschule","2","111","0.0867884206857455","0.0718863725753835","0.101690468796108"
"Min 1x pro Woche","2003","Realschule","3","98","0.0826782100647046","0.0673375461133317","0.0980188740160774"
"Min 1x pro Woche","2003","Realschule","4","108","0.0914554076438582","0.074994519467674","0.107916295820042"
"Min 1x pro Woche","2003","Realschule","5 Einkommensstärkstes Quintil","71","0.0624029125843862","0.046457619234932","0.0783482059338405"
"Min 1x pro Woche","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","36","0.0916654221686856","0.0642963642630888","0.119034480074282"
"Min 1x pro Woche","2003","(Fach-)Abitur","2","39","0.0638809658055466","0.0417493590752022","0.086012572535891"
"Min 1x pro Woche","2003","(Fach-)Abitur","3","32","0.0602529834814925","0.0390537496060379","0.081452217356947"
"Min 1x pro Woche","2003","(Fach-)Abitur","4","37","0.0482069889852624","0.0297428492445309","0.0666711287259939"
"Min 1x pro Woche","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","43","0.0839607872973051","0.0597489299552772","0.108172644639333"
"Min 1x pro Woche","2003","AkademikerIn","1 Einkommensschwächstes Quintil","21","","",""
"Min 1x pro Woche","2003","AkademikerIn","2","37","0.0687881042840706","0.0456342830241924","0.0919419255439488"
"Min 1x pro Woche","2003","AkademikerIn","3","69","0.0982314208642602","0.0753861108673467","0.121076730861174"
"Min 1x pro Woche","2003","AkademikerIn","4","123","0.115190721055627","0.0960528853897669","0.134328556721486"
"Min 1x pro Woche","2003","AkademikerIn","5 Einkommensstärkstes Quintil","201","0.104310737571002","0.0904196960003564","0.118201779141648"
"Min 1x pro Monat","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","2","8","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","3","9","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","4","13","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Monat","2003","Hauptschule","1 Einkommensschwächstes Quintil","84","0.0351292845643008","0.0272941407558168","0.0429644283727848"
"Min 1x pro Monat","2003","Hauptschule","2","129","0.0523597455307203","0.0436087763032697","0.061110714758171"
"Min 1x pro Monat","2003","Hauptschule","3","103","0.0654130653985052","0.0538649659159482","0.0769611648810622"
"Min 1x pro Monat","2003","Hauptschule","4","104","0.0701681771394","0.0567545931557259","0.0835817611230741"
"Min 1x pro Monat","2003","Hauptschule","5 Einkommensstärkstes Quintil","44","0.0750252984083738","0.0546478702766969","0.0954027265400506"
"Min 1x pro Monat","2003","Realschule","1 Einkommensschwächstes Quintil","58","0.0597951416691374","0.0456737318217662","0.0739165515165086"
"Min 1x pro Monat","2003","Realschule","2","100","0.0749315265473287","0.0609951910120006","0.0888678620826567"
"Min 1x pro Monat","2003","Realschule","3","99","0.0843470780919536","0.0688664622785389","0.0998276939053684"
"Min 1x pro Monat","2003","Realschule","4","102","0.078701963912711","0.0633250811436947","0.0940788466817272"
"Min 1x pro Monat","2003","Realschule","5 Einkommensstärkstes Quintil","103","0.0996384998471391","0.0798940968515992","0.119382902842679"
"Min 1x pro Monat","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","24","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","2","37","0.0870559646089379","0.0615417024584321","0.112570226759444"
