year,age_gr,migback,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,No migration background,At least once per month,0.061094165842171054,135,13319,0.06093700754318245,0.061251324141159656
1999,17-29 y.,No migration background,Seldom,0.17090041756884156,348,13319,0.1706534150732896,0.1711474200643935
1999,17-29 y.,No migration background,Never,0.685688360025713,1472,13319,0.6853837318625077,0.6859929881889183
1999,17-29 y.,Direct migration background,Seldom,0.13236643928023153,36,13319,0.1317807424589743,0.13295213610148876
1999,17-29 y.,Direct migration background,Never,0.8676335607197684,304,13319,0.8670478638985112,0.8682192575410256
1999,17-29 y.,Indirect migration background,Seldom,0.1677224476168593,66,13319,0.16708585550383692,0.1683590397298817
1999,17-29 y.,Indirect migration background,Never,0.8322775523831407,370,13319,0.8316409602701184,0.8329141444961631
1999,30-45 y.,No migration background,At least once per week,0.0846561013085848,321,13319,0.0845254894199102,0.08478671319725939
1999,30-45 y.,No migration background,At least once per month,0.07937812739638245,306,13319,0.07925128848642551,0.07950496630633938
1999,30-45 y.,No migration background,Seldom,0.16761281178012608,601,13319,0.1674375538285356,0.16778806973171656
1999,30-45 y.,No migration background,Never,0.6683529595149067,2636,13319,0.668132056098367,0.6685738629314464
1999,30-45 y.,Direct migration background,Seldom,0.11433470663038302,76,13319,0.11393401495908521,0.11473539830168082
1999,30-45 y.,Direct migration background,Never,0.885665293369617,602,13319,0.8852646016983191,0.8860659850409148
1999,30-45 y.,Indirect migration background,Never,1.0,75,13319,1.0,1.0
1999,46-65 y.,No migration background,At least once per week,0.10096805124103594,332,13319,0.10082940129445175,0.10110670118762013
1999,46-65 y.,No migration background,At least once per month,0.09060589851806083,308,13319,0.09047380106047637,0.0907379959756453
1999,46-65 y.,No migration background,Seldom,0.14997204532151068,476,13319,0.14980773610746212,0.15013635453555924
1999,46-65 y.,No migration background,Never,0.6584540049193925,2182,13319,0.658235768374566,0.6586722414642191
1999,46-65 y.,Direct migration background,Seldom,0.12413728836612556,95,13319,0.12376662523523613,0.12450795149701499
1999,46-65 y.,Direct migration background,Never,0.8758627116338744,692,13319,0.875492048502985,0.8762333747647638
1999,66 and older,No migration background,At least once per week,0.059194419248528786,90,13319,0.05905714481845467,0.0593316936786029
1999,66 and older,No migration background,At least once per month,0.06821627837020897,103,13319,0.06806962201231184,0.06836293472810609
1999,66 and older,No migration background,Seldom,0.07801555685006929,117,13319,0.0778595471048018,0.07817156659533679
1999,66 and older,No migration background,Never,0.7945737455311929,1207,13319,0.7943387311687546,0.7948087598936311
1999,66 and older,Direct migration background,Never,1.0,214,13319,1.0,1.0
2001,17-29 y.,No migration background,At least once per week,0.08595858559507853,241,21487,0.08576826280947751,0.08614890838067955
2001,17-29 y.,No migration background,At least once per month,0.0646651289248562,196,21487,0.06449814223527808,0.0648321156144343
2001,17-29 y.,No migration background,Seldom,0.14189466910591947,456,21487,0.14165774101336503,0.1421315971984739
2001,17-29 y.,No migration background,Never,0.7074816163741457,2140,21487,0.7071727309746253,0.7077905017736662
2001,17-29 y.,Direct migration background,Seldom,0.07680046453017877,37,21487,0.07637669587766667,0.07722423318269088
2001,17-29 y.,Direct migration background,Never,0.9231995354698214,436,21487,0.9227757668173092,0.9236233041223335
2001,17-29 y.,Indirect migration background,Seldom,0.12065589207787637,55,21487,0.12007198316058053,0.12123980099517222
2001,17-29 y.,Indirect migration background,Never,0.8793441079221237,450,21487,0.8787601990048278,0.8799280168394196
2001,30-45 y.,No migration background,At least once per week,0.09133652673408575,545,21487,0.09120039612695163,0.09147265734121987
2001,30-45 y.,No migration background,At least once per month,0.08145075696183898,510,21487,0.08132150689269865,0.08158000703097931
2001,30-45 y.,No migration background,Seldom,0.1599862640188574,930,21487,0.1598130366367292,0.16015949140098562
2001,30-45 y.,No migration background,Never,0.6672264522852179,4083,21487,0.6670037918641096,0.6674491127063262
2001,30-45 y.,Direct migration background,At least once per week,0.031273323640841996,42,21487,0.03106685950233826,0.031479787779345736
2001,30-45 y.,Direct migration background,At least once per month,0.039121153968572686,38,21487,0.03889117023308132,0.03935113770406405
2001,30-45 y.,Direct migration background,Seldom,0.08601747388144135,85,21487,0.08568487616154989,0.0863500716013328
2001,30-45 y.,Direct migration background,Never,0.843588048509144,866,21487,0.8431571676961509,0.8440189293221372
2001,30-45 y.,Indirect migration background,Never,1.0,133,21487,1.0,1.0
2001,46-65 y.,No migration background,At least once per week,0.09659711321276752,600,21487,0.09646326672779575,0.0967309596977393
2001,46-65 y.,No migration background,At least once per month,0.10218993275670266,619,21487,0.1020526928381578,0.10232717267524752
2001,46-65 y.,No migration background,Seldom,0.12125684433309594,721,21487,0.12110894430106896,0.12140474436512293
2001,46-65 y.,No migration background,Never,0.6799561096974339,3995,21487,0.679744746500022,0.6801674728948458
2001,46-65 y.,Direct migration background,At least once per week,0.040193681120459526,35,21487,0.039968139619061975,0.04041922262185708
2001,46-65 y.,Direct migration background,At least once per month,0.04785422389970448,40,21487,0.04760911017210971,0.048099337627299246
2001,46-65 y.,Direct migration background,Seldom,0.07501765581216045,73,21487,0.0747151705361561,0.0753201410881648
2001,46-65 y.,Direct migration background,Never,0.8369344391676755,882,21487,0.836510227492331,0.8373586508430201
2001,66 and older,No migration background,At least once per week,0.06811027831057587,201,21487,0.06796820547950855,0.06825235114164319
2001,66 and older,No migration background,At least once per month,0.061659710151303386,191,21487,0.06152406528310298,0.06179535501950379
2001,66 and older,No migration background,Seldom,0.08113826884155625,248,21487,0.08098429023069319,0.08129224745241932
2001,66 and older,No migration background,Never,0.7890917426965646,2359,21487,0.7888616870022234,0.7893217983909058
2001,66 and older,Direct migration background,Never,1.0,280,21487,1.0,1.0
2003,17-29 y.,No migration background,At least once per week,0.10001194860844105,315,21869,0.09980976908087494,0.10021412813600716
2003,17-29 y.,No migration background,At least once per month,0.04860224599201618,172,21869,0.04845733474571737,0.04874715723831499
2003,17-29 y.,No migration background,Seldom,0.11243854039818603,351,21869,0.11222565313515329,0.11265142766121877
2003,17-29 y.,No migration background,Never,0.7389472650013567,2268,21869,0.7386512840867274,0.7392432459159859
2003,17-29 y.,Direct migration background,Never,1.0,338,21869,1.0,1.0
2003,17-29 y.,Indirect migration background,At least once per week,0.06536205894051139,36,21869,0.06494032101819794,0.06578379686282484
2003,17-29 y.,Indirect migration background,Seldom,0.06428877073273657,35,21869,0.06387026966526874,0.06470727180020441
2003,17-29 y.,Indirect migration background,Never,0.8703491703267521,418,21869,0.8697759883861291,0.870922352267375
2003,30-45 y.,No migration background,At least once per week,0.09566071798422951,557,21869,0.09551971558514755,0.09580172038331147
2003,30-45 y.,No migration background,At least once per month,0.08555691828764873,513,21869,0.08542282720666522,0.08569100936863225
2003,30-45 y.,No migration background,Seldom,0.13608266671840252,789,21869,0.1359182933384641,0.13624704009834093
2003,30-45 y.,No migration background,Never,0.6826996970097193,3948,21869,0.6824765741413026,0.6829228198781361
2003,30-45 y.,Direct migration background,At least once per week,0.047003566789158735,39,21869,0.04675200400900255,0.04725512956931492
2003,30-45 y.,Direct migration background,Seldom,0.0867074550557286,62,21869,0.08637297631716202,0.08704193379429519
2003,30-45 y.,Direct migration background,Never,0.8662889781551126,763,21869,0.8658844485235111,0.8666935077867142
2003,30-45 y.,Indirect migration background,Never,1.0,181,21869,1.0,1.0
2003,46-65 y.,No migration background,At least once per week,0.0963323266841153,726,21869,0.09619856718650699,0.09646608618172361
2003,46-65 y.,No migration background,At least once per month,0.08629359278422581,600,21869,0.08616629324216524,0.08642089232628639
2003,46-65 y.,No migration background,Seldom,0.11221626772007057,769,21869,0.11207317559543865,0.11235935984470248
2003,46-65 y.,No migration background,Never,0.7051578128115884,4417,21869,0.7049510977106563,0.7053645279125205
2003,46-65 y.,Direct migration background,At least once per week,0.053372519489213274,49,21869,0.05312090219336447,0.05362413678506208
2003,46-65 y.,Direct migration background,At least once per month,0.03603517545003778,31,21869,0.035826541011111164,0.0362438098889644
2003,46-65 y.,Direct migration background,Seldom,0.05369489735508452,51,21869,0.053442564278040255,0.05394723043212879
2003,46-65 y.,Direct migration background,Never,0.8568974077056645,849,21869,0.8565054129565965,0.8572894024547324
2003,46-65 y.,Indirect migration background,Never,1.0,34,21869,1.0,1.0
2003,66 and older,No migration background,At least once per week,0.07348873296294293,244,21869,0.07334691497386396,0.07363055095202191
2003,66 and older,No migration background,At least once per month,0.06868273959418586,243,21869,0.06854528216363691,0.06882019702473481
2003,66 and older,No migration background,Seldom,0.07277867263951787,249,21869,0.07263748737816562,0.07291985790087012
2003,66 and older,No migration background,Never,0.7850498548033533,2513,21869,0.7848265936927279,0.7852731159139787
2003,66 and older,Direct migration background,Never,1.0,309,21869,1.0,1.0
2005,17-29 y.,No migration background,At least once per week,0.0913323144636291,273,20422,0.09114593467338998,0.09151869425386823
2005,17-29 y.,No migration background,At least once per month,0.08103493043183352,222,20422,0.08085837963628636,0.08121148122738067
2005,17-29 y.,No migration background,Seldom,0.1698944884047717,516,20422,0.16965152529433386,0.17013745151520954
2005,17-29 y.,No migration background,Never,0.6577382666997658,1968,20422,0.6574313010549404,0.6580452323445911
2005,17-29 y.,Direct migration background,Seldom,0.13129709914863374,31,20422,0.13071133153068906,0.13188286676657843
2005,17-29 y.,Direct migration background,Never,0.8687029008513663,254,20422,0.8681171332334215,0.869288668469311
2005,17-29 y.,Indirect migration background,At least once per week,0.05791717721521429,34,20422,0.05756332380264707,0.05827103062778151
2005,17-29 y.,Indirect migration background,Seldom,0.14401138941440053,66,20422,0.14347951687835295,0.14454326195044812
2005,17-29 y.,Indirect migration background,Never,0.7980714333703851,400,20422,0.7974633054876867,0.7986795612530835
2005,30-45 y.,No migration background,At least once per week,0.08560079944282666,450,20422,0.08546522143134624,0.08573637745430707
2005,30-45 y.,No migration background,At least once per month,0.09068818100180771,496,20422,0.09054902107419825,0.09082734092941717
2005,30-45 y.,No migration background,Seldom,0.1773964793810147,878,20422,0.17721136071549673,0.17758159804653265
2005,30-45 y.,No migration background,Never,0.646314540174351,3207,20422,0.6460828471295366,0.6465462332191654
2005,30-45 y.,Direct migration background,At least once per week,0.05585614377675847,34,20422,0.05559375904823908,0.056118528505277855
2005,30-45 y.,Direct migration background,At least once per month,0.049958235967265806,39,20422,0.0497093164843533,0.050207155450178315
2005,30-45 y.,Direct migration background,Seldom,0.12755734377876887,84,20422,0.127176185661448,0.12793850189608974
2005,30-45 y.,Direct migration background,Never,0.7666282764772069,638,20422,0.7661449945799307,0.7671115583744831
2005,30-45 y.,Indirect migration background,Seldom,0.1850352721974971,39,20422,0.18403667562577672,0.1860338687692175
2005,30-45 y.,Indirect migration background,Never,0.8149647278025028,183,20422,0.8139661312307824,0.8159633243742233
2005,46-65 y.,No migration background,At least once per week,0.10960841371550704,693,20422,0.10946348382485113,0.10975334360616296
2005,46-65 y.,No migration background,At least once per month,0.10561727480321628,705,20422,0.10547468952926804,0.10575986007716452
2005,46-65 y.,No migration background,Seldom,0.1446354652407335,928,20422,0.1444722884029211,0.14479864207854592
2005,46-65 y.,No migration background,Never,0.6401388462405432,3706,20422,0.6399161822080809,0.6403615102730055
2005,46-65 y.,Direct migration background,At least once per week,0.06067157518222148,52,20422,0.0604093841441774,0.060933766220265556
2005,46-65 y.,Direct migration background,At least once per month,0.03599068531679851,35,20422,0.03578611051044233,0.036195260123154695
2005,46-65 y.,Direct migration background,Seldom,0.048460429677645994,56,20422,0.04822458638341116,0.04869627297188083
2005,46-65 y.,Direct migration background,Never,0.854877309823334,746,20422,0.8544904656759471,0.8552641539707209
2005,46-65 y.,Indirect migration background,Never,1.0,35,20422,1.0,1.0
2005,66 and older,No migration background,At least once per week,0.08515615842908777,308,20422,0.0850053885954401,0.08530692826273545
2005,66 and older,No migration background,At least once per month,0.08475639981048948,306,20422,0.08460595142157837,0.08490684819940059
2005,66 and older,No migration background,Seldom,0.0903958147778449,316,20422,0.09024092123003002,0.09055070832565978
2005,66 and older,No migration background,Never,0.7396916269825778,2415,20422,0.7394545975042003,0.7399286564609554
2005,66 and older,Direct migration background,Never,1.0,309,20422,1.0,1.0
2007,17-29 y.,No migration background,At least once per week,0.09789652134932914,268,20121,0.09769709379191265,0.09809594890674563
2007,17-29 y.,No migration background,At least once per month,0.06787287827907174,195,20121,0.06770408347764528,0.06804167308049819
2007,17-29 y.,No migration background,Seldom,0.14920829541028222,382,20121,0.14896919436804246,0.14944739645252197
2007,17-29 y.,No migration background,Never,0.6850223049613168,1827,20121,0.6847105842791196,0.685334025643514
2007,17-29 y.,Direct migration background,Never,1.0,222,20121,1.0,1.0
2007,17-29 y.,Indirect migration background,At least once per week,0.050093475565288766,32,20121,0.049760892594143756,0.050426058536433775
2007,17-29 y.,Indirect migration background,Seldom,0.1383711386567934,60,20121,0.1378446950361516,0.1388975822774352
2007,17-29 y.,Indirect migration background,Never,0.8115353857779178,335,20121,0.8109391230925656,0.8121316484632701
2007,30-45 y.,No migration background,At least once per week,0.10361767411251611,482,20121,0.10346548241294065,0.10376986581209158
2007,30-45 y.,No migration background,At least once per month,0.08495542208639204,470,20121,0.08481618847697028,0.08509465569581379
2007,30-45 y.,No migration background,Seldom,0.1530707857475549,704,20121,0.15289098267145387,0.15325058882365591
2007,30-45 y.,No migration background,Never,0.658356118053537,3080,20121,0.6581192837173032,0.6585929523897708
2007,30-45 y.,Direct migration background,At least once per week,0.053483657478694956,34,20121,0.05321165014233914,0.05375566481505077
2007,30-45 y.,Direct migration background,Seldom,0.0968953617437339,57,20121,0.09653773783929831,0.09725298564816948
2007,30-45 y.,Direct migration background,Never,0.8496209807775711,574,20121,0.8491888529363695,0.8500531086187727
2007,30-45 y.,Indirect migration background,Never,1.0,206,20121,1.0,1.0
2007,46-65 y.,No migration background,At least once per week,0.10610297329875135,701,20121,0.10596002520161736,0.10624592139588533
2007,46-65 y.,No migration background,At least once per month,0.09221930874712034,628,20121,0.0920850099085516,0.09235360758568907
2007,46-65 y.,No migration background,Seldom,0.1395131368126352,902,20121,0.13935231293503988,0.1396739606902305
2007,46-65 y.,No migration background,Never,0.662164581141493,3933,20121,0.6619450448021997,0.6623841174807863
2007,46-65 y.,Direct migration background,At least once per week,0.0628474996515615,54,20121,0.062581011781321,0.063113987521802
2007,46-65 y.,Direct migration background,At least once per month,0.04649351972805984,38,20121,0.04626232051752831,0.04672471893859137
2007,46-65 y.,Direct migration background,Seldom,0.06737932193449743,53,20121,0.06710406127374872,0.06765458259524613
2007,46-65 y.,Direct migration background,Never,0.8232796586858813,628,20121,0.8228608214612388,0.8236984959105237
2007,46-65 y.,Indirect migration background,Never,1.0,33,20121,1.0,1.0
2007,66 and older,No migration background,At least once per week,0.08525031595137608,383,20121,0.08510381597952738,0.08539681592322479
2007,66 and older,No migration background,At least once per month,0.08622917096890295,356,20121,0.08608191118504156,0.08637643075276434
2007,66 and older,No migration background,Seldom,0.08747828280145815,334,20121,0.08733006166537997,0.08762650393753633
2007,66 and older,No migration background,Never,0.7410422302782629,2833,20121,0.7408124174007521,0.7412720431557737
2007,66 and older,Direct migration background,Never,1.0,317,20121,1.0,1.0
2008,17-29 y.,No migration background,At least once per week,0.11510012335947306,299,18965,0.11488566769944113,0.115314579019505
2008,17-29 y.,No migration background,At least once per month,0.059158768094206386,142,18965,0.059000234873429806,0.059317301314982966
2008,17-29 y.,No migration background,Seldom,0.11141552704742543,281,18965,0.11120409307440118,0.11162696102044967
2008,17-29 y.,No migration background,Never,0.714325581498895,1769,18965,0.7140220272411782,0.7146291357566118
2008,17-29 y.,Direct migration background,Never,1.0,182,18965,1.0,1.0
2008,17-29 y.,Indirect migration background,At least once per week,0.07963641614048372,34,18965,0.07923949635695574,0.08003333592401171
2008,17-29 y.,Indirect migration background,Seldom,0.10717960957276054,37,18965,0.10672608030963629,0.1076331388358848
2008,17-29 y.,Indirect migration background,Never,0.8131839742867556,345,18965,0.8126125369028481,0.8137554116706631
2008,30-45 y.,No migration background,At least once per week,0.0990665493182888,436,18965,0.0989158572898428,0.0992172413467348
2008,30-45 y.,No migration background,At least once per month,0.08906708672746728,392,18965,0.08892341139010883,0.08921076206482574
2008,30-45 y.,No migration background,Seldom,0.11780780628609047,554,18965,0.11764519561406331,0.11797041695811764
2008,30-45 y.,No migration background,Never,0.6940585576681534,2909,18965,0.6938261247597693,0.6942909905765374
2008,30-45 y.,Direct migration background,Seldom,0.07408191798788699,41,18965,0.0737516289062598,0.07441220706951418
2008,30-45 y.,Direct migration background,Never,0.9259180820121129,511,18965,0.9255877929304858,0.92624837109374
2008,30-45 y.,Indirect migration background,Never,1.0,208,18965,1.0,1.0
2008,46-65 y.,No migration background,At least once per week,0.10549548768920651,680,18965,0.10535489361921496,0.10563608175919806
2008,46-65 y.,No migration background,At least once per month,0.08460399134356021,582,18965,0.0844766238135816,0.08473135887353882
2008,46-65 y.,No migration background,Seldom,0.11487197355955224,718,18965,0.11472603539468594,0.11501791172441854
2008,46-65 y.,No migration background,Never,0.695028547407681,3937,18965,0.694817835194309,0.6952392596210532
2008,46-65 y.,Direct migration background,At least once per week,0.04815616814313821,39,18965,0.04791815083701959,0.048394185449256825
2008,46-65 y.,Direct migration background,Seldom,0.07556044294387466,55,18965,0.07526661964363153,0.0758542662441178
2008,46-65 y.,Direct migration background,Never,0.8762833889129872,581,18965,0.8759173426127893,0.8766494352131851
2008,46-65 y.,Indirect migration background,Never,1.0,34,18965,1.0,1.0
2008,66 and older,No migration background,At least once per week,0.09427563387808426,380,18965,0.09412397490776732,0.09442729284840119
2008,66 and older,No migration background,At least once per month,0.07588441138287154,307,18965,0.07574697244832551,0.07602185031741757
2008,66 and older,No migration background,Seldom,0.08372773305595108,327,18965,0.08358397993439083,0.08387148617751132
2008,66 and older,No migration background,Never,0.7461122216830931,2873,18965,0.7458863335992728,0.7463381097669134
2008,66 and older,Direct migration background,Never,1.0,312,18965,1.0,1.0
2009,17-29 y.,No migration background,At least once per week,0.11075509342025909,260,17564,0.11054558638010237,0.11096460046041581
2009,17-29 y.,No migration background,At least once per month,0.08740608414386594,179,17564,0.08721753885259115,0.08759462943514074
2009,17-29 y.,No migration background,Seldom,0.14173005636879762,344,17564,0.1414972209711511,0.14196289176644414
2009,17-29 y.,No migration background,Never,0.6601087660670774,1503,17564,0.6597925500921287,0.660424982042026
2009,17-29 y.,Direct migration background,Never,1.0,135,17564,1.0,1.0
2009,17-29 y.,Indirect migration background,Seldom,0.20258189629533763,55,17564,0.20198213974019025,0.203181652850485
2009,17-29 y.,Indirect migration background,Never,0.7974181037046625,285,17564,0.796818347149515,0.7980178602598099
2009,30-45 y.,No migration background,At least once per week,0.09966367450270104,379,17564,0.09950924576072387,0.09981810324467821
2009,30-45 y.,No migration background,At least once per month,0.09145409333604612,386,17564,0.0913054887159084,0.09160269795618384
2009,30-45 y.,No migration background,Seldom,0.1574550596425838,578,17564,0.15726728707386567,0.15764283221130193
2009,30-45 y.,No migration background,Never,0.6514271725186691,2511,17564,0.6511815110752733,0.6516728339620649
2009,30-45 y.,Direct migration background,Seldom,0.10095124024927943,43,17564,0.1005665218845032,0.10133595861405566
2009,30-45 y.,Direct migration background,Never,0.8990487597507206,437,17564,0.8986640413859444,0.8994334781154969
2009,30-45 y.,Indirect migration background,Never,1.0,204,17564,1.0,1.0
2009,46-65 y.,No migration background,At least once per week,0.11194875149461615,684,17564,0.11180522675125741,0.1120922762379749
2009,46-65 y.,No migration background,At least once per month,0.087894644354342,575,17564,0.08776575951140474,0.08802352919727925
2009,46-65 y.,No migration background,Seldom,0.13370682798212832,745,17564,0.13355190802228134,0.1338617479419753
2009,46-65 y.,No migration background,Never,0.6664497761689135,3611,17564,0.6662351599849292,0.6666643923528979
2009,46-65 y.,Direct migration background,At least once per month,0.05068125253190974,32,17564,0.05043313239309416,0.05092937267072532
2009,46-65 y.,Direct migration background,Seldom,0.08482575926032494,48,17564,0.08451058692582085,0.08514093159482904
2009,46-65 y.,Direct migration background,Never,0.8644929882077654,505,17564,0.8641058251255131,0.8648801512900177
2009,66 and older,No migration background,At least once per week,0.08807281423137826,352,17564,0.08792615185437454,0.08821947660838199
2009,66 and older,No migration background,At least once per month,0.07198829553951375,292,17564,0.07185453581257334,0.07212205526645415
2009,66 and older,No migration background,Seldom,0.09226786124751131,334,17564,0.09211809229781069,0.09241763019721193
2009,66 and older,No migration background,Never,0.7476710289815967,2804,17564,0.7474462495669614,0.7478958083962319
2009,66 and older,Direct migration background,Never,1.0,283,17564,1.0,1.0
2011,17-29 y.,No migration background,At least once per week,0.12591792188772824,359,28104,0.12569098722146121,0.12614485655399527
2011,17-29 y.,No migration background,At least once per month,0.08977025027696535,276,28104,0.08957471609333983,0.08996578446059086
2011,17-29 y.,No migration background,Seldom,0.15563984659245814,476,28104,0.1553918731199676,0.15588782006494867
2011,17-29 y.,No migration background,Never,0.6286719812428483,2090,28104,0.628341480930446,0.6290024815552506
2011,17-29 y.,Direct migration background,Seldom,0.16281203208581752,39,28104,0.16211773628481965,0.16350632788681538
2011,17-29 y.,Direct migration background,Never,0.8371879679141826,375,28104,0.8364936721131847,0.8378822637151805
2011,17-29 y.,Indirect migration background,At least once per week,0.07273361527168086,37,28104,0.07228596266304059,0.07318126788032113
2011,17-29 y.,Indirect migration background,Seldom,0.17721216804642986,73,28104,0.17655396183899624,0.17787037425386348
2011,17-29 y.,Indirect migration background,Never,0.7500542166818892,385,28104,0.7493078701659448,0.7508005631978336
2011,30-45 y.,No migration background,At least once per week,0.10530127527100151,926,28104,0.10513600077781045,0.10546654976419258
2011,30-45 y.,No migration background,At least once per month,0.0946126929550692,867,28104,0.094455097926848,0.0947702879832904
2011,30-45 y.,No migration background,Seldom,0.15536166373351623,1112,28104,0.15516660835247956,0.1555567191145529
2011,30-45 y.,No migration background,Never,0.6447243680404131,4913,28104,0.6444666645134476,0.6449820715673786
2011,30-45 y.,Direct migration background,At least once per week,0.03912519628150465,61,28104,0.038896990421995216,0.03935340214101408
2011,30-45 y.,Direct migration background,At least once per month,0.04377183883760408,66,28104,0.04353104615528073,0.044012631519927424
2011,30-45 y.,Direct migration background,Seldom,0.11075413338884359,130,28104,0.1103847681484002,0.11112349862928697
2011,30-45 y.,Direct migration background,Never,0.8063488314920477,1234,28104,0.8058837418522138,0.8068139211318817
2011,30-45 y.,Indirect migration background,At least once per week,0.07005722209813693,56,28104,0.06957095583477707,0.07054348836149679
2011,30-45 y.,Indirect migration background,At least once per month,0.05278492936039212,34,28104,0.052358939911567974,0.053210918809216266
2011,30-45 y.,Indirect migration background,Seldom,0.14253558297017166,68,28104,0.14186955990136874,0.14320160603897458
2011,30-45 y.,Indirect migration background,Never,0.7346222655712994,447,28104,0.7337810954169595,0.7354634357256393
2011,46-65 y.,No migration background,At least once per week,0.12254895356408926,1089,28104,0.12240170576675427,0.12269620136142426
2011,46-65 y.,No migration background,At least once per month,0.0924130444528445,853,28104,0.09228299955531385,0.09254308935037514
2011,46-65 y.,No migration background,Seldom,0.14923510031753218,1148,28104,0.14907509926925525,0.1493951013658091
2011,46-65 y.,No migration background,Never,0.6358029016655341,4946,28104,0.6355868229205789,0.6360189804104893
2011,46-65 y.,Direct migration background,At least once per week,0.047532387831399056,58,28104,0.04729781044280624,0.04776696521999187
2011,46-65 y.,Direct migration background,At least once per month,0.07065637694137986,57,28104,0.07037386938630688,0.07093888449645283
2011,46-65 y.,Direct migration background,Seldom,0.0869898016529038,78,28104,0.08667910383189782,0.08730049947390979
2011,46-65 y.,Direct migration background,Never,0.7948214335743172,752,28104,0.7943762214289174,0.7952666457197171
2011,46-65 y.,Indirect migration background,Never,1.0,72,28104,1.0,1.0
2011,66 and older,No migration background,At least once per week,0.10064351831854883,496,28104,0.10048713508651043,0.10079990155058723
2011,66 and older,No migration background,At least once per month,0.08431471257638715,408,28104,0.08417028299750252,0.08445914215527177
2011,66 and older,No migration background,Seldom,0.0994568348990244,466,28104,0.09930127382635126,0.09961239597169755
2011,66 and older,No migration background,Never,0.7155849342060397,3308,28104,0.715350436694727,0.7158194317173525
2011,66 and older,Direct migration background,Never,1.0,349,28104,1.0,1.0
2013,17-29 y.,No migration background,At least once per week,0.13814420772801614,323,25197,0.13789435965860758,0.1383940557974247
2013,17-29 y.,No migration background,At least once per month,0.07051191823265601,207,25197,0.07032654563616084,0.07069729082915119
2013,17-29 y.,No migration background,Seldom,0.14550451699815808,373,25197,0.1452491966199594,0.14575983737635678
2013,17-29 y.,No migration background,Never,0.6458393570411698,1900,25197,0.6454930552340473,0.6461856588482923
2013,17-29 y.,Direct migration background,Never,1.0,238,25197,1.0,1.0
2013,17-29 y.,Indirect migration background,At least once per week,0.10243944544105661,46,25197,0.10173825678778067,0.10314063409433255
2013,17-29 y.,Indirect migration background,Seldom,0.09458838946429096,59,25197,0.09391166584243894,0.09526511308614298
2013,17-29 y.,Indirect migration background,Never,0.8029721650946525,343,25197,0.8020523862230797,0.8038919439662253
2013,30-45 y.,No migration background,At least once per week,0.10753857816987948,715,25197,0.10736000458107078,0.10771715175868818
2013,30-45 y.,No migration background,At least once per month,0.08926253974999983,686,25197,0.0890981890434253,0.08942689045657436
2013,30-45 y.,No migration background,Seldom,0.10531659402149575,690,25197,0.10513965506992873,0.10549353297306277
2013,30-45 y.,No migration background,Never,0.6978822880586248,4156,25197,0.6976176090268487,0.698146967090401
2013,30-45 y.,Direct migration background,At least once per week,0.06692964967074091,73,25197,0.06652191841189536,0.06733738092958647
2013,30-45 y.,Direct migration background,At least once per month,0.04560576734787302,48,25197,0.045265373796187953,0.04594616089955809
2013,30-45 y.,Direct migration background,Seldom,0.07364952749394113,99,25197,0.07322336013447465,0.0740756948534076
2013,30-45 y.,Direct migration background,Never,0.813815055487445,1002,25197,0.8131799546617887,0.8144501563131014
2013,30-45 y.,Indirect migration background,At least once per week,0.09198761877214459,40,25197,0.09132257922374236,0.09265265832054682
2013,30-45 y.,Indirect migration background,At least once per month,0.1035041482681877,41,25197,0.1028031936213296,0.1042051029150458
2013,30-45 y.,Indirect migration background,Seldom,0.07986979490257463,44,25197,0.07924598419162326,0.080493605613526
2013,30-45 y.,Indirect migration background,Never,0.7246384380570929,379,25197,0.723610541903593,0.7256663342105929
2013,46-65 y.,No migration background,At least once per week,0.13186236567741275,1128,25197,0.13171358386890172,0.13201114748592377
2013,46-65 y.,No migration background,At least once per month,0.09290923700088445,842,25197,0.09278157844442025,0.09303689555734865
2013,46-65 y.,No migration background,Seldom,0.11110828581141464,892,25197,0.11097009067375775,0.11124648094907154
2013,46-65 y.,No migration background,Never,0.6641201115102883,5077,25197,0.663912423977858,0.6643277990427185
2013,46-65 y.,Direct migration background,At least once per week,0.047019621963065,54,25197,0.04673310870937703,0.04730613521675297
2013,46-65 y.,Direct migration background,At least once per month,0.0770218773457704,50,25197,0.07666099476130342,0.07738275993023738
2013,46-65 y.,Direct migration background,Seldom,0.07884244053983029,66,25197,0.07847767805911458,0.079207203020546
2013,46-65 y.,Direct migration background,Never,0.7971160601513343,697,25197,0.7965717483061858,0.7976603719964828
2013,46-65 y.,Indirect migration background,Never,1.0,98,25197,1.0,1.0
2013,66 and older,No migration background,At least once per week,0.11102173216888737,537,25197,0.11086049624612222,0.11118296809165253
2013,66 and older,No migration background,At least once per month,0.07837783373940767,383,25197,0.07823989529637078,0.07851577218244456
2013,66 and older,No migration background,Seldom,0.09140065345476416,409,25197,0.09125275177846599,0.09154855513106232
2013,66 and older,No migration background,Never,0.7191997806369408,3187,25197,0.7189691400522471,0.7194304212216345
2013,66 and older,Direct migration background,Never,1.0,315,25197,1.0,1.0
2015,17-29 y.,No migration background,At least once per week,0.12834972034762746,325,26583,0.12810848366252833,0.12859095703272658
2015,17-29 y.,No migration background,At least once per month,0.08431287140067119,229,26583,0.08411247254068994,0.08451327026065243
