"pli0096_h","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2000","2","Städtischer Raum","","","",""
"Seltener","2000","2","Ländlicher Raum","","","",""
"Seltener","2000","3","Städtischer Raum","","","",""
"Seltener","2000","3","Ländlicher Raum","","","",""
"Seltener","2000","4","Städtischer Raum","","","",""
"Seltener","2000","4","Ländlicher Raum","","","",""
"Seltener","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2000","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2000","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2000","2","Städtischer Raum","","","",""
"Nie","2000","2","Ländlicher Raum","","","",""
"Nie","2000","3","Städtischer Raum","","","",""
"Nie","2000","3","Ländlicher Raum","","","",""
"Nie","2000","4","Städtischer Raum","","","",""
"Nie","2000","4","Ländlicher Raum","","","",""
"Nie","2000","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2000","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2001","2","Städtischer Raum","","","",""
"Täglich","2001","2","Ländlicher Raum","","","",""
"Täglich","2001","3","Städtischer Raum","","","",""
"Täglich","2001","3","Ländlicher Raum","","","",""
"Täglich","2001","4","Städtischer Raum","","","",""
"Täglich","2001","4","Ländlicher Raum","","","",""
"Täglich","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","183","0.0586513174777269","0.0503150820361912","0.0669875529192626"
"Min 1x pro Woche","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","124","0.0612602829985981","0.051059460521534","0.0714611054756622"
"Min 1x pro Woche","2001","2","Städtischer Raum","266","0.0723032922863371","0.0638016981479676","0.0808048864247066"
"Min 1x pro Woche","2001","2","Ländlicher Raum","192","0.0803970406663409","0.0693871714944988","0.091406909838183"
"Min 1x pro Woche","2001","3","Städtischer Raum","236","0.0843864118830751","0.0744013433779579","0.0943714803881923"
"Min 1x pro Woche","2001","3","Ländlicher Raum","145","0.0966069126213323","0.0816717112074481","0.111542114035216"
"Min 1x pro Woche","2001","4","Städtischer Raum","262","0.0955673320553855","0.0843012717269827","0.106833392383788"
"Min 1x pro Woche","2001","4","Ländlicher Raum","106","0.107626588977465","0.0890921668780273","0.126161011076903"
"Min 1x pro Woche","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","185","0.0971236870894732","0.0837874037471051","0.110459970431841"
"Min 1x pro Woche","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","42","0.0742887359816952","0.0520673850219961","0.0965100869413942"
"Min 1x pro Monat","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","154","0.0487941559611103","0.0411509249450337","0.0564373869771869"
"Min 1x pro Monat","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","133","0.0629799145039762","0.0526463875300562","0.0733134414778963"
"Min 1x pro Monat","2001","2","Städtischer Raum","218","0.0608732518117155","0.0530246249911874","0.0687218786322437"
"Min 1x pro Monat","2001","2","Ländlicher Raum","195","0.0839622233921898","0.0727327186214734","0.0951917281629061"
"Min 1x pro Monat","2001","3","Städtischer Raum","218","0.0728321466573127","0.0634974671498228","0.0821668261648027"
"Min 1x pro Monat","2001","3","Ländlicher Raum","156","0.102215164516688","0.0869003267908051","0.117530002242571"
"Min 1x pro Monat","2001","4","Städtischer Raum","221","0.0825889881387548","0.072040935991029","0.0931370402864805"
"Min 1x pro Monat","2001","4","Ländlicher Raum","127","0.12221921374447","0.102630373325329","0.141808054163612"
"Min 1x pro Monat","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","151","0.0810483153520616","0.0687576204276069","0.0933390102765163"
"Min 1x pro Monat","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","66","0.113623486108877","0.0867320265253016","0.140514945692453"
"Seltener","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","282","0.0872655372970549","0.0772528780995624","0.0972781964945475"
"Seltener","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","250","0.112737852533986","0.099284393832249","0.126191311235724"
"Seltener","2001","2","Städtischer Raum","392","0.111913840388968","0.101565093277478","0.122262587500459"
"Seltener","2001","2","Ländlicher Raum","311","0.119509242735803","0.106374393425689","0.132644092045916"
"Seltener","2001","3","Städtischer Raum","349","0.120865464848474","0.109155988938517","0.13257494075843"
"Seltener","2001","3","Ländlicher Raum","185","0.118498021051674","0.102158632692794","0.134837409410555"
"Seltener","2001","4","Städtischer Raum","340","0.130057342736828","0.117167667569375","0.14294701790428"
"Seltener","2001","4","Ländlicher Raum","161","0.148422118598203","0.127159955269771","0.169684281926635"
"Seltener","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","269","0.143749226470318","0.127949071365529","0.159549381575108"
"Seltener","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","102","0.199457332622535","0.165597216327002","0.233317448918068"
"Nie","2001","1 Einkommensschwächstes Quintil","Städtischer Raum","2433","0.805288989264108","0.791240586091584","0.819337392436632"
"Nie","2001","1 Einkommensschwächstes Quintil","Ländlicher Raum","1616","0.763021949963439","0.744933736669991","0.781110163256887"
"Nie","2001","2","Städtischer Raum","2689","0.754909615512979","0.740789802707532","0.769029428318426"
"Nie","2001","2","Ländlicher Raum","1645","0.716131493205667","0.697875017653907","0.734387968757426"
"Nie","2001","3","Städtischer Raum","2174","0.721915976611138","0.705821012246822","0.738010940975455"
"Nie","2001","3","Ländlicher Raum","1017","0.682679901810305","0.659149683885787","0.706210119734824"
"Nie","2001","4","Städtischer Raum","1793","0.691786337069032","0.67409172055739","0.709480953580674"
"Nie","2001","4","Ländlicher Raum","680","0.621732078679861","0.592728783367397","0.650735373992326"
"Nie","2001","5 Einkommensstärkstes Quintil","Städtischer Raum","1289","0.678078771088147","0.657037450851535","0.699120091324758"
"Nie","2001","5 Einkommensstärkstes Quintil","Ländlicher Raum","325","0.612630445286893","0.571351059173779","0.653909831400007"
"Täglich","2002","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2002","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2002","2","Städtischer Raum","","","",""
"Täglich","2002","2","Ländlicher Raum","","","",""
"Täglich","2002","3","Städtischer Raum","","","",""
"Täglich","2002","3","Ländlicher Raum","","","",""
"Täglich","2002","4","Städtischer Raum","","","",""
"Täglich","2002","4","Ländlicher Raum","","","",""
"Täglich","2002","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2002","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2002","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2002","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2002","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2002","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2002","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2002","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2002","2","Städtischer Raum","","","",""
"Seltener","2002","2","Ländlicher Raum","","","",""
"Seltener","2002","3","Städtischer Raum","","","",""
"Seltener","2002","3","Ländlicher Raum","","","",""
"Seltener","2002","4","Städtischer Raum","","","",""
"Seltener","2002","4","Ländlicher Raum","","","",""
"Seltener","2002","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2002","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2002","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2002","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2002","2","Städtischer Raum","","","",""
"Nie","2002","2","Ländlicher Raum","","","",""
"Nie","2002","3","Städtischer Raum","","","",""
"Nie","2002","3","Ländlicher Raum","","","",""
"Nie","2002","4","Städtischer Raum","","","",""
"Nie","2002","4","Ländlicher Raum","","","",""
"Nie","2002","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2002","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","18","","",""
"Täglich","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","22","","",""
"Täglich","2003","2","Städtischer Raum","40","0.0123914877929581","0.0085190588505812","0.0162639167353349"
"Täglich","2003","2","Ländlicher Raum","20","","",""
"Täglich","2003","3","Städtischer Raum","26","","",""
"Täglich","2003","3","Ländlicher Raum","19","","",""
"Täglich","2003","4","Städtischer Raum","37","0.0112609796958777","0.00748637329810766","0.0150355860936477"
"Täglich","2003","4","Ländlicher Raum","18","","",""
"Täglich","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","51","0.0136402186351792","0.00959152934116783","0.0176889079291907"
"Täglich","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","17","","",""
"Min 1x pro Woche","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","145","0.0556426356244465","0.0466855896188969","0.064599681629996"
"Min 1x pro Woche","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","92","0.0532599987902961","0.0428516874784574","0.0636683101021347"
"Min 1x pro Woche","2003","2","Städtischer Raum","202","0.0598787472681275","0.0515734036237036","0.0681840909125515"
"Min 1x pro Woche","2003","2","Ländlicher Raum","167","0.0867482214526387","0.0742136689513827","0.0992827739538946"
"Min 1x pro Woche","2003","3","Städtischer Raum","225","0.0759910707284763","0.066170850581146","0.0858112908758067"
"Min 1x pro Woche","2003","3","Ländlicher Raum","120","0.0815541525969969","0.0677954933697765","0.0953128118242174"
"Min 1x pro Woche","2003","4","Städtischer Raum","284","0.0897387383936822","0.079514858069127","0.0999626187182375"
"Min 1x pro Woche","2003","4","Ländlicher Raum","115","0.0812069452194496","0.0664881044289598","0.0959257860099393"
"Min 1x pro Woche","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","305","0.0882599443963544","0.0783583883980536","0.0981615003946552"
"Min 1x pro Woche","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","90","0.10378861507098","0.0835225911254105","0.124054639016549"
"Min 1x pro Monat","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","94","0.0375428951888683","0.0301153150797149","0.0449704752980218"
"Min 1x pro Monat","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","94","0.0499758453910695","0.0398760696138912","0.0600756211682478"
"Min 1x pro Monat","2003","2","Städtischer Raum","184","0.0580605730983391","0.0498743897885412","0.0662467564081371"
"Min 1x pro Monat","2003","2","Ländlicher Raum","134","0.071708036726156","0.060218315487372","0.0831977579649401"
"Min 1x pro Monat","2003","3","Städtischer Raum","197","0.0766052547706736","0.0667487068465719","0.0864618026947752"
"Min 1x pro Monat","2003","3","Ländlicher Raum","114","0.076040817711912","0.0627155458214635","0.0893660896023604"
"Min 1x pro Monat","2003","4","Städtischer Raum","250","0.0792370287674782","0.0695747233534492","0.0888993341815072"
"Min 1x pro Monat","2003","4","Ländlicher Raum","136","0.095785736863103","0.0799275230935335","0.111643950632673"
"Min 1x pro Monat","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","304","0.0907261680920471","0.0807008136424633","0.100751522541631"
"Min 1x pro Monat","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","114","0.111901404714577","0.0909536815689297","0.132849127860224"
"Seltener","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","148","0.0638240890459863","0.0542727597983952","0.0733754182935775"
"Seltener","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","161","0.0873270584733023","0.0742413772281634","0.100412739718441"
"Seltener","2003","2","Städtischer Raum","297","0.102941955751743","0.0923045482067661","0.11357936329672"
"Seltener","2003","2","Ländlicher Raum","225","0.115257933866811","0.101037035451879","0.129478832281743"
"Seltener","2003","3","Städtischer Raum","275","0.0903855984272422","0.0797593457014731","0.101011851153011"
"Seltener","2003","3","Ländlicher Raum","182","0.104535753145207","0.08915481418836","0.119916692102054"
"Seltener","2003","4","Städtischer Raum","351","0.116211516852616","0.104747376327087","0.127675657378145"
"Seltener","2003","4","Ländlicher Raum","178","0.128281483405831","0.110262167832986","0.146300798978676"
"Seltener","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","408","0.126069100938014","0.114483222143029","0.137654979733"
"Seltener","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","133","0.161331503251588","0.136889138552447","0.18577386795073"
"Nie","2003","1 Einkommensschwächstes Quintil","Städtischer Raum","2111","0.834989702884806","0.820485667331362","0.84949373843825"
"Nie","2003","1 Einkommensschwächstes Quintil","Ländlicher Raum","1419","0.796175402069441","0.777503136787817","0.814847667351065"
"Nie","2003","2","Städtischer Raum","2412","0.766727236088832","0.751923143883862","0.781531328293802"
"Nie","2003","2","Ländlicher Raum","1391","0.715653526130034","0.695564512570882","0.735742539689187"
"Nie","2003","3","Städtischer Raum","2074","0.749112774757841","0.733046516875609","0.765179032640073"
"Nie","2003","3","Ländlicher Raum","1085","0.723771465065853","0.701293277256523","0.746249652875184"
"Nie","2003","4","Städtischer Raum","2080","0.703551736290346","0.687215002877619","0.719888469703072"
"Nie","2003","4","Ländlicher Raum","876","0.680951250971321","0.655835006421281","0.706067495521361"
"Nie","2003","5 Einkommensstärkstes Quintil","Städtischer Raum","2085","0.681304567938405","0.665039919689112","0.697569216187699"
"Nie","2003","5 Einkommensstärkstes Quintil","Ländlicher Raum","516","0.605676653482907","0.573202702787777","0.638150604178037"
"Täglich","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2004","2","Städtischer Raum","","","",""
"Täglich","2004","2","Ländlicher Raum","","","",""
"Täglich","2004","3","Städtischer Raum","","","",""
"Täglich","2004","3","Ländlicher Raum","","","",""
"Täglich","2004","4","Städtischer Raum","","","",""
"Täglich","2004","4","Ländlicher Raum","","","",""
"Täglich","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2004","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2004","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2004","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2004","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2004","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2004","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2004","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2004","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2004","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2004","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2004","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2004","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2004","2","Städtischer Raum","","","",""
"Seltener","2004","2","Ländlicher Raum","","","",""
"Seltener","2004","3","Städtischer Raum","","","",""
"Seltener","2004","3","Ländlicher Raum","","","",""
"Seltener","2004","4","Städtischer Raum","","","",""
"Seltener","2004","4","Ländlicher Raum","","","",""
"Seltener","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2004","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2004","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2004","2","Städtischer Raum","","","",""
"Nie","2004","2","Ländlicher Raum","","","",""
"Nie","2004","3","Städtischer Raum","","","",""
"Nie","2004","3","Ländlicher Raum","","","",""
"Nie","2004","4","Städtischer Raum","","","",""
"Nie","2004","4","Ländlicher Raum","","","",""
"Nie","2004","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2004","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2005","2","Städtischer Raum","","","",""
"Täglich","2005","2","Ländlicher Raum","","","",""
"Täglich","2005","3","Städtischer Raum","","","",""
"Täglich","2005","3","Ländlicher Raum","","","",""
"Täglich","2005","4","Städtischer Raum","","","",""
"Täglich","2005","4","Ländlicher Raum","","","",""
"Täglich","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","168","0.0733881634418968","0.063053846036522","0.0837224808472717"
"Min 1x pro Woche","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","110","0.0700720531415873","0.057872830247308","0.0822712760358665"
"Min 1x pro Woche","2005","2","Städtischer Raum","207","0.0732346933314092","0.063579851235645","0.0828895354271734"
"Min 1x pro Woche","2005","2","Ländlicher Raum","138","0.0893624061250107","0.0759970885892013","0.10272772366082"
"Min 1x pro Woche","2005","3","Städtischer Raum","201","0.0769818257325728","0.0663985635295927","0.0875650879355528"
"Min 1x pro Woche","2005","3","Ländlicher Raum","119","0.0821202511973191","0.0677949879076629","0.0964455144869753"
"Min 1x pro Woche","2005","4","Städtischer Raum","323","0.0978774126770101","0.0869833217072706","0.10877150364675"
"Min 1x pro Woche","2005","4","Ländlicher Raum","132","0.108782676674749","0.0910695833117756","0.126495770037723"
"Min 1x pro Woche","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","365","0.115819234489701","0.104537926264893","0.12710054271451"
"Min 1x pro Woche","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","137","0.166820316990282","0.142503987332476","0.191136646648088"
"Min 1x pro Monat","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","130","0.0505773153597878","0.0418931606198926","0.059261470099683"
"Min 1x pro Monat","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","127","0.0773645380871011","0.0645965892074947","0.0901324869667076"
"Min 1x pro Monat","2005","2","Städtischer Raum","206","0.0756719855451725","0.0658707126695859","0.0854732584207591"
"Min 1x pro Monat","2005","2","Ländlicher Raum","166","0.093302249827508","0.0796750572357077","0.106929442419308"
"Min 1x pro Monat","2005","3","Städtischer Raum","198","0.0813174456638193","0.0704658169728081","0.0921690743548304"
"Min 1x pro Monat","2005","3","Ländlicher Raum","156","0.111441098781413","0.0950219594680104","0.127860238094816"
"Min 1x pro Monat","2005","4","Städtischer Raum","281","0.0875926740834537","0.0772282481313555","0.0979571000355519"
"Min 1x pro Monat","2005","4","Ländlicher Raum","142","0.134329637296809","0.114930387863637","0.153728886729982"
"Min 1x pro Monat","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","331","0.0886063748560992","0.0785883047604129","0.0986244449517855"
"Min 1x pro Monat","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","114","0.104230264698257","0.084300630438155","0.124159898958358"
"Seltener","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","257","0.111620672031126","0.0991413381800694","0.124100005882182"
"Seltener","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","230","0.140829156268341","0.124205706734212","0.157452605802471"
"Seltener","2005","2","Städtischer Raum","330","0.11376575202089","0.101998314710098","0.125533189331682"
"Seltener","2005","2","Ländlicher Raum","270","0.14709999935787","0.130504724129699","0.163695274586041"
"Seltener","2005","3","Städtischer Raum","344","0.147399142429788","0.133324392498656","0.16147389236092"
"Seltener","2005","3","Ländlicher Raum","232","0.154463113578697","0.135606519346356","0.173319707811039"
"Seltener","2005","4","Städtischer Raum","412","0.135959887209023","0.123394110762253","0.148525663655792"
"Seltener","2005","4","Ländlicher Raum","194","0.153081881044563","0.13259832574249","0.173565436346637"
"Seltener","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","494","0.153552549845401","0.140843089649671","0.166262010041131"
"Seltener","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","176","0.189641202427377","0.164072467448792","0.215209937405962"
"Nie","2005","1 Einkommensschwächstes Quintil","Städtischer Raum","1891","0.76441384916719","0.747596442882444","0.781231255451936"
"Nie","2005","1 Einkommensschwächstes Quintil","Ländlicher Raum","1215","0.71173425250297","0.690087609766156","0.733380895239784"
"Nie","2005","2","Städtischer Raum","2054","0.737327569102528","0.721018118157442","0.753637020047615"
"Nie","2005","2","Ländlicher Raum","1176","0.670235344689611","0.648208880739812","0.69226180863941"
"Nie","2005","3","Städtischer Raum","1694","0.69430158617382","0.676010436741144","0.712592735606496"
"Nie","2005","3","Ländlicher Raum","904","0.65197553644257","0.627121031300154","0.676830041584986"
"Nie","2005","4","Städtischer Raum","1842","0.678570026030513","0.661447907415645","0.695692144645382"
"Nie","2005","4","Ländlicher Raum","719","0.603805804983878","0.575981429362051","0.631630180605705"
"Nie","2005","5 Einkommensstärkstes Quintil","Städtischer Raum","1901","0.642021840808799","0.625121255133847","0.658922426483751"
"Nie","2005","5 Einkommensstärkstes Quintil","Ländlicher Raum","476","0.539308215884084","0.506797392582163","0.571819039186006"
"Täglich","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2006","2","Städtischer Raum","","","",""
"Täglich","2006","2","Ländlicher Raum","","","",""
"Täglich","2006","3","Städtischer Raum","","","",""
"Täglich","2006","3","Ländlicher Raum","","","",""
"Täglich","2006","4","Städtischer Raum","","","",""
"Täglich","2006","4","Ländlicher Raum","","","",""
"Täglich","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Täglich","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Woche","2006","2","Städtischer Raum","","","",""
"Min 1x pro Woche","2006","2","Ländlicher Raum","","","",""
"Min 1x pro Woche","2006","3","Städtischer Raum","","","",""
"Min 1x pro Woche","2006","3","Ländlicher Raum","","","",""
"Min 1x pro Woche","2006","4","Städtischer Raum","","","",""
"Min 1x pro Woche","2006","4","Ländlicher Raum","","","",""
"Min 1x pro Woche","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Woche","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Min 1x pro Monat","2006","2","Städtischer Raum","","","",""
"Min 1x pro Monat","2006","2","Ländlicher Raum","","","",""
"Min 1x pro Monat","2006","3","Städtischer Raum","","","",""
"Min 1x pro Monat","2006","3","Ländlicher Raum","","","",""
"Min 1x pro Monat","2006","4","Städtischer Raum","","","",""
"Min 1x pro Monat","2006","4","Ländlicher Raum","","","",""
"Min 1x pro Monat","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Min 1x pro Monat","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2006","2","Städtischer Raum","","","",""
"Seltener","2006","2","Ländlicher Raum","","","",""
"Seltener","2006","3","Städtischer Raum","","","",""
"Seltener","2006","3","Ländlicher Raum","","","",""
"Seltener","2006","4","Städtischer Raum","","","",""
"Seltener","2006","4","Ländlicher Raum","","","",""
"Seltener","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nie","2006","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nie","2006","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nie","2006","2","Städtischer Raum","","","",""
"Nie","2006","2","Ländlicher Raum","","","",""
"Nie","2006","3","Städtischer Raum","","","",""
"Nie","2006","3","Ländlicher Raum","","","",""
"Nie","2006","4","Städtischer Raum","","","",""
"Nie","2006","4","Ländlicher Raum","","","",""
"Nie","2006","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nie","2006","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Täglich","2007","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Täglich","2007","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Täglich","2007","2","Städtischer Raum","","","",""
"Täglich","2007","2","Ländlicher Raum","","","",""
"Täglich","2007","3","Städtischer Raum","","","",""
"Täglich","2007","3","Ländlicher Raum","","","",""
"Täglich","2007","4","Städtischer Raum","","","",""
"Täglich","2007","4","Ländlicher Raum","","","",""
"Täglich","2007","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
