"pli0096_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","1990","Realschule","indirekter Migrationshintergrund","2","","",""
"Taeglich","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1990","(Fach-)Abitur","kein Migrationshintergrund","10","","",""
"Taeglich","1990","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Taeglich","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1990","AkademikerIn","kein Migrationshintergrund","4","","",""
"Taeglich","1990","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Hauptschule","kein Migrationshintergrund","339","0.0629091316007461","0.0564073112445069","0.0694109519569852"
"Min 1x pro Woche","1990","Hauptschule","direkter Migrationshintergrund","43","0.0324742985742716","0.0233222725683032","0.0416263245802401"
"Min 1x pro Woche","1990","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","Realschule","kein Migrationshintergrund","224","0.0818811449756936","0.071973551841919","0.0917887381094683"
"Min 1x pro Woche","1990","Realschule","direkter Migrationshintergrund","12","","",""
"Min 1x pro Woche","1990","Realschule","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","kein Migrationshintergrund","49","0.0760247185825569","0.0555071136435036","0.0965423235216101"
"Min 1x pro Woche","1990","(Fach-)Abitur","direkter Migrationshintergrund","7","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1990","AkademikerIn","kein Migrationshintergrund","171","0.109110100697651","0.0935334788422934","0.12468672255301"
"Min 1x pro Woche","1990","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Min 1x pro Woche","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Hauptschule","kein Migrationshintergrund","414","0.0711830326202601","0.0642974517845904","0.0780686134559297"
"Min 1x pro Monat","1990","Hauptschule","direkter Migrationshintergrund","43","0.040714487096164","0.0305106262445362","0.0509183479477918"
"Min 1x pro Monat","1990","Hauptschule","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","Realschule","kein Migrationshintergrund","265","0.0834857276028098","0.0734902743751353","0.0934811808304843"
"Min 1x pro Monat","1990","Realschule","direkter Migrationshintergrund","7","","",""
"Min 1x pro Monat","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","kein Migrationshintergrund","52","0.0779723802380601","0.0572155306808997","0.0987292297952204"
"Min 1x pro Monat","1990","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1990","AkademikerIn","kein Migrationshintergrund","247","0.139389708961192","0.122085673188203","0.156693744734181"
"Min 1x pro Monat","1990","AkademikerIn","direkter Migrationshintergrund","21","","",""
"Min 1x pro Monat","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Seltener","1990","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.0422825009277593","0.0266676876039023","0.0578973142516164"
"Seltener","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Seltener","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Hauptschule","kein Migrationshintergrund","564","0.102773259232819","0.0946416137390444","0.110904904726593"
"Seltener","1990","Hauptschule","direkter Migrationshintergrund","109","0.100457907500804","0.0849369357101629","0.115978879291444"
"Seltener","1990","Hauptschule","indirekter Migrationshintergrund","7","","",""
"Seltener","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","Realschule","kein Migrationshintergrund","339","0.116296849631183","0.104712706002683","0.127880993259684"
"Seltener","1990","Realschule","direkter Migrationshintergrund","18","","",""
"Seltener","1990","Realschule","indirekter Migrationshintergrund","11","","",""
"Seltener","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","(Fach-)Abitur","kein Migrationshintergrund","100","0.150232756673169","0.12257280688321","0.177892706463129"
"Seltener","1990","(Fach-)Abitur","direkter Migrationshintergrund","17","","",""
"Seltener","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1990","AkademikerIn","kein Migrationshintergrund","276","0.183200504967625","0.163874154778125","0.202526855157125"
"Seltener","1990","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Seltener","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","(noch) kein Abschluss","kein Migrationshintergrund","154","0.771428699413769","0.712791431961668","0.83006596686587"
"Nie","1990","(noch) kein Abschluss","direkter Migrationshintergrund","590","0.917392141761961","0.896030927277292","0.93875335624663"
"Nie","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","46","0.850228198110078","0.751316907546569","0.949139488673587"
"Nie","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Hauptschule","kein Migrationshintergrund","4001","0.754124041193713","0.742593048574513","0.765655033812913"
"Nie","1990","Hauptschule","direkter Migrationshintergrund","1241","0.822386148752297","0.802653180836463","0.842119116668131"
"Nie","1990","Hauptschule","indirekter Migrationshintergrund","130","0.872602102057476","0.818144802264599","0.927059401850353"
"Nie","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","Realschule","kein Migrationshintergrund","2090","0.704560487404226","0.688074301690018","0.721046673118434"
"Nie","1990","Realschule","direkter Migrationshintergrund","122","0.743326686660664","0.675855962116","0.810797411205328"
"Nie","1990","Realschule","indirekter Migrationshintergrund","38","0.760180931328246","0.64523052838824","0.875131334268253"
"Nie","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","(Fach-)Abitur","kein Migrationshintergrund","430","0.678617032588838","0.642464154028764","0.714769911148911"
"Nie","1990","(Fach-)Abitur","direkter Migrationshintergrund","165","0.744248455035283","0.684083927561713","0.804412982508853"
"Nie","1990","(Fach-)Abitur","indirekter Migrationshintergrund","26","","",""
"Nie","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1990","AkademikerIn","kein Migrationshintergrund","841","0.563374618999471","0.53859572552696","0.588153512471982"
"Nie","1990","AkademikerIn","direkter Migrationshintergrund","83","0.664996891322006","0.581921676201071","0.748072106442942"
"Nie","1990","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nie","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1991","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1991","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1991","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1991","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1991","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1991","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1991","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1991","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1991","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1991","Realschule","kein Migrationshintergrund","","","",""
"Nie","1991","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1991","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1991","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1991","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1991","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1992","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1992","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1992","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1992","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1992","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1992","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1992","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1992","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1992","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","direkter Migrationshintergrund","19","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1992","Hauptschule","kein Migrationshintergrund","285","0.0585594518095848","0.0519744603741849","0.0651444432449847"
"Min 1x pro Woche","1992","Hauptschule","direkter Migrationshintergrund","35","0.0198953654284293","0.012476607335408","0.0273141235214506"
"Min 1x pro Woche","1992","Hauptschule","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Woche","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1992","Realschule","kein Migrationshintergrund","199","0.0825546221781024","0.072427659051044","0.0926815853051608"
"Min 1x pro Woche","1992","Realschule","direkter Migrationshintergrund","13","","",""
"Min 1x pro Woche","1992","Realschule","indirekter Migrationshintergrund","6","","",""
"Min 1x pro Woche","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","kein Migrationshintergrund","50","0.0865476312368056","0.0648654795606731","0.108229782912938"
"Min 1x pro Woche","1992","(Fach-)Abitur","direkter Migrationshintergrund","8","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1992","AkademikerIn","kein Migrationshintergrund","114","0.0803124817092753","0.0666091071659648","0.0940158562525859"
"Min 1x pro Woche","1992","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Min 1x pro Woche","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1992","Hauptschule","kein Migrationshintergrund","305","0.0632947695568995","0.0564659498370592","0.0701235892767398"
"Min 1x pro Monat","1992","Hauptschule","direkter Migrationshintergrund","43","0.0391792494833863","0.0288713951765035","0.0494871037902691"
"Min 1x pro Monat","1992","Hauptschule","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1992","Realschule","kein Migrationshintergrund","166","0.0597971639092594","0.0510720823592747","0.0685222454592441"
"Min 1x pro Monat","1992","Realschule","direkter Migrationshintergrund","11","","",""
"Min 1x pro Monat","1992","Realschule","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","kein Migrationshintergrund","47","0.0734625571711843","0.0533440227620731","0.0935810915802956"
"Min 1x pro Monat","1992","(Fach-)Abitur","direkter Migrationshintergrund","12","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1992","AkademikerIn","kein Migrationshintergrund","157","0.100448596075321","0.0852920310424354","0.115605161108206"
"Min 1x pro Monat","1992","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Min 1x pro Monat","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1992","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Seltener","1992","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Seltener","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Seltener","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1992","Hauptschule","kein Migrationshintergrund","492","0.0971843630849549","0.0888770993962202","0.10549162677369"
"Seltener","1992","Hauptschule","direkter Migrationshintergrund","99","0.0957510599735125","0.0801183299478263","0.111383789999199"
"Seltener","1992","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Seltener","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1992","Realschule","kein Migrationshintergrund","307","0.108965620230055","0.0974996607854162","0.120431579674694"
"Seltener","1992","Realschule","direkter Migrationshintergrund","15","","",""
"Seltener","1992","Realschule","indirekter Migrationshintergrund","12","","",""
"Seltener","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1992","(Fach-)Abitur","kein Migrationshintergrund","102","0.152574086356795","0.124845796124821","0.18030237658877"
"Seltener","1992","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Seltener","1992","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Seltener","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1992","AkademikerIn","kein Migrationshintergrund","227","0.155984224536909","0.137689263875108","0.174279185198711"
"Seltener","1992","AkademikerIn","direkter Migrationshintergrund","18","","",""
"Seltener","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1992","(noch) kein Abschluss","kein Migrationshintergrund","174","0.832983235365027","0.782892610087765","0.883073860642289"
"Nie","1992","(noch) kein Abschluss","direkter Migrationshintergrund","541","0.921781180399051","0.899947368110595","0.943614992687506"
"Nie","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","61","0.908452316000353","0.84089477707048","0.976009854930225"
"Nie","1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1992","Hauptschule","kein Migrationshintergrund","3802","0.780961415548561","0.769362019846754","0.792560811250367"
"Nie","1992","Hauptschule","direkter Migrationshintergrund","1184","0.845174325114672","0.825956082705536","0.864392567523808"
"Nie","1992","Hauptschule","indirekter Migrationshintergrund","159","0.865804140437407","0.816282869233314","0.915325411641499"
"Nie","1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1992","Realschule","kein Migrationshintergrund","2165","0.748682593682583","0.732720914567843","0.764644272797323"
"Nie","1992","Realschule","direkter Migrationshintergrund","114","0.7269425085981","0.65634661233009","0.79753840486611"
"Nie","1992","Realschule","indirekter Migrationshintergrund","63","0.825659195991242","0.743540678895015","0.90777771308747"
"Nie","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1992","(Fach-)Abitur","kein Migrationshintergrund","447","0.687415725235215","0.651669916565584","0.723161533904845"
"Nie","1992","(Fach-)Abitur","direkter Migrationshintergrund","166","0.84027123703935","0.790121059661399","0.890421414417301"
"Nie","1992","(Fach-)Abitur","indirekter Migrationshintergrund","30","0.805146650034461","0.680836319562342","0.92945698050658"
"Nie","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1992","AkademikerIn","kein Migrationshintergrund","1013","0.663254697678495","0.639425643804371","0.687083751552619"
"Nie","1992","AkademikerIn","direkter Migrationshintergrund","84","0.633426061804223","0.54994809498539","0.716904028623056"
"Nie","1992","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Nie","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1993","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1993","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
