"pli0096_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","1992","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","35-65 J.","kein Migrationshintergrund","397","0.0809280902957579","0.0735254444928063","0.0883307360987095"
"Min 1x pro Woche","1992","35-65 J.","direkter Migrationshintergrund","48","0.0373900575707996","0.0279240168924162","0.0468560982491829"
"Min 1x pro Woche","1992","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","66 und älter","kein Migrationshintergrund","55","0.0459351640529613","0.0344487535166374","0.0574215745892853"
"Min 1x pro Woche","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","16-34 J.","kein Migrationshintergrund","177","0.046032872403649","0.0393150396883893","0.0527507051189087"
"Min 1x pro Monat","1992","16-34 J.","direkter Migrationshintergrund","31","0.036242786262874","0.0235662832759148","0.0489192892498332"
"Min 1x pro Monat","1992","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","35-65 J.","kein Migrationshintergrund","441","0.0842483416864241","0.076709022760926","0.0917876606119222"
"Min 1x pro Monat","1992","35-65 J.","direkter Migrationshintergrund","53","0.0524597210478573","0.0413353118195686","0.0635841302761461"
"Min 1x pro Monat","1992","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","66 und älter","kein Migrationshintergrund","70","0.0564526856495372","0.0437893855501713","0.0691159857489031"
"Min 1x pro Monat","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1992","16-34 J.","kein Migrationshintergrund","473","0.133443091368815","0.122541873129269","0.14434430960836"
"Seltener","1992","16-34 J.","direkter Migrationshintergrund","55","0.0664462793789038","0.0495531602650342","0.0833393984927733"
"Seltener","1992","16-34 J.","indirekter Migrationshintergrund","37","0.0821079117322523","0.0542104341215519","0.110005389342953"
"Seltener","1992","35-65 J.","kein Migrationshintergrund","628","0.121997282195947","0.113113751944564","0.13088081244733"
"Seltener","1992","35-65 J.","direkter Migrationshintergrund","103","0.0944465274251116","0.0798545155157212","0.109038539334502"
"Seltener","1992","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1992","66 und älter","kein Migrationshintergrund","56","0.044049900084743","0.0327905627981361","0.0553092373713498"
"Seltener","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1992","16-34 J.","kein Migrationshintergrund","2869","0.756630201626568","0.742873838861885","0.770386564391251"
"Nie","1992","16-34 J.","direkter Migrationshintergrund","714","0.850485456094451","0.826298566672768","0.874672345516135"
"Nie","1992","16-34 J.","indirekter Migrationshintergrund","313","0.846116767033512","0.80944875014589","0.882784783921135"
"Nie","1992","35-65 J.","kein Migrationshintergrund","3748","0.712826285821871","0.700545482581595","0.725107089062148"
"Nie","1992","35-65 J.","direkter Migrationshintergrund","1339","0.815703693956232","0.796357761918927","0.835049625993536"
"Nie","1992","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1992","66 und älter","kein Migrationshintergrund","1095","0.853562250212759","0.834163807034637","0.87296069339088"
"Nie","1992","66 und älter","direkter Migrationshintergrund","113","0.834194438378036","0.770988852319944","0.897400024436129"
"Nie","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1993","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1993","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1993","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1993","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1993","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","16-34 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","35-65 J.","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","35-65 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","66 und älter","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1993","16-34 J.","kein Migrationshintergrund","","","",""
"Seltener","1993","16-34 J.","direkter Migrationshintergrund","","","",""
"Seltener","1993","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1993","35-65 J.","kein Migrationshintergrund","","","",""
"Seltener","1993","35-65 J.","direkter Migrationshintergrund","","","",""
"Seltener","1993","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1993","66 und älter","kein Migrationshintergrund","","","",""
"Seltener","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1993","16-34 J.","kein Migrationshintergrund","","","",""
"Nie","1993","16-34 J.","direkter Migrationshintergrund","","","",""
"Nie","1993","16-34 J.","indirekter Migrationshintergrund","","","",""
"Nie","1993","35-65 J.","kein Migrationshintergrund","","","",""
"Nie","1993","35-65 J.","direkter Migrationshintergrund","","","",""
"Nie","1993","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1993","66 und älter","kein Migrationshintergrund","","","",""
"Nie","1993","66 und älter","direkter Migrationshintergrund","","","",""
"Nie","1993","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1994","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1994","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1994","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1994","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1994","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","16-34 J.","kein Migrationshintergrund","225","0.0700119537679642","0.0616299495729369","0.0783939579629916"
"Min 1x pro Woche","1994","16-34 J.","direkter Migrationshintergrund","33","0.0497419474377858","0.0341510913958584","0.0653328034797133"
"Min 1x pro Woche","1994","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","35-65 J.","kein Migrationshintergrund","378","0.0813428603224521","0.0738271988860798","0.0888585217588243"
"Min 1x pro Woche","1994","35-65 J.","direkter Migrationshintergrund","46","0.0453136952958348","0.0344803758233665","0.0561470147683031"
"Min 1x pro Woche","1994","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","66 und älter","kein Migrationshintergrund","59","0.0455920339448448","0.0342308205216377","0.056953247368052"
"Min 1x pro Woche","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","16-34 J.","kein Migrationshintergrund","183","0.0514700958551393","0.0442119432650857","0.0587282484451929"
"Min 1x pro Monat","1994","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","35-65 J.","kein Migrationshintergrund","434","0.0824362287448162","0.0748747289040937","0.0899977285855387"
"Min 1x pro Monat","1994","35-65 J.","direkter Migrationshintergrund","46","0.0437105937981926","0.0330617001466534","0.0543594874497319"
"Min 1x pro Monat","1994","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","66 und älter","kein Migrationshintergrund","80","0.0666328054233239","0.0530501863070391","0.0802154245396087"
"Min 1x pro Monat","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1994","16-34 J.","kein Migrationshintergrund","429","0.131829375668477","0.120716364953022","0.142942386383932"
"Seltener","1994","16-34 J.","direkter Migrationshintergrund","68","0.0997863762803643","0.0782934174638738","0.121279335096855"
"Seltener","1994","16-34 J.","indirekter Migrationshintergrund","52","0.110095321607065","0.081397682602641","0.138792960611489"
"Seltener","1994","35-65 J.","kein Migrationshintergrund","654","0.132011565197258","0.122704907940388","0.141318222454128"
"Seltener","1994","35-65 J.","direkter Migrationshintergrund","119","0.0777503078751249","0.0638029552055859","0.0916976605446639"
"Seltener","1994","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1994","66 und älter","kein Migrationshintergrund","84","0.0606320375878547","0.0476338691473316","0.0736302060283778"
"Seltener","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1994","16-34 J.","kein Migrationshintergrund","2723","0.746688574708419","0.732402259291453","0.760974890125386"
"Nie","1994","16-34 J.","direkter Migrationshintergrund","621","0.814860419775652","0.787006966988951","0.842713872562353"
"Nie","1994","16-34 J.","indirekter Migrationshintergrund","365","0.795337777354084","0.758347751082365","0.832327803625803"
"Nie","1994","35-65 J.","kein Migrationshintergrund","3616","0.704209345735474","0.691661364029221","0.716757327441726"
"Nie","1994","35-65 J.","direkter Migrationshintergrund","1205","0.833225403030848","0.813809273292788","0.852641532768908"
"Nie","1994","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1994","66 und älter","kein Migrationshintergrund","1072","0.827143123043977","0.806548830881833","0.84773741520612"
"Nie","1994","66 und älter","direkter Migrationshintergrund","144","0.837370946788806","0.781897948301307","0.892843945276306"
"Nie","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","16-34 J.","kein Migrationshintergrund","35","0.0113118845088591","0.00781280714283084","0.0148109618748874"
"Taeglich","1995","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","35-65 J.","kein Migrationshintergrund","70","0.0156997413084681","0.0122953587897094","0.0191041238272268"
"Taeglich","1995","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","16-34 J.","kein Migrationshintergrund","232","0.0680539843252767","0.0597214221439378","0.0763865465066156"
"Min 1x pro Woche","1995","16-34 J.","direkter Migrationshintergrund","33","0.0518788651561052","0.0375554881404298","0.0662022421717805"
"Min 1x pro Woche","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","35-65 J.","kein Migrationshintergrund","378","0.0764244451898295","0.0691486466388944","0.0837002437407646"
"Min 1x pro Woche","1995","35-65 J.","direkter Migrationshintergrund","49","0.0412094696442547","0.0315567891871709","0.0508621501013385"
"Min 1x pro Woche","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","66 und älter","kein Migrationshintergrund","56","0.0429252460317676","0.031864547317486","0.0539859447460491"
"Min 1x pro Woche","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","16-34 J.","kein Migrationshintergrund","160","0.0479715669014034","0.0409006893167806","0.0550424444860262"
"Min 1x pro Monat","1995","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","35-65 J.","kein Migrationshintergrund","390","0.0705580955457368","0.0635449499758955","0.0775712411155781"
"Min 1x pro Monat","1995","35-65 J.","direkter Migrationshintergrund","54","0.0446593836848172","0.0346288732828783","0.0546898940867561"
"Min 1x pro Monat","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","66 und älter","kein Migrationshintergrund","71","0.0562730842566485","0.0436975406895266","0.0688486278237703"
"Min 1x pro Monat","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1995","16-34 J.","kein Migrationshintergrund","307","0.0966789915637228","0.0869011382413397","0.106456844886106"
"Seltener","1995","16-34 J.","direkter Migrationshintergrund","56","0.0725131691605371","0.0557644887768633","0.089261849544211"
"Seltener","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1995","35-65 J.","kein Migrationshintergrund","516","0.103986798066199","0.0956274076079211","0.112346188524477"
"Seltener","1995","35-65 J.","direkter Migrationshintergrund","98","0.0702721803270735","0.0578597399243058","0.0826846207298413"
"Seltener","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1995","66 und älter","kein Migrationshintergrund","66","0.0505820965523527","0.0386234960567642","0.0625406970479412"
"Seltener","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1995","16-34 J.","kein Migrationshintergrund","2775","0.775983572700738","0.762188544139273","0.789778601262203"
"Nie","1995","16-34 J.","direkter Migrationshintergrund","800","0.837247233463739","0.813407064651926","0.861087402275553"
"Nie","1995","16-34 J.","indirekter Migrationshintergrund","416","0.805278543408933","0.76951688866736","0.841040198150505"
"Nie","1995","35-65 J.","kein Migrationshintergrund","3768","0.733330919889767","0.72122034850969","0.745441491269843"
"Nie","1995","35-65 J.","direkter Migrationshintergrund","1418","0.839090006511422","0.821246371474742","0.856933641548102"
"Nie","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1995","66 und älter","kein Migrationshintergrund","1085","0.840206977834474","0.820211799441042","0.860202156227906"
"Nie","1995","66 und älter","direkter Migrationshintergrund","185","0.890282020971697","0.847498762170867","0.933065279772527"
"Nie","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1996","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1996","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1996","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","16-34 J.","kein Migrationshintergrund","244","0.0785973065587226","0.0695610075179473","0.087633605599498"
"Min 1x pro Woche","1996","16-34 J.","direkter Migrationshintergrund","37","0.0423534024064089","0.028685185789234","0.0560216190235839"
"Min 1x pro Woche","1996","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","35-65 J.","kein Migrationshintergrund","440","0.0883140572642269","0.0805666646067316","0.0960614499217222"
"Min 1x pro Woche","1996","35-65 J.","direkter Migrationshintergrund","47","0.0421312127445865","0.0320553193575183","0.0522071061316548"
"Min 1x pro Woche","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","66 und älter","kein Migrationshintergrund","71","0.0585461898840955","0.0457643192585318","0.0713280605096592"
"Min 1x pro Woche","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","16-34 J.","kein Migrationshintergrund","207","0.066286956982651","0.0579331818984958","0.0746407320668062"
"Min 1x pro Monat","1996","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","35-65 J.","kein Migrationshintergrund","455","0.0882997898379703","0.0805529623978638","0.0960466172780769"
"Min 1x pro Monat","1996","35-65 J.","direkter Migrationshintergrund","74","0.065893077765121","0.053449457075335","0.0783366984549071"
"Min 1x pro Monat","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","66 und älter","kein Migrationshintergrund","71","0.0553878713067539","0.0429347079160839","0.067841034697424"
"Min 1x pro Monat","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1996","16-34 J.","kein Migrationshintergrund","528","0.165964644002176","0.153471779078303","0.178457508926048"
"Seltener","1996","16-34 J.","direkter Migrationshintergrund","86","0.107712345558674","0.0866721268733846","0.128752564243963"
"Seltener","1996","16-34 J.","indirekter Migrationshintergrund","74","0.168802759776607","0.13616542770748","0.201440091845733"
"Seltener","1996","35-65 J.","kein Migrationshintergrund","831","0.171245179526923","0.160959328473891","0.181531030579955"
"Seltener","1996","35-65 J.","direkter Migrationshintergrund","159","0.102413741965196","0.0872066634847213","0.11762082044567"
"Seltener","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1996","66 und älter","kein Migrationshintergrund","88","0.0687577496348077","0.0549812859030556","0.0825342133665598"
"Seltener","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1996","16-34 J.","kein Migrationshintergrund","2428","0.689151092456451","0.673609557076839","0.704692627836063"
"Nie","1996","16-34 J.","direkter Migrationshintergrund","683","0.796069045959372","0.768723788929827","0.823414302988917"
"Nie","1996","16-34 J.","indirekter Migrationshintergrund","394","0.719574768810027","0.680434902373571","0.758714635246483"
"Nie","1996","35-65 J.","kein Migrationshintergrund","3427","0.65214097337088","0.639136570893091","0.665145375848669"
"Nie","1996","35-65 J.","direkter Migrationshintergrund","1247","0.789561967525097","0.769117123619366","0.810006811430827"
"Nie","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1996","66 und älter","kein Migrationshintergrund","1066","0.817308189174343","0.796270498959708","0.838345879388978"
"Nie","1996","66 und älter","direkter Migrationshintergrund","193","0.837625781025524","0.789544345343909","0.88570721670714"
"Nie","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1997","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1997","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","35-65 J.","kein Migrationshintergrund","","","",""
"Taeglich","1997","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1997","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","16-34 J.","kein Migrationshintergrund","231","0.0748677173627792","0.0658761922009238","0.0838592425246346"
"Min 1x pro Woche","1997","16-34 J.","direkter Migrationshintergrund","38","0.0635952066529124","0.046381141341795","0.0808092719640298"
"Min 1x pro Woche","1997","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","35-65 J.","kein Migrationshintergrund","463","0.0956737492900935","0.0876120481377884","0.103735450442399"
"Min 1x pro Woche","1997","35-65 J.","direkter Migrationshintergrund","54","0.045442282357098","0.0347296562496353","0.0561549084645607"
"Min 1x pro Woche","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","66 und älter","kein Migrationshintergrund","70","0.0519632012309516","0.0399164527767892","0.0640099496851141"
"Min 1x pro Woche","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","16-34 J.","kein Migrationshintergrund","192","0.0638107499051521","0.0554602418536127","0.0721612579566916"
"Min 1x pro Monat","1997","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","35-65 J.","kein Migrationshintergrund","461","0.0906100789735318","0.0827426822261183","0.0984774757209453"
"Min 1x pro Monat","1997","35-65 J.","direkter Migrationshintergrund","54","0.0561076068835512","0.0442707363200617","0.0679444774470406"
"Min 1x pro Monat","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","66 und älter","kein Migrationshintergrund","83","0.0682756597604549","0.0545862107455478","0.0819651087753621"
"Min 1x pro Monat","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1997","16-34 J.","kein Migrationshintergrund","508","0.168543777105449","0.155754081597983","0.181333472612915"
"Seltener","1997","16-34 J.","direkter Migrationshintergrund","80","0.104611693989913","0.0830225577361107","0.126200830243715"
"Seltener","1997","16-34 J.","indirekter Migrationshintergrund","68","0.144251471995665","0.114226097970325","0.174276846021004"
"Seltener","1997","35-65 J.","kein Migrationshintergrund","681","0.138558343046356","0.12908949811309","0.148027187979621"
"Seltener","1997","35-65 J.","direkter Migrationshintergrund","142","0.0911918124189756","0.0763844119543156","0.105999212883636"
"Seltener","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1997","66 und älter","kein Migrationshintergrund","90","0.0643615736427634","0.051042419431618","0.0776807278539088"
"Seltener","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1997","16-34 J.","kein Migrationshintergrund","2360","0.69277775562662","0.677015896346001","0.708539614907239"
"Nie","1997","16-34 J.","direkter Migrationshintergrund","637","0.80800033871399","0.780216295643452","0.835784381784529"
"Nie","1997","16-34 J.","indirekter Migrationshintergrund","415","0.770668733158115","0.73474175220035","0.806595714115879"
"Nie","1997","35-65 J.","kein Migrationshintergrund","3509","0.675157828690019","0.662322512093902","0.687993145286136"
"Nie","1997","35-65 J.","direkter Migrationshintergrund","1202","0.807258298340375","0.786969380365704","0.827547216315046"
"Nie","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Nie","1997","66 und älter","kein Migrationshintergrund","1061","0.81539956536583","0.794341867375333","0.836457263356328"
"Nie","1997","66 und älter","direkter Migrationshintergrund","199","0.845796141183557","0.798918997859346","0.892673284507768"
"Nie","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Taeglich","1998","16-34 J.","kein Migrationshintergrund","","","",""
"Taeglich","1998","16-34 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1998","16-34 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1998","35-65 J.","kein Migrationshintergrund","67","0.0112807554075778","0.00860849946854402","0.0139530113466116"
"Taeglich","1998","35-65 J.","direkter Migrationshintergrund","","","",""
"Taeglich","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Taeglich","1998","66 und älter","kein Migrationshintergrund","","","",""
"Taeglich","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Taeglich","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","16-34 J.","kein Migrationshintergrund","253","0.071788159455328","0.0633323236916892","0.0802439952189668"
"Min 1x pro Woche","1998","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","35-65 J.","kein Migrationshintergrund","473","0.0806626963965105","0.0737722671920031","0.087553125601018"
"Min 1x pro Woche","1998","35-65 J.","direkter Migrationshintergrund","48","0.0480983379692785","0.0369494654787657","0.0592472104597914"
"Min 1x pro Woche","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","66 und älter","kein Migrationshintergrund","72","0.0444147396239846","0.0342500792368875","0.0545794000110816"
"Min 1x pro Woche","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","16-34 J.","kein Migrationshintergrund","212","0.0616551009006357","0.0537760785427446","0.0695341232585267"
"Min 1x pro Monat","1998","16-34 J.","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","16-34 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","35-65 J.","kein Migrationshintergrund","536","0.0897133312706566","0.0824824696771094","0.0969441928642038"
"Min 1x pro Monat","1998","35-65 J.","direkter Migrationshintergrund","54","0.0341358248836335","0.024674910746909","0.043596739020358"
"Min 1x pro Monat","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","66 und älter","kein Migrationshintergrund","95","0.0609060289912947","0.0491061036308829","0.0727059543517066"
"Min 1x pro Monat","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Seltener","1998","16-34 J.","kein Migrationshintergrund","372","0.108148850370029","0.0979755066130197","0.118322194127038"
"Seltener","1998","16-34 J.","direkter Migrationshintergrund","45","0.0791290422650025","0.0593012008329687","0.0989568836970364"
"Seltener","1998","16-34 J.","indirekter Migrationshintergrund","47","0.0850939099145331","0.0617327011413324","0.108455118687734"
"Seltener","1998","35-65 J.","kein Migrationshintergrund","698","0.126379470341336","0.117971868301745","0.134787072380927"
"Seltener","1998","35-65 J.","direkter Migrationshintergrund","91","0.0685216825064982","0.055358216530493","0.0816851484825035"
"Seltener","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Seltener","1998","66 und älter","kein Migrationshintergrund","120","0.0786781854302414","0.0653942291896081","0.0919621416708746"
"Seltener","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Seltener","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Nie","1998","16-34 J.","kein Migrationshintergrund","2723","0.752947843215052","0.738819756581527","0.767075929848577"
"Nie","1998","16-34 J.","direkter Migrationshintergrund","628","0.870219123083242","0.845534428527229","0.894903817639256"
"Nie","1998","16-34 J.","indirekter Migrationshintergrund","464","0.840163991113169","0.809482450920223","0.870845531306115"
"Nie","1998","35-65 J.","kein Migrationshintergrund","4226","0.691963746583919","0.680281804391625","0.703645688776212"
"Nie","1998","35-65 J.","direkter Migrationshintergrund","1213","0.843348011164356","0.824409700339168","0.862286321989544"
