,Unnamed: 0,year,pgisced97,regtyp,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
284,284,1997,Lower Secondary Level,Rural regions,Seldom,0.13557,90,12227,0.11646,0.15775
285,285,1997,Lower Secondary Level,Rural regions,Never,0.81311,554,12227,0.76029,0.85922
286,286,1997,Upper Secondary Level,Urban regions,At least once per week,0.08183,309,12227,0.07452,0.08813
287,287,1997,Upper Secondary Level,Urban regions,At least once per month,0.06977,246,12227,0.06385,0.07594
288,288,1997,Upper Secondary Level,Urban regions,Seldom,0.11767,455,12227,0.1097,0.126
289,289,1997,Upper Secondary Level,Urban regions,Never,0.73073,3012,12227,0.71116,0.7473
290,290,1997,Upper Secondary Level,Rural regions,At least once per week,0.06999,144,12227,0.06285,0.07861
291,291,1997,Upper Secondary Level,Rural regions,At least once per month,0.07307,159,12227,0.06277,0.08074
292,292,1997,Upper Secondary Level,Rural regions,Seldom,0.12742,297,12227,0.11537,0.13978
293,293,1997,Upper Secondary Level,Rural regions,Never,0.72952,1806,12227,0.70222,0.75356
294,294,1997,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.16475,46,12227,0.12647,0.20919
295,295,1997,Post-secondary Non-tertiary Level,Urban regions,Never,0.83525,241,12227,0.73471,0.9314
296,296,1997,Post-secondary Non-tertiary Level,Rural regions,Never,1.0,83,12227,0.83822,1.19395
297,297,1997,First Stage of Tertiary Education,Urban regions,At least once per week,0.1191,57,12227,0.1019,0.13813
298,298,1997,First Stage of Tertiary Education,Urban regions,At least once per month,0.08197,39,12227,0.06207,0.10213
299,299,1997,First Stage of Tertiary Education,Urban regions,Seldom,0.13131,70,12227,0.11547,0.15082
300,300,1997,First Stage of Tertiary Education,Urban regions,Never,0.66762,294,12227,0.61285,0.72624
301,301,1997,First Stage of Tertiary Education,Rural regions,At least once per week,0.10366,37,12227,0.08454,0.12416
302,302,1997,First Stage of Tertiary Education,Rural regions,At least once per month,0.13891,42,12227,0.10811,0.18087
303,303,1997,First Stage of Tertiary Education,Rural regions,Seldom,0.15736,48,12227,0.11806,0.20296
304,304,1997,First Stage of Tertiary Education,Rural regions,Never,0.60007,161,12227,0.53475,0.67472
305,305,1997,Second Stage of Tertiary Education,Urban regions,At least once per week,0.09256,96,12227,0.08115,0.10767
306,306,1997,Second Stage of Tertiary Education,Urban regions,At least once per month,0.10694,111,12227,0.09018,0.12379
307,307,1997,Second Stage of Tertiary Education,Urban regions,Seldom,0.1576,173,12227,0.14064,0.17598
308,308,1997,Second Stage of Tertiary Education,Urban regions,Never,0.6429,717,12227,0.60348,0.67994
309,309,1997,Second Stage of Tertiary Education,Rural regions,At least once per week,0.09604,61,12227,0.08285,0.10995
310,310,1997,Second Stage of Tertiary Education,Rural regions,At least once per month,0.13427,85,12227,0.11567,0.15163
311,311,1997,Second Stage of Tertiary Education,Rural regions,Seldom,0.19796,121,12227,0.17076,0.23672
312,312,1997,Second Stage of Tertiary Education,Rural regions,Never,0.57173,394,12227,0.53005,0.61592
313,313,1998,Pre-primary Level,Urban regions,Never,1.0,173,13353,0.93601,1.1096
314,314,1998,Pre-primary Level,Rural regions,Never,1.0,87,13353,0.8686,1.12099
315,315,1998,Primary Level,Urban regions,Never,1.0,346,13353,0.89588,1.09273
316,316,1998,Primary Level,Rural regions,Never,1.0,69,13353,0.82446,1.20898
317,317,1998,Lower Secondary Level,Urban regions,At least once per week,0.05596,88,13353,0.04886,0.06318
318,318,1998,Lower Secondary Level,Urban regions,At least once per month,0.04377,71,13353,0.03781,0.05216
319,319,1998,Lower Secondary Level,Urban regions,Seldom,0.06631,114,13353,0.05723,0.07503
320,320,1998,Lower Secondary Level,Urban regions,Never,0.83396,1469,13353,0.80103,0.8606
321,321,1998,Lower Secondary Level,Rural regions,At least once per month,0.05656,42,13353,0.04788,0.06574
322,322,1998,Lower Secondary Level,Rural regions,Seldom,0.10089,68,13353,0.08579,0.1176
323,323,1998,Lower Secondary Level,Rural regions,Never,0.84255,630,13353,0.79923,0.89645
324,324,1998,Upper Secondary Level,Urban regions,At least once per week,0.07794,332,13353,0.07328,0.08325
325,325,1998,Upper Secondary Level,Urban regions,At least once per month,0.06549,270,13353,0.06107,0.07067
326,326,1998,Upper Secondary Level,Urban regions,Seldom,0.10166,424,13353,0.09481,0.10769
327,327,1998,Upper Secondary Level,Urban regions,Never,0.75491,3315,13353,0.73665,0.7739
328,328,1998,Upper Secondary Level,Rural regions,At least once per week,0.08413,197,13353,0.07632,0.0916
329,329,1998,Upper Secondary Level,Rural regions,At least once per month,0.0764,183,13353,0.06838,0.08473
330,330,1998,Upper Secondary Level,Rural regions,Seldom,0.09772,234,13353,0.08845,0.10777
331,331,1998,Upper Secondary Level,Rural regions,Never,0.74175,2023,13353,0.72261,0.76485
332,332,1998,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.09976,35,13353,0.07569,0.12555
333,333,1998,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.15422,42,13353,0.12148,0.18803
334,334,1998,Post-secondary Non-tertiary Level,Urban regions,Never,0.74603,282,13353,0.69271,0.82195
335,335,1998,Post-secondary Non-tertiary Level,Rural regions,Never,1.0,88,13353,0.83816,1.18485
336,336,1998,First Stage of Tertiary Education,Urban regions,At least once per week,0.0888,52,13353,0.07612,0.10504
337,337,1998,First Stage of Tertiary Education,Urban regions,At least once per month,0.08801,47,13353,0.07485,0.10187
338,338,1998,First Stage of Tertiary Education,Urban regions,Seldom,0.10966,61,13353,0.09469,0.1292
339,339,1998,First Stage of Tertiary Education,Urban regions,Never,0.71353,343,13353,0.65719,0.75727
340,340,1998,First Stage of Tertiary Education,Rural regions,At least once per week,0.08881,37,13353,0.06991,0.11039
341,341,1998,First Stage of Tertiary Education,Rural regions,At least once per month,0.13088,44,13353,0.11445,0.14788
342,342,1998,First Stage of Tertiary Education,Rural regions,Seldom,0.14623,42,13353,0.11455,0.18074
343,343,1998,First Stage of Tertiary Education,Rural regions,Never,0.63408,186,13353,0.56895,0.71335
344,344,1998,Second Stage of Tertiary Education,Urban regions,At least once per week,0.09855,114,13353,0.08586,0.11155
345,345,1998,Second Stage of Tertiary Education,Urban regions,At least once per month,0.08928,112,13353,0.07823,0.09907
346,346,1998,Second Stage of Tertiary Education,Urban regions,Seldom,0.15892,185,13353,0.13995,0.17648
347,347,1998,Second Stage of Tertiary Education,Urban regions,Never,0.65326,825,13353,0.62534,0.68878
348,348,1998,Second Stage of Tertiary Education,Rural regions,At least once per week,0.09103,65,13353,0.07866,0.10791
349,349,1998,Second Stage of Tertiary Education,Rural regions,At least once per month,0.13325,87,13353,0.11854,0.15051
350,350,1998,Second Stage of Tertiary Education,Rural regions,Seldom,0.14312,104,13353,0.12597,0.16161
351,351,1998,Second Stage of Tertiary Education,Rural regions,Never,0.6326,467,13353,0.58971,0.68308
352,352,1999,Pre-primary Level,Urban regions,Never,1.0,149,13050,0.90367,1.11003
353,353,1999,Pre-primary Level,Rural regions,Never,1.0,69,13050,0.87084,1.15307
354,354,1999,Primary Level,Urban regions,Never,1.0,321,13050,0.89484,1.08572
355,355,1999,Primary Level,Rural regions,Never,1.0,57,13050,0.78604,1.24582
356,356,1999,Lower Secondary Level,Urban regions,At least once per week,0.04274,60,13050,0.03514,0.04836
357,357,1999,Lower Secondary Level,Urban regions,At least once per month,0.0445,70,13050,0.03867,0.05031
358,358,1999,Lower Secondary Level,Urban regions,Seldom,0.10948,188,13050,0.09889,0.12108
359,359,1999,Lower Secondary Level,Urban regions,Never,0.80329,1355,13050,0.77396,0.82965
360,360,1999,Lower Secondary Level,Rural regions,At least once per week,0.05215,36,13050,0.04175,0.06552
361,361,1999,Lower Secondary Level,Rural regions,At least once per month,0.06598,46,13050,0.05374,0.07765
362,362,1999,Lower Secondary Level,Rural regions,Seldom,0.13078,88,13050,0.11237,0.14902
363,363,1999,Lower Secondary Level,Rural regions,Never,0.75109,573,13050,0.69581,0.80175
364,364,1999,Upper Secondary Level,Urban regions,At least once per week,0.07575,334,13050,0.06988,0.08105
365,365,1999,Upper Secondary Level,Urban regions,At least once per month,0.06974,272,13050,0.06524,0.07526
366,366,1999,Upper Secondary Level,Urban regions,Seldom,0.12453,545,13050,0.11801,0.13132
367,367,1999,Upper Secondary Level,Urban regions,Never,0.72998,3109,13050,0.71238,0.74687
368,368,1999,Upper Secondary Level,Rural regions,At least once per week,0.08814,200,13050,0.07817,0.09613
369,369,1999,Upper Secondary Level,Rural regions,At least once per month,0.07231,182,13050,0.06511,0.07828
370,370,1999,Upper Secondary Level,Rural regions,Seldom,0.14448,367,13050,0.1326,0.15551
371,371,1999,Upper Secondary Level,Rural regions,Never,0.69508,1875,13050,0.67089,0.71932
372,372,1999,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.19715,53,13050,0.16189,0.2395
373,373,1999,Post-secondary Non-tertiary Level,Urban regions,Never,0.80285,270,13050,0.73392,0.88463
374,374,1999,Post-secondary Non-tertiary Level,Rural regions,Never,1.0,75,13050,0.84113,1.19023
375,375,1999,First Stage of Tertiary Education,Urban regions,At least once per week,0.12461,63,13050,0.10674,0.14244
376,376,1999,First Stage of Tertiary Education,Urban regions,At least once per month,0.0549,37,13050,0.04442,0.06502
377,377,1999,First Stage of Tertiary Education,Urban regions,Seldom,0.14437,75,13050,0.12462,0.16644
378,378,1999,First Stage of Tertiary Education,Urban regions,Never,0.67612,322,13050,0.62515,0.73724
379,379,1999,First Stage of Tertiary Education,Rural regions,At least once per week,0.1093,44,13050,0.09107,0.12922
380,380,1999,First Stage of Tertiary Education,Rural regions,At least once per month,0.15262,43,13050,0.12441,0.18719
381,381,1999,First Stage of Tertiary Education,Rural regions,Seldom,0.15356,53,13050,0.12921,0.18456
382,382,1999,First Stage of Tertiary Education,Rural regions,Never,0.58452,171,13050,0.51407,0.65671
383,383,1999,Second Stage of Tertiary Education,Urban regions,At least once per week,0.10628,118,13050,0.09394,0.12152
384,384,1999,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09356,123,13050,0.08171,0.10413
385,385,1999,Second Stage of Tertiary Education,Urban regions,Seldom,0.19214,219,13050,0.1737,0.21057
386,386,1999,Second Stage of Tertiary Education,Urban regions,Never,0.60802,776,13050,0.57564,0.64569
387,387,1999,Second Stage of Tertiary Education,Rural regions,At least once per week,0.09774,61,13050,0.08034,0.11773
388,388,1999,Second Stage of Tertiary Education,Rural regions,At least once per month,0.14274,98,13050,0.12375,0.16399
389,389,1999,Second Stage of Tertiary Education,Rural regions,Seldom,0.19542,128,13050,0.1653,0.22704
390,390,1999,Second Stage of Tertiary Education,Rural regions,Never,0.5641,425,13050,0.5245,0.60277
391,391,2001,Pre-primary Level,Urban regions,At least once per week,0.09752,31,21422,0.07959,0.12182
392,392,2001,Pre-primary Level,Urban regions,Seldom,0.13983,48,21422,0.11884,0.16164
393,393,2001,Pre-primary Level,Urban regions,Never,0.76265,254,21422,0.70862,0.81477
394,394,2001,Pre-primary Level,Rural regions,Never,1.0,132,21422,0.91649,1.08524
395,395,2001,Primary Level,Urban regions,Never,1.0,226,21422,0.91084,1.06897
396,396,2001,Primary Level,Rural regions,Never,1.0,62,21422,0.83712,1.1615
397,397,2001,Lower Secondary Level,Urban regions,At least once per week,0.0384,80,21422,0.03429,0.04394
398,398,2001,Lower Secondary Level,Urban regions,At least once per month,0.04535,82,21422,0.04023,0.05059
399,399,2001,Lower Secondary Level,Urban regions,Seldom,0.07756,155,21422,0.0703,0.08489
400,400,2001,Lower Secondary Level,Urban regions,Never,0.83869,1738,21422,0.81118,0.86865
401,401,2001,Lower Secondary Level,Rural regions,At least once per week,0.04097,42,21422,0.0341,0.04981
402,402,2001,Lower Secondary Level,Rural regions,At least once per month,0.0636,59,21422,0.05611,0.07428
403,403,2001,Lower Secondary Level,Rural regions,Seldom,0.08019,89,21422,0.06926,0.09249
404,404,2001,Lower Secondary Level,Rural regions,Never,0.81524,798,21422,0.77647,0.85194
405,405,2001,Upper Secondary Level,Urban regions,At least once per week,0.08012,580,21422,0.07662,0.08399
406,406,2001,Upper Secondary Level,Urban regions,At least once per month,0.0674,483,21422,0.06373,0.07158
407,407,2001,Upper Secondary Level,Urban regions,Seldom,0.10936,787,21422,0.10521,0.11366
408,408,2001,Upper Secondary Level,Urban regions,Never,0.74312,5274,21422,0.7304,0.75522
409,409,2001,Upper Secondary Level,Rural regions,At least once per week,0.08025,326,21422,0.07553,0.08581
410,410,2001,Upper Secondary Level,Rural regions,At least once per month,0.0819,354,21422,0.07748,0.08711
411,411,2001,Upper Secondary Level,Rural regions,Seldom,0.12193,555,21422,0.11388,0.1278
412,412,2001,Upper Secondary Level,Rural regions,Never,0.71592,3082,21422,0.70087,0.73183
413,413,2001,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.06598,56,21422,0.05777,0.07698
414,414,2001,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.06266,53,21422,0.05289,0.07287
415,415,2001,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.12877,101,21422,0.11188,0.14353
416,416,2001,Post-secondary Non-tertiary Level,Urban regions,Never,0.74258,614,21422,0.70152,0.77948
417,417,2001,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.21592,37,21422,0.16893,0.26739
418,418,2001,Post-secondary Non-tertiary Level,Rural regions,Never,0.78408,150,21422,0.68546,0.88601
419,419,2001,First Stage of Tertiary Education,Urban regions,At least once per week,0.10955,121,21422,0.0992,0.12084
420,420,2001,First Stage of Tertiary Education,Urban regions,At least once per month,0.09713,100,21422,0.08819,0.10628
421,421,2001,First Stage of Tertiary Education,Urban regions,Seldom,0.12722,144,21422,0.11463,0.14061
422,422,2001,First Stage of Tertiary Education,Urban regions,Never,0.6661,687,21422,0.63484,0.7005
423,423,2001,First Stage of Tertiary Education,Rural regions,At least once per week,0.09203,62,21422,0.07955,0.10485
424,424,2001,First Stage of Tertiary Education,Rural regions,At least once per month,0.13411,78,21422,0.11755,0.15135
425,425,2001,First Stage of Tertiary Education,Rural regions,Seldom,0.17478,98,21422,0.15245,0.19983
426,426,2001,First Stage of Tertiary Education,Rural regions,Never,0.59909,366,21422,0.56517,0.64378
427,427,2001,Second Stage of Tertiary Education,Urban regions,At least once per week,0.10971,256,21422,0.10226,0.11699
428,428,2001,Second Stage of Tertiary Education,Urban regions,At least once per month,0.08817,228,21422,0.07958,0.09576
429,429,2001,Second Stage of Tertiary Education,Urban regions,Seldom,0.16679,387,21422,0.15729,0.17941
430,430,2001,Second Stage of Tertiary Education,Urban regions,Never,0.63534,1540,21422,0.61682,0.65448
431,431,2001,Second Stage of Tertiary Education,Rural regions,At least once per week,0.1179,130,21422,0.10565,0.12683
432,432,2001,Second Stage of Tertiary Education,Rural regions,At least once per month,0.136,149,21422,0.12064,0.15135
433,433,2001,Second Stage of Tertiary Education,Rural regions,Seldom,0.17043,187,21422,0.15482,0.19041
434,434,2001,Second Stage of Tertiary Education,Rural regions,Never,0.57567,641,21422,0.5454,0.60624
435,435,2003,Pre-primary Level,Urban regions,At least once per week,0.17172,62,21649,0.14118,0.21124
436,436,2003,Pre-primary Level,Urban regions,Seldom,0.10778,42,21649,0.08104,0.13433
437,437,2003,Pre-primary Level,Urban regions,Never,0.7205,290,21649,0.64492,0.79625
438,438,2003,Pre-primary Level,Rural regions,Never,1.0,132,21649,0.87068,1.13284
439,439,2003,Primary Level,Urban regions,Never,1.0,191,21649,0.90091,1.0923
440,440,2003,Primary Level,Rural regions,Never,1.0,57,21649,0.80506,1.18025
441,441,2003,Lower Secondary Level,Urban regions,At least once per week,0.05098,96,21649,0.04471,0.05842
442,442,2003,Lower Secondary Level,Urban regions,At least once per month,0.03504,55,21649,0.02893,0.04079
443,443,2003,Lower Secondary Level,Urban regions,Seldom,0.0566,100,21649,0.04773,0.06469
444,444,2003,Lower Secondary Level,Urban regions,Never,0.85737,1572,21649,0.82274,0.88523
445,445,2003,Lower Secondary Level,Rural regions,At least once per week,0.05542,51,21649,0.04615,0.06886
446,446,2003,Lower Secondary Level,Rural regions,At least once per month,0.03666,42,21649,0.02836,0.0446
447,447,2003,Lower Secondary Level,Rural regions,Seldom,0.06392,61,21649,0.05364,0.07507
448,448,2003,Lower Secondary Level,Rural regions,Never,0.844,735,21649,0.80471,0.88579
449,449,2003,Upper Secondary Level,Urban regions,At least once per week,0.07839,606,21649,0.0738,0.08257
450,450,2003,Upper Secondary Level,Urban regions,At least once per month,0.06708,492,21649,0.06255,0.07135
451,451,2003,Upper Secondary Level,Urban regions,Seldom,0.09527,646,21649,0.09023,0.10074
452,452,2003,Upper Secondary Level,Urban regions,Never,0.75926,5289,21649,0.74446,0.7767
453,453,2003,Upper Secondary Level,Rural regions,At least once per week,0.08565,326,21649,0.07843,0.09174
454,454,2003,Upper Secondary Level,Rural regions,At least once per month,0.06769,284,21649,0.06224,0.07323
455,455,2003,Upper Secondary Level,Rural regions,Seldom,0.1096,463,21649,0.10105,0.11714
456,456,2003,Upper Secondary Level,Rural regions,Never,0.73705,2951,21649,0.71833,0.75578
457,457,2003,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.06522,72,21649,0.05315,0.0785
458,458,2003,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.06341,59,21649,0.04656,0.07837
459,459,2003,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.09383,82,21649,0.07855,0.10847
460,460,2003,Post-secondary Non-tertiary Level,Urban regions,Never,0.77755,665,21649,0.73128,0.83228
461,461,2003,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.14054,41,21649,0.10116,0.18032
462,462,2003,Post-secondary Non-tertiary Level,Rural regions,Never,0.85946,181,21649,0.76581,0.94754
463,463,2003,First Stage of Tertiary Education,Urban regions,At least once per week,0.12259,128,21649,0.10471,0.13809
464,464,2003,First Stage of Tertiary Education,Urban regions,At least once per month,0.08906,90,21649,0.0756,0.10558
465,465,2003,First Stage of Tertiary Education,Urban regions,Seldom,0.1197,134,21649,0.1059,0.13684
466,466,2003,First Stage of Tertiary Education,Urban regions,Never,0.66865,699,21649,0.63099,0.70972
467,467,2003,First Stage of Tertiary Education,Rural regions,At least once per week,0.121,75,21649,0.09913,0.14811
468,468,2003,First Stage of Tertiary Education,Rural regions,At least once per month,0.10708,71,21649,0.09202,0.12379
469,469,2003,First Stage of Tertiary Education,Rural regions,Seldom,0.13273,81,21649,0.1081,0.15914
470,470,2003,First Stage of Tertiary Education,Rural regions,Never,0.63919,394,21649,0.59072,0.69072
471,471,2003,Second Stage of Tertiary Education,Urban regions,At least once per week,0.10795,355,21649,0.09761,0.11878
472,472,2003,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09376,308,21649,0.08361,0.10229
473,473,2003,Second Stage of Tertiary Education,Urban regions,Seldom,0.13875,459,21649,0.12645,0.14911
474,474,2003,Second Stage of Tertiary Education,Urban regions,Never,0.65954,1949,21649,0.63444,0.68732
475,475,2003,Second Stage of Tertiary Education,Rural regions,At least once per week,0.1236,169,21649,0.11096,0.14044
476,476,2003,Second Stage of Tertiary Education,Rural regions,At least once per month,0.12785,155,21649,0.1101,0.14721
477,477,2003,Second Stage of Tertiary Education,Rural regions,Seldom,0.15567,194,21649,0.13671,0.1762
478,478,2003,Second Stage of Tertiary Education,Rural regions,Never,0.59288,745,21649,0.54883,0.62782
479,479,2005,Pre-primary Level,Urban regions,At least once per week,0.11003,55,20139,0.08495,0.14171
480,480,2005,Pre-primary Level,Urban regions,At least once per month,0.07629,31,20139,0.05864,0.09876
481,481,2005,Pre-primary Level,Urban regions,Seldom,0.16889,73,20139,0.13122,0.2043
482,482,2005,Pre-primary Level,Urban regions,Never,0.64478,283,20139,0.57065,0.70875
483,483,2005,Pre-primary Level,Rural regions,Seldom,0.19043,41,20139,0.14654,0.24924
484,484,2005,Pre-primary Level,Rural regions,Never,0.80957,119,20139,0.707,0.91112
485,485,2005,Primary Level,Urban regions,Never,1.0,170,20139,0.88031,1.10848
486,486,2005,Primary Level,Rural regions,Never,1.0,53,20139,0.79044,1.25361
487,487,2005,Lower Secondary Level,Urban regions,At least once per week,0.05038,83,20139,0.04408,0.05816
488,488,2005,Lower Secondary Level,Urban regions,At least once per month,0.0433,66,20139,0.03826,0.04848
489,489,2005,Lower Secondary Level,Urban regions,Seldom,0.07902,136,20139,0.06912,0.0919
490,490,2005,Lower Secondary Level,Urban regions,Never,0.8273,1332,20139,0.79248,0.86067
491,491,2005,Lower Secondary Level,Rural regions,At least once per week,0.06318,46,20139,0.05209,0.07483
492,492,2005,Lower Secondary Level,Rural regions,At least once per month,0.05256,43,20139,0.04361,0.06391
493,493,2005,Lower Secondary Level,Rural regions,Seldom,0.11361,82,20139,0.09574,0.13295
494,494,2005,Lower Secondary Level,Rural regions,Never,0.77064,586,20139,0.72214,0.81646
495,495,2005,Upper Secondary Level,Urban regions,At least once per week,0.08586,583,20139,0.08069,0.09033
496,496,2005,Upper Secondary Level,Urban regions,At least once per month,0.0777,512,20139,0.07155,0.08245
497,497,2005,Upper Secondary Level,Urban regions,Seldom,0.12717,842,20139,0.12109,0.13391
498,498,2005,Upper Secondary Level,Urban regions,Never,0.70927,4505,20139,0.69236,0.72814
499,499,2005,Upper Secondary Level,Rural regions,At least once per week,0.08846,300,20139,0.08056,0.09679
500,500,2005,Upper Secondary Level,Rural regions,At least once per month,0.09931,365,20139,0.09055,0.1079
501,501,2005,Upper Secondary Level,Rural regions,Seldom,0.144,544,20139,0.13393,0.15511
502,502,2005,Upper Secondary Level,Rural regions,Never,0.66823,2531,20139,0.65022,0.69007
503,503,2005,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.07032,66,20139,0.05632,0.08732
504,504,2005,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.08031,69,20139,0.06295,0.10212
505,505,2005,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.1426,108,20139,0.12199,0.16871
506,506,2005,Post-secondary Non-tertiary Level,Urban regions,Never,0.70676,612,20139,0.6578,0.75336
507,507,2005,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.23053,51,20139,0.1664,0.30587
508,508,2005,Post-secondary Non-tertiary Level,Rural regions,Never,0.76947,159,20139,0.6654,0.88543
509,509,2005,First Stage of Tertiary Education,Urban regions,At least once per week,0.10714,113,20139,0.08806,0.12382
510,510,2005,First Stage of Tertiary Education,Urban regions,At least once per month,0.09324,101,20139,0.07973,0.10654
511,511,2005,First Stage of Tertiary Education,Urban regions,Seldom,0.16318,153,20139,0.14231,0.18654
512,512,2005,First Stage of Tertiary Education,Urban regions,Never,0.63644,607,20139,0.5865,0.67976
513,513,2005,First Stage of Tertiary Education,Rural regions,At least once per week,0.09762,66,20139,0.07819,0.12133
514,514,2005,First Stage of Tertiary Education,Rural regions,At least once per month,0.1579,84,20139,0.1308,0.18678
515,515,2005,First Stage of Tertiary Education,Rural regions,Seldom,0.18253,108,20139,0.1531,0.22255
516,516,2005,First Stage of Tertiary Education,Rural regions,Never,0.56194,315,20139,0.51067,0.61078
517,517,2005,Second Stage of Tertiary Education,Urban regions,At least once per week,0.11619,352,20139,0.10412,0.12921
518,518,2005,Second Stage of Tertiary Education,Urban regions,At least once per month,0.09309,355,20139,0.0843,0.10245
519,519,2005,Second Stage of Tertiary Education,Urban regions,Seldom,0.16958,506,20139,0.15705,0.18271
520,520,2005,Second Stage of Tertiary Education,Urban regions,Never,0.62114,1724,20139,0.59289,0.64596
521,521,2005,Second Stage of Tertiary Education,Rural regions,At least once per week,0.1367,166,20139,0.11603,0.15958
522,522,2005,Second Stage of Tertiary Education,Rural regions,At least once per month,0.13486,158,20139,0.11378,0.15536
523,523,2005,Second Stage of Tertiary Education,Rural regions,Seldom,0.2076,253,20139,0.18173,0.23584
524,524,2005,Second Stage of Tertiary Education,Rural regions,Never,0.52084,632,20139,0.47958,0.55814
525,525,2007,Pre-primary Level,Urban regions,At least once per week,0.16143,31,19902,0.12225,0.20315
526,526,2007,Pre-primary Level,Urban regions,Seldom,0.1625,39,19902,0.10663,0.22997
527,527,2007,Pre-primary Level,Urban regions,Never,0.67607,140,19902,0.56397,0.79023
528,528,2007,Pre-primary Level,Rural regions,Never,1.0,63,19902,0.77849,1.28773
529,529,2007,Primary Level,Urban regions,Never,1.0,141,19902,0.87984,1.13989
530,530,2007,Primary Level,Rural regions,Never,1.0,60,19902,0.83681,1.20121
531,531,2007,Lower Secondary Level,Urban regions,At least once per week,0.05143,84,19902,0.04333,0.0598
532,532,2007,Lower Secondary Level,Urban regions,At least once per month,0.03131,52,19902,0.0248,0.03731
533,533,2007,Lower Secondary Level,Urban regions,Seldom,0.07836,109,19902,0.06685,0.09084
534,534,2007,Lower Secondary Level,Urban regions,Never,0.8389,1191,19902,0.80244,0.87445
535,535,2007,Lower Secondary Level,Rural regions,At least once per week,0.06547,50,19902,0.0551,0.08041
536,536,2007,Lower Secondary Level,Rural regions,At least once per month,0.06851,46,19902,0.05669,0.08197
537,537,2007,Lower Secondary Level,Rural regions,Seldom,0.09576,67,19902,0.07853,0.11637
538,538,2007,Lower Secondary Level,Rural regions,Never,0.77026,574,19902,0.72735,0.81072
539,539,2007,Upper Secondary Level,Urban regions,At least once per week,0.08904,600,19902,0.08253,0.09687
540,540,2007,Upper Secondary Level,Urban regions,At least once per month,0.06567,473,19902,0.06053,0.0707
541,541,2007,Upper Secondary Level,Urban regions,Seldom,0.11573,722,19902,0.10853,0.12315
542,542,2007,Upper Secondary Level,Urban regions,Never,0.72956,4615,19902,0.71341,0.74406
543,543,2007,Upper Secondary Level,Rural regions,At least once per week,0.08581,312,19902,0.07766,0.09335
544,544,2007,Upper Secondary Level,Rural regions,At least once per month,0.09619,364,19902,0.08817,0.10514
545,545,2007,Upper Secondary Level,Rural regions,Seldom,0.12798,468,19902,0.11773,0.13738
546,546,2007,Upper Secondary Level,Rural regions,Never,0.69002,2690,19902,0.66559,0.71767
547,547,2007,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.0986,94,19902,0.08112,0.11977
548,548,2007,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.07404,62,19902,0.05873,0.09121
549,549,2007,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.11088,89,19902,0.09436,0.1286
550,550,2007,Post-secondary Non-tertiary Level,Urban regions,Never,0.71648,624,19902,0.66756,0.76408
551,551,2007,Post-secondary Non-tertiary Level,Rural regions,At least once per week,0.14579,35,19902,0.11185,0.18647
552,552,2007,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.14424,48,19902,0.11465,0.18506
553,553,2007,Post-secondary Non-tertiary Level,Rural regions,Never,0.70997,186,19902,0.6099,0.80205
554,554,2007,First Stage of Tertiary Education,Urban regions,At least once per week,0.1139,113,19902,0.09771,0.13268
555,555,2007,First Stage of Tertiary Education,Urban regions,At least once per month,0.09842,97,19902,0.0824,0.11919
556,556,2007,First Stage of Tertiary Education,Urban regions,Seldom,0.13762,136,19902,0.11931,0.1625
557,557,2007,First Stage of Tertiary Education,Urban regions,Never,0.65006,578,19902,0.60554,0.69483
558,558,2007,First Stage of Tertiary Education,Rural regions,At least once per week,0.09874,62,19902,0.0796,0.12329
559,559,2007,First Stage of Tertiary Education,Rural regions,At least once per month,0.15232,90,19902,0.12602,0.18047
560,560,2007,First Stage of Tertiary Education,Rural regions,Seldom,0.19672,105,19902,0.16472,0.23312
561,561,2007,First Stage of Tertiary Education,Rural regions,Never,0.55222,330,19902,0.50039,0.60528
562,562,2007,Second Stage of Tertiary Education,Urban regions,At least once per week,0.11127,404,19902,0.09988,0.12172
563,563,2007,Second Stage of Tertiary Education,Urban regions,At least once per month,0.0908,332,19902,0.08101,0.10092
564,564,2007,Second Stage of Tertiary Education,Urban regions,Seldom,0.15713,497,19902,0.14447,0.17214
