year,bula_h,quintil_oecd,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,Hesse,4th Quintile,Never,0.7939224577047241,132,10873,0.7930864899041304,0.7947584255053178
1996,Hesse,5th Quintile,Seldom,0.23807827250596147,46,10873,0.2373250270477799,0.23883151796414304
1996,Hesse,5th Quintile,Never,0.7619217274940385,134,10873,0.761168482035857,0.7626749729522201
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Never,1.0,112,10873,1.0,1.0
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,1.0,82,10873,1.0,1.0
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,1.0,95,10873,1.0,1.0
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Never,1.0,114,10873,1.0,1.0
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Never,1.0,75,10873,1.0,1.0
1996,Baden-Wuerttemberg,1st Quintile,Seldom,0.08669680215415002,33,10873,0.08618382359662102,0.08720978071167901
1996,Baden-Wuerttemberg,1st Quintile,Never,0.91330319784585,245,10873,0.912790219288321,0.913816176403379
1996,Baden-Wuerttemberg,2nd Quintile,Seldom,0.21864594990166988,60,10873,0.21793863128120422,0.21935326852213555
1996,Baden-Wuerttemberg,2nd Quintile,Never,0.78135405009833,257,10873,0.7806467314778643,0.7820613687187957
1996,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.11193162998304024,35,10873,0.11142016289879575,0.11244309706728473
1996,Baden-Wuerttemberg,3rd Quintile,Seldom,0.23468576421979556,61,10873,0.23399825054043585,0.23537327789915527
1996,Baden-Wuerttemberg,3rd Quintile,Never,0.6533826057971643,187,10873,0.6526105884921518,0.6541546231021769
1996,Baden-Wuerttemberg,4th Quintile,At least once per week,0.12376687002972375,46,10873,0.12329959094849534,0.12423414911095217
1996,Baden-Wuerttemberg,4th Quintile,Seldom,0.21733268983295967,78,10873,0.2167474748650163,0.21791790480090303
1996,Baden-Wuerttemberg,4th Quintile,Never,0.6589004401373166,244,10873,0.6582277504360413,0.659573129838592
1996,Baden-Wuerttemberg,5th Quintile,At least once per week,0.11800653875764826,37,10873,0.11755537325903456,0.11845770425626195
1996,Baden-Wuerttemberg,5th Quintile,At least once per month,0.12788022469476812,34,10873,0.12741319991469469,0.12834724947484155
1996,Baden-Wuerttemberg,5th Quintile,Seldom,0.2215300872093985,75,10873,0.22094933959104585,0.22211083482775118
1996,Baden-Wuerttemberg,5th Quintile,Never,0.5325831493381851,185,10873,0.5318854054270019,0.5332808932493682
1996,Bavaria,1st Quintile,Seldom,0.14798895560596975,32,10873,0.14736300317428058,0.14861490803765892
1996,Bavaria,1st Quintile,Never,0.8520110443940303,180,10873,0.8513850919623411,0.8526369968257195
1996,Bavaria,2nd Quintile,Seldom,0.1637460107749522,35,10873,0.16307229728213754,0.16441972426776688
1996,Bavaria,2nd Quintile,Never,0.8362539892250478,207,10873,0.8355802757322331,0.8369277027178624
1996,Bavaria,3rd Quintile,Seldom,0.1884899955962979,45,10873,0.1878913711465692,0.18908862004602658
1996,Bavaria,3rd Quintile,Never,0.8115100044037021,253,10873,0.8109113799539734,0.8121086288534308
1996,Bavaria,4th Quintile,At least once per week,0.09039224948055471,38,10873,0.09000053889331358,0.09078396006779585
1996,Bavaria,4th Quintile,At least once per month,0.07930781932866665,31,10873,0.07893868208220083,0.07967695657513248
1996,Bavaria,4th Quintile,Seldom,0.12614787670950164,54,10873,0.12569432001441877,0.12660143340458452
1996,Bavaria,4th Quintile,Never,0.7041520544812769,247,10873,0.703528549193578,0.7047755597689759
1996,Bavaria,5th Quintile,At least once per week,0.11507825818202777,46,10873,0.11469275213616675,0.11546376422788879
1996,Bavaria,5th Quintile,At least once per month,0.10558736811396163,33,10873,0.10521612614682893,0.10595861008109433
1996,Bavaria,5th Quintile,Seldom,0.19595244580326593,79,10873,0.1954729350701135,0.19643195653641835
1996,Bavaria,5th Quintile,Never,0.5833819279007446,269,10873,0.5827863649692988,0.5839774908321904
1996,Berlin,1st Quintile,Never,1.0,80,10873,1.0,1.0
1996,Berlin,2nd Quintile,Never,1.0,77,10873,1.0,1.0
1996,Berlin,3rd Quintile,Never,1.0,78,10873,1.0,1.0
1996,Berlin,4th Quintile,Never,1.0,112,10873,1.0,1.0
1996,Berlin,5th Quintile,Never,1.0,97,10873,1.0,1.0
1996,Brandenburg,1st Quintile,Never,1.0,100,10873,1.0,1.0
1996,Brandenburg,2nd Quintile,Never,1.0,139,10873,1.0,1.0
1996,Brandenburg,3rd Quintile,Never,1.0,98,10873,1.0,1.0
1996,Brandenburg,4th Quintile,Never,1.0,81,10873,1.0,1.0
1996,Brandenburg,5th Quintile,Never,1.0,58,10873,1.0,1.0
1996,Mecklenburg-Western Pomerania,1st Quintile,Never,1.0,83,10873,1.0,1.0
1996,Mecklenburg-Western Pomerania,2nd Quintile,Never,1.0,77,10873,1.0,1.0
1996,Mecklenburg-Western Pomerania,3rd Quintile,Never,1.0,57,10873,1.0,1.0
1996,Mecklenburg-Western Pomerania,4th Quintile,Never,1.0,41,10873,1.0,1.0
1996,Mecklenburg-Western Pomerania,5th Quintile,Never,1.0,39,10873,1.0,1.0
1996,Saxony,1st Quintile,Never,1.0,199,10873,1.0,1.0
1996,Saxony,2nd Quintile,Never,1.0,241,10873,1.0,1.0
1996,Saxony,3rd Quintile,Seldom,0.14588760649342222,37,10873,0.1451205226935306,0.14665469029331385
1996,Saxony,3rd Quintile,Never,0.8541123935065779,199,10873,0.8533453097066862,0.8548794773064695
1996,Saxony,4th Quintile,Never,1.0,138,10873,1.0,1.0
1996,Saxony,5th Quintile,Never,1.0,62,10873,1.0,1.0
1996,Saxony-Anhalt,1st Quintile,Never,1.0,118,10873,1.0,1.0
1996,Saxony-Anhalt,2nd Quintile,Never,1.0,130,10873,1.0,1.0
1996,Saxony-Anhalt,3rd Quintile,Never,1.0,119,10873,1.0,1.0
1996,Saxony-Anhalt,4th Quintile,Never,1.0,100,10873,1.0,1.0
1996,Saxony-Anhalt,5th Quintile,Never,1.0,35,10873,1.0,1.0
1996,Thuringa,1st Quintile,Never,1.0,121,10873,1.0,1.0
1996,Thuringa,2nd Quintile,Never,1.0,129,10873,1.0,1.0
1996,Thuringa,3rd Quintile,Never,1.0,116,10873,1.0,1.0
1996,Thuringa,4th Quintile,Never,1.0,76,10873,1.0,1.0
1997,Schleswig-Holstein,2nd Quintile,Never,1.0,43,10657,1.0,1.0
1997,Schleswig-Holstein,4th Quintile,Never,1.0,54,10657,1.0,1.0
1997,Schleswig-Holstein,5th Quintile,Never,1.0,41,10657,1.0,1.0
1997,Hamburg,4th Quintile,Never,1.0,32,10657,1.0,1.0
1997,Lower Saxony,1st Quintile,Never,1.0,142,10657,1.0,1.0
1997,Lower Saxony,2nd Quintile,Never,1.0,144,10657,1.0,1.0
1997,Lower Saxony,3rd Quintile,Never,1.0,151,10657,1.0,1.0
1997,Lower Saxony,4th Quintile,Seldom,0.20984959871688358,36,10657,0.20903929418593023,0.21065990324783693
1997,Lower Saxony,4th Quintile,Never,0.7901504012831164,147,10657,0.7893400967521631,0.7909607058140697
1997,Lower Saxony,5th Quintile,Seldom,0.17568468014433128,36,10657,0.174992976916535,0.17637638337212755
1997,Lower Saxony,5th Quintile,Never,0.8243153198556686,151,10657,0.8236236166278723,0.825007023083465
1997,North Rhine-Westphalia,1st Quintile,Seldom,0.07546533372130575,38,10657,0.07512639127149699,0.0758042761711145
1997,North Rhine-Westphalia,1st Quintile,Never,0.9245346662786944,411,10657,0.9241957238288857,0.9248736087285031
1997,North Rhine-Westphalia,2nd Quintile,At least once per week,0.06960116646031118,35,10657,0.06930653916485384,0.06989579375576853
1997,North Rhine-Westphalia,2nd Quintile,At least once per month,0.07214243231844385,34,10657,0.07184288448075223,0.07244198015613547
1997,North Rhine-Westphalia,2nd Quintile,Seldom,0.11282161244014131,58,10657,0.1124553167831957,0.11318790809708693
1997,North Rhine-Westphalia,2nd Quintile,Never,0.7454347887811036,447,10657,0.7449304359111893,0.7459391416510178
1997,North Rhine-Westphalia,3rd Quintile,At least once per week,0.09637097035282155,40,10657,0.09600082002374256,0.09674112068190054
1997,North Rhine-Westphalia,3rd Quintile,Seldom,0.13609099228295388,61,10657,0.1356609029927975,0.13652108157311024
1997,North Rhine-Westphalia,3rd Quintile,Never,0.7675380373642245,313,10657,0.7670082082241587,0.7680678665042904
1997,North Rhine-Westphalia,4th Quintile,At least once per week,0.09592460724641709,33,10657,0.09556161067542106,0.09628760381741312
1997,North Rhine-Westphalia,4th Quintile,Seldom,0.11693144947057492,51,10657,0.11653535565735741,0.11732754328379243
1997,North Rhine-Westphalia,4th Quintile,Never,0.7871439432830079,365,10657,0.7866393920538075,0.7876484945122082
1997,North Rhine-Westphalia,5th Quintile,At least once per week,0.0825754200442799,42,10657,0.08228671656313374,0.08286412352542605
1997,North Rhine-Westphalia,5th Quintile,At least once per month,0.11134322118226886,52,10657,0.1110132770884252,0.11167316527611251
1997,North Rhine-Westphalia,5th Quintile,Seldom,0.13710933694815586,67,10657,0.1367485483210518,0.13747012557525992
1997,North Rhine-Westphalia,5th Quintile,Never,0.6689720218252952,366,10657,0.6684784188519767,0.6694656247986138
1997,Hesse,1st Quintile,Never,1.0,134,10657,1.0,1.0
1997,Hesse,2nd Quintile,Never,1.0,112,10657,1.0,1.0
1997,Hesse,3rd Quintile,Never,1.0,122,10657,1.0,1.0
1997,Hesse,4th Quintile,Never,1.0,98,10657,1.0,1.0
1997,Hesse,5th Quintile,Seldom,0.20624361054734205,38,10657,0.20554389805170317,0.20694332304298094
1997,Hesse,5th Quintile,Never,0.7937563894526579,152,10657,0.7930566769570191,0.7944561019482967
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Never,1.0,120,10657,1.0,1.0
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,1.0,95,10657,1.0,1.0
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,1.0,111,10657,1.0,1.0
1997,"Rhineland-Palatinate, Saarland",4th Quintile,Never,1.0,99,10657,1.0,1.0
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Never,1.0,83,10657,1.0,1.0
1997,Baden-Wuerttemberg,1st Quintile,Seldom,0.13040791979364774,32,10657,0.1298369435362643,0.1309788960510312
1997,Baden-Wuerttemberg,1st Quintile,Never,0.8695920802063523,267,10657,0.8690211039489688,0.8701630564637357
1997,Baden-Wuerttemberg,2nd Quintile,Seldom,0.1434864325688075,43,10657,0.1428382756345983,0.1441345895030167
1997,Baden-Wuerttemberg,2nd Quintile,Never,0.8565135674311924,248,10657,0.8558654104969833,0.8571617243654016
1997,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.11786651325648856,32,10657,0.11737226536365249,0.11836076114932463
1997,Baden-Wuerttemberg,3rd Quintile,Seldom,0.1354258840583408,43,10657,0.13490139744476923,0.13595037067191237
1997,Baden-Wuerttemberg,3rd Quintile,Never,0.7467076026851707,229,10657,0.7460409973001116,0.7473742080702297
1997,Baden-Wuerttemberg,4th Quintile,At least once per week,0.11275204071994001,54,10657,0.11231920934120664,0.11318487209867338
1997,Baden-Wuerttemberg,4th Quintile,At least once per month,0.11477335777696043,35,10657,0.11433716164529015,0.11520955390863072
1997,Baden-Wuerttemberg,4th Quintile,Seldom,0.18153144755558798,74,10657,0.18100396152574685,0.1820589335854291
1997,Baden-Wuerttemberg,4th Quintile,Never,0.5909431539475116,214,10657,0.5902703342249215,0.5916159736701018
1997,Baden-Wuerttemberg,5th Quintile,At least once per week,0.12371949375457052,37,10657,0.12322700487524536,0.12421198263389567
1997,Baden-Wuerttemberg,5th Quintile,Seldom,0.2825683497778285,89,10657,0.2818948959749091,0.28324180358074796
1997,Baden-Wuerttemberg,5th Quintile,Never,0.5937121564676009,178,10657,0.5929775399811306,0.5944467729540712
1997,Bavaria,1st Quintile,Never,1.0,155,10657,1.0,1.0
1997,Bavaria,2nd Quintile,Never,1.0,234,10657,1.0,1.0
1997,Bavaria,3rd Quintile,At least once per month,0.12630862784517707,31,10657,0.12580817757240587,0.12680907811794828
1997,Bavaria,3rd Quintile,Seldom,0.13655715149985917,48,10657,0.1360398551414526,0.13707444785826575
1997,Bavaria,3rd Quintile,Never,0.7371342206549637,217,10657,0.7364710799129954,0.737797361396932
1997,Bavaria,4th Quintile,At least once per week,0.07778880957940942,31,10657,0.07742365999403135,0.0781539591647875
1997,Bavaria,4th Quintile,At least once per month,0.08795075708750465,31,10657,0.08756463380464745,0.08833688037036184
1997,Bavaria,4th Quintile,Seldom,0.1284228728259677,59,10657,0.1279667611835256,0.1288789844684098
1997,Bavaria,4th Quintile,Never,0.7058375605071183,249,10657,0.7052163439146057,0.7064587770996309
1997,Bavaria,5th Quintile,At least once per week,0.09981248167310225,48,10657,0.0994538704991283,0.1001710928470762
1997,Bavaria,5th Quintile,At least once per month,0.1006429588857632,37,10657,0.10028302505789581,0.1010028927136306
1997,Bavaria,5th Quintile,Seldom,0.14967228061438279,60,10657,0.149245476346305,0.15009908488246057
1997,Bavaria,5th Quintile,Never,0.6498722788267517,282,10657,0.6493015994846852,0.6504429581688181
1997,Berlin,1st Quintile,Never,1.0,75,10657,1.0,1.0
1997,Berlin,2nd Quintile,Never,1.0,59,10657,1.0,1.0
1997,Berlin,3rd Quintile,Never,1.0,84,10657,1.0,1.0
1997,Berlin,4th Quintile,Never,1.0,98,10657,1.0,1.0
1997,Berlin,5th Quintile,Never,1.0,81,10657,1.0,1.0
1997,Brandenburg,1st Quintile,Never,1.0,99,10657,1.0,1.0
1997,Brandenburg,2nd Quintile,Never,1.0,144,10657,1.0,1.0
1997,Brandenburg,3rd Quintile,Never,1.0,106,10657,1.0,1.0
1997,Brandenburg,4th Quintile,Never,1.0,72,10657,1.0,1.0
1997,Brandenburg,5th Quintile,Never,1.0,53,10657,1.0,1.0
1997,Mecklenburg-Western Pomerania,1st Quintile,Never,1.0,60,10657,1.0,1.0
1997,Mecklenburg-Western Pomerania,2nd Quintile,Never,1.0,87,10657,1.0,1.0
1997,Mecklenburg-Western Pomerania,3rd Quintile,Never,1.0,53,10657,1.0,1.0
1997,Mecklenburg-Western Pomerania,4th Quintile,Never,1.0,58,10657,1.0,1.0
1997,Mecklenburg-Western Pomerania,5th Quintile,Never,1.0,40,10657,1.0,1.0
1997,Saxony,1st Quintile,Never,1.0,195,10657,1.0,1.0
1997,Saxony,2nd Quintile,Seldom,0.10519090618369457,32,10657,0.10457445114624202,0.10580736122114713
1997,Saxony,2nd Quintile,Never,0.8948090938163055,229,10657,0.8941926387788529,0.895425548853758
1997,Saxony,3rd Quintile,Never,1.0,205,10657,1.0,1.0
1997,Saxony,4th Quintile,Never,1.0,139,10657,1.0,1.0
1997,Saxony,5th Quintile,Never,1.0,59,10657,1.0,1.0
1997,Saxony-Anhalt,1st Quintile,Never,1.0,125,10657,1.0,1.0
1997,Saxony-Anhalt,2nd Quintile,Never,1.0,126,10657,1.0,1.0
1997,Saxony-Anhalt,3rd Quintile,Never,1.0,116,10657,1.0,1.0
1997,Saxony-Anhalt,4th Quintile,Never,1.0,111,10657,1.0,1.0
1997,Saxony-Anhalt,5th Quintile,Never,1.0,45,10657,1.0,1.0
1997,Thuringa,1st Quintile,Never,1.0,114,10657,1.0,1.0
1997,Thuringa,2nd Quintile,Never,1.0,148,10657,1.0,1.0
1997,Thuringa,3rd Quintile,Never,1.0,104,10657,1.0,1.0
1997,Thuringa,4th Quintile,Never,1.0,94,10657,1.0,1.0
1997,Thuringa,5th Quintile,Never,1.0,35,10657,1.0,1.0
1998,Schleswig-Holstein,1st Quintile,Never,1.0,32,10250,1.0,1.0
1998,Schleswig-Holstein,2nd Quintile,Never,1.0,41,10250,1.0,1.0
1998,Schleswig-Holstein,3rd Quintile,Never,1.0,34,10250,1.0,1.0
1998,Schleswig-Holstein,4th Quintile,Never,1.0,45,10250,1.0,1.0
1998,Schleswig-Holstein,5th Quintile,Never,1.0,50,10250,1.0,1.0
1998,Lower Saxony,1st Quintile,Never,1.0,152,10250,1.0,1.0
1998,Lower Saxony,2nd Quintile,Never,1.0,151,10250,1.0,1.0
1998,Lower Saxony,3rd Quintile,Never,1.0,145,10250,1.0,1.0
1998,Lower Saxony,4th Quintile,Never,1.0,165,10250,1.0,1.0
1998,Lower Saxony,5th Quintile,Never,1.0,150,10250,1.0,1.0
1998,North Rhine-Westphalia,1st Quintile,Never,1.0,460,10250,1.0,1.0
1998,North Rhine-Westphalia,2nd Quintile,Seldom,0.07697111880373385,31,10250,0.07656550507409199,0.07737673253337571
1998,North Rhine-Westphalia,2nd Quintile,Never,0.9230288811962661,361,10250,0.9226232674666243,0.923434494925908
1998,North Rhine-Westphalia,3rd Quintile,At least once per week,0.06257444230049464,32,10250,0.06223877627961982,0.06291010832136945
1998,North Rhine-Westphalia,3rd Quintile,Seldom,0.1378519305568261,51,10250,0.1373741396854687,0.1383297214281835
1998,North Rhine-Westphalia,3rd Quintile,Never,0.7995736271426792,322,10250,0.7990188134694084,0.80012844081595
1998,North Rhine-Westphalia,4th Quintile,At least once per week,0.07907567897800508,33,10250,0.07872215900088542,0.07942919895512474
1998,North Rhine-Westphalia,4th Quintile,At least once per month,0.08772603311178237,34,10250,0.08735543140854476,0.08809663481501998
1998,North Rhine-Westphalia,4th Quintile,Seldom,0.08526759840615175,38,10250,0.08490173449618847,0.08563346231611503
1998,North Rhine-Westphalia,4th Quintile,Never,0.7479306895040608,352,10250,0.747361874310908,0.7484995046972137
1998,North Rhine-Westphalia,5th Quintile,At least once per week,0.08590017872495673,43,10250,0.08558911606908585,0.0862112413808276
1998,North Rhine-Westphalia,5th Quintile,At least once per month,0.059429477162941446,33,10250,0.059167024691512714,0.05969192963437018
1998,North Rhine-Westphalia,5th Quintile,Seldom,0.13818300887435175,64,10250,0.13779992940375393,0.13856608834494957
1998,North Rhine-Westphalia,5th Quintile,Never,0.71648733523775,392,10250,0.7159870190888107,0.7169876513866893
1998,Hesse,1st Quintile,Never,1.0,125,10250,1.0,1.0
1998,Hesse,2nd Quintile,Never,1.0,142,10250,1.0,1.0
1998,Hesse,3rd Quintile,Never,1.0,95,10250,1.0,1.0
1998,Hesse,4th Quintile,Never,1.0,111,10250,1.0,1.0
1998,Hesse,5th Quintile,Never,1.0,128,10250,1.0,1.0
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Never,1.0,114,10250,1.0,1.0
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,1.0,126,10250,1.0,1.0
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,1.0,102,10250,1.0,1.0
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Never,1.0,118,10250,1.0,1.0
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Never,1.0,73,10250,1.0,1.0
1998,Baden-Wuerttemberg,1st Quintile,Never,1.0,281,10250,1.0,1.0
1998,Baden-Wuerttemberg,2nd Quintile,Seldom,0.16980988572364797,35,10250,0.16906934995415798,0.17055042149313795
1998,Baden-Wuerttemberg,2nd Quintile,Never,0.8301901142763521,242,10250,0.8294495785068622,0.8309306500458421
1998,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.11843953331656185,31,10250,0.11787845854972694,0.11900060808339676
1998,Baden-Wuerttemberg,3rd Quintile,Seldom,0.1830155470784928,46,10250,0.18234412250946902,0.18368697164751657
1998,Baden-Wuerttemberg,3rd Quintile,Never,0.6985449196049454,211,10250,0.6977481095354079,0.6993417296744828
1998,Baden-Wuerttemberg,4th Quintile,At least once per week,0.11689256421065482,51,10250,0.11641085618019333,0.11737427224111631
1998,Baden-Wuerttemberg,4th Quintile,At least once per month,0.08728850835321833,34,10250,0.08686532461739797,0.08771169208903869
1998,Baden-Wuerttemberg,4th Quintile,Seldom,0.17023879943271977,46,10250,0.16967530515714907,0.17080229370829048
1998,Baden-Wuerttemberg,4th Quintile,Never,0.625580128003407,213,10250,0.6248545157795472,0.6263057402272668
1998,Baden-Wuerttemberg,5th Quintile,At least once per week,0.15079517664805936,36,10250,0.15020218862447343,0.1513881646716453
1998,Baden-Wuerttemberg,5th Quintile,Seldom,0.1419964922145085,49,10250,0.14141809084774778,0.1425748935812692
1998,Baden-Wuerttemberg,5th Quintile,Never,0.7072083311374322,193,10250,0.7064542831025824,0.707962379172282
1998,Bavaria,1st Quintile,Never,1.0,202,10250,1.0,1.0
1998,Bavaria,2nd Quintile,Seldom,0.14437620457405215,32,10250,0.14371048971932154,0.14504191942878275
1998,Bavaria,2nd Quintile,Never,0.8556237954259479,212,10250,0.8549580805712172,0.8562895102806786
1998,Bavaria,3rd Quintile,At least once per month,0.11783676976583615,31,10250,0.11727895808519255,0.11839458144647975
1998,Bavaria,3rd Quintile,Seldom,0.12122034714243339,32,10250,0.12065566965714887,0.12178502462771791
1998,Bavaria,3rd Quintile,Never,0.7609428830917304,203,10250,0.7602049795711086,0.7616807866123523
1998,Bavaria,4th Quintile,At least once per week,0.08776075486043522,34,10250,0.08734474074286652,0.08817676897800392
1998,Bavaria,4th Quintile,Seldom,0.1103957366192532,48,10250,0.10993497308971754,0.11085650014878885
1998,Bavaria,4th Quintile,Never,0.8018435085203115,278,10250,0.801257434488672,0.802429582551951
1998,Bavaria,5th Quintile,At least once per week,0.11288662212516988,42,10250,0.11245518463441913,0.11331805961592063
1998,Bavaria,5th Quintile,At least once per month,0.11560858653525359,44,10250,0.11517264888141127,0.11604452418909592
1998,Bavaria,5th Quintile,Seldom,0.17072683811378972,50,10250,0.17021385061475292,0.17123982561282652
1998,Bavaria,5th Quintile,Never,0.6007779532257869,227,10250,0.6001102686708999,0.6014456377806738
1998,Berlin,1st Quintile,Never,1.0,68,10250,1.0,1.0
1998,Berlin,2nd Quintile,Never,1.0,68,10250,1.0,1.0
1998,Berlin,3rd Quintile,Never,1.0,76,10250,1.0,1.0
1998,Berlin,4th Quintile,Never,1.0,81,10250,1.0,1.0
1998,Berlin,5th Quintile,Never,1.0,77,10250,1.0,1.0
1998,Brandenburg,1st Quintile,Never,1.0,88,10250,1.0,1.0
1998,Brandenburg,2nd Quintile,Never,1.0,124,10250,1.0,1.0
1998,Brandenburg,3rd Quintile,Never,1.0,117,10250,1.0,1.0
1998,Brandenburg,4th Quintile,Never,1.0,86,10250,1.0,1.0
1998,Brandenburg,5th Quintile,Never,1.0,62,10250,1.0,1.0
1998,Mecklenburg-Western Pomerania,1st Quintile,Never,1.0,57,10250,1.0,1.0
1998,Mecklenburg-Western Pomerania,2nd Quintile,Never,1.0,85,10250,1.0,1.0
1998,Mecklenburg-Western Pomerania,3rd Quintile,Never,1.0,64,10250,1.0,1.0
1998,Mecklenburg-Western Pomerania,4th Quintile,Never,1.0,46,10250,1.0,1.0
1998,Mecklenburg-Western Pomerania,5th Quintile,Never,1.0,36,10250,1.0,1.0
1998,Saxony,1st Quintile,Never,1.0,170,10250,1.0,1.0
1998,Saxony,2nd Quintile,Never,1.0,217,10250,1.0,1.0
1998,Saxony,3rd Quintile,Never,1.0,249,10250,1.0,1.0
1998,Saxony,4th Quintile,Never,1.0,138,10250,1.0,1.0
1998,Saxony,5th Quintile,Never,1.0,62,10250,1.0,1.0
1998,Saxony-Anhalt,1st Quintile,Never,1.0,118,10250,1.0,1.0
1998,Saxony-Anhalt,2nd Quintile,Never,1.0,118,10250,1.0,1.0
1998,Saxony-Anhalt,3rd Quintile,Never,1.0,131,10250,1.0,1.0
1998,Saxony-Anhalt,4th Quintile,Never,1.0,98,10250,1.0,1.0
1998,Saxony-Anhalt,5th Quintile,Never,1.0,51,10250,1.0,1.0
1998,Thuringa,1st Quintile,Never,1.0,111,10250,1.0,1.0
1998,Thuringa,2nd Quintile,Never,1.0,120,10250,1.0,1.0
1998,Thuringa,3rd Quintile,Never,1.0,122,10250,1.0,1.0
1998,Thuringa,4th Quintile,Never,1.0,116,10250,1.0,1.0
1998,Thuringa,5th Quintile,Never,1.0,46,10250,1.0,1.0
1999,Schleswig-Holstein,2nd Quintile,Never,1.0,34,11273,1.0,1.0
1999,Schleswig-Holstein,3rd Quintile,Never,1.0,41,11273,1.0,1.0
1999,Schleswig-Holstein,4th Quintile,Never,1.0,40,11273,1.0,1.0
1999,Schleswig-Holstein,5th Quintile,Never,1.0,49,11273,1.0,1.0
1999,Hamburg,4th Quintile,Never,1.0,31,11273,1.0,1.0
1999,Lower Saxony,1st Quintile,Never,1.0,149,11273,1.0,1.0
1999,Lower Saxony,2nd Quintile,Never,1.0,165,11273,1.0,1.0
1999,Lower Saxony,3rd Quintile,Never,1.0,169,11273,1.0,1.0
1999,Lower Saxony,4th Quintile,At least once per week,0.14351631834343323,31,11273,0.14289996334901556,0.1441326733378509
1999,Lower Saxony,4th Quintile,Seldom,0.16853710838897726,41,11273,0.16787901135188119,0.16919520542607333
1999,Lower Saxony,4th Quintile,Never,0.6879465732675896,164,11273,0.6871320329895281,0.6887611135456511
1999,Lower Saxony,5th Quintile,Seldom,0.28847158759782815,50,11273,0.2876469791520436,0.2892961960436127
1999,Lower Saxony,5th Quintile,Never,0.7115284124021718,156,11273,0.7107038039563872,0.7123530208479564
1999,North Rhine-Westphalia,1st Quintile,Seldom,0.08564990452234293,41,11273,0.08529322660795231,0.08600658243673355
1999,North Rhine-Westphalia,1st Quintile,Never,0.914350095477657,442,11273,0.9139934175632664,0.9147067733920476
1999,North Rhine-Westphalia,2nd Quintile,At least once per week,0.05253317622354206,32,11273,0.05226734319618362,0.0527990092509005
1999,North Rhine-Westphalia,2nd Quintile,At least once per month,0.06755396903385172,34,11273,0.0672549165671406,0.06785302150056284
1999,North Rhine-Westphalia,2nd Quintile,Seldom,0.11617495977920009,56,11273,0.11579314782849004,0.11655677172991014
1999,North Rhine-Westphalia,2nd Quintile,Never,0.763737894963406,422,11273,0.7632317448879543,0.7642440450388578
1999,North Rhine-Westphalia,3rd Quintile,Seldom,0.12878326062281076,55,11273,0.12832123480152094,0.12924528644410058
1999,North Rhine-Westphalia,3rd Quintile,Never,0.8712167393771892,352,11273,0.8707547135558994,0.8716787651984791
1999,North Rhine-Westphalia,4th Quintile,At least once per week,0.0772982284743627,48,11273,0.07699736167766116,0.07759909527106423
1999,North Rhine-Westphalia,4th Quintile,At least once per month,0.07897716126180941,43,11273,0.07867332138306614,0.07928100114055268
1999,North Rhine-Westphalia,4th Quintile,Seldom,0.1399484925574351,74,11273,0.13955764702000895,0.14033933809486127
1999,North Rhine-Westphalia,4th Quintile,Never,0.7037761177063928,387,11273,0.7032617352928676,0.704290500119918
1999,North Rhine-Westphalia,5th Quintile,At least once per week,0.07614423601617339,48,11273,0.07587317681156659,0.07641529522078018
1999,North Rhine-Westphalia,5th Quintile,At least once per month,0.07816615612765838,47,11273,0.0778918223659647,0.07844048988935207
1999,North Rhine-Westphalia,5th Quintile,Seldom,0.1622791936869101,96,11273,0.16190238177096739,0.16265600560285282
1999,North Rhine-Westphalia,5th Quintile,Never,0.6834104141692581,397,11273,0.6829350431900777,0.6838857851484385
1999,Hesse,1st Quintile,Never,1.0,133,11273,1.0,1.0
1999,Hesse,2nd Quintile,Never,1.0,130,11273,1.0,1.0
1999,Hesse,3rd Quintile,Never,1.0,107,11273,1.0,1.0
1999,Hesse,4th Quintile,Never,1.0,115,11273,1.0,1.0
1999,Hesse,5th Quintile,Seldom,0.25516540227852824,41,11273,0.25437626211871267,0.2559545424383438
1999,Hesse,5th Quintile,Never,0.7448345977214718,134,11273,0.7440454575616562,0.7456237378812873
1999,"Rhineland-Palatinate, Saarland",1st Quintile,Never,1.0,118,11273,1.0,1.0
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,1.0,107,11273,1.0,1.0
