"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2000","66","2","","","",""
"Seltener","2000","66","3","","","",""
"Seltener","2000","66","4","","","",""
"Seltener","2000","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","17-29","2","","","",""
"Nie","2000","17-29","3","","","",""
"Nie","2000","17-29","4","","","",""
"Nie","2000","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","30-45","2","","","",""
"Nie","2000","30-45","3","","","",""
"Nie","2000","30-45","4","","","",""
"Nie","2000","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","46-65","2","","","",""
"Nie","2000","46-65","3","","","",""
"Nie","2000","46-65","4","","","",""
"Nie","2000","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","66","2","","","",""
"Nie","2000","66","3","","","",""
"Nie","2000","66","4","","","",""
"Nie","2000","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","17-29","2","","","",""
"Täglich","2001","17-29","3","","","",""
"Täglich","2001","17-29","4","","","",""
"Täglich","2001","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","30-45","2","","","",""
"Täglich","2001","30-45","3","","","",""
"Täglich","2001","30-45","4","","","",""
"Täglich","2001","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","46-65","2","","","",""
"Täglich","2001","46-65","3","","","",""
"Täglich","2001","46-65","4","","","",""
"Täglich","2001","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","66","2","","","",""
"Täglich","2001","66","3","","","",""
"Täglich","2001","66","4","","","",""
"Täglich","2001","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2001","17-29","1 Einkommensschwächstes Quintil","65","0.0541775771253096","0.041628618803205","0.0667265354474142"
"Min 1x pro Woche","2001","17-29","2","85","0.0780806649104014","0.0626609463583914","0.0935003834624114"
"Min 1x pro Woche","2001","17-29","3","51","0.0728597513841233","0.0547701891415431","0.0909493136267036"
"Min 1x pro Woche","2001","17-29","4","60","0.0989129552499012","0.0750645245143866","0.122761385985416"
"Min 1x pro Woche","2001","17-29","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Woche","2001","30-45","1 Einkommensschwächstes Quintil","110","0.0588293043906625","0.0478110677652196","0.0698475410161055"
"Min 1x pro Woche","2001","30-45","2","173","0.0883908784073481","0.0758686225591308","0.100913134255565"
"Min 1x pro Woche","2001","30-45","3","130","0.093765793752767","0.0790385225761847","0.108493064929349"
"Min 1x pro Woche","2001","30-45","4","122","0.0994077464550039","0.0827000354384505","0.116115457471557"
"Min 1x pro Woche","2001","30-45","5 Einkommensstärkstes Quintil","64","0.0760475961463543","0.0577135692747979","0.0943816230179108"
"Min 1x pro Woche","2001","46-65","1 Einkommensschwächstes Quintil","87","0.0625115061881935","0.0499424226266845","0.0750805897497025"
"Min 1x pro Woche","2001","46-65","2","147","0.0795741901768763","0.066602084966153","0.0925462953875996"
"Min 1x pro Woche","2001","46-65","3","150","0.097704356250638","0.0825106254213059","0.11289808707997"
"Min 1x pro Woche","2001","46-65","4","139","0.101446123130977","0.0855109881556888","0.117381258106265"
"Min 1x pro Woche","2001","46-65","5 Einkommensstärkstes Quintil","117","0.11169955289287","0.0926648597999495","0.130734245985791"
"Min 1x pro Woche","2001","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2001","66","2","","","",""
"Min 1x pro Woche","2001","66","3","","","",""
"Min 1x pro Woche","2001","66","4","","","",""
"Min 1x pro Woche","2001","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2001","17-29","1 Einkommensschwächstes Quintil","52","0.0431547255743854","0.0318898053029225","0.0544196458458484"
"Min 1x pro Monat","2001","17-29","2","68","0.0580133716331611","0.0445781555433234","0.0714485877229988"
"Min 1x pro Monat","2001","17-29","3","43","0.0532260667662634","0.0376019012613398","0.0688502322711869"
"Min 1x pro Monat","2001","17-29","4","34","0.0646521411821028","0.0450082337061192","0.0842960486580864"
"Min 1x pro Monat","2001","17-29","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Monat","2001","30-45","1 Einkommensschwächstes Quintil","118","0.0673497329521657","0.0556140494496504","0.079085416454681"
"Min 1x pro Monat","2001","30-45","2","142","0.0696878564614065","0.0584555895525164","0.0809201233702966"
"Min 1x pro Monat","2001","30-45","3","121","0.0778713924529181","0.0643330791872721","0.0914097057185641"
"Min 1x pro Monat","2001","30-45","4","116","0.0859105183732319","0.0702624670216769","0.101558569724787"
"Min 1x pro Monat","2001","30-45","5 Einkommensstärkstes Quintil","59","0.0776338302731353","0.0591254886041507","0.0961421719421198"
"Min 1x pro Monat","2001","46-65","1 Einkommensschwächstes Quintil","91","0.0629096701787317","0.0503032989742805","0.0755160413831828"
"Min 1x pro Monat","2001","46-65","2","140","0.0844184785221811","0.0710925578301053","0.0977443992142569"
"Min 1x pro Monat","2001","46-65","3","157","0.110028628191009","0.094015584020931","0.126041672361088"
"Min 1x pro Monat","2001","46-65","4","160","0.116653164668528","0.099710572797489","0.133595756539567"
"Min 1x pro Monat","2001","46-65","5 Einkommensstärkstes Quintil","111","0.101134607887827","0.0829150661863821","0.119354149589271"
"Min 1x pro Monat","2001","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2001","66","2","","","",""
"Min 1x pro Monat","2001","66","3","","","",""
"Min 1x pro Monat","2001","66","4","","","",""
"Min 1x pro Monat","2001","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2001","17-29","1 Einkommensschwächstes Quintil","159","0.122660152362212","0.104474505149091","0.140845799575334"
"Seltener","2001","17-29","2","160","0.127104147329477","0.107960736950079","0.146247557708875"
"Seltener","2001","17-29","3","113","0.13493903242651","0.11115948134723","0.158718583505789"
"Seltener","2001","17-29","4","85","0.137483510929024","0.109975521061051","0.164991500796997"
"Seltener","2001","17-29","5 Einkommensstärkstes Quintil","31","0.124577136115708","0.0848913135227209","0.164262958708695"
"Seltener","2001","30-45","1 Einkommensschwächstes Quintil","212","0.123053901686627","0.107671817482058","0.138435985891196"
"Seltener","2001","30-45","2","275","0.145795698648351","0.130227880511595","0.161363516785107"
"Seltener","2001","30-45","3","218","0.158605162957802","0.140149127210923","0.177061198704681"
"Seltener","2001","30-45","4","190","0.154467865834588","0.134287600647074","0.174648131022102"
"Seltener","2001","30-45","5 Einkommensstärkstes Quintil","135","0.177028952999388","0.150628903141356","0.20342900285742"
"Seltener","2001","46-65","1 Einkommensschwächstes Quintil","116","0.0763071832386974","0.0625228058963018","0.0900915605810929"
"Seltener","2001","46-65","2","185","0.111066920111583","0.0960058145330208","0.126128025690145"
"Seltener","2001","46-65","3","140","0.097940698490644","0.0827305947167806","0.113150802264507"
"Seltener","2001","46-65","4","182","0.13483060022403","0.116804127029808","0.152857073418251"
"Seltener","2001","46-65","5 Einkommensstärkstes Quintil","173","0.16430419129423","0.141912409454343","0.186695973134117"
"Seltener","2001","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2001","66","2","","","",""
"Seltener","2001","66","3","","","",""
"Seltener","2001","66","4","","","",""
"Seltener","2001","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2001","17-29","1 Einkommensschwächstes Quintil","974","0.780007544938093","0.757043606206006","0.80297148367018"
"Nie","2001","17-29","2","850","0.73680181612696","0.711492814041145","0.762110818212776"
"Nie","2001","17-29","3","586","0.738975149423104","0.708407127069295","0.769543171776912"
"Nie","2001","17-29","4","423","0.698951392638972","0.662308340214692","0.735594445063252"
"Nie","2001","17-29","5 Einkommensstärkstes Quintil","193","0.72289868650942","0.669113177535565","0.776684195483275"
"Nie","2001","30-45","1 Einkommensschwächstes Quintil","1312","0.750767060970545","0.730511868952414","0.771022252988676"
"Nie","2001","30-45","2","1384","0.696125566482894","0.675836344669393","0.716414788296395"
"Nie","2001","30-45","3","1036","0.669757650836513","0.645997178748915","0.693518122924111"
"Nie","2001","30-45","4","804","0.660213869337176","0.633766170992961","0.686661567681391"
"Nie","2001","30-45","5 Einkommensstärkstes Quintil","545","0.669289620581122","0.636749341289652","0.701829899872593"
"Nie","2001","46-65","1 Einkommensschwächstes Quintil","1131","0.798271640394377","0.777436353367052","0.819106927421703"
"Nie","2001","46-65","2","1200","0.72494041118936","0.703536432786772","0.746344389591948"
"Nie","2001","46-65","3","1020","0.694326317067709","0.670751742058651","0.717900892076766"
"Nie","2001","46-65","4","898","0.647070111976465","0.621847744591647","0.672292479361283"
"Nie","2001","46-65","5 Einkommensstärkstes Quintil","651","0.622861647925073","0.593573873842008","0.652149422008139"
"Nie","2001","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2001","66","2","","","",""
"Nie","2001","66","3","","","",""
"Nie","2001","66","4","","","",""
"Nie","2001","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","17-29","2","","","",""
"Täglich","2002","17-29","3","","","",""
"Täglich","2002","17-29","4","","","",""
"Täglich","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","30-45","2","","","",""
"Täglich","2002","30-45","3","","","",""
"Täglich","2002","30-45","4","","","",""
"Täglich","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","46-65","2","","","",""
"Täglich","2002","46-65","3","","","",""
"Täglich","2002","46-65","4","","","",""
"Täglich","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","66","2","","","",""
"Täglich","2002","66","3","","","",""
"Täglich","2002","66","4","","","",""
"Täglich","2002","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","17-29","2","","","",""
"Min 1x pro Woche","2002","17-29","3","","","",""
"Min 1x pro Woche","2002","17-29","4","","","",""
"Min 1x pro Woche","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","30-45","2","","","",""
"Min 1x pro Woche","2002","30-45","3","","","",""
"Min 1x pro Woche","2002","30-45","4","","","",""
"Min 1x pro Woche","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","46-65","2","","","",""
"Min 1x pro Woche","2002","46-65","3","","","",""
"Min 1x pro Woche","2002","46-65","4","","","",""
"Min 1x pro Woche","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","66","2","","","",""
"Min 1x pro Woche","2002","66","3","","","",""
"Min 1x pro Woche","2002","66","4","","","",""
"Min 1x pro Woche","2002","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","17-29","2","","","",""
"Min 1x pro Monat","2002","17-29","3","","","",""
"Min 1x pro Monat","2002","17-29","4","","","",""
"Min 1x pro Monat","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","30-45","2","","","",""
"Min 1x pro Monat","2002","30-45","3","","","",""
"Min 1x pro Monat","2002","30-45","4","","","",""
"Min 1x pro Monat","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","46-65","2","","","",""
"Min 1x pro Monat","2002","46-65","3","","","",""
"Min 1x pro Monat","2002","46-65","4","","","",""
"Min 1x pro Monat","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","66","2","","","",""
"Min 1x pro Monat","2002","66","3","","","",""
"Min 1x pro Monat","2002","66","4","","","",""
"Min 1x pro Monat","2002","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","17-29","2","","","",""
"Seltener","2002","17-29","3","","","",""
"Seltener","2002","17-29","4","","","",""
"Seltener","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","30-45","2","","","",""
"Seltener","2002","30-45","3","","","",""
"Seltener","2002","30-45","4","","","",""
"Seltener","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","46-65","2","","","",""
"Seltener","2002","46-65","3","","","",""
"Seltener","2002","46-65","4","","","",""
"Seltener","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","66","2","","","",""
"Seltener","2002","66","3","","","",""
"Seltener","2002","66","4","","","",""
"Seltener","2002","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","17-29","2","","","",""
"Nie","2002","17-29","3","","","",""
"Nie","2002","17-29","4","","","",""
"Nie","2002","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","30-45","2","","","",""
"Nie","2002","30-45","3","","","",""
"Nie","2002","30-45","4","","","",""
"Nie","2002","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","46-65","2","","","",""
"Nie","2002","46-65","3","","","",""
"Nie","2002","46-65","4","","","",""
"Nie","2002","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","66","2","","","",""
"Nie","2002","66","3","","","",""
"Nie","2002","66","4","","","",""
"Nie","2002","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2003","17-29","1 Einkommensschwächstes Quintil","13","","",""
"Täglich","2003","17-29","2","13","","",""
"Täglich","2003","17-29","3","6","","",""
"Täglich","2003","17-29","4","8","","",""
"Täglich","2003","17-29","5 Einkommensstärkstes Quintil","6","","",""
"Täglich","2003","30-45","1 Einkommensschwächstes Quintil","8","","",""
"Täglich","2003","30-45","2","20","","",""
"Täglich","2003","30-45","3","17","","",""
"Täglich","2003","30-45","4","18","","",""
"Täglich","2003","30-45","5 Einkommensstärkstes Quintil","10","","",""
"Täglich","2003","46-65","1 Einkommensschwächstes Quintil","14","","",""
"Täglich","2003","46-65","2","18","","",""
"Täglich","2003","46-65","3","17","","",""
"Täglich","2003","46-65","4","24","","",""
"Täglich","2003","46-65","5 Einkommensstärkstes Quintil","42","0.0188936586582776","0.0128351839405518","0.0249521333760035"
"Täglich","2003","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2003","66","2","","","",""
"Täglich","2003","66","3","","","",""
"Täglich","2003","66","4","","","",""
"Täglich","2003","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2003","17-29","1 Einkommensschwächstes Quintil","69","0.0580382680031255","0.0442334353816564","0.0718431006245946"
"Min 1x pro Woche","2003","17-29","2","71","0.0719147524691509","0.0555893654896158","0.088240139448686"
"Min 1x pro Woche","2003","17-29","3","61","0.0820618583736521","0.0623932028638375","0.101730513883467"
"Min 1x pro Woche","2003","17-29","4","70","0.100304020577759","0.0786011967774972","0.122006844378021"
"Min 1x pro Woche","2003","17-29","5 Einkommensstärkstes Quintil","45","0.118230501949874","0.0878183994594577","0.14864260444029"
"Min 1x pro Woche","2003","30-45","1 Einkommensschwächstes Quintil","85","0.0647434197445317","0.0514687315393014","0.0780181079497619"
"Min 1x pro Woche","2003","30-45","2","140","0.0804575213202973","0.0673885726335541","0.0935264700070406"
"Min 1x pro Woche","2003","30-45","3","116","0.0835111078894623","0.0691671929199185","0.0978550228590062"
"Min 1x pro Woche","2003","30-45","4","112","0.0788125219373869","0.0645132959068037","0.0931117479679702"
"Min 1x pro Woche","2003","30-45","5 Einkommensstärkstes Quintil","81","0.0686968816129748","0.0539622623655344","0.0834315008604151"
"Min 1x pro Woche","2003","46-65","1 Einkommensschwächstes Quintil","64","0.0586935152026005","0.0454659997922555","0.0719210306129456"
"Min 1x pro Woche","2003","46-65","2","108","0.0650266475242187","0.0524003919020254","0.0776529031464119"
"Min 1x pro Woche","2003","46-65","3","107","0.0772113943823111","0.0627513349756144","0.0916714537890079"
"Min 1x pro Woche","2003","46-65","4","172","0.0923703864026299","0.0782269200417892","0.106513852763471"
"Min 1x pro Woche","2003","46-65","5 Einkommensstärkstes Quintil","216","0.0995641259358518","0.0862404192478069","0.112887832623897"
"Min 1x pro Woche","2003","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2003","66","2","","","",""
"Min 1x pro Woche","2003","66","3","","","",""
"Min 1x pro Woche","2003","66","4","","","",""
"Min 1x pro Woche","2003","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2003","17-29","1 Einkommensschwächstes Quintil","30","0.0273627536152411","0.0177308386014838","0.0369946686289985"
"Min 1x pro Monat","2003","17-29","2","40","0.0403769373443673","0.0279381632532149","0.0528157114355198"
"Min 1x pro Monat","2003","17-29","3","41","0.040520659441354","0.0263902951527206","0.0546510237299873"
"Min 1x pro Monat","2003","17-29","4","49","0.0619634769649819","0.0445459317077346","0.0793810222222292"
"Min 1x pro Monat","2003","17-29","5 Einkommensstärkstes Quintil","29","","",""
"Min 1x pro Monat","2003","30-45","1 Einkommensschwächstes Quintil","70","0.0572075045732056","0.0446791024094016","0.0697359067370097"
"Min 1x pro Monat","2003","30-45","2","133","0.0815649306419283","0.0684142753268521","0.0947155859570046"
"Min 1x pro Monat","2003","30-45","3","109","0.0833345203491222","0.0690043984403177","0.0976646422579268"
"Min 1x pro Monat","2003","30-45","4","118","0.0777991822106561","0.0635843684734168","0.0920139959478954"
"Min 1x pro Monat","2003","30-45","5 Einkommensstärkstes Quintil","116","0.0867626468498083","0.0703649404108959","0.103160353288721"
"Min 1x pro Monat","2003","46-65","1 Einkommensschwächstes Quintil","58","0.0435949436760425","0.0321039738888315","0.0550859134632535"
"Min 1x pro Monat","2003","46-65","2","94","0.0606440901759273","0.0484221935212864","0.0728659868305683"
"Min 1x pro Monat","2003","46-65","3","107","0.0960353829744028","0.080074033011703","0.111996732937103"
"Min 1x pro Monat","2003","46-65","4","161","0.0956433428012419","0.0812774574473998","0.110009228155084"
"Min 1x pro Monat","2003","46-65","5 Einkommensstärkstes Quintil","211","0.102527174560888","0.0890289274512258","0.11602542167055"
"Min 1x pro Monat","2003","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2003","66","2","","","",""
"Min 1x pro Monat","2003","66","3","","","",""
"Min 1x pro Monat","2003","66","4","","","",""
"Min 1x pro Monat","2003","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2003","17-29","1 Einkommensschwächstes Quintil","74","0.0717833888700738","0.0565430739728654","0.0870237037672822"
"Seltener","2003","17-29","2","108","0.107451716552697","0.087882064975728","0.127021368129666"
"Seltener","2003","17-29","3","74","0.0791372343388574","0.0597915016363704","0.0984829670413444"
"Seltener","2003","17-29","4","92","0.144696070472962","0.119280621500948","0.170111519444976"
"Seltener","2003","17-29","5 Einkommensstärkstes Quintil","58","0.1485050749283","0.115011166979571","0.181998982877028"
"Seltener","2003","30-45","1 Einkommensschwächstes Quintil","124","0.100952742295409","0.084700568941044","0.117204915649774"
"Seltener","2003","30-45","2","192","0.121510187926396","0.105812122277206","0.137208253575585"
"Seltener","2003","30-45","3","199","0.133385313287904","0.115757477116591","0.151013149459217"
"Seltener","2003","30-45","4","181","0.140379288184846","0.121944172838978","0.158814403530714"
"Seltener","2003","30-45","5 Einkommensstärkstes Quintil","169","0.159036976853445","0.137732916507798","0.180341037199093"
"Seltener","2003","46-65","1 Einkommensschwächstes Quintil","84","0.0742793995253967","0.0595226112273774","0.0890361878234159"
"Seltener","2003","46-65","2","152","0.120299936535477","0.103641689836743","0.136958183234211"
"Seltener","2003","46-65","3","118","0.0769979112803124","0.062556185918077","0.0914396366425478"
"Seltener","2003","46-65","4","205","0.117442172359082","0.101716154065045","0.13316819065312"
"Seltener","2003","46-65","5 Einkommensstärkstes Quintil","264","0.129322536011491","0.114390707822559","0.144254364200422"
"Seltener","2003","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2003","66","2","","","",""
"Seltener","2003","66","3","","","",""
"Seltener","2003","66","4","","","",""
"Seltener","2003","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","17-29","1 Einkommensschwächstes Quintil","916","0.832579956887056","0.810536789713262","0.85462312406085"
"Nie","2003","17-29","2","730","0.763561453398846","0.73671161392764","0.790411292870051"
"Nie","2003","17-29","3","566","0.792681453201294","0.763630143343319","0.821732763059268"
"Nie","2003","17-29","4","517","0.685316983091363","0.651767055777003","0.718866910405723"
"Nie","2003","17-29","5 Einkommensstärkstes Quintil","295","0.662593754816532","0.618058456027276","0.707129053605788"
"Nie","2003","30-45","1 Einkommensschwächstes Quintil","1033","0.767990719876648","0.745219211986792","0.790762227766504"
"Nie","2003","30-45","2","1179","0.703131635313803","0.681179755857862","0.725083514769744"
"Nie","2003","30-45","3","988","0.685737851629743","0.661668905470828","0.709806797788659"
"Nie","2003","30-45","4","935","0.691776488166754","0.667271376453394","0.716281599880114"
"Nie","2003","30-45","5 Einkommensstärkstes Quintil","756","0.679468150549748","0.652282168582583","0.706654132516914"
"Nie","2003","46-65","1 Einkommensschwächstes Quintil","993","0.812353277648712","0.790381729927531","0.834324825369893"
"Nie","2003","46-65","2","1093","0.74419834437328","0.721856176845579","0.766540511900982"
"Nie","2003","46-65","3","960","0.740468069716142","0.716720080993133","0.76421605843915"
"Nie","2003","46-65","4","1048","0.679855456126798","0.657066916284867","0.702643995968729"
"Nie","2003","46-65","5 Einkommensstärkstes Quintil","1207","0.649692504833492","0.628463684126638","0.670921325540346"
"Nie","2003","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","66","2","","","",""
"Nie","2003","66","3","","","",""
"Nie","2003","66","4","","","",""
"Nie","2003","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2004","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2004","17-29","2","","","",""
"Täglich","2004","17-29","3","","","",""
"Täglich","2004","17-29","4","","","",""
"Täglich","2004","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2004","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2004","30-45","2","","","",""
"Täglich","2004","30-45","3","","","",""
"Täglich","2004","30-45","4","","","",""
"Täglich","2004","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2004","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2004","46-65","2","","","",""
"Täglich","2004","46-65","3","","","",""
"Täglich","2004","46-65","4","","","",""
"Täglich","2004","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2004","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2004","66","2","","","",""
"Täglich","2004","66","3","","","",""
"Täglich","2004","66","4","","","",""
"Täglich","2004","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","17-29","2","","","",""
"Min 1x pro Woche","2004","17-29","3","","","",""
"Min 1x pro Woche","2004","17-29","4","","","",""
"Min 1x pro Woche","2004","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","30-45","2","","","",""
"Min 1x pro Woche","2004","30-45","3","","","",""
"Min 1x pro Woche","2004","30-45","4","","","",""
"Min 1x pro Woche","2004","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","46-65","2","","","",""
"Min 1x pro Woche","2004","46-65","3","","","",""
"Min 1x pro Woche","2004","46-65","4","","","",""
"Min 1x pro Woche","2004","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","66","2","","","",""
"Min 1x pro Woche","2004","66","3","","","",""
"Min 1x pro Woche","2004","66","4","","","",""
"Min 1x pro Woche","2004","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","17-29","2","","","",""
"Min 1x pro Monat","2004","17-29","3","","","",""
"Min 1x pro Monat","2004","17-29","4","","","",""
"Min 1x pro Monat","2004","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","30-45","2","","","",""
"Min 1x pro Monat","2004","30-45","3","","","",""
"Min 1x pro Monat","2004","30-45","4","","","",""
"Min 1x pro Monat","2004","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","46-65","2","","","",""
"Min 1x pro Monat","2004","46-65","3","","","",""
"Min 1x pro Monat","2004","46-65","4","","","",""
"Min 1x pro Monat","2004","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","66","2","","","",""
"Min 1x pro Monat","2004","66","3","","","",""
"Min 1x pro Monat","2004","66","4","","","",""
"Min 1x pro Monat","2004","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","17-29","2","","","",""
"Seltener","2004","17-29","3","","","",""
"Seltener","2004","17-29","4","","","",""
"Seltener","2004","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","30-45","2","","","",""
"Seltener","2004","30-45","3","","","",""
"Seltener","2004","30-45","4","","","",""
"Seltener","2004","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","46-65","2","","","",""
"Seltener","2004","46-65","3","","","",""
"Seltener","2004","46-65","4","","","",""
"Seltener","2004","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","66","2","","","",""
"Seltener","2004","66","3","","","",""
"Seltener","2004","66","4","","","",""
"Seltener","2004","66","5 Einkommensstärkstes Quintil","","","",""
