year,migback,regtyp,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Direct migration background,Rural regions,Not concerned at all,0.29583,963,2465,0.27781,0.31386
2017,Indirect migration background,Urban regions,Very concerned,0.12430,196,1331,0.10657,0.14203
2017,Indirect migration background,Urban regions,Somewhat concerned,0.45826,615,1331,0.43148,0.48504
2017,Indirect migration background,Urban regions,Not concerned at all,0.41744,520,1331,0.39094,0.44395
2017,Indirect migration background,Rural regions,Very concerned,0.08871,38,283,0.05553,0.12190
2017,Indirect migration background,Rural regions,Somewhat concerned,0.49776,128,283,0.43940,0.55612
2017,Indirect migration background,Rural regions,Not concerned at all,0.41353,117,283,0.35605,0.47101
2018,No migration background,Urban regions,Very concerned,0.14181,1601,11924,0.13555,0.14807
2018,No migration background,Urban regions,Somewhat concerned,0.54315,6308,11924,0.53420,0.55209
2018,No migration background,Urban regions,Not concerned at all,0.31504,4015,11924,0.30671,0.32338
2018,No migration background,Rural regions,Very concerned,0.16613,1147,7442,0.15767,0.17459
2018,No migration background,Rural regions,Somewhat concerned,0.56746,4226,7442,0.55620,0.57871
2018,No migration background,Rural regions,Not concerned at all,0.26642,2069,7442,0.25637,0.27646
2018,Direct migration background,Urban regions,Very concerned,0.20915,1102,5974,0.19884,0.21947
2018,Direct migration background,Urban regions,Somewhat concerned,0.52018,2541,5974,0.50751,0.53285
2018,Direct migration background,Urban regions,Not concerned at all,0.27066,2331,5974,0.25940,0.28193
2018,Direct migration background,Rural regions,Very concerned,0.20996,414,2179,0.19286,0.22707
2018,Direct migration background,Rural regions,Somewhat concerned,0.49332,895,2179,0.47233,0.51432
2018,Direct migration background,Rural regions,Not concerned at all,0.29672,870,2179,0.27753,0.31590
2018,Indirect migration background,Urban regions,Very concerned,0.11972,182,1314,0.10216,0.13728
2018,Indirect migration background,Urban regions,Somewhat concerned,0.45186,585,1314,0.42494,0.47878
2018,Indirect migration background,Urban regions,Not concerned at all,0.42842,547,1314,0.40165,0.45519
2018,Indirect migration background,Rural regions,Very concerned,0.10732,38,299,0.07217,0.14246
2018,Indirect migration background,Rural regions,Somewhat concerned,0.47555,131,299,0.41885,0.53225
2018,Indirect migration background,Rural regions,Not concerned at all,0.41713,130,299,0.36115,0.47312
2019,No migration background,No answer / don't know,Very concerned,0.13732,76,483,0.10659,0.16805
2019,No migration background,No answer / don't know,Somewhat concerned,0.53161,261,483,0.48706,0.57616
2019,No migration background,No answer / don't know,Not concerned at all,0.33107,146,483,0.28906,0.37308
2019,No migration background,Urban regions,Very concerned,0.16684,1788,12136,0.16021,0.17348
2019,No migration background,Urban regions,Somewhat concerned,0.54307,6597,12136,0.53421,0.55193
2019,No migration background,Urban regions,Not concerned at all,0.29009,3751,12136,0.28201,0.29816
2019,No migration background,Rural regions,Very concerned,0.21395,1388,7425,0.20462,0.22328
2019,No migration background,Rural regions,Somewhat concerned,0.55504,4195,7425,0.54374,0.56635
2019,No migration background,Rural regions,Not concerned at all,0.23101,1842,7425,0.22142,0.24059
2019,Direct migration background,Urban regions,Very concerned,0.25033,1001,5382,0.23875,0.26190
2019,Direct migration background,Urban regions,Somewhat concerned,0.49636,2137,5382,0.48300,0.50972
2019,Direct migration background,Urban regions,Not concerned at all,0.25331,2244,5382,0.24169,0.26493
2019,Direct migration background,Rural regions,Very concerned,0.25512,407,1948,0.23575,0.27448
2019,Direct migration background,Rural regions,Somewhat concerned,0.48625,773,1948,0.46405,0.50845
2019,Direct migration background,Rural regions,Not concerned at all,0.25863,768,1948,0.23918,0.27809
2019,Indirect migration background,Urban regions,Very concerned,0.15060,209,1235,0.13064,0.17055
2019,Indirect migration background,Urban regions,Somewhat concerned,0.48139,592,1235,0.45351,0.50927
2019,Indirect migration background,Urban regions,Not concerned at all,0.36801,434,1235,0.34110,0.39492
2019,Indirect migration background,Rural regions,Very concerned,0.19568,48,289,0.14986,0.24150
2019,Indirect migration background,Rural regions,Somewhat concerned,0.42690,139,289,0.36977,0.48403
2019,Indirect migration background,Rural regions,Not concerned at all,0.37742,102,289,0.32144,0.43340
2020,No migration background,Urban regions,Very concerned,0.13928,1437,11560,0.13296,0.14559
2020,No migration background,Urban regions,Somewhat concerned,0.54593,6194,11560,0.53686,0.55501
2020,No migration background,Urban regions,Not concerned at all,0.31479,3929,11560,0.30632,0.32326
2020,No migration background,Rural regions,Very concerned,0.16733,1050,6901,0.15853,0.17614
2020,No migration background,Rural regions,Somewhat concerned,0.56764,3882,6901,0.55596,0.57933
2020,No migration background,Rural regions,Not concerned at all,0.26502,1969,6901,0.25461,0.27544
2020,Direct migration background,Urban regions,Very concerned,0.22025,1271,7074,0.21059,0.22991
2020,Direct migration background,Urban regions,Somewhat concerned,0.49263,2834,7074,0.48098,0.50429
2020,Direct migration background,Urban regions,Not concerned at all,0.28711,2969,7074,0.27657,0.29766
2020,Direct migration background,Rural regions,Very concerned,0.19296,416,2222,0.17655,0.20938
2020,Direct migration background,Rural regions,Somewhat concerned,0.52531,918,2222,0.50454,0.54608
2020,Direct migration background,Rural regions,Not concerned at all,0.28173,888,2222,0.26302,0.30043
2020,Indirect migration background,Urban regions,Very concerned,0.11759,155,1238,0.09964,0.13554
2020,Indirect migration background,Urban regions,Somewhat concerned,0.44404,572,1238,0.41635,0.47173
2020,Indirect migration background,Urban regions,Not concerned at all,0.43837,511,1238,0.41072,0.46602
2020,Indirect migration background,Rural regions,Very concerned,0.11454,33,289,0.07776,0.15132
2020,Indirect migration background,Rural regions,Somewhat concerned,0.47233,132,289,0.41467,0.52999
2020,Indirect migration background,Rural regions,Not concerned at all,0.41314,124,289,0.35627,0.47001
2021,No migration background,Urban regions,Very concerned,0.14249,1049,8301,0.13497,0.15001
2021,No migration background,Urban regions,Somewhat concerned,0.53814,4479,8301,0.52742,0.54887
2021,No migration background,Urban regions,Not concerned at all,0.31936,2773,8301,0.30933,0.32939
2021,No migration background,Rural regions,Very concerned,0.18670,815,4842,0.17572,0.19768
2021,No migration background,Rural regions,Somewhat concerned,0.55790,2696,4842,0.54390,0.57189
2021,No migration background,Rural regions,Not concerned at all,0.25541,1331,4842,0.24312,0.26769
2021,Direct migration background,Urban regions,Very concerned,0.24642,959,4248,0.23346,0.25938
2021,Direct migration background,Urban regions,Somewhat concerned,0.49856,1699,4248,0.48352,0.51360
2021,Direct migration background,Urban regions,Not concerned at all,0.25502,1590,4248,0.24191,0.26813
2021,Direct migration background,Rural regions,Very concerned,0.25855,300,1196,0.23372,0.28337
2021,Direct migration background,Rural regions,Somewhat concerned,0.50325,494,1196,0.47490,0.53160
2021,Direct migration background,Rural regions,Not concerned at all,0.23820,402,1196,0.21405,0.26236
2021,Indirect migration background,Urban regions,Very concerned,0.14036,95,736,0.11524,0.16547
2021,Indirect migration background,Urban regions,Somewhat concerned,0.47043,353,736,0.43435,0.50652
2021,Indirect migration background,Urban regions,Not concerned at all,0.38921,288,736,0.35396,0.42446
2021,Indirect migration background,Rural regions,Somewhat concerned,0.43477,82,164,0.35867,0.51087
2021,Indirect migration background,Rural regions,Not concerned at all,0.36429,82,164,0.29041,0.43817
2022,No migration background,Urban regions,Very concerned,0.15138,1417,11264,0.14476,0.15800
2022,No migration background,Urban regions,Somewhat concerned,0.53349,5989,11264,0.52428,0.54270
2022,No migration background,Urban regions,Not concerned at all,0.31513,3858,11264,0.30655,0.32371
2022,No migration background,Rural regions,Very concerned,0.17373,1112,6990,0.16484,0.18261
2022,No migration background,Rural regions,Somewhat concerned,0.54496,3860,6990,0.53329,0.55664
2022,No migration background,Rural regions,Not concerned at all,0.28131,2018,6990,0.27077,0.29185
2022,Direct migration background,Urban regions,Very concerned,0.23510,1115,5269,0.22365,0.24655
2022,Direct migration background,Urban regions,Somewhat concerned,0.48996,2577,5269,0.47646,0.50346
2022,Direct migration background,Urban regions,Not concerned at all,0.27494,1577,5269,0.26288,0.28699
2022,Direct migration background,Rural regions,Very concerned,0.23764,258,1053,0.21192,0.26336
2022,Direct migration background,Rural regions,Somewhat concerned,0.49390,509,1053,0.46369,0.52411
2022,Direct migration background,Rural regions,Not concerned at all,0.26846,286,1053,0.24168,0.29524
2022,Indirect migration background,Urban regions,Very concerned,0.15059,149,1108,0.12952,0.17166
2022,Indirect migration background,Urban regions,Somewhat concerned,0.46368,544,1108,0.43430,0.49305
2022,Indirect migration background,Urban regions,Not concerned at all,0.38573,415,1108,0.35705,0.41440
2022,Indirect migration background,Rural regions,Very concerned,0.20261,55,341,0.15989,0.24534
2022,Indirect migration background,Rural regions,Somewhat concerned,0.44975,159,341,0.39687,0.50263
2022,Indirect migration background,Rural regions,Not concerned at all,0.34764,127,341,0.29702,0.39826
