year,migback,sampreg,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Direct migration background,West,Somewhat concerned,0.49295,2734,5558,0.47980,0.50609
2022,Direct migration background,West,Not concerned at all,0.26866,1638,5558,0.25701,0.28032
2022,Direct migration background,East,Very concerned,0.20183,187,764,0.17335,0.23031
2022,Direct migration background,East,Somewhat concerned,0.46415,352,764,0.42876,0.49954
2022,Direct migration background,East,Not concerned at all,0.33402,225,764,0.30055,0.36748
2022,Indirect migration background,West,Very concerned,0.15324,175,1288,0.13356,0.17292
2022,Indirect migration background,West,Somewhat concerned,0.46474,630,1288,0.43750,0.49199
2022,Indirect migration background,West,Not concerned at all,0.38202,483,1288,0.35547,0.40856
2022,Indirect migration background,East,Somewhat concerned,0.41700,73,132,0.33257,0.50144
2022,Indirect migration background,East,Not concerned at all,0.33973,59,132,0.25862,0.42083
