year,migback,sex,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Direct migration background,female,Not concerned at all,0.24094,1385,4046,0.22776,0.25412
2018,Indirect migration background,male,Very concerned,0.11663,88,746,0.09358,0.13967
2018,Indirect migration background,male,Somewhat concerned,0.45326,332,746,0.41751,0.48900
2018,Indirect migration background,male,Not concerned at all,0.43012,326,746,0.39457,0.46567
2018,Indirect migration background,female,Very concerned,0.11920,132,867,0.09762,0.14079
2018,Indirect migration background,female,Somewhat concerned,0.45763,384,867,0.42445,0.49082
2018,Indirect migration background,female,Not concerned at all,0.42316,351,867,0.39026,0.45607
2019,No migration background,male,Very concerned,0.16533,1426,9692,0.15793,0.17273
2019,No migration background,male,Somewhat concerned,0.55043,5342,9692,0.54053,0.56034
2019,No migration background,male,Not concerned at all,0.28424,2924,9692,0.27526,0.29322
2019,No migration background,female,Very concerned,0.19856,1824,10346,0.19087,0.20625
2019,No migration background,female,Somewhat concerned,0.54351,5707,10346,0.53391,0.55310
2019,No migration background,female,Not concerned at all,0.25793,2815,10346,0.24950,0.26636
2019,Direct migration background,male,Very concerned,0.23009,638,3757,0.21663,0.24356
2019,Direct migration background,male,Somewhat concerned,0.46874,1370,3757,0.45278,0.48470
2019,Direct migration background,male,Not concerned at all,0.30116,1749,3757,0.28649,0.31584
2019,Direct migration background,female,Very concerned,0.26903,775,3605,0.25455,0.28351
2019,Direct migration background,female,Somewhat concerned,0.52086,1561,3605,0.50455,0.53717
2019,Direct migration background,female,Not concerned at all,0.21010,1269,3605,0.19680,0.22340
2019,Indirect migration background,male,Very concerned,0.13940,120,740,0.11442,0.16437
2019,Indirect migration background,male,Somewhat concerned,0.47317,349,740,0.43718,0.50917
2019,Indirect migration background,male,Not concerned at all,0.38743,271,740,0.35231,0.42255
2019,Indirect migration background,female,Very concerned,0.17459,142,822,0.14862,0.20055
2019,Indirect migration background,female,Somewhat concerned,0.47470,398,822,0.44054,0.50886
2019,Indirect migration background,female,Not concerned at all,0.35072,282,822,0.31807,0.38336
2020,No migration background,male,Very concerned,0.13498,1056,8760,0.12782,0.14214
2020,No migration background,male,Somewhat concerned,0.54457,4720,8760,0.53414,0.55500
2020,No migration background,male,Not concerned at all,0.32045,2984,8760,0.31068,0.33023
2020,No migration background,female,Very concerned,0.16238,1431,9694,0.15504,0.16972
2020,No migration background,female,Somewhat concerned,0.56162,5349,9694,0.55174,0.57150
2020,No migration background,female,Not concerned at all,0.27600,2914,9694,0.26711,0.28490
2020,Direct migration background,male,Very concerned,0.19711,785,5052,0.18614,0.20808
2020,Direct migration background,male,Somewhat concerned,0.47467,1859,5052,0.46090,0.48844
2020,Direct migration background,male,Not concerned at all,0.32822,2408,5052,0.31527,0.34117
2020,Direct migration background,female,Very concerned,0.23112,902,4244,0.21844,0.24381
2020,Direct migration background,female,Somewhat concerned,0.52361,1893,4244,0.50858,0.53864
2020,Direct migration background,female,Not concerned at all,0.24527,1449,4244,0.23232,0.25821
2020,Indirect migration background,male,Very concerned,0.11911,80,725,0.09552,0.14271
2020,Indirect migration background,male,Somewhat concerned,0.43363,328,725,0.39753,0.46973
2020,Indirect migration background,male,Not concerned at all,0.44726,317,725,0.41104,0.48347
2020,Indirect migration background,female,Very concerned,0.11479,108,802,0.09271,0.13686
2020,Indirect migration background,female,Somewhat concerned,0.46575,376,802,0.43120,0.50029
2020,Indirect migration background,female,Not concerned at all,0.41946,318,802,0.38529,0.45364
2021,No migration background,male,Very concerned,0.13463,781,6205,0.12614,0.14312
2021,No migration background,male,Somewhat concerned,0.54986,3350,6205,0.53748,0.56224
2021,No migration background,male,Not concerned at all,0.31551,2074,6205,0.30394,0.32707
2021,No migration background,female,Very concerned,0.18026,1082,6932,0.17121,0.18931
2021,No migration background,female,Somewhat concerned,0.54064,3820,6932,0.52891,0.55237
2021,No migration background,female,Not concerned at all,0.27910,2030,6932,0.26854,0.28966
2021,Direct migration background,male,Very concerned,0.23032,592,2804,0.21473,0.24590
2021,Direct migration background,male,Somewhat concerned,0.49967,1051,2804,0.48116,0.51818
2021,Direct migration background,male,Not concerned at all,0.27002,1161,2804,0.25358,0.28645
2021,Direct migration background,female,Very concerned,0.26694,667,2640,0.25007,0.28382
2021,Direct migration background,female,Somewhat concerned,0.49952,1142,2640,0.48044,0.51859
2021,Direct migration background,female,Not concerned at all,0.23354,831,2640,0.21740,0.24968
2021,Indirect migration background,male,Very concerned,0.18442,59,442,0.14822,0.22062
2021,Indirect migration background,male,Somewhat concerned,0.41770,199,442,0.37167,0.46373
2021,Indirect migration background,male,Not concerned at all,0.39788,184,442,0.35219,0.44356
2021,Indirect migration background,female,Very concerned,0.11441,64,486,0.08608,0.14274
2021,Indirect migration background,female,Somewhat concerned,0.51328,236,486,0.46879,0.55776
2021,Indirect migration background,female,Not concerned at all,0.37231,186,486,0.32929,0.41534
2022,No migration background,male,Very concerned,0.13803,1058,8764,0.13080,0.14525
2022,No migration background,male,Somewhat concerned,0.53035,4609,8764,0.51990,0.54080
2022,No migration background,male,Not concerned at all,0.33163,3097,8764,0.32177,0.34149
2022,No migration background,female,Very concerned,0.17961,1468,9478,0.17188,0.18734
2022,No migration background,female,Somewhat concerned,0.54441,5233,9478,0.53438,0.55443
2022,No migration background,female,Not concerned at all,0.27598,2777,9478,0.26698,0.28498
2022,Direct migration background,male,Very concerned,0.18937,594,3083,0.17554,0.20320
2022,Direct migration background,male,Somewhat concerned,0.50494,1490,3083,0.48729,0.52259
2022,Direct migration background,male,Not concerned at all,0.30569,999,3083,0.28942,0.32195
2022,Direct migration background,female,Very concerned,0.27941,777,3232,0.26394,0.29489
2022,Direct migration background,female,Somewhat concerned,0.47748,1592,3232,0.46026,0.49471
2022,Direct migration background,female,Not concerned at all,0.24310,863,3232,0.22831,0.25790
2022,Indirect migration background,male,Very concerned,0.13300,79,669,0.10725,0.15875
2022,Indirect migration background,male,Somewhat concerned,0.41887,305,669,0.38145,0.45628
2022,Indirect migration background,male,Not concerned at all,0.44813,285,669,0.41042,0.48585
2022,Indirect migration background,female,Very concerned,0.18521,125,780,0.15793,0.21249
2022,Indirect migration background,female,Somewhat concerned,0.50063,398,780,0.46552,0.53574
2022,Indirect migration background,female,Not concerned at all,0.31416,257,780,0.28156,0.34676
