year,plh0035,age_gr,sex,proportion,n,lower_confidence,upper_confidence
2010,Not concerned at all,18-29 y.,male,0.1156562291805463,35837,0.1123450298709525,0.1189674284901401
2010,Not concerned at all,46-65 y.,female,0.11392405063291139,35837,0.11063452381419181,0.11721357745163097
2010,Not concerned at all,46-65 y.,male,0.11285809460359761,35837,0.10958202476034941,0.11613416444684581
2010,Not concerned at all,66 and older,male,0.04197201865423051,35837,0.039895866044955604,0.044048171263505416
2010,Not concerned at all,66 and older,female,0.03610926049300466,35837,0.03417767716124708,0.03804084382476224
2011,Very concerned,46-65 y.,female,0.21587972750763448,41903,0.21194032112170652,0.21981913389356245
2011,Very concerned,66 and older,female,0.20695325346488136,41903,0.20307426010739804,0.21083224682236468
2011,Very concerned,46-65 y.,male,0.17946910970166785,41903,0.17579479936270437,0.18314342004063133
2011,Very concerned,66 and older,male,0.14940098661028894,41903,0.1459877005826637,0.1528142726379142
2011,Very concerned,30-45 y.,female,0.09678177120037586,41903,0.09395085741797468,0.09961268498277703
2011,Very concerned,30-45 y.,male,0.0707070707070707,41903,0.06825269382310212,0.07316144759103929
2011,Very concerned,18-29 y.,female,0.04439746300211417,41903,0.042425261719398574,0.04636966428482976
2011,Very concerned,18-29 y.,male,0.03641061780596664,41903,0.03461715018734237,0.03820408542459091
2011,Somewhat concerned,46-65 y.,female,0.20979765708200213,41903,0.20589910817889104,0.2136962059851132
2011,Somewhat concerned,46-65 y.,male,0.18840158776261012,41903,0.18465749684184232,0.19214567868337792
2011,Somewhat concerned,30-45 y.,female,0.13263626682157034,41903,0.12938864622287,0.1358838874202707
2011,Somewhat concerned,66 and older,female,0.12721463839674702,41903,0.12402416018129048,0.13040511661220355
2011,Somewhat concerned,66 and older,male,0.12605286087714201,41903,0.12287487144416355,0.1292308503101205
2011,Somewhat concerned,30-45 y.,male,0.10194597734533836,41903,0.09904883528604329,0.10484311940463344
2011,Somewhat concerned,18-29 y.,female,0.06680220737728725,41903,0.06441155862947377,0.06919285612510072
2011,Somewhat concerned,18-29 y.,male,0.04714880433730274,41903,0.04511934012929148,0.04917826854531399
2011,Not concerned at all,46-65 y.,female,0.16520121745011837,41903,0.1616454689282486,0.16875696597198814
2011,Not concerned at all,46-65 y.,male,0.15793033479878255,41903,0.15443860762938985,0.16142206196817524
2011,Not concerned at all,30-45 y.,female,0.14457220155563072,41903,0.14120501181292783,0.1479393912983336
2011,Not concerned at all,30-45 y.,male,0.13933040243490025,41903,0.1360147065542939,0.1426460983155066
2011,Not concerned at all,18-29 y.,male,0.13527223537368954,41903,0.13199748991877805,0.13854698082860104
2011,Not concerned at all,18-29 y.,female,0.10804869800473453,41903,0.10507625282487536,0.1110211431845937
2011,Not concerned at all,66 and older,male,0.0806560703415624,41903,0.07804877007691194,0.08326337060621286
2011,Not concerned at all,66 and older,female,0.06898884004058167,41903,0.06656222783467139,0.07141545224649196
2012,Very concerned,46-65 y.,female,0.21766109785202864,40229,0.21362859833915995,0.22169359736489733
2012,Very concerned,66 and older,female,0.20334128878281624,40229,0.19940818511699854,0.20727439244863394
2012,Very concerned,46-65 y.,male,0.18281622911694512,40229,0.1790391707796054,0.18659328745428483
2012,Very concerned,66 and older,male,0.14797136038186157,40229,0.14450157684073842,0.15144114392298472
2012,Very concerned,30-45 y.,female,0.09331742243436754,40229,0.09047495527792707,0.09615988959080801
2012,Very concerned,30-45 y.,male,0.07589498806682578,40229,0.07330705127930855,0.07848292485434301
2012,Very concerned,18-29 y.,female,0.04367541766109785,40229,0.04167828163513993,0.04567255368705577
2012,Very concerned,18-29 y.,male,0.03532219570405728,40229,0.0335183414618191,0.03712604994629546
2012,Somewhat concerned,46-65 y.,female,0.21843434343434343,40229,0.21439668434696255,0.2224720025217243
2012,Somewhat concerned,46-65 y.,male,0.18745143745143744,40229,0.18363765862292958,0.1912652162799453
2012,Somewhat concerned,66 and older,female,0.13636363636363635,40229,0.13301011405459007,0.13971715867268264
2012,Somewhat concerned,66 and older,male,0.1316045066045066,40229,0.12830095866144162,0.13490805454757157
2012,Somewhat concerned,30-45 y.,female,0.12296037296037296,40229,0.11975130697753006,0.12616943894321586
2012,Somewhat concerned,30-45 y.,male,0.09586247086247086,40229,0.09298554937221902,0.09873939235272271
2012,Somewhat concerned,18-29 y.,female,0.05992618492618493,40229,0.05760678442947645,0.06224558542289341
2012,Somewhat concerned,18-29 y.,male,0.0473970473970474,40229,0.045320613746198814,0.049473481047895985
2012,Not concerned at all,46-65 y.,female,0.17250126839167934,40229,0.1688092294971209,0.17619330728623778
2012,Not concerned at all,46-65 y.,male,0.1567732115677321,40229,0.15322021671812877,0.16032620641733544
2012,Not concerned at all,30-45 y.,female,0.14290546254016573,40229,0.13948546942822077,0.1463254556521107
2012,Not concerned at all,18-29 y.,male,0.13157449687130052,40229,0.1282712685287221,0.13487772521387895
2012,Not concerned at all,30-45 y.,male,0.12988330796549974,40229,0.12659818316140123,0.13316843276959825
2012,Not concerned at all,18-29 y.,female,0.11060375443937087,40229,0.10753883521406035,0.11366867366468139
2012,Not concerned at all,66 and older,male,0.08946389311686115,40229,0.08667482619241826,0.09225296004130404
2012,Not concerned at all,66 and older,female,0.06629460510739049,40229,0.06386335028068625,0.06872585993409473
2013,Very concerned,46-65 y.,female,0.228003784295175,44486,0.22410505567708952,0.2319025129132605
2013,Very concerned,46-65 y.,male,0.1816461684011353,44486,0.1780633229628517,0.18522901383941887
2013,Very concerned,66 and older,female,0.17147587511825924,44486,0.16797321106055813,0.17497853917596035
2013,Very concerned,66 and older,male,0.12890255439924314,44486,0.12578862670106206,0.13201648209742423
2013,Very concerned,30-45 y.,female,0.12157048249763482,44486,0.11853371233851827,0.12460725265675136
2013,Very concerned,30-45 y.,male,0.08278145695364239,44486,0.08022082395141654,0.08534208995586824
2013,Very concerned,18-29 y.,female,0.0489593188268685,44486,0.046954100693859746,0.05096453695987725
2013,Very concerned,18-29 y.,male,0.036660359508041626,44486,0.03491400476487362,0.03840671425120963
2013,Somewhat concerned,46-65 y.,female,0.2053587013440391,44486,0.20160476837644348,0.20911263431163474
2013,Somewhat concerned,46-65 y.,male,0.1799615988828766,44486,0.1763917370367561,0.18353146072899712
2013,Somewhat concerned,30-45 y.,female,0.15063710944318381,44486,0.1473131400169313,0.15396107886943633
2013,Somewhat concerned,66 and older,female,0.11869436201780416,44486,0.11568882063516063,0.12169990340044769
2013,Somewhat concerned,30-45 y.,male,0.11616337929830686,44486,0.11318578854297512,0.1191409700536386
2013,Somewhat concerned,66 and older,male,0.1117123407226392,44486,0.10878501005359073,0.11463967139168768
2013,Somewhat concerned,18-29 y.,female,0.06851108395880608,44486,0.06616354040864528,0.07085862750896688
2013,Somewhat concerned,18-29 y.,male,0.04896142433234421,44486,0.046956165302113446,0.050966683362574976
2013,Not concerned at all,30-45 y.,female,0.1591816367265469,44486,0.155781925968473,0.16258134748462078
2013,Not concerned at all,30-45 y.,male,0.1465818363273453,44486,0.14329509585556016,0.14986857679913046
2013,Not concerned at all,46-65 y.,male,0.14446107784431136,44486,0.14119414878349917,0.14772800690512355
2013,Not concerned at all,18-29 y.,male,0.14433632734530938,44486,0.14107057110803103,0.14760208358258772
2013,Not concerned at all,46-65 y.,female,0.14283932135728544,44486,0.13958770423573733,0.14609093847883356
2013,Not concerned at all,18-29 y.,female,0.1277445109780439,44486,0.1246425425573098,0.130846479398778
2013,Not concerned at all,66 and older,male,0.0750998003992016,44486,0.07265067388186035,0.07754892691654285
2013,Not concerned at all,66 and older,female,0.059755489021956085,44486,0.05755279740770207,0.0619581806362101
2014,Very concerned,46-65 y.,female,0.21197984698637806,38694,0.20790744906547165,0.21605224490728447
2014,Very concerned,46-65 y.,male,0.16607576040306027,38694,0.16236766686114068,0.16978385394497986
2014,Very concerned,30-45 y.,female,0.1586116812838216,38694,0.1549716922004762,0.162251670367167
2014,Very concerned,66 and older,female,0.14424332897928718,38694,0.14074260980899858,0.14774404814957579
2014,Very concerned,66 and older,male,0.10953536107482739,38694,0.10642350309138737,0.11264721905826741
2014,Very concerned,30-45 y.,male,0.0966598245941407,38694,0.0937155187442194,0.099604130444062
2014,Very concerned,18-29 y.,female,0.06736331405112894,38694,0.06486583285240347,0.06986079524985442
2014,Very concerned,18-29 y.,male,0.04553088262735585,38694,0.0434537308438803,0.0476080344108314
2014,Somewhat concerned,46-65 y.,female,0.1951165698315805,38694,0.19116792722500223,0.19906521243815875
2014,Somewhat concerned,30-45 y.,female,0.18401117893653013,38694,0.18015019080961067,0.18787216706344959
2014,Somewhat concerned,46-65 y.,male,0.17253805986614695,38694,0.16877318343672754,0.17630293629556637
2014,Somewhat concerned,30-45 y.,male,0.1290725895418107,38694,0.12573185283540866,0.13241332624821273
2014,Somewhat concerned,66 and older,female,0.098183422813856,38694,0.0952185064373041,0.1011483391904079
2014,Somewhat concerned,66 and older,male,0.09803633154372288,38694,0.09507339530465336,0.10099926778279239
2014,Somewhat concerned,18-29 y.,female,0.06935353386776495,38694,0.06682213301786348,0.07188493471766642
2014,Somewhat concerned,18-29 y.,male,0.053688313598587924,38694,0.05144240932938437,0.05593421786779148
2014,Not concerned at all,30-45 y.,female,0.19265712507778468,38694,0.18872745758992285,0.1965867925656465
2014,Not concerned at all,30-45 y.,male,0.16403235843186062,38694,0.16034263549600883,0.1677220813677124
2014,Not concerned at all,46-65 y.,female,0.1432482887367766,38694,0.1397576374184646,0.14673894005508864
2014,Not concerned at all,46-65 y.,male,0.13789670192906037,38694,0.1344611948274978,0.14133220903062294
2014,Not concerned at all,18-29 y.,male,0.1327940261356565,38694,0.12941271871735757,0.13617533355395542
2014,Not concerned at all,18-29 y.,female,0.116241443683883,38694,0.11304783595215465,0.11943505141561137
2014,Not concerned at all,66 and older,male,0.06235220908525202,38694,0.059942969182752014,0.06476144898775203
2014,Not concerned at all,66 and older,female,0.0507778469197262,38694,0.04859031030292658,0.05296538353652582
2015,Very concerned,46-65 y.,female,0.2122316727420008,38036,0.20812241853563881,0.2163409269483628
2015,Very concerned,46-65 y.,male,0.16747671121911706,38036,0.16372409579259925,0.17122932664563487
2015,Very concerned,30-45 y.,female,0.16079384366140137,38036,0.1571021327006713,0.16448555462213144
2015,Very concerned,66 and older,female,0.14175779667881733,38036,0.13825240087383686,0.1452631924837978
2015,Very concerned,66 and older,male,0.10996354799513973,38036,0.10681951626117461,0.11310757972910485
2015,Very concerned,30-45 y.,male,0.09497772377480762,38036,0.09203127316838873,0.09792417438122651
2015,Very concerned,18-29 y.,female,0.0694613203726205,38036,0.06690628225093903,0.07201635849430196
2015,Very concerned,18-29 y.,male,0.043337383556095586,38036,0.04129108311652436,0.045383683995666814
2015,Somewhat concerned,46-65 y.,female,0.1948405115390269,38036,0.19085999676496498,0.19882102631308882
2015,Somewhat concerned,30-45 y.,female,0.17698074378950462,38036,0.17314520253563642,0.18081628504337283
2015,Somewhat concerned,46-65 y.,male,0.1734528884315743,38036,0.16964763815284675,0.17725813871030185
2015,Somewhat concerned,30-45 y.,male,0.12590033808613846,38036,0.12256643803066904,0.1292342381416079
2015,Somewhat concerned,66 and older,female,0.10047038071439071,38036,0.09744913943368304,0.10349162199509838
2015,Somewhat concerned,66 and older,male,0.09760399823607233,38036,0.09462142554267856,0.10058657092946609
2015,Somewhat concerned,18-29 y.,female,0.07188005291783037,38036,0.06928429074465631,0.07447581509100443
2015,Somewhat concerned,18-29 y.,male,0.058871086285462296,38036,0.05650552483192663,0.06123664773899796
2015,Not concerned at all,30-45 y.,female,0.1905350302730755,38036,0.18658823046715586,0.19448183007899514
2015,Not concerned at all,30-45 y.,male,0.162733226244903,38036,0.1590236124513171,0.1664428400384889
2015,Not concerned at all,46-65 y.,female,0.1393797108612381,38036,0.13589902986736996,0.14286039185510624
2015,Not concerned at all,46-65 y.,male,0.1335722229086865,38036,0.13015335035096473,0.13699109546640828
2015,Not concerned at all,18-29 y.,male,0.13332509576176943,38036,0.129908900274032,0.13674129124950685
2015,Not concerned at all,18-29 y.,female,0.1249227727665884,38036,0.12159998463473633,0.12824556089844047
2015,Not concerned at all,66 and older,male,0.06326454961077474,38036,0.06081803766644314,0.06571106155510634
2015,Not concerned at all,66 and older,female,0.05226739157296429,38036,0.050030643987182516,0.054504139158746065
2016,Very concerned,46-65 y.,female,0.21429974464741702,41132,0.21033417637053956,0.2182653129242945
2016,Very concerned,46-65 y.,male,0.1661756040070713,41132,0.1625782175979804,0.16977299041616217
2016,Very concerned,30-45 y.,female,0.15596150068748774,41132,0.1524551448414245,0.15946785653355097
2016,Very concerned,66 and older,female,0.14103319583578863,41132,0.13766951313595138,0.14439687853562588
2016,Very concerned,30-45 y.,male,0.11098016106855235,41132,0.10794456096148665,0.11401576117561806
2016,Very concerned,66 and older,male,0.09919465723826361,41132,0.09630580203128562,0.1020835124452416
2016,Very concerned,18-29 y.,female,0.06285602042820664,41132,0.06051048088974177,0.0652015599666715
2016,Very concerned,18-29 y.,male,0.049499116087212726,41132,0.04740287541939347,0.05159535675503198
2016,Somewhat concerned,46-65 y.,female,0.19533682691577428,41132,0.19150535819104966,0.1991682956404989
2016,Somewhat concerned,30-45 y.,female,0.17293233082706766,41132,0.16927743689915736,0.17658722475497796
2016,Somewhat concerned,46-65 y.,male,0.17148932938406622,41132,0.16784654251948453,0.1751321162486479
2016,Somewhat concerned,30-45 y.,male,0.12994607731449836,41132,0.1266965452291418,0.13319560939985492
2016,Somewhat concerned,66 and older,male,0.10169362800941749,41132,0.09877267030338073,0.10461458571545425
2016,Somewhat concerned,66 and older,female,0.09782030834662414,41132,0.09494934799476944,0.10069126869847884
2016,Somewhat concerned,18-29 y.,female,0.0709349130401762,41132,0.06845395597692874,0.07341587010342365
2016,Somewhat concerned,18-29 y.,male,0.059846586162375634,41132,0.057554213543341295,0.06213895878140997
2016,Not concerned at all,30-45 y.,female,0.18662169758291175,41132,0.18285645018451654,0.19038694498130695
2016,Not concerned at all,30-45 y.,male,0.17751545812254074,41132,0.17382272332595,0.18120819291913148
2016,Not concerned at all,18-29 y.,male,0.15390668915120853,41132,0.15041927089716844,0.15739410740524862
2016,Not concerned at all,18-29 y.,female,0.1318718381112985,41132,0.1286019408309153,0.13514173539168167
2016,Not concerned at all,46-65 y.,male,0.12759977515458124,41132,0.12437537452882456,0.1308241757803379
2016,Not concerned at all,46-65 y.,female,0.12422709387296234,41132,0.12103944796221239,0.1274147397837123
2016,Not concerned at all,66 and older,male,0.05227655986509275,41132,0.0501254605146558,0.054427659215529695
2016,Not concerned at all,66 and older,female,0.04598088813940416,41132,0.04395678157618193,0.04800499470262639
2017,Very concerned,46-65 y.,female,0.22953570762632855,45410,0.22566775001234976,0.23340366524030734
2017,Very concerned,46-65 y.,male,0.17993660264777178,45410,0.17640343868080938,0.1834697666147342
2017,Very concerned,30-45 y.,female,0.15383181055379452,45410,0.1505133875639067,0.15715023354368235
2017,Very concerned,66 and older,female,0.12399776244639195,45410,0.12096638613633397,0.12702913875644994
2017,Very concerned,30-45 y.,male,0.09807943315308595,45410,0.09534382783580156,0.10081503847037035
2017,Very concerned,66 and older,male,0.09546895394368823,45410,0.09276609649467957,0.0981718113926969
2017,Very concerned,18-29 y.,female,0.06451612903225806,45410,0.06225652353126046,0.06677573453325567
2017,Very concerned,18-29 y.,male,0.05463360059668096,45410,0.0525432924494048,0.056723908743957115
2017,Somewhat concerned,46-65 y.,female,0.20377660639220657,45410,0.20007171953428904,0.2074814932501241
2017,Somewhat concerned,46-65 y.,male,0.1811570027357043,45410,0.17761451623990673,0.18469948923150184
2017,Somewhat concerned,30-45 y.,female,0.16407553212784412,45410,0.16066920973292786,0.16748185452276038
2017,Somewhat concerned,30-45 y.,male,0.12263962100487089,45410,0.11962255557038547,0.12565668643935632
2017,Somewhat concerned,66 and older,male,0.09655034363114699,45410,0.09383384674948889,0.0992668405128051
2017,Somewhat concerned,66 and older,female,0.09488223126709815,45410,0.09218681831861139,0.0975776442155849
2017,Somewhat concerned,18-29 y.,female,0.07459798492026423,45410,0.07218136089404616,0.07701460894648231
2017,Somewhat concerned,18-29 y.,male,0.06232067792086475,45410,0.06009724734138718,0.06454410850034231
2017,Not concerned at all,30-45 y.,female,0.1735323383084577,45410,0.1700490978002676,0.1770155788166478
2017,Not concerned at all,18-29 y.,male,0.1707462686567164,45410,0.16728528420330907,0.17420725311012375
2017,Not concerned at all,30-45 y.,male,0.17054726368159204,45410,0.16708788168897068,0.1740066456742134
2017,Not concerned at all,18-29 y.,female,0.13572139303482586,45410,0.13257124214746308,0.13887154392218864
2017,Not concerned at all,46-65 y.,male,0.13054726368159203,45410,0.12744850899679974,0.13364601836638432
2017,Not concerned at all,46-65 y.,female,0.12646766169154228,45410,0.12341056230123026,0.1295247610818543
2017,Not concerned at all,66 and older,male,0.04965174129353234,45410,0.04765377133451899,0.05164971125254568
2017,Not concerned at all,66 and older,female,0.042786069651741296,45410,0.04092468545478235,0.04464745384870024
2018,Very concerned,46-65 y.,female,0.23974130240856378,43121,0.23571168523949465,0.24377091957763292
2018,Very concerned,46-65 y.,male,0.1784121320249777,43121,0.17479844230904742,0.18202582174090795
2018,Very concerned,30-45 y.,female,0.14183764495985726,43121,0.13854464181834414,0.14513064810137039
2018,Very concerned,66 and older,female,0.1300178412132025,43121,0.1268433925503937,0.1331922898760113
2018,Very concerned,66 and older,male,0.09812667261373774,43121,0.09531879633937958,0.1009345488880959
2018,Very concerned,30-45 y.,male,0.09322033898305085,43121,0.09047612556475873,0.09596455240134297
2018,Very concerned,18-29 y.,female,0.06422836752899197,43121,0.06191438519427174,0.0665423498637122
2018,Very concerned,18-29 y.,male,0.054415700267618196,43121,0.052274664626136766,0.056556735909099626
2018,Somewhat concerned,46-65 y.,female,0.20379953697398884,43121,0.19999742880007898,0.2076016451478987
2018,Somewhat concerned,46-65 y.,male,0.18201007762494892,43121,0.17836813287136288,0.18565202237853495
2018,Somewhat concerned,30-45 y.,female,0.16131009124336101,43121,0.1578383836714922,0.16478179881522984
2018,Somewhat concerned,30-45 y.,male,0.11834400108947296,43121,0.11529516296134744,0.12139283921759848
2018,Somewhat concerned,66 and older,female,0.0992101320985973,43121,0.0963884932917432,0.1020317709054514
2018,Somewhat concerned,66 and older,male,0.09852921149393981,43121,0.09571620980955552,0.1013422131783241
2018,Somewhat concerned,18-29 y.,female,0.07238186027509193,43121,0.06993611543388907,0.07482760511629478
2018,Somewhat concerned,18-29 y.,male,0.06441508920059921,43121,0.06209797696709858,0.06673220143409984
2018,Not concerned at all,30-45 y.,female,0.16522786589038346,43121,0.16172246834823742,0.1687332634325295
2018,Not concerned at all,30-45 y.,male,0.16161413370809075,43121,0.1581397858160597,0.1650884816001218
2018,Not concerned at all,18-29 y.,male,0.1602087934149769,43121,0.15674668633837294,0.16367090049158087
2018,Not concerned at all,46-65 y.,male,0.13692029712909054,43121,0.13367562343650038,0.1401649708216807
2018,Not concerned at all,46-65 y.,female,0.13380847219433847,43121,0.13059510444031325,0.1370218399483637
2018,Not concerned at all,18-29 y.,female,0.13360770929532223,43121,0.13039638098401413,0.13681903760663033
2018,Not concerned at all,66 and older,male,0.05711704477012648,43121,0.05492664484263876,0.0593074446976142
2018,Not concerned at all,66 and older,female,0.05149568359767115,43121,0.049409671949862795,0.0535816952454795
2019,Very concerned,46-65 y.,female,0.22603574329813161,42417,0.22205526638767756,0.23001622020858567
2019,Very concerned,46-65 y.,male,0.1990251827782291,42417,0.19522548072549226,0.20282488483096592
2019,Very concerned,30-45 y.,female,0.13403736799350122,42417,0.13079510217131632,0.13727963381568611
2019,Very concerned,66 and older,female,0.13220958570268074,42417,0.1289861056046759,0.13543306580068556
2019,Very concerned,66 and older,male,0.10458976441917141,42417,0.10167742682464502,0.1075021020136978
2019,Very concerned,30-45 y.,male,0.08631194151096669,42417,0.0836394242792833,0.08898445874265008
2019,Very concerned,18-29 y.,female,0.06417546709991877,42417,0.06184325615565402,0.06650767804418352
2019,Very concerned,18-29 y.,male,0.05361494719740049,42417,0.05147125229966132,0.05575864209513966
2019,Somewhat concerned,46-65 y.,female,0.20893596795002375,42417,0.20506696981175518,0.21280496608829233
2019,Somewhat concerned,46-65 y.,male,0.20248523120798534,42417,0.1986609295651328,0.2063095328508379
2019,Somewhat concerned,30-45 y.,female,0.14945338493922727,42417,0.14606035231920195,0.1528464175592526
2019,Somewhat concerned,30-45 y.,male,0.11380457662796224,42417,0.110782324361657,0.11682682889426749
2019,Somewhat concerned,66 and older,male,0.10518096014123718,42417,0.10226136743229143,0.10810055285018293
2019,Somewhat concerned,66 and older,female,0.09655734365451211,42417,0.09374654946184376,0.09936813784718047
2019,Somewhat concerned,18-29 y.,female,0.0656617097847491,42417,0.06330452155455611,0.06801889801494208
2019,Somewhat concerned,18-29 y.,male,0.05792082569430298,42417,0.05569778623991582,0.060143865148690134
2019,Not concerned at all,30-45 y.,male,0.1661832635084327,42417,0.16264072122615314,0.16972580579071228
2019,Not concerned at all,46-65 y.,male,0.16220861531850897,42417,0.15870036155100176,0.16571686908601618
2019,Not concerned at all,30-45 y.,female,0.15329251262219357,42417,0.14986394066801745,0.15672108457636968
2019,Not concerned at all,46-65 y.,female,0.1456654850145021,42417,0.14230827583093508,0.14902269419806913
2019,Not concerned at all,18-29 y.,male,0.14147599097647437,42417,0.13815931006299717,0.14479267188995157
2019,Not concerned at all,18-29 y.,female,0.11805779353313997,42417,0.11498697967940474,0.1211286073868752
2019,Not concerned at all,66 and older,male,0.06123106670963584,42417,0.05894940442345953,0.06351272899581215
2019,Not concerned at all,66 and older,female,0.05188527231711247,42417,0.04977451359093382,0.05399603104329112
2020,Very concerned,46-65 y.,female,0.22787712058688675,42741,0.22390037961118253,0.23185386156259097
2020,Very concerned,46-65 y.,male,0.17652453003209537,42741,0.1729099187717464,0.18013914129244432
2020,Very concerned,30-45 y.,female,0.1414488766620816,42741,0.138145055249061,0.14475269807510222
2020,Very concerned,66 and older,female,0.12265016047684549,42741,0.11954020484848496,0.12576011610520602
2020,Very concerned,30-45 y.,male,0.11141678129298486,42741,0.1084337480757726,0.11439981451019712
2020,Very concerned,66 and older,male,0.0969738651994498,42741,0.09416835892264146,0.09977937147625814
2020,Very concerned,18-29 y.,female,0.06740027510316368,42741,0.06502336800307536,0.069777182203252
2020,Very concerned,18-29 y.,male,0.05570839064649243,42741,0.053533952274530346,0.05788282901845452
2020,Somewhat concerned,46-65 y.,female,0.20435141834205453,42741,0.20052860400165556,0.2081742326824535
2020,Somewhat concerned,46-65 y.,male,0.18872211511980172,42741,0.18501249064503916,0.19243173959456428
2020,Somewhat concerned,30-45 y.,female,0.1478931423850179,42741,0.14452760219996805,0.15125868257006778
2020,Somewhat concerned,30-45 y.,male,0.12124759019553842,42741,0.11815299708592478,0.12434218330515207
2020,Somewhat concerned,66 and older,male,0.1004544202698981,42741,0.09760451880493302,0.10330432173486319
2020,Somewhat concerned,66 and older,female,0.0990085375929496,42741,0.09617694744496051,0.10184012774093869
2020,Somewhat concerned,18-29 y.,female,0.07325805563205728,42741,0.07078780604408288,0.07572830522003168
2020,Somewhat concerned,18-29 y.,male,0.06506472046268245,42741,0.06272643629005144,0.06740300463531347
2020,Not concerned at all,30-45 y.,male,0.18306063522617902,42741,0.17939435103611678,0.18672691941624125
2020,Not concerned at all,46-65 y.,male,0.156111645813282,42741,0.1526705728622597,0.15955271876430427
2020,Not concerned at all,18-29 y.,male,0.15572666025024062,42741,0.1522890490598441,0.15916427144063713
2020,Not concerned at all,30-45 y.,female,0.14870067372473533,42741,0.1453275571954487,0.15207379025402196
2020,Not concerned at all,46-65 y.,female,0.13349374398460057,42741,0.13026933561413448,0.13671815235506665
2020,Not concerned at all,18-29 y.,female,0.12184793070259865,42741,0.11874674569723608,0.12494911570796123
2020,Not concerned at all,66 and older,male,0.05447545717035611,42741,0.052323812377737505,0.05662710196297471
2020,Not concerned at all,66 and older,female,0.0465832531280077,42741,0.04458527823293044,0.04858122802308496
2021,Very concerned,46-65 y.,female,0.22342064714946072,27598,0.21850623202663388,0.22833506227228756
2021,Very concerned,46-65 y.,male,0.16548536209553158,27598,0.16110092303762424,0.16986980115343892
2021,Very concerned,30-45 y.,female,0.1436055469953775,27598,0.13946802994196783,0.14774306404878718
2021,Very concerned,66 and older,female,0.11617873651771957,27598,0.11239811837903604,0.11995935465640309
2021,Very concerned,66 and older,male,0.10693374422187982,27598,0.10328774565990607,0.11057974278385356
2021,Very concerned,30-45 y.,male,0.10015408320493066,27598,0.09661218829498622,0.1036959781148751
2021,Very concerned,18-29 y.,female,0.074884437596302,27598,0.0717790840942488,0.07798979109835522
2021,Very concerned,18-29 y.,male,0.06933744221879815,27598,0.06634036939566026,0.07233451504193603
2021,Somewhat concerned,46-65 y.,female,0.21739130434782608,27598,0.21252487206022344,0.22225773663542872
2021,Somewhat concerned,46-65 y.,male,0.19105939987752601,27598,0.18642108970586335,0.19569771004918868
2021,Somewhat concerned,30-45 y.,female,0.1389058991630945,27598,0.1348254974780823,0.1429863008481067
2021,Somewhat concerned,30-45 y.,male,0.11288017962849561,27598,0.10914667019166678,0.11661368906532445
2021,Somewhat concerned,66 and older,female,0.10420493978362931,27598,0.10060026779842812,0.1078096117688305
2021,Somewhat concerned,66 and older,male,0.1041028781383956,27598,0.10049976660988458,0.10770598966690662
2021,Somewhat concerned,18-29 y.,female,0.07001428863033272,27598,0.0670037185273917,0.07302485873327375
2021,Somewhat concerned,18-29 y.,male,0.06144111043070014,27598,0.05860790831127052,0.06427431255012978
2021,Not concerned at all,46-65 y.,male,0.1679554593257037,27598,0.163544961458658,0.17236595719274939
2021,Not concerned at all,30-45 y.,male,0.16408908134859262,27598,0.15971952738693732,0.16845863531024793
2021,Not concerned at all,30-45 y.,female,0.15759356634704608,27598,0.15329476530414946,0.1618923673899427
2021,Not concerned at all,46-65 y.,female,0.14955150015465513,27598,0.1453438786816144,0.15375912162769584
2021,Not concerned at all,18-29 y.,male,0.13037426538818436,27598,0.12640162370643848,0.13434690706993024
2021,Not concerned at all,18-29 y.,female,0.10439220538199814,27598,0.10078467302738792,0.10799973773660837
2021,Not concerned at all,66 and older,male,0.06634704608722548,27598,0.0634106083281347,0.06928348384631627
2021,Not concerned at all,66 and older,female,0.059696875966594495,27598,0.0569015850845047,0.06249216684868429
