"plj0589","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","28","","",""
"Sehr oft","2016","(Fach-)Abitur","2","2","","",""
"Sehr oft","2016","(Fach-)Abitur","3","","","",""
"Sehr oft","2016","(Fach-)Abitur","4","","","",""
"Sehr oft","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","AkademikerIn","1 Einkommensschwächstes Quintil","37","0.0734449600150954","0.0512778597528272","0.0956120602773637"
"Sehr oft","2016","AkademikerIn","2","","","",""
"Sehr oft","2016","AkademikerIn","3","","","",""
"Sehr oft","2016","AkademikerIn","4","","","",""
"Sehr oft","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","136","0.173910637642666","0.150119107645303","0.197702167640029"
"Oft","2016","(noch) kein Abschluss","2","5","","",""
"Oft","2016","(noch) kein Abschluss","3","","","",""
"Oft","2016","(noch) kein Abschluss","4","","","",""
"Oft","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","Hauptschule","1 Einkommensschwächstes Quintil","65","0.131376058999487","0.103740633399122","0.159011484599852"
"Oft","2016","Hauptschule","2","","","",""
"Oft","2016","Hauptschule","3","","","",""
"Oft","2016","Hauptschule","4","","","",""
"Oft","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Oft","2016","Realschule","2","","","",""
"Oft","2016","Realschule","3","","","",""
"Oft","2016","Realschule","4","","","",""
"Oft","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","54","0.131887653697305","0.101066589292486","0.162708718102123"
"Oft","2016","(Fach-)Abitur","2","1","","",""
"Oft","2016","(Fach-)Abitur","3","1","","",""
"Oft","2016","(Fach-)Abitur","4","","","",""
"Oft","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Oft","2016","AkademikerIn","1 Einkommensschwächstes Quintil","60","0.0964279619573335","0.071345211342909","0.121510712571758"
"Oft","2016","AkademikerIn","2","","","",""
"Oft","2016","AkademikerIn","3","1","","",""
"Oft","2016","AkademikerIn","4","","","",""
"Oft","2016","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","236","0.279168007060784","0.251010407187899","0.307325606933668"
"Manchmal","2016","(noch) kein Abschluss","2","5","","",""
"Manchmal","2016","(noch) kein Abschluss","3","3","","",""
"Manchmal","2016","(noch) kein Abschluss","4","","","",""
"Manchmal","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","Hauptschule","1 Einkommensschwächstes Quintil","129","0.24140045092754","0.206392436972943","0.276408464882136"
"Manchmal","2016","Hauptschule","2","2","","",""
"Manchmal","2016","Hauptschule","3","2","","",""
"Manchmal","2016","Hauptschule","4","1","","",""
"Manchmal","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2016","Realschule","2","","","",""
"Manchmal","2016","Realschule","3","","","",""
"Manchmal","2016","Realschule","4","","","",""
"Manchmal","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","105","0.233516712773241","0.194980598194096","0.272052827352386"
"Manchmal","2016","(Fach-)Abitur","2","7","","",""
"Manchmal","2016","(Fach-)Abitur","3","1","","",""
"Manchmal","2016","(Fach-)Abitur","4","","","",""
"Manchmal","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2016","AkademikerIn","1 Einkommensschwächstes Quintil","106","0.178725232916247","0.146169352048176","0.211281113784317"
"Manchmal","2016","AkademikerIn","2","3","","",""
"Manchmal","2016","AkademikerIn","3","2","","",""
"Manchmal","2016","AkademikerIn","4","1","","",""
"Manchmal","2016","AkademikerIn","5 Einkommensstärkstes Quintil","1","","",""
"Selten","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","159","0.150904204667413","0.128435667476499","0.173372741858326"
"Selten","2016","(noch) kein Abschluss","2","4","","",""
"Selten","2016","(noch) kein Abschluss","3","","","",""
"Selten","2016","(noch) kein Abschluss","4","","","",""
"Selten","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","Hauptschule","1 Einkommensschwächstes Quintil","87","0.144809237488768","0.116020555739189","0.173597919238346"
"Selten","2016","Hauptschule","2","3","","",""
"Selten","2016","Hauptschule","3","3","","",""
"Selten","2016","Hauptschule","4","3","","",""
"Selten","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","Realschule","1 Einkommensschwächstes Quintil","1","","",""
"Selten","2016","Realschule","2","","","",""
"Selten","2016","Realschule","3","","","",""
"Selten","2016","Realschule","4","","","",""
"Selten","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","81","0.171872686632922","0.137508221969213","0.206237151296631"
"Selten","2016","(Fach-)Abitur","2","6","","",""
"Selten","2016","(Fach-)Abitur","3","1","","",""
"Selten","2016","(Fach-)Abitur","4","","","",""
"Selten","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2016","AkademikerIn","1 Einkommensschwächstes Quintil","111","0.221673181706466","0.186376827442162","0.256969535970771"
"Selten","2016","AkademikerIn","2","9","","",""
"Selten","2016","AkademikerIn","3","2","","",""
"Selten","2016","AkademikerIn","4","","","",""
"Selten","2016","AkademikerIn","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","381","0.323595198227105","0.294228835524228","0.352961560929982"
"Nie","2016","(noch) kein Abschluss","2","6","","",""
"Nie","2016","(noch) kein Abschluss","3","1","","",""
"Nie","2016","(noch) kein Abschluss","4","","","",""
"Nie","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Hauptschule","1 Einkommensschwächstes Quintil","263","0.430036628184504","0.389535386095083","0.470537870273924"
"Nie","2016","Hauptschule","2","7","","",""
"Nie","2016","Hauptschule","3","6","","",""
"Nie","2016","Hauptschule","4","","","",""
"Nie","2016","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","Realschule","1 Einkommensschwächstes Quintil","6","","",""
"Nie","2016","Realschule","2","1","","",""
"Nie","2016","Realschule","3","","","",""
"Nie","2016","Realschule","4","","","",""
"Nie","2016","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","(Fach-)Abitur","1 Einkommensschwächstes Quintil","195","0.388558092040267","0.344160115706808","0.432956068373727"
"Nie","2016","(Fach-)Abitur","2","10","","",""
"Nie","2016","(Fach-)Abitur","3","3","","",""
"Nie","2016","(Fach-)Abitur","4","","","",""
"Nie","2016","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2016","AkademikerIn","1 Einkommensschwächstes Quintil","218","0.429728663404858","0.387662761202231","0.471794565607485"
"Nie","2016","AkademikerIn","2","13","","",""
"Nie","2016","AkademikerIn","3","5","","",""
"Nie","2016","AkademikerIn","4","1","","",""
"Nie","2016","AkademikerIn","5 Einkommensstärkstes Quintil","2","","",""
"Sehr oft","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","50","0.029149301860918","0.0186223196318362","0.0396762840899999"
"Sehr oft","2017","(noch) kein Abschluss","2","7","","",""
"Sehr oft","2017","(noch) kein Abschluss","3","3","","",""
"Sehr oft","2017","(noch) kein Abschluss","4","1","","",""
"Sehr oft","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Sehr oft","2017","Hauptschule","1 Einkommensschwächstes Quintil","69","0.0466033033521711","0.0360653485994944","0.0571412581048479"
"Sehr oft","2017","Hauptschule","2","28","","",""
"Sehr oft","2017","Hauptschule","3","19","","",""
"Sehr oft","2017","Hauptschule","4","9","","",""
"Sehr oft","2017","Hauptschule","5 Einkommensstärkstes Quintil","4","","",""
"Sehr oft","2017","Realschule","1 Einkommensschwächstes Quintil","24","","",""
"Sehr oft","2017","Realschule","2","14","","",""
"Sehr oft","2017","Realschule","3","10","","",""
"Sehr oft","2017","Realschule","4","10","","",""
"Sehr oft","2017","Realschule","5 Einkommensstärkstes Quintil","8","","",""
"Sehr oft","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","26","","",""
"Sehr oft","2017","(Fach-)Abitur","2","18","","",""
"Sehr oft","2017","(Fach-)Abitur","3","10","","",""
"Sehr oft","2017","(Fach-)Abitur","4","3","","",""
"Sehr oft","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3","","",""
"Sehr oft","2017","AkademikerIn","1 Einkommensschwächstes Quintil","28","","",""
"Sehr oft","2017","AkademikerIn","2","11","","",""
"Sehr oft","2017","AkademikerIn","3","3","","",""
"Sehr oft","2017","AkademikerIn","4","7","","",""
"Sehr oft","2017","AkademikerIn","5 Einkommensstärkstes Quintil","4","","",""
"Oft","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","126","0.156591245692515","0.133849888527056","0.179332602857975"
"Oft","2017","(noch) kein Abschluss","2","28","","",""
"Oft","2017","(noch) kein Abschluss","3","5","","",""
"Oft","2017","(noch) kein Abschluss","4","4","","",""
"Oft","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Oft","2017","Hauptschule","1 Einkommensschwächstes Quintil","164","0.100326980436134","0.0853072417717513","0.115346719100516"
"Oft","2017","Hauptschule","2","88","0.0662915570909504","0.0538536900418785","0.0787294241400223"
"Oft","2017","Hauptschule","3","54","0.0343798268633314","0.025247123408482","0.0435125303181808"
"Oft","2017","Hauptschule","4","56","0.02857786845611","0.0208935008726477","0.0362622360395724"
"Oft","2017","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Oft","2017","Realschule","1 Einkommensschwächstes Quintil","74","0.105515616762036","0.0814109823853269","0.129620251138744"
"Oft","2017","Realschule","2","50","0.060223911013228","0.0454121076760746","0.0750357143503814"
"Oft","2017","Realschule","3","46","0.0346081218588497","0.0247512861423472","0.0444649575753521"
"Oft","2017","Realschule","4","40","0.0268678609166498","0.0196983708880408","0.0340373509452588"
"Oft","2017","Realschule","5 Einkommensstärkstes Quintil","29","","",""
"Oft","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","64","0.0728643402753474","0.0546124216685227","0.0911162588821721"
"Oft","2017","(Fach-)Abitur","2","37","0.0533611939419993","0.0361753712333495","0.0705470166506491"
"Oft","2017","(Fach-)Abitur","3","15","","",""
"Oft","2017","(Fach-)Abitur","4","23","","",""
"Oft","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","31","0.0257309737541619","0.0168573211738075","0.0346046263345162"
"Oft","2017","AkademikerIn","1 Einkommensschwächstes Quintil","56","0.073293575308824","0.0518419302621193","0.0947452203555287"
"Oft","2017","AkademikerIn","2","21","","",""
"Oft","2017","AkademikerIn","3","24","","",""
"Oft","2017","AkademikerIn","4","25","","",""
"Oft","2017","AkademikerIn","5 Einkommensstärkstes Quintil","44","0.0120645912208274","0.00857221085225144","0.0155569715894034"
"Manchmal","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","219","0.241297996934662","0.214523207688303","0.268072786181022"
"Manchmal","2017","(noch) kein Abschluss","2","30","0.136940275181017","0.0932639957491429","0.180616554612892"
"Manchmal","2017","(noch) kein Abschluss","3","19","","",""
"Manchmal","2017","(noch) kein Abschluss","4","16","","",""
"Manchmal","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"Manchmal","2017","Hauptschule","1 Einkommensschwächstes Quintil","308","0.188411766800582","0.168862384516885","0.207961149084279"
"Manchmal","2017","Hauptschule","2","251","0.158416862362102","0.140162764541605","0.176670960182599"
"Manchmal","2017","Hauptschule","3","181","0.127356744702773","0.110646850839791","0.144066638565755"
"Manchmal","2017","Hauptschule","4","177","0.110293395625457","0.0958460727388022","0.124740718512111"
"Manchmal","2017","Hauptschule","5 Einkommensstärkstes Quintil","73","0.0684540331507412","0.0536649672205603","0.0832430990809221"
"Manchmal","2017","Realschule","1 Einkommensschwächstes Quintil","99","0.173497718325494","0.143786209394977","0.203209227256011"
"Manchmal","2017","Realschule","2","126","0.132704841906779","0.111582692553351","0.153826991260207"
"Manchmal","2017","Realschule","3","144","0.101815090140846","0.085507655956075","0.118122524325616"
"Manchmal","2017","Realschule","4","162","0.0806232087176316","0.0685516703584971","0.0926947470767661"
"Manchmal","2017","Realschule","5 Einkommensstärkstes Quintil","112","0.0555666445505638","0.0456281790766853","0.0655051100244424"
"Manchmal","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","167","0.180489167681695","0.153481798413638","0.207496536949751"
"Manchmal","2017","(Fach-)Abitur","2","89","0.125182140978833","0.0998777776954352","0.15048650426223"
"Manchmal","2017","(Fach-)Abitur","3","81","0.0932375293285916","0.0718950203378545","0.114580038319329"
"Manchmal","2017","(Fach-)Abitur","4","89","0.0943973850254835","0.0768703661555351","0.111924403895432"
"Manchmal","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","78","0.0841116686281859","0.0685561587893761","0.0996671784669958"
"Manchmal","2017","AkademikerIn","1 Einkommensschwächstes Quintil","114","0.149474645673544","0.120126277397668","0.17882301394942"
"Manchmal","2017","AkademikerIn","2","51","0.106149906457161","0.0772697510828911","0.13503006183143"
"Manchmal","2017","AkademikerIn","3","76","0.0811050232271218","0.0602777248703441","0.101932321583899"
"Manchmal","2017","AkademikerIn","4","120","0.0933547788948204","0.0781043706018148","0.108605187187826"
"Manchmal","2017","AkademikerIn","5 Einkommensstärkstes Quintil","195","0.0557526406547935","0.0484129700903534","0.0630923112192335"
"Selten","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","186","0.181172626459161","0.157070461534493","0.20527479138383"
"Selten","2017","(noch) kein Abschluss","2","66","0.300267452462867","0.242033029053695","0.35850187587204"
"Selten","2017","(noch) kein Abschluss","3","38","0.382327366309126","0.303770111915755","0.460884620702497"
"Selten","2017","(noch) kein Abschluss","4","39","0.198160725956765","0.136006308278687","0.260315143634843"
"Selten","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","18","","",""
"Selten","2017","Hauptschule","1 Einkommensschwächstes Quintil","386","0.275976405515774","0.253629186065622","0.298323624965926"
"Selten","2017","Hauptschule","2","431","0.288939963316124","0.266279535784745","0.311600390847504"
"Selten","2017","Hauptschule","3","443","0.275437994991579","0.253045934910353","0.297830055072805"
"Selten","2017","Hauptschule","4","480","0.256022424286892","0.235894075763657","0.276150772810126"
"Selten","2017","Hauptschule","5 Einkommensstärkstes Quintil","296","0.269044661774007","0.243073182275179","0.295016141272834"
"Selten","2017","Realschule","1 Einkommensschwächstes Quintil","187","0.302035644907754","0.266010849930878","0.338060439884629"
"Selten","2017","Realschule","2","311","0.338372076721411","0.30891325073046","0.367830902712361"
"Selten","2017","Realschule","3","375","0.319906678436849","0.294753516282146","0.345059840591552"
"Selten","2017","Realschule","4","524","0.272474395306303","0.252733229265046","0.29221556134756"
"Selten","2017","Realschule","5 Einkommensstärkstes Quintil","529","0.26732787010673","0.248127767763917","0.286527972449543"
"Selten","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","194","0.267860296279497","0.23676243555436","0.298958157004635"
"Selten","2017","(Fach-)Abitur","2","186","0.311052024165751","0.275654316652688","0.346449731678815"
"Selten","2017","(Fach-)Abitur","3","195","0.262368339815172","0.230077539111944","0.2946591405184"
"Selten","2017","(Fach-)Abitur","4","279","0.264129298997285","0.237701056468985","0.290557541525584"
"Selten","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","315","0.255410693740814","0.230970041131862","0.279851346349767"
"Selten","2017","AkademikerIn","1 Einkommensschwächstes Quintil","148","0.289140085778918","0.251823429118244","0.326456742439593"
"Selten","2017","AkademikerIn","2","125","0.275322533928655","0.233443116661218","0.317201951196091"
"Selten","2017","AkademikerIn","3","171","0.240944247347013","0.208317690650511","0.273570804043516"
"Selten","2017","AkademikerIn","4","352","0.231519030947082","0.209408233211376","0.253629828682788"
"Selten","2017","AkademikerIn","5 Einkommensstärkstes Quintil","888","0.236355311466375","0.222765003202934","0.249945619729815"
"Nie","2017","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","400","0.391788829052743","0.361241952624114","0.422335705481372"
"Nie","2017","(noch) kein Abschluss","2","107","0.380766646861534","0.319076439171503","0.442456854551566"
"Nie","2017","(noch) kein Abschluss","3","82","0.407755725661539","0.328315605378746","0.487195845944333"
"Nie","2017","(noch) kein Abschluss","4","98","0.653368822332698","0.579163926069476","0.72757371859592"
"Nie","2017","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","81","0.616112272575278","0.53016589453565","0.702058650614906"
"Nie","2017","Hauptschule","1 Einkommensschwächstes Quintil","610","0.388681543895339","0.364312310318275","0.413050777472403"
"Nie","2017","Hauptschule","2","739","0.469981174149044","0.445029652489059","0.494932695809029"
"Nie","2017","Hauptschule","3","832","0.552121081084855","0.527195699035582","0.577046463134127"
"Nie","2017","Hauptschule","4","1084","0.597267049715464","0.574647597779324","0.619886501651604"
"Nie","2017","Hauptschule","5 Einkommensstärkstes Quintil","724","0.641651078417317","0.613568201607408","0.669733955227225"
"Nie","2017","Realschule","1 Einkommensschwächstes Quintil","240","0.371908787767756","0.333987299361486","0.409830276174027"
"Nie","2017","Realschule","2","490","0.448947972610861","0.417980513459522","0.4799154317622"
"Nie","2017","Realschule","3","746","0.537588155817251","0.510701548589009","0.564474763045492"
"Nie","2017","Realschule","4","1218","0.612686933527836","0.591087806685441","0.634286060370232"
"Nie","2017","Realschule","5 Einkommensstärkstes Quintil","1363","0.661421673821192","0.640891369995728","0.681951977646655"
"Nie","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","328","0.449370472348855","0.41443944356558","0.48430150113213"
"Nie","2017","(Fach-)Abitur","2","327","0.481027230311445","0.442822026329062","0.519232434293828"
"Nie","2017","(Fach-)Abitur","3","412","0.618101773882503","0.582439655146926","0.65376389261808"
"Nie","2017","(Fach-)Abitur","4","675","0.616430283635276","0.587281302626169","0.645579264644383"
"Nie","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","796","0.633852198962721","0.606852614618682","0.660851783306759"
"Nie","2017","AkademikerIn","1 Einkommensschwächstes Quintil","221","0.467862007262921","0.426791734706554","0.508932279819289"
"Nie","2017","AkademikerIn","2","229","0.533471906647528","0.486698171729053","0.580245641566003"
"Nie","2017","AkademikerIn","3","386","0.631374331451156","0.594568861221795","0.668179801680517"
"Nie","2017","AkademikerIn","4","894","0.648235831589198","0.623204334691174","0.673267328487222"
"Nie","2017","AkademikerIn","5 Einkommensstärkstes Quintil","2623","0.695006059293399","0.680278158232245","0.709733960354552"
"Sehr oft","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Sehr oft","2018","(noch) kein Abschluss","2","3","","",""
"Sehr oft","2018","(noch) kein Abschluss","3","","","",""
"Sehr oft","2018","(noch) kein Abschluss","4","","","",""
"Sehr oft","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","Hauptschule","1 Einkommensschwächstes Quintil","10","","",""
"Sehr oft","2018","Hauptschule","2","1","","",""
"Sehr oft","2018","Hauptschule","3","","","",""
"Sehr oft","2018","Hauptschule","4","","","",""
"Sehr oft","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2018","Realschule","2","","","",""
"Sehr oft","2018","Realschule","3","","","",""
"Sehr oft","2018","Realschule","4","","","",""
"Sehr oft","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","3","","",""
"Sehr oft","2018","(Fach-)Abitur","2","","","",""
"Sehr oft","2018","(Fach-)Abitur","3","","","",""
"Sehr oft","2018","(Fach-)Abitur","4","","","",""
"Sehr oft","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2018","AkademikerIn","1 Einkommensschwächstes Quintil","1","","",""
"Sehr oft","2018","AkademikerIn","2","1","","",""
"Sehr oft","2018","AkademikerIn","3","","","",""
"Sehr oft","2018","AkademikerIn","4","","","",""
"Sehr oft","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","12","","",""
"Oft","2018","(noch) kein Abschluss","2","1","","",""
"Oft","2018","(noch) kein Abschluss","3","","","",""
"Oft","2018","(noch) kein Abschluss","4","","","",""
"Oft","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","Hauptschule","1 Einkommensschwächstes Quintil","2","","",""
"Oft","2018","Hauptschule","2","2","","",""
"Oft","2018","Hauptschule","3","","","",""
"Oft","2018","Hauptschule","4","","","",""
"Oft","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2018","Realschule","2","","","",""
"Oft","2018","Realschule","3","","","",""
"Oft","2018","Realschule","4","","","",""
"Oft","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","5","","",""
"Oft","2018","(Fach-)Abitur","2","2","","",""
"Oft","2018","(Fach-)Abitur","3","","","",""
"Oft","2018","(Fach-)Abitur","4","","","",""
"Oft","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2018","AkademikerIn","1 Einkommensschwächstes Quintil","4","","",""
"Oft","2018","AkademikerIn","2","1","","",""
"Oft","2018","AkademikerIn","3","1","","",""
"Oft","2018","AkademikerIn","4","","","",""
"Oft","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","36","0.249474534953594","0.175935471014365","0.323013598892822"
"Manchmal","2018","(noch) kein Abschluss","2","4","","",""
"Manchmal","2018","(noch) kein Abschluss","3","2","","",""
"Manchmal","2018","(noch) kein Abschluss","4","","","",""
"Manchmal","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","Hauptschule","1 Einkommensschwächstes Quintil","13","","",""
"Manchmal","2018","Hauptschule","2","","","",""
"Manchmal","2018","Hauptschule","3","2","","",""
"Manchmal","2018","Hauptschule","4","","","",""
"Manchmal","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2018","Realschule","2","","","",""
"Manchmal","2018","Realschule","3","","","",""
"Manchmal","2018","Realschule","4","","","",""
"Manchmal","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","14","","",""
"Manchmal","2018","(Fach-)Abitur","2","","","",""
"Manchmal","2018","(Fach-)Abitur","3","","","",""
"Manchmal","2018","(Fach-)Abitur","4","","","",""
"Manchmal","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2018","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Manchmal","2018","AkademikerIn","2","2","","",""
"Manchmal","2018","AkademikerIn","3","","","",""
"Manchmal","2018","AkademikerIn","4","","","",""
"Manchmal","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","25","","",""
"Selten","2018","(noch) kein Abschluss","2","","","",""
"Selten","2018","(noch) kein Abschluss","3","1","","",""
"Selten","2018","(noch) kein Abschluss","4","","","",""
"Selten","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","Hauptschule","1 Einkommensschwächstes Quintil","14","","",""
"Selten","2018","Hauptschule","2","1","","",""
"Selten","2018","Hauptschule","3","","","",""
"Selten","2018","Hauptschule","4","","","",""
"Selten","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2018","Realschule","2","","","",""
"Selten","2018","Realschule","3","","","",""
"Selten","2018","Realschule","4","","","",""
"Selten","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Selten","2018","(Fach-)Abitur","2","2","","",""
"Selten","2018","(Fach-)Abitur","3","2","","",""
"Selten","2018","(Fach-)Abitur","4","","","",""
"Selten","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2018","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Selten","2018","AkademikerIn","2","2","","",""
"Selten","2018","AkademikerIn","3","","","",""
"Selten","2018","AkademikerIn","4","","","",""
"Selten","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.439633184724908","0.35527956796495","0.523986801484866"
"Nie","2018","(noch) kein Abschluss","2","3","","",""
"Nie","2018","(noch) kein Abschluss","3","","","",""
"Nie","2018","(noch) kein Abschluss","4","","","",""
"Nie","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","Hauptschule","1 Einkommensschwächstes Quintil","38","0.476632284443205","0.365075003362466","0.588189565523945"
"Nie","2018","Hauptschule","2","4","","",""
"Nie","2018","Hauptschule","3","1","","",""
"Nie","2018","Hauptschule","4","","","",""
"Nie","2018","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","Realschule","1 Einkommensschwächstes Quintil","4","","",""
"Nie","2018","Realschule","2","","","",""
"Nie","2018","Realschule","3","","","",""
"Nie","2018","Realschule","4","","","",""
"Nie","2018","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Nie","2018","(Fach-)Abitur","2","2","","",""
"Nie","2018","(Fach-)Abitur","3","2","","",""
"Nie","2018","(Fach-)Abitur","4","","","",""
"Nie","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2018","AkademikerIn","1 Einkommensschwächstes Quintil","16","","",""
"Nie","2018","AkademikerIn","2","3","","",""
"Nie","2018","AkademikerIn","3","2","","",""
"Nie","2018","AkademikerIn","4","1","","",""
"Nie","2018","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Sehr oft","2019","(noch) kein Abschluss","2","1","","",""
"Sehr oft","2019","(noch) kein Abschluss","3","","","",""
"Sehr oft","2019","(noch) kein Abschluss","4","","","",""
"Sehr oft","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2019","Hauptschule","1 Einkommensschwächstes Quintil","1","","",""
"Sehr oft","2019","Hauptschule","2","","","",""
"Sehr oft","2019","Hauptschule","3","","","",""
"Sehr oft","2019","Hauptschule","4","","","",""
"Sehr oft","2019","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
