"plj0589","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Manchmal","2017","Hauptschule","kein Migrationshintergrund","575","0.115578789024957","0.106910526953257","0.124247051096657"
"Manchmal","2017","Hauptschule","direkter Migrationshintergrund","350","0.163154287028239","0.146677729741274","0.179630844315203"
"Manchmal","2017","Hauptschule","indirekter Migrationshintergrund","65","0.186946039210447","0.147274508739317","0.226617569681577"
"Manchmal","2017","Realschule","kein Migrationshintergrund","563","0.0884321803765203","0.0813546254281831","0.0955097353248575"
"Manchmal","2017","Realschule","direkter Migrationshintergrund","41","0.127859836360881","0.0922598397589643","0.163459832962799"
"Manchmal","2017","Realschule","indirekter Migrationshintergrund","39","0.108118645752244","0.0780972402206604","0.138140051283828"
"Manchmal","2017","(Fach-)Abitur","kein Migrationshintergrund","240","0.0951010721726102","0.0839780550045044","0.106224089340716"
"Manchmal","2017","(Fach-)Abitur","direkter Migrationshintergrund","228","0.133082942230658","0.115226675609815","0.150939208851501"
"Manchmal","2017","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.110892824373933","0.0792804391104729","0.142505209637393"
"Manchmal","2017","AkademikerIn","kein Migrationshintergrund","329","0.0660725409934264","0.0592199392135981","0.0729251427732546"
"Manchmal","2017","AkademikerIn","direkter Migrationshintergrund","208","0.122116770708438","0.105469435743791","0.138764105673085"
"Manchmal","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2017","(noch) kein Abschluss","kein Migrationshintergrund","129","0.266414475949678","0.226988830544151","0.305840121355205"
"Selten","2017","(noch) kein Abschluss","direkter Migrationshintergrund","191","0.208214030841883","0.183596253322174","0.232831808361592"
"Selten","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2017","Hauptschule","kein Migrationshintergrund","1421","0.268394268764382","0.256380243062818","0.280408294465946"
"Selten","2017","Hauptschule","direkter Migrationshintergrund","512","0.285765013363901","0.265619904517663","0.30591012221014"
"Selten","2017","Hauptschule","indirekter Migrationshintergrund","103","0.272508349086537","0.227201375902581","0.317815322270493"
"Selten","2017","Realschule","kein Migrationshintergrund","1712","0.28850285472215","0.277208921149324","0.299796788294976"
"Selten","2017","Realschule","direkter Migrationshintergrund","99","0.307644074880846","0.258442531625814","0.356845618135878"
"Selten","2017","Realschule","indirekter Migrationshintergrund","115","0.305227324713193","0.260706802481026","0.349747846945359"
"Selten","2017","(Fach-)Abitur","kein Migrationshintergrund","708","0.264323937080564","0.247603738771839","0.281044135389288"
"Selten","2017","(Fach-)Abitur","direkter Migrationshintergrund","369","0.28847456597819","0.264657422680315","0.312291709276065"
"Selten","2017","(Fach-)Abitur","indirekter Migrationshintergrund","92","0.243069666281274","0.199885770082949","0.286253562479599"
"Selten","2017","AkademikerIn","kein Migrationshintergrund","1209","0.235374535292808","0.223671661151806","0.247077409433811"
"Selten","2017","AkademikerIn","direkter Migrationshintergrund","403","0.259493244634001","0.23720549467355","0.281780994594452"
"Selten","2017","AkademikerIn","indirekter Migrationshintergrund","72","0.263072784962094","0.211683355531558","0.31446221439263"
"Nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","251","0.501414066566008","0.456823520263329","0.546004612868687"
"Nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","450","0.387999075728238","0.3584542569579","0.417543894498575"
"Nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","67","0.571053555964719","0.482130461718445","0.659976650210993"
"Nie","2017","Hauptschule","kein Migrationshintergrund","2936","0.564777719430342","0.551335910240227","0.578219528620458"
"Nie","2017","Hauptschule","direkter Migrationshintergrund","881","0.450371520236655","0.428186256094334","0.472556784378975"
"Nie","2017","Hauptschule","indirekter Migrationshintergrund","172","0.476496972045022","0.425675082518776","0.527318861571268"
"Nie","2017","Realschule","kein Migrationshintergrund","3643","0.579240147980809","0.566933775229772","0.591546520731846"
"Nie","2017","Realschule","direkter Migrationshintergrund","182","0.513709590746211","0.460425638547397","0.566993542945025"
"Nie","2017","Realschule","indirekter Migrationshintergrund","232","0.51608689491764","0.467772973629035","0.564400816206245"
"Nie","2017","(Fach-)Abitur","kein Migrationshintergrund","1631","0.606341136128696","0.587816554939381","0.624865717318012"
"Nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","675","0.506868273643096","0.480585589416242","0.53315095786995"
"Nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","232","0.611874807341324","0.562812757561301","0.660936857121347"
"Nie","2017","AkademikerIn","kein Migrationshintergrund","3415","0.675939085630738","0.663028215150178","0.688849956111299"
"Nie","2017","AkademikerIn","direkter Migrationshintergrund","753","0.569023687797371","0.54384514686673","0.594202228728012"
"Nie","2017","AkademikerIn","indirekter Migrationshintergrund","185","0.682624982782471","0.628299825185983","0.73695014037896"
"Sehr oft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr oft","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Oft","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Oft","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2018","Realschule","kein Migrationshintergrund","","","",""
"Oft","2018","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Oft","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Oft","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2018","(noch) kein Abschluss","direkter Migrationshintergrund","42","0.286064354900793","0.213009206136661","0.359119503664925"
"Manchmal","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Manchmal","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Manchmal","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Manchmal","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selten","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Selten","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2018","Realschule","kein Migrationshintergrund","","","",""
"Selten","2018","Realschule","direkter Migrationshintergrund","","","",""
"Selten","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selten","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Selten","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2018","(noch) kein Abschluss","direkter Migrationshintergrund","58","0.420821102361099","0.341013448570648","0.500628756151551"
"Nie","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2018","Hauptschule","direkter Migrationshintergrund","43","0.44590993964297","0.342056589362487","0.549763289923454"
"Nie","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","Realschule","kein Migrationshintergrund","","","",""
"Nie","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr oft","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Oft","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Oft","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2019","Realschule","kein Migrationshintergrund","","","",""
"Oft","2019","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Oft","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Oft","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2019","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.184596992262793","0.117385804399359","0.251808180126227"
"Manchmal","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Manchmal","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2019","Realschule","kein Migrationshintergrund","","","",""
"Selten","2019","Realschule","direkter Migrationshintergrund","","","",""
"Selten","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Selten","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2019","(noch) kein Abschluss","direkter Migrationshintergrund","56","0.528483464620694","0.442005139128349","0.614961790113039"
"Nie","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2019","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2019","Realschule","kein Migrationshintergrund","","","",""
"Nie","2019","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2019","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2019","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Sehr oft","2020","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sehr oft","2020","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sehr oft","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sehr oft","2020","Hauptschule","kein Migrationshintergrund","","","",""
"Sehr oft","2020","Hauptschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2020","Hauptschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2020","Realschule","kein Migrationshintergrund","","","",""
"Sehr oft","2020","Realschule","direkter Migrationshintergrund","","","",""
"Sehr oft","2020","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr oft","2020","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sehr oft","2020","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sehr oft","2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sehr oft","2020","AkademikerIn","kein Migrationshintergrund","","","",""
"Sehr oft","2020","AkademikerIn","direkter Migrationshintergrund","","","",""
"Sehr oft","2020","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Oft","2020","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Oft","2020","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Oft","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Oft","2020","Hauptschule","kein Migrationshintergrund","","","",""
"Oft","2020","Hauptschule","direkter Migrationshintergrund","","","",""
"Oft","2020","Hauptschule","indirekter Migrationshintergrund","","","",""
"Oft","2020","Realschule","kein Migrationshintergrund","","","",""
"Oft","2020","Realschule","direkter Migrationshintergrund","","","",""
"Oft","2020","Realschule","indirekter Migrationshintergrund","","","",""
"Oft","2020","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Oft","2020","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Oft","2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Oft","2020","AkademikerIn","kein Migrationshintergrund","","","",""
"Oft","2020","AkademikerIn","direkter Migrationshintergrund","","","",""
"Oft","2020","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2020","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Manchmal","2020","(noch) kein Abschluss","direkter Migrationshintergrund","87","0.288931929450616","0.241172030487336","0.336691828413896"
"Manchmal","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Manchmal","2020","Hauptschule","kein Migrationshintergrund","","","",""
"Manchmal","2020","Hauptschule","direkter Migrationshintergrund","49","0.209117606235239","0.153173888330461","0.265061324140017"
"Manchmal","2020","Hauptschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2020","Realschule","kein Migrationshintergrund","","","",""
"Manchmal","2020","Realschule","direkter Migrationshintergrund","","","",""
"Manchmal","2020","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2020","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2020","(Fach-)Abitur","direkter Migrationshintergrund","33","0.296524519956403","0.222440173999096","0.370608865913709"
"Manchmal","2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2020","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2020","AkademikerIn","direkter Migrationshintergrund","","","",""
"Manchmal","2020","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2020","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2020","(noch) kein Abschluss","direkter Migrationshintergrund","91","0.197096006863772","0.155179916943897","0.239012096783646"
"Selten","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2020","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2020","Hauptschule","direkter Migrationshintergrund","48","0.224270424812239","0.166892973955893","0.281647875668585"
"Selten","2020","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2020","Realschule","kein Migrationshintergrund","","","",""
"Selten","2020","Realschule","direkter Migrationshintergrund","","","",""
"Selten","2020","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2020","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2020","(Fach-)Abitur","direkter Migrationshintergrund","38","0.255008003856745","0.184307196620966","0.325708811092525"
"Selten","2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2020","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2020","AkademikerIn","direkter Migrationshintergrund","","","",""
"Selten","2020","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2020","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2020","(noch) kein Abschluss","direkter Migrationshintergrund","134","0.381852135188974","0.330659929748738","0.43304434062921"
"Nie","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2020","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2020","Hauptschule","direkter Migrationshintergrund","75","0.474184988684674","0.405495471621897","0.542874505747451"
"Nie","2020","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2020","Realschule","kein Migrationshintergrund","","","",""
"Nie","2020","Realschule","direkter Migrationshintergrund","","","",""
"Nie","2020","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2020","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2020","(Fach-)Abitur","direkter Migrationshintergrund","49","0.295093591721324","0.22111308839514","0.369074095047508"
"Nie","2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2020","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2020","AkademikerIn","direkter Migrationshintergrund","30","0.439844033702219","0.336136432102575","0.543551635301863"
"Nie","2020","AkademikerIn","indirekter Migrationshintergrund","","","",""
