year,quintil_oecd,sex,plg0292_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1991,2nd Quintile,male,Vocational Retraining,0.15789473684210525,17756,0.152531209228163,0.16325826445604752
1991,2nd Quintile,male,Others,0.15789473684210525,17756,0.152531209228163,0.16325826445604752
1991,2nd Quintile,male,Multiple answers,0.05263157894736842,17756,0.04934710247849694,0.055916055416239896
1991,2nd Quintile,female,Others,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,2nd Quintile,female,Further vocational education,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,2nd Quintile,female,Vocational Retraining,0.2222222222222222,17756,0.21610710183148618,0.22833734261295824
1991,2nd Quintile,female,Further general/political education,0.1111111111111111,17756,0.10648851459936606,0.11573370762285615
1991,3rd Quintile,male,Further vocational education,0.68,17756,0.6731385966742869,0.6868614033257132
1991,3rd Quintile,male,Vocational Retraining,0.2,17756,0.19411639518774046,0.20588360481225956
1991,3rd Quintile,male,Others,0.08,17756,0.07600954506729518,0.08399045493270482
1991,3rd Quintile,male,Vocational rehabilitation,0.04,17756,0.03711763407235609,0.04288236592764391
1991,3rd Quintile,female,Vocational Retraining,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,3rd Quintile,female,Others,0.3333333333333333,17756,0.32639943856571574,0.3402672281009509
1991,3rd Quintile,female,Further vocational education,0.25,17756,0.24363081095844355,0.2563691890415564
1991,3rd Quintile,female,Further general/political education,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,4th Quintile,male,Further vocational education,0.5555555555555556,17756,0.5482465887150237,0.5628645223960874
1991,4th Quintile,male,Others,0.2222222222222222,17756,0.21610710183148618,0.22833734261295824
1991,4th Quintile,male,Vocational Retraining,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
1991,4th Quintile,male,Vocational rehabilitation,0.05555555555555555,17756,0.05218628831939742,0.05892482279171368
1991,4th Quintile,female,Further vocational education,0.5,17756,0.49264549398467555,0.5073545060153245
1991,4th Quintile,female,Vocational Retraining,0.25,17756,0.24363081095844355,0.2563691890415564
1991,4th Quintile,female,Others,0.16666666666666666,17756,0.1611849415362678,0.1721483917970655
1991,4th Quintile,female,Vocational rehabilitation,0.08333333333333333,17756,0.0792679771714595,0.08739868949520715
1991,5th Quintile,male,Further vocational education,0.7307692307692307,17756,0.7242448999250298,0.7372935616134316
1991,5th Quintile,male,Others,0.19230769230769232,17756,0.18651067222715514,0.1981047123882295
1991,5th Quintile,male,Vocational Retraining,0.038461538461538464,17756,0.03563288230179829,0.041290194621278635
1991,5th Quintile,male,Further general/political education,0.038461538461538464,17756,0.03563288230179829,0.041290194621278635
1991,5th Quintile,female,Further vocational education,0.631578947368421,17756,0.6244836672601616,0.6386742274766805
1991,5th Quintile,female,Others,0.3157894736842105,17756,0.3089522906929142,0.32262665667550683
1991,5th Quintile,female,Multiple answers,0.05263157894736842,17756,0.04934710247849694,0.055916055416239896
1992,1st Quintile,male,Vocational Retraining,0.475,17350,0.46756924763623203,0.4824307523637679
1992,1st Quintile,male,Further vocational education,0.375,17350,0.3677961945695268,0.3822038054304732
1992,1st Quintile,male,Others,0.075,17350,0.07108070611547002,0.07891929388452998
1992,1st Quintile,male,Vocational rehabilitation,0.025,17350,0.02267684255403729,0.027323157445962712
1992,1st Quintile,male,Further general/political education,0.025,17350,0.02267684255403729,0.027323157445962712
1992,1st Quintile,male,Multiple answers,0.025,17350,0.02267684255403729,0.027323157445962712
1992,1st Quintile,female,Vocational Retraining,0.5,17350,0.49255994174358897,0.507440058256411
1992,1st Quintile,female,Further vocational education,0.3333333333333333,17350,0.32631877913929175,0.3403478875273749
1992,1st Quintile,female,Others,0.09259259259259259,17350,0.08827943214350907,0.0969057530416761
1992,1st Quintile,female,Multiple answers,0.05555555555555555,17350,0.052147094883118736,0.05896401622799237
1992,1st Quintile,female,Further general/political education,0.018518518518518517,17350,0.016512428085580705,0.02052460895145633
1992,2nd Quintile,male,Further vocational education,0.39622641509433965,17350,0.38894836402402294,0.40350446616465635
1992,2nd Quintile,male,Vocational Retraining,0.32075471698113206,17350,0.31380917447880796,0.32770025948345616
1992,2nd Quintile,male,Others,0.16981132075471697,17350,0.16422432868190917,0.17539831282752477
1992,2nd Quintile,male,Multiple answers,0.05660377358490566,17350,0.053165217663247534,0.06004232950656379
1992,2nd Quintile,male,Further general/political education,0.05660377358490566,17350,0.053165217663247534,0.06004232950656379
1992,2nd Quintile,female,Further vocational education,0.5,17350,0.49255994174358897,0.507440058256411
1992,2nd Quintile,female,Vocational Retraining,0.390625,17350,0.38336513298136654,0.39788486701863346
1992,2nd Quintile,female,Others,0.0625,17350,0.0588980972847634,0.06610190271523661
1992,2nd Quintile,female,Further general/political education,0.03125,17350,0.02866096929891097,0.03383903070108903
1992,2nd Quintile,female,Vocational rehabilitation,0.015625,17350,0.013779574010659715,0.017470425989340285
1992,3rd Quintile,male,Further vocational education,0.696969696969697,17350,0.6901312684781998,0.7038081254611942
1992,3rd Quintile,male,Vocational Retraining,0.24242424242424243,17350,0.23604737497511372,0.24880110987337115
1992,3rd Quintile,male,Further general/political education,0.030303030303030304,17350,0.02775228332337882,0.03285377728268179
1992,3rd Quintile,male,Multiple answers,0.030303030303030304,17350,0.02775228332337882,0.03285377728268179
1992,3rd Quintile,female,Further vocational education,0.5769230769230769,17350,0.5695715939459679,0.5842745599001858
1992,3rd Quintile,female,Vocational Retraining,0.25,17350,0.2435567205443119,0.25644327945568807
1992,3rd Quintile,female,Others,0.07692307692307693,17350,0.07295798187342271,0.08088817197273114
1992,3rd Quintile,female,Multiple answers,0.057692307692307696,17350,0.054222849523860264,0.06116176586075513
1992,3rd Quintile,female,Further general/political education,0.038461538461538464,17350,0.035599977593688076,0.04132309932938885
1992,4th Quintile,male,Further vocational education,0.625,17350,0.6177961945695268,0.6322038054304732
1992,4th Quintile,male,Vocational Retraining,0.2,17350,0.19404795339487121,0.2059520466051288
1992,4th Quintile,male,Others,0.075,17350,0.07108070611547002,0.07891929388452998
1992,4th Quintile,male,Multiple answers,0.05,17350,0.0467569537926249,0.053243046207375105
1992,4th Quintile,male,Further general/political education,0.025,17350,0.02267684255403729,0.027323157445962712
1992,4th Quintile,male,Vocational rehabilitation,0.025,17350,0.02267684255403729,0.027323157445962712
1992,4th Quintile,female,Further vocational education,0.46511627906976744,17350,0.45769435012805115,0.4725382080114837
1992,4th Quintile,female,Others,0.18604651162790697,17350,0.18025600061560568,0.19183702264020827
1992,4th Quintile,female,Vocational Retraining,0.18604651162790697,17350,0.18025600061560568,0.19183702264020827
1992,4th Quintile,female,Further general/political education,0.13953488372093023,17350,0.1343788664498342,0.14469090099202625
1992,4th Quintile,female,Multiple answers,0.023255813953488372,17350,0.02101315868182101,0.025498469225155734
1992,5th Quintile,male,Further vocational education,0.6521739130434783,17350,0.6450868039370629,0.6592610221498937
1992,5th Quintile,male,Others,0.17391304347826086,17350,0.1682729631176085,0.17955312383891323
1992,5th Quintile,male,Vocational Retraining,0.08695652173913043,17350,0.08276373144862188,0.09114931202963898
1992,5th Quintile,male,Further general/political education,0.08695652173913043,17350,0.08276373144862188,0.09114931202963898
1992,5th Quintile,female,Further vocational education,0.5142857142857142,17350,0.5068486934077749,0.5217227351636535
1992,5th Quintile,female,Others,0.2571428571428571,17350,0.2506393710459931,0.26364634323972114
1992,5th Quintile,female,Further general/political education,0.08571428571428572,17350,0.08154872082633416,0.08987985060223727
1992,5th Quintile,female,Vocational Retraining,0.08571428571428572,17350,0.08154872082633416,0.08987985060223727
1992,5th Quintile,female,Vocational rehabilitation,0.05714285714285714,17350,0.05368895319955361,0.060596761086160675
1993,1st Quintile,male,Vocational Retraining,0.43243243243243246,16993,0.42498358708993894,0.43988127777492597
1993,1st Quintile,male,Further vocational education,0.35135135135135137,16993,0.34417346437530255,0.3585292383274002
1993,1st Quintile,male,Others,0.16216216216216217,16993,0.1566200438767242,0.16770428044760013
1993,1st Quintile,male,Vocational rehabilitation,0.02702702702702703,16993,0.02458882005402733,0.02946523400002673
1993,1st Quintile,male,Further general/political education,0.02702702702702703,16993,0.02458882005402733,0.02946523400002673
1993,1st Quintile,female,Vocational Retraining,0.5660377358490566,16993,0.5585857895184527,0.5734896821796605
1993,1st Quintile,female,Further vocational education,0.3018867924528302,16993,0.29498429863384207,0.3087892862718183
1993,1st Quintile,female,Others,0.09433962264150944,16993,0.08994470446492729,0.09873454081809159
1993,1st Quintile,female,Multiple answers,0.018867924528301886,16993,0.016822201448618002,0.02091364760798577
1993,1st Quintile,female,Further general/political education,0.018867924528301886,16993,0.016822201448618002,0.02091364760798577
1993,2nd Quintile,male,Further vocational education,0.6764705882352942,16993,0.6694365878754817,0.6835045885951067
1993,2nd Quintile,male,Vocational Retraining,0.20588235294117646,16993,0.19980278063958248,0.21196192524277044
1993,2nd Quintile,male,Others,0.08823529411764706,16993,0.08397064209983729,0.09249994613545684
1993,2nd Quintile,male,Vocational rehabilitation,0.029411764705882353,16993,0.026871382304117467,0.03195214710764724
1993,2nd Quintile,female,Further vocational education,0.6122448979591837,16993,0.6049189742707645,0.6195708216476029
1993,2nd Quintile,female,Vocational Retraining,0.3469387755102041,16993,0.3397818843529008,0.35409566666750736
1993,2nd Quintile,female,Vocational rehabilitation,0.02040816326530612,16993,0.01828224980687952,0.022534076723732723
1993,2nd Quintile,female,Others,0.02040816326530612,16993,0.01828224980687952,0.022534076723732723
1993,3rd Quintile,male,Further vocational education,0.6666666666666666,16993,0.659578812296873,0.6737545210364603
1993,3rd Quintile,male,Vocational Retraining,0.25,16993,0.24348939003356854,0.2565106099664315
1993,3rd Quintile,male,Vocational rehabilitation,0.027777777777777776,16993,0.025306892600652255,0.030248662954903298
1993,3rd Quintile,male,Further general/political education,0.027777777777777776,16993,0.025306892600652255,0.030248662954903298
1993,3rd Quintile,male,Multiple answers,0.027777777777777776,16993,0.025306892600652255,0.030248662954903298
1993,3rd Quintile,female,Further vocational education,0.6410256410256411,16993,0.633813064105827,0.6482382179454551
1993,3rd Quintile,female,Vocational Retraining,0.28205128205128205,16993,0.2752852851605551,0.288817278942009
1993,3rd Quintile,female,Further general/political education,0.05128205128205128,16993,0.047965610129682694,0.05459849243441987
1993,3rd Quintile,female,Others,0.02564102564102564,16993,0.023264468646836112,0.028017582635215168
1993,4th Quintile,male,Further vocational education,0.6666666666666666,16993,0.659578812296873,0.6737545210364603
1993,4th Quintile,male,Vocational Retraining,0.15384615384615385,16993,0.14842128765078003,0.15927102004152768
1993,4th Quintile,male,Multiple answers,0.07692307692307693,16993,0.07291654771296525,0.0809296061331886
1993,4th Quintile,male,Further general/political education,0.07692307692307693,16993,0.07291654771296525,0.0809296061331886
1993,4th Quintile,male,Others,0.02564102564102564,16993,0.023264468646836112,0.028017582635215168
1993,4th Quintile,female,Further vocational education,0.5,16993,0.49248219516658426,0.5075178048334157
1993,4th Quintile,female,Vocational Retraining,0.23529411764705882,16993,0.22891627510451495,0.24167196018960269
1993,4th Quintile,female,Further general/political education,0.17647058823529413,16993,0.17073871250039946,0.1822024639701888
1993,4th Quintile,female,Others,0.08823529411764706,16993,0.08397064209983729,0.09249994613545684
1993,5th Quintile,male,Further vocational education,0.7272727272727273,16993,0.7205764415172009,0.7339690130282537
1993,5th Quintile,male,Vocational Retraining,0.12121212121212122,16993,0.11630489478596169,0.12611934763828075
1993,5th Quintile,male,Further general/political education,0.09090909090909091,16993,0.08658665704032428,0.09523152477785754
1993,5th Quintile,male,Vocational rehabilitation,0.030303030303030304,16993,0.027725628714014416,0.032880431892046195
1993,5th Quintile,male,Others,0.030303030303030304,16993,0.027725628714014416,0.032880431892046195
1993,5th Quintile,female,Further vocational education,0.52,16993,0.512488211818075,0.527511788181925
1993,5th Quintile,female,Further general/political education,0.24,16993,0.23357854476080966,0.24642145523919032
1993,5th Quintile,female,Vocational Retraining,0.2,16993,0.19398575613326743,0.2060142438667326
1993,5th Quintile,female,Others,0.04,16993,0.03705363426756838,0.04294636573243162
1994,1st Quintile,male,Vocational Retraining,0.4444444444444444,16642,0.4368948121305006,0.45199407675838826
1994,1st Quintile,male,Further vocational education,0.2962962962962963,16642,0.2893586629712458,0.30323392962134676
1994,1st Quintile,male,Vocational rehabilitation,0.1111111111111111,16642,0.10633630438933714,0.11588591783288507
1994,1st Quintile,male,Others,0.07407407407407407,16642,0.07009506847259576,0.07805307967555238
1994,1st Quintile,male,Further general/political education,0.07407407407407407,16642,0.07009506847259576,0.07805307967555238
1994,1st Quintile,female,Further vocational education,0.4,16642,0.3925568129454095,0.40744318705459054
1994,1st Quintile,female,Vocational Retraining,0.32,16642,0.312912668315918,0.327087331684082
1994,1st Quintile,female,Further general/political education,0.12,16642,0.11506274825909854,0.12493725174090145
1994,1st Quintile,female,Vocational rehabilitation,0.08,16642,0.07587814965307838,0.08412185034692163
1994,1st Quintile,female,Others,0.08,16642,0.07587814965307838,0.08412185034692163
1994,2nd Quintile,male,Further vocational education,0.45454545454545453,16642,0.44698023989849506,0.462110669192414
1994,2nd Quintile,male,Vocational Retraining,0.2727272727272727,16642,0.2659607390412813,0.2794938064132641
1994,2nd Quintile,male,Others,0.13636363636363635,16642,0.13114967198795055,0.14157760073932216
1994,2nd Quintile,male,Further general/political education,0.13636363636363635,16642,0.13114967198795055,0.14157760073932216
1994,2nd Quintile,female,Further vocational education,0.5,16642,0.49240332902340167,0.5075966709765983
1994,2nd Quintile,female,Vocational Retraining,0.325,16642,0.31788382074349786,0.33211617925650216
1994,2nd Quintile,female,Others,0.1,16642,0.09544199741404101,0.104558002585959
1994,2nd Quintile,female,Further general/political education,0.075,16642,0.07099820524581071,0.07900179475418928
1994,3rd Quintile,male,Further vocational education,0.4857142857142857,16642,0.4781207160527693,0.49330785537580213
1994,3rd Quintile,male,Vocational Retraining,0.37142857142857144,16642,0.3640873506572575,0.3787697921998854
1994,3rd Quintile,male,Further general/political education,0.08571428571428572,16642,0.08146103596880543,0.089967535459766
1994,3rd Quintile,male,Vocational rehabilitation,0.02857142857142857,16642,0.026040238684256437,0.031102618458600705
1994,3rd Quintile,male,Multiple answers,0.02857142857142857,16642,0.026040238684256437,0.031102618458600705
1994,3rd Quintile,female,Further vocational education,0.4634146341463415,16642,0.45583832658352474,0.47099094170915823
1994,3rd Quintile,female,Vocational Retraining,0.36585365853658536,16642,0.35853550091427955,0.37317181615889117
1994,3rd Quintile,female,Further general/political education,0.07317073170731707,16642,0.06921413412331338,0.07712732929132075
1994,3rd Quintile,female,Others,0.07317073170731707,16642,0.06921413412331338,0.07712732929132075
1994,3rd Quintile,female,Multiple answers,0.024390243902439025,16642,0.022046557763810107,0.026733930041067944
1994,4th Quintile,male,Further vocational education,0.7209302325581395,16642,0.7141153821540013,0.7277450829622777
1994,4th Quintile,male,Vocational Retraining,0.13953488372093023,16642,0.13427033263701582,0.14479943480484464
1994,4th Quintile,male,Further general/political education,0.06976744186046512,16642,0.06589686692481143,0.0736380167961188
1994,4th Quintile,male,Vocational rehabilitation,0.046511627906976744,16642,0.04331205667624147,0.04971119913771202
1994,4th Quintile,male,Others,0.023255813953488372,16642,0.020965950940909087,0.025545676966067656
1994,4th Quintile,female,Further vocational education,0.7272727272727273,16642,0.720506193586736,0.7340392609587186
1994,4th Quintile,female,Vocational Retraining,0.13636363636363635,16642,0.13114967198795055,0.14157760073932216
1994,4th Quintile,female,Further general/political education,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,4th Quintile,female,Others,0.045454545454545456,16642,0.04228978911091491,0.048619301798176
1994,5th Quintile,male,Further vocational education,0.7804878048780488,16642,0.7741990350493709,0.7867765747067267
1994,5th Quintile,male,Vocational Retraining,0.07317073170731707,16642,0.06921413412331338,0.07712732929132075
1994,5th Quintile,male,Vocational rehabilitation,0.04878048780487805,16642,0.045507708222171234,0.05205326738758487
1994,5th Quintile,male,Further general/political education,0.04878048780487805,16642,0.045507708222171234,0.05205326738758487
1994,5th Quintile,male,Multiple answers,0.024390243902439025,16642,0.022046557763810107,0.026733930041067944
1994,5th Quintile,male,Others,0.024390243902439025,16642,0.022046557763810107,0.026733930041067944
1994,5th Quintile,female,Further vocational education,0.6521739130434783,16642,0.6449376207724735,0.659410205314483
1994,5th Quintile,female,Others,0.13043478260869565,16642,0.12531795127322043,0.13555161394417087
1994,5th Quintile,female,Further general/political education,0.13043478260869565,16642,0.12531795127322043,0.13555161394417087
1994,5th Quintile,female,Vocational Retraining,0.08695652173913043,16642,0.08267547349822134,0.09123756998003953
1995,1st Quintile,male,Further vocational education,0.3448275862068966,17246,0.33773359439187267,0.3519215780219205
1995,1st Quintile,male,Vocational Retraining,0.3448275862068966,17246,0.33773359439187267,0.3519215780219205
1995,1st Quintile,male,Others,0.1724137931034483,17246,0.16677606008359605,0.17805152612330052
1995,1st Quintile,male,Vocational rehabilitation,0.06896551724137931,17246,0.06518361095996388,0.07274742352279474
1995,1st Quintile,male,Further general/political education,0.06896551724137931,17246,0.06518361095996388,0.07274742352279474
1995,1st Quintile,female,Further vocational education,0.4117647058823529,17246,0.40441936459773214,0.4191100471669737
1995,1st Quintile,female,Vocational Retraining,0.2647058823529412,17246,0.2581213608164133,0.27129040388946907
1995,1st Quintile,female,Others,0.17647058823529413,17246,0.1707809113417849,0.18216026512880334
1995,1st Quintile,female,Further general/political education,0.11764705882352941,17246,0.11283840418894955,0.12245571345810927
1995,1st Quintile,female,Vocational rehabilitation,0.029411764705882353,17246,0.026890084941611474,0.031933444470153234
1995,2nd Quintile,male,Vocational Retraining,0.41379310344827586,17246,0.4064423989156936,0.4211438079808581
1995,2nd Quintile,male,Further vocational education,0.3448275862068966,17246,0.33773359439187267,0.3519215780219205
1995,2nd Quintile,male,Further general/political education,0.13793103448275862,17246,0.13278451190248397,0.14307755706303327
1995,2nd Quintile,male,Vocational rehabilitation,0.10344827586206896,17246,0.09890299018985473,0.1079935615342832
1995,2nd Quintile,female,Further vocational education,0.5,17246,0.49253754225860175,0.5074624577413982
1995,2nd Quintile,female,Vocational Retraining,0.34210526315789475,17246,0.33502466472958037,0.3491858615862091
1995,2nd Quintile,female,Further general/political education,0.13157894736842105,17246,0.12653384182648839,0.1366240529103537
1995,2nd Quintile,female,Others,0.02631578947368421,17246,0.023926717982457307,0.02870486096491111
1995,3rd Quintile,male,Further vocational education,0.5,17246,0.49253754225860175,0.5074624577413982
1995,3rd Quintile,male,Vocational Retraining,0.3055555555555556,17246,0.29868050768274973,0.31243060342836143
1995,3rd Quintile,male,Further general/political education,0.1388888888888889,17246,0.1337273972425199,0.1440503805352579
1995,3rd Quintile,male,Others,0.05555555555555555,17246,0.05213683316727853,0.05897427794383257
1995,3rd Quintile,female,Further vocational education,0.64,17246,0.6328360405682577,0.6471639594317423
1995,3rd Quintile,female,Vocational Retraining,0.24,17246,0.2336258203794091,0.24637417962059088
1995,3rd Quintile,female,Further general/political education,0.08,17246,0.07595097192901676,0.08404902807098324
1995,3rd Quintile,female,Others,0.04,17246,0.03707532580903873,0.04292467419096127
1995,4th Quintile,male,Further vocational education,0.625,17246,0.617774506361447,0.632225493638553
1995,4th Quintile,male,Vocational Retraining,0.1875,17246,0.18167462079272942,0.19332537920727058
1995,4th Quintile,male,Further general/political education,0.09375,17246,0.08939967674864509,0.09810032325135491
1995,4th Quintile,male,Vocational rehabilitation,0.03125,17246,0.028653174608019864,0.03384682539198014
1995,4th Quintile,male,Others,0.03125,17246,0.028653174608019864,0.03384682539198014
1995,4th Quintile,male,Multiple answers,0.03125,17246,0.028653174608019864,0.03384682539198014
1995,4th Quintile,female,Further vocational education,0.6111111111111112,17246,0.603835244341868,0.6183869778803543
1995,4th Quintile,female,Vocational Retraining,0.25,17246,0.24353732202128126,0.25646267797871874
1995,4th Quintile,female,Others,0.1111111111111111,17246,0.10642066269043488,0.11580155953178733
1995,4th Quintile,female,Further general/political education,0.027777777777777776,17246,0.025325083590215475,0.030230471965340077
1995,5th Quintile,male,Further vocational education,0.6097560975609756,17246,0.6024756509840017,0.6170365441379495
1995,5th Quintile,male,Others,0.14634146341463414,17246,0.14106627870326244,0.15161664812600584
1995,5th Quintile,male,Multiple answers,0.0975609756097561,17246,0.09313245284553062,0.10198949837398158
1995,5th Quintile,male,Further general/political education,0.07317073170731707,17246,0.06928403681671287,0.07705742659792127
1995,5th Quintile,male,Vocational Retraining,0.07317073170731707,17246,0.06928403681671287,0.07705742659792127
1995,5th Quintile,female,Further vocational education,0.8275862068965517,17246,0.8219484738766994,0.833223939916404
1995,5th Quintile,female,Others,0.06896551724137931,17246,0.06518361095996388,0.07274742352279474
1995,5th Quintile,female,Vocational Retraining,0.034482758620689655,17246,0.03175947484785262,0.03720604239352669
1995,5th Quintile,female,Multiple answers,0.034482758620689655,17246,0.03175947484785262,0.03720604239352669
1995,5th Quintile,female,Further general/political education,0.034482758620689655,17246,0.03175947484785262,0.03720604239352669
1996,1st Quintile,male,Further vocational education,0.42857142857142855,16862,0.42110188419259426,0.43604097295026284
1996,1st Quintile,male,Vocational Retraining,0.25,16862,0.24346414866851998,0.25653585133148
1996,1st Quintile,male,Others,0.21428571428571427,16862,0.20809229527083886,0.22047913330058969
1996,1st Quintile,male,Vocational rehabilitation,0.10714285714285714,16862,0.10247439190608569,0.11181132237962858
1996,1st Quintile,female,Vocational Retraining,0.3829787234042553,16862,0.37564137870035696,0.39031606810815367
1996,1st Quintile,female,Further vocational education,0.3191489361702128,16862,0.312112961138478,0.3261849112019476
1996,1st Quintile,female,Others,0.19148936170212766,16862,0.18555031522469317,0.19742840817956214
1996,1st Quintile,female,Vocational rehabilitation,0.06382978723404255,16862,0.06014009079964868,0.06751948366843641
1996,1st Quintile,female,Further general/political education,0.0425531914893617,16862,0.03950652493042402,0.045599858048299385
1996,2nd Quintile,male,Further vocational education,0.5806451612903226,16862,0.5731970224493547,0.5880933001312906
1996,2nd Quintile,male,Vocational Retraining,0.1935483870967742,16862,0.18758510348733334,0.19951167070621503
1996,2nd Quintile,male,Others,0.12903225806451613,16862,0.12397224413046708,0.13409227199856516
1996,2nd Quintile,male,Further general/political education,0.06451612903225806,16862,0.06080800859050298,0.06822424947401315
1996,2nd Quintile,male,Vocational rehabilitation,0.03225806451612903,16862,0.02959120301216503,0.03492492602009303
1996,2nd Quintile,female,Further vocational education,0.5588235294117647,16862,0.5513289883769198,0.5663180704466096
1996,2nd Quintile,female,Vocational Retraining,0.3235294117647059,16862,0.3164681408769784,0.3305906826524334
1996,2nd Quintile,female,Further general/political education,0.08823529411764706,16862,0.08395410822068594,0.09251648001460819
1996,2nd Quintile,female,Others,0.029411764705882353,16862,0.026861533346816003,0.031961996064948706
1996,3rd Quintile,male,Vocational Retraining,0.3333333333333333,16862,0.3262179996458595,0.3404486670208071
1996,3rd Quintile,male,Further vocational education,0.24242424242424243,16862,0.23595575725381168,0.24889272759467318
1996,3rd Quintile,male,Others,0.21212121212121213,16862,0.2059506705433541,0.21829175369907017
1996,3rd Quintile,male,Further general/political education,0.15151515151515152,16862,0.14610322854082367,0.15692707448947937
1996,3rd Quintile,male,Vocational rehabilitation,0.06060606060606061,16862,0.05700456048471873,0.06420756072740248
1996,3rd Quintile,female,Further vocational education,0.47058823529411764,16862,0.4630543525662042,0.4781221180220311
1996,3rd Quintile,female,Vocational Retraining,0.35294117647058826,16862,0.34572803292022664,0.3601543200209499
1996,3rd Quintile,female,Others,0.08823529411764706,16862,0.08395410822068594,0.09251648001460819
1996,3rd Quintile,female,Further general/political education,0.08823529411764706,16862,0.08395410822068594,0.09251648001460819
1996,4th Quintile,male,Further vocational education,0.8,16862,0.7939624391590187,0.8060375608409814
1996,4th Quintile,male,Vocational Retraining,0.1,16862,0.09547182936926397,0.10452817063073604
1996,4th Quintile,male,Vocational rehabilitation,0.03333333333333333,16862,0.030623894986517807,0.03604277168014886
1996,4th Quintile,male,Further general/political education,0.03333333333333333,16862,0.030623894986517807,0.03604277168014886
1996,4th Quintile,male,Multiple answers,0.03333333333333333,16862,0.030623894986517807,0.03604277168014886
1996,4th Quintile,female,Further vocational education,0.47368421052631576,16862,0.46614771956473305,0.4812207014878985
1996,4th Quintile,female,Vocational Retraining,0.3684210526315789,16862,0.3611401106403425,0.37570199462281534
1996,4th Quintile,female,Others,0.07894736842105263,16862,0.0748771981128933,0.08301753872921196
1996,4th Quintile,female,Further general/political education,0.07894736842105263,16862,0.0748771981128933,0.08301753872921196
1996,5th Quintile,male,Further vocational education,0.65,16862,0.64280066754106,0.65719933245894
1996,5th Quintile,male,Others,0.2,16862,0.19396243915901862,0.2060375608409814
1996,5th Quintile,male,Vocational Retraining,0.15,16862,0.1446103989213948,0.1553896010786052
1996,5th Quintile,female,Further vocational education,0.6296296296296297,16862,0.6223407257118365,0.6369185335474228
1996,5th Quintile,female,Others,0.2222222222222222,16862,0.21594708774479024,0.22849735669965418
1996,5th Quintile,female,Vocational Retraining,0.1111111111111111,16862,0.1063675553194619,0.1158546669027603
1996,5th Quintile,female,Further general/political education,0.037037037037037035,16862,0.0341865147645678,0.03988755930950627
1997,1st Quintile,male,Vocational Retraining,0.5454545454545454,16487,0.5378538523965453,0.5530552385125456
1997,1st Quintile,male,Further vocational education,0.13636363636363635,16487,0.131125220180579,0.1416020525466937
1997,1st Quintile,male,Others,0.13636363636363635,16487,0.131125220180579,0.1416020525466937
1997,1st Quintile,male,Further general/political education,0.13636363636363635,16487,0.131125220180579,0.1416020525466937
1997,1st Quintile,male,Multiple answers,0.045454545454545456,16487,0.04227494742675359,0.04863414348233732
1997,1st Quintile,female,Vocational Retraining,0.40625,16487,0.39875306490921497,0.41374693509078503
1997,1st Quintile,female,Further vocational education,0.40625,16487,0.39875306490921497,0.41374693509078503
1997,1st Quintile,female,Others,0.09375,16487,0.08930066710603599,0.09819933289396401
1997,1st Quintile,female,Multiple answers,0.03125,16487,0.028594073079438485,0.03390592692056152
1997,1st Quintile,female,Further general/political education,0.03125,16487,0.028594073079438485,0.03390592692056152
1997,1st Quintile,female,Vocational rehabilitation,0.03125,16487,0.028594073079438485,0.03390592692056152
1997,2nd Quintile,male,Further vocational education,0.6206896551724138,16487,0.6132830388208302,0.6280962715239974
1997,2nd Quintile,male,Vocational Retraining,0.20689655172413793,16487,0.20071315946860827,0.2130799439796676
1997,2nd Quintile,male,Others,0.10344827586206896,16487,0.0987995433690186,0.10809700835511933
1997,2nd Quintile,male,Multiple answers,0.034482758620689655,16487,0.031697495234501404,0.037268022006877906
1997,2nd Quintile,male,Further general/political education,0.034482758620689655,16487,0.031697495234501404,0.037268022006877906
1997,2nd Quintile,female,Further vocational education,0.5666666666666667,16487,0.5591025166313894,0.5742308167019439
1997,2nd Quintile,female,Vocational Retraining,0.36666666666666664,16487,0.35931074423879267,0.3740225890945406
1997,2nd Quintile,female,Vocational rehabilitation,0.03333333333333333,16487,0.030593254886352665,0.036073411780314
1997,2nd Quintile,female,Others,0.03333333333333333,16487,0.030593254886352665,0.036073411780314
1997,3rd Quintile,male,Further vocational education,0.5517241379310345,16487,0.544132789558588,0.5593154863034809
1997,3rd Quintile,male,Vocational Retraining,0.3103448275862069,16487,0.30328289598207725,0.31740675919033656
1997,3rd Quintile,male,Others,0.10344827586206896,16487,0.0987995433690186,0.10809700835511933
1997,3rd Quintile,male,Vocational rehabilitation,0.034482758620689655,16487,0.031697495234501404,0.037268022006877906
1997,3rd Quintile,female,Further vocational education,0.6,16487,0.5925219068043285,0.6074780931956715
1997,3rd Quintile,female,Vocational Retraining,0.32,16487,0.31287943102148513,0.3271205689785149
1997,3rd Quintile,female,Others,0.08,16487,0.0758588195074473,0.0841411804925527
1997,4th Quintile,male,Further vocational education,0.48,16487,0.47237381137416107,0.4876261886258389
