year,pgisced97,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Post-secondary Non-tertiary Level,West,Single,0.41085,134,372,0.36079,0.46091
1996,Post-secondary Non-tertiary Level,East,Married,0.42131,36,72,0.30646,0.53617
1996,Post-secondary Non-tertiary Level,East,Single,0.51951,36,72,0.40329,0.63572
1996,First Stage of Tertiary Education,West,Married,0.67601,380,469,0.63361,0.71842
1996,First Stage of Tertiary Education,West,Single,0.15514,89,469,0.12234,0.18794
1996,First Stage of Tertiary Education,East,Married,0.78748,185,185,0.72837,0.84659
1996,Second Stage of Tertiary Education,West,Married,0.60716,598,882,0.57491,0.63941
1996,Second Stage of Tertiary Education,West,Single,0.25031,219,882,0.22171,0.27892
1996,Second Stage of Tertiary Education,West,Divorced,0.09168,65,882,0.07262,0.11073
1996,Second Stage of Tertiary Education,East,Married,0.75589,674,806,0.72621,0.78556
1996,Second Stage of Tertiary Education,East,Single,0.11845,79,806,0.09613,0.14078
1996,Second Stage of Tertiary Education,East,Divorced,0.07777,53,806,0.05927,0.09627
1997,Pre-primary Level,West,Single,0.99684,203,203,0.98911,1.00458
1997,Primary Level,West,Married,0.65472,349,388,0.60735,0.70210
1997,Primary Level,West,Single,0.14135,39,388,0.10664,0.17606
1997,Lower Secondary Level,West,Married,0.48828,1161,1979,0.46625,0.51031
1997,Lower Secondary Level,West,"Married, living apart",0.01801,40,1979,0.01215,0.02387
1997,Lower Secondary Level,West,Single,0.20475,458,1979,0.18697,0.22254
1997,Lower Secondary Level,West,Divorced,0.06522,87,1979,0.05434,0.07610
1997,Lower Secondary Level,West,Widowed,0.22374,233,1979,0.20538,0.24211
1997,Lower Secondary Level,East,Married,0.30073,106,323,0.25064,0.35082
1997,Lower Secondary Level,East,Single,0.34259,159,323,0.29075,0.39442
1997,Lower Secondary Level,East,Widowed,0.24666,58,323,0.19958,0.29375
1997,Upper Secondary Level,West,Married,0.60756,2904,4496,0.59329,0.62184
1997,Upper Secondary Level,West,"Married, living apart",0.03297,131,4496,0.02775,0.03819
1997,Upper Secondary Level,West,Single,0.19236,956,4496,0.18084,0.20388
1997,Upper Secondary Level,West,Divorced,0.07738,268,4496,0.06956,0.08519
1997,Upper Secondary Level,West,Widowed,0.08973,237,4496,0.08137,0.09808
1997,Upper Secondary Level,East,Married,0.58006,1247,1985,0.55834,0.60178
1997,Upper Secondary Level,East,"Married, living apart",0.02394,44,1985,0.01721,0.03066
1997,Upper Secondary Level,East,Single,0.20838,420,1985,0.19051,0.22625
1997,Upper Secondary Level,East,Divorced,0.08060,135,1985,0.06862,0.09257
1997,Upper Secondary Level,East,Widowed,0.10703,139,1985,0.09343,0.12064
1997,Post-secondary Non-tertiary Level,West,Married,0.53509,231,353,0.48299,0.58720
1997,Post-secondary Non-tertiary Level,West,Single,0.37830,122,353,0.32763,0.42896
1997,Post-secondary Non-tertiary Level,East,Married,0.39286,33,70,0.27762,0.50810
1997,Post-secondary Non-tertiary Level,East,Single,0.56664,37,70,0.44972,0.68357
1997,First Stage of Tertiary Education,West,Married,0.68046,380,460,0.63780,0.72312
1997,First Stage of Tertiary Education,West,Single,0.15290,80,460,0.11998,0.18583
1997,First Stage of Tertiary Education,East,Married,0.76289,178,211,0.70536,0.82041
1997,First Stage of Tertiary Education,East,Single,0.13968,33,211,0.09280,0.18657
1997,Second Stage of Tertiary Education,West,Married,0.59273,589,884,0.56033,0.62514
1997,Second Stage of Tertiary Education,West,Single,0.25762,228,884,0.22877,0.28646
1997,Second Stage of Tertiary Education,West,Divorced,0.09186,67,884,0.07281,0.11091
1997,Second Stage of Tertiary Education,East,Married,0.73981,658,798,0.70935,0.77027
1997,Second Stage of Tertiary Education,East,Single,0.12757,86,798,0.10441,0.15073
1997,Second Stage of Tertiary Education,East,Divorced,0.08048,54,798,0.06160,0.09937
1998,Pre-primary Level,West,Single,0.98034,219,219,0.96192,0.99877
1998,Pre-primary Level,East,Single,0.99414,108,108,0.97968,1.00860
1998,Primary Level,West,Married,0.66123,324,365,0.61261,0.70985
1998,Primary Level,West,Single,0.13213,41,365,0.09734,0.16691
1998,Lower Secondary Level,West,Married,0.48411,1236,2164,0.46304,0.50517
1998,Lower Secondary Level,West,"Married, living apart",0.02031,42,2164,0.01436,0.02625
1998,Lower Secondary Level,West,Single,0.20958,496,2164,0.19243,0.22673
1998,Lower Secondary Level,West,Divorced,0.06292,105,2164,0.05268,0.07315
1998,Lower Secondary Level,West,Widowed,0.22309,285,2164,0.20555,0.24064
1998,Lower Secondary Level,East,Married,0.33290,122,349,0.28339,0.38242
1998,Lower Secondary Level,East,Single,0.35227,172,349,0.30208,0.40246
1998,Lower Secondary Level,East,Widowed,0.22186,55,349,0.17821,0.26552
1998,Upper Secondary Level,West,Married,0.61020,3184,4928,0.59659,0.62382
1998,Upper Secondary Level,West,"Married, living apart",0.03302,143,4928,0.02803,0.03801
1998,Upper Secondary Level,West,Single,0.20016,1056,4928,0.18899,0.21133
1998,Upper Secondary Level,West,Divorced,0.07691,304,4928,0.06947,0.08435
1998,Upper Secondary Level,West,Widowed,0.07971,241,4928,0.07214,0.08727
1998,Upper Secondary Level,East,Married,0.58129,1309,2095,0.56016,0.60242
1998,Upper Secondary Level,East,"Married, living apart",0.02464,47,2095,0.01800,0.03129
1998,Upper Secondary Level,East,Single,0.20793,448,2095,0.19055,0.22531
1998,Upper Secondary Level,East,Divorced,0.08076,145,2095,0.06909,0.09243
1998,Upper Secondary Level,East,Widowed,0.10538,146,2095,0.09222,0.11853
1998,Post-secondary Non-tertiary Level,West,Married,0.55819,264,409,0.51000,0.60638
1998,Post-secondary Non-tertiary Level,West,Single,0.35266,145,409,0.30630,0.39902
1998,Post-secondary Non-tertiary Level,East,Married,0.42587,34,65,0.30472,0.54701
1998,Post-secondary Non-tertiary Level,East,Single,0.52899,31,65,0.40669,0.65128
1998,First Stage of Tertiary Education,West,Married,0.68937,425,518,0.64948,0.72926
1998,First Stage of Tertiary Education,West,Single,0.16030,93,518,0.12868,0.19193
1998,First Stage of Tertiary Education,East,Married,0.75969,184,218,0.70284,0.81654
1998,First Stage of Tertiary Education,East,Single,0.13741,34,218,0.09160,0.18322
1998,Second Stage of Tertiary Education,West,Married,0.59743,690,1048,0.56773,0.62714
1998,Second Stage of Tertiary Education,West,Single,0.25102,271,1048,0.22475,0.27728
1998,Second Stage of Tertiary Education,West,Divorced,0.09332,87,1048,0.07570,0.11094
1998,Second Stage of Tertiary Education,East,Married,0.72248,664,830,0.69200,0.75296
1998,Second Stage of Tertiary Education,East,Single,0.12748,100,830,0.10478,0.15019
1998,Second Stage of Tertiary Education,East,Divorced,0.09275,66,830,0.07300,0.11249
1999,Pre-primary Level,West,Single,0.97694,208,208,0.95650,0.99739
1999,Primary Level,West,Married,0.65342,310,350,0.60350,0.70335
1999,Primary Level,West,Single,0.13101,40,350,0.09561,0.16641
1999,Lower Secondary Level,West,Married,0.47001,1157,2069,0.44850,0.49152
1999,Lower Secondary Level,West,"Married, living apart",0.02312,49,2069,0.01664,0.02960
1999,Lower Secondary Level,West,Single,0.21730,482,2069,0.19953,0.23508
1999,Lower Secondary Level,West,Divorced,0.06675,110,2069,0.05599,0.07751
1999,Lower Secondary Level,West,Widowed,0.22282,271,2069,0.20488,0.24075
1999,Lower Secondary Level,East,Married,0.32532,115,343,0.27567,0.37498
1999,Lower Secondary Level,East,Single,0.36544,173,343,0.31440,0.41648
1999,Lower Secondary Level,East,Widowed,0.22113,55,343,0.17715,0.26511
1999,Upper Secondary Level,West,Married,0.60712,3117,4855,0.59338,0.62086
1999,Upper Secondary Level,West,"Married, living apart",0.02741,120,4855,0.02281,0.03200
1999,Upper Secondary Level,West,Single,0.20208,1044,4855,0.19078,0.21337
1999,Upper Secondary Level,West,Divorced,0.08319,334,4855,0.07542,0.09095
1999,Upper Secondary Level,West,Widowed,0.08021,240,4855,0.07257,0.08785
1999,Upper Secondary Level,East,Married,0.54853,1251,2076,0.52712,0.56995
1999,Upper Secondary Level,East,"Married, living apart",0.02721,52,2076,0.02021,0.03421
1999,Upper Secondary Level,East,Single,0.22317,469,2076,0.20526,0.24109
1999,Upper Secondary Level,East,Divorced,0.09014,153,2076,0.07782,0.10246
1999,Upper Secondary Level,East,Widowed,0.11095,151,2076,0.09744,0.12446
1999,Post-secondary Non-tertiary Level,West,Married,0.56001,259,399,0.51124,0.60878
1999,Post-secondary Non-tertiary Level,West,Single,0.33840,140,399,0.29191,0.38489
1999,Post-secondary Non-tertiary Level,East,Married,0.36619,33,71,0.25333,0.47905
1999,Post-secondary Non-tertiary Level,East,Single,0.59387,38,71,0.47882,0.70892
1999,First Stage of Tertiary Education,West,Married,0.66336,411,536,0.62332,0.70340
1999,First Stage of Tertiary Education,West,Single,0.16943,92,536,0.13764,0.20122
1999,First Stage of Tertiary Education,West,Divorced,0.07336,33,536,0.05126,0.09545
1999,First Stage of Tertiary Education,East,Married,0.74286,182,222,0.68523,0.80048
1999,First Stage of Tertiary Education,East,Single,0.14278,40,222,0.09665,0.18890
1999,Second Stage of Tertiary Education,West,Married,0.59476,692,1045,0.56498,0.62454
1999,Second Stage of Tertiary Education,West,Single,0.25014,272,1045,0.22387,0.27641
1999,Second Stage of Tertiary Education,West,Divorced,0.09262,81,1045,0.07503,0.11020
1999,Second Stage of Tertiary Education,East,Married,0.71298,649,821,0.68201,0.74394
1999,Second Stage of Tertiary Education,East,Single,0.11913,101,821,0.09696,0.14131
1999,Second Stage of Tertiary Education,East,Divorced,0.10973,71,821,0.08833,0.13112
2000,Pre-primary Level,West,Single,0.97710,342,342,0.96122,0.99298
2000,Primary Level,West,Married,0.64989,265,330,0.59835,0.70144
2000,Primary Level,West,Single,0.18239,65,330,0.14067,0.22412
2000,Lower Secondary Level,West,Married,0.48705,1646,3040,0.46928,0.50482
2000,Lower Secondary Level,West,"Married, living apart",0.02113,61,3040,0.01602,0.02624
2000,Lower Secondary Level,West,Single,0.23082,763,3040,0.21584,0.24580
2000,Lower Secondary Level,West,Divorced,0.05666,140,3040,0.04844,0.06488
2000,Lower Secondary Level,West,Widowed,0.20311,430,3040,0.18880,0.21741
2000,Lower Secondary Level,East,Married,0.30756,147,503,0.26719,0.34793
2000,Lower Secondary Level,East,Single,0.38772,251,503,0.34510,0.43035
2000,Lower Secondary Level,East,Divorced,0.09051,33,503,0.06541,0.11561
2000,Lower Secondary Level,East,Widowed,0.19954,72,503,0.16458,0.23450
2000,Upper Secondary Level,West,Married,0.61677,6305,9546,0.60702,0.62653
2000,Upper Secondary Level,West,"Married, living apart",0.02332,213,9546,0.02029,0.02635
2000,Upper Secondary Level,West,Single,0.20299,1855,9546,0.19492,0.21106
2000,Upper Secondary Level,West,Divorced,0.07035,595,9546,0.06522,0.07548
2000,Upper Secondary Level,West,Widowed,0.08657,578,9546,0.08093,0.09221
2000,Upper Secondary Level,East,Married,0.55017,1923,3253,0.53307,0.56727
2000,Upper Secondary Level,East,"Married, living apart",0.01951,68,3253,0.01476,0.02427
2000,Upper Secondary Level,East,Single,0.22683,759,3253,0.21244,0.24122
2000,Upper Secondary Level,East,Divorced,0.09456,256,3253,0.08451,0.10462
2000,Upper Secondary Level,East,Widowed,0.10892,247,3253,0.09822,0.11963
2000,Post-secondary Non-tertiary Level,West,Married,0.50939,574,976,0.47802,0.54077
2000,Post-secondary Non-tertiary Level,West,Single,0.36623,327,976,0.33599,0.39647
2000,Post-secondary Non-tertiary Level,West,Divorced,0.05115,37,976,0.03732,0.06498
2000,Post-secondary Non-tertiary Level,West,Widowed,0.05614,38,976,0.04169,0.07059
2000,Post-secondary Non-tertiary Level,East,Married,0.41498,55,113,0.32373,0.50623
2000,Post-secondary Non-tertiary Level,East,Single,0.47705,58,113,0.38455,0.56956
2000,First Stage of Tertiary Education,West,Married,0.68030,1016,1346,0.65538,0.70523
2000,First Stage of Tertiary Education,West,Single,0.15260,187,1346,0.13338,0.17182
2000,First Stage of Tertiary Education,West,Divorced,0.09108,99,1346,0.07570,0.10645
2000,First Stage of Tertiary Education,West,Widowed,0.05515,44,1346,0.04295,0.06735
2000,First Stage of Tertiary Education,East,Married,0.65252,358,467,0.60929,0.69575
2000,First Stage of Tertiary Education,East,Single,0.16359,77,467,0.13001,0.19718
2000,First Stage of Tertiary Education,East,Widowed,0.09459,32,467,0.06802,0.12116
2000,Second Stage of Tertiary Education,West,Married,0.61889,1712,2527,0.59995,0.63783
2000,Second Stage of Tertiary Education,West,"Married, living apart",0.02782,63,2527,0.02140,0.03423
2000,Second Stage of Tertiary Education,West,Single,0.24187,534,2527,0.22517,0.25857
2000,Second Stage of Tertiary Education,West,Divorced,0.07880,158,2527,0.06829,0.08931
2000,Second Stage of Tertiary Education,West,Widowed,0.03239,60,2527,0.02549,0.03930
2000,Second Stage of Tertiary Education,East,Married,0.68222,935,1267,0.65657,0.70787
2000,Second Stage of Tertiary Education,East,Single,0.12897,162,1267,0.11051,0.14743
2000,Second Stage of Tertiary Education,East,Divorced,0.11968,123,1267,0.10180,0.13756
2000,Second Stage of Tertiary Education,East,Widowed,0.05128,47,1267,0.03913,0.06343
2001,Pre-primary Level,West,Single,0.99719,384,384,0.99189,1.00249
2001,Pre-primary Level,East,Single,0.99652,154,154,0.98719,1.00585
2001,Primary Level,West,Married,0.60995,198,251,0.54948,0.67041
2001,Primary Level,West,Single,0.20134,53,251,0.15163,0.25105
2001,Lower Secondary Level,West,Married,0.47736,1400,2631,0.45827,0.49645
2001,Lower Secondary Level,West,"Married, living apart",0.02359,59,2631,0.01779,0.02939
2001,Lower Secondary Level,West,Single,0.23426,674,2631,0.21807,0.25044
2001,Lower Secondary Level,West,Divorced,0.06345,131,2631,0.05413,0.07277
2001,Lower Secondary Level,West,Widowed,0.20134,367,2631,0.18601,0.21666
2001,Lower Secondary Level,East,Married,0.30916,129,417,0.26475,0.35357
2001,Lower Secondary Level,East,Single,0.40438,229,417,0.35722,0.45154
2001,Lower Secondary Level,East,Widowed,0.18950,59,417,0.15184,0.22716
2001,Upper Secondary Level,West,Married,0.60915,5649,8578,0.59883,0.61948
2001,Upper Secondary Level,West,"Married, living apart",0.02347,196,8578,0.02027,0.02668
2001,Upper Secondary Level,West,Single,0.20258,1614,8578,0.19408,0.21109
2001,Upper Secondary Level,West,Divorced,0.07776,583,8578,0.07209,0.08342
2001,Upper Secondary Level,West,Widowed,0.08703,536,8578,0.08107,0.09300
2001,Upper Secondary Level,East,Married,0.53938,1770,2998,0.52154,0.55723
2001,Upper Secondary Level,East,"Married, living apart",0.02044,60,2998,0.01538,0.02551
2001,Upper Secondary Level,East,Single,0.23413,704,2998,0.21897,0.24930
2001,Upper Secondary Level,East,Divorced,0.09637,237,2998,0.08580,0.10693
2001,Upper Secondary Level,East,Widowed,0.10967,227,2998,0.09849,0.12086
2001,Post-secondary Non-tertiary Level,West,Married,0.53957,579,931,0.50754,0.57161
2001,Post-secondary Non-tertiary Level,West,Single,0.34167,285,931,0.31118,0.37215
2001,Post-secondary Non-tertiary Level,West,Divorced,0.04400,31,931,0.03082,0.05718
2001,Post-secondary Non-tertiary Level,West,Widowed,0.06030,36,931,0.04500,0.07560
2001,Post-secondary Non-tertiary Level,East,Married,0.34931,49,110,0.25980,0.43881
2001,Post-secondary Non-tertiary Level,East,Single,0.52247,61,110,0.42869,0.61624
2001,First Stage of Tertiary Education,West,Married,0.66356,900,1232,0.63717,0.68996
2001,First Stage of Tertiary Education,West,"Married, living apart",0.02443,33,1232,0.01580,0.03305
2001,First Stage of Tertiary Education,West,Single,0.15120,163,1232,0.13118,0.17121
2001,First Stage of Tertiary Education,West,Divorced,0.10064,93,1232,0.08383,0.11744
2001,First Stage of Tertiary Education,West,Widowed,0.06018,43,1232,0.04689,0.07347
2001,First Stage of Tertiary Education,East,Married,0.67320,323,379,0.62592,0.72049
2001,First Stage of Tertiary Education,East,Single,0.13989,56,379,0.10492,0.17486
2001,Second Stage of Tertiary Education,West,Married,0.61284,1575,2328,0.59305,0.63263
2001,Second Stage of Tertiary Education,West,"Married, living apart",0.03081,64,2328,0.02379,0.03783
2001,Second Stage of Tertiary Education,West,Single,0.24831,493,2328,0.23075,0.26586
2001,Second Stage of Tertiary Education,West,Divorced,0.08151,147,2328,0.07039,0.09262
2001,Second Stage of Tertiary Education,West,Widowed,0.02653,49,2328,0.02000,0.03306
2001,Second Stage of Tertiary Education,East,Married,0.67335,888,1195,0.64675,0.69995
2001,Second Stage of Tertiary Education,East,Single,0.13146,151,1195,0.11229,0.15063
2001,Second Stage of Tertiary Education,East,Divorced,0.11117,105,1195,0.09334,0.12900
2001,Second Stage of Tertiary Education,East,Widowed,0.06050,51,1195,0.04697,0.07402
2002,Pre-primary Level,West,Single,0.99767,457,457,0.99324,1.00210
2002,Primary Level,West,Married,0.62083,181,229,0.55786,0.68381
2002,Primary Level,West,Single,0.19563,48,229,0.14413,0.24712
2002,Lower Secondary Level,West,Married,0.47415,1285,2471,0.45445,0.49384
2002,Lower Secondary Level,West,"Married, living apart",0.02460,53,2471,0.01849,0.03071
2002,Lower Secondary Level,West,Single,0.23764,648,2471,0.22085,0.25442
2002,Lower Secondary Level,West,Divorced,0.06534,131,2471,0.05559,0.07508
2002,Lower Secondary Level,West,Widowed,0.19828,354,2471,0.18256,0.21400
2002,Lower Secondary Level,East,Married,0.28117,116,387,0.23632,0.32602
2002,Lower Secondary Level,East,Single,0.43315,215,387,0.38372,0.48258
2002,Lower Secondary Level,East,Widowed,0.18472,56,387,0.14601,0.22344
2002,Upper Secondary Level,West,Married,0.61041,5710,8706,0.60017,0.62066
2002,Upper Secondary Level,West,"Married, living apart",0.02297,193,8706,0.01982,0.02612
2002,Upper Secondary Level,West,Single,0.19914,1695,8706,0.19075,0.20753
2002,Upper Secondary Level,West,Divorced,0.08073,588,8706,0.07501,0.08646
2002,Upper Secondary Level,West,Widowed,0.08674,520,8706,0.08083,0.09266
2002,Upper Secondary Level,East,Married,0.52916,1665,2878,0.51092,0.54740
2002,Upper Secondary Level,East,"Married, living apart",0.02362,71,2878,0.01807,0.02917
2002,Upper Secondary Level,East,Single,0.24457,697,2878,0.22887,0.26028
2002,Upper Secondary Level,East,Divorced,0.09692,226,2878,0.08611,0.10773
2002,Upper Secondary Level,East,Widowed,0.10573,219,2878,0.09449,0.11696
2002,Post-secondary Non-tertiary Level,West,Married,0.54094,638,1011,0.51020,0.57167
2002,Post-secondary Non-tertiary Level,West,Single,0.33268,297,1011,0.30362,0.36174
2002,Post-secondary Non-tertiary Level,West,Divorced,0.05296,42,1011,0.03915,0.06678
2002,Post-secondary Non-tertiary Level,West,Widowed,0.05784,34,1011,0.04344,0.07224
2002,Post-secondary Non-tertiary Level,East,Married,0.37095,52,121,0.28452,0.45738
2002,Post-secondary Non-tertiary Level,East,Single,0.50496,69,121,0.41550,0.59442
2002,First Stage of Tertiary Education,West,Married,0.66818,956,1290,0.64248,0.69389
2002,First Stage of Tertiary Education,West,"Married, living apart",0.02482,31,1290,0.01633,0.03331
2002,First Stage of Tertiary Education,West,Single,0.14221,156,1290,0.12314,0.16128
2002,First Stage of Tertiary Education,West,Divorced,0.10204,103,1290,0.08551,0.11856
2002,First Stage of Tertiary Education,West,Widowed,0.06275,44,1290,0.04951,0.07599
2002,First Stage of Tertiary Education,East,Married,0.65775,324,444,0.61357,0.70193
2002,First Stage of Tertiary Education,East,Single,0.15233,57,444,0.11887,0.18580
2002,First Stage of Tertiary Education,East,Divorced,0.08570,31,444,0.05963,0.11177
2002,First Stage of Tertiary Education,East,Widowed,0.08836,32,444,0.06193,0.11479
2002,Second Stage of Tertiary Education,West,Married,0.61454,2368,3236,0.59777,0.63131
2002,Second Stage of Tertiary Education,West,"Married, living apart",0.02598,67,3236,0.02050,0.03146
2002,Second Stage of Tertiary Education,West,Single,0.24773,546,3236,0.23286,0.26261
2002,Second Stage of Tertiary Education,West,Divorced,0.08417,192,3236,0.07460,0.09373
2002,Second Stage of Tertiary Education,West,Widowed,0.02758,63,3236,0.02194,0.03322
2002,Second Stage of Tertiary Education,East,Married,0.65321,966,1302,0.62735,0.67907
2002,Second Stage of Tertiary Education,East,Single,0.13983,168,1302,0.12098,0.15867
2002,Second Stage of Tertiary Education,East,Divorced,0.12028,112,1302,0.10261,0.13796
2002,Second Stage of Tertiary Education,East,Widowed,0.06389,56,1302,0.05060,0.07718
2003,Pre-primary Level,West,Single,0.98149,452,452,0.96905,0.99393
2003,Primary Level,West,Married,0.59759,164,217,0.53220,0.66299
2003,Primary Level,West,Single,0.22435,53,217,0.16872,0.27998
2003,Lower Secondary Level,West,Married,0.46542,1192,2324,0.44513,0.48570
2003,Lower Secondary Level,West,"Married, living apart",0.01776,49,2324,0.01239,0.02314
2003,Lower Secondary Level,West,Single,0.24645,612,2324,0.22892,0.26397
2003,Lower Secondary Level,West,Divorced,0.07097,129,2324,0.06053,0.08141
2003,Lower Secondary Level,West,Widowed,0.19941,342,2324,0.18316,0.21566
2003,Lower Secondary Level,East,Married,0.26874,109,378,0.22399,0.31348
2003,Lower Secondary Level,East,Single,0.46459,217,378,0.41424,0.51493
2003,Lower Secondary Level,East,Widowed,0.17338,52,378,0.13517,0.21160
2003,Upper Secondary Level,West,Married,0.60544,5372,8297,0.59493,0.61596
2003,Upper Secondary Level,West,"Married, living apart",0.02532,205,8297,0.02194,0.02870
2003,Upper Secondary Level,West,Single,0.19818,1630,8297,0.18960,0.20676
2003,Upper Secondary Level,West,Divorced,0.08324,578,8297,0.07730,0.08919
2003,Upper Secondary Level,West,Widowed,0.08781,512,8297,0.08172,0.09390
2003,Upper Secondary Level,East,Married,0.51288,1589,2809,0.49439,0.53136
2003,Upper Secondary Level,East,"Married, living apart",0.02664,73,2809,0.02068,0.03259
2003,Upper Secondary Level,East,Single,0.25179,695,2809,0.23573,0.26784
2003,Upper Secondary Level,East,Divorced,0.10244,233,2809,0.09122,0.11365
2003,Upper Secondary Level,East,Widowed,0.10626,219,2809,0.09486,0.11766
2003,Post-secondary Non-tertiary Level,West,Married,0.54134,618,990,0.51028,0.57239
2003,Post-secondary Non-tertiary Level,West,Single,0.31796,292,990,0.28893,0.34698
2003,Post-secondary Non-tertiary Level,West,Divorced,0.06328,47,990,0.04811,0.07845
2003,Post-secondary Non-tertiary Level,West,Widowed,0.05518,33,990,0.04095,0.06941
2003,Post-secondary Non-tertiary Level,East,Married,0.37221,52,130,0.28879,0.45562
2003,Post-secondary Non-tertiary Level,East,Single,0.50840,78,130,0.42213,0.59468
2003,First Stage of Tertiary Education,West,Married,0.64545,889,1235,0.61876,0.67214
2003,First Stage of Tertiary Education,West,"Married, living apart",0.02949,37,1235,0.02005,0.03893
2003,First Stage of Tertiary Education,West,Single,0.15465,161,1235,0.13448,0.17483
2003,First Stage of Tertiary Education,West,Divorced,0.10321,102,1235,0.08623,0.12018
2003,First Stage of Tertiary Education,West,Widowed,0.06720,46,1235,0.05323,0.08117
2003,First Stage of Tertiary Education,East,Married,0.66052,324,445,0.61647,0.70456
2003,First Stage of Tertiary Education,East,Single,0.14659,57,445,0.11369,0.17949
2003,First Stage of Tertiary Education,East,Divorced,0.08484,32,445,0.05892,0.11076
2003,First Stage of Tertiary Education,East,Widowed,0.08917,32,445,0.06266,0.11568
2003,Second Stage of Tertiary Education,West,Married,0.60061,2220,3062,0.58326,0.61796
2003,Second Stage of Tertiary Education,West,"Married, living apart",0.02904,75,3062,0.02309,0.03499
2003,Second Stage of Tertiary Education,West,Single,0.25679,522,3062,0.24132,0.27227
2003,Second Stage of Tertiary Education,West,Divorced,0.08545,181,3062,0.07555,0.09535
2003,Second Stage of Tertiary Education,West,Widowed,0.02810,64,3062,0.02225,0.03396
2003,Second Stage of Tertiary Education,East,Married,0.65524,938,1268,0.62907,0.68141
2003,Second Stage of Tertiary Education,East,Single,0.14285,168,1268,0.12358,0.16212
2003,Second Stage of Tertiary Education,East,Divorced,0.11186,104,1268,0.09451,0.12922
2003,Second Stage of Tertiary Education,East,Widowed,0.06653,58,1268,0.05281,0.08026
2004,Pre-primary Level,West,Single,0.99384,472,472,0.98677,1.00091
2004,Primary Level,West,Married,0.59382,154,200,0.52559,0.66206
2004,Primary Level,West,Single,0.22140,46,200,0.16371,0.27908
2004,Lower Secondary Level,West,Married,0.45567,1114,2205,0.43488,0.47646
2004,Lower Secondary Level,West,"Married, living apart",0.01882,46,2205,0.01315,0.02450
2004,Lower Secondary Level,West,Single,0.24458,574,2205,0.22663,0.26252
2004,Lower Secondary Level,West,Divorced,0.07756,137,2205,0.06639,0.08873
2004,Lower Secondary Level,West,Widowed,0.20337,334,2205,0.18656,0.22017
2004,Lower Secondary Level,East,Married,0.25866,102,340,0.21204,0.30527
2004,Lower Secondary Level,East,Single,0.50619,196,340,0.45297,0.55941
2004,Lower Secondary Level,East,Widowed,0.14920,42,340,0.11127,0.18712
2004,Upper Secondary Level,West,Married,0.59994,5166,8035,0.58923,0.61065
2004,Upper Secondary Level,West,"Married, living apart",0.02581,191,8035,0.02235,0.02928
2004,Upper Secondary Level,West,Single,0.20409,1606,8035,0.19528,0.21291
2004,Upper Secondary Level,West,Divorced,0.08515,580,8035,0.07904,0.09125
2004,Upper Secondary Level,West,Widowed,0.08501,492,8035,0.07891,0.09111
2004,Upper Secondary Level,East,Married,0.50197,1528,2746,0.48327,0.52068
2004,Upper Secondary Level,East,"Married, living apart",0.03101,65,2746,0.02452,0.03749
2004,Upper Secondary Level,East,Single,0.25853,711,2746,0.24215,0.27491
2004,Upper Secondary Level,East,Divorced,0.10424,230,2746,0.09280,0.11567
2004,Upper Secondary Level,East,Widowed,0.10426,212,2746,0.09283,0.11569
2004,Post-secondary Non-tertiary Level,West,Married,0.53089,609,989,0.49977,0.56201
2004,Post-secondary Non-tertiary Level,West,Single,0.31430,294,989,0.28535,0.34325
2004,Post-secondary Non-tertiary Level,West,Divorced,0.07783,55,989,0.06112,0.09453
2004,Post-secondary Non-tertiary Level,West,Widowed,0.05530,31,989,0.04105,0.06955
2004,Post-secondary Non-tertiary Level,East,Married,0.32612,52,139,0.24791,0.40434
2004,Post-secondary Non-tertiary Level,East,Single,0.57031,87,139,0.48771,0.65290
2004,First Stage of Tertiary Education,West,Married,0.65658,880,1207,0.62978,0.68338
2004,First Stage of Tertiary Education,West,"Married, living apart",0.02781,37,1207,0.01853,0.03709
2004,First Stage of Tertiary Education,West,Single,0.15740,157,1207,0.13685,0.17796
2004,First Stage of Tertiary Education,West,Divorced,0.10387,94,1207,0.08665,0.12108
2004,First Stage of Tertiary Education,West,Widowed,0.05434,39,1207,0.04155,0.06714
2004,First Stage of Tertiary Education,East,Married,0.65040,306,430,0.60527,0.69552
2004,First Stage of Tertiary Education,East,Single,0.14987,57,430,0.11609,0.18365
2004,First Stage of Tertiary Education,East,Divorced,0.09828,35,430,0.07011,0.12645
2004,First Stage of Tertiary Education,East,Widowed,0.08569,32,430,0.05920,0.11218
2004,Second Stage of Tertiary Education,West,Married,0.59062,2156,3019,0.57308,0.60816
2004,Second Stage of Tertiary Education,West,"Married, living apart",0.03068,76,3019,0.02452,0.03683
2004,Second Stage of Tertiary Education,West,Single,0.25978,538,3019,0.24414,0.27543
2004,Second Stage of Tertiary Education,West,Divorced,0.08988,181,3019,0.07968,0.10009
2004,Second Stage of Tertiary Education,West,Widowed,0.02904,68,3019,0.02305,0.03503
2004,Second Stage of Tertiary Education,East,Married,0.64360,921,1276,0.61731,0.66989
2004,Second Stage of Tertiary Education,East,"Married, living apart",0.02980,34,1276,0.02046,0.03913
2004,Second Stage of Tertiary Education,East,Single,0.13744,157,1276,0.11854,0.15633
2004,Second Stage of Tertiary Education,East,Divorced,0.11922,106,1276,0.10143,0.13701
