year,age_gr,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,female,Married,0.68755,1486,1924,0.66684,0.70827
1997,46-65 y.,female,"Married, living apart",0.02555,41,1924,0.01850,0.03260
1997,46-65 y.,female,Single,0.04895,50,1924,0.03931,0.05860
1997,46-65 y.,female,Divorced,0.10986,160,1924,0.09588,0.12384
1997,46-65 y.,female,Widowed,0.12809,187,1924,0.11315,0.14302
1997,66 and older,male,Married,0.76683,527,604,0.73308,0.80058
1997,66 and older,male,Widowed,0.15765,77,604,0.12856,0.18674
1997,66 and older,female,Married,0.30541,387,938,0.27592,0.33490
1997,66 and older,female,Single,0.06768,47,938,0.05160,0.08377
1997,66 and older,female,Divorced,0.08149,63,938,0.06398,0.09901
1997,66 and older,female,Widowed,0.53690,441,938,0.50497,0.56883
1998,17-29 y.,male,Married,0.13796,249,1542,0.12074,0.15518
1998,17-29 y.,male,Single,0.84552,1293,1542,0.82748,0.86357
1998,17-29 y.,female,Married,0.25556,452,1542,0.23378,0.27734
1998,17-29 y.,female,Single,0.71092,1090,1542,0.68828,0.73355
1998,30-45 y.,male,Married,0.65413,1640,2369,0.63498,0.67329
1998,30-45 y.,male,"Married, living apart",0.03015,67,2369,0.02326,0.03703
1998,30-45 y.,male,Single,0.23983,502,2369,0.22263,0.25703
1998,30-45 y.,male,Divorced,0.07343,160,2369,0.06292,0.08393
1998,30-45 y.,female,Married,0.68960,1811,2428,0.67119,0.70800
1998,30-45 y.,female,"Married, living apart",0.04478,96,2428,0.03655,0.05300
1998,30-45 y.,female,Single,0.14303,297,2428,0.12910,0.15696
1998,30-45 y.,female,Divorced,0.11183,224,2428,0.09929,0.12436
1998,46-65 y.,male,Married,0.79261,1857,2189,0.77562,0.80959
1998,46-65 y.,male,"Married, living apart",0.03290,60,2189,0.02543,0.04038
1998,46-65 y.,male,Single,0.06535,85,2189,0.05499,0.07570
1998,46-65 y.,male,Divorced,0.08571,141,2189,0.07398,0.09744
1998,46-65 y.,male,Widowed,0.02343,46,2189,0.01709,0.02977
1998,46-65 y.,female,Married,0.69766,1702,2204,0.67848,0.71683
1998,46-65 y.,female,"Married, living apart",0.02615,47,2204,0.01949,0.03282
1998,46-65 y.,female,Single,0.04922,60,2204,0.04019,0.05825
1998,46-65 y.,female,Divorced,0.11779,193,2204,0.10433,0.13125
1998,46-65 y.,female,Widowed,0.10918,202,2204,0.09616,0.12220
1998,66 and older,male,Married,0.75784,617,717,0.72646,0.78922
1998,66 and older,male,Widowed,0.17124,100,717,0.14364,0.19883
1998,66 and older,female,Married,0.32325,460,1089,0.29545,0.35104
1998,66 and older,female,Single,0.06549,57,1089,0.05079,0.08019
1998,66 and older,female,Divorced,0.07171,69,1089,0.05638,0.08704
1998,66 and older,female,Widowed,0.53255,503,1089,0.50291,0.56220
1999,17-29 y.,male,Married,0.13812,220,1427,0.12021,0.15602
1999,17-29 y.,male,Single,0.84398,1207,1427,0.82515,0.86282
1999,17-29 y.,female,Married,0.22816,397,1474,0.20673,0.24959
1999,17-29 y.,female,Single,0.73648,1077,1474,0.71398,0.75898
1999,30-45 y.,male,Married,0.62290,1548,2322,0.60318,0.64262
1999,30-45 y.,male,"Married, living apart",0.02923,66,2322,0.02238,0.03608
1999,30-45 y.,male,Single,0.26040,531,2322,0.24255,0.27825
1999,30-45 y.,male,Divorced,0.08477,177,2322,0.07343,0.09610
1999,30-45 y.,female,Married,0.66983,1712,2360,0.65085,0.68881
1999,30-45 y.,female,"Married, living apart",0.04537,97,2360,0.03697,0.05377
1999,30-45 y.,female,Single,0.15370,315,2360,0.13915,0.16826
1999,30-45 y.,female,Divorced,0.11913,236,2360,0.10605,0.13220
1999,46-65 y.,male,Married,0.78821,1758,2080,0.77064,0.80577
1999,46-65 y.,male,"Married, living apart",0.02890,54,2080,0.02170,0.03611
1999,46-65 y.,male,Single,0.06456,75,2080,0.05400,0.07512
1999,46-65 y.,male,Divorced,0.09345,146,2080,0.08094,0.10596
1999,46-65 y.,male,Widowed,0.02488,47,2080,0.01819,0.03158
1999,46-65 y.,female,Married,0.69775,1629,2109,0.67814,0.71735
1999,46-65 y.,female,"Married, living apart",0.02328,45,2109,0.01684,0.02971
1999,46-65 y.,female,Single,0.05262,59,2109,0.04308,0.06215
1999,46-65 y.,female,Divorced,0.12065,184,2109,0.10674,0.13455
1999,46-65 y.,female,Widowed,0.10571,192,2109,0.09259,0.11884
1999,66 and older,male,Married,0.75415,609,705,0.72235,0.78596
1999,66 and older,male,Widowed,0.16083,96,705,0.13369,0.18797
1999,66 and older,female,Married,0.32458,447,1041,0.29612,0.35303
1999,66 and older,female,Single,0.06525,54,1041,0.05024,0.08026
1999,66 and older,female,Divorced,0.07285,70,1041,0.05705,0.08864
1999,66 and older,female,Widowed,0.52851,470,1041,0.49817,0.55885
2000,17-29 y.,male,Married,0.13300,290,2199,0.11880,0.14720
2000,17-29 y.,male,Single,0.85312,1909,2199,0.83832,0.86792
2000,17-29 y.,female,Married,0.21154,525,2353,0.19503,0.22804
2000,17-29 y.,female,"Married, living apart",0.01576,32,2353,0.01073,0.02080
2000,17-29 y.,female,Single,0.75540,1765,2353,0.73803,0.77277
2000,17-29 y.,female,Divorced,0.01694,31,2353,0.01173,0.02216
2000,30-45 y.,male,Married,0.63631,2731,3985,0.62137,0.65124
2000,30-45 y.,male,"Married, living apart",0.02877,106,3985,0.02358,0.03397
2000,30-45 y.,male,Single,0.26489,887,3985,0.25119,0.27860
2000,30-45 y.,male,Divorced,0.06887,261,3985,0.06101,0.07673
2000,30-45 y.,female,Married,0.69771,3068,4172,0.68377,0.71164
2000,30-45 y.,female,"Married, living apart",0.03225,134,4172,0.02689,0.03761
2000,30-45 y.,female,Single,0.15452,545,4172,0.14355,0.16549
2000,30-45 y.,female,Divorced,0.10590,389,4172,0.09656,0.11523
2000,30-45 y.,female,Widowed,0.00963,36,4172,0.00666,0.01259
2000,46-65 y.,male,Married,0.77280,3167,3830,0.75953,0.78607
2000,46-65 y.,male,"Married, living apart",0.03035,99,3830,0.02491,0.03578
2000,46-65 y.,male,Single,0.07092,179,3830,0.06279,0.07905
2000,46-65 y.,male,Divorced,0.09753,293,3830,0.08814,0.10693
2000,46-65 y.,male,Widowed,0.02840,92,3830,0.02314,0.03366
2000,46-65 y.,female,Married,0.71951,3027,3936,0.70547,0.73355
2000,46-65 y.,female,"Married, living apart",0.02242,81,3936,0.01780,0.02705
2000,46-65 y.,female,Single,0.05024,134,3936,0.04341,0.05706
2000,46-65 y.,female,Divorced,0.11333,357,3936,0.10342,0.12323
2000,46-65 y.,female,Widowed,0.09450,337,3936,0.08536,0.10364
2000,66 and older,male,Married,0.77806,1259,1499,0.75702,0.79911
2000,66 and older,male,Divorced,0.02661,31,1499,0.01846,0.03476
2000,66 and older,male,Widowed,0.16825,209,1499,0.14931,0.18720
2000,66 and older,female,Married,0.36170,908,2040,0.34085,0.38256
2000,66 and older,female,Single,0.06134,105,2040,0.05092,0.07175
2000,66 and older,female,Divorced,0.06795,123,2040,0.05703,0.07888
2000,66 and older,female,Widowed,0.49768,904,2040,0.47598,0.51938
2001,17-29 y.,male,Married,0.11637,233,1963,0.10218,0.13056
2001,17-29 y.,male,Single,0.87053,1730,1963,0.85568,0.88539
2001,17-29 y.,female,Married,0.19429,432,2066,0.17722,0.21135
2001,17-29 y.,female,Single,0.77381,1634,2066,0.75576,0.79185
2001,30-45 y.,male,Married,0.61986,2392,3536,0.60386,0.63586
2001,30-45 y.,male,"Married, living apart",0.02762,95,3536,0.02221,0.03302
2001,30-45 y.,male,Single,0.27854,810,3536,0.26377,0.29332
2001,30-45 y.,male,Divorced,0.07233,239,3536,0.06379,0.08087
2001,30-45 y.,female,Married,0.67329,2737,3756,0.65829,0.68829
2001,30-45 y.,female,"Married, living apart",0.03646,130,3756,0.03047,0.04246
2001,30-45 y.,female,Single,0.17047,524,3756,0.15844,0.18250
2001,30-45 y.,female,Divorced,0.11263,365,3756,0.10252,0.12275
2001,46-65 y.,male,Married,0.75271,2875,3525,0.73846,0.76695
2001,46-65 y.,male,"Married, living apart",0.03207,101,3525,0.02625,0.03788
2001,46-65 y.,male,Single,0.08163,178,3525,0.07259,0.09068
2001,46-65 y.,male,Divorced,0.10444,280,3525,0.09434,0.11453
2001,46-65 y.,male,Widowed,0.02915,91,3525,0.02360,0.03471
2001,46-65 y.,female,Married,0.71010,2735,3570,0.69522,0.72499
2001,46-65 y.,female,"Married, living apart",0.02291,73,3570,0.01800,0.02782
2001,46-65 y.,female,Single,0.05505,128,3570,0.04756,0.06253
2001,46-65 y.,female,Divorced,0.12063,343,3570,0.10995,0.13132
2001,46-65 y.,female,Widowed,0.09131,291,3570,0.08186,0.10076
2001,66 and older,male,Married,0.77774,1210,1407,0.75601,0.79947
2001,66 and older,male,Widowed,0.16164,197,1407,0.14240,0.18088
2001,66 and older,female,Married,0.37215,877,1902,0.35042,0.39388
2001,66 and older,female,Single,0.05897,90,1902,0.04838,0.06956
2001,66 and older,female,Divorced,0.07288,124,1902,0.06119,0.08456
2001,66 and older,female,Widowed,0.48545,811,1902,0.46298,0.50792
2002,17-29 y.,male,Married,0.10192,179,1994,0.08863,0.11520
2002,17-29 y.,male,Single,0.88523,1815,1994,0.87124,0.89923
2002,17-29 y.,female,Married,0.16983,357,2081,0.15370,0.18597
2002,17-29 y.,female,Single,0.80392,1724,2081,0.78685,0.82098
2002,30-45 y.,male,Married,0.62206,2394,3557,0.60613,0.63800
2002,30-45 y.,male,"Married, living apart",0.02364,94,3557,0.01864,0.02863
2002,30-45 y.,male,Single,0.27930,828,3557,0.26455,0.29404
2002,30-45 y.,male,Divorced,0.07283,241,3557,0.06429,0.08137
2002,30-45 y.,female,Married,0.65985,2785,3875,0.64493,0.67477
2002,30-45 y.,female,"Married, living apart",0.03732,128,3875,0.03135,0.04329
2002,30-45 y.,female,Single,0.17525,557,3875,0.16327,0.18722
2002,30-45 y.,female,Divorced,0.11831,372,3875,0.10813,0.12848
2002,30-45 y.,female,Widowed,0.00928,33,3875,0.00626,0.01230
2002,46-65 y.,male,Married,0.74128,3224,3929,0.72759,0.75498
2002,46-65 y.,male,"Married, living apart",0.03503,110,3929,0.02928,0.04078
2002,46-65 y.,male,Single,0.08652,189,3929,0.07773,0.09531
2002,46-65 y.,male,Divorced,0.11168,324,3929,0.10183,0.12153
2002,46-65 y.,male,Widowed,0.02549,82,3929,0.02057,0.03042
2002,46-65 y.,female,Married,0.70718,3081,3925,0.69294,0.72142
2002,46-65 y.,female,"Married, living apart",0.02043,68,3925,0.01600,0.02486
2002,46-65 y.,female,Single,0.05888,139,3925,0.05151,0.06624
2002,46-65 y.,female,Divorced,0.12627,355,3925,0.11588,0.13666
2002,46-65 y.,female,Widowed,0.08724,282,3925,0.07841,0.09607
2002,66 and older,male,Married,0.77459,1319,1562,0.75386,0.79532
2002,66 and older,male,Divorced,0.03203,37,1562,0.02329,0.04076
2002,66 and older,male,Widowed,0.15229,206,1562,0.13446,0.17011
2002,66 and older,female,Married,0.38565,952,1951,0.36404,0.40725
2002,66 and older,female,Single,0.05566,83,1951,0.04548,0.06584
2002,66 and older,female,Divorced,0.06871,123,1951,0.05748,0.07993
2002,66 and older,female,Widowed,0.47717,793,1951,0.45500,0.49934
2003,17-29 y.,male,Married,0.09080,146,1911,0.07791,0.10369
2003,17-29 y.,male,Single,0.89538,1765,1911,0.88165,0.90910
2003,17-29 y.,female,Married,0.17460,327,2028,0.15808,0.19113
2003,17-29 y.,female,Single,0.79562,1701,2028,0.77807,0.81318
2003,30-45 y.,male,Married,0.60717,2175,3322,0.59056,0.62378
2003,30-45 y.,male,"Married, living apart",0.03063,106,3322,0.02477,0.03649
2003,30-45 y.,male,Single,0.28989,821,3322,0.27446,0.30532
2003,30-45 y.,male,Divorced,0.06982,220,3322,0.06115,0.07848
2003,30-45 y.,female,Married,0.65133,2523,3582,0.63573,0.66694
2003,30-45 y.,female,"Married, living apart",0.03790,132,3582,0.03165,0.04416
2003,30-45 y.,female,Single,0.18469,578,3582,0.17198,0.19740
2003,30-45 y.,female,Divorced,0.11760,349,3582,0.10705,0.12815
2003,46-65 y.,male,Married,0.72560,3038,3755,0.71133,0.73988
2003,46-65 y.,male,"Married, living apart",0.03678,107,3755,0.03076,0.04280
2003,46-65 y.,male,Single,0.09078,188,3755,0.08159,0.09997
2003,46-65 y.,male,Divorced,0.12218,341,3755,0.11170,0.13266
2003,46-65 y.,male,Widowed,0.02466,81,3755,0.01970,0.02962
2003,46-65 y.,female,Married,0.69503,2968,3817,0.68042,0.70963
2003,46-65 y.,female,"Married, living apart",0.02115,77,3817,0.01659,0.02572
2003,46-65 y.,female,Single,0.06696,153,3817,0.05903,0.07489
2003,46-65 y.,female,Divorced,0.13169,350,3817,0.12096,0.14241
2003,46-65 y.,female,Widowed,0.08518,269,3817,0.07632,0.09403
2003,66 and older,male,Married,0.76792,1349,1630,0.74742,0.78842
2003,66 and older,male,"Married, living apart",0.01776,31,1630,0.01135,0.02418
2003,66 and older,male,Divorced,0.03377,40,1630,0.02499,0.04254
2003,66 and older,male,Widowed,0.15340,210,1630,0.13590,0.17090
2003,66 and older,female,Married,0.39571,972,1968,0.37409,0.41732
2003,66 and older,female,Single,0.05269,78,1968,0.04281,0.06256
2003,66 and older,female,Divorced,0.07259,129,1968,0.06112,0.08405
2003,66 and older,female,Widowed,0.46831,789,1968,0.44626,0.49036
2004,17-29 y.,male,Married,0.07754,138,1893,0.06549,0.08959
2004,17-29 y.,male,Single,0.91011,1755,1893,0.89722,0.92300
2004,17-29 y.,female,Married,0.14939,297,2007,0.13379,0.16499
2004,17-29 y.,female,Single,0.82679,1710,2007,0.81022,0.84335
2004,30-45 y.,male,Married,0.59575,2004,3118,0.57852,0.61298
2004,30-45 y.,male,"Married, living apart",0.03198,96,3118,0.02580,0.03816
2004,30-45 y.,male,Single,0.30610,821,3118,0.28992,0.32228
2004,30-45 y.,male,Divorced,0.06333,197,3118,0.05478,0.07188
2004,30-45 y.,female,Married,0.63059,2346,3376,0.61431,0.64688
2004,30-45 y.,female,"Married, living apart",0.04340,120,3376,0.03653,0.05028
2004,30-45 y.,female,Single,0.19312,569,3376,0.17980,0.20644
2004,30-45 y.,female,Divorced,0.12435,341,3376,0.11322,0.13548
2004,46-65 y.,male,Married,0.71827,2911,3626,0.70363,0.73292
2004,46-65 y.,male,"Married, living apart",0.03655,106,3626,0.03044,0.04266
2004,46-65 y.,male,Single,0.09225,188,3626,0.08283,0.10167
2004,46-65 y.,male,Divorced,0.13004,347,3626,0.11909,0.14099
2004,46-65 y.,male,Widowed,0.02289,74,3626,0.01802,0.02776
2004,46-65 y.,female,Married,0.69400,2891,3739,0.67922,0.70877
2004,46-65 y.,female,"Married, living apart",0.02152,87,3739,0.01687,0.02617
2004,46-65 y.,female,Single,0.06280,148,3739,0.05503,0.07058
2004,46-65 y.,female,Divorced,0.13725,357,3739,0.12622,0.14828
2004,46-65 y.,female,Widowed,0.08443,256,3739,0.07552,0.09334
2004,66 and older,male,Married,0.76898,1400,1717,0.74904,0.78892
2004,66 and older,male,"Married, living apart",0.02297,34,1717,0.01588,0.03006
2004,66 and older,male,Single,0.03098,34,1717,0.02278,0.03918
2004,66 and older,male,Divorced,0.04354,52,1717,0.03388,0.05319
2004,66 and older,male,Widowed,0.13353,197,1717,0.11744,0.14962
2004,66 and older,female,Married,0.40579,1028,2025,0.38440,0.42719
2004,66 and older,female,Single,0.05496,82,2025,0.04503,0.06489
2004,66 and older,female,Divorced,0.07727,142,2025,0.06563,0.08890
2004,66 and older,female,Widowed,0.45395,773,2025,0.43226,0.47564
2005,17-29 y.,male,Married,0.07416,122,1814,0.06210,0.08623
2005,17-29 y.,male,Single,0.91901,1692,1814,0.90645,0.93157
2005,17-29 y.,female,Married,0.14469,277,1951,0.12908,0.16030
2005,17-29 y.,female,Single,0.82313,1674,1951,0.80619,0.84006
2005,30-45 y.,male,Married,0.58524,1830,2894,0.56729,0.60320
2005,30-45 y.,male,"Married, living apart",0.03361,83,2894,0.02704,0.04018
2005,30-45 y.,male,Single,0.30544,783,2894,0.28866,0.32223
2005,30-45 y.,male,Divorced,0.07328,198,2894,0.06378,0.08278
2005,30-45 y.,female,Married,0.61684,2140,3156,0.59988,0.63381
2005,30-45 y.,female,"Married, living apart",0.04189,117,3156,0.03490,0.04888
2005,30-45 y.,female,Single,0.19977,561,3156,0.18582,0.21372
2005,30-45 y.,female,Divorced,0.13218,338,3156,0.12036,0.14399
2005,46-65 y.,male,Married,0.72323,2747,3431,0.70826,0.73820
2005,46-65 y.,male,"Married, living apart",0.03429,104,3431,0.02820,0.04038
2005,46-65 y.,male,Single,0.09843,188,3431,0.08846,0.10840
2005,46-65 y.,male,Divorced,0.12506,327,3431,0.11399,0.13613
2005,46-65 y.,male,Widowed,0.01899,65,3431,0.01442,0.02356
2005,46-65 y.,female,Married,0.68701,2755,3585,0.67183,0.70220
2005,46-65 y.,female,"Married, living apart",0.02475,87,3585,0.01966,0.02983
2005,46-65 y.,female,Single,0.06643,148,3585,0.05828,0.07459
2005,46-65 y.,female,Divorced,0.14542,360,3585,0.13388,0.15697
2005,46-65 y.,female,Widowed,0.07638,235,3585,0.06768,0.08508
2005,66 and older,male,Married,0.76060,1401,1735,0.74052,0.78069
2005,66 and older,male,"Married, living apart",0.02327,35,1735,0.01617,0.03036
2005,66 and older,male,Single,0.03453,40,1735,0.02594,0.04312
2005,66 and older,male,Divorced,0.04391,53,1735,0.03427,0.05355
2005,66 and older,male,Widowed,0.13769,206,1735,0.12147,0.15391
2005,66 and older,female,Married,0.41354,1027,2010,0.39201,0.43508
2005,66 and older,female,Single,0.05377,81,2010,0.04391,0.06364
2005,66 and older,female,Divorced,0.07596,137,2010,0.06437,0.08754
2005,66 and older,female,Widowed,0.44687,765,2010,0.42513,0.46862
2006,17-29 y.,male,Married,0.07953,132,1902,0.06737,0.09169
2006,17-29 y.,male,Single,0.91284,1770,1902,0.90016,0.92552
2006,17-29 y.,female,Married,0.14875,294,2029,0.13326,0.16424
2006,17-29 y.,female,Single,0.82710,1735,2029,0.81064,0.84356
2006,30-45 y.,male,Married,0.58509,1888,2968,0.56736,0.60282
2006,30-45 y.,male,"Married, living apart",0.03407,79,2968,0.02755,0.04060
2006,30-45 y.,male,Single,0.30779,801,2968,0.29119,0.32440
2006,30-45 y.,male,Divorced,0.07125,200,2968,0.06199,0.08051
2006,30-45 y.,female,Married,0.62111,2205,3305,0.60457,0.63765
2006,30-45 y.,female,"Married, living apart",0.04108,126,3305,0.03431,0.04785
2006,30-45 y.,female,Single,0.20611,598,3305,0.19232,0.21990
2006,30-45 y.,female,Divorced,0.12231,344,3305,0.11114,0.13348
2006,30-45 y.,female,Widowed,0.00940,32,3305,0.00611,0.01269
2006,46-65 y.,male,Married,0.70738,2886,3653,0.69263,0.72214
2006,46-65 y.,male,"Married, living apart",0.03517,106,3653,0.02920,0.04115
2006,46-65 y.,male,Single,0.09633,206,3653,0.08676,0.10590
2006,46-65 y.,male,Divorced,0.14448,394,3653,0.13308,0.15588
2006,46-65 y.,male,Widowed,0.01663,61,3653,0.01248,0.02078
2006,46-65 y.,female,Married,0.67342,2964,3923,0.65875,0.68810
2006,46-65 y.,female,"Married, living apart",0.03174,108,3923,0.02625,0.03722
2006,46-65 y.,female,Single,0.06796,172,3923,0.06009,0.07584
2006,46-65 y.,female,Divorced,0.15328,430,3923,0.14200,0.16455
2006,46-65 y.,female,Widowed,0.07360,249,3923,0.06543,0.08177
2006,66 and older,male,Married,0.74029,1658,2080,0.72144,0.75914
2006,66 and older,male,"Married, living apart",0.02106,42,2080,0.01489,0.02724
2006,66 and older,male,Single,0.03718,50,2080,0.02905,0.04532
2006,66 and older,male,Divorced,0.04678,70,2080,0.03770,0.05586
2006,66 and older,male,Widowed,0.15468,260,2080,0.13914,0.17023
2006,66 and older,female,Married,0.41039,1207,2321,0.39037,0.43041
2006,66 and older,female,Single,0.05774,100,2321,0.04825,0.06724
2006,66 and older,female,Divorced,0.07590,152,2321,0.06512,0.08667
2006,66 and older,female,Widowed,0.44215,862,2321,0.42194,0.46236
2007,17-29 y.,male,Married,0.06170,110,1797,0.05057,0.07283
2007,17-29 y.,male,Single,0.93424,1687,1797,0.92278,0.94570
2007,17-29 y.,female,Married,0.14742,257,1894,0.13145,0.16339
2007,17-29 y.,female,Single,0.82521,1637,1894,0.80810,0.84232
2007,30-45 y.,male,Married,0.56900,1700,2701,0.55032,0.58768
2007,30-45 y.,male,"Married, living apart",0.02340,61,2701,0.01770,0.02910
2007,30-45 y.,male,Single,0.32741,749,2701,0.30971,0.34511
2007,30-45 y.,male,Divorced,0.07841,191,2701,0.06827,0.08855
2007,30-45 y.,female,Married,0.61252,1980,2974,0.59501,0.63003
2007,30-45 y.,female,"Married, living apart",0.04027,103,2974,0.03321,0.04734
2007,30-45 y.,female,Single,0.21706,575,2974,0.20224,0.23188
2007,30-45 y.,female,Divorced,0.12103,316,2974,0.10931,0.13276
2007,46-65 y.,male,Married,0.70592,2661,3397,0.69059,0.72124
2007,46-65 y.,male,"Married, living apart",0.03527,98,3397,0.02906,0.04147
2007,46-65 y.,male,Single,0.10626,218,3397,0.09590,0.11663
2007,46-65 y.,male,Divorced,0.13585,366,3397,0.12432,0.14737
2007,46-65 y.,male,Widowed,0.01671,54,3397,0.01240,0.02102
2007,46-65 y.,female,Married,0.66394,2727,3663,0.64865,0.67924
2007,46-65 y.,female,"Married, living apart",0.03497,112,3663,0.02902,0.04092
2007,46-65 y.,female,Single,0.07139,171,3663,0.06305,0.07972
2007,46-65 y.,female,Divorced,0.15425,422,3663,0.14256,0.16595
2007,46-65 y.,female,Widowed,0.07544,231,3663,0.06689,0.08400
2007,66 and older,male,Married,0.74632,1628,2039,0.72743,0.76521
2007,66 and older,male,"Married, living apart",0.02295,42,2039,0.01645,0.02945
2007,66 and older,male,Single,0.03334,46,2039,0.02555,0.04114
2007,66 and older,male,Divorced,0.05539,82,2039,0.04546,0.06532
2007,66 and older,male,Widowed,0.14200,241,2039,0.12685,0.15715
2007,66 and older,female,Married,0.43014,1227,2303,0.40991,0.45036
2007,66 and older,female,"Married, living apart",0.01509,32,2303,0.01011,0.02007
2007,66 and older,female,Single,0.05381,91,2303,0.04459,0.06302
2007,66 and older,female,Divorced,0.08832,164,2303,0.07673,0.09991
2007,66 and older,female,Widowed,0.41264,789,2303,0.39253,0.43275
2008,17-29 y.,male,Married,0.06729,112,1636,0.05515,0.07944
2008,17-29 y.,male,Single,0.92969,1524,1636,0.91729,0.94208
2008,17-29 y.,female,Married,0.13531,226,1745,0.11926,0.15137
2008,17-29 y.,female,Single,0.84205,1519,1745,0.82493,0.85916
2008,30-45 y.,male,Married,0.55434,1502,2458,0.53469,0.57399
2008,30-45 y.,male,"Married, living apart",0.02583,60,2458,0.01955,0.03210
2008,30-45 y.,male,Single,0.34369,732,2458,0.32491,0.36247
2008,30-45 y.,male,Divorced,0.07543,164,2458,0.06499,0.08587
2008,30-45 y.,female,Married,0.60333,1764,2682,0.58481,0.62184
2008,30-45 y.,female,"Married, living apart",0.03637,96,2682,0.02928,0.04346
2008,30-45 y.,female,Single,0.24239,549,2682,0.22617,0.25861
2008,30-45 y.,female,Divorced,0.10803,273,2682,0.09628,0.11978
2008,46-65 y.,male,Married,0.68966,2479,3194,0.67362,0.70571
2008,46-65 y.,male,"Married, living apart",0.03421,92,3194,0.02791,0.04052
2008,46-65 y.,male,Single,0.11743,216,3194,0.10627,0.12860
2008,46-65 y.,male,Divorced,0.14092,354,3194,0.12885,0.15299
2008,46-65 y.,male,Widowed,0.01777,53,3194,0.01319,0.02235
2008,46-65 y.,female,Married,0.65654,2580,3500,0.64080,0.67227
2008,46-65 y.,female,"Married, living apart",0.03560,107,3500,0.02946,0.04174
2008,46-65 y.,female,Single,0.07045,164,3500,0.06197,0.07893
2008,46-65 y.,female,Divorced,0.16295,434,3500,0.15071,0.17519
2008,46-65 y.,female,Widowed,0.07446,215,3500,0.06577,0.08316
2008,66 and older,male,Married,0.74718,1624,2036,0.72830,0.76607
2008,66 and older,male,"Married, living apart",0.02456,47,2036,0.01784,0.03129
2008,66 and older,male,Single,0.03243,47,2036,0.02473,0.04012
2008,66 and older,male,Divorced,0.05551,81,2036,0.04556,0.06546
2008,66 and older,male,Widowed,0.14031,237,2036,0.12522,0.15540
2008,66 and older,female,Married,0.42703,1216,2231,0.40649,0.44756
2008,66 and older,female,Single,0.05467,83,2231,0.04524,0.06411
2008,66 and older,female,Divorced,0.08685,158,2231,0.07516,0.09854
2008,66 and older,female,Widowed,0.41544,774,2231,0.39499,0.43590
2009,17-29 y.,male,Married,0.05211,75,1516,0.04092,0.06330
2009,17-29 y.,male,Single,0.94193,1441,1516,0.93015,0.95371
2009,17-29 y.,female,Married,0.12161,185,1540,0.10528,0.13794
2009,17-29 y.,female,Single,0.85505,1355,1540,0.83746,0.87264
2009,30-45 y.,male,Married,0.54446,1324,2201,0.52365,0.56527
2009,30-45 y.,male,"Married, living apart",0.02846,59,2201,0.02151,0.03541
2009,30-45 y.,male,Single,0.35983,681,2201,0.33978,0.37989
2009,30-45 y.,male,Divorced,0.06671,137,2201,0.05628,0.07713
2009,30-45 y.,female,Married,0.60215,1580,2449,0.58276,0.62154
2009,30-45 y.,female,"Married, living apart",0.03303,81,2449,0.02595,0.04011
2009,30-45 y.,female,Single,0.25722,550,2449,0.23991,0.27454
2009,30-45 y.,female,Divorced,0.09836,238,2449,0.08657,0.11016
2009,46-65 y.,male,Married,0.68833,2300,3015,0.67179,0.70486
2009,46-65 y.,male,"Married, living apart",0.03417,85,3015,0.02768,0.04065
2009,46-65 y.,male,Single,0.12042,216,3015,0.10880,0.13204
2009,46-65 y.,male,Divorced,0.14166,365,3015,0.12921,0.15411
2009,46-65 y.,male,Widowed,0.01542,49,3015,0.01102,0.01982
2009,46-65 y.,female,Married,0.65270,2413,3310,0.63648,0.66892
2009,46-65 y.,female,"Married, living apart",0.03305,93,3310,0.02696,0.03914
2009,46-65 y.,female,Single,0.06821,154,3310,0.05962,0.07680
2009,46-65 y.,female,Divorced,0.17439,446,3310,0.16147,0.18732
2009,46-65 y.,female,Widowed,0.07165,204,3310,0.06286,0.08044
2009,66 and older,male,Married,0.73939,1570,1980,0.72004,0.75873
2009,66 and older,male,"Married, living apart",0.02722,47,1980,0.02005,0.03438
2009,66 and older,male,Single,0.03647,52,1980,0.02821,0.04473
2009,66 and older,male,Divorced,0.05631,81,1980,0.04615,0.06646
2009,66 and older,male,Widowed,0.14062,230,1980,0.12530,0.15594
2009,66 and older,female,Married,0.43224,1182,2156,0.41133,0.45316
2009,66 and older,female,Single,0.05485,80,2156,0.04523,0.06446
2009,66 and older,female,Divorced,0.08511,149,2156,0.07333,0.09689
2009,66 and older,female,Widowed,0.41378,745,2156,0.39299,0.43458
2010,17-29 y.,male,Married,0.05666,265,1869,0.04617,0.06714
2010,17-29 y.,male,Single,0.93556,1604,1869,0.92443,0.94670
2010,17-29 y.,female,Married,0.10981,579,2364,0.09720,0.12241
2010,17-29 y.,female,Single,0.87070,1754,2364,0.85717,0.88423
2010,17-29 y.,female,Divorced,0.00872,31,2364,0.00497,0.01246
2010,30-45 y.,male,Married,0.53472,2832,3926,0.51911,0.55032
2010,30-45 y.,male,"Married, living apart",0.03408,66,3926,0.02840,0.03975
2010,30-45 y.,male,Single,0.36895,873,3926,0.35386,0.38405
2010,30-45 y.,male,Divorced,0.06183,155,3926,0.05429,0.06936
2010,30-45 y.,female,Married,0.59573,3297,5127,0.58229,0.60916
2010,30-45 y.,female,"Married, living apart",0.03132,197,5127,0.02655,0.03609
