year,quintil_oecd,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,4th Quintile,male,Single,0.28482,390,1255,0.25984,0.30980
1994,4th Quintile,male,Divorced,0.04241,45,1255,0.03126,0.05357
1994,4th Quintile,male,Widowed,0.04314,34,1255,0.03189,0.05438
1994,4th Quintile,female,Married,0.58666,798,1241,0.55925,0.61407
1994,4th Quintile,female,Single,0.20544,282,1241,0.18295,0.22793
1994,4th Quintile,female,Divorced,0.08407,72,1241,0.06863,0.09952
1994,4th Quintile,female,Widowed,0.10382,89,1241,0.08684,0.12080
1994,5th Quintile,male,Married,0.58651,771,1249,0.55919,0.61383
1994,5th Quintile,male,"Married, living apart",0.03776,45,1249,0.02718,0.04833
1994,5th Quintile,male,Single,0.26149,349,1249,0.23711,0.28587
1994,5th Quintile,male,Divorced,0.08153,84,1249,0.06635,0.09671
1994,5th Quintile,female,Married,0.66155,782,1130,0.63395,0.68915
1994,5th Quintile,female,Single,0.18577,219,1130,0.16308,0.20846
1994,5th Quintile,female,Divorced,0.04421,51,1130,0.03222,0.05620
1994,5th Quintile,female,Widowed,0.09314,78,1130,0.07618,0.11009
1995,1st Quintile,male,Married,0.58685,728,1063,0.55724,0.61647
1995,1st Quintile,male,Single,0.29508,289,1063,0.26765,0.32252
1995,1st Quintile,male,Divorced,0.05661,46,1063,0.04272,0.07051
1995,1st Quintile,female,Married,0.40532,737,1430,0.37987,0.43078
1995,1st Quintile,female,"Married, living apart",0.03628,55,1430,0.02659,0.04598
1995,1st Quintile,female,Single,0.18894,298,1430,0.16864,0.20924
1995,1st Quintile,female,Divorced,0.15469,173,1430,0.13594,0.17344
1995,1st Quintile,female,Widowed,0.21476,167,1430,0.19347,0.23605
1995,2nd Quintile,male,Married,0.68401,955,1297,0.65870,0.70932
1995,2nd Quintile,male,Single,0.21492,307,1297,0.19256,0.23729
1995,2nd Quintile,male,Divorced,0.04793,35,1297,0.03630,0.05956
1995,2nd Quintile,female,Married,0.52941,969,1509,0.50422,0.55461
1995,2nd Quintile,female,Single,0.15903,276,1509,0.14057,0.17748
1995,2nd Quintile,female,Divorced,0.07414,80,1509,0.06092,0.08736
1995,2nd Quintile,female,Widowed,0.22186,184,1509,0.20089,0.24283
1995,3rd Quintile,male,Married,0.64088,888,1312,0.61491,0.66685
1995,3rd Quintile,male,Single,0.26065,352,1312,0.23688,0.28441
1995,3rd Quintile,male,Divorced,0.04210,40,1312,0.03123,0.05297
1995,3rd Quintile,male,Widowed,0.03899,32,1312,0.02851,0.04947
1995,3rd Quintile,female,Married,0.56214,898,1375,0.53591,0.58837
1995,3rd Quintile,female,Single,0.18338,276,1375,0.16292,0.20385
1995,3rd Quintile,female,Divorced,0.06526,76,1375,0.05220,0.07832
1995,3rd Quintile,female,Widowed,0.18267,125,1375,0.16223,0.20310
1995,4th Quintile,male,Married,0.61088,830,1297,0.58434,0.63742
1995,4th Quintile,male,Single,0.26633,398,1297,0.24226,0.29039
1995,4th Quintile,male,Divorced,0.06842,69,1297,0.05468,0.08217
1995,4th Quintile,female,Married,0.60834,834,1290,0.58170,0.63499
1995,4th Quintile,female,Single,0.18461,282,1290,0.16342,0.20579
1995,4th Quintile,female,Divorced,0.08043,74,1290,0.06558,0.09528
1995,4th Quintile,female,Widowed,0.11095,100,1290,0.09381,0.12810
1995,5th Quintile,male,Married,0.61694,797,1236,0.58983,0.64406
1995,5th Quintile,male,Single,0.25687,329,1236,0.23250,0.28124
1995,5th Quintile,male,Divorced,0.06779,79,1236,0.05377,0.08181
1995,5th Quintile,male,Widowed,0.03549,31,1236,0.02517,0.04581
1995,5th Quintile,female,Married,0.63429,809,1194,0.60696,0.66162
1995,5th Quintile,female,Single,0.19783,237,1194,0.17522,0.22044
1995,5th Quintile,female,Divorced,0.04594,55,1194,0.03406,0.05782
1995,5th Quintile,female,Widowed,0.10827,93,1194,0.09064,0.12591
1996,1st Quintile,male,Married,0.57991,720,1080,0.55046,0.60936
1996,1st Quintile,male,Single,0.31231,320,1080,0.28466,0.33996
1996,1st Quintile,male,Divorced,0.05254,40,1080,0.03923,0.06585
1996,1st Quintile,female,Married,0.38143,737,1454,0.35646,0.40641
1996,1st Quintile,female,"Married, living apart",0.04166,63,1454,0.03139,0.05193
1996,1st Quintile,female,Single,0.19724,304,1454,0.17678,0.21770
1996,1st Quintile,female,Divorced,0.13820,162,1454,0.12045,0.15594
1996,1st Quintile,female,Widowed,0.24147,188,1454,0.21946,0.26347
1996,2nd Quintile,male,Married,0.70011,860,1155,0.67367,0.72655
1996,2nd Quintile,male,Single,0.21061,257,1155,0.18708,0.23414
1996,2nd Quintile,male,Divorced,0.04088,38,1155,0.02945,0.05230
1996,2nd Quintile,female,Married,0.51344,878,1396,0.48721,0.53967
1996,2nd Quintile,female,Single,0.17706,268,1396,0.15703,0.19709
1996,2nd Quintile,female,Divorced,0.08186,88,1396,0.06747,0.09624
1996,2nd Quintile,female,Widowed,0.21099,162,1396,0.18958,0.23240
1996,3rd Quintile,male,Married,0.64300,881,1296,0.61690,0.66909
1996,3rd Quintile,male,Single,0.23519,328,1296,0.21209,0.25829
1996,3rd Quintile,male,Divorced,0.06322,55,1296,0.04997,0.07648
1996,3rd Quintile,male,Widowed,0.03843,32,1296,0.02796,0.04890
1996,3rd Quintile,female,Married,0.58859,888,1348,0.56231,0.61487
1996,3rd Quintile,female,Single,0.16633,273,1348,0.14644,0.18621
1996,3rd Quintile,female,Divorced,0.07374,69,1348,0.05978,0.08770
1996,3rd Quintile,female,Widowed,0.15893,118,1348,0.13941,0.17846
1996,4th Quintile,male,Married,0.60717,833,1346,0.58107,0.63327
1996,4th Quintile,male,"Married, living apart",0.02757,34,1346,0.01882,0.03632
1996,4th Quintile,male,Single,0.28107,420,1346,0.25704,0.30509
1996,4th Quintile,male,Divorced,0.05290,59,1346,0.04094,0.06486
1996,4th Quintile,female,Married,0.59790,852,1317,0.57141,0.62440
1996,4th Quintile,female,Single,0.20858,294,1317,0.18663,0.23053
1996,4th Quintile,female,Divorced,0.06594,63,1317,0.05253,0.07935
1996,4th Quintile,female,Widowed,0.11719,108,1317,0.09981,0.13457
1996,5th Quintile,male,Married,0.59515,770,1270,0.56814,0.62216
1996,5th Quintile,male,"Married, living apart",0.02911,35,1270,0.01986,0.03836
1996,5th Quintile,male,Single,0.26780,360,1270,0.24344,0.29217
1996,5th Quintile,male,Divorced,0.07099,73,1270,0.05686,0.08512
1996,5th Quintile,male,Widowed,0.03695,32,1270,0.02657,0.04733
1996,5th Quintile,female,Married,0.63546,778,1159,0.60774,0.66319
1996,5th Quintile,female,Single,0.19727,238,1159,0.17435,0.22019
1996,5th Quintile,female,Divorced,0.04839,55,1159,0.03603,0.06075
1996,5th Quintile,female,Widowed,0.10992,88,1159,0.09190,0.12793
1997,1st Quintile,male,Married,0.58560,667,1022,0.55539,0.61582
1997,1st Quintile,male,"Married, living apart",0.03782,37,1022,0.02612,0.04952
1997,1st Quintile,male,Single,0.29468,278,1022,0.26672,0.32265
1997,1st Quintile,male,Divorced,0.05740,40,1022,0.04314,0.07167
1997,1st Quintile,female,Married,0.38044,692,1354,0.35457,0.40631
1997,1st Quintile,female,"Married, living apart",0.04805,63,1354,0.03665,0.05944
1997,1st Quintile,female,Single,0.18435,271,1354,0.16369,0.20502
1997,1st Quintile,female,Divorced,0.16053,157,1354,0.14097,0.18009
1997,1st Quintile,female,Widowed,0.22663,171,1354,0.20432,0.24894
1997,2nd Quintile,male,Married,0.64846,864,1239,0.62186,0.67505
1997,2nd Quintile,male,Single,0.23294,323,1239,0.20939,0.25648
1997,2nd Quintile,male,Divorced,0.06483,52,1239,0.05111,0.07854
1997,2nd Quintile,female,Married,0.49668,866,1453,0.47096,0.52240
1997,2nd Quintile,female,"Married, living apart",0.02850,36,1453,0.01994,0.03706
1997,2nd Quintile,female,Single,0.16692,278,1453,0.14774,0.18610
1997,2nd Quintile,female,Divorced,0.09296,94,1453,0.07803,0.10790
1997,2nd Quintile,female,Widowed,0.21494,179,1453,0.19381,0.23606
1997,3rd Quintile,male,Married,0.65957,847,1232,0.63310,0.68604
1997,3rd Quintile,male,Single,0.23980,339,1232,0.21595,0.26365
1997,3rd Quintile,male,Divorced,0.04615,46,1232,0.03443,0.05787
1997,3rd Quintile,female,Married,0.55847,856,1318,0.53165,0.58529
1997,3rd Quintile,female,Single,0.19963,278,1318,0.17804,0.22122
1997,3rd Quintile,female,Divorced,0.06501,70,1318,0.05170,0.07833
1997,3rd Quintile,female,Widowed,0.14987,114,1318,0.13059,0.16915
1997,4th Quintile,male,Married,0.62065,826,1324,0.59451,0.64680
1997,4th Quintile,male,Single,0.26910,402,1324,0.24520,0.29300
1997,4th Quintile,male,Divorced,0.05498,63,1324,0.04269,0.06726
1997,4th Quintile,male,Widowed,0.03318,33,1324,0.02353,0.04283
1997,4th Quintile,female,Married,0.58678,831,1287,0.55986,0.61369
1997,4th Quintile,female,Single,0.22914,296,1287,0.20617,0.25211
1997,4th Quintile,female,Divorced,0.06062,67,1287,0.04758,0.07367
1997,4th Quintile,female,Widowed,0.10924,93,1287,0.09219,0.12629
1997,5th Quintile,male,Married,0.58745,758,1256,0.56022,0.61469
1997,5th Quintile,male,"Married, living apart",0.02872,35,1256,0.01948,0.03796
1997,5th Quintile,male,Single,0.26962,350,1256,0.24507,0.29417
1997,5th Quintile,male,Divorced,0.07700,82,1256,0.06225,0.09175
1997,5th Quintile,male,Widowed,0.03721,31,1256,0.02674,0.04768
1997,5th Quintile,female,Married,0.63912,767,1145,0.61129,0.66695
1997,5th Quintile,female,Single,0.18236,233,1145,0.15998,0.20473
1997,5th Quintile,female,Divorced,0.04264,47,1145,0.03093,0.05434
1997,5th Quintile,female,Widowed,0.12693,98,1145,0.10764,0.14622
1998,1st Quintile,male,Married,0.55469,641,1018,0.52415,0.58524
1998,1st Quintile,male,"Married, living apart",0.03757,31,1018,0.02588,0.04926
1998,1st Quintile,male,Single,0.31874,304,1018,0.29010,0.34738
1998,1st Quintile,male,Divorced,0.06017,42,1018,0.04555,0.07478
1998,1st Quintile,female,Married,0.39000,666,1307,0.36355,0.41646
1998,1st Quintile,female,"Married, living apart",0.05930,76,1307,0.04649,0.07211
1998,1st Quintile,female,Single,0.20907,275,1307,0.18702,0.23113
1998,1st Quintile,female,Divorced,0.16319,160,1307,0.14315,0.18323
1998,1st Quintile,female,Widowed,0.17843,130,1307,0.15767,0.19920
1998,2nd Quintile,male,Married,0.64725,763,1132,0.61941,0.67510
1998,2nd Quintile,male,Single,0.26303,321,1132,0.23737,0.28869
1998,2nd Quintile,male,Divorced,0.04384,48,1132,0.03190,0.05577
1998,2nd Quintile,female,Married,0.50395,783,1324,0.47701,0.53089
1998,2nd Quintile,female,"Married, living apart",0.02506,31,1324,0.01664,0.03348
1998,2nd Quintile,female,Single,0.18166,270,1324,0.16088,0.20243
1998,2nd Quintile,female,Divorced,0.09525,93,1324,0.07943,0.11107
1998,2nd Quintile,female,Widowed,0.19408,147,1324,0.17277,0.21539
1998,3rd Quintile,male,Married,0.66565,820,1189,0.63882,0.69248
1998,3rd Quintile,male,Single,0.21579,319,1189,0.19240,0.23918
1998,3rd Quintile,male,Divorced,0.05467,50,1189,0.04174,0.06760
1998,3rd Quintile,female,Married,0.56073,823,1321,0.53395,0.58750
1998,3rd Quintile,female,Single,0.18902,283,1321,0.16790,0.21014
1998,3rd Quintile,female,Divorced,0.05740,72,1321,0.04485,0.06995
1998,3rd Quintile,female,Widowed,0.17611,143,1321,0.15556,0.19666
1998,4th Quintile,male,Married,0.59828,797,1292,0.57154,0.62503
1998,4th Quintile,male,Single,0.28358,395,1292,0.25899,0.30817
1998,4th Quintile,male,Divorced,0.06005,69,1292,0.04709,0.07301
1998,4th Quintile,male,Widowed,0.03373,31,1292,0.02388,0.04358
1998,4th Quintile,female,Married,0.57062,803,1272,0.54341,0.59783
1998,4th Quintile,female,Single,0.21578,295,1272,0.19316,0.23840
1998,4th Quintile,female,Divorced,0.06642,64,1272,0.05273,0.08011
1998,4th Quintile,female,Widowed,0.13242,110,1272,0.11378,0.15105
1998,5th Quintile,male,Married,0.61887,744,1161,0.59092,0.64682
1998,5th Quintile,male,"Married, living apart",0.03299,35,1161,0.02271,0.04327
1998,5th Quintile,male,Single,0.24292,311,1161,0.21824,0.26760
1998,5th Quintile,male,Divorced,0.07218,71,1161,0.05729,0.08707
1998,5th Quintile,female,Married,0.64585,755,1097,0.61754,0.67417
1998,5th Quintile,female,Single,0.17224,208,1097,0.14989,0.19459
1998,5th Quintile,female,Divorced,0.05155,49,1097,0.03846,0.06464
1998,5th Quintile,female,Widowed,0.11534,85,1097,0.09642,0.13425
1999,1st Quintile,male,Married,0.53219,673,1091,0.50257,0.56181
1999,1st Quintile,male,Single,0.32872,347,1091,0.30084,0.35661
1999,1st Quintile,male,Divorced,0.08788,71,1091,0.07107,0.10469
1999,1st Quintile,female,Married,0.36856,692,1459,0.34380,0.39332
1999,1st Quintile,female,"Married, living apart",0.06298,89,1459,0.05051,0.07545
1999,1st Quintile,female,Single,0.21488,334,1459,0.19380,0.23597
1999,1st Quintile,female,Divorced,0.16487,186,1459,0.14583,0.18392
1999,1st Quintile,female,Widowed,0.18870,158,1459,0.16862,0.20878
1999,2nd Quintile,male,Married,0.62396,888,1349,0.59810,0.64981
1999,2nd Quintile,male,Single,0.25225,362,1349,0.22907,0.27544
1999,2nd Quintile,male,Divorced,0.05937,67,1349,0.04676,0.07199
1999,2nd Quintile,male,Widowed,0.03908,32,1349,0.02873,0.04942
1999,2nd Quintile,female,Married,0.50094,893,1493,0.47557,0.52631
1999,2nd Quintile,female,"Married, living apart",0.02601,37,1493,0.01793,0.03409
1999,2nd Quintile,female,Single,0.18318,297,1493,0.16355,0.20280
1999,2nd Quintile,female,Divorced,0.07799,92,1493,0.06438,0.09160
1999,2nd Quintile,female,Widowed,0.21189,174,1493,0.19115,0.23262
1999,3rd Quintile,male,Married,0.63072,884,1346,0.60493,0.65652
1999,3rd Quintile,male,Single,0.26520,365,1346,0.24161,0.28879
1999,3rd Quintile,male,Divorced,0.05736,63,1346,0.04493,0.06979
1999,3rd Quintile,male,Widowed,0.03408,34,1346,0.02438,0.04378
1999,3rd Quintile,female,Married,0.55903,897,1442,0.53339,0.58466
1999,3rd Quintile,female,Single,0.18910,307,1442,0.16888,0.20932
1999,3rd Quintile,female,Divorced,0.08211,93,1442,0.06794,0.09629
1999,3rd Quintile,female,Widowed,0.15469,145,1442,0.13602,0.17336
1999,4th Quintile,male,Married,0.62621,873,1350,0.60039,0.65203
1999,4th Quintile,male,Single,0.25113,372,1350,0.22799,0.27427
1999,4th Quintile,male,Divorced,0.05946,66,1350,0.04684,0.07208
1999,4th Quintile,male,Widowed,0.04392,39,1350,0.03298,0.05485
1999,4th Quintile,female,Married,0.57975,877,1374,0.55364,0.60586
1999,4th Quintile,female,Single,0.21682,306,1374,0.19502,0.23862
1999,4th Quintile,female,Divorced,0.07274,78,1374,0.05900,0.08648
1999,4th Quintile,female,Widowed,0.12178,113,1374,0.10448,0.13908
1999,5th Quintile,male,Married,0.61045,817,1321,0.58414,0.63675
1999,5th Quintile,male,"Married, living apart",0.03508,38,1321,0.02516,0.04501
1999,5th Quintile,male,Single,0.25376,379,1321,0.23028,0.27723
1999,5th Quintile,male,Divorced,0.06855,87,1321,0.05492,0.08218
1999,5th Quintile,female,Married,0.62418,826,1247,0.59728,0.65107
1999,5th Quintile,female,Single,0.18764,261,1247,0.16596,0.20932
1999,5th Quintile,female,Divorced,0.05926,65,1247,0.04615,0.07237
1999,5th Quintile,female,Widowed,0.11256,95,1247,0.09501,0.13011
2000,1st Quintile,male,Married,0.53639,659,1072,0.50652,0.56625
2000,1st Quintile,male,Single,0.31792,335,1072,0.29004,0.34581
2000,1st Quintile,male,Divorced,0.09074,78,1072,0.07354,0.10794
2000,1st Quintile,female,Married,0.36947,684,1458,0.34469,0.39425
2000,1st Quintile,female,"Married, living apart",0.04866,78,1458,0.03762,0.05971
2000,1st Quintile,female,Single,0.22199,347,1458,0.20065,0.24333
2000,1st Quintile,female,Divorced,0.16215,179,1458,0.14323,0.18108
2000,1st Quintile,female,Widowed,0.19772,170,1458,0.17727,0.21817
2000,2nd Quintile,male,Married,0.63867,849,1254,0.61207,0.66527
2000,2nd Quintile,male,Single,0.27841,358,1254,0.25359,0.30323
2000,2nd Quintile,male,Divorced,0.04211,47,1254,0.03099,0.05323
2000,2nd Quintile,female,Married,0.50788,855,1417,0.48184,0.53392
2000,2nd Quintile,female,Single,0.18634,292,1417,0.16606,0.20662
2000,2nd Quintile,female,Divorced,0.08254,102,1417,0.06821,0.09688
2000,2nd Quintile,female,Widowed,0.20249,168,1417,0.18156,0.22342
2000,3rd Quintile,male,Married,0.62681,874,1319,0.60070,0.65292
2000,3rd Quintile,male,Single,0.25829,342,1319,0.23466,0.28192
2000,3rd Quintile,male,Divorced,0.05361,61,1319,0.04145,0.06577
2000,3rd Quintile,male,Widowed,0.04109,42,1319,0.03038,0.05181
2000,3rd Quintile,female,Married,0.56506,871,1368,0.53878,0.59134
2000,3rd Quintile,female,Single,0.20149,286,1368,0.18023,0.22275
2000,3rd Quintile,female,Divorced,0.07401,82,1368,0.06013,0.08788
2000,3rd Quintile,female,Widowed,0.14662,129,1368,0.12787,0.16537
2000,4th Quintile,male,Married,0.62866,849,1335,0.60273,0.65459
2000,4th Quintile,male,Single,0.25741,377,1335,0.23395,0.28087
2000,4th Quintile,male,Divorced,0.05394,68,1335,0.04182,0.06606
2000,4th Quintile,male,Widowed,0.04850,41,1335,0.03697,0.06003
2000,4th Quintile,female,Married,0.60774,848,1317,0.58136,0.63412
2000,4th Quintile,female,Single,0.20943,302,1317,0.18744,0.23141
2000,4th Quintile,female,Divorced,0.06419,68,1317,0.05095,0.07743
2000,4th Quintile,female,Widowed,0.10774,99,1317,0.09099,0.12449
2000,5th Quintile,male,Married,0.59808,793,1277,0.57118,0.62498
2000,5th Quintile,male,"Married, living apart",0.03216,36,1277,0.02248,0.04185
2000,5th Quintile,male,Single,0.26463,355,1277,0.24043,0.28884
2000,5th Quintile,male,Divorced,0.07326,93,1277,0.05897,0.08756
2000,5th Quintile,female,Married,0.62248,807,1216,0.59522,0.64974
2000,5th Quintile,female,Single,0.18395,247,1216,0.16216,0.20573
2000,5th Quintile,female,Divorced,0.06736,76,1216,0.05326,0.08145
2000,5th Quintile,female,Widowed,0.11169,86,1216,0.09398,0.12940
2001,1st Quintile,male,Married,0.50719,928,1652,0.48307,0.53130
2001,1st Quintile,male,"Married, living apart",0.02613,41,1652,0.01844,0.03383
2001,1st Quintile,male,Single,0.34157,520,1652,0.31870,0.36445
2001,1st Quintile,male,Divorced,0.09743,130,1652,0.08312,0.11173
2001,1st Quintile,male,Widowed,0.02768,33,1652,0.01977,0.03559
2001,1st Quintile,female,Married,0.35314,944,2228,0.33329,0.37299
2001,1st Quintile,female,"Married, living apart",0.05084,121,2228,0.04172,0.05996
2001,1st Quintile,female,Single,0.24131,573,2228,0.22353,0.25908
2001,1st Quintile,female,Divorced,0.17024,317,2228,0.15463,0.18585
2001,1st Quintile,female,Widowed,0.18447,273,2228,0.16836,0.20058
2001,2nd Quintile,male,Married,0.64267,1377,2008,0.62170,0.66364
2001,2nd Quintile,male,Single,0.26614,505,2008,0.24681,0.28548
2001,2nd Quintile,male,Divorced,0.03976,67,2008,0.03121,0.04830
2001,2nd Quintile,male,Widowed,0.03573,59,2008,0.02761,0.04385
2001,2nd Quintile,female,Married,0.52964,1402,2316,0.50931,0.54997
2001,2nd Quintile,female,"Married, living apart",0.02126,45,2316,0.01539,0.02714
2001,2nd Quintile,female,Single,0.18968,443,2316,0.17371,0.20565
2001,2nd Quintile,female,Divorced,0.07946,144,2316,0.06844,0.09047
2001,2nd Quintile,female,Widowed,0.17996,282,2316,0.16431,0.19561
2001,3rd Quintile,male,Married,0.62895,1477,2207,0.60879,0.64911
2001,3rd Quintile,male,"Married, living apart",0.02567,52,2207,0.01907,0.03226
2001,3rd Quintile,male,Single,0.25693,532,2207,0.23870,0.27517
2001,3rd Quintile,male,Divorced,0.05007,83,2207,0.04097,0.05918
2001,3rd Quintile,male,Widowed,0.03838,63,2207,0.03036,0.04639
2001,3rd Quintile,female,Married,0.58368,1483,2334,0.56368,0.60369
2001,3rd Quintile,female,"Married, living apart",0.01829,34,2334,0.01286,0.02373
2001,3rd Quintile,female,Single,0.18708,452,2334,0.17126,0.20291
2001,3rd Quintile,female,Divorced,0.07709,149,2334,0.06626,0.08791
2001,3rd Quintile,female,Widowed,0.13386,216,2334,0.12004,0.14767
2001,4th Quintile,male,Married,0.60858,1449,2303,0.58865,0.62852
2001,4th Quintile,male,"Married, living apart",0.01561,44,2303,0.01055,0.02068
2001,4th Quintile,male,Single,0.27470,621,2303,0.25647,0.29294
2001,4th Quintile,male,Divorced,0.05557,112,2303,0.04621,0.06492
2001,4th Quintile,male,Widowed,0.04554,77,2303,0.03702,0.05405
2001,4th Quintile,female,Married,0.58258,1455,2284,0.56235,0.60281
2001,4th Quintile,female,Single,0.21767,497,2284,0.20074,0.23459
2001,4th Quintile,female,Divorced,0.06685,134,2284,0.05661,0.07710
2001,4th Quintile,female,Widowed,0.12295,198,2284,0.10948,0.13642
2001,5th Quintile,male,Married,0.60713,1479,2328,0.58728,0.62697
2001,5th Quintile,male,"Married, living apart",0.03159,63,2328,0.02449,0.03870
2001,5th Quintile,male,Single,0.24617,561,2328,0.22867,0.26368
2001,5th Quintile,male,Divorced,0.07777,161,2328,0.06689,0.08865
2001,5th Quintile,male,Widowed,0.03733,64,2328,0.02963,0.04504
2001,5th Quintile,female,Married,0.65335,1497,2183,0.63339,0.67332
2001,5th Quintile,female,Single,0.18035,411,2183,0.16422,0.19649
2001,5th Quintile,female,Divorced,0.05394,111,2183,0.04446,0.06342
2001,5th Quintile,female,Widowed,0.10137,164,2183,0.08871,0.11403
2002,1st Quintile,male,Married,0.50036,816,1480,0.47488,0.52584
2002,1st Quintile,male,"Married, living apart",0.02457,44,1480,0.01668,0.03246
2002,1st Quintile,male,Single,0.35180,470,1480,0.32746,0.37614
2002,1st Quintile,male,Divorced,0.08970,112,1480,0.07514,0.10426
2002,1st Quintile,male,Widowed,0.03358,38,1480,0.02440,0.04276
2002,1st Quintile,female,Married,0.34975,823,1989,0.32879,0.37071
2002,1st Quintile,female,"Married, living apart",0.05122,97,1989,0.04153,0.06091
2002,1st Quintile,female,Single,0.25405,532,1989,0.23491,0.27318
2002,1st Quintile,female,Divorced,0.17213,291,1989,0.15554,0.18872
2002,1st Quintile,female,Widowed,0.17285,246,1989,0.15623,0.18948
2002,2nd Quintile,male,Married,0.64558,1219,1809,0.62353,0.66763
2002,2nd Quintile,male,"Married, living apart",0.02166,37,1809,0.01495,0.02837
2002,2nd Quintile,male,Single,0.25145,435,1809,0.23145,0.27145
2002,2nd Quintile,male,Divorced,0.04791,70,1809,0.03806,0.05775
2002,2nd Quintile,male,Widowed,0.03341,48,1809,0.02513,0.04170
2002,2nd Quintile,female,Married,0.53371,1251,2114,0.51244,0.55498
2002,2nd Quintile,female,"Married, living apart",0.02794,61,2114,0.02091,0.03496
2002,2nd Quintile,female,Single,0.17043,384,2114,0.15439,0.18646
2002,2nd Quintile,female,Divorced,0.08070,141,2114,0.06909,0.09232
2002,2nd Quintile,female,Widowed,0.18722,277,2114,0.17059,0.20385
2002,3rd Quintile,male,Married,0.63525,1266,1947,0.61386,0.65664
2002,3rd Quintile,male,"Married, living apart",0.01773,38,1947,0.01187,0.02359
2002,3rd Quintile,male,Single,0.25684,500,1947,0.23743,0.27625
2002,3rd Quintile,male,Divorced,0.04993,76,1947,0.04025,0.05960
2002,3rd Quintile,male,Widowed,0.04026,67,1947,0.03152,0.04899
2002,3rd Quintile,female,Married,0.57368,1272,2093,0.55249,0.59487
2002,3rd Quintile,female,"Married, living apart",0.01474,35,2093,0.00957,0.01990
2002,3rd Quintile,female,Single,0.20933,458,2093,0.19190,0.22677
2002,3rd Quintile,female,Divorced,0.07866,142,2093,0.06712,0.09020
2002,3rd Quintile,female,Widowed,0.12359,186,2093,0.10949,0.13770
2002,4th Quintile,male,Married,0.60067,1372,2189,0.58015,0.62120
2002,4th Quintile,male,"Married, living apart",0.01628,38,2189,0.01098,0.02159
2002,4th Quintile,male,Single,0.27845,582,2189,0.25967,0.29723
2002,4th Quintile,male,Divorced,0.06997,135,2189,0.05928,0.08066
2002,4th Quintile,male,Widowed,0.03462,62,2189,0.02696,0.04228
2002,4th Quintile,female,Married,0.57194,1367,2157,0.55106,0.59283
2002,4th Quintile,female,Single,0.20862,437,2157,0.19147,0.22577
2002,4th Quintile,female,Divorced,0.06944,134,2157,0.05871,0.08017
2002,4th Quintile,female,Widowed,0.14096,219,2157,0.12627,0.15565
2002,5th Quintile,male,Married,0.57982,1606,2552,0.56066,0.59897
2002,5th Quintile,male,"Married, living apart",0.03564,70,2552,0.02845,0.04284
2002,5th Quintile,male,Single,0.25862,636,2552,0.24163,0.27562
2002,5th Quintile,male,Divorced,0.08373,171,2552,0.07298,0.09448
2002,5th Quintile,male,Widowed,0.04218,69,2552,0.03438,0.04998
2002,5th Quintile,female,Married,0.61916,1626,2432,0.59985,0.63846
2002,5th Quintile,female,Single,0.19665,509,2432,0.18085,0.21245
2002,5th Quintile,female,Divorced,0.06757,134,2432,0.05759,0.07755
2002,5th Quintile,female,Widowed,0.11119,163,2432,0.09870,0.12369
2003,1st Quintile,male,Married,0.47192,760,1447,0.44619,0.49765
2003,1st Quintile,male,"Married, living apart",0.02618,43,1447,0.01795,0.03441
2003,1st Quintile,male,Single,0.37665,496,1447,0.35168,0.40163
2003,1st Quintile,male,Divorced,0.09284,115,1447,0.07788,0.10780
2003,1st Quintile,male,Widowed,0.03240,33,1447,0.02327,0.04152
2003,1st Quintile,female,Married,0.34087,772,1963,0.31989,0.36184
2003,1st Quintile,female,"Married, living apart",0.05797,120,1963,0.04763,0.06831
2003,1st Quintile,female,Single,0.25662,533,1963,0.23729,0.27595
2003,1st Quintile,female,Divorced,0.17520,299,1963,0.15838,0.19202
2003,1st Quintile,female,Widowed,0.16934,239,1963,0.15275,0.18594
2003,2nd Quintile,male,Married,0.65167,1183,1761,0.62941,0.67393
2003,2nd Quintile,male,"Married, living apart",0.02053,36,1761,0.01391,0.02716
2003,2nd Quintile,male,Single,0.23986,408,1761,0.21991,0.25981
2003,2nd Quintile,male,Divorced,0.05413,83,1761,0.04356,0.06470
2003,2nd Quintile,male,Widowed,0.03381,51,1761,0.02537,0.04225
2003,2nd Quintile,female,Married,0.51679,1193,2100,0.49541,0.53817
2003,2nd Quintile,female,"Married, living apart",0.01664,42,2100,0.01117,0.02211
2003,2nd Quintile,female,Single,0.19476,427,2100,0.17782,0.21170
2003,2nd Quintile,female,Divorced,0.08570,162,2100,0.07372,0.09767
2003,2nd Quintile,female,Widowed,0.18611,276,2100,0.16946,0.20276
2003,3rd Quintile,male,Married,0.60085,1259,2002,0.57940,0.62231
2003,3rd Quintile,male,"Married, living apart",0.02101,37,2002,0.01472,0.02729
2003,3rd Quintile,male,Single,0.27031,534,2002,0.25085,0.28976
2003,3rd Quintile,male,Divorced,0.05910,92,2002,0.04877,0.06943
2003,3rd Quintile,male,Widowed,0.04874,80,2002,0.03930,0.05817
2003,3rd Quintile,female,Married,0.57763,1273,2037,0.55618,0.59909
2003,3rd Quintile,female,Single,0.18587,428,2037,0.16898,0.20277
2003,3rd Quintile,female,Divorced,0.07796,129,2037,0.06631,0.08960
2003,3rd Quintile,female,Widowed,0.14528,207,2037,0.12997,0.16058
2003,4th Quintile,male,Married,0.58689,1365,2221,0.56641,0.60738
