year,age_gr,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,17-29 y.,Thuringa,Single,0.75019,138,138,0.67770,0.82268
1998,30-45 y.,Schleswig-Holstein,Married,0.70222,90,90,0.60721,0.79722
1998,30-45 y.,Lower Saxony,Married,0.69075,306,416,0.64628,0.73522
1998,30-45 y.,Lower Saxony,Single,0.19940,78,416,0.16096,0.23785
1998,30-45 y.,Lower Saxony,Divorced,0.08953,32,416,0.06206,0.11700
1998,30-45 y.,North Rhine-Westphalia,Married,0.67430,711,972,0.64482,0.70377
1998,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.04703,39,972,0.03371,0.06035
1998,30-45 y.,North Rhine-Westphalia,Single,0.18485,156,972,0.16043,0.20926
1998,30-45 y.,North Rhine-Westphalia,Divorced,0.08817,66,972,0.07033,0.10600
1998,30-45 y.,Hesse,Married,0.69867,222,281,0.64493,0.75242
1998,30-45 y.,Hesse,Single,0.21523,59,281,0.16709,0.26337
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.67836,216,260,0.62147,0.73524
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.15976,44,260,0.11514,0.20438
1998,30-45 y.,Baden-Wuerttemberg,Married,0.67712,463,612,0.64004,0.71419
1998,30-45 y.,Baden-Wuerttemberg,Single,0.19229,108,612,0.16104,0.22354
1998,30-45 y.,Baden-Wuerttemberg,Divorced,0.08057,41,612,0.05899,0.10215
1998,30-45 y.,Bavaria,Married,0.67833,466,624,0.64165,0.71501
1998,30-45 y.,Bavaria,Single,0.18933,104,624,0.15857,0.22009
1998,30-45 y.,Bavaria,Divorced,0.11224,54,624,0.08745,0.13703
1998,30-45 y.,Berlin,Married,0.49166,101,152,0.41192,0.57140
1998,30-45 y.,Berlin,Single,0.31736,51,152,0.24312,0.39160
1998,30-45 y.,Brandenburg,Married,0.63449,128,128,0.55073,0.71825
1998,30-45 y.,Mecklenburg-Western Pomerania,Married,0.66294,91,91,0.56528,0.76061
1998,30-45 y.,Saxony,Married,0.72574,291,344,0.67853,0.77296
1998,30-45 y.,Saxony,Single,0.16699,53,344,0.12752,0.20646
1998,30-45 y.,Saxony-Anhalt,Married,0.64338,143,143,0.56460,0.72217
1998,30-45 y.,Thuringa,Married,0.70710,184,184,0.64117,0.77304
1998,46-65 y.,Schleswig-Holstein,Married,0.82626,86,86,0.74571,0.90681
1998,46-65 y.,Hamburg,Married,0.42816,32,32,0.25398,0.60235
1998,46-65 y.,Lower Saxony,Married,0.74102,272,306,0.69186,0.79019
1998,46-65 y.,Lower Saxony,Divorced,0.10095,34,306,0.06714,0.13476
1998,46-65 y.,North Rhine-Westphalia,Married,0.77954,734,827,0.75127,0.80781
1998,46-65 y.,North Rhine-Westphalia,Divorced,0.08388,58,827,0.06497,0.10278
1998,46-65 y.,North Rhine-Westphalia,Widowed,0.04652,35,827,0.03215,0.06088
1998,46-65 y.,Hesse,Married,0.79829,263,263,0.74970,0.84688
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.74894,177,177,0.68488,0.81301
1998,46-65 y.,Baden-Wuerttemberg,Married,0.76462,427,427,0.72433,0.80490
1998,46-65 y.,Bavaria,Married,0.70680,434,521,0.66768,0.74593
1998,46-65 y.,Bavaria,Divorced,0.12548,46,521,0.09701,0.15395
1998,46-65 y.,Bavaria,Widowed,0.08486,41,521,0.06091,0.10881
1998,46-65 y.,Berlin,Married,0.53775,104,104,0.44146,0.63403
1998,46-65 y.,Brandenburg,Married,0.70521,166,166,0.63564,0.77478
1998,46-65 y.,Mecklenburg-Western Pomerania,Married,0.73229,117,117,0.65172,0.81287
1998,46-65 y.,Saxony,Married,0.81130,335,335,0.76934,0.85327
1998,46-65 y.,Saxony-Anhalt,Married,0.82855,215,215,0.77805,0.87905
1998,46-65 y.,Thuringa,Married,0.71504,182,182,0.64928,0.78080
1998,66 and older,Lower Saxony,Married,0.56552,93,131,0.48031,0.65073
1998,66 and older,Lower Saxony,Widowed,0.28996,38,131,0.21196,0.36796
1998,66 and older,North Rhine-Westphalia,Married,0.41840,188,322,0.36444,0.47237
1998,66 and older,North Rhine-Westphalia,Widowed,0.48325,134,322,0.42858,0.53792
1998,66 and older,Hesse,Married,0.54224,80,120,0.45273,0.63176
1998,66 and older,Hesse,Widowed,0.38699,40,120,0.29948,0.47450
1998,66 and older,"Rhineland-Palatinate, Saarland",Married,0.57545,84,125,0.48845,0.66244
1998,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.36044,41,125,0.27593,0.44495
1998,66 and older,Baden-Wuerttemberg,Married,0.51572,128,196,0.44557,0.58586
1998,66 and older,Baden-Wuerttemberg,Widowed,0.39663,68,196,0.32796,0.46529
1998,66 and older,Bavaria,Married,0.51141,169,255,0.44994,0.57289
1998,66 and older,Bavaria,Widowed,0.37798,86,255,0.31835,0.43761
1998,66 and older,Berlin,Married,0.41438,36,36,0.25118,0.57759
1998,66 and older,Brandenburg,Married,0.50296,37,37,0.33963,0.66629
1998,66 and older,Saxony,Married,0.53714,85,134,0.45240,0.62188
1998,66 and older,Saxony,Widowed,0.36674,49,134,0.28484,0.44864
1998,66 and older,Saxony-Anhalt,Married,0.52647,52,52,0.38944,0.66351
1998,66 and older,Thuringa,Married,0.50352,57,57,0.37256,0.63447
1999,17-29 y.,Schleswig-Holstein,Single,0.84789,47,47,0.74411,0.95168
1999,17-29 y.,Lower Saxony,Married,0.19242,59,260,0.14441,0.24042
1999,17-29 y.,Lower Saxony,Single,0.80758,201,260,0.75958,0.85559
1999,17-29 y.,North Rhine-Westphalia,Married,0.21124,144,568,0.17764,0.24484
1999,17-29 y.,North Rhine-Westphalia,Single,0.75163,424,568,0.71606,0.78719
1999,17-29 y.,Hesse,Married,0.17375,36,175,0.11745,0.23005
1999,17-29 y.,Hesse,Single,0.81784,139,175,0.76049,0.87519
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.19333,32,135,0.12646,0.26019
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.76337,103,135,0.69140,0.83533
1999,17-29 y.,Baden-Wuerttemberg,Married,0.20639,110,404,0.16687,0.24590
1999,17-29 y.,Baden-Wuerttemberg,Single,0.76091,294,404,0.71926,0.80255
1999,17-29 y.,Bavaria,Married,0.19665,103,368,0.15599,0.23732
1999,17-29 y.,Bavaria,Single,0.77971,265,368,0.73731,0.82211
1999,17-29 y.,Berlin,Single,0.83784,95,95,0.76332,0.91235
1999,17-29 y.,Brandenburg,Single,0.79056,112,112,0.71486,0.86626
1999,17-29 y.,Mecklenburg-Western Pomerania,Single,0.89588,88,88,0.83170,0.96006
1999,17-29 y.,Saxony,Married,0.13683,34,245,0.09370,0.17995
1999,17-29 y.,Saxony,Single,0.85570,211,245,0.81160,0.89979
1999,17-29 y.,Saxony-Anhalt,Single,0.80122,130,130,0.73235,0.87009
1999,17-29 y.,Thuringa,Single,0.82183,132,132,0.75631,0.88736
1999,30-45 y.,Schleswig-Holstein,Married,0.66857,88,88,0.56966,0.76749
1999,30-45 y.,Lower Saxony,Married,0.67753,292,407,0.63206,0.72299
1999,30-45 y.,Lower Saxony,Single,0.21240,84,407,0.17261,0.25218
1999,30-45 y.,Lower Saxony,Divorced,0.07646,31,407,0.05061,0.10231
1999,30-45 y.,North Rhine-Westphalia,Married,0.65724,673,932,0.62675,0.68773
1999,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.03633,35,932,0.02431,0.04835
1999,30-45 y.,North Rhine-Westphalia,Single,0.19072,152,932,0.16549,0.21596
1999,30-45 y.,North Rhine-Westphalia,Divorced,0.10585,72,932,0.08609,0.12562
1999,30-45 y.,Hesse,Married,0.66961,203,262,0.61254,0.72667
1999,30-45 y.,Hesse,Single,0.23452,59,262,0.18311,0.28592
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.65515,211,290,0.60035,0.70996
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.17839,48,290,0.13425,0.22253
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.12370,31,290,0.08574,0.16166
1999,30-45 y.,Baden-Wuerttemberg,Married,0.66424,440,595,0.62627,0.70222
1999,30-45 y.,Baden-Wuerttemberg,Single,0.20400,108,595,0.17159,0.23641
1999,30-45 y.,Baden-Wuerttemberg,Divorced,0.08320,47,595,0.06099,0.10541
1999,30-45 y.,Bavaria,Married,0.66517,452,627,0.62820,0.70214
1999,30-45 y.,Bavaria,Single,0.20259,119,627,0.17110,0.23407
1999,30-45 y.,Bavaria,Divorced,0.11424,56,627,0.08932,0.13916
1999,30-45 y.,Berlin,Married,0.47995,93,143,0.39778,0.56212
1999,30-45 y.,Berlin,Single,0.30571,50,143,0.22993,0.38148
1999,30-45 y.,Brandenburg,Married,0.62675,118,118,0.53910,0.71439
1999,30-45 y.,Mecklenburg-Western Pomerania,Married,0.62700,87,87,0.52479,0.72921
1999,30-45 y.,Saxony,Married,0.66198,272,366,0.61345,0.71051
1999,30-45 y.,Saxony,Single,0.19805,61,366,0.15716,0.23893
1999,30-45 y.,Saxony,Divorced,0.10525,33,366,0.07377,0.13673
1999,30-45 y.,Saxony-Anhalt,Married,0.56931,132,168,0.49421,0.64441
1999,30-45 y.,Saxony-Anhalt,Single,0.19951,36,168,0.13890,0.26012
1999,30-45 y.,Thuringa,Married,0.64988,172,172,0.57839,0.72138
1999,46-65 y.,Schleswig-Holstein,Married,0.79348,85,85,0.70691,0.88005
1999,46-65 y.,Hamburg,Married,0.46848,33,33,0.29559,0.64138
1999,46-65 y.,Lower Saxony,Married,0.73036,257,322,0.68181,0.77890
1999,46-65 y.,Lower Saxony,Divorced,0.10324,34,322,0.06995,0.13652
1999,46-65 y.,Lower Saxony,Widowed,0.08722,31,322,0.05635,0.11809
1999,46-65 y.,North Rhine-Westphalia,Married,0.76365,699,791,0.73402,0.79327
1999,46-65 y.,North Rhine-Westphalia,Divorced,0.09925,58,791,0.07840,0.12010
1999,46-65 y.,North Rhine-Westphalia,Widowed,0.04715,34,791,0.03237,0.06193
1999,46-65 y.,Hesse,Married,0.82181,248,248,0.77409,0.86954
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.76084,168,168,0.69614,0.82553
1999,46-65 y.,Baden-Wuerttemberg,Married,0.77428,392,392,0.73284,0.81572
1999,46-65 y.,Bavaria,Married,0.70933,401,480,0.66867,0.75000
1999,46-65 y.,Bavaria,Divorced,0.12520,43,480,0.09556,0.15483
1999,46-65 y.,Bavaria,Widowed,0.07681,36,480,0.05297,0.10066
1999,46-65 y.,Berlin,Married,0.52190,101,101,0.42399,0.61980
1999,46-65 y.,Brandenburg,Married,0.72944,165,165,0.66144,0.79743
1999,46-65 y.,Mecklenburg-Western Pomerania,Married,0.75795,112,112,0.67827,0.83764
1999,46-65 y.,Saxony,Married,0.79221,315,315,0.74733,0.83708
1999,46-65 y.,Saxony-Anhalt,Married,0.81127,210,210,0.75822,0.86432
1999,46-65 y.,Thuringa,Married,0.72674,187,187,0.66270,0.79079
1999,66 and older,Lower Saxony,Married,0.56954,94,131,0.48442,0.65466
1999,66 and older,Lower Saxony,Widowed,0.28033,37,131,0.20311,0.35754
1999,66 and older,North Rhine-Westphalia,Married,0.41639,177,299,0.36042,0.47236
1999,66 and older,North Rhine-Westphalia,Widowed,0.48456,122,299,0.42782,0.54131
1999,66 and older,Hesse,Married,0.56027,83,119,0.47071,0.64983
1999,66 and older,Hesse,Widowed,0.35726,36,119,0.27079,0.44372
1999,66 and older,"Rhineland-Palatinate, Saarland",Married,0.53784,76,116,0.44671,0.62896
1999,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.34021,40,116,0.25362,0.42680
1999,66 and older,Baden-Wuerttemberg,Married,0.52751,130,194,0.45707,0.59794
1999,66 and older,Baden-Wuerttemberg,Widowed,0.38307,64,194,0.31448,0.45165
1999,66 and older,Bavaria,Married,0.52513,172,244,0.46234,0.58792
1999,66 and older,Bavaria,Widowed,0.34384,72,244,0.28412,0.40357
1999,66 and older,Berlin,Married,0.46951,37,37,0.30648,0.63254
1999,66 and older,Brandenburg,Married,0.50002,41,41,0.34507,0.65497
1999,66 and older,Saxony,Married,0.55442,89,136,0.47058,0.63826
1999,66 and older,Saxony,Widowed,0.34908,47,136,0.26867,0.42949
1999,66 and older,Saxony-Anhalt,Married,0.50297,49,49,0.36152,0.64442
1999,66 and older,Thuringa,Married,0.45893,53,53,0.32348,0.59437
2000,17-29 y.,Schleswig-Holstein,Single,0.85447,86,86,0.77950,0.92944
2000,17-29 y.,Hamburg,Single,0.88491,42,42,0.78723,0.98260
2000,17-29 y.,Lower Saxony,Married,0.21797,92,385,0.17668,0.25927
2000,17-29 y.,Lower Saxony,Single,0.74986,293,385,0.70654,0.79318
2000,17-29 y.,North Rhine-Westphalia,Married,0.20609,208,928,0.18005,0.23213
2000,17-29 y.,North Rhine-Westphalia,Single,0.77339,720,928,0.74644,0.80034
2000,17-29 y.,Hesse,Married,0.18415,61,296,0.13992,0.22838
2000,17-29 y.,Hesse,Single,0.79962,235,296,0.75394,0.84530
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.19973,47,217,0.14642,0.25305
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.75932,170,217,0.70230,0.81633
2000,17-29 y.,Baden-Wuerttemberg,Married,0.20879,141,611,0.17654,0.24105
2000,17-29 y.,Baden-Wuerttemberg,Single,0.76386,470,611,0.73016,0.79757
2000,17-29 y.,Bavaria,Married,0.16080,123,618,0.13182,0.18979
2000,17-29 y.,Bavaria,Single,0.83073,495,618,0.80114,0.86032
2000,17-29 y.,Berlin,Single,0.77807,130,130,0.70636,0.84978
2000,17-29 y.,Brandenburg,Single,0.90043,195,195,0.85829,0.94256
2000,17-29 y.,Mecklenburg-Western Pomerania,Single,0.86754,114,114,0.80504,0.93004
2000,17-29 y.,Saxony,Single,0.92107,315,315,0.89125,0.95089
2000,17-29 y.,Saxony-Anhalt,Single,0.85971,189,189,0.81006,0.90935
2000,17-29 y.,Thuringa,Single,0.89322,195,195,0.84976,0.93668
2000,30-45 y.,Schleswig-Holstein,Married,0.68711,172,215,0.62499,0.74924
2000,30-45 y.,Schleswig-Holstein,Single,0.20474,43,215,0.15068,0.25881
2000,30-45 y.,Hamburg,Married,0.54294,53,53,0.40754,0.67834
2000,30-45 y.,Lower Saxony,Married,0.67541,506,676,0.64009,0.71074
2000,30-45 y.,Lower Saxony,Single,0.21376,125,676,0.18283,0.24468
2000,30-45 y.,Lower Saxony,Divorced,0.07042,45,676,0.05112,0.08972
2000,30-45 y.,North Rhine-Westphalia,Married,0.66435,1225,1701,0.64190,0.68680
2000,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.02578,49,1701,0.01824,0.03331
2000,30-45 y.,North Rhine-Westphalia,Single,0.21356,301,1701,0.19408,0.23304
2000,30-45 y.,North Rhine-Westphalia,Divorced,0.08852,126,1701,0.07501,0.10202
2000,30-45 y.,Hesse,Married,0.67555,422,565,0.63692,0.71419
2000,30-45 y.,Hesse,Single,0.21663,107,565,0.18264,0.25063
2000,30-45 y.,Hesse,Divorced,0.06312,36,565,0.04305,0.08319
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.72918,430,546,0.69187,0.76649
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.14523,70,546,0.11565,0.17481
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.08281,46,546,0.05968,0.10595
2000,30-45 y.,Baden-Wuerttemberg,Married,0.69450,789,1043,0.66653,0.72247
2000,30-45 y.,Baden-Wuerttemberg,Single,0.21070,185,1043,0.18594,0.23546
2000,30-45 y.,Baden-Wuerttemberg,Divorced,0.06844,69,1043,0.05311,0.08377
2000,30-45 y.,Bavaria,Married,0.67248,855,1155,0.64540,0.69956
2000,30-45 y.,Bavaria,Single,0.21519,217,1155,0.19148,0.23891
2000,30-45 y.,Bavaria,Divorced,0.08515,83,1155,0.06905,0.10126
2000,30-45 y.,Berlin,Married,0.49070,145,261,0.42993,0.55146
2000,30-45 y.,Berlin,Single,0.28725,74,261,0.23225,0.34225
2000,30-45 y.,Berlin,Divorced,0.15378,42,261,0.10993,0.19763
2000,30-45 y.,Brandenburg,Married,0.64328,208,260,0.58494,0.70162
2000,30-45 y.,Brandenburg,Single,0.22391,52,260,0.17314,0.27468
2000,30-45 y.,Mecklenburg-Western Pomerania,Married,0.65900,115,115,0.57197,0.74602
2000,30-45 y.,Saxony,Married,0.66628,412,568,0.62747,0.70510
2000,30-45 y.,Saxony,Single,0.18399,93,568,0.15210,0.21589
2000,30-45 y.,Saxony,Divorced,0.12438,63,568,0.09721,0.15154
2000,30-45 y.,Saxony-Anhalt,Married,0.68209,203,251,0.62437,0.73981
2000,30-45 y.,Saxony-Anhalt,Single,0.17744,48,251,0.13008,0.22480
2000,30-45 y.,Thuringa,Married,0.65126,234,324,0.59928,0.70323
2000,30-45 y.,Thuringa,Single,0.16385,47,324,0.12348,0.20422
2000,30-45 y.,Thuringa,Divorced,0.14293,43,324,0.10476,0.18110
2000,46-65 y.,Schleswig-Holstein,Married,0.73772,191,191,0.67517,0.80026
2000,46-65 y.,Hamburg,Married,0.55797,79,79,0.44776,0.66819
2000,46-65 y.,Lower Saxony,Married,0.74081,472,581,0.70515,0.77648
2000,46-65 y.,Lower Saxony,Divorced,0.09886,59,581,0.07457,0.12315
2000,46-65 y.,Lower Saxony,Widowed,0.08726,50,581,0.06429,0.11022
2000,46-65 y.,Bremen,Married,0.75586,47,47,0.63172,0.88000
2000,46-65 y.,North Rhine-Westphalia,Married,0.76782,1407,1722,0.74787,0.78777
2000,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02612,40,1722,0.01858,0.03365
2000,46-65 y.,North Rhine-Westphalia,Single,0.05754,70,1722,0.04654,0.06854
2000,46-65 y.,North Rhine-Westphalia,Divorced,0.09538,124,1722,0.08150,0.10926
2000,46-65 y.,North Rhine-Westphalia,Widowed,0.05314,81,1722,0.04254,0.06374
2000,46-65 y.,Hesse,Married,0.80589,453,492,0.77091,0.84087
2000,46-65 y.,Hesse,Divorced,0.07993,39,492,0.05594,0.10392
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.72798,318,383,0.68335,0.77261
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.10155,32,383,0.07126,0.13184
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Widowed,0.08645,33,383,0.05827,0.11464
2000,46-65 y.,Baden-Wuerttemberg,Married,0.79058,718,816,0.76264,0.81851
2000,46-65 y.,Baden-Wuerttemberg,Divorced,0.07509,54,816,0.05700,0.09318
2000,46-65 y.,Baden-Wuerttemberg,Widowed,0.05521,44,816,0.03953,0.07089
2000,46-65 y.,Bavaria,Married,0.72635,845,1038,0.69921,0.75349
2000,46-65 y.,Bavaria,Single,0.06714,48,1038,0.05191,0.08237
2000,46-65 y.,Bavaria,Divorced,0.11383,89,1038,0.09450,0.13316
2000,46-65 y.,Bavaria,Widowed,0.05853,56,1038,0.04425,0.07282
2000,46-65 y.,Berlin,Married,0.50718,160,213,0.43988,0.57448
2000,46-65 y.,Berlin,Divorced,0.22535,53,213,0.16911,0.28159
2000,46-65 y.,Brandenburg,Married,0.74180,269,302,0.69236,0.79124
2000,46-65 y.,Brandenburg,Divorced,0.12385,33,302,0.08664,0.16106
2000,46-65 y.,Mecklenburg-Western Pomerania,Married,0.71383,146,146,0.64026,0.78740
2000,46-65 y.,Saxony,Married,0.77187,474,520,0.73576,0.80797
2000,46-65 y.,Saxony,Divorced,0.10014,46,520,0.07431,0.12596
2000,46-65 y.,Saxony-Anhalt,Married,0.81961,341,341,0.77874,0.86049
2000,46-65 y.,Thuringa,Married,0.75819,274,274,0.70740,0.80898
2000,66 and older,Schleswig-Holstein,Married,0.56652,76,115,0.47555,0.65749
2000,66 and older,Schleswig-Holstein,Widowed,0.35972,39,115,0.27162,0.44781
2000,66 and older,Lower Saxony,Married,0.59882,206,296,0.54289,0.65476
2000,66 and older,Lower Saxony,Widowed,0.31340,90,296,0.26047,0.36634
2000,66 and older,North Rhine-Westphalia,Married,0.51171,461,701,0.47468,0.54874
2000,66 and older,North Rhine-Westphalia,Widowed,0.39184,240,701,0.35568,0.42800
2000,66 and older,Hesse,Married,0.52405,142,218,0.45760,0.59050
2000,66 and older,Hesse,Widowed,0.39306,76,218,0.32808,0.45805
2000,66 and older,"Rhineland-Palatinate, Saarland",Married,0.52233,151,241,0.45914,0.58553
2000,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.38537,90,241,0.32379,0.44694
2000,66 and older,Baden-Wuerttemberg,Married,0.57311,250,357,0.52172,0.62449
2000,66 and older,Baden-Wuerttemberg,Widowed,0.33218,107,357,0.28325,0.38111
2000,66 and older,Bavaria,Married,0.54084,318,463,0.49540,0.58629
2000,66 and older,Bavaria,Widowed,0.35822,145,463,0.31450,0.40194
2000,66 and older,Berlin,Married,0.44509,55,55,0.31254,0.57765
2000,66 and older,Brandenburg,Married,0.46360,89,144,0.38187,0.54533
2000,66 and older,Brandenburg,Widowed,0.40782,55,144,0.32728,0.48837
2000,66 and older,Mecklenburg-Western Pomerania,Married,0.38518,35,73,0.27278,0.49759
2000,66 and older,Mecklenburg-Western Pomerania,Widowed,0.51484,38,73,0.39940,0.63029
2000,66 and older,Saxony,Married,0.53910,155,236,0.47537,0.60284
2000,66 and older,Saxony,Widowed,0.34994,81,236,0.28896,0.41092
2000,66 and older,Saxony-Anhalt,Married,0.54510,94,139,0.46202,0.62819
2000,66 and older,Saxony-Anhalt,Widowed,0.30469,45,139,0.22789,0.38148
2000,66 and older,Thuringa,Married,0.51204,96,140,0.42894,0.59513
2000,66 and older,Thuringa,Widowed,0.35400,44,140,0.27450,0.43350
2001,17-29 y.,Schleswig-Holstein,Single,0.88484,79,79,0.81400,0.95568
2001,17-29 y.,Hamburg,Single,0.85075,34,34,0.72918,0.97233
2001,17-29 y.,Lower Saxony,Married,0.15779,66,338,0.11887,0.19672
2001,17-29 y.,Lower Saxony,Single,0.81001,272,338,0.76812,0.85189
2001,17-29 y.,North Rhine-Westphalia,Married,0.19321,173,818,0.16613,0.22028
2001,17-29 y.,North Rhine-Westphalia,Single,0.78720,645,818,0.75914,0.81527
2001,17-29 y.,Hesse,Married,0.19223,54,259,0.14414,0.24031
2001,17-29 y.,Hesse,Single,0.78867,205,259,0.73885,0.83849
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.16474,36,204,0.11371,0.21577
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.81246,168,204,0.75877,0.86616
2001,17-29 y.,Baden-Wuerttemberg,Married,0.21227,123,521,0.17713,0.24742
2001,17-29 y.,Baden-Wuerttemberg,Single,0.76144,398,521,0.72481,0.79807
2001,17-29 y.,Bavaria,Married,0.13338,96,556,0.10509,0.16167
2001,17-29 y.,Bavaria,Single,0.85514,460,556,0.82586,0.88442
2001,17-29 y.,Berlin,Single,0.83157,146,146,0.77066,0.89249
2001,17-29 y.,Brandenburg,Single,0.93961,181,181,0.90481,0.97441
2001,17-29 y.,Mecklenburg-Western Pomerania,Single,0.84111,91,91,0.76559,0.91664
2001,17-29 y.,Saxony,Single,0.92931,291,291,0.89981,0.95881
2001,17-29 y.,Saxony-Anhalt,Single,0.84911,186,186,0.79753,0.90069
2001,17-29 y.,Thuringa,Single,0.88522,181,181,0.83865,0.93179
2001,30-45 y.,Schleswig-Holstein,Married,0.66331,144,180,0.59408,0.73254
2001,30-45 y.,Schleswig-Holstein,Single,0.23137,36,180,0.16959,0.29314
2001,30-45 y.,Hamburg,Married,0.43424,43,75,0.32131,0.54717
2001,30-45 y.,Hamburg,Single,0.45069,32,75,0.33733,0.56406
2001,30-45 y.,Lower Saxony,Married,0.65569,456,618,0.61820,0.69318
2001,30-45 y.,Lower Saxony,Single,0.23609,119,618,0.20258,0.26960
2001,30-45 y.,Lower Saxony,Divorced,0.07649,43,618,0.05552,0.09746
2001,30-45 y.,North Rhine-Westphalia,Married,0.65597,1117,1562,0.63241,0.67954
2001,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.02446,43,1562,0.01680,0.03212
2001,30-45 y.,North Rhine-Westphalia,Single,0.21777,281,1562,0.19729,0.23824
2001,30-45 y.,North Rhine-Westphalia,Divorced,0.09604,121,1562,0.08142,0.11066
2001,30-45 y.,Hesse,Married,0.68707,366,489,0.64593,0.72821
2001,30-45 y.,Hesse,Single,0.22043,89,489,0.18365,0.25721
2001,30-45 y.,Hesse,Divorced,0.06227,34,489,0.04083,0.08371
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.70437,387,493,0.66405,0.74470
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.15762,64,493,0.12543,0.18982
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.08771,42,493,0.06272,0.11271
2001,30-45 y.,Baden-Wuerttemberg,Married,0.65571,669,906,0.62475,0.68666
2001,30-45 y.,Baden-Wuerttemberg,Single,0.23985,173,906,0.21203,0.26767
2001,30-45 y.,Baden-Wuerttemberg,Divorced,0.07823,64,906,0.06073,0.09572
2001,30-45 y.,Bavaria,Married,0.66345,760,1031,0.63459,0.69230
2001,30-45 y.,Bavaria,Single,0.21229,190,1031,0.18732,0.23727
2001,30-45 y.,Bavaria,Divorced,0.09517,81,1031,0.07725,0.11309
2001,30-45 y.,Berlin,Married,0.48427,136,244,0.42143,0.54710
2001,30-45 y.,Berlin,Single,0.29104,69,244,0.23393,0.34816
2001,30-45 y.,Berlin,Divorced,0.15275,39,244,0.10751,0.19798
2001,30-45 y.,Brandenburg,Married,0.63005,183,230,0.56752,0.69258
2001,30-45 y.,Brandenburg,Single,0.22862,47,230,0.17422,0.28301
2001,30-45 y.,Mecklenburg-Western Pomerania,Married,0.55626,100,131,0.47085,0.64166
2001,30-45 y.,Mecklenburg-Western Pomerania,Single,0.21172,31,131,0.14149,0.28195
2001,30-45 y.,Saxony,Married,0.65924,360,508,0.61798,0.70050
2001,30-45 y.,Saxony,Single,0.20593,94,508,0.17073,0.24113
2001,30-45 y.,Saxony,Divorced,0.11759,54,508,0.08955,0.14563
2001,30-45 y.,Saxony-Anhalt,Married,0.67643,193,240,0.61712,0.73575
2001,30-45 y.,Saxony-Anhalt,Single,0.19022,47,240,0.14046,0.23998
2001,30-45 y.,Thuringa,Married,0.54514,190,279,0.48660,0.60367
2001,30-45 y.,Thuringa,Single,0.22501,50,279,0.17592,0.27410
2001,30-45 y.,Thuringa,Divorced,0.15772,39,279,0.11488,0.20057
2001,46-65 y.,Schleswig-Holstein,Married,0.74952,193,193,0.68824,0.81081
2001,46-65 y.,Hamburg,Married,0.48330,66,66,0.36181,0.60478
2001,46-65 y.,Lower Saxony,Married,0.73523,432,533,0.69773,0.77272
2001,46-65 y.,Lower Saxony,Divorced,0.10309,59,533,0.07725,0.12893
2001,46-65 y.,Lower Saxony,Widowed,0.08736,42,533,0.06337,0.11136
2001,46-65 y.,Bremen,Married,0.66382,32,32,0.49752,0.83011
2001,46-65 y.,North Rhine-Westphalia,Married,0.76218,1249,1534,0.74086,0.78349
2001,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02420,41,1534,0.01650,0.03189
2001,46-65 y.,North Rhine-Westphalia,Single,0.06186,62,1534,0.04980,0.07392
2001,46-65 y.,North Rhine-Westphalia,Divorced,0.10571,119,1534,0.09031,0.12110
2001,46-65 y.,North Rhine-Westphalia,Widowed,0.04606,63,1534,0.03557,0.05656
2001,46-65 y.,Hesse,Married,0.78601,397,428,0.74711,0.82491
2001,46-65 y.,Hesse,Divorced,0.07938,31,428,0.05374,0.10502
