year,age_gr,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,46-65 y.,5th Quintile,Single,0.07003,31,615,0.04985,0.09022
1991,46-65 y.,5th Quintile,Divorced,0.06972,38,615,0.04957,0.08986
1991,66 and older,1st Quintile,Married,0.39961,145,265,0.34052,0.45869
1991,66 and older,1st Quintile,Widowed,0.47941,120,265,0.41915,0.53968
1991,66 and older,2nd Quintile,Married,0.39658,125,228,0.33294,0.46022
1991,66 and older,2nd Quintile,Widowed,0.52478,103,228,0.45982,0.58975
1991,66 and older,3rd Quintile,Married,0.55782,116,180,0.48506,0.63057
1991,66 and older,3rd Quintile,Widowed,0.40699,64,180,0.33502,0.47896
1991,66 and older,4th Quintile,Married,0.50469,100,165,0.42816,0.58121
1991,66 and older,4th Quintile,Widowed,0.41619,65,165,0.34075,0.49163
1991,66 and older,5th Quintile,Married,0.50487,86,133,0.41958,0.59016
1991,66 and older,5th Quintile,Widowed,0.35268,47,133,0.27117,0.43419
1992,17-29 y.,1st Quintile,Married,0.25231,209,668,0.21935,0.28528
1992,17-29 y.,1st Quintile,Single,0.69623,459,668,0.66132,0.73113
1992,17-29 y.,2nd Quintile,Married,0.33586,307,781,0.30272,0.36901
1992,17-29 y.,2nd Quintile,Single,0.61343,474,781,0.57925,0.64760
1992,17-29 y.,3rd Quintile,Married,0.22851,213,738,0.19820,0.25883
1992,17-29 y.,3rd Quintile,Single,0.73988,525,738,0.70820,0.77155
1992,17-29 y.,4th Quintile,Married,0.17998,182,704,0.15158,0.20838
1992,17-29 y.,4th Quintile,Single,0.79580,522,704,0.76600,0.82560
1992,17-29 y.,5th Quintile,Married,0.23204,148,562,0.19711,0.26697
1992,17-29 y.,5th Quintile,Single,0.73526,414,562,0.69875,0.77177
1992,30-45 y.,1st Quintile,Married,0.67317,639,785,0.64034,0.70600
1992,30-45 y.,1st Quintile,Single,0.14139,67,785,0.11700,0.16578
1992,30-45 y.,1st Quintile,Divorced,0.13890,79,785,0.11469,0.16311
1992,30-45 y.,2nd Quintile,Married,0.80147,899,1020,0.77698,0.82596
1992,30-45 y.,2nd Quintile,Single,0.11058,72,1020,0.09132,0.12983
1992,30-45 y.,2nd Quintile,Divorced,0.06147,49,1020,0.04672,0.07621
1992,30-45 y.,3rd Quintile,Married,0.81258,767,871,0.78665,0.83852
1992,30-45 y.,3rd Quintile,Single,0.08895,55,871,0.07003,0.10786
1992,30-45 y.,3rd Quintile,Divorced,0.07847,49,871,0.06060,0.09634
1992,30-45 y.,4th Quintile,Married,0.70416,597,747,0.67141,0.73691
1992,30-45 y.,4th Quintile,Single,0.18468,104,747,0.15684,0.21253
1992,30-45 y.,4th Quintile,Divorced,0.07174,46,747,0.05322,0.09026
1992,30-45 y.,5th Quintile,Married,0.67708,531,712,0.64271,0.71145
1992,30-45 y.,5th Quintile,Single,0.19680,120,712,0.16757,0.22602
1992,30-45 y.,5th Quintile,Divorced,0.08957,61,712,0.06858,0.11056
1992,46-65 y.,1st Quintile,Married,0.63067,550,703,0.59496,0.66637
1992,46-65 y.,1st Quintile,Divorced,0.15957,86,703,0.13248,0.18666
1992,46-65 y.,1st Quintile,Widowed,0.11610,67,703,0.09240,0.13980
1992,46-65 y.,2nd Quintile,Married,0.75909,592,681,0.72694,0.79123
1992,46-65 y.,2nd Quintile,Divorced,0.08675,46,681,0.06560,0.10791
1992,46-65 y.,2nd Quintile,Widowed,0.09472,43,681,0.07271,0.11673
1992,46-65 y.,3rd Quintile,Married,0.78396,675,763,0.75474,0.81318
1992,46-65 y.,3rd Quintile,Divorced,0.08361,47,763,0.06396,0.10326
1992,46-65 y.,3rd Quintile,Widowed,0.07302,41,763,0.05454,0.09149
1992,46-65 y.,4th Quintile,Married,0.81915,767,843,0.79315,0.84514
1992,46-65 y.,4th Quintile,Divorced,0.07371,40,843,0.05606,0.09135
1992,46-65 y.,4th Quintile,Widowed,0.05006,36,843,0.03533,0.06479
1992,46-65 y.,5th Quintile,Married,0.80640,759,847,0.77977,0.83302
1992,46-65 y.,5th Quintile,Divorced,0.06726,49,847,0.05038,0.08414
1992,46-65 y.,5th Quintile,Widowed,0.05147,39,847,0.03658,0.06636
1992,66 and older,1st Quintile,Married,0.39405,241,449,0.34880,0.43930
1992,66 and older,1st Quintile,Widowed,0.48455,208,449,0.43827,0.53083
1992,66 and older,2nd Quintile,Married,0.48336,170,283,0.42504,0.54169
1992,66 and older,2nd Quintile,Widowed,0.43366,113,283,0.37582,0.49150
1992,66 and older,3rd Quintile,Married,0.39351,105,208,0.32696,0.46006
1992,66 and older,3rd Quintile,Widowed,0.52258,103,208,0.45454,0.59063
1992,66 and older,4th Quintile,Married,0.54830,137,208,0.48050,0.61609
1992,66 and older,4th Quintile,Widowed,0.38498,71,208,0.31869,0.45127
1992,66 and older,5th Quintile,Married,0.51803,117,177,0.44421,0.59186
1992,66 and older,5th Quintile,Widowed,0.35243,60,177,0.28185,0.42300
1993,17-29 y.,1st Quintile,Married,0.22414,226,696,0.19313,0.25514
1993,17-29 y.,1st Quintile,Single,0.70989,470,696,0.67615,0.74363
1993,17-29 y.,2nd Quintile,Married,0.31147,267,742,0.27813,0.34482
1993,17-29 y.,2nd Quintile,Single,0.63653,475,742,0.60189,0.67116
1993,17-29 y.,3rd Quintile,Married,0.23246,203,705,0.20126,0.26366
1993,17-29 y.,3rd Quintile,Single,0.73709,502,705,0.70457,0.76961
1993,17-29 y.,4th Quintile,Married,0.17299,154,680,0.14454,0.20144
1993,17-29 y.,4th Quintile,Single,0.80358,526,680,0.77370,0.83346
1993,17-29 y.,5th Quintile,Married,0.23354,158,543,0.19792,0.26916
1993,17-29 y.,5th Quintile,Single,0.75095,385,543,0.71454,0.78735
1993,30-45 y.,1st Quintile,Married,0.64993,556,735,0.61543,0.68444
1993,30-45 y.,1st Quintile,"Married, living apart",0.04935,31,735,0.03368,0.06502
1993,30-45 y.,1st Quintile,Single,0.14955,75,735,0.12375,0.17535
1993,30-45 y.,1st Quintile,Divorced,0.13723,73,735,0.11233,0.16212
1993,30-45 y.,2nd Quintile,Married,0.81202,845,956,0.78724,0.83680
1993,30-45 y.,2nd Quintile,Single,0.10081,58,956,0.08171,0.11990
1993,30-45 y.,2nd Quintile,Divorced,0.06264,53,956,0.04727,0.07800
1993,30-45 y.,3rd Quintile,Married,0.79786,790,916,0.77184,0.82388
1993,30-45 y.,3rd Quintile,Single,0.10990,81,916,0.08963,0.13016
1993,30-45 y.,3rd Quintile,Divorced,0.06570,45,916,0.04965,0.08176
1993,30-45 y.,4th Quintile,Married,0.69691,589,743,0.66384,0.72998
1993,30-45 y.,4th Quintile,Single,0.16730,103,743,0.14045,0.19416
1993,30-45 y.,4th Quintile,Divorced,0.08885,51,743,0.06838,0.10932
1993,30-45 y.,5th Quintile,Married,0.68736,544,731,0.65373,0.72099
1993,30-45 y.,5th Quintile,Single,0.19009,127,731,0.16162,0.21855
1993,30-45 y.,5th Quintile,Divorced,0.08424,60,731,0.06409,0.10439
1993,46-65 y.,1st Quintile,Married,0.66220,521,653,0.62590,0.69851
1993,46-65 y.,1st Quintile,Divorced,0.12212,70,653,0.09698,0.14725
1993,46-65 y.,1st Quintile,Widowed,0.13286,62,653,0.10681,0.15891
1993,46-65 y.,2nd Quintile,Married,0.75846,592,686,0.72640,0.79051
1993,46-65 y.,2nd Quintile,Divorced,0.09579,46,686,0.07375,0.11783
1993,46-65 y.,2nd Quintile,Widowed,0.09496,48,686,0.07300,0.11691
1993,46-65 y.,3rd Quintile,Married,0.77767,621,704,0.74693,0.80841
1993,46-65 y.,3rd Quintile,Divorced,0.09469,43,704,0.07305,0.11634
1993,46-65 y.,3rd Quintile,Widowed,0.07208,40,704,0.05297,0.09120
1993,46-65 y.,4th Quintile,Married,0.82068,786,877,0.79528,0.84609
1993,46-65 y.,4th Quintile,Divorced,0.06976,45,877,0.05289,0.08662
1993,46-65 y.,4th Quintile,Widowed,0.06343,46,877,0.04729,0.07958
1993,46-65 y.,5th Quintile,Married,0.77696,739,869,0.74926,0.80465
1993,46-65 y.,5th Quintile,Single,0.06826,37,869,0.05148,0.08503
1993,46-65 y.,5th Quintile,Divorced,0.07655,59,869,0.05886,0.09424
1993,46-65 y.,5th Quintile,Widowed,0.04676,34,869,0.03272,0.06081
1993,66 and older,1st Quintile,Married,0.35516,187,370,0.30633,0.40399
1993,66 and older,1st Quintile,Widowed,0.49831,183,370,0.44729,0.54932
1993,66 and older,2nd Quintile,Married,0.46603,209,350,0.41369,0.51836
1993,66 and older,2nd Quintile,Widowed,0.45184,141,350,0.39963,0.50405
1993,66 and older,3rd Quintile,Married,0.48998,144,242,0.42686,0.55309
1993,66 and older,3rd Quintile,Widowed,0.40382,98,242,0.34187,0.46577
1993,66 and older,4th Quintile,Married,0.55902,145,215,0.49249,0.62554
1993,66 and older,4th Quintile,Widowed,0.37649,70,215,0.31158,0.44141
1993,66 and older,5th Quintile,Married,0.52111,106,165,0.44466,0.59757
1993,66 and older,5th Quintile,Widowed,0.36441,59,165,0.29075,0.43807
1994,17-29 y.,1st Quintile,Married,0.24367,223,670,0.21114,0.27620
1994,17-29 y.,1st Quintile,Single,0.70439,447,670,0.66982,0.73897
1994,17-29 y.,2nd Quintile,Married,0.29018,226,659,0.25550,0.32486
1994,17-29 y.,2nd Quintile,Single,0.68719,433,659,0.65176,0.72261
1994,17-29 y.,3rd Quintile,Married,0.21324,188,694,0.18275,0.24374
1994,17-29 y.,3rd Quintile,Single,0.75492,506,694,0.72289,0.78694
1994,17-29 y.,4th Quintile,Married,0.19971,164,696,0.16999,0.22944
1994,17-29 y.,4th Quintile,Single,0.77545,532,696,0.74442,0.80647
1994,17-29 y.,5th Quintile,Married,0.27055,151,517,0.23222,0.30888
1994,17-29 y.,5th Quintile,Single,0.71420,366,517,0.67522,0.75318
1994,30-45 y.,1st Quintile,Married,0.67144,550,728,0.63730,0.70559
1994,30-45 y.,1st Quintile,"Married, living apart",0.05530,37,728,0.03869,0.07192
1994,30-45 y.,1st Quintile,Single,0.13810,68,728,0.11302,0.16318
1994,30-45 y.,1st Quintile,Divorced,0.12608,73,728,0.10195,0.15021
1994,30-45 y.,2nd Quintile,Married,0.79549,796,905,0.76919,0.82178
1994,30-45 y.,2nd Quintile,Single,0.09292,61,905,0.07399,0.11184
1994,30-45 y.,2nd Quintile,Divorced,0.08638,48,905,0.06807,0.10469
1994,30-45 y.,3rd Quintile,Married,0.80732,790,910,0.78168,0.83296
1994,30-45 y.,3rd Quintile,Single,0.11812,83,910,0.09714,0.13911
1994,30-45 y.,3rd Quintile,Divorced,0.03972,37,910,0.02702,0.05241
1994,30-45 y.,4th Quintile,Married,0.68991,586,756,0.65692,0.72291
1994,30-45 y.,4th Quintile,Single,0.18922,113,756,0.16128,0.21716
1994,30-45 y.,4th Quintile,Divorced,0.09047,57,756,0.07001,0.11093
1994,30-45 y.,5th Quintile,Married,0.62636,505,730,0.59125,0.66148
1994,30-45 y.,5th Quintile,Single,0.21526,152,730,0.18542,0.24509
1994,30-45 y.,5th Quintile,Divorced,0.11337,73,730,0.09035,0.13638
1994,46-65 y.,1st Quintile,Married,0.64676,515,646,0.60987,0.68364
1994,46-65 y.,1st Quintile,Divorced,0.16839,83,646,0.13951,0.19727
1994,46-65 y.,1st Quintile,Widowed,0.09276,48,646,0.07037,0.11515
1994,46-65 y.,2nd Quintile,Married,0.77929,563,643,0.74721,0.81137
1994,46-65 y.,2nd Quintile,Divorced,0.08217,37,643,0.06093,0.10342
1994,46-65 y.,2nd Quintile,Widowed,0.08773,43,643,0.06585,0.10962
1994,46-65 y.,3rd Quintile,Married,0.80337,664,746,0.77483,0.83191
1994,46-65 y.,3rd Quintile,Divorced,0.08126,44,746,0.06164,0.10088
1994,46-65 y.,3rd Quintile,Widowed,0.07301,38,746,0.05433,0.09169
1994,46-65 y.,4th Quintile,Married,0.80769,700,785,0.78011,0.83528
1994,46-65 y.,4th Quintile,Divorced,0.07691,45,785,0.05826,0.09556
1994,46-65 y.,4th Quintile,Widowed,0.05733,40,785,0.04106,0.07360
1994,46-65 y.,5th Quintile,Married,0.78483,782,913,0.75816,0.81150
1994,46-65 y.,5th Quintile,Single,0.07941,39,913,0.06186,0.09696
1994,46-65 y.,5th Quintile,Divorced,0.06293,55,913,0.04717,0.07869
1994,46-65 y.,5th Quintile,Widowed,0.04978,37,913,0.03566,0.06390
1994,66 and older,1st Quintile,Married,0.32668,160,365,0.27850,0.37486
1994,66 and older,1st Quintile,Divorced,0.09161,32,365,0.06198,0.12125
1994,66 and older,1st Quintile,Widowed,0.50355,173,365,0.45219,0.55492
1994,66 and older,2nd Quintile,Married,0.47843,225,365,0.42711,0.52975
1994,66 and older,2nd Quintile,Widowed,0.45353,140,365,0.40239,0.50467
1994,66 and older,3rd Quintile,Married,0.46311,157,266,0.40307,0.52314
1994,66 and older,3rd Quintile,Widowed,0.43549,109,266,0.37580,0.49519
1994,66 and older,4th Quintile,Married,0.52095,134,211,0.45338,0.58852
1994,66 and older,4th Quintile,Widowed,0.38592,77,211,0.32008,0.45177
1994,66 and older,5th Quintile,Married,0.52068,115,181,0.44770,0.59366
1994,66 and older,5th Quintile,Widowed,0.33561,66,181,0.26663,0.40460
1995,17-29 y.,1st Quintile,Married,0.25174,255,732,0.22028,0.28320
1995,17-29 y.,1st Quintile,Single,0.68575,477,732,0.65210,0.71941
1995,17-29 y.,2nd Quintile,Married,0.27991,218,695,0.24651,0.31331
1995,17-29 y.,2nd Quintile,Single,0.68899,477,695,0.65455,0.72343
1995,17-29 y.,3rd Quintile,Married,0.21389,173,674,0.18291,0.24487
1995,17-29 y.,3rd Quintile,Single,0.76554,501,674,0.73353,0.79755
1995,17-29 y.,4th Quintile,Married,0.21391,166,678,0.18302,0.24480
1995,17-29 y.,4th Quintile,Single,0.77179,512,678,0.74018,0.80341
1995,17-29 y.,5th Quintile,Married,0.25058,132,481,0.21181,0.28934
1995,17-29 y.,5th Quintile,Single,0.72269,349,481,0.68264,0.76273
1995,30-45 y.,1st Quintile,Married,0.67842,635,841,0.64683,0.71001
1995,30-45 y.,1st Quintile,"Married, living apart",0.04633,36,841,0.03212,0.06055
1995,30-45 y.,1st Quintile,Single,0.12648,79,841,0.10400,0.14896
1995,30-45 y.,1st Quintile,Divorced,0.12288,91,841,0.10068,0.14509
1995,30-45 y.,2nd Quintile,Married,0.77240,851,978,0.74611,0.79870
1995,30-45 y.,2nd Quintile,Single,0.11215,76,978,0.09236,0.13194
1995,30-45 y.,2nd Quintile,Divorced,0.07823,51,978,0.06139,0.09506
1995,30-45 y.,3rd Quintile,Married,0.77128,774,925,0.74420,0.79836
1995,30-45 y.,3rd Quintile,Single,0.14883,98,925,0.12588,0.17177
1995,30-45 y.,3rd Quintile,Divorced,0.06144,53,925,0.04595,0.07692
1995,30-45 y.,4th Quintile,Married,0.65145,585,796,0.61833,0.68458
1995,30-45 y.,4th Quintile,Single,0.21009,143,796,0.18178,0.23841
1995,30-45 y.,4th Quintile,Divorced,0.09961,68,796,0.07879,0.12042
1995,30-45 y.,5th Quintile,Married,0.64196,540,777,0.60823,0.67569
1995,30-45 y.,5th Quintile,Single,0.23544,164,777,0.20559,0.26530
1995,30-45 y.,5th Quintile,Divorced,0.09858,73,777,0.07761,0.11955
1995,46-65 y.,1st Quintile,Married,0.62300,460,585,0.58369,0.66230
1995,46-65 y.,1st Quintile,Divorced,0.17711,78,585,0.14614,0.20807
1995,46-65 y.,1st Quintile,Widowed,0.11526,47,585,0.08936,0.14116
1995,46-65 y.,2nd Quintile,Married,0.76779,630,715,0.73682,0.79876
1995,46-65 y.,2nd Quintile,Divorced,0.08212,37,715,0.06198,0.10225
1995,46-65 y.,2nd Quintile,Widowed,0.10247,48,715,0.08023,0.12472
1995,46-65 y.,3rd Quintile,Married,0.79730,654,697,0.76743,0.82717
1995,46-65 y.,3rd Quintile,Divorced,0.08261,43,697,0.06216,0.10306
1995,46-65 y.,4th Quintile,Married,0.78769,742,843,0.76007,0.81531
1995,46-65 y.,4th Quintile,Divorced,0.09964,58,843,0.07940,0.11987
1995,46-65 y.,4th Quintile,Widowed,0.05746,43,843,0.04174,0.07318
1995,46-65 y.,5th Quintile,Married,0.79243,809,948,0.76660,0.81826
1995,46-65 y.,5th Quintile,Single,0.08044,42,948,0.06312,0.09776
1995,46-65 y.,5th Quintile,Divorced,0.06009,57,948,0.04496,0.07523
1995,46-65 y.,5th Quintile,Widowed,0.04951,40,948,0.03569,0.06333
1995,66 and older,1st Quintile,Married,0.31722,115,246,0.25895,0.37550
1995,66 and older,1st Quintile,Widowed,0.50068,131,246,0.43807,0.56329
1995,66 and older,2nd Quintile,Married,0.44752,225,373,0.39699,0.49805
1995,66 and older,2nd Quintile,Widowed,0.43473,148,373,0.38435,0.48510
1995,66 and older,3rd Quintile,Married,0.45835,185,308,0.40261,0.51408
1995,66 and older,3rd Quintile,Widowed,0.45452,123,308,0.39882,0.51022
1995,66 and older,4th Quintile,Married,0.61679,171,250,0.55640,0.67717
1995,66 and older,4th Quintile,Widowed,0.31144,79,250,0.25392,0.36896
1995,66 and older,5th Quintile,Married,0.49800,125,205,0.42939,0.56661
1995,66 and older,5th Quintile,Widowed,0.39235,80,205,0.32535,0.45935
1996,17-29 y.,1st Quintile,Married,0.27980,257,753,0.24772,0.31189
1996,17-29 y.,1st Quintile,Single,0.67560,496,753,0.64214,0.70906
1996,17-29 y.,2nd Quintile,Married,0.29612,205,621,0.26019,0.33206
1996,17-29 y.,2nd Quintile,Single,0.68640,416,621,0.64988,0.72292
1996,17-29 y.,3rd Quintile,Married,0.19239,131,601,0.16085,0.22394
1996,17-29 y.,3rd Quintile,Single,0.78578,470,601,0.75295,0.81861
1996,17-29 y.,4th Quintile,Married,0.20092,139,655,0.17021,0.23163
1996,17-29 y.,4th Quintile,Single,0.77053,516,655,0.73830,0.80276
1996,17-29 y.,5th Quintile,Married,0.19108,90,449,0.15467,0.22749
1996,17-29 y.,5th Quintile,Single,0.79795,359,449,0.76077,0.83514
1996,30-45 y.,1st Quintile,Married,0.61171,604,830,0.57853,0.64488
1996,30-45 y.,1st Quintile,"Married, living apart",0.07352,51,830,0.05576,0.09129
1996,30-45 y.,1st Quintile,Single,0.16475,85,830,0.13950,0.19000
1996,30-45 y.,1st Quintile,Divorced,0.13184,90,830,0.10881,0.15488
1996,30-45 y.,2nd Quintile,Married,0.79517,813,947,0.76945,0.82088
1996,30-45 y.,2nd Quintile,Single,0.09945,78,947,0.08038,0.11852
1996,30-45 y.,2nd Quintile,Divorced,0.07896,56,947,0.06178,0.09615
1996,30-45 y.,3rd Quintile,Married,0.72893,756,926,0.70029,0.75758
1996,30-45 y.,3rd Quintile,Single,0.15552,107,926,0.13217,0.17888
1996,30-45 y.,3rd Quintile,Divorced,0.09023,63,926,0.07177,0.10870
1996,30-45 y.,4th Quintile,Married,0.64786,623,851,0.61575,0.67997
1996,30-45 y.,4th Quintile,Single,0.24418,170,851,0.21530,0.27306
1996,30-45 y.,4th Quintile,Divorced,0.07745,58,851,0.05948,0.09542
1996,30-45 y.,5th Quintile,Married,0.62645,507,758,0.59199,0.66091
1996,30-45 y.,5th Quintile,Single,0.25532,187,758,0.22425,0.28638
1996,30-45 y.,5th Quintile,Divorced,0.09023,64,758,0.06982,0.11064
1996,46-65 y.,1st Quintile,Married,0.60466,465,577,0.56473,0.64459
1996,46-65 y.,1st Quintile,Divorced,0.15206,65,577,0.12274,0.18139
1996,46-65 y.,1st Quintile,Widowed,0.12650,47,577,0.09935,0.15364
1996,46-65 y.,2nd Quintile,Married,0.72194,503,595,0.68590,0.75797
1996,46-65 y.,2nd Quintile,Divorced,0.10662,46,595,0.08180,0.13144
1996,46-65 y.,2nd Quintile,Widowed,0.10501,46,595,0.08035,0.12966
1996,46-65 y.,3rd Quintile,Married,0.78476,672,757,0.75547,0.81406
1996,46-65 y.,3rd Quintile,Divorced,0.08864,43,757,0.06838,0.10891
1996,46-65 y.,3rd Quintile,Widowed,0.07864,42,757,0.05945,0.09783
1996,46-65 y.,4th Quintile,Married,0.76808,731,833,0.73941,0.79676
1996,46-65 y.,4th Quintile,Divorced,0.08304,51,833,0.06429,0.10180
1996,46-65 y.,4th Quintile,Widowed,0.07506,51,833,0.05716,0.09297
1996,46-65 y.,5th Quintile,Married,0.78865,835,971,0.76295,0.81434
1996,46-65 y.,5th Quintile,Single,0.08146,43,971,0.06424,0.09867
1996,46-65 y.,5th Quintile,Divorced,0.06205,54,971,0.04687,0.07723
1996,46-65 y.,5th Quintile,Widowed,0.04697,39,971,0.03365,0.06028
1996,66 and older,1st Quintile,Married,0.32595,131,304,0.27317,0.37872
1996,66 and older,1st Quintile,Divorced,0.10366,34,304,0.06933,0.13798
1996,66 and older,1st Quintile,Widowed,0.50930,139,304,0.45302,0.56559
1996,66 and older,2nd Quintile,Married,0.45500,217,350,0.40275,0.50725
1996,66 and older,2nd Quintile,Widowed,0.42298,133,350,0.37115,0.47481
1996,66 and older,3rd Quintile,Married,0.54179,210,313,0.48651,0.59708
1996,66 and older,3rd Quintile,Widowed,0.36977,103,313,0.31621,0.42334
1996,66 and older,4th Quintile,Married,0.64845,192,272,0.59160,0.70530
1996,66 and older,4th Quintile,Widowed,0.28645,80,272,0.23262,0.34027
1996,66 and older,5th Quintile,Married,0.47405,116,195,0.40378,0.54431
1996,66 and older,5th Quintile,Widowed,0.38499,79,195,0.31652,0.45346
1997,17-29 y.,1st Quintile,Married,0.29041,236,665,0.25588,0.32494
1997,17-29 y.,1st Quintile,Single,0.66138,429,665,0.62538,0.69738
1997,17-29 y.,2nd Quintile,Married,0.23051,169,647,0.19803,0.26299
1997,17-29 y.,2nd Quintile,Single,0.74383,478,647,0.71016,0.77749
1997,17-29 y.,3rd Quintile,Married,0.20290,125,587,0.17034,0.23546
1997,17-29 y.,3rd Quintile,Single,0.77984,462,587,0.74629,0.81339
1997,17-29 y.,4th Quintile,Married,0.19184,122,628,0.16102,0.22266
1997,17-29 y.,4th Quintile,Single,0.79215,506,628,0.76038,0.82391
1997,17-29 y.,5th Quintile,Married,0.18715,90,421,0.14985,0.22445
1997,17-29 y.,5th Quintile,Single,0.79842,331,421,0.76005,0.83678
1997,30-45 y.,1st Quintile,Married,0.62986,563,777,0.59589,0.66383
1997,30-45 y.,1st Quintile,"Married, living apart",0.07958,57,777,0.06053,0.09862
1997,30-45 y.,1st Quintile,Single,0.13048,77,777,0.10678,0.15418
1997,30-45 y.,1st Quintile,Divorced,0.14323,80,777,0.11858,0.16787
1997,30-45 y.,2nd Quintile,Married,0.74255,789,978,0.71514,0.76997
1997,30-45 y.,2nd Quintile,"Married, living apart",0.03610,31,978,0.02441,0.04780
1997,30-45 y.,2nd Quintile,Single,0.12244,91,978,0.10189,0.14300
1997,30-45 y.,2nd Quintile,Divorced,0.09232,67,978,0.07417,0.11048
1997,30-45 y.,3rd Quintile,Married,0.73862,737,911,0.71007,0.76716
1997,30-45 y.,3rd Quintile,Single,0.16304,126,911,0.13904,0.18704
1997,30-45 y.,3rd Quintile,Divorced,0.06539,48,911,0.04933,0.08146
1997,30-45 y.,4th Quintile,Married,0.65705,604,836,0.62485,0.68925
1997,30-45 y.,4th Quintile,Single,0.23289,164,836,0.20422,0.26156
1997,30-45 y.,4th Quintile,Divorced,0.08457,68,836,0.06570,0.10345
1997,30-45 y.,5th Quintile,Married,0.59693,500,771,0.56229,0.63158
1997,30-45 y.,5th Quintile,Single,0.28625,208,771,0.25432,0.31818
1997,30-45 y.,5th Quintile,Divorced,0.08641,63,771,0.06657,0.10626
1997,46-65 y.,1st Quintile,Married,0.58874,420,526,0.54665,0.63083
1997,46-65 y.,1st Quintile,Divorced,0.16424,64,526,0.13255,0.19593
1997,46-65 y.,1st Quintile,Widowed,0.09794,42,526,0.07251,0.12336
1997,46-65 y.,2nd Quintile,Married,0.68557,534,644,0.64968,0.72145
1997,46-65 y.,2nd Quintile,Divorced,0.13705,54,644,0.11047,0.16363
1997,46-65 y.,2nd Quintile,Widowed,0.11042,56,644,0.08619,0.13465
1997,46-65 y.,3rd Quintile,Married,0.77171,616,705,0.74070,0.80271
1997,46-65 y.,3rd Quintile,Divorced,0.08570,50,705,0.06502,0.10638
1997,46-65 y.,3rd Quintile,Widowed,0.07049,39,705,0.05158,0.08939
1997,46-65 y.,4th Quintile,Married,0.77096,750,849,0.74267,0.79924
1997,46-65 y.,4th Quintile,Divorced,0.07630,52,849,0.05843,0.09417
1997,46-65 y.,4th Quintile,Widowed,0.07156,47,849,0.05421,0.08891
1997,46-65 y.,5th Quintile,Married,0.78338,805,940,0.75704,0.80973
1997,46-65 y.,5th Quintile,Single,0.07139,36,940,0.05492,0.08786
1997,46-65 y.,5th Quintile,Divorced,0.06844,56,940,0.05229,0.08459
1997,46-65 y.,5th Quintile,Widowed,0.05223,43,940,0.03800,0.06646
1997,66 and older,1st Quintile,Married,0.30108,140,310,0.24993,0.35223
1997,66 and older,1st Quintile,Divorced,0.13316,36,310,0.09528,0.17104
1997,66 and older,1st Quintile,Widowed,0.48982,134,310,0.43408,0.54556
1997,66 and older,2nd Quintile,Married,0.46668,238,374,0.41605,0.51731
1997,66 and older,2nd Quintile,Widowed,0.41366,136,374,0.36368,0.46364
1997,66 and older,3rd Quintile,Married,0.55059,225,318,0.49583,0.60535
1997,66 and older,3rd Quintile,Widowed,0.33226,93,318,0.28041,0.38412
1997,66 and older,4th Quintile,Married,0.64803,181,254,0.58918,0.70688
1997,66 and older,4th Quintile,Widowed,0.30083,73,254,0.24432,0.35735
1997,66 and older,5th Quintile,Married,0.50405,130,212,0.43658,0.57151
1997,66 and older,5th Quintile,Widowed,0.38984,82,212,0.32403,0.45565
1998,17-29 y.,1st Quintile,Married,0.26510,223,685,0.23202,0.29817
1998,17-29 y.,1st Quintile,Single,0.69281,462,685,0.65824,0.72739
1998,17-29 y.,2nd Quintile,Married,0.22398,140,592,0.19037,0.25760
1998,17-29 y.,2nd Quintile,Single,0.75431,452,592,0.71960,0.78901
1998,17-29 y.,3rd Quintile,Married,0.16886,102,542,0.13729,0.20043
1998,17-29 y.,3rd Quintile,Single,0.80914,440,542,0.77602,0.84225
1998,17-29 y.,4th Quintile,Married,0.16146,106,587,0.13167,0.19125
1998,17-29 y.,4th Quintile,Single,0.81366,481,587,0.78214,0.84519
1998,17-29 y.,5th Quintile,Married,0.15869,79,370,0.12141,0.19597
1998,17-29 y.,5th Quintile,Single,0.83071,291,370,0.79245,0.86898
1998,30-45 y.,1st Quintile,Married,0.61032,540,767,0.57579,0.64486
1998,30-45 y.,1st Quintile,"Married, living apart",0.09020,58,767,0.06992,0.11049
1998,30-45 y.,1st Quintile,Single,0.12615,77,767,0.10264,0.14966
1998,30-45 y.,1st Quintile,Divorced,0.16058,92,767,0.13458,0.18658
1998,30-45 y.,2nd Quintile,Married,0.74562,740,938,0.71774,0.77351
1998,30-45 y.,2nd Quintile,"Married, living apart",0.03595,31,938,0.02403,0.04787
1998,30-45 y.,2nd Quintile,Single,0.12583,98,938,0.10460,0.14707
1998,30-45 y.,2nd Quintile,Divorced,0.08459,69,938,0.06678,0.10241
1998,30-45 y.,3rd Quintile,Married,0.72470,659,847,0.69460,0.75480
1998,30-45 y.,3rd Quintile,Single,0.18090,137,847,0.15496,0.20684
1998,30-45 y.,3rd Quintile,Divorced,0.05994,51,847,0.04395,0.07594
1998,30-45 y.,4th Quintile,Married,0.63225,594,843,0.59968,0.66482
1998,30-45 y.,4th Quintile,Single,0.24300,179,843,0.21403,0.27197
1998,30-45 y.,4th Quintile,Divorced,0.09894,70,843,0.07877,0.11911
1998,30-45 y.,5th Quintile,Married,0.62626,494,740,0.59138,0.66114
