year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Upper Secondary Level,2nd Quintile,Divorced,0.08675,85,1437,0.07219,0.10131
1997,Upper Secondary Level,2nd Quintile,Widowed,0.11836,99,1437,0.10165,0.13507
1997,Upper Secondary Level,3rd Quintile,Married,0.64155,962,1402,0.61644,0.66666
1997,Upper Secondary Level,3rd Quintile,Single,0.19309,295,1402,0.17242,0.21376
1997,Upper Secondary Level,3rd Quintile,Divorced,0.05275,68,1402,0.04104,0.06446
1997,Upper Secondary Level,3rd Quintile,Widowed,0.08549,77,1402,0.07085,0.10013
1997,Upper Secondary Level,4th Quintile,Married,0.60301,869,1379,0.57718,0.62885
1997,Upper Secondary Level,4th Quintile,Single,0.23723,369,1379,0.21477,0.25969
1997,Upper Secondary Level,4th Quintile,Divorced,0.07146,79,1379,0.05786,0.08506
1997,Upper Secondary Level,4th Quintile,Widowed,0.06746,62,1379,0.05422,0.08070
1997,Upper Secondary Level,5th Quintile,Married,0.63447,714,1093,0.60590,0.66303
1997,Upper Secondary Level,5th Quintile,Single,0.20324,258,1093,0.17937,0.22711
1997,Upper Secondary Level,5th Quintile,Divorced,0.05055,56,1093,0.03756,0.06354
1997,Upper Secondary Level,5th Quintile,Widowed,0.08520,65,1093,0.06864,0.10176
1997,Post-secondary Non-tertiary Level,1st Quintile,Married,0.48651,54,54,0.35195,0.62107
1997,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.58909,56,56,0.45906,0.71912
1997,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.55068,47,78,0.43957,0.66179
1997,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.44757,31,78,0.33650,0.55863
1997,Post-secondary Non-tertiary Level,4th Quintile,Married,0.48507,61,106,0.38947,0.58066
1997,Post-secondary Non-tertiary Level,4th Quintile,Single,0.38354,45,106,0.29054,0.47655
1997,Post-secondary Non-tertiary Level,5th Quintile,Married,0.50743,46,86,0.40114,0.61371
1997,Post-secondary Non-tertiary Level,5th Quintile,Single,0.42259,40,86,0.31758,0.52761
1997,First Stage of Tertiary Education,1st Quintile,Married,0.46885,38,38,0.30806,0.62965
1997,First Stage of Tertiary Education,2nd Quintile,Married,0.70811,101,101,0.61900,0.79721
1997,First Stage of Tertiary Education,3rd Quintile,Married,0.72536,141,141,0.65142,0.79929
1997,First Stage of Tertiary Education,4th Quintile,Married,0.78713,143,177,0.72665,0.84760
1997,First Stage of Tertiary Education,4th Quintile,Single,0.17048,34,177,0.11492,0.22603
1997,First Stage of Tertiary Education,5th Quintile,Married,0.67218,135,171,0.60161,0.74274
1997,First Stage of Tertiary Education,5th Quintile,Single,0.16029,36,171,0.10514,0.21544
1997,Second Stage of Tertiary Education,1st Quintile,Married,0.40834,62,94,0.30844,0.50824
1997,Second Stage of Tertiary Education,1st Quintile,Single,0.35945,32,94,0.26193,0.45697
1997,Second Stage of Tertiary Education,2nd Quintile,Married,0.67428,169,169,0.60341,0.74514
1997,Second Stage of Tertiary Education,3rd Quintile,Married,0.65846,219,273,0.60210,0.71481
1997,Second Stage of Tertiary Education,3rd Quintile,Single,0.20624,54,273,0.15816,0.25433
1997,Second Stage of Tertiary Education,4th Quintile,Married,0.69797,322,396,0.65269,0.74325
1997,Second Stage of Tertiary Education,4th Quintile,Single,0.21663,74,396,0.17600,0.25725
1997,Second Stage of Tertiary Education,5th Quintile,Married,0.63518,475,647,0.59805,0.67230
1997,Second Stage of Tertiary Education,5th Quintile,Single,0.20789,125,647,0.17659,0.23918
1997,Second Stage of Tertiary Education,5th Quintile,Divorced,0.09386,47,647,0.07137,0.11635
1998,No answer / don't know,1st Quintile,Married,0.49691,43,78,0.38523,0.60859
1998,No answer / don't know,1st Quintile,Single,0.43296,35,78,0.32229,0.54364
1998,Pre-primary Level,1st Quintile,Single,0.98199,69,69,0.95038,1.01360
1998,Pre-primary Level,3rd Quintile,Single,0.99331,71,71,0.97422,1.01241
1998,Primary Level,1st Quintile,Married,0.63652,135,135,0.55508,0.71797
1998,Primary Level,2nd Quintile,Married,0.66581,76,76,0.55905,0.77257
1998,Primary Level,3rd Quintile,Married,0.65870,47,47,0.52168,0.79572
1998,Primary Level,4th Quintile,Married,0.65910,42,42,0.51400,0.80419
1998,Lower Secondary Level,1st Quintile,Married,0.42429,352,633,0.38576,0.46283
1998,Lower Secondary Level,1st Quintile,Single,0.20743,160,633,0.17582,0.23904
1998,Lower Secondary Level,1st Quintile,Divorced,0.10132,45,633,0.07780,0.12485
1998,Lower Secondary Level,1st Quintile,Widowed,0.23060,76,633,0.19776,0.26344
1998,Lower Secondary Level,2nd Quintile,Married,0.44811,275,512,0.40500,0.49123
1998,Lower Secondary Level,2nd Quintile,Single,0.25442,168,512,0.21666,0.29218
1998,Lower Secondary Level,2nd Quintile,Widowed,0.21947,69,512,0.18358,0.25535
1998,Lower Secondary Level,3rd Quintile,Married,0.49141,253,434,0.44432,0.53850
1998,Lower Secondary Level,3rd Quintile,Single,0.19587,118,434,0.15848,0.23325
1998,Lower Secondary Level,3rd Quintile,Widowed,0.25326,63,434,0.21229,0.29422
1998,Lower Secondary Level,4th Quintile,Married,0.47981,190,350,0.42739,0.53222
1998,Lower Secondary Level,4th Quintile,Single,0.25842,108,350,0.21249,0.30435
1998,Lower Secondary Level,4th Quintile,Widowed,0.21727,52,350,0.17400,0.26053
1998,Lower Secondary Level,5th Quintile,Married,0.59036,111,166,0.51532,0.66539
1998,Lower Secondary Level,5th Quintile,Single,0.26311,55,166,0.19592,0.33029
1998,Upper Secondary Level,1st Quintile,Married,0.47872,636,1090,0.44905,0.50839
1998,Upper Secondary Level,1st Quintile,"Married, living apart",0.06966,68,1090,0.05454,0.08478
1998,Upper Secondary Level,1st Quintile,Single,0.23733,228,1090,0.21206,0.26260
1998,Upper Secondary Level,1st Quintile,Divorced,0.13614,109,1090,0.11578,0.15651
1998,Upper Secondary Level,1st Quintile,Widowed,0.07815,49,1090,0.06221,0.09409
1998,Upper Secondary Level,2nd Quintile,Married,0.61362,879,1300,0.58714,0.64010
1998,Upper Secondary Level,2nd Quintile,Single,0.16965,245,1300,0.14924,0.19006
1998,Upper Secondary Level,2nd Quintile,Divorced,0.07857,89,1300,0.06394,0.09320
1998,Upper Secondary Level,2nd Quintile,Widowed,0.11453,87,1300,0.09721,0.13185
1998,Upper Secondary Level,3rd Quintile,Married,0.64823,923,1365,0.62289,0.67357
1998,Upper Secondary Level,3rd Quintile,Single,0.17032,284,1365,0.15037,0.19027
1998,Upper Secondary Level,3rd Quintile,Divorced,0.06142,72,1365,0.04868,0.07416
1998,Upper Secondary Level,3rd Quintile,Widowed,0.09281,86,1365,0.07741,0.10821
1998,Upper Secondary Level,4th Quintile,Married,0.58546,830,1336,0.55903,0.61188
1998,Upper Secondary Level,4th Quintile,Single,0.24092,347,1336,0.21798,0.26387
1998,Upper Secondary Level,4th Quintile,Divorced,0.07840,85,1336,0.06398,0.09282
1998,Upper Secondary Level,4th Quintile,Widowed,0.07578,74,1336,0.06158,0.08997
1998,Upper Secondary Level,5th Quintile,Married,0.65274,696,1061,0.62408,0.68140
1998,Upper Secondary Level,5th Quintile,"Married, living apart",0.03206,33,1061,0.02146,0.04266
1998,Upper Secondary Level,5th Quintile,Single,0.17240,226,1061,0.14966,0.19514
1998,Upper Secondary Level,5th Quintile,Divorced,0.05420,50,1061,0.04057,0.06783
1998,Upper Secondary Level,5th Quintile,Widowed,0.08860,56,1061,0.07150,0.10571
1998,Post-secondary Non-tertiary Level,1st Quintile,Married,0.50187,47,47,0.35738,0.64636
1998,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.63713,48,48,0.49966,0.77460
1998,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.52970,51,51,0.39135,0.66805
1998,Post-secondary Non-tertiary Level,4th Quintile,Married,0.54693,64,115,0.45555,0.63831
1998,Post-secondary Non-tertiary Level,4th Quintile,Single,0.39346,51,115,0.30378,0.48314
1998,Post-secondary Non-tertiary Level,5th Quintile,Married,0.56933,49,49,0.42925,0.70942
1998,First Stage of Tertiary Education,1st Quintile,Married,0.48914,37,37,0.32585,0.65244
1998,First Stage of Tertiary Education,2nd Quintile,Married,0.77825,103,103,0.69763,0.85887
1998,First Stage of Tertiary Education,3rd Quintile,Married,0.77691,122,122,0.70273,0.85109
1998,First Stage of Tertiary Education,4th Quintile,Married,0.72092,149,181,0.65539,0.78645
1998,First Stage of Tertiary Education,4th Quintile,Single,0.13448,32,181,0.08464,0.18432
1998,First Stage of Tertiary Education,5th Quintile,Married,0.70160,137,137,0.62470,0.77850
1998,Second Stage of Tertiary Education,1st Quintile,Married,0.40688,55,55,0.27585,0.53791
1998,Second Stage of Tertiary Education,2nd Quintile,Married,0.61025,136,173,0.53737,0.68314
1998,Second Stage of Tertiary Education,2nd Quintile,Single,0.21904,37,173,0.15723,0.28085
1998,Second Stage of Tertiary Education,3rd Quintile,Married,0.67807,228,273,0.62255,0.73360
1998,Second Stage of Tertiary Education,3rd Quintile,Single,0.17427,45,273,0.12919,0.21935
1998,Second Stage of Tertiary Education,4th Quintile,Married,0.69058,307,389,0.64458,0.73657
1998,Second Stage of Tertiary Education,4th Quintile,Single,0.21674,82,389,0.17574,0.25773
1998,Second Stage of Tertiary Education,5th Quintile,Married,0.63922,477,654,0.60238,0.67605
1998,Second Stage of Tertiary Education,5th Quintile,Single,0.19851,128,654,0.16792,0.22911
1998,Second Stage of Tertiary Education,5th Quintile,Divorced,0.09492,49,654,0.07244,0.11740
1999,No answer / don't know,1st Quintile,Married,0.53012,53,87,0.42463,0.63560
1999,No answer / don't know,1st Quintile,Single,0.32188,34,87,0.22313,0.42062
1999,No answer / don't know,2nd Quintile,Married,0.55406,33,33,0.38184,0.72629
1999,Pre-primary Level,1st Quintile,Single,0.96325,67,67,0.91785,1.00864
1999,Pre-primary Level,2nd Quintile,Single,0.99195,88,88,0.97317,1.01073
1999,Pre-primary Level,4th Quintile,Single,0.96280,44,44,0.90624,1.01937
1999,Primary Level,1st Quintile,Married,0.59767,132,132,0.51370,0.68164
1999,Primary Level,2nd Quintile,Married,0.70427,77,77,0.60166,0.80687
1999,Primary Level,3rd Quintile,Married,0.70258,59,59,0.58493,0.82023
1999,Primary Level,4th Quintile,Married,0.61632,37,37,0.45747,0.77517
1999,Lower Secondary Level,1st Quintile,Married,0.38549,353,729,0.35013,0.42085
1999,Lower Secondary Level,1st Quintile,"Married, living apart",0.04136,31,729,0.02689,0.05582
1999,Lower Secondary Level,1st Quintile,Single,0.24003,195,729,0.20901,0.27106
1999,Lower Secondary Level,1st Quintile,Divorced,0.09285,56,729,0.07177,0.11394
1999,Lower Secondary Level,1st Quintile,Widowed,0.24026,94,729,0.20923,0.27130
1999,Lower Secondary Level,2nd Quintile,Married,0.48072,329,572,0.43974,0.52170
1999,Lower Secondary Level,2nd Quintile,Single,0.21339,159,572,0.17978,0.24699
1999,Lower Secondary Level,2nd Quintile,Widowed,0.22975,84,572,0.19525,0.26426
1999,Lower Secondary Level,3rd Quintile,Married,0.46695,257,487,0.42259,0.51131
1999,Lower Secondary Level,3rd Quintile,Single,0.23110,137,487,0.19363,0.26858
1999,Lower Secondary Level,3rd Quintile,Divorced,0.08800,31,487,0.06282,0.11319
1999,Lower Secondary Level,3rd Quintile,Widowed,0.20638,62,487,0.17040,0.24236
1999,Lower Secondary Level,4th Quintile,Married,0.48284,204,354,0.43071,0.53497
1999,Lower Secondary Level,4th Quintile,Single,0.24356,98,354,0.19878,0.28834
1999,Lower Secondary Level,4th Quintile,Widowed,0.22335,52,354,0.17991,0.26680
1999,Lower Secondary Level,5th Quintile,Married,0.53072,129,229,0.46594,0.59549
1999,Lower Secondary Level,5th Quintile,Single,0.23631,66,229,0.18117,0.29146
1999,Lower Secondary Level,5th Quintile,Widowed,0.18685,34,229,0.13625,0.23744
1999,Upper Secondary Level,1st Quintile,Married,0.46206,666,1229,0.43417,0.48994
1999,Upper Secondary Level,1st Quintile,"Married, living apart",0.05035,57,1229,0.03812,0.06258
1999,Upper Secondary Level,1st Quintile,Single,0.25356,295,1229,0.22923,0.27790
1999,Upper Secondary Level,1st Quintile,Divorced,0.16034,151,1229,0.13982,0.18086
1999,Upper Secondary Level,1st Quintile,Widowed,0.07369,60,1229,0.05908,0.08830
1999,Upper Secondary Level,2nd Quintile,Married,0.58799,1019,1553,0.56350,0.61248
1999,Upper Secondary Level,2nd Quintile,"Married, living apart",0.03001,38,1553,0.02152,0.03850
1999,Upper Secondary Level,2nd Quintile,Single,0.18310,294,1553,0.16386,0.20234
1999,Upper Secondary Level,2nd Quintile,Divorced,0.07863,98,1553,0.06524,0.09202
1999,Upper Secondary Level,2nd Quintile,Widowed,0.12027,104,1553,0.10409,0.13645
1999,Upper Secondary Level,3rd Quintile,Married,0.63429,1008,1502,0.60993,0.65866
1999,Upper Secondary Level,3rd Quintile,Single,0.19960,318,1502,0.17938,0.21982
1999,Upper Secondary Level,3rd Quintile,Divorced,0.06684,89,1502,0.05421,0.07948
1999,Upper Secondary Level,3rd Quintile,Widowed,0.07963,87,1502,0.06593,0.09333
1999,Upper Secondary Level,4th Quintile,Married,0.61932,906,1410,0.59397,0.64468
1999,Upper Secondary Level,4th Quintile,Single,0.21891,344,1410,0.19732,0.24050
1999,Upper Secondary Level,4th Quintile,Divorced,0.06896,77,1410,0.05573,0.08219
1999,Upper Secondary Level,4th Quintile,Widowed,0.07908,83,1410,0.06499,0.09317
1999,Upper Secondary Level,5th Quintile,Married,0.64824,769,1160,0.62075,0.67573
1999,Upper Secondary Level,5th Quintile,Single,0.18434,262,1160,0.16201,0.20666
1999,Upper Secondary Level,5th Quintile,Divorced,0.06207,72,1160,0.04817,0.07596
1999,Upper Secondary Level,5th Quintile,Widowed,0.07737,57,1160,0.06198,0.09275
1999,Post-secondary Non-tertiary Level,1st Quintile,Married,0.50305,46,46,0.35696,0.64913
1999,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.61183,61,61,0.48852,0.73514
1999,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.52630,52,83,0.41823,0.63438
1999,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.32790,31,83,0.22629,0.42950
1999,Post-secondary Non-tertiary Level,4th Quintile,Married,0.54465,75,133,0.45969,0.62960
1999,Post-secondary Non-tertiary Level,4th Quintile,Single,0.43920,58,133,0.35454,0.52387
1999,Post-secondary Non-tertiary Level,5th Quintile,Married,0.52874,58,105,0.43281,0.62468
1999,Post-secondary Non-tertiary Level,5th Quintile,Single,0.36842,47,105,0.27571,0.46113
1999,First Stage of Tertiary Education,1st Quintile,Married,0.45375,45,45,0.30665,0.60086
1999,First Stage of Tertiary Education,2nd Quintile,Married,0.71381,103,103,0.62609,0.80152
1999,First Stage of Tertiary Education,3rd Quintile,Married,0.68251,142,181,0.61451,0.75052
1999,First Stage of Tertiary Education,3rd Quintile,Single,0.21909,39,181,0.15866,0.27951
1999,First Stage of Tertiary Education,4th Quintile,Married,0.70891,161,195,0.64498,0.77283
1999,First Stage of Tertiary Education,4th Quintile,Single,0.14878,34,195,0.09871,0.19886
1999,First Stage of Tertiary Education,5th Quintile,Married,0.71947,142,173,0.65233,0.78661
1999,First Stage of Tertiary Education,5th Quintile,Single,0.15987,31,173,0.10510,0.21464
1999,Second Stage of Tertiary Education,1st Quintile,Married,0.42689,68,102,0.33042,0.52335
1999,Second Stage of Tertiary Education,1st Quintile,Single,0.29199,34,102,0.20332,0.38067
1999,Second Stage of Tertiary Education,2nd Quintile,Married,0.59802,158,203,0.53040,0.66563
1999,Second Stage of Tertiary Education,2nd Quintile,Single,0.22622,45,203,0.16853,0.28392
1999,Second Stage of Tertiary Education,3rd Quintile,Married,0.65117,249,310,0.59803,0.70432
1999,Second Stage of Tertiary Education,3rd Quintile,Single,0.19031,61,310,0.14654,0.23408
1999,Second Stage of Tertiary Education,4th Quintile,Married,0.69288,347,453,0.65035,0.73541
1999,Second Stage of Tertiary Education,4th Quintile,Single,0.18777,73,453,0.15177,0.22377
1999,Second Stage of Tertiary Education,4th Quintile,Divorced,0.07269,33,453,0.04875,0.09662
1999,Second Stage of Tertiary Education,5th Quintile,Married,0.63008,519,728,0.59498,0.66517
1999,Second Stage of Tertiary Education,5th Quintile,Single,0.21441,160,728,0.18457,0.24424
1999,Second Stage of Tertiary Education,5th Quintile,Divorced,0.08074,49,728,0.06093,0.10054
2000,Pre-primary Level,1st Quintile,Single,0.95492,64,64,0.90369,1.00615
2000,Pre-primary Level,4th Quintile,Single,0.99025,46,46,0.96154,1.01896
2000,Primary Level,1st Quintile,Married,0.70310,79,79,0.60170,0.80449
2000,Primary Level,2nd Quintile,Married,0.75636,52,52,0.63855,0.87418
2000,Lower Secondary Level,1st Quintile,Married,0.38726,337,689,0.35086,0.42366
2000,Lower Secondary Level,1st Quintile,Single,0.25939,209,689,0.22664,0.29214
2000,Lower Secondary Level,1st Quintile,Divorced,0.09425,53,689,0.07241,0.11608
2000,Lower Secondary Level,1st Quintile,Widowed,0.22407,90,689,0.19291,0.25522
2000,Lower Secondary Level,2nd Quintile,Married,0.46510,260,478,0.42034,0.50986
2000,Lower Secondary Level,2nd Quintile,Single,0.23181,149,478,0.19394,0.26968
2000,Lower Secondary Level,2nd Quintile,Widowed,0.24332,69,478,0.20481,0.28183
2000,Lower Secondary Level,3rd Quintile,Married,0.44259,171,339,0.38964,0.49554
2000,Lower Secondary Level,3rd Quintile,Single,0.27222,123,339,0.22477,0.31967
2000,Lower Secondary Level,3rd Quintile,Widowed,0.19999,45,339,0.15734,0.24263
2000,Lower Secondary Level,4th Quintile,Married,0.51972,154,268,0.45979,0.57965
2000,Lower Secondary Level,4th Quintile,Single,0.25998,82,268,0.20737,0.31260
2000,Lower Secondary Level,4th Quintile,Widowed,0.17787,32,268,0.13200,0.22374
2000,Lower Secondary Level,5th Quintile,Married,0.49127,79,131,0.40533,0.57721
2000,Lower Secondary Level,5th Quintile,Single,0.32064,52,131,0.24041,0.40087
2000,Upper Secondary Level,1st Quintile,Married,0.45320,705,1304,0.42617,0.48023
2000,Upper Secondary Level,1st Quintile,"Married, living apart",0.04510,58,1304,0.03383,0.05637
2000,Upper Secondary Level,1st Quintile,Single,0.25125,312,1304,0.22770,0.27480
2000,Upper Secondary Level,1st Quintile,Divorced,0.14644,151,1304,0.12724,0.16564
2000,Upper Secondary Level,1st Quintile,Widowed,0.10401,78,1304,0.08743,0.12058
2000,Upper Secondary Level,2nd Quintile,Married,0.58550,1002,1549,0.56096,0.61004
2000,Upper Secondary Level,2nd Quintile,"Married, living apart",0.02306,32,1549,0.01559,0.03054
2000,Upper Secondary Level,2nd Quintile,Single,0.20314,313,1549,0.18310,0.22319
2000,Upper Secondary Level,2nd Quintile,Divorced,0.07251,95,1549,0.05959,0.08543
2000,Upper Secondary Level,2nd Quintile,Widowed,0.11578,107,1549,0.09984,0.13172
2000,Upper Secondary Level,3rd Quintile,Married,0.64000,1013,1472,0.61547,0.66453
2000,Upper Secondary Level,3rd Quintile,Single,0.18397,281,1472,0.16417,0.20377
2000,Upper Secondary Level,3rd Quintile,Divorced,0.05916,83,1472,0.04710,0.07122
2000,Upper Secondary Level,3rd Quintile,Widowed,0.09782,95,1472,0.08264,0.11301
2000,Upper Secondary Level,4th Quintile,Married,0.63092,895,1413,0.60575,0.65609
2000,Upper Secondary Level,4th Quintile,Single,0.22132,359,1413,0.19966,0.24297
2000,Upper Secondary Level,4th Quintile,Divorced,0.05866,81,1413,0.04640,0.07092
2000,Upper Secondary Level,4th Quintile,Widowed,0.07717,78,1413,0.06325,0.09109
2000,Upper Secondary Level,5th Quintile,Married,0.62493,686,1074,0.59596,0.65390
2000,Upper Secondary Level,5th Quintile,Single,0.19754,248,1074,0.17372,0.22136
2000,Upper Secondary Level,5th Quintile,Divorced,0.06213,75,1074,0.04768,0.07657
2000,Upper Secondary Level,5th Quintile,Widowed,0.08979,65,1074,0.07268,0.10689
2000,Post-secondary Non-tertiary Level,1st Quintile,Married,0.50946,76,76,0.39632,0.62260
2000,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.68855,60,60,0.57038,0.80671
2000,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.53029,65,114,0.43827,0.62232
2000,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.43128,49,114,0.33996,0.52259
2000,Post-secondary Non-tertiary Level,4th Quintile,Married,0.51606,79,137,0.43206,0.60005
2000,Post-secondary Non-tertiary Level,4th Quintile,Single,0.42047,58,137,0.33751,0.50344
2000,Post-secondary Non-tertiary Level,5th Quintile,Married,0.54555,82,132,0.46028,0.63082
2000,Post-secondary Non-tertiary Level,5th Quintile,Single,0.30991,50,132,0.23071,0.38910
2000,First Stage of Tertiary Education,1st Quintile,Married,0.48940,76,76,0.37627,0.60254
2000,First Stage of Tertiary Education,2nd Quintile,Married,0.71376,168,204,0.65158,0.77594
2000,First Stage of Tertiary Education,2nd Quintile,Single,0.16188,36,204,0.11121,0.21255
2000,First Stage of Tertiary Education,3rd Quintile,Married,0.66023,208,250,0.60140,0.71906
2000,First Stage of Tertiary Education,3rd Quintile,Single,0.18231,42,250,0.13435,0.23027
2000,First Stage of Tertiary Education,4th Quintile,Married,0.66789,204,243,0.60855,0.72723
2000,First Stage of Tertiary Education,4th Quintile,Single,0.14544,39,243,0.10102,0.18986
2000,First Stage of Tertiary Education,5th Quintile,Married,0.70045,178,213,0.63879,0.76211
2000,First Stage of Tertiary Education,5th Quintile,Single,0.13451,35,213,0.08858,0.18044
2000,Second Stage of Tertiary Education,1st Quintile,Married,0.40956,64,96,0.31067,0.50844
2000,Second Stage of Tertiary Education,1st Quintile,Single,0.23974,32,96,0.15389,0.32559
2000,Second Stage of Tertiary Education,2nd Quintile,Married,0.57328,160,212,0.50654,0.64002
2000,Second Stage of Tertiary Education,2nd Quintile,Single,0.27394,52,212,0.21376,0.33412
2000,Second Stage of Tertiary Education,3rd Quintile,Married,0.65255,272,324,0.60062,0.70448
2000,Second Stage of Tertiary Education,3rd Quintile,Single,0.19048,52,324,0.14766,0.23330
2000,Second Stage of Tertiary Education,4th Quintile,Married,0.68289,354,444,0.63955,0.72622
2000,Second Stage of Tertiary Education,4th Quintile,Single,0.19449,90,444,0.15763,0.23134
2000,Second Stage of Tertiary Education,5th Quintile,Married,0.63104,571,798,0.59754,0.66454
2000,Second Stage of Tertiary Education,5th Quintile,Single,0.21210,164,798,0.18372,0.24048
2000,Second Stage of Tertiary Education,5th Quintile,Divorced,0.09047,63,798,0.07055,0.11038
2001,Pre-primary Level,1st Quintile,Single,0.99041,117,117,0.97267,1.00815
2001,Pre-primary Level,4th Quintile,Single,0.99602,105,105,0.98391,1.00812
2001,Primary Level,1st Quintile,Married,0.65189,100,100,0.55805,0.74573
2001,Primary Level,2nd Quintile,Married,0.60221,60,60,0.47732,0.72710
2001,Lower Secondary Level,1st Quintile,Married,0.39059,460,1000,0.36033,0.42084
2001,Lower Secondary Level,1st Quintile,"Married, living apart",0.03485,36,1000,0.02348,0.04623
2001,Lower Secondary Level,1st Quintile,Single,0.24759,276,1000,0.22083,0.27436
2001,Lower Secondary Level,1st Quintile,Divorced,0.11544,93,1000,0.09562,0.13525
2001,Lower Secondary Level,1st Quintile,Widowed,0.21153,135,1000,0.18621,0.23686
2001,Lower Secondary Level,2nd Quintile,Married,0.48795,403,748,0.45210,0.52380
2001,Lower Secondary Level,2nd Quintile,Single,0.23652,229,748,0.20604,0.26699
2001,Lower Secondary Level,2nd Quintile,Widowed,0.21527,116,748,0.18579,0.24474
2001,Lower Secondary Level,3rd Quintile,Married,0.47623,298,564,0.43497,0.51748
2001,Lower Secondary Level,3rd Quintile,Single,0.27361,188,564,0.23678,0.31043
2001,Lower Secondary Level,3rd Quintile,Widowed,0.18985,78,564,0.15745,0.22224
2001,Lower Secondary Level,4th Quintile,Married,0.48978,236,446,0.44334,0.53623
2001,Lower Secondary Level,4th Quintile,Single,0.29838,151,446,0.25586,0.34089
2001,Lower Secondary Level,4th Quintile,Widowed,0.16730,59,446,0.13262,0.20198
2001,Lower Secondary Level,5th Quintile,Married,0.54707,132,229,0.48245,0.61168
2001,Lower Secondary Level,5th Quintile,Single,0.19991,59,229,0.14800,0.25183
2001,Lower Secondary Level,5th Quintile,Widowed,0.18899,38,229,0.13817,0.23981
2001,Upper Secondary Level,1st Quintile,Married,0.44470,1033,2020,0.42302,0.46638
2001,Upper Secondary Level,1st Quintile,"Married, living apart",0.04780,92,2020,0.03850,0.05711
2001,Upper Secondary Level,1st Quintile,Single,0.25341,486,2020,0.23444,0.27238
2001,Upper Secondary Level,1st Quintile,Divorced,0.15782,274,2020,0.14191,0.17372
2001,Upper Secondary Level,1st Quintile,Widowed,0.09627,135,2020,0.08340,0.10913
2001,Upper Secondary Level,2nd Quintile,Married,0.62562,1725,2490,0.60660,0.64463
2001,Upper Secondary Level,2nd Quintile,"Married, living apart",0.01575,36,2490,0.01086,0.02064
2001,Upper Secondary Level,2nd Quintile,Single,0.18708,412,2490,0.17176,0.20240
2001,Upper Secondary Level,2nd Quintile,Divorced,0.06347,129,2490,0.05390,0.07305
2001,Upper Secondary Level,2nd Quintile,Widowed,0.10808,188,2490,0.09588,0.12028
2001,Upper Secondary Level,3rd Quintile,Married,0.63373,1797,2631,0.61531,0.65214
2001,Upper Secondary Level,3rd Quintile,"Married, living apart",0.02176,51,2631,0.01619,0.02734
2001,Upper Secondary Level,3rd Quintile,Single,0.19466,480,2631,0.17952,0.20979
2001,Upper Secondary Level,3rd Quintile,Divorced,0.06844,146,2631,0.05879,0.07809
2001,Upper Secondary Level,3rd Quintile,Widowed,0.08141,157,2631,0.07096,0.09186
2001,Upper Secondary Level,4th Quintile,Married,0.60592,1573,2491,0.58673,0.62512
2001,Upper Secondary Level,4th Quintile,"Married, living apart",0.01457,44,2491,0.00986,0.01928
2001,Upper Secondary Level,4th Quintile,Single,0.23230,568,2491,0.21571,0.24889
2001,Upper Secondary Level,4th Quintile,Divorced,0.05883,141,2491,0.04959,0.06807
2001,Upper Secondary Level,4th Quintile,Widowed,0.08838,165,2491,0.07723,0.09953
2001,Upper Secondary Level,5th Quintile,Married,0.65426,1291,1941,0.63310,0.67543
2001,Upper Secondary Level,5th Quintile,"Married, living apart",0.01724,33,1941,0.01145,0.02304
2001,Upper Secondary Level,5th Quintile,Single,0.17907,372,1941,0.16201,0.19613
2001,Upper Secondary Level,5th Quintile,Divorced,0.06504,127,1941,0.05406,0.07601
2001,Upper Secondary Level,5th Quintile,Widowed,0.08438,118,1941,0.07202,0.09675
2001,Post-secondary Non-tertiary Level,1st Quintile,Married,0.41315,82,137,0.33040,0.49591
2001,Post-secondary Non-tertiary Level,1st Quintile,Single,0.40532,55,137,0.32281,0.48783
2001,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.58861,127,170,0.51442,0.66280
2001,Post-secondary Non-tertiary Level,2nd Quintile,Single,0.27218,43,170,0.20508,0.33929
2001,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.54856,123,192,0.47798,0.61913
2001,Post-secondary Non-tertiary Level,3rd Quintile,Single,0.39019,69,192,0.32101,0.45937
2001,Post-secondary Non-tertiary Level,4th Quintile,Married,0.51540,132,218,0.44890,0.58189
2001,Post-secondary Non-tertiary Level,4th Quintile,Single,0.39367,86,218,0.32866,0.45867
2001,Post-secondary Non-tertiary Level,5th Quintile,Married,0.54639,164,257,0.48540,0.60737
2001,Post-secondary Non-tertiary Level,5th Quintile,Single,0.32312,93,257,0.26583,0.38041
2001,First Stage of Tertiary Education,1st Quintile,Married,0.43474,85,85,0.32873,0.54075
