year,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,5th Quintile,"Married, living apart",0.02352,54,2611,0.01770,0.02933
1999,5th Quintile,Single,0.19975,640,2611,0.18441,0.21509
1999,5th Quintile,Divorced,0.05763,152,2611,0.04869,0.06657
1999,5th Quintile,Widowed,0.06332,122,2611,0.05398,0.07266
2000,1st Quintile,Married,0.33537,1343,2580,0.31715,0.35359
2000,1st Quintile,"Married, living apart",0.02926,106,2580,0.02276,0.03577
2000,1st Quintile,Single,0.20013,682,2580,0.18468,0.21557
2000,1st Quintile,Divorced,0.10149,257,2580,0.08983,0.11314
2000,1st Quintile,Widowed,0.09875,192,2580,0.08723,0.11026
2000,2nd Quintile,Married,0.44667,1704,2741,0.42806,0.46529
2000,2nd Quintile,"Married, living apart",0.01463,45,2741,0.01013,0.01912
2000,2nd Quintile,Single,0.17970,650,2741,0.16532,0.19407
2000,2nd Quintile,Divorced,0.05047,149,2741,0.04227,0.05867
2000,2nd Quintile,Widowed,0.09565,193,2741,0.08463,0.10666
2000,3rd Quintile,Married,0.49147,1745,2732,0.47272,0.51022
2000,3rd Quintile,"Married, living apart",0.01357,45,2732,0.00923,0.01791
2000,3rd Quintile,Single,0.18935,628,2732,0.17465,0.20404
2000,3rd Quintile,Divorced,0.05282,143,2732,0.04443,0.06121
2000,3rd Quintile,Widowed,0.07825,171,2732,0.06818,0.08833
2000,4th Quintile,Married,0.52784,1697,2692,0.50898,0.54670
2000,4th Quintile,"Married, living apart",0.00956,40,2692,0.00588,0.01324
2000,4th Quintile,Single,0.19945,679,2692,0.18435,0.21455
2000,4th Quintile,Divorced,0.05039,136,2692,0.04212,0.05865
2000,4th Quintile,Widowed,0.06647,140,2692,0.05706,0.07588
2000,5th Quintile,Married,0.54512,1600,2539,0.52575,0.56450
2000,5th Quintile,"Married, living apart",0.02109,53,2539,0.01550,0.02668
2000,5th Quintile,Single,0.20148,602,2539,0.18587,0.21708
2000,5th Quintile,Divorced,0.06291,169,2539,0.05347,0.07236
2000,5th Quintile,Widowed,0.06314,115,2539,0.05368,0.07260
2001,1st Quintile,Married,0.32095,1872,3880,0.30626,0.33564
2001,1st Quintile,"Married, living apart",0.03104,162,3880,0.02558,0.03650
2001,1st Quintile,Single,0.21769,1093,3880,0.20471,0.23068
2001,1st Quintile,Divorced,0.10714,447,3880,0.09741,0.11688
2001,1st Quintile,Widowed,0.09090,306,3880,0.08185,0.09995
2001,2nd Quintile,Married,0.46022,2779,4350,0.44540,0.47503
2001,2nd Quintile,"Married, living apart",0.01476,71,4350,0.01117,0.01834
2001,2nd Quintile,Single,0.17807,948,4350,0.16670,0.18944
2001,2nd Quintile,Divorced,0.04818,211,4350,0.04182,0.05455
2001,2nd Quintile,Widowed,0.08913,341,4350,0.08066,0.09760
2001,3rd Quintile,Married,0.50354,2960,4541,0.48899,0.51808
2001,3rd Quintile,"Married, living apart",0.01824,86,4541,0.01435,0.02213
2001,3rd Quintile,Single,0.18425,984,4541,0.17297,0.19553
2001,3rd Quintile,Divorced,0.05288,232,4541,0.04637,0.05939
2001,3rd Quintile,Widowed,0.07176,279,4541,0.06425,0.07927
2001,4th Quintile,Married,0.51060,2904,4615,0.49617,0.52502
2001,4th Quintile,"Married, living apart",0.01097,72,4615,0.00797,0.01398
2001,4th Quintile,Single,0.21118,1118,4615,0.19941,0.22296
2001,4th Quintile,Divorced,0.05244,246,4615,0.04601,0.05887
2001,4th Quintile,Widowed,0.07200,275,4615,0.06454,0.07946
2001,5th Quintile,Married,0.56561,2976,4532,0.55118,0.58004
2001,5th Quintile,"Married, living apart",0.01965,84,4532,0.01561,0.02369
2001,5th Quintile,Single,0.19341,972,4532,0.18191,0.20491
2001,5th Quintile,Divorced,0.05981,272,4532,0.05291,0.06672
2001,5th Quintile,Widowed,0.06078,228,4532,0.05382,0.06774
2002,1st Quintile,Married,0.32140,1639,3469,0.30585,0.33694
2002,1st Quintile,"Married, living apart",0.03091,141,3469,0.02515,0.03667
2002,1st Quintile,Single,0.22959,1002,3469,0.21559,0.24359
2002,1st Quintile,Divorced,0.10624,403,3469,0.09598,0.11649
2002,1st Quintile,Widowed,0.08794,284,3469,0.07851,0.09737
2002,2nd Quintile,Married,0.46895,2470,3923,0.45333,0.48457
2002,2nd Quintile,"Married, living apart",0.02006,98,3923,0.01567,0.02445
2002,2nd Quintile,Single,0.16649,819,3923,0.15483,0.17815
2002,2nd Quintile,Divorced,0.05253,211,3923,0.04555,0.05952
2002,2nd Quintile,Widowed,0.09314,325,3923,0.08404,0.10224
2002,3rd Quintile,Married,0.49225,2538,4040,0.47684,0.50767
2002,3rd Quintile,"Married, living apart",0.01321,73,4040,0.00969,0.01673
2002,3rd Quintile,Single,0.18960,958,4040,0.17751,0.20169
2002,3rd Quintile,Divorced,0.05268,218,4040,0.04579,0.05957
2002,3rd Quintile,Widowed,0.06755,253,4040,0.05981,0.07529
2002,4th Quintile,Married,0.50424,2739,4368,0.48941,0.51907
2002,4th Quintile,"Married, living apart",0.01093,60,4368,0.00785,0.01402
2002,4th Quintile,Single,0.20985,1019,4368,0.19777,0.22193
2002,4th Quintile,Divorced,0.05993,269,4368,0.05289,0.06697
2002,4th Quintile,Widowed,0.07473,281,4368,0.06694,0.08253
2002,5th Quintile,Married,0.54851,3232,4999,0.53471,0.56230
2002,5th Quintile,"Married, living apart",0.01955,85,4999,0.01571,0.02338
2002,5th Quintile,Single,0.21012,1145,4999,0.19883,0.22142
2002,5th Quintile,Divorced,0.06972,305,4999,0.06266,0.07678
2002,5th Quintile,Widowed,0.06863,232,4999,0.06162,0.07564
2003,1st Quintile,Married,0.31112,1532,3410,0.29558,0.32666
2003,1st Quintile,"Married, living apart",0.03481,163,3410,0.02866,0.04096
2003,1st Quintile,Single,0.24138,1029,3410,0.22701,0.25574
2003,1st Quintile,Divorced,0.10980,414,3410,0.09930,0.12029
2003,1st Quintile,Widowed,0.08694,272,3410,0.07748,0.09639
2003,2nd Quintile,Married,0.46203,2376,3861,0.44630,0.47776
2003,2nd Quintile,"Married, living apart",0.01471,78,3861,0.01091,0.01851
2003,2nd Quintile,Single,0.17203,835,3861,0.16012,0.18394
2003,2nd Quintile,Divorced,0.05692,245,3861,0.04961,0.06423
2003,2nd Quintile,Widowed,0.09305,327,3861,0.08389,0.10221
2003,3rd Quintile,Married,0.48294,2532,4069,0.46758,0.49829
2003,3rd Quintile,"Married, living apart",0.01406,67,4069,0.01044,0.01768
2003,3rd Quintile,Single,0.18713,962,4069,0.17515,0.19912
2003,3rd Quintile,Divorced,0.05611,221,4069,0.04904,0.06318
2003,3rd Quintile,Widowed,0.07925,287,4069,0.07094,0.08755
2003,4th Quintile,Married,0.49971,2750,4465,0.48504,0.51438
2003,4th Quintile,"Married, living apart",0.01456,76,4465,0.01104,0.01807
2003,4th Quintile,Single,0.21833,1128,4465,0.20621,0.23045
2003,4th Quintile,Divorced,0.06098,249,4465,0.05396,0.06800
2003,4th Quintile,Widowed,0.06769,262,4465,0.06032,0.07506
2003,5th Quintile,Married,0.55780,4308,6357,0.54559,0.57001
2003,5th Quintile,"Married, living apart",0.02082,121,6357,0.01731,0.02433
2003,5th Quintile,Single,0.20685,1357,6357,0.19689,0.21681
2003,5th Quintile,Divorced,0.06038,334,6357,0.05452,0.06624
2003,5th Quintile,Widowed,0.05488,237,6357,0.04928,0.06048
2004,1st Quintile,Married,0.29898,1409,3265,0.28327,0.31469
2004,1st Quintile,"Married, living apart",0.03011,126,3265,0.02425,0.03598
2004,1st Quintile,Single,0.26370,1077,3265,0.24858,0.27882
2004,1st Quintile,Divorced,0.11083,400,3265,0.10006,0.12160
2004,1st Quintile,Widowed,0.08273,253,3265,0.07328,0.09218
2004,2nd Quintile,Married,0.44255,2256,3785,0.42672,0.45838
2004,2nd Quintile,"Married, living apart",0.02033,94,3785,0.01583,0.02482
2004,2nd Quintile,Single,0.18653,857,3785,0.17412,0.19894
2004,2nd Quintile,Divorced,0.06333,266,3785,0.05557,0.07109
2004,2nd Quintile,Widowed,0.09203,312,3785,0.08282,0.10124
2004,3rd Quintile,Married,0.49184,2499,4015,0.47637,0.50730
2004,3rd Quintile,"Married, living apart",0.01546,74,4015,0.01164,0.01928
2004,3rd Quintile,Single,0.18830,946,4015,0.17621,0.20040
2004,3rd Quintile,Divorced,0.05305,209,4015,0.04612,0.05999
2004,3rd Quintile,Widowed,0.08118,287,4015,0.07274,0.08963
2004,4th Quintile,Married,0.51625,2740,4346,0.50139,0.53111
2004,4th Quintile,"Married, living apart",0.01739,71,4346,0.01351,0.02128
2004,4th Quintile,Single,0.20189,1044,4346,0.18996,0.21383
2004,4th Quintile,Divorced,0.06203,256,4346,0.05486,0.06920
2004,4th Quintile,Widowed,0.06005,235,4346,0.05298,0.06711
2004,5th Quintile,Married,0.53733,4111,6198,0.52491,0.54974
2004,5th Quintile,"Married, living apart",0.02021,120,6198,0.01670,0.02371
2004,5th Quintile,Single,0.22176,1382,6198,0.21142,0.23210
2004,5th Quintile,Divorced,0.06807,337,6198,0.06180,0.07434
2004,5th Quintile,Widowed,0.05821,248,6198,0.05238,0.06403
2005,1st Quintile,Married,0.28505,1297,3155,0.26930,0.30081
2005,1st Quintile,"Married, living apart",0.03526,138,3155,0.02882,0.04170
2005,1st Quintile,Single,0.28323,1091,3155,0.26751,0.29896
2005,1st Quintile,Divorced,0.11875,409,3155,0.10746,0.13004
2005,1st Quintile,Widowed,0.06592,220,3155,0.05726,0.07458
2005,2nd Quintile,Married,0.44890,2164,3632,0.43272,0.46508
2005,2nd Quintile,"Married, living apart",0.01579,75,3632,0.01173,0.01984
2005,2nd Quintile,Single,0.19761,846,3632,0.18466,0.21056
2005,2nd Quintile,Divorced,0.06482,245,3632,0.05681,0.07283
2005,2nd Quintile,Widowed,0.09315,302,3632,0.08370,0.10261
2005,3rd Quintile,Married,0.47933,2325,3758,0.46335,0.49530
2005,3rd Quintile,"Married, living apart",0.01790,67,3758,0.01366,0.02214
2005,3rd Quintile,Single,0.19418,876,3758,0.18153,0.20683
2005,3rd Quintile,Divorced,0.05715,212,3758,0.04973,0.06458
2005,3rd Quintile,Widowed,0.07761,278,3758,0.06906,0.08617
2005,4th Quintile,Married,0.51020,2653,4303,0.49526,0.52514
2005,4th Quintile,"Married, living apart",0.01542,85,4303,0.01174,0.01910
2005,4th Quintile,Single,0.21676,1046,4303,0.20445,0.22908
2005,4th Quintile,Divorced,0.06292,254,4303,0.05567,0.07018
2005,4th Quintile,Widowed,0.06623,265,4303,0.05880,0.07366
2005,5th Quintile,Married,0.53226,3860,5847,0.51947,0.54505
2005,5th Quintile,"Married, living apart",0.02080,111,5847,0.01714,0.02445
2005,5th Quintile,Single,0.22899,1306,5847,0.21822,0.23976
2005,5th Quintile,Divorced,0.06339,324,5847,0.05714,0.06964
2005,5th Quintile,Widowed,0.05689,246,5847,0.05095,0.06282
2006,1st Quintile,Married,0.30392,1258,3020,0.28752,0.32033
2006,1st Quintile,"Married, living apart",0.03616,134,3020,0.02950,0.04282
2006,1st Quintile,Single,0.28768,1039,3020,0.27153,0.30382
2006,1st Quintile,Divorced,0.12057,409,3020,0.10895,0.13218
2006,1st Quintile,Widowed,0.05957,180,3020,0.05112,0.06801
2006,2nd Quintile,Married,0.42665,1952,3384,0.40999,0.44332
2006,2nd Quintile,"Married, living apart",0.01878,80,3384,0.01420,0.02335
2006,2nd Quintile,Single,0.19958,791,3384,0.18611,0.21305
2006,2nd Quintile,Divorced,0.07200,252,3384,0.06329,0.08071
2006,2nd Quintile,Widowed,0.09728,309,3384,0.08730,0.10727
2006,3rd Quintile,Married,0.47822,2247,3639,0.46199,0.49446
2006,3rd Quintile,"Married, living apart",0.01905,70,3639,0.01460,0.02349
2006,3rd Quintile,Single,0.19748,844,3639,0.18454,0.21042
2006,3rd Quintile,Divorced,0.05841,204,3639,0.05079,0.06603
2006,3rd Quintile,Widowed,0.07786,274,3639,0.06915,0.08657
2006,4th Quintile,Married,0.48534,2442,4032,0.46991,0.50077
2006,4th Quintile,"Married, living apart",0.01619,73,4032,0.01230,0.02009
2006,4th Quintile,Single,0.22296,1010,4032,0.21011,0.23581
2006,4th Quintile,Divorced,0.06153,236,4032,0.05411,0.06895
2006,4th Quintile,Widowed,0.07340,271,4032,0.06535,0.08145
2006,5th Quintile,Married,0.53307,3696,5575,0.51997,0.54617
2006,5th Quintile,"Married, living apart",0.02194,103,5575,0.01809,0.02578
2006,5th Quintile,Single,0.23290,1220,5575,0.22181,0.24400
2006,5th Quintile,Divorced,0.06615,325,5575,0.05962,0.07267
2006,5th Quintile,Widowed,0.05497,231,5575,0.04899,0.06095
2007,1st Quintile,Married,0.29544,1338,3283,0.27984,0.31105
2007,1st Quintile,"Married, living apart",0.03878,137,3283,0.03217,0.04538
2007,1st Quintile,Single,0.29438,1128,3283,0.27878,0.30997
2007,1st Quintile,Divorced,0.12064,447,3283,0.10950,0.13179
2007,1st Quintile,Widowed,0.07159,233,3283,0.06277,0.08041
2007,2nd Quintile,Married,0.44948,2123,3595,0.43321,0.46574
2007,2nd Quintile,"Married, living apart",0.01385,72,3595,0.01003,0.01767
2007,2nd Quintile,Single,0.19874,858,3595,0.18569,0.21178
2007,2nd Quintile,Divorced,0.06710,256,3595,0.05892,0.07528
2007,2nd Quintile,Widowed,0.08357,286,3595,0.07453,0.09262
2007,3rd Quintile,Married,0.47423,2428,3929,0.45862,0.48985
2007,3rd Quintile,"Married, living apart",0.01560,68,3929,0.01172,0.01947
2007,3rd Quintile,Single,0.21162,904,3929,0.19884,0.22439
2007,3rd Quintile,Divorced,0.05882,220,3929,0.05147,0.06618
2007,3rd Quintile,Widowed,0.08094,309,3929,0.07241,0.08947
2007,4th Quintile,Married,0.47935,2649,4388,0.46456,0.49413
2007,4th Quintile,"Married, living apart",0.01808,82,4388,0.01414,0.02202
2007,4th Quintile,Single,0.22796,1077,4388,0.21554,0.24037
2007,4th Quintile,Divorced,0.07197,302,4388,0.06432,0.07961
2007,4th Quintile,Widowed,0.06462,278,4388,0.05735,0.07190
2007,5th Quintile,Married,0.53155,3752,5651,0.51854,0.54457
2007,5th Quintile,"Married, living apart",0.02094,111,5651,0.01720,0.02467
2007,5th Quintile,Single,0.22683,1204,5651,0.21591,0.23775
2007,5th Quintile,Divorced,0.06802,339,5651,0.06146,0.07459
2007,5th Quintile,Widowed,0.05515,245,5651,0.04920,0.06110
2008,1st Quintile,Married,0.30249,1266,3043,0.28616,0.31881
2008,1st Quintile,"Married, living apart",0.03757,137,3043,0.03082,0.04433
2008,1st Quintile,Single,0.28732,1023,3043,0.27124,0.30341
2008,1st Quintile,Divorced,0.11865,410,3043,0.10716,0.13014
2008,1st Quintile,Widowed,0.06945,207,3043,0.06041,0.07848
2008,2nd Quintile,Married,0.44231,2005,3425,0.42568,0.45895
2008,2nd Quintile,"Married, living apart",0.01430,71,3425,0.01032,0.01827
2008,2nd Quintile,Single,0.20452,792,3425,0.19101,0.21804
2008,2nd Quintile,Divorced,0.06704,238,3425,0.05866,0.07541
2008,2nd Quintile,Widowed,0.09492,319,3425,0.08510,0.10474
2008,3rd Quintile,Married,0.47124,2352,3868,0.45551,0.48698
2008,3rd Quintile,"Married, living apart",0.01691,67,3868,0.01285,0.02098
2008,3rd Quintile,Single,0.22308,919,3868,0.20996,0.23620
2008,3rd Quintile,Divorced,0.06245,239,3868,0.05483,0.07008
2008,3rd Quintile,Widowed,0.07545,291,3868,0.06712,0.08377
2008,4th Quintile,Married,0.47987,2382,3926,0.46424,0.49550
2008,4th Quintile,"Married, living apart",0.01568,66,3926,0.01179,0.01957
2008,4th Quintile,Single,0.23064,944,3926,0.21746,0.24382
2008,4th Quintile,Divorced,0.06975,272,3926,0.06178,0.07771
2008,4th Quintile,Widowed,0.06714,262,3926,0.05931,0.07497
2008,5th Quintile,Married,0.51392,3498,5307,0.50047,0.52737
2008,5th Quintile,"Married, living apart",0.01875,95,5307,0.01510,0.02240
2008,5th Quintile,Single,0.24546,1155,5307,0.23388,0.25704
2008,5th Quintile,Divorced,0.07208,328,5307,0.06512,0.07904
2008,5th Quintile,Widowed,0.05518,231,5307,0.04904,0.06133
2009,1st Quintile,Married,0.30104,1222,2917,0.28439,0.31769
2009,1st Quintile,"Married, living apart",0.03144,111,2917,0.02511,0.03778
2009,1st Quintile,Single,0.29321,949,2917,0.27669,0.30973
2009,1st Quintile,Divorced,0.11292,388,2917,0.10143,0.12441
2009,1st Quintile,Widowed,0.08670,247,2917,0.07649,0.09691
2009,2nd Quintile,Married,0.44207,1875,3222,0.42492,0.45922
2009,2nd Quintile,"Married, living apart",0.01520,64,3222,0.01098,0.01943
2009,2nd Quintile,Single,0.19927,738,3222,0.18548,0.21307
2009,2nd Quintile,Divorced,0.07351,251,3222,0.06450,0.08252
2009,2nd Quintile,Widowed,0.09284,294,3222,0.08282,0.10286
2009,3rd Quintile,Married,0.45111,2016,3450,0.43450,0.46772
2009,3rd Quintile,"Married, living apart",0.02225,73,3450,0.01733,0.02717
2009,3rd Quintile,Single,0.24148,858,3450,0.22720,0.25577
2009,3rd Quintile,Divorced,0.05869,207,3450,0.05084,0.06653
2009,3rd Quintile,Widowed,0.07778,296,3450,0.06884,0.08672
2009,4th Quintile,Married,0.47502,2293,3813,0.45917,0.49087
2009,4th Quintile,"Married, living apart",0.01566,72,3813,0.01172,0.01961
2009,4th Quintile,Single,0.24570,947,3813,0.23204,0.25937
2009,4th Quintile,Divorced,0.06849,270,3813,0.06047,0.07650
2009,4th Quintile,Widowed,0.06017,231,3813,0.05263,0.06772
2009,5th Quintile,Married,0.52689,3221,4846,0.51283,0.54094
2009,5th Quintile,"Married, living apart",0.02085,93,4846,0.01682,0.02487
2009,5th Quintile,Single,0.23861,1035,4846,0.22661,0.25062
2009,5th Quintile,Divorced,0.07299,311,4846,0.06566,0.08031
2009,5th Quintile,Widowed,0.04405,186,4846,0.03828,0.04983
2010,1st Quintile,Married,0.31812,1073,2627,0.30030,0.33593
2010,1st Quintile,"Married, living apart",0.03119,92,2627,0.02454,0.03784
2010,1st Quintile,Single,0.32479,834,2627,0.30688,0.34270
2010,1st Quintile,Divorced,0.13390,394,2627,0.12088,0.14693
2010,1st Quintile,Widowed,0.11858,234,2627,0.10622,0.13095
2010,2nd Quintile,Married,0.46248,1801,3047,0.44477,0.48019
2010,2nd Quintile,"Married, living apart",0.01849,61,3047,0.01370,0.02327
2010,2nd Quintile,Single,0.24288,697,3047,0.22766,0.25811
2010,2nd Quintile,Divorced,0.07280,200,3047,0.06357,0.08202
2010,2nd Quintile,Widowed,0.10899,288,3047,0.09792,0.12005
2010,3rd Quintile,Married,0.46300,1883,3244,0.44584,0.48017
2010,3rd Quintile,"Married, living apart",0.01918,69,3244,0.01446,0.02390
2010,3rd Quintile,Single,0.25260,793,3244,0.23764,0.26755
2010,3rd Quintile,Divorced,0.07078,217,3244,0.06195,0.07960
2010,3rd Quintile,Widowed,0.09236,282,3244,0.08239,0.10232
2010,4th Quintile,Married,0.48946,2139,3503,0.47291,0.50602
2010,4th Quintile,"Married, living apart",0.02166,73,3503,0.01684,0.02648
2010,4th Quintile,Single,0.24611,832,3503,0.23184,0.26037
2010,4th Quintile,Divorced,0.07423,253,3503,0.06555,0.08291
2010,4th Quintile,Widowed,0.06550,206,3503,0.05730,0.07369
2010,5th Quintile,Married,0.53121,2916,4404,0.51647,0.54595
2010,5th Quintile,"Married, living apart",0.02338,92,4404,0.01891,0.02784
2010,5th Quintile,Single,0.25183,940,4404,0.23901,0.26465
2010,5th Quintile,Divorced,0.07946,290,4404,0.07147,0.08744
2010,5th Quintile,Widowed,0.04282,166,4404,0.03684,0.04880
2011,1st Quintile,Married,0.30300,2179,4719,0.28988,0.31611
2011,1st Quintile,"Married, living apart",0.02875,176,4719,0.02398,0.03352
2011,1st Quintile,Single,0.27870,1470,4719,0.26590,0.29149
2011,1st Quintile,Divorced,0.11335,632,4719,0.10431,0.12240
2011,1st Quintile,Widowed,0.10059,262,4719,0.09200,0.10917
2011,2nd Quintile,Married,0.44485,2661,4413,0.43019,0.45951
2011,2nd Quintile,"Married, living apart",0.01879,115,4413,0.01478,0.02280
2011,2nd Quintile,Single,0.21982,992,4413,0.20760,0.23204
2011,2nd Quintile,Divorced,0.06731,369,4413,0.05992,0.07471
2011,2nd Quintile,Widowed,0.09054,276,4413,0.08208,0.09901
2011,3rd Quintile,Married,0.45203,2535,4200,0.43698,0.46709
2011,3rd Quintile,"Married, living apart",0.01856,96,4200,0.01448,0.02264
2011,3rd Quintile,Single,0.22941,961,4200,0.21669,0.24213
2011,3rd Quintile,Divorced,0.07863,332,4200,0.07048,0.08677
2011,3rd Quintile,Widowed,0.07724,276,4200,0.06916,0.08531
2011,4th Quintile,Married,0.48384,2689,4183,0.46870,0.49899
2011,4th Quintile,"Married, living apart",0.01663,79,4183,0.01276,0.02051
2011,4th Quintile,Single,0.24059,969,4183,0.22763,0.25354
2011,4th Quintile,Divorced,0.06510,269,4183,0.05762,0.07257
2011,4th Quintile,Widowed,0.05063,177,4183,0.04398,0.05727
2011,5th Quintile,Married,0.52009,3257,4756,0.50589,0.53429
2011,5th Quintile,"Married, living apart",0.02132,99,4756,0.01721,0.02542
2011,5th Quintile,Single,0.23649,922,4756,0.22441,0.24857
2011,5th Quintile,Divorced,0.07501,310,4756,0.06752,0.08249
2011,5th Quintile,Widowed,0.04214,168,4756,0.03643,0.04785
2012,1st Quintile,Married,0.29530,2343,5492,0.28324,0.30737
2012,1st Quintile,"Married, living apart",0.02864,218,5492,0.02422,0.03305
2012,1st Quintile,Single,0.28197,1795,5492,0.27007,0.29387
2012,1st Quintile,Divorced,0.12388,848,5492,0.11517,0.13259
2012,1st Quintile,Widowed,0.08134,288,5492,0.07411,0.08857
2012,2nd Quintile,Married,0.44345,2963,5072,0.42978,0.45712
2012,2nd Quintile,"Married, living apart",0.01799,129,5072,0.01433,0.02165
2012,2nd Quintile,Single,0.21011,1168,5072,0.19890,0.22132
2012,2nd Quintile,Divorced,0.07060,460,5072,0.06355,0.07765
2012,2nd Quintile,Widowed,0.09121,352,5072,0.08328,0.09913
2012,3rd Quintile,Married,0.46998,3070,4930,0.45604,0.48391
2012,3rd Quintile,"Married, living apart",0.01430,109,4930,0.01099,0.01762
2012,3rd Quintile,Single,0.23345,1099,4930,0.22164,0.24526
2012,3rd Quintile,Divorced,0.06383,380,4930,0.05700,0.07065
2012,3rd Quintile,Widowed,0.06354,272,4930,0.05673,0.07035
2012,4th Quintile,Married,0.47663,3112,4887,0.46263,0.49064
2012,4th Quintile,"Married, living apart",0.01301,82,4887,0.00983,0.01619
2012,4th Quintile,Single,0.24607,1077,4887,0.23399,0.25815
2012,4th Quintile,Divorced,0.06894,351,4887,0.06184,0.07604
2012,4th Quintile,Widowed,0.06084,265,4887,0.05413,0.06754
2012,5th Quintile,Married,0.53535,3644,5310,0.52193,0.54877
2012,5th Quintile,"Married, living apart",0.02294,115,5310,0.01891,0.02697
2012,5th Quintile,Single,0.21898,991,5310,0.20786,0.23011
2012,5th Quintile,Divorced,0.07712,359,5310,0.06995,0.08430
2012,5th Quintile,Widowed,0.04199,201,5310,0.03660,0.04739
2013,1st Quintile,Married,0.28361,2162,5347,0.27153,0.29570
2013,1st Quintile,"Married, living apart",0.03178,238,5347,0.02708,0.03648
2013,1st Quintile,Single,0.29790,1801,5347,0.28564,0.31016
2013,1st Quintile,Divorced,0.13398,862,5347,0.12485,0.14311
2013,1st Quintile,Widowed,0.08253,284,5347,0.07516,0.08991
2013,2nd Quintile,Married,0.43026,3069,5393,0.41705,0.44348
2013,2nd Quintile,"Married, living apart",0.01808,143,5393,0.01453,0.02164
2013,2nd Quintile,Single,0.22243,1300,5393,0.21133,0.23353
2013,2nd Quintile,Divorced,0.06870,491,5393,0.06195,0.07545
2013,2nd Quintile,Widowed,0.10394,390,5393,0.09579,0.11209
2013,3rd Quintile,Married,0.46907,3048,4989,0.45522,0.48292
2013,3rd Quintile,"Married, living apart",0.01846,120,4989,0.01472,0.02219
2013,3rd Quintile,Single,0.22382,1121,4989,0.21225,0.23539
2013,3rd Quintile,Divorced,0.06872,386,4989,0.06169,0.07574
2013,3rd Quintile,Widowed,0.07648,314,4989,0.06910,0.08385
2013,4th Quintile,Married,0.48134,3086,4927,0.46738,0.49529
2013,4th Quintile,"Married, living apart",0.01633,91,4927,0.01279,0.01987
2013,4th Quintile,Single,0.24247,1113,4927,0.23050,0.25444
2013,4th Quintile,Divorced,0.07610,381,4927,0.06869,0.08350
2013,4th Quintile,Widowed,0.05909,256,4927,0.05250,0.06567
2013,5th Quintile,Married,0.52828,3774,5570,0.51517,0.54139
2013,5th Quintile,"Married, living apart",0.01733,121,5570,0.01390,0.02075
2013,5th Quintile,Single,0.23139,1080,5570,0.22031,0.24246
2013,5th Quintile,Divorced,0.08072,389,5570,0.07357,0.08788
2013,5th Quintile,Widowed,0.04690,206,5570,0.04134,0.05245
2014,1st Quintile,Married,0.28431,2569,6021,0.27291,0.29570
2014,1st Quintile,"Married, living apart",0.03611,233,6021,0.03140,0.04082
2014,1st Quintile,Single,0.29262,2085,6021,0.28113,0.30411
2014,1st Quintile,Divorced,0.12383,854,6021,0.11551,0.13215
2014,1st Quintile,Widowed,0.07116,280,6021,0.06466,0.07765
2014,2nd Quintile,Married,0.42270,3308,5656,0.40982,0.43557
2014,2nd Quintile,"Married, living apart",0.02171,142,5656,0.01791,0.02551
2014,2nd Quintile,Single,0.21662,1340,5656,0.20588,0.22736
2014,2nd Quintile,Divorced,0.07737,483,5656,0.07040,0.08433
2014,2nd Quintile,Widowed,0.09296,383,5656,0.08539,0.10052
2014,3rd Quintile,Married,0.45909,3223,5262,0.44563,0.47256
2014,3rd Quintile,"Married, living apart",0.01821,103,5262,0.01459,0.02182
2014,3rd Quintile,Single,0.22809,1224,5262,0.21675,0.23943
2014,3rd Quintile,Divorced,0.06566,374,5262,0.05897,0.07236
2014,3rd Quintile,Widowed,0.07876,338,5262,0.07148,0.08604
2014,4th Quintile,Married,0.47436,3208,5240,0.46083,0.48788
2014,4th Quintile,"Married, living apart",0.01761,114,5240,0.01405,0.02117
2014,4th Quintile,Single,0.25195,1270,5240,0.24020,0.26371
2014,4th Quintile,Divorced,0.06778,384,5240,0.06097,0.07459
2014,4th Quintile,Widowed,0.05735,264,5240,0.05105,0.06364
2014,5th Quintile,Married,0.53387,3726,5458,0.52064,0.54711
2014,5th Quintile,"Married, living apart",0.01832,122,5458,0.01476,0.02187
2014,5th Quintile,Single,0.23838,1059,5458,0.22707,0.24968
2014,5th Quintile,Divorced,0.07638,369,5458,0.06934,0.08343
2014,5th Quintile,Widowed,0.03777,182,5458,0.03271,0.04283
2015,1st Quintile,Married,0.26054,2204,5306,0.24873,0.27235
2015,1st Quintile,"Married, living apart",0.03349,210,5306,0.02865,0.03834
2015,1st Quintile,Single,0.31793,1873,5306,0.30540,0.33046
2015,1st Quintile,Divorced,0.13522,780,5306,0.12602,0.14442
2015,1st Quintile,Widowed,0.06504,239,5306,0.05841,0.07168
2015,2nd Quintile,Married,0.41041,3039,5379,0.39726,0.42356
2015,2nd Quintile,"Married, living apart",0.01978,116,5379,0.01606,0.02350
2015,2nd Quintile,Single,0.22810,1337,5379,0.21689,0.23932
2015,2nd Quintile,Divorced,0.08057,470,5379,0.07329,0.08784
2015,2nd Quintile,Widowed,0.10447,417,5379,0.09630,0.11265
2015,3rd Quintile,Married,0.45525,2950,4948,0.44137,0.46912
2015,3rd Quintile,"Married, living apart",0.01918,99,4948,0.01536,0.02301
2015,3rd Quintile,Single,0.22426,1200,4948,0.21264,0.23588
