year,regtyp,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Rural regions,male,Widowed,0.03112,113,3327,0.02522,0.03702
2005,Rural regions,female,Married,0.44332,2074,3588,0.42706,0.45958
2005,Rural regions,female,"Married, living apart",0.01671,67,3588,0.01251,0.02090
2005,Rural regions,female,Single,0.19015,801,3588,0.17731,0.20299
2005,Rural regions,female,Divorced,0.07846,272,3588,0.06966,0.08726
2005,Rural regions,female,Widowed,0.12068,374,3588,0.11002,0.13134
2006,Urban regions,male,Married,0.46465,4336,6987,0.45295,0.47634
2006,Urban regions,male,"Married, living apart",0.02313,167,6987,0.01960,0.02665
2006,Urban regions,male,Single,0.25579,1854,6987,0.24556,0.26602
2006,Urban regions,male,Divorced,0.06300,425,6987,0.05730,0.06870
2006,Urban regions,male,Widowed,0.03029,205,6987,0.02627,0.03431
2006,Urban regions,female,Married,0.42625,4399,7687,0.41519,0.43730
2006,Urban regions,female,"Married, living apart",0.02382,199,7687,0.02041,0.02723
2006,Urban regions,female,Single,0.19854,1740,7687,0.18962,0.20746
2006,Urban regions,female,Divorced,0.08682,628,7687,0.08052,0.09311
2006,Urban regions,female,Widowed,0.11305,721,7687,0.10598,0.12013
2006,Rural regions,male,Married,0.46980,2228,3641,0.45359,0.48602
2006,Rural regions,male,"Married, living apart",0.01864,66,3641,0.01425,0.02304
2006,Rural regions,male,Single,0.24920,973,3641,0.23515,0.26326
2006,Rural regions,male,Divorced,0.06687,250,3641,0.05876,0.07499
2006,Rural regions,male,Widowed,0.03038,124,3641,0.02480,0.03595
2006,Rural regions,female,Married,0.43311,2271,3952,0.41766,0.44856
2006,Rural regions,female,"Married, living apart",0.01868,76,3952,0.01446,0.02290
2006,Rural regions,female,Single,0.19588,865,3952,0.18351,0.20826
2006,Rural regions,female,Divorced,0.08587,318,3952,0.07714,0.09461
2006,Rural regions,female,Widowed,0.12000,422,3952,0.10986,0.13013
2007,Urban regions,male,Married,0.46315,4018,6500,0.45103,0.47528
2007,Urban regions,male,"Married, living apart",0.01978,146,6500,0.01640,0.02317
2007,Urban regions,male,Single,0.26194,1753,6500,0.25125,0.27263
2007,Urban regions,male,Divorced,0.06468,399,6500,0.05870,0.07066
2007,Urban regions,male,Widowed,0.02870,184,6500,0.02464,0.03276
2007,Urban regions,female,Married,0.42109,4079,7205,0.40968,0.43249
2007,Urban regions,female,"Married, living apart",0.02502,188,7205,0.02141,0.02863
2007,Urban regions,female,Single,0.20654,1664,7205,0.19719,0.21588
2007,Urban regions,female,Divorced,0.08934,612,7205,0.08275,0.09593
2007,Urban regions,female,Widowed,0.10872,662,7205,0.10154,0.11591
2007,Rural regions,male,Married,0.46781,2081,3452,0.45117,0.48446
2007,Rural regions,male,"Married, living apart",0.01856,59,3452,0.01406,0.02306
2007,Rural regions,male,Single,0.26027,947,3452,0.24564,0.27491
2007,Rural regions,male,Divorced,0.06679,246,3452,0.05846,0.07512
2007,Rural regions,male,Widowed,0.02945,119,3452,0.02381,0.03509
2007,Rural regions,female,Married,0.44276,2112,3692,0.42673,0.45878
2007,Rural regions,female,"Married, living apart",0.01997,77,3692,0.01546,0.02449
2007,Rural regions,female,Single,0.19705,810,3692,0.18422,0.20988
2007,Rural regions,female,Divorced,0.08770,307,3692,0.07857,0.09682
2007,Rural regions,female,Widowed,0.11891,386,3692,0.10847,0.12935
2008,Urban regions,male,Married,0.45696,3748,6100,0.44446,0.46946
2008,Urban regions,male,"Married, living apart",0.01988,138,6100,0.01638,0.02339
2008,Urban regions,male,Single,0.27041,1662,6100,0.25926,0.28156
2008,Urban regions,male,Divorced,0.06564,373,6100,0.05943,0.07186
2008,Urban regions,male,Widowed,0.02901,179,6100,0.02480,0.03322
2008,Urban regions,female,Married,0.41670,3798,6773,0.40496,0.42844
2008,Urban regions,female,"Married, living apart",0.02243,168,6773,0.01890,0.02596
2008,Urban regions,female,Single,0.21281,1574,6773,0.20306,0.22255
2008,Urban regions,female,Divorced,0.09029,586,6773,0.08347,0.09712
2008,Urban regions,female,Widowed,0.11166,647,6773,0.10415,0.11916
2008,Rural regions,male,Married,0.46742,1969,3236,0.45023,0.48461
2008,Rural regions,male,"Married, living apart",0.01942,61,3236,0.01467,0.02418
2008,Rural regions,male,Single,0.26029,857,3236,0.24517,0.27541
2008,Rural regions,male,Divorced,0.06809,232,3236,0.05941,0.07677
2008,Rural regions,male,Widowed,0.03003,117,3236,0.02415,0.03591
2008,Rural regions,female,Married,0.44022,1988,3462,0.42368,0.45676
2008,Rural regions,female,"Married, living apart",0.01952,69,3462,0.01492,0.02413
2008,Rural regions,female,Single,0.20452,741,3462,0.19108,0.21796
2008,Rural regions,female,Divorced,0.08759,297,3462,0.07817,0.09700
2008,Rural regions,female,Widowed,0.11905,367,3462,0.10826,0.12984
2009,Urban regions,male,Married,0.45102,3401,5651,0.43805,0.46400
2009,Urban regions,male,"Married, living apart",0.02145,139,5651,0.01767,0.02523
2009,Urban regions,male,Single,0.28272,1583,5651,0.27098,0.29446
2009,Urban regions,male,Divorced,0.06473,356,5651,0.05831,0.07114
2009,Urban regions,male,Widowed,0.02955,172,5651,0.02514,0.03397
2009,Urban regions,female,Married,0.41076,3450,6237,0.39855,0.42297
2009,Urban regions,female,"Married, living apart",0.02190,156,6237,0.01827,0.02553
2009,Urban regions,female,Single,0.21873,1456,6237,0.20847,0.22899
2009,Urban regions,female,Divorced,0.09003,552,6237,0.08292,0.09713
2009,Urban regions,female,Widowed,0.11410,623,6237,0.10621,0.12200
2009,Rural regions,male,Married,0.46996,1868,3077,0.45232,0.48760
2009,Rural regions,male,"Married, living apart",0.02136,58,3077,0.01625,0.02647
2009,Rural regions,male,Single,0.25596,807,3077,0.24054,0.27138
2009,Rural regions,male,Divorced,0.06600,232,3077,0.05723,0.07477
2009,Rural regions,male,Widowed,0.02862,112,3077,0.02273,0.03451
2009,Rural regions,female,Married,0.44539,1910,3288,0.42840,0.46238
2009,Rural regions,female,"Married, living apart",0.01819,60,3288,0.01362,0.02276
2009,Rural regions,female,Single,0.20526,683,3288,0.19145,0.21907
2009,Rural regions,female,Divorced,0.08719,288,3288,0.07754,0.09683
2009,Rural regions,female,Widowed,0.11316,347,3288,0.10233,0.12399
2010,Urban regions,male,Married,0.44650,4655,7197,0.43501,0.45799
2010,Urban regions,male,"Married, living apart",0.02212,155,7197,0.01872,0.02552
2010,Urban regions,male,Single,0.27756,1817,7197,0.26721,0.28790
2010,Urban regions,male,Divorced,0.06818,401,7197,0.06236,0.07400
2010,Urban regions,male,Widowed,0.02991,169,7197,0.02597,0.03385
2010,Urban regions,female,Married,0.40978,4846,8690,0.39944,0.42012
2010,Urban regions,female,"Married, living apart",0.02373,274,8690,0.02053,0.02693
2010,Urban regions,female,Single,0.22042,2039,8690,0.21170,0.22914
2010,Urban regions,female,Divorced,0.09195,920,8690,0.08588,0.09803
2010,Urban regions,female,Widowed,0.11159,611,8690,0.10497,0.11821
2010,Rural regions,male,Married,0.47426,2500,3877,0.45854,0.48998
2010,Rural regions,male,"Married, living apart",0.02180,62,3877,0.01720,0.02640
2010,Rural regions,male,Single,0.26026,951,3877,0.24644,0.27407
2010,Rural regions,male,Divorced,0.06456,247,3877,0.05683,0.07230
2010,Rural regions,male,Widowed,0.03026,117,3877,0.02487,0.03565
2010,Rural regions,female,Married,0.45108,2604,4541,0.43660,0.46555
2010,Rural regions,female,"Married, living apart",0.01465,109,4541,0.01115,0.01814
2010,Rural regions,female,Single,0.20003,1018,4541,0.18839,0.21166
2010,Rural regions,female,Divorced,0.08816,469,4541,0.07991,0.09641
2010,Rural regions,female,Widowed,0.11011,341,4541,0.10100,0.11921
2011,Urban regions,male,Married,0.44265,5340,8361,0.43200,0.45330
2011,Urban regions,male,"Married, living apart",0.02147,181,8361,0.01836,0.02457
2011,Urban regions,male,Single,0.27973,2128,8361,0.27011,0.28935
2011,Urban regions,male,Divorced,0.06729,496,8361,0.06192,0.07266
2011,Urban regions,male,Widowed,0.02871,216,8361,0.02513,0.03229
2011,Urban regions,female,Married,0.40605,5531,10175,0.39651,0.41559
2011,Urban regions,female,"Married, living apart",0.02295,339,10175,0.02004,0.02586
2011,Urban regions,female,Single,0.22540,2386,10175,0.21728,0.23352
2011,Urban regions,female,Divorced,0.09059,1159,10175,0.08501,0.09617
2011,Urban regions,female,Widowed,0.10909,760,10175,0.10303,0.11515
2011,Rural regions,male,Married,0.48015,3078,4764,0.46596,0.49434
2011,Rural regions,male,"Married, living apart",0.01508,72,4764,0.01162,0.01854
2011,Rural regions,male,Single,0.25038,1140,4764,0.23808,0.26269
2011,Rural regions,male,Divorced,0.07017,330,4764,0.06291,0.07742
2011,Rural regions,male,Widowed,0.03016,144,4764,0.02530,0.03502
2011,Rural regions,female,Married,0.44267,3155,5591,0.42965,0.45569
2011,Rural regions,female,"Married, living apart",0.01724,150,5591,0.01383,0.02065
2011,Rural regions,female,Single,0.20427,1241,5591,0.19370,0.21484
2011,Rural regions,female,Divorced,0.08809,608,5591,0.08066,0.09552
2011,Rural regions,female,Widowed,0.10688,437,5591,0.09878,0.11498
2012,Urban regions,male,Married,0.44779,5097,8073,0.43694,0.45863
2012,Urban regions,male,"Married, living apart",0.02056,175,8073,0.01747,0.02366
2012,Urban regions,male,Single,0.27408,2088,8073,0.26435,0.28381
2012,Urban regions,male,Divorced,0.06893,499,8073,0.06341,0.07446
2012,Urban regions,male,Widowed,0.02735,214,8073,0.02379,0.03091
2012,Urban regions,female,Married,0.41445,5287,9805,0.40469,0.42420
2012,Urban regions,female,"Married, living apart",0.02311,321,9805,0.02014,0.02608
2012,Urban regions,female,Single,0.22665,2308,9805,0.21836,0.23494
2012,Urban regions,female,Divorced,0.08909,1157,9805,0.08345,0.09473
2012,Urban regions,female,Widowed,0.10181,732,9805,0.09583,0.10780
2012,Rural regions,male,Married,0.48521,3041,4736,0.47097,0.49945
2012,Rural regions,male,"Married, living apart",0.01666,86,4736,0.01301,0.02030
2012,Rural regions,male,Single,0.24961,1137,4736,0.23728,0.26193
2012,Rural regions,male,Divorced,0.06923,324,4736,0.06200,0.07646
2012,Rural regions,male,Widowed,0.02991,148,4736,0.02506,0.03476
2012,Rural regions,female,Married,0.45130,3125,5541,0.43819,0.46440
2012,Rural regions,female,"Married, living apart",0.01611,141,5541,0.01280,0.01943
2012,Rural regions,female,Single,0.19567,1203,5541,0.18522,0.20611
2012,Rural regions,female,Divorced,0.09256,629,5541,0.08493,0.10019
2012,Rural regions,female,Widowed,0.10495,443,5541,0.09688,0.11303
2013,Urban regions,male,Married,0.44740,5777,9326,0.43731,0.45749
2013,Urban regions,male,"Married, living apart",0.02106,220,9326,0.01814,0.02397
2013,Urban regions,male,Single,0.27522,2565,9326,0.26615,0.28428
2013,Urban regions,male,Divorced,0.06868,553,9326,0.06355,0.07382
2013,Urban regions,male,Widowed,0.02774,211,9326,0.02440,0.03107
2013,Urban regions,female,Married,0.40975,6073,11173,0.40063,0.41887
2013,Urban regions,female,"Married, living apart",0.02131,356,11173,0.01863,0.02399
2013,Urban regions,female,Single,0.22880,2738,11173,0.22101,0.23659
2013,Urban regions,female,Divorced,0.09096,1261,11173,0.08562,0.09629
2013,Urban regions,female,Widowed,0.10310,745,11173,0.09746,0.10874
2013,Rural regions,male,Married,0.47246,3113,4920,0.45851,0.48641
2013,Rural regions,male,"Married, living apart",0.01975,102,4920,0.01586,0.02364
2013,Rural regions,male,Single,0.25664,1234,4920,0.24444,0.26885
2013,Rural regions,male,Divorced,0.07431,330,4920,0.06698,0.08164
2013,Rural regions,male,Widowed,0.02927,141,4920,0.02456,0.03398
2013,Rural regions,female,Married,0.45255,3228,5746,0.43968,0.46542
2013,Rural regions,female,"Married, living apart",0.02065,156,5746,0.01697,0.02432
2013,Rural regions,female,Single,0.19570,1287,5746,0.18544,0.20596
2013,Rural regions,female,Divorced,0.09097,644,5746,0.08353,0.09841
2013,Rural regions,female,Widowed,0.10813,431,5746,0.10010,0.11616
2014,Urban regions,male,Married,0.44420,5062,8246,0.43348,0.45493
2014,Urban regions,male,"Married, living apart",0.02629,203,8246,0.02284,0.02975
2014,Urban regions,male,Single,0.27871,2285,8246,0.26903,0.28839
2014,Urban regions,male,Divorced,0.06613,493,8246,0.06076,0.07149
2014,Urban regions,male,Widowed,0.02764,203,8246,0.02410,0.03118
2014,Urban regions,female,Married,0.40404,5279,9789,0.39432,0.41376
2014,Urban regions,female,"Married, living apart",0.02070,282,9789,0.01788,0.02352
2014,Urban regions,female,Single,0.23185,2431,9789,0.22349,0.24021
2014,Urban regions,female,Divorced,0.09434,1108,9789,0.08855,0.10013
2014,Urban regions,female,Widowed,0.10278,689,9789,0.09676,0.10879
2014,Rural regions,male,Married,0.47030,2806,4472,0.45567,0.48493
2014,Rural regions,male,"Married, living apart",0.01841,87,4472,0.01447,0.02236
2014,Rural regions,male,Single,0.25992,1136,4472,0.24706,0.27277
2014,Rural regions,male,Divorced,0.07695,306,4472,0.06913,0.08476
2014,Rural regions,male,Widowed,0.03125,137,4472,0.02615,0.03635
2014,Rural regions,female,Married,0.44711,2891,5137,0.43351,0.46070
2014,Rural regions,female,"Married, living apart",0.02198,142,5137,0.01797,0.02599
2014,Rural regions,female,Single,0.19245,1128,5137,0.18167,0.20323
2014,Rural regions,female,Divorced,0.09446,558,5137,0.08646,0.10246
2014,Rural regions,female,Widowed,0.11001,418,5137,0.10146,0.11857
2015,Urban regions,male,Married,0.43892,4944,8138,0.42813,0.44970
2015,Urban regions,male,"Married, living apart",0.02314,202,8138,0.01988,0.02641
2015,Urban regions,male,Single,0.28581,2299,8138,0.27599,0.29563
2015,Urban regions,male,Divorced,0.07018,498,8138,0.06463,0.07573
2015,Urban regions,male,Widowed,0.02716,195,8138,0.02363,0.03069
2015,Urban regions,female,Married,0.40108,5175,9638,0.39129,0.41087
2015,Urban regions,female,"Married, living apart",0.02186,270,9638,0.01894,0.02478
2015,Urban regions,female,Single,0.23700,2478,9638,0.22851,0.24549
2015,Urban regions,female,Divorced,0.09539,1070,9638,0.08952,0.10125
2015,Urban regions,female,Widowed,0.09998,645,9638,0.09399,0.10597
2015,Rural regions,male,Married,0.45359,2725,4381,0.43885,0.46834
2015,Rural regions,male,"Married, living apart",0.01866,89,4381,0.01465,0.02267
2015,Rural regions,male,Single,0.25860,1128,4381,0.24563,0.27156
2015,Rural regions,male,Divorced,0.08459,306,4381,0.07635,0.09283
2015,Rural regions,male,Widowed,0.03234,133,4381,0.02710,0.03757
2015,Rural regions,female,Married,0.43139,2819,5060,0.41774,0.44504
2015,Rural regions,female,"Married, living apart",0.02093,133,5060,0.01699,0.02488
2015,Rural regions,female,Single,0.19809,1140,5060,0.18710,0.20907
2015,Rural regions,female,Divorced,0.09977,552,5060,0.09151,0.10802
2015,Rural regions,female,Widowed,0.11475,416,5060,0.10597,0.12354
2016,Urban regions,male,Married,0.42977,5158,8628,0.41932,0.44022
2016,Urban regions,male,"Married, living apart",0.02218,271,8628,0.01907,0.02528
2016,Urban regions,male,Single,0.29105,2517,8628,0.28147,0.30064
2016,Urban regions,male,Divorced,0.07071,486,8628,0.06530,0.07612
2016,Urban regions,male,Widowed,0.02861,196,8628,0.02509,0.03213
2016,Urban regions,female,Married,0.40214,5299,9689,0.39237,0.41190
2016,Urban regions,female,"Married, living apart",0.02257,313,9689,0.01961,0.02553
2016,Urban regions,female,Single,0.24130,2416,9689,0.23278,0.24982
2016,Urban regions,female,Divorced,0.09378,1012,9689,0.08798,0.09959
2016,Urban regions,female,Widowed,0.09796,649,9689,0.09204,0.10388
2016,Rural regions,male,Married,0.44830,2835,4585,0.43391,0.46270
2016,Rural regions,male,"Married, living apart",0.01917,125,4585,0.01520,0.02314
2016,Rural regions,male,Single,0.26373,1213,4585,0.25097,0.27648
2016,Rural regions,male,Divorced,0.08685,288,4585,0.07870,0.09500
2016,Rural regions,male,Widowed,0.02923,124,4585,0.02435,0.03410
2016,Rural regions,female,Married,0.43339,2853,5041,0.41971,0.44707
2016,Rural regions,female,"Married, living apart",0.02158,167,5041,0.01757,0.02559
2016,Rural regions,female,Single,0.19271,1077,5041,0.18182,0.20360
2016,Rural regions,female,Divorced,0.10081,536,5041,0.09250,0.10912
2016,Rural regions,female,Widowed,0.11399,408,5041,0.10522,0.12277
2017,Urban regions,male,Married,0.42395,5687,9678,0.41410,0.43379
2017,Urban regions,male,"Married, living apart",0.02528,291,9678,0.02215,0.02841
2017,Urban regions,male,Single,0.29397,2968,9678,0.28489,0.30304
2017,Urban regions,male,Divorced,0.07208,539,9678,0.06692,0.07723
2017,Urban regions,male,Widowed,0.02704,193,9678,0.02381,0.03027
2017,Urban regions,female,Married,0.40251,5873,10740,0.39323,0.41178
2017,Urban regions,female,"Married, living apart",0.02135,373,10740,0.01862,0.02409
2017,Urban regions,female,Single,0.23392,2701,10740,0.22591,0.24193
2017,Urban regions,female,Divorced,0.09731,1102,10740,0.09171,0.10292
2017,Urban regions,female,Widowed,0.09846,691,10740,0.09283,0.10410
2017,Rural regions,male,Married,0.44266,3161,5201,0.42916,0.45616
2017,Rural regions,male,"Married, living apart",0.01900,126,5201,0.01529,0.02271
2017,Rural regions,male,Single,0.27032,1462,5201,0.25825,0.28239
2017,Rural regions,male,Divorced,0.08030,319,5201,0.07291,0.08769
2017,Rural regions,male,Widowed,0.03021,133,5201,0.02556,0.03486
2017,Rural regions,female,Married,0.43457,3192,5621,0.42161,0.44753
2017,Rural regions,female,"Married, living apart",0.01972,167,5621,0.01608,0.02335
2017,Rural regions,female,Single,0.19434,1256,5621,0.18400,0.20469
2017,Rural regions,female,Divorced,0.10128,590,5621,0.09339,0.10917
2017,Rural regions,female,Widowed,0.11080,416,5621,0.10259,0.11901
2018,Urban regions,male,Married,0.43281,5422,9378,0.42278,0.44284
2018,Urban regions,male,"Married, living apart",0.02370,274,9378,0.02062,0.02678
2018,Urban regions,male,Single,0.28918,2927,9378,0.28000,0.29835
2018,Urban regions,male,Divorced,0.07123,552,9378,0.06602,0.07643
2018,Urban regions,male,Widowed,0.02797,203,9378,0.02464,0.03131
2018,Urban regions,female,Married,0.40201,5511,10308,0.39255,0.41148
2018,Urban regions,female,"Married, living apart",0.02417,362,10308,0.02121,0.02714
2018,Urban regions,female,Single,0.23350,2615,10308,0.22533,0.24167
2018,Urban regions,female,Divorced,0.10116,1138,10308,0.09534,0.10698
2018,Urban regions,female,Widowed,0.09672,682,10308,0.09101,0.10242
2018,Rural regions,male,Married,0.44957,2926,4874,0.43561,0.46354
2018,Rural regions,male,"Married, living apart",0.02003,118,4874,0.01610,0.02396
2018,Rural regions,male,Single,0.26633,1387,4874,0.25392,0.27874
2018,Rural regions,male,Divorced,0.08109,308,4874,0.07342,0.08875
2018,Rural regions,male,Widowed,0.03003,135,4874,0.02524,0.03482
2018,Rural regions,female,Married,0.42944,2985,5322,0.41614,0.44274
2018,Rural regions,female,"Married, living apart",0.02119,155,5322,0.01732,0.02506
2018,Rural regions,female,Single,0.19731,1205,5322,0.18662,0.20800
2018,Rural regions,female,Divorced,0.10511,581,5322,0.09687,0.11335
2018,Rural regions,female,Widowed,0.10917,396,5322,0.10079,0.11755
2019,Urban regions,male,Married,0.43140,5604,9317,0.42134,0.44146
2019,Urban regions,male,"Married, living apart",0.02535,279,9317,0.02216,0.02855
2019,Urban regions,male,Single,0.28432,2643,9317,0.27516,0.29348
2019,Urban regions,male,Divorced,0.06879,594,9317,0.06365,0.07393
2019,Urban regions,male,Widowed,0.02752,197,9317,0.02420,0.03084
2019,Urban regions,female,Married,0.40584,5338,9757,0.39610,0.41559
2019,Urban regions,female,"Married, living apart",0.02234,319,9757,0.01940,0.02527
2019,Urban regions,female,Single,0.22675,2377,9757,0.21844,0.23506
2019,Urban regions,female,Divorced,0.10224,1092,9757,0.09623,0.10826
2019,Urban regions,female,Widowed,0.09437,631,9757,0.08856,0.10017
2019,Rural regions,male,Married,0.43958,2957,4818,0.42556,0.45359
2019,Rural regions,male,"Married, living apart",0.02206,124,4818,0.01791,0.02621
2019,Rural regions,male,Single,0.26524,1258,4818,0.25277,0.27771
2019,Rural regions,male,Divorced,0.08716,351,4818,0.07920,0.09513
2019,Rural regions,male,Widowed,0.02988,128,4818,0.02507,0.03469
2019,Rural regions,female,Married,0.41984,2864,5027,0.40620,0.43349
2019,Rural regions,female,"Married, living apart",0.02074,150,5027,0.01680,0.02468
2019,Rural regions,female,Single,0.19109,1061,5027,0.18022,0.20195
2019,Rural regions,female,Divorced,0.11447,575,5027,0.10567,0.12327
2019,Rural regions,female,Widowed,0.10957,377,5027,0.10093,0.11820
2020,Urban regions,male,Married,0.42466,5392,9616,0.41478,0.43454
2020,Urban regions,male,"Married, living apart",0.02196,347,9616,0.01903,0.02489
2020,Urban regions,male,Single,0.29537,3089,9616,0.28625,0.30449
2020,Urban regions,male,Divorced,0.06745,595,9616,0.06244,0.07247
2020,Urban regions,male,Widowed,0.02472,193,9616,0.02161,0.02782
2020,Urban regions,female,Married,0.39852,5100,9835,0.38884,0.40820
2020,Urban regions,female,"Married, living apart",0.02017,310,9835,0.01739,0.02295
2020,Urban regions,female,Single,0.24047,2711,9835,0.23202,0.24891
2020,Urban regions,female,Divorced,0.10074,1115,9835,0.09479,0.10668
2020,Urban regions,female,Widowed,0.09134,599,9835,0.08565,0.09704
2020,Rural regions,male,Married,0.43141,2739,4606,0.41710,0.44571
2020,Rural regions,male,"Married, living apart",0.02177,141,4606,0.01756,0.02599
2020,Rural regions,male,Single,0.27537,1292,4606,0.26247,0.28827
2020,Rural regions,male,Divorced,0.08420,309,4606,0.07618,0.09223
2020,Rural regions,male,Widowed,0.02988,125,4606,0.02496,0.03479
2020,Rural regions,female,Married,0.42462,2668,4804,0.41064,0.43860
2020,Rural regions,female,"Married, living apart",0.02469,151,4804,0.02030,0.02908
2020,Rural regions,female,Single,0.19728,1099,4804,0.18603,0.20854
2020,Rural regions,female,Divorced,0.10427,534,4804,0.09562,0.11291
2020,Rural regions,female,Widowed,0.09656,352,4804,0.08820,0.10491
2021,Urban regions,male,Married,0.41251,3530,6330,0.40039,0.42464
2021,Urban regions,male,"Married, living apart",0.02082,215,6330,0.01731,0.02434
2021,Urban regions,male,Single,0.29570,2036,6330,0.28445,0.30694
2021,Urban regions,male,Divorced,0.06608,404,6330,0.05996,0.07220
2021,Urban regions,male,Widowed,0.02774,145,6330,0.02369,0.03178
2021,Urban regions,female,Married,0.38828,3536,6713,0.37662,0.39994
2021,Urban regions,female,"Married, living apart",0.01931,207,6713,0.01602,0.02260
2021,Urban regions,female,Single,0.24670,1779,6713,0.23638,0.25701
2021,Urban regions,female,Divorced,0.10344,787,6713,0.09616,0.11073
2021,Urban regions,female,Widowed,0.08380,404,6713,0.07717,0.09043
2021,Rural regions,male,Married,0.42940,1784,2940,0.41150,0.44730
2021,Rural regions,male,"Married, living apart",0.01601,72,2940,0.01148,0.02055
2021,Rural regions,male,Single,0.27621,770,2940,0.26004,0.29237
2021,Rural regions,male,Divorced,0.08319,220,2940,0.07321,0.09318
2021,Rural regions,male,Widowed,0.03021,94,2940,0.02402,0.03640
2021,Rural regions,female,Married,0.40592,1745,3210,0.38893,0.42291
2021,Rural regions,female,"Married, living apart",0.02345,98,3210,0.01821,0.02868
2021,Rural regions,female,Single,0.19126,718,3210,0.17765,0.20487
2021,Rural regions,female,Divorced,0.11185,387,3210,0.10095,0.12276
2021,Rural regions,female,Widowed,0.10649,262,3210,0.09582,0.11716
2022,Urban regions,male,Married,0.42087,4941,9403,0.41089,0.43085
2022,Urban regions,male,"Married, living apart",0.01972,280,9403,0.01691,0.02253
2022,Urban regions,male,Single,0.28556,3460,9403,0.27643,0.29469
2022,Urban regions,male,Divorced,0.06350,548,9403,0.05857,0.06843
2022,Urban regions,male,Widowed,0.02675,174,9403,0.02349,0.03001
2022,Urban regions,female,Married,0.38871,4785,9693,0.37900,0.39841
2022,Urban regions,female,"Married, living apart",0.01660,293,9693,0.01406,0.01915
2022,Urban regions,female,Single,0.23942,3161,9693,0.23092,0.24792
2022,Urban regions,female,Divorced,0.10502,1000,9693,0.09892,0.11113
2022,Urban regions,female,Widowed,0.08035,454,9693,0.07494,0.08576
2022,Rural regions,male,Married,0.44774,2431,4198,0.43270,0.46278
2022,Rural regions,male,"Married, living apart",0.01574,98,4198,0.01197,0.01950
2022,Rural regions,male,Single,0.25689,1270,4198,0.24367,0.27011
2022,Rural regions,male,Divorced,0.07488,293,4198,0.06692,0.08284
2022,Rural regions,male,Widowed,0.02874,106,4198,0.02368,0.03379
2022,Rural regions,female,Married,0.42778,2473,4604,0.41349,0.44208
2022,Rural regions,female,"Married, living apart",0.02148,115,4604,0.01729,0.02567
2022,Rural regions,female,Single,0.19287,1223,4604,0.18147,0.20427
2022,Rural regions,female,Divorced,0.09491,449,4604,0.08644,0.10338
2022,Rural regions,female,Widowed,0.10627,344,4604,0.09736,0.11517
