year,quintil_oecd,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,3rd Quintile,Rural regions,Divorced,0.05749,37,952,0.04269,0.07228
1993,3rd Quintile,Rural regions,Widowed,0.07785,46,952,0.06082,0.09488
1993,4th Quintile,Urban regions,Married,0.60080,1180,1859,0.57853,0.62306
1993,4th Quintile,Urban regions,"Married, living apart",0.01957,36,1859,0.01327,0.02586
1993,4th Quintile,Urban regions,Single,0.24065,470,1859,0.22122,0.26009
1993,4th Quintile,Urban regions,Divorced,0.06363,86,1859,0.05253,0.07473
1993,4th Quintile,Urban regions,Widowed,0.07536,87,1859,0.06335,0.08736
1993,4th Quintile,Rural regions,Married,0.62615,494,716,0.59069,0.66162
1993,4th Quintile,Rural regions,Single,0.23702,184,716,0.20585,0.26819
1993,4th Quintile,Rural regions,Widowed,0.07566,38,716,0.05628,0.09505
1993,5th Quintile,Urban regions,Married,0.60688,1235,1931,0.58509,0.62868
1993,5th Quintile,Urban regions,"Married, living apart",0.02786,47,1931,0.02052,0.03520
1993,5th Quintile,Urban regions,Single,0.24267,464,1931,0.22354,0.26179
1993,5th Quintile,Urban regions,Divorced,0.06178,104,1931,0.05104,0.07252
1993,5th Quintile,Urban regions,Widowed,0.06081,81,1931,0.05014,0.07147
1993,5th Quintile,Rural regions,Married,0.68486,312,406,0.63962,0.73011
1993,5th Quintile,Rural regions,Single,0.19441,94,406,0.15587,0.23295
1994,1st Quintile,Urban regions,Married,0.47808,894,1540,0.45312,0.50303
1994,1st Quintile,Urban regions,"Married, living apart",0.03771,52,1540,0.02820,0.04723
1994,1st Quintile,Urban regions,Single,0.22402,348,1540,0.20319,0.24485
1994,1st Quintile,Urban regions,Divorced,0.10514,120,1540,0.08982,0.12047
1994,1st Quintile,Urban regions,Widowed,0.15504,126,1540,0.13696,0.17312
1994,1st Quintile,Rural regions,Married,0.48730,554,954,0.45557,0.51904
1994,1st Quintile,Rural regions,Single,0.21145,211,954,0.18552,0.23737
1994,1st Quintile,Rural regions,Divorced,0.10690,86,954,0.08729,0.12652
1994,1st Quintile,Rural regions,Widowed,0.17356,103,954,0.14951,0.19761
1994,2nd Quintile,Urban regions,Married,0.59401,1081,1621,0.57009,0.61792
1994,2nd Quintile,Urban regions,"Married, living apart",0.01876,32,1621,0.01215,0.02537
1994,2nd Quintile,Urban regions,Single,0.19385,327,1621,0.17460,0.21310
1994,2nd Quintile,Urban regions,Divorced,0.06069,69,1621,0.04906,0.07231
1994,2nd Quintile,Urban regions,Widowed,0.13269,112,1621,0.11617,0.14921
1994,2nd Quintile,Rural regions,Married,0.63582,729,1033,0.60647,0.66518
1994,2nd Quintile,Rural regions,Single,0.17176,186,1033,0.14875,0.19477
1994,2nd Quintile,Rural regions,Divorced,0.05260,37,1033,0.03898,0.06622
1994,2nd Quintile,Rural regions,Widowed,0.13173,81,1033,0.11110,0.15236
1994,3rd Quintile,Urban regions,Married,0.61133,1105,1645,0.58776,0.63489
1994,3rd Quintile,Urban regions,Single,0.21742,378,1645,0.19748,0.23736
1994,3rd Quintile,Urban regions,Divorced,0.04705,62,1645,0.03681,0.05728
1994,3rd Quintile,Urban regions,Widowed,0.10976,100,1645,0.09465,0.12487
1994,3rd Quintile,Rural regions,Married,0.61919,694,1026,0.58946,0.64892
1994,3rd Quintile,Rural regions,Single,0.21275,239,1026,0.18769,0.23780
1994,3rd Quintile,Rural regions,Divorced,0.05547,38,1026,0.04146,0.06948
1994,3rd Quintile,Rural regions,Widowed,0.09702,55,1026,0.07890,0.11514
1994,4th Quintile,Urban regions,Married,0.58258,1091,1772,0.55961,0.60555
1994,4th Quintile,Urban regions,"Married, living apart",0.01964,35,1772,0.01317,0.02610
1994,4th Quintile,Urban regions,Single,0.25100,471,1772,0.23080,0.27119
1994,4th Quintile,Urban regions,Divorced,0.06621,85,1772,0.05463,0.07779
1994,4th Quintile,Urban regions,Widowed,0.08058,90,1772,0.06790,0.09325
1994,4th Quintile,Rural regions,Married,0.63543,493,759,0.60117,0.66970
1994,4th Quintile,Rural regions,Single,0.23223,201,759,0.20217,0.26229
1994,4th Quintile,Rural regions,Divorced,0.05432,32,759,0.03818,0.07045
1994,4th Quintile,Rural regions,Widowed,0.05326,33,759,0.03728,0.06925
1994,5th Quintile,Urban regions,Married,0.60297,1169,1869,0.58078,0.62516
1994,5th Quintile,Urban regions,"Married, living apart",0.03175,54,1869,0.02380,0.03971
1994,5th Quintile,Urban regions,Single,0.23466,451,1869,0.21544,0.25388
1994,5th Quintile,Urban regions,Divorced,0.06751,110,1869,0.05614,0.07889
1994,5th Quintile,Urban regions,Widowed,0.06310,85,1869,0.05208,0.07413
1994,5th Quintile,Rural regions,Married,0.69149,384,501,0.65100,0.73198
1994,5th Quintile,Rural regions,Single,0.19508,117,501,0.16035,0.22981
1995,1st Quintile,Urban regions,Married,0.48375,950,1617,0.45939,0.50812
1995,1st Quintile,Urban regions,"Married, living apart",0.03598,57,1617,0.02690,0.04506
1995,1st Quintile,Urban regions,Single,0.24417,378,1617,0.22322,0.26511
1995,1st Quintile,Urban regions,Divorced,0.09999,119,1617,0.08537,0.11462
1995,1st Quintile,Urban regions,Widowed,0.13611,113,1617,0.11939,0.15282
1995,1st Quintile,Rural regions,Married,0.48011,515,902,0.44748,0.51273
1995,1st Quintile,Rural regions,Single,0.21565,209,902,0.18879,0.24250
1995,1st Quintile,Rural regions,Divorced,0.13669,100,902,0.11426,0.15912
1995,1st Quintile,Rural regions,Widowed,0.14812,78,902,0.12493,0.17132
1995,2nd Quintile,Urban regions,Married,0.58832,1194,1808,0.56563,0.61101
1995,2nd Quintile,Urban regions,"Married, living apart",0.01956,40,1808,0.01317,0.02594
1995,2nd Quintile,Urban regions,Single,0.18723,370,1808,0.16924,0.20521
1995,2nd Quintile,Urban regions,Divorced,0.06459,74,1808,0.05326,0.07592
1995,2nd Quintile,Urban regions,Widowed,0.14031,130,1808,0.12429,0.15632
1995,2nd Quintile,Rural regions,Married,0.61717,730,1064,0.58795,0.64640
1995,2nd Quintile,Rural regions,Single,0.17885,213,1064,0.15581,0.20189
1995,2nd Quintile,Rural regions,Divorced,0.05850,41,1064,0.04439,0.07261
1995,2nd Quintile,Rural regions,Widowed,0.12975,80,1064,0.10955,0.14996
1995,3rd Quintile,Urban regions,Married,0.58780,1086,1651,0.56405,0.61155
1995,3rd Quintile,Urban regions,Single,0.23118,402,1651,0.21084,0.25153
1995,3rd Quintile,Urban regions,Divorced,0.05669,73,1651,0.04553,0.06785
1995,3rd Quintile,Urban regions,Widowed,0.10962,90,1651,0.09455,0.12469
1995,3rd Quintile,Rural regions,Married,0.62390,700,1036,0.59438,0.65341
1995,3rd Quintile,Rural regions,Single,0.20054,226,1036,0.17615,0.22494
1995,3rd Quintile,Rural regions,Divorced,0.04905,43,1036,0.03590,0.06221
1995,3rd Quintile,Rural regions,Widowed,0.12034,67,1036,0.10051,0.14016
1995,4th Quintile,Urban regions,Married,0.60271,1097,1767,0.57989,0.62553
1995,4th Quintile,Urban regions,"Married, living apart",0.01970,35,1767,0.01322,0.02618
1995,4th Quintile,Urban regions,Single,0.22375,446,1767,0.20431,0.24319
1995,4th Quintile,Urban regions,Divorced,0.07667,101,1767,0.06426,0.08908
1995,4th Quintile,Urban regions,Widowed,0.07716,88,1767,0.06472,0.08961
1995,4th Quintile,Rural regions,Married,0.62594,567,885,0.59404,0.65784
1995,4th Quintile,Rural regions,Single,0.23488,234,885,0.20693,0.26283
1995,4th Quintile,Rural regions,Divorced,0.06837,42,885,0.05174,0.08501
1995,4th Quintile,Rural regions,Widowed,0.05881,42,885,0.04330,0.07431
1995,5th Quintile,Urban regions,Married,0.60225,1179,1859,0.57999,0.62450
1995,5th Quintile,Urban regions,"Married, living apart",0.01928,32,1859,0.01303,0.02554
1995,5th Quintile,Urban regions,Single,0.24508,448,1859,0.22552,0.26464
1995,5th Quintile,Urban regions,Divorced,0.06087,103,1859,0.05000,0.07174
1995,5th Quintile,Urban regions,Widowed,0.07252,97,1859,0.06073,0.08431
1995,5th Quintile,Rural regions,Married,0.70499,427,576,0.66772,0.74227
1995,5th Quintile,Rural regions,Single,0.17051,118,576,0.13977,0.20125
1995,5th Quintile,Rural regions,Divorced,0.04466,31,576,0.02778,0.06155
1996,1st Quintile,Urban regions,Married,0.45370,955,1674,0.42985,0.47756
1996,1st Quintile,Urban regions,"Married, living apart",0.04747,70,1674,0.03728,0.05766
1996,1st Quintile,Urban regions,Single,0.25467,414,1674,0.23380,0.27555
1996,1st Quintile,Urban regions,Divorced,0.09850,116,1674,0.08422,0.11278
1996,1st Quintile,Urban regions,Widowed,0.14564,119,1674,0.12874,0.16255
1996,1st Quintile,Rural regions,Married,0.48101,502,879,0.44796,0.51406
1996,1st Quintile,Rural regions,Single,0.22580,210,879,0.19814,0.25345
1996,1st Quintile,Rural regions,Divorced,0.11119,86,879,0.09040,0.13199
1996,1st Quintile,Rural regions,Widowed,0.16364,81,879,0.13917,0.18811
1996,2nd Quintile,Urban regions,Married,0.59587,1122,1690,0.57246,0.61927
1996,2nd Quintile,Urban regions,"Married, living apart",0.01882,36,1690,0.01234,0.02530
1996,2nd Quintile,Urban regions,Single,0.19205,341,1690,0.17326,0.21084
1996,2nd Quintile,Urban regions,Divorced,0.06362,76,1690,0.05198,0.07526
1996,2nd Quintile,Urban regions,Widowed,0.12964,115,1690,0.11362,0.14566
1996,2nd Quintile,Rural regions,Married,0.59371,616,923,0.56201,0.62542
1996,2nd Quintile,Rural regions,Single,0.19113,184,923,0.16575,0.21651
1996,2nd Quintile,Rural regions,Divorced,0.06453,50,923,0.04867,0.08039
1996,2nd Quintile,Rural regions,Widowed,0.13767,73,923,0.11543,0.15991
1996,3rd Quintile,Urban regions,Married,0.61116,1038,1548,0.58686,0.63545
1996,3rd Quintile,Urban regions,Single,0.19234,350,1548,0.17269,0.21198
1996,3rd Quintile,Urban regions,Divorced,0.07402,73,1548,0.06098,0.08707
1996,3rd Quintile,Urban regions,Widowed,0.10469,87,1548,0.08944,0.11995
1996,3rd Quintile,Rural regions,Married,0.62384,731,1096,0.59514,0.65253
1996,3rd Quintile,Rural regions,Single,0.21549,251,1096,0.19114,0.23985
1996,3rd Quintile,Rural regions,Divorced,0.05864,51,1096,0.04472,0.07256
1996,3rd Quintile,Rural regions,Widowed,0.08846,63,1096,0.07164,0.10528
1996,4th Quintile,Urban regions,Married,0.59705,1114,1794,0.57435,0.61975
1996,4th Quintile,Urban regions,"Married, living apart",0.02170,42,1794,0.01496,0.02845
1996,4th Quintile,Urban regions,Single,0.25553,466,1794,0.23534,0.27572
1996,4th Quintile,Urban regions,Divorced,0.06148,91,1794,0.05036,0.07260
1996,4th Quintile,Urban regions,Widowed,0.06424,81,1794,0.05289,0.07559
1996,4th Quintile,Rural regions,Married,0.61562,571,907,0.58395,0.64730
1996,4th Quintile,Rural regions,Single,0.22322,248,907,0.19610,0.25033
1996,4th Quintile,Rural regions,Divorced,0.05409,31,907,0.03936,0.06882
1996,4th Quintile,Rural regions,Widowed,0.09365,57,907,0.07468,0.11262
1996,5th Quintile,Urban regions,Married,0.60135,1120,1804,0.57875,0.62395
1996,5th Quintile,Urban regions,"Married, living apart",0.01885,38,1804,0.01257,0.02513
1996,5th Quintile,Urban regions,Single,0.24411,458,1804,0.22428,0.26394
1996,5th Quintile,Urban regions,Divorced,0.06170,93,1804,0.05059,0.07280
1996,5th Quintile,Urban regions,Widowed,0.07400,95,1804,0.06192,0.08608
1996,5th Quintile,Rural regions,Married,0.65764,428,603,0.61973,0.69554
1996,5th Quintile,Rural regions,Single,0.20264,140,603,0.17053,0.23475
1996,5th Quintile,Rural regions,Divorced,0.05596,35,603,0.03760,0.07432
1997,1st Quintile,Urban regions,Married,0.45396,903,1572,0.42934,0.47858
1997,1st Quintile,Urban regions,"Married, living apart",0.05180,71,1572,0.04084,0.06275
1997,1st Quintile,Urban regions,Single,0.23653,367,1572,0.21551,0.25754
1997,1st Quintile,Urban regions,Divorced,0.11052,109,1572,0.09501,0.12602
1997,1st Quintile,Urban regions,Widowed,0.14720,122,1572,0.12968,0.16472
1997,1st Quintile,Rural regions,Married,0.48269,456,788,0.44777,0.51760
1997,1st Quintile,Rural regions,Single,0.21313,181,788,0.18452,0.24174
1997,1st Quintile,Rural regions,Divorced,0.13455,88,788,0.11071,0.15839
1997,1st Quintile,Rural regions,Widowed,0.14048,63,788,0.11620,0.16476
1997,2nd Quintile,Urban regions,Married,0.56844,1060,1669,0.54467,0.59221
1997,2nd Quintile,Urban regions,"Married, living apart",0.03134,43,1669,0.02298,0.03971
1997,2nd Quintile,Urban regions,Single,0.19649,374,1669,0.17742,0.21556
1997,2nd Quintile,Urban regions,Divorced,0.07858,79,1669,0.06567,0.09149
1997,2nd Quintile,Urban regions,Widowed,0.12514,113,1669,0.10926,0.14102
1997,2nd Quintile,Rural regions,Married,0.56204,670,1054,0.53207,0.59201
1997,2nd Quintile,Rural regions,Single,0.19837,227,1054,0.17428,0.22245
1997,2nd Quintile,Rural regions,Divorced,0.08284,67,1054,0.06619,0.09949
1997,2nd Quintile,Rural regions,Widowed,0.14236,90,1054,0.12126,0.16347
1997,3rd Quintile,Urban regions,Married,0.58786,1027,1615,0.56385,0.61187
1997,3rd Quintile,Urban regions,"Married, living apart",0.02839,38,1615,0.02029,0.03649
1997,3rd Quintile,Urban regions,Single,0.22884,388,1615,0.20834,0.24933
1997,3rd Quintile,Urban regions,Divorced,0.06180,81,1615,0.05005,0.07355
1997,3rd Quintile,Urban regions,Widowed,0.09311,81,1615,0.07893,0.10729
1997,3rd Quintile,Rural regions,Married,0.64372,676,995,0.61395,0.67350
1997,3rd Quintile,Rural regions,Single,0.19986,229,995,0.17500,0.22472
1997,3rd Quintile,Rural regions,Divorced,0.04474,35,995,0.03189,0.05759
1997,3rd Quintile,Rural regions,Widowed,0.09290,55,995,0.07486,0.11095
1997,4th Quintile,Urban regions,Married,0.60816,1124,1773,0.58544,0.63089
1997,4th Quintile,Urban regions,"Married, living apart",0.01981,37,1773,0.01332,0.02630
1997,4th Quintile,Urban regions,Single,0.24668,449,1773,0.22661,0.26675
1997,4th Quintile,Urban regions,Divorced,0.05863,91,1773,0.04769,0.06956
1997,4th Quintile,Urban regions,Widowed,0.06672,72,1773,0.05510,0.07833
1997,4th Quintile,Rural regions,Married,0.59421,533,875,0.56165,0.62676
1997,4th Quintile,Rural regions,Single,0.25702,249,875,0.22805,0.28600
1997,4th Quintile,Rural regions,Divorced,0.05549,39,875,0.04031,0.07067
1997,4th Quintile,Rural regions,Widowed,0.07888,54,875,0.06101,0.09675
1997,5th Quintile,Urban regions,Married,0.59401,1073,1759,0.57106,0.61697
1997,5th Quintile,Urban regions,"Married, living apart",0.01904,39,1759,0.01265,0.02542
1997,5th Quintile,Urban regions,Single,0.24304,450,1759,0.22299,0.26309
1997,5th Quintile,Urban regions,Divorced,0.06308,97,1759,0.05172,0.07445
1997,5th Quintile,Urban regions,Widowed,0.08082,100,1759,0.06808,0.09356
1997,5th Quintile,Rural regions,Married,0.66845,452,617,0.63128,0.70563
1997,5th Quintile,Rural regions,Single,0.18425,133,617,0.15363,0.21486
1997,5th Quintile,Rural regions,Divorced,0.05482,32,617,0.03685,0.07280
1998,1st Quintile,Urban regions,Married,0.45955,885,1565,0.43485,0.48425
1998,1st Quintile,Urban regions,"Married, living apart",0.05721,76,1565,0.04570,0.06872
1998,1st Quintile,Urban regions,Single,0.26500,396,1565,0.24312,0.28687
1998,1st Quintile,Urban regions,Divorced,0.10810,112,1565,0.09271,0.12349
1998,1st Quintile,Urban regions,Widowed,0.11014,96,1565,0.09462,0.12565
1998,1st Quintile,Rural regions,Married,0.45818,422,775,0.42307,0.49328
1998,1st Quintile,Rural regions,"Married, living apart",0.03602,31,775,0.02289,0.04915
1998,1st Quintile,Rural regions,Single,0.23511,183,775,0.20523,0.26498
1998,1st Quintile,Rural regions,Divorced,0.14388,90,775,0.11916,0.16861
1998,1st Quintile,Rural regions,Widowed,0.12681,49,775,0.10337,0.15026
1998,2nd Quintile,Urban regions,Married,0.56381,957,1546,0.53908,0.58854
1998,2nd Quintile,Urban regions,"Married, living apart",0.02304,37,1546,0.01556,0.03052
1998,2nd Quintile,Urban regions,Single,0.21650,359,1546,0.19596,0.23704
1998,2nd Quintile,Urban regions,Divorced,0.07609,92,1546,0.06286,0.08931
1998,2nd Quintile,Urban regions,Widowed,0.12057,101,1546,0.10433,0.13681
1998,2nd Quintile,Rural regions,Married,0.57787,589,941,0.54630,0.60944
1998,2nd Quintile,Rural regions,Single,0.22208,232,941,0.19551,0.24865
1998,2nd Quintile,Rural regions,Divorced,0.06453,49,941,0.04882,0.08023
1998,2nd Quintile,Rural regions,Widowed,0.12105,71,941,0.10020,0.14190
1998,3rd Quintile,Urban regions,Married,0.59515,976,1542,0.57064,0.61966
1998,3rd Quintile,Urban regions,"Married, living apart",0.02461,31,1542,0.01687,0.03235
1998,3rd Quintile,Urban regions,Single,0.20413,344,1542,0.18401,0.22426
1998,3rd Quintile,Urban regions,Divorced,0.06343,86,1542,0.05126,0.07560
1998,3rd Quintile,Urban regions,Widowed,0.11268,105,1542,0.09689,0.12847
1998,3rd Quintile,Rural regions,Married,0.64127,667,1028,0.61194,0.67061
1998,3rd Quintile,Rural regions,Single,0.19821,258,1028,0.17383,0.22259
1998,3rd Quintile,Rural regions,Divorced,0.04287,36,1028,0.03048,0.05526
1998,3rd Quintile,Rural regions,Widowed,0.10510,67,1028,0.08634,0.12385
1998,4th Quintile,Urban regions,Married,0.57764,1029,1696,0.55413,0.60116
1998,4th Quintile,Urban regions,"Married, living apart",0.02187,33,1696,0.01491,0.02883
1998,4th Quintile,Urban regions,Single,0.25875,466,1696,0.23790,0.27960
1998,4th Quintile,Urban regions,Divorced,0.06176,84,1696,0.05030,0.07322
1998,4th Quintile,Urban regions,Widowed,0.07997,84,1696,0.06706,0.09289
1998,4th Quintile,Rural regions,Married,0.60156,571,901,0.56957,0.63354
1998,4th Quintile,Rural regions,Single,0.23153,224,901,0.20397,0.25909
1998,4th Quintile,Rural regions,Divorced,0.06639,49,901,0.05012,0.08265
1998,4th Quintile,Rural regions,Widowed,0.08592,57,901,0.06761,0.10423
1998,5th Quintile,Urban regions,Married,0.60684,1048,1659,0.58333,0.63035
1998,5th Quintile,Urban regions,"Married, living apart",0.02741,45,1659,0.01955,0.03527
1998,5th Quintile,Urban regions,Single,0.22065,390,1659,0.20069,0.24061
1998,5th Quintile,Urban regions,Divorced,0.07081,96,1659,0.05846,0.08316
1998,5th Quintile,Urban regions,Widowed,0.07429,80,1659,0.06167,0.08692
1998,5th Quintile,Rural regions,Married,0.71128,451,580,0.67437,0.74820
1998,5th Quintile,Rural regions,Single,0.17397,129,580,0.14309,0.20485
1999,1st Quintile,Urban regions,Married,0.43375,896,1666,0.40994,0.45755
1999,1st Quintile,Urban regions,"Married, living apart",0.05285,81,1666,0.04210,0.06359
1999,1st Quintile,Urban regions,Single,0.27293,430,1666,0.25154,0.29433
1999,1st Quintile,Urban regions,Divorced,0.12505,145,1666,0.10916,0.14093
1999,1st Quintile,Urban regions,Widowed,0.11543,114,1666,0.10008,0.13077
1999,1st Quintile,Rural regions,Married,0.44692,469,933,0.41500,0.47884
1999,1st Quintile,Rural regions,"Married, living apart",0.03926,37,933,0.02679,0.05173
1999,1st Quintile,Rural regions,Single,0.24451,251,933,0.21692,0.27210
1999,1st Quintile,Rural regions,Divorced,0.14595,112,933,0.12328,0.16861
1999,1st Quintile,Rural regions,Widowed,0.12337,64,933,0.10225,0.14448
1999,2nd Quintile,Urban regions,Married,0.54607,1074,1735,0.52263,0.56950
1999,2nd Quintile,Urban regions,"Married, living apart",0.03023,44,1735,0.02217,0.03829
1999,2nd Quintile,Urban regions,Single,0.22410,400,1735,0.20447,0.24372
1999,2nd Quintile,Urban regions,Divorced,0.07656,103,1735,0.06405,0.08908
1999,2nd Quintile,Urban regions,Widowed,0.12304,114,1735,0.10758,0.13850
1999,2nd Quintile,Rural regions,Married,0.58127,707,1114,0.55229,0.61026
1999,2nd Quintile,Rural regions,Single,0.20185,259,1114,0.17827,0.22543
1999,2nd Quintile,Rural regions,Divorced,0.05666,56,1114,0.04308,0.07025
1999,2nd Quintile,Rural regions,Widowed,0.14222,92,1114,0.12170,0.16274
1999,3rd Quintile,Urban regions,Married,0.58615,1076,1687,0.56264,0.60966
1999,3rd Quintile,Urban regions,Single,0.23313,414,1687,0.21295,0.25331
1999,3rd Quintile,Urban regions,Divorced,0.06565,94,1687,0.05382,0.07747
1999,3rd Quintile,Urban regions,Widowed,0.09767,103,1687,0.08350,0.11184
1999,3rd Quintile,Rural regions,Married,0.60897,705,1101,0.58013,0.63780
1999,3rd Quintile,Rural regions,Single,0.21341,258,1101,0.18920,0.23763
1999,3rd Quintile,Rural regions,Divorced,0.07825,62,1101,0.06237,0.09412
1999,3rd Quintile,Rural regions,Widowed,0.09213,76,1101,0.07504,0.10922
1999,4th Quintile,Urban regions,Married,0.59310,1180,1876,0.57086,0.61533
1999,4th Quintile,Urban regions,"Married, living apart",0.01590,34,1876,0.01024,0.02156
1999,4th Quintile,Urban regions,Single,0.23441,458,1876,0.21523,0.25358
1999,4th Quintile,Urban regions,Divorced,0.07030,99,1876,0.05873,0.08188
1999,4th Quintile,Urban regions,Widowed,0.08629,105,1876,0.07358,0.09900
1999,4th Quintile,Rural regions,Married,0.62955,570,882,0.59767,0.66144
1999,4th Quintile,Rural regions,Single,0.23316,220,882,0.20524,0.26108
1999,4th Quintile,Rural regions,Divorced,0.05486,45,882,0.03982,0.06989
1999,4th Quintile,Rural regions,Widowed,0.07301,47,882,0.05583,0.09019
1999,5th Quintile,Urban regions,Married,0.59415,1155,1900,0.57207,0.61624
1999,5th Quintile,Urban regions,"Married, living apart",0.02792,44,1900,0.02051,0.03533
1999,5th Quintile,Urban regions,Single,0.23300,483,1900,0.21399,0.25202
1999,5th Quintile,Urban regions,Divorced,0.07123,125,1900,0.05966,0.08280
1999,5th Quintile,Urban regions,Widowed,0.07369,93,1900,0.06194,0.08545
1999,5th Quintile,Rural regions,Married,0.69315,488,645,0.65753,0.72877
1999,5th Quintile,Rural regions,Single,0.18644,157,645,0.15636,0.21652
2000,1st Quintile,Urban regions,Married,0.43196,856,1605,0.40772,0.45620
2000,1st Quintile,Urban regions,"Married, living apart",0.04823,76,1605,0.03774,0.05871
2000,1st Quintile,Urban regions,Single,0.27042,416,1605,0.24868,0.29216
2000,1st Quintile,Urban regions,Divorced,0.12424,139,1605,0.10810,0.14038
2000,1st Quintile,Urban regions,Widowed,0.12515,118,1605,0.10896,0.14135
2000,1st Quintile,Rural regions,Married,0.44963,487,945,0.41789,0.48136
2000,1st Quintile,Rural regions,Single,0.24621,266,945,0.21873,0.27370
2000,1st Quintile,Rural regions,Divorced,0.14738,118,945,0.12477,0.16999
2000,1st Quintile,Rural regions,Widowed,0.13594,74,945,0.11408,0.15780
2000,2nd Quintile,Urban regions,Married,0.56848,1064,1688,0.54485,0.59212
2000,2nd Quintile,Urban regions,Single,0.22874,410,1688,0.20870,0.24878
2000,2nd Quintile,Urban regions,Divorced,0.06452,97,1688,0.05280,0.07625
2000,2nd Quintile,Urban regions,Widowed,0.11922,117,1688,0.10376,0.13468
2000,2nd Quintile,Rural regions,Married,0.56569,640,1008,0.53508,0.59631
2000,2nd Quintile,Rural regions,Single,0.22751,240,1008,0.20161,0.25340
2000,2nd Quintile,Rural regions,Divorced,0.06339,52,1008,0.04834,0.07844
2000,2nd Quintile,Rural regions,Widowed,0.12563,76,1008,0.10516,0.14610
2000,3rd Quintile,Urban regions,Married,0.58414,1026,1623,0.56016,0.60813
2000,3rd Quintile,Urban regions,"Married, living apart",0.01708,31,1623,0.01077,0.02338
2000,3rd Quintile,Urban regions,Single,0.23440,372,1623,0.21378,0.25501
2000,3rd Quintile,Urban regions,Divorced,0.06725,93,1623,0.05506,0.07944
2000,3rd Quintile,Urban regions,Widowed,0.09713,101,1623,0.08272,0.11154
2000,3rd Quintile,Rural regions,Married,0.61510,719,1095,0.58627,0.64394
2000,3rd Quintile,Rural regions,Single,0.22059,256,1095,0.19602,0.24516
2000,3rd Quintile,Rural regions,Divorced,0.05827,50,1095,0.04439,0.07215
2000,3rd Quintile,Rural regions,Widowed,0.09071,70,1095,0.07369,0.10773
2000,4th Quintile,Urban regions,Married,0.61520,1143,1811,0.59279,0.63762
2000,4th Quintile,Urban regions,"Married, living apart",0.01400,34,1811,0.00859,0.01941
2000,4th Quintile,Urban regions,Single,0.23121,445,1811,0.21178,0.25063
2000,4th Quintile,Urban regions,Divorced,0.06169,95,1811,0.05060,0.07277
2000,4th Quintile,Urban regions,Widowed,0.07790,94,1811,0.06555,0.09025
2000,4th Quintile,Rural regions,Married,0.62616,554,875,0.59408,0.65823
2000,4th Quintile,Rural regions,Single,0.23979,234,875,0.21149,0.26810
2000,4th Quintile,Rural regions,Divorced,0.05223,41,875,0.03748,0.06698
2000,4th Quintile,Rural regions,Widowed,0.07776,46,875,0.06000,0.09551
2000,5th Quintile,Urban regions,Married,0.59064,1155,1872,0.56835,0.61292
2000,5th Quintile,Urban regions,"Married, living apart",0.02728,45,1872,0.01990,0.03466
2000,5th Quintile,Urban regions,Single,0.23110,450,1872,0.21200,0.25020
2000,5th Quintile,Urban regions,Divorced,0.07755,133,1872,0.06543,0.08967
2000,5th Quintile,Urban regions,Widowed,0.07344,89,1872,0.06162,0.08526
2000,5th Quintile,Rural regions,Married,0.67084,445,633,0.63421,0.70748
2000,5th Quintile,Rural regions,Single,0.20755,152,633,0.17593,0.23916
2000,5th Quintile,Rural regions,Divorced,0.04782,36,633,0.03118,0.06446
2001,1st Quintile,Urban regions,Married,0.41463,1210,2452,0.39513,0.43414
2001,1st Quintile,Urban regions,"Married, living apart",0.03991,100,2452,0.03216,0.04766
2001,1st Quintile,Urban regions,Single,0.29837,693,2452,0.28026,0.31649
2001,1st Quintile,Urban regions,Divorced,0.13473,264,2452,0.12121,0.14825
2001,1st Quintile,Urban regions,Widowed,0.11236,185,2452,0.09985,0.12486
2001,1st Quintile,Rural regions,Married,0.42472,662,1428,0.39907,0.45037
2001,1st Quintile,Rural regions,"Married, living apart",0.04144,62,1428,0.03110,0.05178
2001,1st Quintile,Rural regions,Single,0.25467,400,1428,0.23206,0.27727
2001,1st Quintile,Rural regions,Divorced,0.14898,183,1428,0.13050,0.16745
2001,1st Quintile,Rural regions,Widowed,0.13019,121,1428,0.11273,0.14765
2001,2nd Quintile,Urban regions,Married,0.56929,1645,2620,0.55033,0.58826
2001,2nd Quintile,Urban regions,"Married, living apart",0.02235,55,2620,0.01669,0.02801
2001,2nd Quintile,Urban regions,Single,0.24281,598,2620,0.22639,0.25923
2001,2nd Quintile,Urban regions,Divorced,0.06217,134,2620,0.05293,0.07142
2001,2nd Quintile,Urban regions,Widowed,0.10338,188,2620,0.09172,0.11504
2001,2nd Quintile,Rural regions,Married,0.60336,1134,1714,0.58020,0.62653
2001,2nd Quintile,Rural regions,Single,0.19692,350,1714,0.17809,0.21575
2001,2nd Quintile,Rural regions,Divorced,0.05900,77,1714,0.04784,0.07016
2001,2nd Quintile,Rural regions,Widowed,0.12800,153,1714,0.11218,0.14382
2001,3rd Quintile,Urban regions,Married,0.60517,1847,2845,0.58720,0.62314
2001,3rd Quintile,Urban regions,"Married, living apart",0.02264,56,2845,0.01717,0.02811
2001,3rd Quintile,Urban regions,Single,0.22269,615,2845,0.20740,0.23798
2001,3rd Quintile,Urban regions,Divorced,0.06578,156,2845,0.05667,0.07489
2001,3rd Quintile,Urban regions,Widowed,0.08372,171,2845,0.07354,0.09390
