year,age_gr,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,46-65 y.,"Married, living apart",0.03345,214,7576,0.02940,0.03750
2006,46-65 y.,Single,0.08207,378,7576,0.07589,0.08825
2006,46-65 y.,Divorced,0.14890,824,7576,0.14089,0.15692
2006,46-65 y.,Widowed,0.04527,310,7576,0.04059,0.04995
2006,66 and older,Married,0.55130,2865,4429,0.53665,0.56595
2006,66 and older,"Married, living apart",0.01691,70,4429,0.01311,0.02071
2006,66 and older,Single,0.04896,150,4429,0.04261,0.05532
2006,66 and older,Divorced,0.06346,222,4429,0.05628,0.07064
2006,66 and older,Widowed,0.31937,1122,4429,0.30564,0.33310
2007,17-29 y.,Married,0.10430,367,3691,0.09444,0.11416
2007,17-29 y.,Single,0.88005,3324,3691,0.86957,0.89054
2007,30-45 y.,Married,0.59035,3680,5709,0.57759,0.60311
2007,30-45 y.,"Married, living apart",0.03168,164,5709,0.02713,0.03622
2007,30-45 y.,Single,0.27327,1324,5709,0.26171,0.28483
2007,30-45 y.,Divorced,0.09932,507,5709,0.09156,0.10708
2007,30-45 y.,Widowed,0.00538,34,5709,0.00348,0.00727
2007,46-65 y.,Married,0.68489,5388,7060,0.67405,0.69572
2007,46-65 y.,"Married, living apart",0.03512,210,7060,0.03083,0.03941
2007,46-65 y.,Single,0.08879,389,7060,0.08215,0.09542
2007,46-65 y.,Divorced,0.14507,788,7060,0.13685,0.15329
2007,46-65 y.,Widowed,0.04614,285,7060,0.04124,0.05103
2007,66 and older,Married,0.56546,2855,4342,0.55072,0.58021
2007,66 and older,"Married, living apart",0.01845,74,4342,0.01445,0.02246
2007,66 and older,Single,0.04505,137,4342,0.03888,0.05122
2007,66 and older,Divorced,0.07423,246,4342,0.06643,0.08202
2007,66 and older,Widowed,0.29681,1030,4342,0.28322,0.31040
2008,17-29 y.,Married,0.10083,338,3381,0.09068,0.11098
2008,17-29 y.,Single,0.88647,3043,3381,0.87578,0.89717
2008,30-45 y.,Married,0.57840,3266,5140,0.56490,0.59191
2008,30-45 y.,"Married, living apart",0.03101,156,5140,0.02627,0.03575
2008,30-45 y.,Single,0.29393,1281,5140,0.28148,0.30639
2008,30-45 y.,Divorced,0.09145,437,5140,0.08356,0.09933
2008,46-65 y.,Married,0.67295,5059,6694,0.66172,0.68419
2008,46-65 y.,"Married, living apart",0.03491,199,6694,0.03051,0.03931
2008,46-65 y.,Single,0.09374,380,6694,0.08675,0.10072
2008,46-65 y.,Divorced,0.15203,788,6694,0.14343,0.16063
2008,46-65 y.,Widowed,0.04636,268,6694,0.04133,0.05140
2008,66 and older,Married,0.56507,2840,4296,0.55024,0.57990
2008,66 and older,"Married, living apart",0.01970,76,4296,0.01554,0.02385
2008,66 and older,Single,0.04508,130,4296,0.03888,0.05129
2008,66 and older,Divorced,0.07334,239,4296,0.06554,0.08114
2008,66 and older,Widowed,0.29681,1011,4296,0.28315,0.31048
2009,17-29 y.,Married,0.08645,260,3056,0.07648,0.09642
2009,17-29 y.,Single,0.89900,2796,3056,0.88831,0.90969
2009,30-45 y.,Married,0.57254,2904,4650,0.55832,0.58676
2009,30-45 y.,"Married, living apart",0.03069,140,4650,0.02573,0.03564
2009,30-45 y.,Single,0.30988,1231,4650,0.29659,0.32318
2009,30-45 y.,Divorced,0.08212,375,4650,0.07423,0.09001
2009,46-65 y.,Married,0.67034,4713,6325,0.65876,0.68193
2009,46-65 y.,"Married, living apart",0.03360,178,6325,0.02916,0.03804
2009,46-65 y.,Single,0.09406,370,6325,0.08687,0.10126
2009,46-65 y.,Divorced,0.15819,811,6325,0.14919,0.16718
2009,46-65 y.,Widowed,0.04381,253,6325,0.03876,0.04885
2009,66 and older,Married,0.56568,2752,4163,0.55062,0.58074
2009,66 and older,"Married, living apart",0.01975,74,4163,0.01552,0.02398
2009,66 and older,Single,0.04687,132,4163,0.04044,0.05329
2009,66 and older,Divorced,0.07259,230,4163,0.06471,0.08048
2009,66 and older,Widowed,0.29511,975,4163,0.28125,0.30897
2010,17-29 y.,Married,0.08254,844,4272,0.07429,0.09079
2010,17-29 y.,"Married, living apart",0.00741,35,4272,0.00484,0.00999
2010,17-29 y.,Single,0.90397,3358,4272,0.89514,0.91281
2010,17-29 y.,Divorced,0.00508,35,4272,0.00295,0.00721
2010,30-45 y.,Married,0.56504,6129,9059,0.55483,0.57525
2010,30-45 y.,"Married, living apart",0.03271,263,9059,0.02904,0.03637
2010,30-45 y.,Single,0.32004,1887,9059,0.31043,0.32965
2010,30-45 y.,Divorced,0.07749,737,9059,0.07199,0.08300
2010,30-45 y.,Widowed,0.00472,43,9059,0.00331,0.00613
2010,46-65 y.,Married,0.66527,4972,6944,0.65417,0.67637
2010,46-65 y.,"Married, living apart",0.03303,229,6944,0.02883,0.03724
2010,46-65 y.,Single,0.09904,458,6944,0.09202,0.10607
2010,46-65 y.,Divorced,0.16313,1031,6944,0.15444,0.17182
2010,46-65 y.,Widowed,0.03953,254,6944,0.03494,0.04411
2010,66 and older,Married,0.56840,2660,4025,0.55310,0.58370
2010,66 and older,"Married, living apart",0.01894,73,4025,0.01473,0.02315
2010,66 and older,Single,0.04388,122,4025,0.03755,0.05021
2010,66 and older,Divorced,0.07676,234,4025,0.06854,0.08499
2010,66 and older,Widowed,0.29202,936,4025,0.27797,0.30607
2011,17-29 y.,Married,0.07858,689,4693,0.07088,0.08628
2011,17-29 y.,"Married, living apart",0.00697,39,4693,0.00459,0.00935
2011,17-29 y.,Single,0.90777,3932,4693,0.89949,0.91605
2011,17-29 y.,Divorced,0.00608,33,4693,0.00386,0.00831
2011,30-45 y.,Married,0.55912,6631,9930,0.54935,0.56888
2011,30-45 y.,"Married, living apart",0.02775,309,9930,0.02451,0.03098
2011,30-45 y.,Single,0.32897,2076,9930,0.31973,0.33821
2011,30-45 y.,Divorced,0.07954,866,9930,0.07421,0.08486
2011,30-45 y.,Widowed,0.00463,48,9930,0.00330,0.00597
2011,46-65 y.,Married,0.65843,6371,9120,0.64870,0.66817
2011,46-65 y.,"Married, living apart",0.03292,302,9120,0.02926,0.03658
2011,46-65 y.,Single,0.10659,702,9120,0.10026,0.11293
2011,46-65 y.,Divorced,0.16049,1389,9120,0.15296,0.16803
2011,46-65 y.,Widowed,0.04156,356,9120,0.03746,0.04566
2011,66 and older,Married,0.57621,3413,5143,0.56270,0.58971
2011,66 and older,"Married, living apart",0.01927,92,5143,0.01551,0.02303
2011,66 and older,Single,0.04767,185,5143,0.04184,0.05349
2011,66 and older,Divorced,0.07688,305,5143,0.06960,0.08416
2011,66 and older,Widowed,0.27998,1148,5143,0.26770,0.29225
2012,17-29 y.,Married,0.09081,572,4480,0.08240,0.09923
2012,17-29 y.,"Married, living apart",0.00373,33,4480,0.00194,0.00551
2012,17-29 y.,Single,0.89895,3875,4480,0.89013,0.90778
2012,30-45 y.,Married,0.55801,6003,9072,0.54779,0.56823
2012,30-45 y.,"Married, living apart",0.03111,297,9072,0.02754,0.03469
2012,30-45 y.,Single,0.32917,1924,9072,0.31950,0.33884
2012,30-45 y.,Divorced,0.07757,800,9072,0.07207,0.08308
2012,30-45 y.,Widowed,0.00413,48,9072,0.00281,0.00545
2012,46-65 y.,Married,0.66018,6489,9368,0.65059,0.66977
2012,46-65 y.,"Married, living apart",0.03085,301,9368,0.02735,0.03435
2012,46-65 y.,Single,0.10815,753,9368,0.10186,0.11444
2012,46-65 y.,Divorced,0.16055,1462,9368,0.15312,0.16799
2012,46-65 y.,Widowed,0.04027,363,9368,0.03629,0.04425
2012,66 and older,Married,0.59087,3486,5205,0.57751,0.60423
2012,66 and older,"Married, living apart",0.01977,92,5205,0.01598,0.02355
2012,66 and older,Single,0.04799,184,5205,0.04219,0.05380
2012,66 and older,Divorced,0.07753,320,5205,0.07027,0.08480
2012,66 and older,Widowed,0.26384,1123,5205,0.25187,0.27582
2013,17-29 y.,Married,0.08979,738,5547,0.08226,0.09731
2013,17-29 y.,"Married, living apart",0.00515,48,5547,0.00327,0.00704
2013,17-29 y.,Single,0.90106,4761,5547,0.89320,0.90892
2013,30-45 y.,Married,0.54986,6998,10359,0.54028,0.55945
2013,30-45 y.,"Married, living apart",0.03774,382,10359,0.03407,0.04140
2013,30-45 y.,Single,0.33801,2090,10359,0.32890,0.34712
2013,30-45 y.,Divorced,0.07026,840,10359,0.06534,0.07518
2013,30-45 y.,Widowed,0.00413,49,10359,0.00290,0.00537
2013,46-65 y.,Married,0.65623,7101,10186,0.64700,0.66545
2013,46-65 y.,"Married, living apart",0.02812,316,10186,0.02491,0.03134
2013,46-65 y.,Single,0.11373,799,10186,0.10756,0.11989
2013,46-65 y.,Divorced,0.16277,1586,10186,0.15560,0.16994
2013,46-65 y.,Widowed,0.03915,384,10186,0.03538,0.04291
2013,66 and older,Married,0.57623,3354,5046,0.56259,0.58987
2013,66 and older,"Married, living apart",0.01938,88,5046,0.01558,0.02319
2013,66 and older,Single,0.05083,174,5046,0.04477,0.05689
2013,66 and older,Divorced,0.08579,338,5046,0.07807,0.09352
2013,66 and older,Widowed,0.26776,1092,5046,0.25554,0.27998
2014,17-29 y.,Married,0.08285,518,4837,0.07508,0.09062
2014,17-29 y.,"Married, living apart",0.00776,41,4837,0.00529,0.01023
2014,17-29 y.,Single,0.90578,4278,4837,0.89755,0.91401
2014,30-45 y.,Married,0.55077,5749,8518,0.54020,0.56133
2014,30-45 y.,"Married, living apart",0.03523,276,8518,0.03132,0.03915
2014,30-45 y.,Single,0.33830,1784,8518,0.32826,0.34835
2014,30-45 y.,Divorced,0.07154,668,8518,0.06607,0.07702
2014,30-45 y.,Widowed,0.00415,41,8518,0.00279,0.00552
2014,46-65 y.,Married,0.64895,6470,9311,0.63926,0.65865
2014,46-65 y.,"Married, living apart",0.03306,306,9311,0.02942,0.03669
2014,46-65 y.,Single,0.11631,757,9311,0.10980,0.12283
2014,46-65 y.,Divorced,0.16393,1441,9311,0.15641,0.17145
2014,46-65 y.,Widowed,0.03775,337,9311,0.03388,0.04162
2014,66 and older,Married,0.57032,3301,4953,0.55654,0.58411
2014,66 and older,"Married, living apart",0.02065,91,4953,0.01669,0.02461
2014,66 and older,Single,0.05134,161,4953,0.04519,0.05749
2014,66 and older,Divorced,0.08911,335,4953,0.08118,0.09705
2014,66 and older,Widowed,0.26857,1065,4953,0.25623,0.28092
2015,17-29 y.,Married,0.09198,625,4954,0.08393,0.10003
2015,17-29 y.,"Married, living apart",0.00793,43,4954,0.00546,0.01040
2015,17-29 y.,Single,0.89726,4286,4954,0.88880,0.90572
2015,30-45 y.,Married,0.52232,5516,8227,0.51153,0.53312
2015,30-45 y.,"Married, living apart",0.03287,253,8227,0.02902,0.03672
2015,30-45 y.,Single,0.36951,1810,8227,0.35908,0.37994
2015,30-45 y.,Divorced,0.07253,613,8227,0.06693,0.07814
2015,30-45 y.,Widowed,0.00277,35,8227,0.00163,0.00390
2015,46-65 y.,Married,0.63836,6272,9107,0.62850,0.64823
2015,46-65 y.,"Married, living apart",0.03024,299,9107,0.02672,0.03376
2015,46-65 y.,Single,0.12338,785,9107,0.11662,0.13013
2015,46-65 y.,Divorced,0.17098,1447,9107,0.16325,0.17871
2015,46-65 y.,Widowed,0.03704,304,9107,0.03316,0.04092
2015,66 and older,Married,0.56156,3250,4900,0.54767,0.57546
2015,66 and older,"Married, living apart",0.02306,99,4900,0.01885,0.02726
2015,66 and older,Single,0.05401,164,4900,0.04768,0.06034
2015,66 and older,Divorced,0.09461,343,4900,0.08641,0.10281
2015,66 and older,Widowed,0.26676,1044,4900,0.25437,0.27914
2016,17-29 y.,Married,0.08783,832,5550,0.08038,0.09527
2016,17-29 y.,"Married, living apart",0.00599,72,5550,0.00396,0.00802
2016,17-29 y.,Single,0.90112,4613,5550,0.89327,0.90897
2016,17-29 y.,Divorced,0.00439,33,5550,0.00265,0.00613
2016,30-45 y.,Married,0.53181,5945,8615,0.52127,0.54235
2016,30-45 y.,"Married, living apart",0.03589,376,8615,0.03197,0.03982
2016,30-45 y.,Single,0.35792,1683,8615,0.34779,0.36804
2016,30-45 y.,Divorced,0.07115,557,8615,0.06572,0.07658
2016,30-45 y.,Widowed,0.00323,54,8615,0.00203,0.00443
2016,46-65 y.,Married,0.63452,6230,9031,0.62459,0.64446
2016,46-65 y.,"Married, living apart",0.02915,333,9031,0.02568,0.03262
2016,46-65 y.,Single,0.12825,776,9031,0.12135,0.13514
2016,46-65 y.,Divorced,0.17158,1388,9031,0.16380,0.17935
2016,46-65 y.,Widowed,0.03650,304,9031,0.03263,0.04037
2016,66 and older,Married,0.55712,3138,4738,0.54297,0.57126
2016,66 and older,"Married, living apart",0.02406,95,4738,0.01969,0.02842
2016,66 and older,Single,0.05383,151,4738,0.04740,0.06025
2016,66 and older,Divorced,0.09566,344,4738,0.08728,0.10403
2016,66 and older,Widowed,0.26934,1010,4738,0.25671,0.28198
2017,17-29 y.,Married,0.08219,987,6539,0.07553,0.08885
2017,17-29 y.,"Married, living apart",0.00928,92,6539,0.00696,0.01161
2017,17-29 y.,Single,0.90306,5419,6539,0.89588,0.91023
2017,17-29 y.,Divorced,0.00535,41,6539,0.00358,0.00711
2017,30-45 y.,Married,0.52708,6254,9125,0.51684,0.53733
2017,30-45 y.,"Married, living apart",0.03512,389,9125,0.03134,0.03889
2017,30-45 y.,Single,0.36330,1872,9125,0.35343,0.37316
2017,30-45 y.,Divorced,0.07056,555,9125,0.06530,0.07581
2017,30-45 y.,Widowed,0.00395,55,9125,0.00266,0.00523
2017,46-65 y.,Married,0.63878,7347,10574,0.62962,0.64794
2017,46-65 y.,"Married, living apart",0.02894,384,10574,0.02574,0.03213
2017,46-65 y.,Single,0.13004,934,10574,0.12362,0.13645
2017,46-65 y.,Divorced,0.16837,1564,10574,0.16123,0.17550
2017,46-65 y.,Widowed,0.03388,345,10574,0.03043,0.03733
2017,66 and older,Married,0.54794,3325,4995,0.53413,0.56174
2017,66 and older,"Married, living apart",0.02448,92,4995,0.02019,0.02876
2017,66 and older,Single,0.05592,162,4995,0.04955,0.06229
2017,66 and older,Divorced,0.10413,390,4995,0.09566,0.11260
2017,66 and older,Widowed,0.26754,1026,4995,0.25526,0.27981
2018,17-29 y.,Married,0.08598,856,6155,0.07898,0.09298
2018,17-29 y.,"Married, living apart",0.01251,91,6155,0.00973,0.01528
2018,17-29 y.,Single,0.89730,5174,6155,0.88971,0.90488
2018,17-29 y.,Divorced,0.00413,34,6155,0.00253,0.00574
2018,30-45 y.,Married,0.53586,5689,8445,0.52522,0.54649
2018,30-45 y.,"Married, living apart",0.03027,313,8445,0.02662,0.03392
2018,30-45 y.,Single,0.36580,1856,8445,0.35552,0.37607
2018,30-45 y.,Divorced,0.06440,538,8445,0.05917,0.06964
2018,30-45 y.,Widowed,0.00367,49,8445,0.00238,0.00496
2018,46-65 y.,Married,0.62662,6986,10257,0.61726,0.63599
2018,46-65 y.,"Married, living apart",0.03363,411,10257,0.03014,0.03711
2018,46-65 y.,Single,0.13019,939,10257,0.12367,0.13670
2018,46-65 y.,Divorced,0.17281,1562,10257,0.16549,0.18012
2018,46-65 y.,Widowed,0.03676,359,10257,0.03312,0.04040
2018,66 and older,Married,0.55661,3313,5020,0.54286,0.57035
2018,66 and older,"Married, living apart",0.02372,94,5020,0.01951,0.02793
2018,66 and older,Single,0.05414,165,5020,0.04788,0.06040
2018,66 and older,Divorced,0.11098,445,5020,0.10229,0.11967
2018,66 and older,Widowed,0.25455,1003,5020,0.24250,0.26660
2019,17-29 y.,Married,0.08725,680,5297,0.07965,0.09485
2019,17-29 y.,"Married, living apart",0.00750,68,5297,0.00518,0.00983
2019,17-29 y.,Single,0.89900,4517,5297,0.89089,0.90712
2019,17-29 y.,Divorced,0.00578,32,5297,0.00374,0.00782
2019,30-45 y.,Married,0.53361,5215,7924,0.52262,0.54459
2019,30-45 y.,"Married, living apart",0.02906,292,7924,0.02536,0.03276
2019,30-45 y.,Single,0.36761,1872,7924,0.35699,0.37823
2019,30-45 y.,Divorced,0.06398,503,7924,0.05859,0.06937
2019,30-45 y.,Widowed,0.00574,42,7924,0.00408,0.00741
2019,46-65 y.,Married,0.62323,7580,11047,0.61419,0.63227
2019,46-65 y.,"Married, living apart",0.03904,432,11047,0.03543,0.04265
2019,46-65 y.,Single,0.13138,1055,11047,0.12508,0.13768
2019,46-65 y.,Divorced,0.17138,1636,11047,0.16435,0.17840
2019,46-65 y.,Widowed,0.03497,344,11047,0.03155,0.03840
2019,66 and older,Married,0.54407,3447,5203,0.53053,0.55760
2019,66 and older,"Married, living apart",0.02198,98,5203,0.01799,0.02596
2019,66 and older,Single,0.05816,186,5203,0.05180,0.06452
2019,66 and older,Divorced,0.12213,502,5203,0.11324,0.13103
2019,66 and older,Widowed,0.25367,970,5203,0.24184,0.26549
2020,17-29 y.,Married,0.07140,673,5647,0.06468,0.07811
2020,17-29 y.,"Married, living apart",0.00812,81,5647,0.00578,0.01046
2020,17-29 y.,Single,0.91569,4845,5647,0.90844,0.92294
2020,17-29 y.,Divorced,0.00352,48,5647,0.00198,0.00507
2020,30-45 y.,Married,0.50910,4935,7965,0.49812,0.52008
2020,30-45 y.,"Married, living apart",0.02566,338,7965,0.02219,0.02914
2020,30-45 y.,Single,0.39820,2135,7965,0.38744,0.40895
2020,30-45 y.,Divorced,0.06344,519,7965,0.05809,0.06880
2020,30-45 y.,Widowed,0.00360,38,7965,0.00229,0.00492
2020,46-65 y.,Married,0.63045,7057,10327,0.62114,0.63976
2020,46-65 y.,"Married, living apart",0.03943,438,10327,0.03568,0.04318
2020,46-65 y.,Single,0.13177,1030,10327,0.12525,0.13830
2020,46-65 y.,Divorced,0.16156,1476,10327,0.15446,0.16866
2020,46-65 y.,Widowed,0.03679,326,10327,0.03316,0.04042
2020,66 and older,Married,0.56329,3234,4921,0.54943,0.57714
2020,66 and older,"Married, living apart",0.01812,92,4921,0.01440,0.02185
2020,66 and older,Single,0.05880,186,4921,0.05223,0.06538
2020,66 and older,Divorced,0.12761,511,4921,0.11828,0.13693
2020,66 and older,Widowed,0.23218,898,4921,0.22038,0.24398
2021,17-29 y.,Married,0.08058,375,3388,0.07141,0.08975
2021,17-29 y.,Single,0.91105,3013,3388,0.90147,0.92064
2021,30-45 y.,Married,0.49991,3089,4987,0.48603,0.51379
2021,30-45 y.,"Married, living apart",0.02158,193,4987,0.01754,0.02561
2021,30-45 y.,Single,0.41353,1382,4987,0.39986,0.42720
2021,30-45 y.,Divorced,0.05878,290,4987,0.05225,0.06531
2021,30-45 y.,Widowed,0.00620,33,4987,0.00403,0.00838
2021,46-65 y.,Married,0.62194,4828,7189,0.61073,0.63315
2021,46-65 y.,"Married, living apart",0.03702,299,7189,0.03265,0.04138
2021,46-65 y.,Single,0.13933,771,7189,0.13133,0.14734
2021,46-65 y.,Divorced,0.16429,1078,7189,0.15573,0.17286
2021,46-65 y.,Widowed,0.03742,213,7189,0.03303,0.04180
2021,66 and older,Married,0.54454,2303,3583,0.52823,0.56085
2021,66 and older,"Married, living apart",0.02275,78,3583,0.01786,0.02763
2021,66 and older,Single,0.06020,142,3583,0.05241,0.06799
2021,66 and older,Divorced,0.14091,405,3583,0.12952,0.15231
2021,66 and older,Widowed,0.23159,655,3583,0.21778,0.24541
2022,17-29 y.,Married,0.08205,736,5779,0.07497,0.08912
2022,17-29 y.,"Married, living apart",0.00505,62,5779,0.00322,0.00688
2022,17-29 y.,Single,0.90259,4933,5779,0.89494,0.91023
2022,17-29 y.,Divorced,0.00635,48,5779,0.00430,0.00840
2022,30-45 y.,Married,0.51103,5045,8842,0.50061,0.52145
2022,30-45 y.,"Married, living apart",0.02334,314,8842,0.02020,0.02649
2022,30-45 y.,Single,0.40079,2972,8842,0.39057,0.41100
2022,30-45 y.,Divorced,0.05757,455,8842,0.05271,0.06242
2022,30-45 y.,Widowed,0.00727,56,8842,0.00550,0.00905
2022,46-65 y.,Married,0.64655,6173,9140,0.63675,0.65635
2022,46-65 y.,"Married, living apart",0.02951,323,9140,0.02604,0.03298
2022,46-65 y.,Single,0.13893,1050,9140,0.13184,0.14602
2022,46-65 y.,Divorced,0.15115,1309,9140,0.14381,0.15849
2022,46-65 y.,Widowed,0.03386,285,9140,0.03015,0.03757
2022,66 and older,Married,0.55551,2679,4130,0.54036,0.57067
2022,66 and older,"Married, living apart",0.02136,87,4130,0.01695,0.02577
2022,66 and older,Single,0.05574,173,4130,0.04874,0.06274
2022,66 and older,Divorced,0.13936,480,4130,0.12880,0.14993
2022,66 and older,Widowed,0.22802,711,4130,0.21522,0.24082
