year,migback,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Indirect migration background,Rural regions,Single,0.19061,62,62,0.09204,0.28918
2003,No migration background,Urban regions,Married,0.45692,7194,11927,0.44797,0.46586
2003,No migration background,Urban regions,"Married, living apart",0.02112,267,11927,0.01854,0.02370
2003,No migration background,Urban regions,Single,0.21202,2839,11927,0.20468,0.21936
2003,No migration background,Urban regions,Divorced,0.07665,844,11927,0.07187,0.08142
2003,No migration background,Urban regions,Widowed,0.08479,783,11927,0.07979,0.08979
2003,No migration background,Rural regions,Married,0.47393,4122,6843,0.46210,0.48576
2003,No migration background,Rural regions,"Married, living apart",0.01555,136,6843,0.01262,0.01848
2003,No migration background,Rural regions,Single,0.20773,1667,6843,0.19812,0.21734
2003,No migration background,Rural regions,Divorced,0.06547,451,6843,0.05961,0.07133
2003,No migration background,Rural regions,Widowed,0.08418,467,6843,0.07760,0.09076
2003,Direct migration background,Urban regions,Married,0.65428,1599,2161,0.63422,0.67433
2003,Direct migration background,Urban regions,"Married, living apart",0.03200,72,2161,0.02458,0.03942
2003,Direct migration background,Urban regions,Single,0.14832,279,2161,0.13333,0.16330
2003,Direct migration background,Urban regions,Divorced,0.06923,116,2161,0.05852,0.07993
2003,Direct migration background,Urban regions,Widowed,0.04890,95,2161,0.03981,0.05800
2003,Direct migration background,Rural regions,Married,0.64510,335,417,0.59912,0.69108
2003,Direct migration background,Rural regions,Single,0.09286,48,417,0.06497,0.12075
2003,Direct migration background,Rural regions,Widowed,0.08630,34,417,0.05931,0.11328
2003,Indirect migration background,Urban regions,Married,0.12687,219,634,0.10094,0.15280
2003,Indirect migration background,Urban regions,Single,0.26408,415,634,0.22974,0.29842
2003,Indirect migration background,Rural regions,Single,0.21319,66,66,0.11362,0.31276
2004,No migration background,Urban regions,Married,0.44988,6926,11598,0.44083,0.45894
2004,No migration background,Urban regions,"Married, living apart",0.02214,261,11598,0.01946,0.02482
2004,No migration background,Urban regions,Single,0.21756,2815,11598,0.21005,0.22507
2004,No migration background,Urban regions,Divorced,0.08161,854,11598,0.07663,0.08659
2004,No migration background,Urban regions,Widowed,0.08228,742,11598,0.07728,0.08728
2004,No migration background,Rural regions,Married,0.46948,3977,6680,0.45751,0.48145
2004,No migration background,Rural regions,"Married, living apart",0.01702,126,6680,0.01392,0.02012
2004,No migration background,Rural regions,Single,0.21305,1657,6680,0.20323,0.22287
2004,No migration background,Rural regions,Divorced,0.06728,456,6680,0.06128,0.07329
2004,No migration background,Rural regions,Widowed,0.08410,464,6680,0.07744,0.09076
2004,Direct migration background,Urban regions,Married,0.65725,1542,2095,0.63693,0.67758
2004,Direct migration background,Urban regions,"Married, living apart",0.03125,68,2095,0.02380,0.03870
2004,Direct migration background,Urban regions,Single,0.14753,277,2095,0.13234,0.16272
2004,Direct migration background,Urban regions,Divorced,0.07033,113,2095,0.05938,0.08128
2004,Direct migration background,Urban regions,Widowed,0.05229,95,2095,0.04275,0.06182
2004,Direct migration background,Rural regions,Married,0.65165,318,405,0.60518,0.69811
2004,Direct migration background,Rural regions,Single,0.13002,56,405,0.09722,0.16281
2004,Direct migration background,Rural regions,Widowed,0.08257,31,405,0.05573,0.10941
2004,Indirect migration background,Urban regions,Married,0.12554,221,645,0.09995,0.15113
2004,Indirect migration background,Urban regions,Single,0.28389,424,645,0.24906,0.31871
2004,Indirect migration background,Rural regions,Married,0.09718,31,109,0.04132,0.15305
2004,Indirect migration background,Rural regions,Single,0.29417,78,109,0.20823,0.38011
2005,No migration background,Urban regions,Married,0.44026,6513,11104,0.43103,0.44950
2005,No migration background,Urban regions,"Married, living apart",0.02207,257,11104,0.01934,0.02480
2005,No migration background,Urban regions,Single,0.23196,2770,11104,0.22411,0.23981
2005,No migration background,Urban regions,Divorced,0.08364,837,11104,0.07849,0.08879
2005,No migration background,Urban regions,Widowed,0.08048,727,11104,0.07542,0.08554
2005,No migration background,Rural regions,Married,0.46442,3794,6401,0.45220,0.47664
2005,No migration background,Rural regions,"Married, living apart",0.01537,112,6401,0.01235,0.01838
2005,No migration background,Rural regions,Single,0.22230,1587,6401,0.21211,0.23248
2005,No migration background,Rural regions,Divorced,0.07022,454,6401,0.06396,0.07648
2005,No migration background,Rural regions,Widowed,0.07886,454,6401,0.07226,0.08546
2005,Direct migration background,Urban regions,Married,0.66663,1443,1961,0.64576,0.68750
2005,Direct migration background,Urban regions,"Married, living apart",0.03616,74,1961,0.02790,0.04443
2005,Direct migration background,Urban regions,Single,0.14831,251,1961,0.13258,0.16405
2005,Direct migration background,Urban regions,Divorced,0.06626,100,1961,0.05525,0.07728
2005,Direct migration background,Urban regions,Widowed,0.04826,93,1961,0.03877,0.05775
2005,Direct migration background,Rural regions,Married,0.64527,289,366,0.59619,0.69436
2005,Direct migration background,Rural regions,Single,0.11153,45,366,0.07924,0.14382
2005,Direct migration background,Rural regions,Widowed,0.08870,32,366,0.05954,0.11787
2005,Indirect migration background,Urban regions,Married,0.14006,235,674,0.11384,0.16628
2005,Indirect migration background,Urban regions,Single,0.30704,439,674,0.27219,0.34189
2005,Indirect migration background,Rural regions,Single,0.32195,75,75,0.21550,0.42841
2006,No migration background,Urban regions,Married,0.43960,7071,11993,0.43071,0.44848
2006,No migration background,Urban regions,"Married, living apart",0.02167,268,11993,0.01906,0.02427
2006,No migration background,Urban regions,Single,0.23098,2909,11993,0.22344,0.23853
2006,No migration background,Urban regions,Divorced,0.08296,913,11993,0.07802,0.08790
2006,No migration background,Urban regions,Widowed,0.08478,832,11993,0.07979,0.08976
2006,No migration background,Rural regions,Married,0.45552,4166,7035,0.44389,0.46716
2006,No migration background,Rural regions,"Married, living apart",0.01729,124,7035,0.01424,0.02033
2006,No migration background,Rural regions,Single,0.22560,1696,7035,0.21583,0.23537
2006,No migration background,Rural regions,Divorced,0.07829,536,7035,0.07201,0.08456
2006,No migration background,Rural regions,Widowed,0.07914,513,7035,0.07283,0.08545
2006,Direct migration background,Urban regions,Married,0.66459,1420,1955,0.64366,0.68553
2006,Direct migration background,Urban regions,"Married, living apart",0.04182,85,1955,0.03295,0.05070
2006,Direct migration background,Urban regions,Single,0.14734,249,1955,0.13162,0.16306
2006,Direct migration background,Urban regions,Divorced,0.06577,111,1955,0.05478,0.07677
2006,Direct migration background,Urban regions,Widowed,0.04561,90,1955,0.03636,0.05486
2006,Direct migration background,Rural regions,Married,0.61881,300,385,0.57024,0.66739
2006,Direct migration background,Rural regions,Single,0.12097,52,385,0.08836,0.15359
2006,Direct migration background,Rural regions,Widowed,0.08215,33,385,0.05469,0.10962
2006,Indirect migration background,Urban regions,Married,0.14936,244,680,0.12255,0.17617
2006,Indirect migration background,Urban regions,Single,0.31311,436,680,0.27822,0.34799
2006,Indirect migration background,Rural regions,Married,0.09043,33,123,0.03954,0.14132
2006,Indirect migration background,Rural regions,Single,0.30094,90,123,0.21955,0.38233
2007,No migration background,Urban regions,Married,0.43734,6622,11255,0.42817,0.44650
2007,No migration background,Urban regions,"Married, living apart",0.01994,245,11255,0.01736,0.02253
2007,No migration background,Urban regions,Single,0.23810,2753,11255,0.23023,0.24597
2007,No migration background,Urban regions,Divorced,0.08392,877,11255,0.07880,0.08904
2007,No migration background,Urban regions,Widowed,0.08110,758,11255,0.07605,0.08614
2007,No migration background,Rural regions,Married,0.45666,3875,6626,0.44466,0.46865
2007,No migration background,Rural regions,"Married, living apart",0.01772,116,6626,0.01454,0.02089
2007,No migration background,Rural regions,Single,0.23485,1636,6626,0.22464,0.24506
2007,No migration background,Rural regions,Divorced,0.07906,524,6626,0.07256,0.08556
2007,No migration background,Rural regions,Widowed,0.07753,475,6626,0.07109,0.08397
2007,Direct migration background,Urban regions,Married,0.65782,1247,1736,0.63549,0.68014
2007,Direct migration background,Urban regions,"Married, living apart",0.04730,76,1736,0.03731,0.05729
2007,Direct migration background,Urban regions,Single,0.14354,224,1736,0.12705,0.16004
2007,Direct migration background,Urban regions,Divorced,0.07789,104,1736,0.06528,0.09051
2007,Direct migration background,Urban regions,Widowed,0.04775,85,1736,0.03772,0.05779
2007,Direct migration background,Rural regions,Married,0.64023,286,327,0.58813,0.69233
2007,Direct migration background,Rural regions,Single,0.11779,41,327,0.08280,0.15278
2007,Indirect migration background,Urban regions,Married,0.16640,228,668,0.13813,0.19466
2007,Indirect migration background,Urban regions,Single,0.32496,440,668,0.28941,0.36050
2007,Indirect migration background,Rural regions,Married,0.11273,32,112,0.05389,0.17157
2007,Indirect migration background,Rural regions,Single,0.27671,80,112,0.19348,0.35993
2008,No migration background,Urban regions,Married,0.43234,6205,10613,0.42291,0.44176
2008,No migration background,Urban regions,"Married, living apart",0.01957,232,10613,0.01693,0.02220
2008,No migration background,Urban regions,Single,0.24465,2601,10613,0.23647,0.25283
2008,No migration background,Urban regions,Divorced,0.08501,836,10613,0.07971,0.09032
2008,No migration background,Urban regions,Widowed,0.08230,739,10613,0.07707,0.08753
2008,No migration background,Rural regions,Married,0.45309,3664,6226,0.44072,0.46545
2008,No migration background,Rural regions,"Married, living apart",0.01802,111,6226,0.01471,0.02132
2008,No migration background,Rural regions,Single,0.23417,1485,6226,0.22365,0.24469
2008,No migration background,Rural regions,Divorced,0.07926,503,6226,0.07255,0.08597
2008,No migration background,Rural regions,Widowed,0.07924,463,6226,0.07253,0.08595
2008,Direct migration background,Urban regions,Married,0.65565,1117,1561,0.63207,0.67923
2008,Direct migration background,Urban regions,"Married, living apart",0.04224,64,1561,0.03225,0.05222
2008,Direct migration background,Urban regions,Single,0.14937,203,1561,0.13168,0.16705
2008,Direct migration background,Urban regions,Divorced,0.07709,94,1561,0.06386,0.09033
2008,Direct migration background,Urban regions,Widowed,0.05317,83,1561,0.04204,0.06431
2008,Direct migration background,Rural regions,Married,0.66619,260,292,0.61201,0.72038
2008,Direct migration background,Rural regions,Single,0.11245,32,292,0.07615,0.14874
2008,Indirect migration background,Urban regions,Married,0.16794,224,656,0.13931,0.19657
2008,Indirect migration background,Urban regions,Single,0.33753,432,656,0.30131,0.37374
2008,Indirect migration background,Rural regions,Married,0.12940,33,114,0.06751,0.19128
2008,Indirect migration background,Rural regions,Single,0.37627,81,114,0.28695,0.46560
2009,No migration background,Urban regions,Married,0.42627,5692,9915,0.41653,0.43600
2009,No migration background,Urban regions,"Married, living apart",0.02025,227,9915,0.01748,0.02302
2009,No migration background,Urban regions,Single,0.25156,2480,9915,0.24301,0.26010
2009,No migration background,Urban regions,Divorced,0.08445,801,9915,0.07898,0.08993
2009,No migration background,Urban regions,Widowed,0.08340,715,9915,0.07796,0.08885
2009,No migration background,Rural regions,Married,0.45778,3505,5920,0.44508,0.47047
2009,No migration background,Rural regions,"Married, living apart",0.01927,103,5920,0.01576,0.02277
2009,No migration background,Rural regions,Single,0.22987,1377,5920,0.21915,0.24059
2009,No migration background,Rural regions,Divorced,0.07837,495,5920,0.07152,0.08522
2009,No migration background,Rural regions,Widowed,0.07574,440,5920,0.06900,0.08248
2009,Direct migration background,Urban regions,Married,0.66097,961,1348,0.63569,0.68625
2009,Direct migration background,Urban regions,"Married, living apart",0.03701,52,1348,0.02693,0.04709
2009,Direct migration background,Urban regions,Single,0.15056,176,1348,0.13146,0.16966
2009,Direct migration background,Urban regions,Divorced,0.07671,82,1348,0.06250,0.09092
2009,Direct migration background,Urban regions,Widowed,0.05820,77,1348,0.04570,0.07070
2009,Direct migration background,Rural regions,Married,0.67945,241,241,0.62041,0.73849
2009,Indirect migration background,Urban regions,Married,0.16065,198,581,0.13077,0.19054
2009,Indirect migration background,Urban regions,Single,0.36944,383,581,0.33016,0.40872
2009,Indirect migration background,Rural regions,Married,0.12622,32,116,0.06553,0.18692
2009,Indirect migration background,Rural regions,Single,0.39726,84,116,0.30783,0.48670
2010,No migration background,Urban regions,Married,0.42026,7307,12570,0.41163,0.42889
2010,No migration background,Urban regions,"Married, living apart",0.02253,344,12570,0.01994,0.02513
2010,No migration background,Urban regions,Single,0.25739,3096,12570,0.24974,0.26503
2010,No migration background,Urban regions,Divorced,0.08927,1125,12570,0.08429,0.09426
2010,No migration background,Urban regions,Widowed,0.08220,698,12570,0.07739,0.08700
2010,No migration background,Rural regions,Married,0.46265,4555,7575,0.45142,0.47388
2010,No migration background,Rural regions,"Married, living apart",0.01767,147,7575,0.01470,0.02063
2010,No migration background,Rural regions,Single,0.23258,1774,7575,0.22306,0.24209
2010,No migration background,Rural regions,Divorced,0.07981,667,7575,0.07371,0.08591
2010,No migration background,Rural regions,Widowed,0.07503,432,7575,0.06910,0.08097
2010,Direct migration background,Urban regions,Married,0.67253,1782,2357,0.65358,0.69148
2010,Direct migration background,Urban regions,"Married, living apart",0.03427,68,2357,0.02692,0.04162
2010,Direct migration background,Urban regions,Single,0.13892,282,2357,0.12495,0.15288
2010,Direct migration background,Urban regions,Divorced,0.07100,147,2357,0.06063,0.08137
2010,Direct migration background,Urban regions,Widowed,0.05696,78,2357,0.04760,0.06632
2010,Direct migration background,Rural regions,Married,0.67324,476,592,0.63542,0.71105
2010,Direct migration background,Rural regions,Single,0.13682,82,592,0.10911,0.16452
2010,Direct migration background,Rural regions,Divorced,0.06923,34,592,0.04877,0.08970
2010,Indirect migration background,Urban regions,Married,0.12710,412,939,0.10578,0.14842
2010,Indirect migration background,Urban regions,Single,0.33563,478,939,0.30541,0.36585
2010,Indirect migration background,Urban regions,Divorced,0.01852,49,939,0.00989,0.02715
2010,Indirect migration background,Rural regions,Married,0.07471,73,186,0.03682,0.11260
2010,Indirect migration background,Rural regions,Single,0.34485,113,186,0.27636,0.41334
2011,No migration background,Urban regions,Married,0.42111,8585,14884,0.41317,0.42904
2011,No migration background,Urban regions,"Married, living apart",0.02101,416,14884,0.01871,0.02332
2011,No migration background,Urban regions,Single,0.25864,3613,14884,0.25161,0.26568
2011,No migration background,Urban regions,Divorced,0.08689,1398,14884,0.08236,0.09141
2011,No migration background,Urban regions,Widowed,0.07990,872,14884,0.07554,0.08426
2011,No migration background,Rural regions,Married,0.46258,5563,9293,0.45244,0.47272
2011,No migration background,Rural regions,"Married, living apart",0.01553,192,9293,0.01302,0.01805
2011,No migration background,Rural regions,Single,0.22920,2133,9293,0.22065,0.23774
2011,No migration background,Rural regions,Divorced,0.08229,863,9293,0.07671,0.08788
2011,No migration background,Rural regions,Widowed,0.07288,542,9293,0.06760,0.07817
2011,Direct migration background,Urban regions,Married,0.64878,1868,2568,0.63031,0.66724
2011,Direct migration background,Urban regions,"Married, living apart",0.03715,84,2568,0.02983,0.04447
2011,Direct migration background,Urban regions,Single,0.15627,329,2568,0.14222,0.17032
2011,Direct migration background,Urban regions,Divorced,0.07517,189,2568,0.06497,0.08537
2011,Direct migration background,Urban regions,Widowed,0.05584,98,2568,0.04696,0.06472
2011,Direct migration background,Rural regions,Married,0.66433,583,782,0.63121,0.69745
2011,Direct migration background,Rural regions,Single,0.13957,103,782,0.11527,0.16388
2011,Direct migration background,Rural regions,Divorced,0.07901,60,782,0.06009,0.09793
2011,Direct migration background,Rural regions,Widowed,0.06616,36,782,0.04873,0.08359
2011,Indirect migration background,Urban regions,Married,0.12397,418,1058,0.10410,0.14383
2011,Indirect migration background,Urban regions,Single,0.33178,572,1058,0.30339,0.36016
2011,Indirect migration background,Urban regions,Divorced,0.01902,68,1058,0.01078,0.02725
2011,Indirect migration background,Rural regions,Married,0.07637,87,232,0.04212,0.11061
2011,Indirect migration background,Rural regions,Single,0.33809,145,232,0.27709,0.39910
2012,No migration background,Urban regions,Married,0.42855,8246,14450,0.42048,0.43662
2012,No migration background,Urban regions,"Married, living apart",0.02035,389,14450,0.01804,0.02265
2012,No migration background,Urban regions,Single,0.25875,3566,14450,0.25161,0.26589
2012,No migration background,Urban regions,Divorced,0.08592,1400,14450,0.08135,0.09049
2012,No migration background,Urban regions,Widowed,0.07464,849,14450,0.07035,0.07893
2012,No migration background,Rural regions,Married,0.46885,5493,9197,0.45865,0.47905
2012,No migration background,Rural regions,"Married, living apart",0.01576,195,9197,0.01321,0.01830
2012,No migration background,Rural regions,Single,0.22256,2086,9197,0.21405,0.23106
2012,No migration background,Rural regions,Divorced,0.08376,873,9197,0.07809,0.08942
2012,No migration background,Rural regions,Widowed,0.07276,550,9197,0.06745,0.07806
2012,Direct migration background,Urban regions,Married,0.64415,1731,2390,0.62495,0.66335
2012,Direct migration background,Urban regions,"Married, living apart",0.03862,86,2390,0.03089,0.04635
2012,Direct migration background,Urban regions,Single,0.15059,299,2390,0.13625,0.16493
2012,Direct migration background,Urban regions,Divorced,0.08164,185,2390,0.07066,0.09261
2012,Direct migration background,Urban regions,Widowed,0.05437,89,2390,0.04528,0.06346
2012,Direct migration background,Rural regions,Married,0.64309,583,795,0.60977,0.67642
2012,Direct migration background,Rural regions,Single,0.16220,109,795,0.13656,0.18784
2012,Direct migration background,Rural regions,Divorced,0.08555,64,795,0.06609,0.10500
2012,Direct migration background,Rural regions,Widowed,0.05707,39,795,0.04093,0.07320
2012,Indirect migration background,Urban regions,Married,0.13539,407,1009,0.11427,0.15651
2012,Indirect migration background,Urban regions,Single,0.32157,531,1009,0.29273,0.35040
2012,Indirect migration background,Urban regions,Divorced,0.01981,71,1009,0.01121,0.02841
2012,Indirect migration background,Rural regions,Married,0.11087,90,235,0.07064,0.15110
2012,Indirect migration background,Rural regions,Single,0.33203,145,235,0.27168,0.39237
2013,No migration background,Urban regions,Married,0.42867,7745,13764,0.42040,0.43694
2013,No migration background,Urban regions,"Married, living apart",0.01979,382,13764,0.01747,0.02212
2013,No migration background,Urban regions,Single,0.25552,3454,13764,0.24823,0.26280
2013,No migration background,Urban regions,Divorced,0.08800,1369,13764,0.08327,0.09274
2013,No migration background,Urban regions,Widowed,0.07854,814,13764,0.07405,0.08304
2013,No migration background,Rural regions,Married,0.46476,5107,8686,0.45427,0.47525
2013,No migration background,Rural regions,"Married, living apart",0.01989,213,8686,0.01695,0.02282
2013,No migration background,Rural regions,Single,0.22361,2000,8686,0.21485,0.23237
2013,No migration background,Rural regions,Divorced,0.08547,848,8686,0.07959,0.09135
2013,No migration background,Rural regions,Widowed,0.07439,518,8686,0.06887,0.07991
2013,Direct migration background,Urban regions,Married,0.62209,3462,4960,0.60859,0.63558
2013,Direct migration background,Urban regions,"Married, living apart",0.03783,167,4960,0.03252,0.04314
2013,Direct migration background,Urban regions,Single,0.18107,838,4960,0.17035,0.19178
2013,Direct migration background,Urban regions,Divorced,0.08174,361,4960,0.07412,0.08937
2013,Direct migration background,Urban regions,Widowed,0.04473,132,4960,0.03898,0.05048
2013,Direct migration background,Rural regions,Married,0.62947,1122,1611,0.60588,0.65306
2013,Direct migration background,Rural regions,"Married, living apart",0.03127,39,1611,0.02276,0.03977
2013,Direct migration background,Rural regions,Single,0.17166,289,1611,0.15324,0.19007
2013,Direct migration background,Rural regions,Divorced,0.09044,109,1611,0.07643,0.10445
2013,Direct migration background,Rural regions,Widowed,0.04880,52,1611,0.03828,0.05933
2013,Indirect migration background,Urban regions,Married,0.14209,643,1738,0.12567,0.15851
2013,Indirect migration background,Urban regions,Single,0.32264,1011,1738,0.30066,0.34463
2013,Indirect migration background,Urban regions,Divorced,0.01730,84,1738,0.01117,0.02344
2013,Indirect migration background,Rural regions,Married,0.12579,112,344,0.09069,0.16088
2013,Indirect migration background,Rural regions,Single,0.36620,232,344,0.31522,0.41719
2014,No migration background,Urban regions,Married,0.42850,7069,12554,0.41984,0.43716
2014,No migration background,Urban regions,"Married, living apart",0.02080,325,12554,0.01831,0.02330
2014,No migration background,Urban regions,Single,0.25284,3154,12554,0.24523,0.26044
2014,No migration background,Urban regions,Divorced,0.08863,1236,12554,0.08366,0.09360
2014,No migration background,Urban regions,Widowed,0.07927,770,12554,0.07454,0.08399
2014,No migration background,Rural regions,Married,0.45963,4664,7923,0.44866,0.47060
2014,No migration background,Rural regions,"Married, living apart",0.01975,185,7923,0.01668,0.02281
2014,No migration background,Rural regions,Single,0.22570,1812,7923,0.21650,0.23491
2014,No migration background,Rural regions,Divorced,0.08829,760,7923,0.08204,0.09453
2014,No migration background,Rural regions,Widowed,0.07614,502,7923,0.07030,0.08198
2014,Direct migration background,Urban regions,Married,0.60436,2750,3987,0.58917,0.61954
2014,Direct migration background,Urban regions,"Married, living apart",0.04699,138,3987,0.04042,0.05356
2014,Direct migration background,Urban regions,Single,0.19456,693,3987,0.18227,0.20685
2014,Direct migration background,Urban regions,Divorced,0.08201,294,3987,0.07350,0.09053
2014,Direct migration background,Urban regions,Widowed,0.04023,112,3987,0.03413,0.04633
2014,Direct migration background,Rural regions,Married,0.62723,930,1344,0.60136,0.65309
2014,Direct migration background,Rural regions,"Married, living apart",0.03167,37,1344,0.02230,0.04103
2014,Direct migration background,Rural regions,Single,0.16434,236,1344,0.14452,0.18416
2014,Direct migration background,Rural regions,Divorced,0.09559,92,1344,0.07986,0.11131
2014,Direct migration background,Rural regions,Widowed,0.04921,49,1344,0.03764,0.06078
2014,Indirect migration background,Urban regions,Married,0.13327,522,1462,0.11584,0.15070
2014,Indirect migration background,Urban regions,Single,0.35286,869,1462,0.32836,0.37737
2014,Indirect migration background,Urban regions,Divorced,0.01921,71,1462,0.01218,0.02625
2014,Indirect migration background,Rural regions,Married,0.13067,103,319,0.09363,0.16772
2014,Indirect migration background,Rural regions,Single,0.34897,216,319,0.29658,0.40136
2015,No migration background,Urban regions,Married,0.42438,6657,11906,0.41550,0.43326
2015,No migration background,Urban regions,"Married, living apart",0.01936,286,11906,0.01688,0.02183
2015,No migration background,Urban regions,Single,0.26051,3040,11906,0.25262,0.26839
2015,No migration background,Urban regions,Divorced,0.09296,1195,11906,0.08774,0.09817
2015,No migration background,Urban regions,Widowed,0.07711,728,11906,0.07231,0.08190
2015,No migration background,Rural regions,Married,0.44720,4407,7577,0.43600,0.45840
2015,No migration background,Rural regions,"Married, living apart",0.01888,166,7577,0.01582,0.02195
2015,No migration background,Rural regions,Single,0.22583,1760,7577,0.21642,0.23525
2015,No migration background,Rural regions,Divorced,0.09469,744,7577,0.08809,0.10128
2015,No migration background,Rural regions,Widowed,0.07926,500,7577,0.07318,0.08534
2015,Direct migration background,Urban regions,Married,0.59083,2985,4485,0.57644,0.60522
2015,Direct migration background,Urban regions,"Married, living apart",0.04400,156,4485,0.03800,0.05001
2015,Direct migration background,Urban regions,Single,0.20242,930,4485,0.19066,0.21418
2015,Direct migration background,Urban regions,Divorced,0.07845,313,4485,0.07058,0.08632
2015,Direct migration background,Urban regions,Widowed,0.03985,101,4485,0.03413,0.04558
2015,Direct migration background,Rural regions,Married,0.56460,1036,1532,0.53976,0.58944
2015,Direct migration background,Rural regions,"Married, living apart",0.03825,53,1532,0.02865,0.04786
2015,Direct migration background,Rural regions,Single,0.19361,298,1532,0.17381,0.21340
2015,Direct migration background,Rural regions,Divorced,0.10765,100,1532,0.09212,0.12317
2015,Direct migration background,Rural regions,Widowed,0.05585,45,1532,0.04435,0.06736
2015,Indirect migration background,Urban regions,Married,0.12931,477,1344,0.11137,0.14726
2015,Indirect migration background,Urban regions,Single,0.35103,807,1344,0.32550,0.37656
2015,Indirect migration background,Urban regions,Divorced,0.01667,60,1344,0.00982,0.02352
2015,Indirect migration background,Rural regions,Married,0.12834,101,311,0.09111,0.16557
2015,Indirect migration background,Rural regions,Single,0.33472,210,311,0.28219,0.38725
2016,No migration background,Urban regions,Married,0.41901,6144,11082,0.40983,0.42820
2016,No migration background,Urban regions,"Married, living apart",0.01957,269,11082,0.01699,0.02215
2016,No migration background,Urban regions,Single,0.26656,2846,11082,0.25832,0.27479
2016,No migration background,Urban regions,Divorced,0.09063,1119,11082,0.08528,0.09597
2016,No migration background,Urban regions,Widowed,0.07671,704,11082,0.07175,0.08166
2016,No migration background,Rural regions,Married,0.44218,4104,7052,0.43059,0.45378
2016,No migration background,Rural regions,"Married, living apart",0.01948,168,7052,0.01626,0.02271
2016,No migration background,Rural regions,Single,0.22737,1621,7052,0.21759,0.23715
2016,No migration background,Rural regions,Divorced,0.09644,688,7052,0.08955,0.10333
2016,No migration background,Rural regions,Widowed,0.07769,471,7052,0.07144,0.08394
2016,Direct migration background,Urban regions,Married,0.58946,3889,5959,0.57696,0.60195
2016,Direct migration background,Urban regions,"Married, living apart",0.04106,288,5959,0.03602,0.04610
2016,Direct migration background,Urban regions,Single,0.19445,1320,5959,0.18440,0.20450
2016,Direct migration background,Urban regions,Divorced,0.08859,331,5959,0.08138,0.09581
2016,Direct migration background,Urban regions,Widowed,0.04100,131,5959,0.03597,0.04604
2016,Direct migration background,Rural regions,Married,0.57962,1481,2248,0.55921,0.60003
2016,Direct migration background,Rural regions,"Married, living apart",0.03401,115,2248,0.02652,0.04151
2016,Direct migration background,Rural regions,Single,0.17714,471,2248,0.16135,0.19292
2016,Direct migration background,Rural regions,Divorced,0.11021,124,2248,0.09727,0.12316
2016,Direct migration background,Rural regions,Widowed,0.05062,57,2248,0.04156,0.05969
2016,Indirect migration background,Urban regions,Married,0.13588,424,1239,0.11679,0.15497
2016,Indirect migration background,Urban regions,Single,0.36587,767,1239,0.33904,0.39271
2016,Indirect migration background,Urban regions,Divorced,0.01583,48,1239,0.00887,0.02278
2016,Indirect migration background,Rural regions,Married,0.15117,103,301,0.11064,0.19171
2016,Indirect migration background,Rural regions,Single,0.33566,198,301,0.28222,0.38909
2017,No migration background,Urban regions,Married,0.41701,6868,12504,0.40837,0.42565
2017,No migration background,Urban regions,"Married, living apart",0.01993,302,12504,0.01748,0.02238
2017,No migration background,Urban regions,Single,0.26630,3371,12504,0.25855,0.27405
2017,No migration background,Urban regions,Divorced,0.09259,1237,12504,0.08751,0.09768
2017,No migration background,Urban regions,Widowed,0.07734,726,12504,0.07265,0.08202
2017,No migration background,Rural regions,Married,0.43913,4573,7953,0.42822,0.45004
2017,No migration background,Rural regions,"Married, living apart",0.01880,169,7953,0.01581,0.02178
2017,No migration background,Rural regions,Single,0.23232,1965,7953,0.22304,0.24161
2017,No migration background,Rural regions,Divorced,0.09442,764,7953,0.08799,0.10085
2017,No migration background,Rural regions,Widowed,0.07608,482,7953,0.07026,0.08191
2017,Direct migration background,Urban regions,Married,0.58868,4222,6486,0.57670,0.60066
2017,Direct migration background,Urban regions,"Married, living apart",0.04562,329,6486,0.04054,0.05070
2017,Direct migration background,Urban regions,Single,0.18466,1441,6486,0.17522,0.19411
2017,Direct migration background,Urban regions,Divorced,0.09400,345,6486,0.08689,0.10110
2017,Direct migration background,Urban regions,Widowed,0.03993,149,6486,0.03516,0.04470
2017,Direct migration background,Rural regions,Married,0.57940,1679,2553,0.56025,0.59855
2017,Direct migration background,Rural regions,"Married, living apart",0.03049,114,2553,0.02382,0.03716
2017,Direct migration background,Rural regions,Single,0.19272,565,2553,0.17741,0.20802
2017,Direct migration background,Rural regions,Divorced,0.09268,132,2553,0.08143,0.10393
2017,Direct migration background,Rural regions,Widowed,0.04809,63,2553,0.03979,0.05640
2017,Indirect migration background,Urban regions,Married,0.14003,470,1419,0.12197,0.15809
2017,Indirect migration background,Urban regions,"Married, living apart",0.01387,33,1419,0.00778,0.01995
2017,Indirect migration background,Urban regions,Single,0.35620,857,1419,0.33127,0.38112
2017,Indirect migration background,Urban regions,Divorced,0.02144,59,1419,0.01390,0.02898
2017,Indirect migration background,Rural regions,Married,0.13403,101,289,0.09469,0.17338
2017,Indirect migration background,Rural regions,Single,0.31850,188,289,0.26469,0.37231
2018,No migration background,Urban regions,Married,0.42140,6514,12139,0.41261,0.43018
2018,No migration background,Urban regions,"Married, living apart",0.02198,314,12139,0.01937,0.02458
2018,No migration background,Urban regions,Single,0.26261,3348,12139,0.25478,0.27044
2018,No migration background,Urban regions,Divorced,0.09548,1252,12139,0.09025,0.10070
