year,migback,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Indirect migration background,West,Married,0.16162,256,771,0.13562,0.18762
2007,Indirect migration background,West,Single,0.30972,483,771,0.27706,0.34238
2007,Indirect migration background,West,Divorced,0.01935,32,771,0.00962,0.02908
2007,Indirect migration background,East,Single,0.51788,37,37,0.35465,0.68111
2008,No migration background,West,Married,0.44286,7275,12154,0.43402,0.45169
2008,No migration background,West,"Married, living apart",0.02052,281,12154,0.01800,0.02304
2008,No migration background,West,Single,0.23176,2803,12154,0.22426,0.23927
2008,No migration background,West,Divorced,0.07945,916,12154,0.07464,0.08426
2008,No migration background,West,Widowed,0.08361,879,12154,0.07869,0.08853
2008,No migration background,East,Married,0.42724,2594,4685,0.41307,0.44140
2008,No migration background,East,"Married, living apart",0.01353,62,4685,0.01022,0.01684
2008,No migration background,East,Single,0.27528,1283,4685,0.26249,0.28808
2008,No migration background,East,Divorced,0.09624,423,4685,0.08780,0.10469
2008,No migration background,East,Widowed,0.07245,323,4685,0.06503,0.07988
2008,Direct migration background,West,Married,0.65807,1320,1831,0.63633,0.67980
2008,Direct migration background,West,"Married, living apart",0.04309,77,1831,0.03379,0.05240
2008,Direct migration background,West,Single,0.14355,228,1831,0.12749,0.15962
2008,Direct migration background,West,Divorced,0.07788,110,1831,0.06560,0.09016
2008,Direct migration background,West,Widowed,0.05452,96,1831,0.04411,0.06492
2008,Direct migration background,East,Married,0.64514,57,57,0.51982,0.77046
2008,Indirect migration background,West,Married,0.16631,253,729,0.13926,0.19336
2008,Indirect migration background,West,Single,0.33716,476,729,0.30281,0.37150
2008,Indirect migration background,East,Single,0.54666,37,37,0.38404,0.70928
2009,No migration background,West,Married,0.43965,6706,11382,0.43054,0.44877
2009,No migration background,West,"Married, living apart",0.02168,271,11382,0.01901,0.02436
2009,No migration background,West,Single,0.23676,2677,11382,0.22895,0.24457
2009,No migration background,West,Divorced,0.07942,890,11382,0.07445,0.08439
2009,No migration background,West,Widowed,0.08339,838,11382,0.07831,0.08847
2009,No migration background,East,Married,0.42870,2491,4453,0.41417,0.44324
2009,No migration background,East,"Married, living apart",0.01347,59,4453,0.01008,0.01685
2009,No migration background,East,Single,0.27010,1180,4453,0.25706,0.28314
2009,No migration background,East,Divorced,0.09285,406,4453,0.08433,0.10138
2009,No migration background,East,Widowed,0.07108,317,4453,0.06353,0.07863
2009,Direct migration background,West,Married,0.66571,1148,1592,0.64253,0.68889
2009,Direct migration background,West,"Married, living apart",0.03674,63,1592,0.02749,0.04598
2009,Direct migration background,West,Single,0.14662,199,1592,0.12924,0.16401
2009,Direct migration background,West,Divorced,0.07569,94,1592,0.06269,0.08868
2009,Direct migration background,West,Widowed,0.05694,88,1592,0.04555,0.06832
2009,Direct migration background,East,Married,0.63265,54,54,0.50286,0.76244
2009,Indirect migration background,West,Married,0.15756,225,688,0.13032,0.18480
2009,Indirect migration background,West,Single,0.37118,432,688,0.33506,0.40731
2009,Indirect migration background,West,Divorced,0.02350,31,688,0.01217,0.03483
2009,Indirect migration background,East,Single,0.47875,35,35,0.31084,0.64667
2010,No migration background,West,Married,0.43444,8950,14849,0.42647,0.44241
2010,No migration background,West,"Married, living apart",0.02260,405,14849,0.02021,0.02499
2010,No migration background,West,Single,0.24453,3363,14849,0.23761,0.25144
2010,No migration background,West,Divorced,0.08310,1303,14849,0.07866,0.08754
2010,No migration background,West,Widowed,0.08153,828,14849,0.07713,0.08593
2010,No migration background,East,Married,0.43638,2912,5296,0.42302,0.44974
2010,No migration background,East,"Married, living apart",0.01433,86,5296,0.01113,0.01753
2010,No migration background,East,Single,0.26501,1507,5296,0.25312,0.27690
2010,No migration background,East,Divorced,0.09693,489,5296,0.08896,0.10490
2010,No migration background,East,Widowed,0.07301,302,5296,0.06600,0.08001
2010,Direct migration background,West,Married,0.67325,2156,2857,0.65605,0.69045
2010,Direct migration background,West,"Married, living apart",0.03417,85,2857,0.02751,0.04083
2010,Direct migration background,West,Single,0.13938,348,2857,0.12668,0.15209
2010,Direct migration background,West,Divorced,0.07007,175,2857,0.06070,0.07943
2010,Direct migration background,West,Widowed,0.05660,93,2857,0.04813,0.06508
2010,Direct migration background,East,Married,0.65420,102,102,0.56144,0.74696
2010,Indirect migration background,West,Married,0.11958,467,1069,0.10012,0.13904
2010,Indirect migration background,West,Single,0.33122,541,1069,0.30299,0.35945
2010,Indirect migration background,West,Divorced,0.01863,61,1069,0.01052,0.02673
2010,Indirect migration background,East,Single,0.48557,50,50,0.34563,0.62551
2011,No migration background,West,Married,0.43799,10797,18046,0.43075,0.44523
2011,No migration background,West,"Married, living apart",0.02040,493,18046,0.01834,0.02246
2011,No migration background,West,Single,0.24314,4052,18046,0.23689,0.24940
2011,No migration background,West,Divorced,0.08208,1662,18046,0.07807,0.08608
2011,No migration background,West,Widowed,0.07904,1042,18046,0.07510,0.08298
2011,No migration background,East,Married,0.42662,3351,6131,0.41424,0.43901
2011,No migration background,East,"Married, living apart",0.01419,115,6131,0.01123,0.01715
2011,No migration background,East,Single,0.26794,1694,6131,0.25685,0.27903
2011,No migration background,East,Divorced,0.09734,599,6131,0.08992,0.10476
2011,No migration background,East,Widowed,0.07147,372,6131,0.06502,0.07792
2011,Direct migration background,West,Married,0.65400,2339,3203,0.63752,0.67047
2011,Direct migration background,West,"Married, living apart",0.03476,102,3203,0.02842,0.04111
2011,Direct migration background,West,Single,0.15306,406,3203,0.14059,0.16553
2011,Direct migration background,West,Divorced,0.07473,234,3203,0.06562,0.08384
2011,Direct migration background,West,Widowed,0.05732,122,3203,0.04927,0.06537
2011,Direct migration background,East,Married,0.60155,112,112,0.51047,0.69263
2011,Indirect migration background,West,Married,0.11456,479,1226,0.09672,0.13239
2011,Indirect migration background,West,Single,0.33308,669,1226,0.30669,0.35947
2011,Indirect migration background,West,Divorced,0.01924,78,1226,0.01155,0.02693
2011,Indirect migration background,East,Single,0.33121,48,48,0.19665,0.46576
2012,No migration background,West,Married,0.44505,10411,17655,0.43772,0.45238
2012,No migration background,West,"Married, living apart",0.01980,473,17655,0.01775,0.02186
2012,No migration background,West,Single,0.24217,4052,17655,0.23585,0.24849
2012,No migration background,West,Divorced,0.08356,1697,17655,0.07948,0.08765
2012,No migration background,West,Widowed,0.07443,1022,17655,0.07056,0.07831
2012,No migration background,East,Married,0.43374,3328,5992,0.42119,0.44629
2012,No migration background,East,"Married, living apart",0.01468,111,5992,0.01163,0.01772
2012,No migration background,East,Single,0.26079,1600,5992,0.24967,0.27190
2012,No migration background,East,Divorced,0.09125,576,5992,0.08395,0.09854
2012,No migration background,East,Widowed,0.07224,377,5992,0.06569,0.07880
2012,Direct migration background,West,Married,0.64717,2204,3035,0.63017,0.66417
2012,Direct migration background,West,"Married, living apart",0.03578,105,3035,0.02917,0.04239
2012,Direct migration background,West,Single,0.15269,377,3035,0.13989,0.16549
2012,Direct migration background,West,Divorced,0.08187,234,3035,0.07212,0.09163
2012,Direct migration background,West,Widowed,0.05340,115,3035,0.04540,0.06140
2012,Direct migration background,East,Married,0.54865,110,141,0.46622,0.63108
2012,Direct migration background,East,Single,0.17375,31,141,0.11099,0.23652
2012,Indirect migration background,West,Married,0.13090,475,1186,0.11170,0.15011
2012,Indirect migration background,West,Single,0.31973,628,1186,0.29318,0.34629
2012,Indirect migration background,West,Divorced,0.01998,83,1186,0.01201,0.02795
2012,Indirect migration background,East,Single,0.42644,48,48,0.28505,0.56783
2013,No migration background,West,Married,0.44192,9715,16806,0.43441,0.44943
2013,No migration background,West,"Married, living apart",0.02066,473,16806,0.01851,0.02281
2013,No migration background,West,Single,0.24158,3975,16806,0.23511,0.24806
2013,No migration background,West,Divorced,0.08602,1682,16806,0.08178,0.09026
2013,No migration background,West,Widowed,0.07732,961,16806,0.07328,0.08136
2013,No migration background,East,Married,0.44014,3137,5644,0.42719,0.45310
2013,No migration background,East,"Married, living apart",0.01668,122,5644,0.01334,0.02002
2013,No migration background,East,Single,0.25376,1479,5644,0.24240,0.26511
2013,No migration background,East,Divorced,0.09120,535,5644,0.08368,0.09871
2013,No migration background,East,Widowed,0.07609,371,5644,0.06917,0.08300
2013,Direct migration background,West,Married,0.62513,4290,6112,0.61299,0.63727
2013,Direct migration background,West,"Married, living apart",0.03614,188,6112,0.03146,0.04082
2013,Direct migration background,West,Single,0.17852,1023,6112,0.16892,0.18812
2013,Direct migration background,West,Divorced,0.08418,444,6112,0.07722,0.09114
2013,Direct migration background,West,Widowed,0.04492,167,6112,0.03973,0.05011
2013,Direct migration background,East,Married,0.59406,294,398,0.54575,0.64237
2013,Direct migration background,East,Single,0.19020,104,398,0.15159,0.22880
2013,Indirect migration background,West,Married,0.14036,729,2034,0.12526,0.15545
2013,Indirect migration background,West,"Married, living apart",0.00770,32,2034,0.00390,0.01150
2013,Indirect migration background,West,Single,0.32868,1178,2034,0.30826,0.34910
2013,Indirect migration background,West,Divorced,0.01652,95,2034,0.01098,0.02206
2013,Indirect migration background,East,Single,0.38122,65,65,0.26222,0.50021
2014,No migration background,West,Married,0.44146,8824,15290,0.43359,0.44933
2014,No migration background,West,"Married, living apart",0.02128,408,15290,0.01899,0.02357
2014,No migration background,West,Single,0.24105,3627,15290,0.23427,0.24783
2014,No migration background,West,Divorced,0.08840,1517,15290,0.08390,0.09290
2014,No migration background,West,Widowed,0.07841,914,15290,0.07415,0.08267
2014,No migration background,East,Married,0.43208,2909,5187,0.41860,0.44556
2014,No migration background,East,"Married, living apart",0.01723,102,5187,0.01369,0.02077
2014,No migration background,East,Single,0.25154,1339,5187,0.23974,0.26335
2014,No migration background,East,Divorced,0.08893,479,5187,0.08118,0.09667
2014,No migration background,East,Widowed,0.07722,358,5187,0.06996,0.08449
2014,Direct migration background,West,Married,0.61457,3449,4957,0.60102,0.62812
2014,Direct migration background,West,"Married, living apart",0.04307,158,4957,0.03742,0.04872
2014,Direct migration background,West,Single,0.18563,844,4957,0.17481,0.19646
2014,Direct migration background,West,Divorced,0.08449,363,4957,0.07675,0.09223
2014,Direct migration background,West,Widowed,0.04121,143,4957,0.03567,0.04674
2014,Direct migration background,East,Married,0.50676,231,316,0.45155,0.56197
2014,Direct migration background,East,Single,0.23436,85,316,0.18758,0.28114
2014,Indirect migration background,West,Married,0.13357,601,1690,0.11734,0.14979
2014,Indirect migration background,West,Single,0.35101,1011,1690,0.32824,0.37377
2014,Indirect migration background,West,Divorced,0.01878,78,1690,0.01231,0.02526
2014,Indirect migration background,East,Single,0.38284,74,74,0.27134,0.49435
2015,No migration background,West,Married,0.43663,8329,14550,0.42857,0.44469
2015,No migration background,West,"Married, living apart",0.01934,347,14550,0.01710,0.02158
2015,No migration background,West,Single,0.24585,3528,14550,0.23886,0.25285
2015,No migration background,West,Divorced,0.09425,1483,14550,0.08950,0.09900
2015,No migration background,West,Widowed,0.07636,863,14550,0.07205,0.08068
2015,No migration background,East,Married,0.41657,2735,4933,0.40281,0.43032
2015,No migration background,East,"Married, living apart",0.01861,105,4933,0.01484,0.02238
2015,No migration background,East,Single,0.25743,1272,4933,0.24523,0.26963
2015,No migration background,East,Divorced,0.09098,456,4933,0.08296,0.09901
2015,No migration background,East,Widowed,0.08354,365,4933,0.07582,0.09126
2015,Direct migration background,West,Married,0.59399,3769,5581,0.58111,0.60688
2015,Direct migration background,West,"Married, living apart",0.04268,190,5581,0.03738,0.04798
2015,Direct migration background,West,Single,0.19469,1108,5581,0.18431,0.20508
2015,Direct migration background,West,Divorced,0.08356,384,5581,0.07630,0.09082
2015,Direct migration background,West,Widowed,0.04258,130,5581,0.03728,0.04788
2015,Direct migration background,East,Married,0.43231,252,372,0.38190,0.48272
2015,Direct migration background,East,Single,0.30261,120,372,0.25587,0.34936
2015,Indirect migration background,West,Married,0.12829,553,1594,0.11187,0.14471
2015,Indirect migration background,West,"Married, living apart",0.01172,31,1594,0.00644,0.01701
2015,Indirect migration background,West,Single,0.34893,941,1594,0.32553,0.37234
2015,Indirect migration background,West,Divorced,0.01724,69,1594,0.01085,0.02364
2015,Indirect migration background,East,Single,0.32766,76,76,0.22144,0.43389
2016,No migration background,West,Married,0.43480,7721,13497,0.42643,0.44316
2016,No migration background,West,"Married, living apart",0.01905,326,13497,0.01674,0.02135
2016,No migration background,West,Single,0.24919,3269,13497,0.24190,0.25649
2016,No migration background,West,Divorced,0.09117,1355,13497,0.08631,0.09603
2016,No migration background,West,Widowed,0.07642,826,13497,0.07194,0.08090
2016,No migration background,East,Married,0.39842,2527,4637,0.38433,0.41252
2016,No migration background,East,"Married, living apart",0.02140,111,4637,0.01723,0.02557
2016,No migration background,East,Single,0.26601,1198,4637,0.25329,0.27873
2016,No migration background,East,Divorced,0.09841,452,4637,0.08983,0.10698
2016,No migration background,East,Widowed,0.07946,349,4637,0.07167,0.08724
2016,Direct migration background,West,Married,0.59810,4826,7284,0.58684,0.60936
2016,Direct migration background,West,"Married, living apart",0.03781,325,7284,0.03343,0.04219
2016,Direct migration background,West,Single,0.18400,1561,7284,0.17510,0.19290
2016,Direct migration background,West,Divorced,0.09340,413,7284,0.08671,0.10008
2016,Direct migration background,West,Widowed,0.04314,159,7284,0.03848,0.04781
2016,Direct migration background,East,Married,0.42085,544,894,0.38847,0.45323
2016,Direct migration background,East,"Married, living apart",0.06632,78,894,0.05000,0.08264
2016,Direct migration background,East,Single,0.29446,230,894,0.26456,0.32435
2016,Direct migration background,East,Divorced,0.09126,42,894,0.07237,0.11015
2016,Indirect migration background,West,Married,0.13869,504,1480,0.12108,0.15631
2016,Indirect migration background,West,"Married, living apart",0.01364,33,1480,0.00773,0.01956
2016,Indirect migration background,West,Single,0.35809,886,1480,0.33365,0.38252
2016,Indirect migration background,West,Divorced,0.01658,57,1480,0.01007,0.02309
2016,Indirect migration background,East,Single,0.41304,79,79,0.30377,0.52232
2017,No migration background,West,Married,0.43483,8673,15285,0.42697,0.44269
2017,No migration background,West,"Married, living apart",0.01961,354,15285,0.01741,0.02181
2017,No migration background,West,Single,0.24748,3915,15285,0.24064,0.25433
2017,No migration background,West,Divorced,0.09191,1486,15285,0.08733,0.09649
2017,No migration background,West,Widowed,0.07691,857,15285,0.07269,0.08114
2017,No migration background,East,Married,0.38556,2768,5172,0.37229,0.39883
2017,No migration background,East,"Married, living apart",0.01924,117,5172,0.01550,0.02299
2017,No migration background,East,Single,0.28153,1421,5172,0.26927,0.29379
2017,No migration background,East,Divorced,0.09834,515,5172,0.09022,0.10645
2017,No migration background,East,Widowed,0.07686,351,5172,0.06960,0.08412
2017,Direct migration background,West,Married,0.59706,5282,8044,0.58634,0.60778
2017,Direct migration background,West,"Married, living apart",0.04054,388,8044,0.03623,0.04485
2017,Direct migration background,West,Single,0.17882,1751,8044,0.17044,0.18719
2017,Direct migration background,West,Divorced,0.09563,433,8044,0.08920,0.10205
2017,Direct migration background,West,Widowed,0.04257,190,8044,0.03816,0.04698
2017,Direct migration background,East,Married,0.42538,619,973,0.39430,0.45646
2017,Direct migration background,East,"Married, living apart",0.07060,55,973,0.05450,0.08670
2017,Direct migration background,East,Single,0.30429,255,973,0.27537,0.33322
2017,Direct migration background,East,Divorced,0.06395,44,973,0.04857,0.07933
2017,Indirect migration background,West,Married,0.14015,542,1622,0.12325,0.15705
2017,Indirect migration background,West,"Married, living apart",0.01254,41,1622,0.00712,0.01796
2017,Indirect migration background,West,Single,0.35063,973,1622,0.32740,0.37385
2017,Indirect migration background,West,Divorced,0.02095,66,1622,0.01398,0.02793
2017,Indirect migration background,East,Single,0.34443,72,72,0.23390,0.45497
2018,No migration background,West,Married,0.43653,8142,14649,0.42849,0.44456
2018,No migration background,West,"Married, living apart",0.02212,370,14649,0.01974,0.02450
2018,No migration background,West,Single,0.24528,3838,14649,0.23831,0.25224
2018,No migration background,West,Divorced,0.09437,1466,14649,0.08963,0.09910
2018,No migration background,West,Widowed,0.07647,833,14649,0.07217,0.08078
2018,No migration background,East,Married,0.39321,2680,5088,0.37979,0.40663
2018,No migration background,East,"Married, living apart",0.01964,117,5088,0.01583,0.02345
2018,No migration background,East,Single,0.28056,1423,5088,0.26821,0.29290
2018,No migration background,East,Divorced,0.09674,519,5088,0.08862,0.10486
2018,No migration background,East,Widowed,0.07424,349,5088,0.06703,0.08144
2018,Direct migration background,West,Married,0.58823,4890,7496,0.57709,0.59938
2018,Direct migration background,West,"Married, living apart",0.03788,336,7496,0.03355,0.04220
2018,Direct migration background,West,Single,0.18329,1606,7496,0.17453,0.19205
2018,Direct migration background,West,Divorced,0.09724,461,7496,0.09054,0.10395
2018,Direct migration background,West,Widowed,0.04571,203,7496,0.04098,0.05044
2018,Direct migration background,East,Married,0.48383,583,907,0.45129,0.51637
2018,Direct migration background,East,"Married, living apart",0.06047,50,907,0.04495,0.07599
2018,Direct migration background,East,Single,0.26720,228,907,0.23839,0.29602
2018,Direct migration background,East,Divorced,0.07205,46,907,0.05521,0.08888
2018,Indirect migration background,West,Married,0.15576,514,1590,0.13793,0.17359
2018,Indirect migration background,West,"Married, living apart",0.00845,34,1590,0.00395,0.01295
2018,Indirect migration background,West,Single,0.34262,961,1590,0.31929,0.36596
2018,Indirect migration background,West,Divorced,0.02567,81,1590,0.01789,0.03344
2018,Indirect migration background,East,Married,0.15495,35,113,0.08794,0.22197
2018,Indirect migration background,East,Single,0.34141,78,113,0.25359,0.42923
2019,No migration background,West,Married,0.42955,8620,15156,0.42167,0.43744
2019,No migration background,West,"Married, living apart",0.02131,380,15156,0.01901,0.02361
2019,No migration background,West,Single,0.24619,3799,15156,0.23933,0.25304
2019,No migration background,West,Divorced,0.09587,1534,15156,0.09119,0.10056
2019,No migration background,West,Widowed,0.07403,823,15156,0.06986,0.07819
2019,No migration background,East,Married,0.38488,2788,5186,0.37164,0.39813
2019,No migration background,East,"Married, living apart",0.02081,127,5186,0.01692,0.02470
2019,No migration background,East,Single,0.28104,1384,5186,0.26880,0.29328
2019,No migration background,East,Divorced,0.10397,559,5186,0.09566,0.11228
2019,No migration background,East,Widowed,0.07500,328,5186,0.06783,0.08217
2019,Direct migration background,West,Married,0.59410,4450,6658,0.58230,0.60590
2019,Direct migration background,West,"Married, living apart",0.04238,309,6658,0.03755,0.04722
2019,Direct migration background,West,Single,0.17653,1293,6658,0.16737,0.18569
2019,Direct migration background,West,Divorced,0.09539,430,6658,0.08833,0.10245
2019,Direct migration background,West,Widowed,0.04816,176,6658,0.04301,0.05330
2019,Direct migration background,East,Married,0.50148,470,738,0.46538,0.53757
2019,Direct migration background,East,"Married, living apart",0.06180,40,738,0.04442,0.07919
2019,Direct migration background,East,Single,0.22956,181,738,0.19919,0.25992
2019,Direct migration background,East,Divorced,0.07609,47,738,0.05694,0.09523
2019,Indirect migration background,West,Married,0.16170,535,1487,0.14298,0.18042
2019,Indirect migration background,West,Single,0.32684,861,1487,0.30299,0.35069
2019,Indirect migration background,West,Divorced,0.02737,91,1487,0.01908,0.03567
2019,Indirect migration background,East,Married,0.15021,43,111,0.08344,0.21698
2019,Indirect migration background,East,Single,0.29465,68,111,0.20945,0.37984
2020,No migration background,West,Married,0.43275,7830,14056,0.42455,0.44094
2020,No migration background,West,"Married, living apart",0.02134,354,14056,0.01895,0.02373
2020,No migration background,West,Single,0.25278,3701,14056,0.24559,0.25996
2020,No migration background,West,Divorced,0.09112,1416,14056,0.08637,0.09588
2020,No migration background,West,Widowed,0.06818,755,14056,0.06401,0.07235
2020,No migration background,East,Married,0.38562,2530,4784,0.37183,0.39942
2020,No migration background,East,"Married, living apart",0.01864,118,4784,0.01480,0.02247
2020,No migration background,East,Single,0.29075,1330,4784,0.27788,0.30362
2020,No migration background,East,Divorced,0.09880,490,4784,0.09034,0.10726
2020,No migration background,East,Widowed,0.07078,316,4784,0.06351,0.07805
2020,Direct migration background,West,Married,0.56480,4460,7472,0.55355,0.57604
2020,Direct migration background,West,"Married, living apart",0.03508,386,7472,0.03091,0.03926
2020,Direct migration background,West,Single,0.19304,1952,7472,0.18409,0.20199
2020,Direct migration background,West,Divorced,0.09827,500,7472,0.09152,0.10502
2020,Direct migration background,West,Widowed,0.04777,174,7472,0.04293,0.05260
2020,Direct migration background,East,Married,0.44476,528,927,0.41276,0.47677
2020,Direct migration background,East,"Married, living apart",0.07109,63,927,0.05454,0.08764
2020,Direct migration background,East,Single,0.24280,272,927,0.21518,0.27041
2020,Direct migration background,East,Divorced,0.10302,64,927,0.08344,0.12260
2020,Indirect migration background,West,Married,0.15448,506,1456,0.13591,0.17305
2020,Indirect migration background,West,Single,0.32093,870,1456,0.29694,0.34492
2020,Indirect migration background,West,Divorced,0.02839,80,1456,0.01985,0.03692
2020,Indirect migration background,East,Married,0.18748,45,116,0.11614,0.25881
2020,Indirect migration background,East,Single,0.32304,71,116,0.23757,0.40851
2021,No migration background,West,Married,0.42966,5580,10015,0.41997,0.43936
2021,No migration background,West,"Married, living apart",0.01934,254,10015,0.01664,0.02203
2021,No migration background,West,Single,0.25676,2613,10015,0.24821,0.26532
2021,No migration background,West,Divorced,0.08987,1022,10015,0.08427,0.09547
2021,No migration background,West,Widowed,0.06731,546,10015,0.06240,0.07222
2021,No migration background,East,Married,0.36993,1693,3318,0.35350,0.38636
2021,No migration background,East,"Married, living apart",0.01848,91,3318,0.01390,0.02306
2021,No migration background,East,Single,0.29241,948,3318,0.27693,0.30789
2021,No migration background,East,Divorced,0.10364,362,3318,0.09327,0.11402
2021,No migration background,East,Widowed,0.07061,224,3318,0.06189,0.07933
2021,Direct migration background,West,Married,0.53145,2726,4392,0.51669,0.54621
2021,Direct migration background,West,"Married, living apart",0.03475,193,4392,0.02933,0.04017
2021,Direct migration background,West,Single,0.19546,1039,4392,0.18373,0.20719
2021,Direct migration background,West,Divorced,0.10944,314,4392,0.10020,0.11867
2021,Direct migration background,West,Widowed,0.05620,120,4392,0.04939,0.06302
2021,Direct migration background,East,Married,0.41835,287,498,0.37498,0.46172
2021,Direct migration background,East,"Married, living apart",0.04118,34,498,0.02371,0.05865
2021,Direct migration background,East,Single,0.25820,138,498,0.21972,0.29668
2021,Direct migration background,East,Divorced,0.12099,39,498,0.09232,0.14966
2021,Indirect migration background,West,Married,0.13369,281,861,0.11094,0.15643
2021,Indirect migration background,West,Single,0.31015,522,861,0.27923,0.34106
2021,Indirect migration background,West,Divorced,0.02956,58,861,0.01824,0.04088
2021,Indirect migration background,East,Single,0.25800,48,48,0.13292,0.38309
2022,No migration background,West,Married,0.42994,7440,13689,0.42165,0.43824
2022,No migration background,West,"Married, living apart",0.01739,280,13689,0.01520,0.01958
2022,No migration background,West,Single,0.24667,4063,13689,0.23945,0.25389
2022,No migration background,West,Divorced,0.08673,1287,13689,0.08202,0.09145
2022,No migration background,West,Widowed,0.06684,619,13689,0.06266,0.07102
2022,No migration background,East,Married,0.37313,2303,4653,0.35923,0.38703
2022,No migration background,East,"Married, living apart",0.01882,115,4653,0.01491,0.02272
2022,No migration background,East,Single,0.27887,1534,4653,0.26599,0.29176
2022,No migration background,East,Divorced,0.09146,428,4653,0.08317,0.09974
2022,No migration background,East,Widowed,0.07480,273,4653,0.06724,0.08236
2022,Direct migration background,West,Married,0.55583,3830,7071,0.54425,0.56742
2022,Direct migration background,West,"Married, living apart",0.02682,306,7071,0.02306,0.03059
2022,Direct migration background,West,Single,0.19680,2378,7071,0.18753,0.20606
2022,Direct migration background,West,Divorced,0.09595,404,7071,0.08909,0.10282
2022,Direct migration background,West,Widowed,0.04606,153,7071,0.04118,0.05095
2022,Direct migration background,East,Married,0.39912,466,992,0.36863,0.42961
2022,Direct migration background,East,"Married, living apart",0.05916,54,992,0.04447,0.07385
2022,Direct migration background,East,Single,0.27683,403,992,0.24897,0.30469
2022,Direct migration background,East,Divorced,0.14282,69,992,0.12103,0.16460
2022,Indirect migration background,West,Married,0.19428,528,1288,0.17267,0.21590
2022,Indirect migration background,West,Single,0.30236,669,1288,0.27727,0.32745
2022,Indirect migration background,West,Divorced,0.03945,91,1288,0.02881,0.05008
2022,Indirect migration background,East,Married,0.19055,65,143,0.12596,0.25515
2022,Indirect migration background,East,Single,0.29411,78,143,0.21916,0.36905
