year,regtyp,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Rural regions,West,Single,0.21312,865,3750,0.20001,0.22623
2007,Rural regions,West,Divorced,0.06816,258,3750,0.06009,0.07623
2007,Rural regions,West,Widowed,0.07218,260,3750,0.06390,0.08046
2007,Rural regions,East,Married,0.44572,1914,3394,0.42900,0.46245
2007,Rural regions,East,"Married, living apart",0.01493,48,3394,0.01085,0.01901
2007,Rural regions,East,Single,0.25392,892,3394,0.23927,0.26856
2007,Rural regions,East,Divorced,0.09251,295,3394,0.08276,0.10226
2007,Rural regions,East,Widowed,0.07830,245,3394,0.06926,0.08734
2008,Urban regions,West,Married,0.44202,6705,11243,0.43284,0.45120
2008,Urban regions,West,"Married, living apart",0.02181,286,11243,0.01911,0.02451
2008,Urban regions,West,Single,0.23217,2715,11243,0.22437,0.23998
2008,Urban regions,West,Divorced,0.07620,812,11243,0.07129,0.08110
2008,Urban regions,West,Widowed,0.07176,725,11243,0.06699,0.07653
2008,Urban regions,East,Married,0.38017,841,1610,0.35645,0.40389
2008,Urban regions,East,Single,0.33018,521,1610,0.30720,0.35315
2008,Urban regions,East,Divorced,0.09854,147,1610,0.08397,0.11310
2008,Urban regions,East,Widowed,0.06510,101,1610,0.05305,0.07716
2008,Rural regions,West,Married,0.45635,2143,3520,0.43989,0.47281
2008,Rural regions,West,"Married, living apart",0.02362,87,3520,0.01860,0.02863
2008,Rural regions,West,Single,0.22305,792,3520,0.20929,0.23680
2008,Rural regions,West,Divorced,0.06753,244,3520,0.05924,0.07582
2008,Rural regions,West,Widowed,0.07483,254,3520,0.06614,0.08352
2008,Rural regions,East,Married,0.44901,1814,3178,0.43171,0.46630
2008,Rural regions,East,"Married, living apart",0.01239,43,3178,0.00854,0.01624
2008,Rural regions,East,Single,0.24742,806,3178,0.23242,0.26243
2008,Rural regions,East,Divorced,0.09582,285,3178,0.08558,0.10605
2008,Rural regions,East,Widowed,0.07563,230,3178,0.06644,0.08483
2009,Urban regions,West,Married,0.43603,6061,10348,0.42648,0.44559
2009,Urban regions,West,"Married, living apart",0.02230,271,10348,0.01946,0.02515
2009,Urban regions,West,Single,0.24175,2554,10348,0.23351,0.25000
2009,Urban regions,West,Divorced,0.07557,770,10348,0.07048,0.08067
2009,Urban regions,West,Widowed,0.07304,692,10348,0.06802,0.07805
2009,Urban regions,East,Married,0.37595,790,1516,0.35155,0.40034
2009,Urban regions,East,Single,0.33185,485,1516,0.30814,0.35556
2009,Urban regions,East,Divorced,0.09788,138,1516,0.08292,0.11285
2009,Urban regions,East,Widowed,0.06922,103,1516,0.05644,0.08200
2009,Rural regions,West,Married,0.45961,2018,3335,0.44270,0.47653
2009,Rural regions,West,"Married, living apart",0.02405,81,3335,0.01885,0.02925
2009,Rural regions,West,Single,0.22617,754,3335,0.21197,0.24037
2009,Rural regions,West,Divorced,0.06834,245,3335,0.05977,0.07690
2009,Rural regions,West,Widowed,0.07108,237,3335,0.06236,0.07981
2009,Rural regions,East,Married,0.45407,1760,3030,0.43634,0.47180
2009,Rural regions,East,"Married, living apart",0.01251,37,3030,0.00856,0.01647
2009,Rural regions,East,Single,0.23739,736,3030,0.22224,0.25254
2009,Rural regions,East,Divorced,0.09081,275,3030,0.08058,0.10104
2009,Rural regions,East,Widowed,0.07174,222,3030,0.06255,0.08093
2010,Urban regions,West,Married,0.43354,8522,13988,0.42532,0.44175
2010,Urban regions,West,"Married, living apart",0.02345,388,13988,0.02094,0.02596
2010,Urban regions,West,Single,0.24056,3243,13988,0.23347,0.24764
2010,Urban regions,West,Divorced,0.07832,1155,13988,0.07387,0.08278
2010,Urban regions,West,Widowed,0.07157,680,13988,0.06730,0.07584
2010,Urban regions,East,Married,0.37047,979,1899,0.34874,0.39220
2010,Urban regions,East,"Married, living apart",0.01788,41,1899,0.01192,0.02384
2010,Urban regions,East,Single,0.32656,613,1899,0.30547,0.34766
2010,Urban regions,East,Divorced,0.10002,166,1899,0.08652,0.11352
2010,Urban regions,East,Widowed,0.07154,100,1899,0.05994,0.08313
2010,Rural regions,West,Married,0.45855,3051,4812,0.44447,0.47263
2010,Rural regions,West,"Married, living apart",0.02134,121,4812,0.01726,0.02543
2010,Rural regions,West,Single,0.22848,1009,4812,0.21662,0.24034
2010,Rural regions,West,Divorced,0.06697,384,4812,0.05991,0.07403
2010,Rural regions,West,Widowed,0.06961,247,4812,0.06242,0.07680
2010,Rural regions,East,Married,0.46964,2053,3606,0.45335,0.48593
2010,Rural regions,East,"Married, living apart",0.01258,50,3606,0.00894,0.01622
2010,Rural regions,East,Single,0.23222,960,3606,0.21844,0.24601
2010,Rural regions,East,Divorced,0.09337,332,3606,0.08387,0.10286
2010,Rural regions,East,Widowed,0.07235,211,3606,0.06389,0.08081
2011,Urban regions,West,Married,0.42954,9736,16340,0.42195,0.43713
2011,Urban regions,West,"Married, living apart",0.02326,481,16340,0.02095,0.02557
2011,Urban regions,West,Single,0.24445,3824,16340,0.23786,0.25104
2011,Urban regions,West,Divorced,0.07721,1450,16340,0.07311,0.08130
2011,Urban regions,West,Widowed,0.06993,849,16340,0.06602,0.07384
2011,Urban regions,East,Married,0.36784,1135,2196,0.34766,0.38801
2011,Urban regions,East,"Married, living apart",0.01193,39,2196,0.00739,0.01648
2011,Urban regions,East,Single,0.32612,690,2196,0.30651,0.34573
2011,Urban regions,East,Divorced,0.09920,205,2196,0.08669,0.11171
2011,Urban regions,East,Widowed,0.06900,127,2196,0.05840,0.07961
2011,Rural regions,West,Married,0.46369,3879,6168,0.45124,0.47613
2011,Rural regions,West,"Married, living apart",0.01650,139,6168,0.01332,0.01968
2011,Rural regions,West,Single,0.22318,1303,6168,0.21279,0.23357
2011,Rural regions,West,Divorced,0.07046,524,6168,0.06408,0.07685
2011,Rural regions,West,Widowed,0.06767,323,6168,0.06140,0.07394
2011,Rural regions,East,Married,0.45643,2354,4187,0.44134,0.47152
2011,Rural regions,East,"Married, living apart",0.01558,83,4187,0.01183,0.01933
2011,Rural regions,East,Single,0.23388,1078,4187,0.22106,0.24670
2011,Rural regions,East,Divorced,0.09535,414,4187,0.08645,0.10425
2011,Rural regions,East,Widowed,0.07178,258,4187,0.06396,0.07960
2012,Urban regions,West,Married,0.43713,9308,15757,0.42938,0.44487
2012,Urban regions,West,"Married, living apart",0.02282,456,15757,0.02049,0.02515
2012,Urban regions,West,Single,0.24200,3721,15757,0.23531,0.24869
2012,Urban regions,West,Divorced,0.07810,1460,15757,0.07391,0.08229
2012,Urban regions,West,Widowed,0.06467,812,15757,0.06083,0.06851
2012,Urban regions,East,Married,0.36602,1076,2121,0.34552,0.38653
2012,Urban regions,East,"Married, living apart",0.01215,40,2121,0.00749,0.01681
2012,Urban regions,East,Single,0.32962,675,2121,0.30961,0.34963
2012,Urban regions,East,Divorced,0.09066,196,2121,0.07844,0.10288
2012,Urban regions,East,Widowed,0.07255,134,2121,0.06151,0.08359
2012,Rural regions,West,Married,0.46881,3782,6155,0.45634,0.48128
2012,Rural regions,West,"Married, living apart",0.01623,148,6155,0.01308,0.01939
2012,Rural regions,West,Single,0.22072,1336,6155,0.21036,0.23108
2012,Rural regions,West,Divorced,0.07613,554,6155,0.06950,0.08275
2012,Rural regions,West,Widowed,0.06630,335,6155,0.06008,0.07251
2012,Rural regions,East,Married,0.46640,2384,4122,0.45116,0.48163
2012,Rural regions,East,"Married, living apart",0.01666,79,4122,0.01275,0.02057
2012,Rural regions,East,Single,0.22496,1004,4122,0.21221,0.23771
2012,Rural regions,East,Divorced,0.09041,399,4122,0.08166,0.09917
2012,Rural regions,East,Widowed,0.07135,256,4122,0.06349,0.07921
2013,Urban regions,West,Married,0.43324,10761,18349,0.42607,0.44041
2013,Urban regions,West,"Married, living apart",0.02170,522,18349,0.01959,0.02380
2013,Urban regions,West,Single,0.24487,4621,18349,0.23865,0.25109
2013,Urban regions,West,Divorced,0.07890,1621,18349,0.07499,0.08280
2013,Urban regions,West,Widowed,0.06560,824,18349,0.06202,0.06918
2013,Urban regions,East,Married,0.37521,1089,2150,0.35474,0.39568
2013,Urban regions,East,"Married, living apart",0.01594,54,2150,0.01064,0.02123
2013,Urban regions,East,Single,0.31937,682,2150,0.29965,0.33908
2013,Urban regions,East,Divorced,0.09242,193,2150,0.08017,0.10466
2013,Urban regions,East,Widowed,0.07383,132,2150,0.06277,0.08488
2013,Rural regions,West,Married,0.45660,3973,6615,0.44459,0.46860
2013,Rural regions,West,"Married, living apart",0.02141,171,6615,0.01792,0.02490
2013,Rural regions,West,Single,0.22937,1555,6615,0.21923,0.23950
2013,Rural regions,West,Divorced,0.07973,600,6615,0.07320,0.08626
2013,Rural regions,West,Widowed,0.06593,316,6615,0.05995,0.07191
2013,Rural regions,East,Married,0.47307,2368,4051,0.45769,0.48845
2013,Rural regions,East,"Married, living apart",0.01799,87,4051,0.01390,0.02209
2013,Rural regions,East,Single,0.21982,966,4051,0.20707,0.23257
2013,Rural regions,East,Divorced,0.08808,374,4051,0.07935,0.09681
2013,Rural regions,East,Widowed,0.07444,256,4051,0.06635,0.08252
2014,Urban regions,West,Married,0.42880,9338,16071,0.42114,0.43645
2014,Urban regions,West,"Married, living apart",0.02418,438,16071,0.02180,0.02655
2014,Urban regions,West,Single,0.24835,4095,16071,0.24167,0.25504
2014,Urban regions,West,Divorced,0.08014,1434,16071,0.07594,0.08434
2014,Urban regions,West,Widowed,0.06549,766,16071,0.06167,0.06932
2014,Urban regions,East,Married,0.37153,1003,1964,0.35015,0.39291
2014,Urban regions,East,"Married, living apart",0.01586,47,1964,0.01033,0.02139
2014,Urban regions,East,Single,0.31814,621,1964,0.29754,0.33874
2014,Urban regions,East,Divorced,0.08508,167,1964,0.07274,0.09743
2014,Urban regions,East,Widowed,0.07284,126,1964,0.06134,0.08434
2014,Rural regions,West,Married,0.45786,3536,5906,0.44515,0.47057
2014,Rural regions,West,"Married, living apart",0.02030,154,5906,0.01670,0.02390
2014,Rural regions,West,Single,0.23059,1387,5906,0.21984,0.24133
2014,Rural regions,West,Divorced,0.08359,524,5906,0.07653,0.09065
2014,Rural regions,West,Widowed,0.06733,305,5906,0.06094,0.07372
2014,Rural regions,East,Married,0.46017,2161,3703,0.44412,0.47623
2014,Rural regions,East,"Married, living apart",0.02001,75,3703,0.01550,0.02452
2014,Rural regions,East,Single,0.21813,877,3703,0.20482,0.23143
2014,Rural regions,East,Divorced,0.08955,340,3703,0.08035,0.09875
2014,Rural regions,East,Widowed,0.07663,250,3703,0.06806,0.08519
2015,Urban regions,West,Married,0.42521,9142,15838,0.41751,0.43291
2015,Urban regions,West,"Married, living apart",0.02354,430,15838,0.02118,0.02590
2015,Urban regions,West,Single,0.25389,4158,15838,0.24711,0.26067
2015,Urban regions,West,Divorced,0.08297,1398,15838,0.07867,0.08727
2015,Urban regions,West,Widowed,0.06301,710,15838,0.05922,0.06679
2015,Urban regions,East,Married,0.36458,977,1938,0.34315,0.38602
2015,Urban regions,East,"Married, living apart",0.01218,42,1938,0.00730,0.01707
2015,Urban regions,East,Single,0.32986,619,1938,0.30892,0.35080
2015,Urban regions,East,Divorced,0.08362,170,1938,0.07129,0.09595
2015,Urban regions,East,Widowed,0.07690,130,1938,0.06504,0.08877
2015,Rural regions,West,Married,0.44426,3509,5902,0.43158,0.45694
2015,Rural regions,West,"Married, living apart",0.01779,138,5902,0.01442,0.02117
2015,Rural regions,West,Single,0.23165,1419,5902,0.22089,0.24242
2015,Rural regions,West,Divorced,0.09148,538,5902,0.08413,0.09884
2015,Rural regions,West,Widowed,0.06884,298,5902,0.06238,0.07530
2015,Rural regions,East,Married,0.43900,2035,3539,0.42265,0.45535
2015,Rural regions,East,"Married, living apart",0.02354,84,3539,0.01854,0.02853
2015,Rural regions,East,Single,0.22164,849,3539,0.20796,0.23533
2015,Rural regions,East,Divorced,0.09360,320,3539,0.08400,0.10320
2015,Rural regions,East,Widowed,0.08304,251,3539,0.07395,0.09213
2016,Urban regions,West,Married,0.42250,9447,16309,0.41492,0.43008
2016,Urban regions,West,"Married, living apart",0.02302,525,16309,0.02072,0.02532
2016,Urban regions,West,Single,0.25717,4293,16309,0.25046,0.26387
2016,Urban regions,West,Divorced,0.08227,1327,16309,0.07805,0.08649
2016,Urban regions,West,Widowed,0.06286,717,16309,0.05913,0.06658
2016,Urban regions,East,Married,0.34694,1010,2008,0.32611,0.36776
2016,Urban regions,East,"Married, living apart",0.01583,59,2008,0.01037,0.02130
2016,Urban regions,East,Single,0.35268,640,2008,0.33178,0.37359
2016,Urban regions,East,Divorced,0.08336,171,2008,0.07126,0.09545
2016,Urban regions,East,Widowed,0.07218,128,2008,0.06085,0.08350
2016,Rural regions,West,Married,0.45267,3604,5966,0.44004,0.46530
2016,Rural regions,West,"Married, living apart",0.01656,159,5966,0.01332,0.01980
2016,Rural regions,West,Single,0.22910,1423,5966,0.21843,0.23976
2016,Rural regions,West,Divorced,0.08899,498,5966,0.08177,0.09622
2016,Rural regions,West,Widowed,0.06859,282,5966,0.06218,0.07500
2016,Rural regions,East,Married,0.41900,2084,3660,0.40302,0.43499
2016,Rural regions,East,"Married, living apart",0.02739,133,3660,0.02210,0.03267
2016,Rural regions,East,Single,0.22592,867,3660,0.21237,0.23947
2016,Rural regions,East,Divorced,0.10281,326,3660,0.09297,0.11265
2016,Rural regions,East,Widowed,0.07792,250,3660,0.06923,0.08660
2017,Urban regions,West,Married,0.41962,10415,18167,0.41244,0.42680
2017,Urban regions,West,"Married, living apart",0.02385,598,18167,0.02163,0.02607
2017,Urban regions,West,Single,0.25473,4948,18167,0.24839,0.26106
2017,Urban regions,West,Divorced,0.08482,1443,18167,0.08077,0.08887
2017,Urban regions,West,Widowed,0.06300,763,18167,0.05946,0.06653
2017,Urban regions,East,Married,0.34657,1145,2251,0.32691,0.36623
2017,Urban regions,East,"Married, living apart",0.01758,66,2251,0.01215,0.02302
2017,Urban regions,East,Single,0.35248,721,2251,0.33273,0.37222
2017,Urban regions,East,Divorced,0.08536,198,2251,0.07381,0.09690
2017,Urban regions,East,Widowed,0.06583,121,2251,0.05558,0.07608
2017,Rural regions,West,Married,0.45966,4082,6797,0.44781,0.47151
2017,Rural regions,West,"Married, living apart",0.01687,185,6797,0.01380,0.01993
2017,Rural regions,West,Single,0.22527,1691,6797,0.21534,0.23520
2017,Rural regions,West,Divorced,0.08590,542,6797,0.07923,0.09256
2017,Rural regions,West,Widowed,0.06720,297,6797,0.06125,0.07316
2017,Rural regions,East,Married,0.39965,2271,4025,0.38452,0.41479
2017,Rural regions,East,"Married, living apart",0.02397,108,4025,0.01924,0.02869
2017,Rural regions,East,Single,0.24580,1027,4025,0.23249,0.25910
2017,Rural regions,East,Divorced,0.09975,367,4025,0.09049,0.10900
2017,Rural regions,East,Widowed,0.07621,252,4025,0.06802,0.08441
2018,Urban regions,West,Married,0.42256,9813,17464,0.41524,0.42989
2018,Urban regions,West,"Married, living apart",0.02463,565,17464,0.02234,0.02693
2018,Urban regions,West,Single,0.25295,4836,17464,0.24651,0.25940
2018,Urban regions,West,Divorced,0.08625,1486,17464,0.08209,0.09042
2018,Urban regions,West,Widowed,0.06278,764,17464,0.05919,0.06638
2018,Urban regions,East,Married,0.36290,1120,2222,0.34290,0.38290
2018,Urban regions,East,"Married, living apart",0.01691,71,2222,0.01155,0.02227
2018,Urban regions,East,Single,0.34123,706,2222,0.32151,0.36094
2018,Urban regions,East,Divorced,0.08745,204,2222,0.07570,0.09920
2018,Urban regions,East,Widowed,0.06244,121,2222,0.05238,0.07251
2018,Rural regions,West,Married,0.45735,3733,6284,0.44503,0.46967
2018,Rural regions,West,"Married, living apart",0.01873,175,6284,0.01538,0.02209
2018,Rural regions,West,Single,0.22301,1569,6284,0.21272,0.23331
2018,Rural regions,West,Divorced,0.09143,522,6284,0.08430,0.09855
2018,Rural regions,West,Widowed,0.06763,285,6284,0.06142,0.07384
2018,Rural regions,East,Married,0.40650,2178,3912,0.39111,0.42190
2018,Rural regions,East,"Married, living apart",0.02408,98,3912,0.01927,0.02888
2018,Rural regions,East,Single,0.24762,1023,3912,0.23410,0.26115
2018,Rural regions,East,Divorced,0.09633,367,3912,0.08708,0.10558
2018,Rural regions,East,Widowed,0.07373,246,3912,0.06554,0.08192
2019,Urban regions,West,Married,0.42502,9847,16936,0.41757,0.43246
2019,Urban regions,West,"Married, living apart",0.02418,535,16936,0.02187,0.02650
2019,Urban regions,West,Single,0.24638,4356,16936,0.23989,0.25287
2019,Urban regions,West,Divorced,0.08501,1474,16936,0.08081,0.08921
2019,Urban regions,West,Widowed,0.06174,724,16936,0.05811,0.06536
2019,Urban regions,East,Married,0.34831,1095,2138,0.32811,0.36851
2019,Urban regions,East,"Married, living apart",0.01996,63,2138,0.01403,0.02588
2019,Urban regions,East,Single,0.34465,664,2138,0.32450,0.36480
2019,Urban regions,East,Divorced,0.09407,212,2138,0.08169,0.10644
2019,Urban regions,East,Widowed,0.05933,104,2138,0.04931,0.06935
2019,Rural regions,West,Married,0.44168,3630,6001,0.42912,0.45425
2019,Rural regions,West,"Married, living apart",0.01971,170,6001,0.01619,0.02323
2019,Rural regions,West,Single,0.22202,1388,6001,0.21150,0.23253
2019,Rural regions,West,Divorced,0.09954,541,6001,0.09196,0.10711
2019,Rural regions,West,Widowed,0.06629,272,6001,0.05999,0.07258
2019,Rural regions,East,Married,0.40730,2191,3844,0.39177,0.42284
2019,Rural regions,East,"Married, living apart",0.02448,104,3844,0.01959,0.02936
2019,Rural regions,East,Single,0.23908,931,3844,0.22560,0.25257
2019,Rural regions,East,Divorced,0.10306,385,3844,0.09345,0.11267
2019,Rural regions,East,Widowed,0.07602,233,3844,0.06764,0.08440
2020,Urban regions,West,Married,0.41866,9444,17281,0.41130,0.42602
2020,Urban regions,West,"Married, living apart",0.02145,578,17281,0.01929,0.02361
2020,Urban regions,West,Single,0.25819,5057,17281,0.25167,0.26472
2020,Urban regions,West,Divorced,0.08400,1510,17281,0.07987,0.08814
2020,Urban regions,West,Widowed,0.05892,692,17281,0.05541,0.06244
2020,Urban regions,East,Married,0.33440,1048,2177,0.31458,0.35423
2020,Urban regions,East,"Married, living apart",0.01687,79,2177,0.01146,0.02229
2020,Urban regions,East,Single,0.36142,748,2177,0.34123,0.38160
2020,Urban regions,East,Divorced,0.08912,201,2177,0.07714,0.10109
2020,Urban regions,East,Widowed,0.05556,101,2177,0.04594,0.06519
2020,Rural regions,West,Married,0.43833,3352,5742,0.42549,0.45116
2020,Rural regions,West,"Married, living apart",0.02331,188,5742,0.01941,0.02722
2020,Rural regions,West,Single,0.22910,1466,5742,0.21823,0.23997
2020,Rural regions,West,Divorced,0.09080,486,5742,0.08337,0.09824
2020,Rural regions,West,Widowed,0.05829,250,5742,0.05223,0.06435
2020,Rural regions,East,Married,0.40815,2055,3668,0.39224,0.42406
2020,Rural regions,East,"Married, living apart",0.02301,104,3668,0.01816,0.02786
2020,Rural regions,East,Single,0.25001,925,3668,0.23599,0.26402
2020,Rural regions,East,Divorced,0.10026,357,3668,0.09054,0.10998
2020,Rural regions,East,Widowed,0.07165,227,3668,0.06330,0.08000
2021,Urban regions,West,Married,0.40778,6338,11522,0.39881,0.41675
2021,Urban regions,West,"Married, living apart",0.02034,367,11522,0.01776,0.02292
2021,Urban regions,West,Single,0.26106,3279,11522,0.25304,0.26908
2021,Urban regions,West,Divorced,0.08514,1052,11522,0.08005,0.09024
2021,Urban regions,West,Widowed,0.05747,486,11522,0.05322,0.06172
2021,Urban regions,East,Married,0.31995,728,1528,0.29655,0.34334
2021,Urban regions,East,"Married, living apart",0.01698,55,1528,0.01050,0.02346
2021,Urban regions,East,Single,0.37275,541,1528,0.34850,0.39700
2021,Urban regions,East,Divorced,0.08571,141,1528,0.07167,0.09976
2021,Urban regions,East,Widowed,0.04306,63,1528,0.03288,0.05325
2021,Rural regions,West,Married,0.43246,2249,3768,0.41663,0.44828
2021,Rural regions,West,"Married, living apart",0.01925,97,3768,0.01486,0.02364
2021,Rural regions,West,Single,0.22903,895,3768,0.21561,0.24245
2021,Rural regions,West,Divorced,0.09052,342,3768,0.08136,0.09968
2021,Rural regions,West,Widowed,0.06289,185,3768,0.05514,0.07065
2021,Rural regions,East,Married,0.38962,1280,2382,0.37003,0.40921
2021,Rural regions,East,"Married, living apart",0.02056,73,2382,0.01486,0.02627
2021,Rural regions,East,Single,0.24348,593,2382,0.22624,0.26072
2021,Rural regions,East,Divorced,0.11057,265,2382,0.09797,0.12317
2021,Rural regions,East,Widowed,0.07798,171,2382,0.06721,0.08876
2022,Urban regions,West,Married,0.41391,8724,16830,0.40647,0.42135
2022,Urban regions,West,"Married, living apart",0.01779,493,16830,0.01579,0.01979
2022,Urban regions,West,Single,0.25319,5692,16830,0.24662,0.25976
2022,Urban regions,West,Divorced,0.08382,1371,16830,0.07963,0.08800
2022,Urban regions,West,Widowed,0.05454,550,16830,0.05111,0.05798
2022,Urban regions,East,Married,0.31351,1005,2284,0.29448,0.33254
2022,Urban regions,East,"Married, living apart",0.02148,80,2284,0.01554,0.02743
2022,Urban regions,East,Single,0.35175,942,2284,0.33216,0.37133
2022,Urban regions,East,Divorced,0.08985,179,2284,0.07812,0.10158
2022,Urban regions,East,Widowed,0.04461,78,2284,0.03614,0.05308
2022,Rural regions,West,Married,0.45668,3075,5264,0.44322,0.47014
2022,Rural regions,West,"Married, living apart",0.01718,118,5264,0.01367,0.02069
2022,Rural regions,West,Single,0.21775,1418,5264,0.20660,0.22890
2022,Rural regions,West,Divorced,0.08036,411,5264,0.07301,0.08770
2022,Rural regions,West,Widowed,0.06242,242,5264,0.05589,0.06896
2022,Rural regions,East,Married,0.39684,1829,3540,0.38072,0.41296
2022,Rural regions,East,"Married, living apart",0.02174,95,3540,0.01694,0.02655
2022,Rural regions,East,Single,0.23756,1076,3540,0.22354,0.25159
2022,Rural regions,East,Divorced,0.09483,331,3540,0.08518,0.10448
2022,Rural regions,East,Widowed,0.08058,209,3540,0.07161,0.08955
