year,bula_h,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Saxony,Rural regions,Single,0.15861,106,501,0.12659,0.19063
1997,Saxony,Rural regions,Widowed,0.09785,41,501,0.07180,0.12389
1997,Saxony-Anhalt,Urban regions,Married,0.53168,89,122,0.44277,0.62059
1997,Saxony-Anhalt,Urban regions,Single,0.17965,33,122,0.11125,0.24806
1997,Saxony-Anhalt,Rural regions,Married,0.51296,327,484,0.46839,0.55754
1997,Saxony-Anhalt,Rural regions,Single,0.16342,121,484,0.13044,0.19639
1997,Saxony-Anhalt,Rural regions,Divorced,0.08033,36,484,0.05609,0.10457
1997,Thuringa,Urban regions,Married,0.41671,113,160,0.34008,0.49334
1997,Thuringa,Urban regions,Single,0.19894,47,160,0.13689,0.26099
1997,Thuringa,Rural regions,Married,0.46894,297,406,0.42034,0.51754
1997,Thuringa,Rural regions,Single,0.17153,109,406,0.13481,0.20824
1998,Schleswig-Holstein,Urban regions,Married,0.51255,116,162,0.43534,0.58976
1998,Schleswig-Holstein,Urban regions,Single,0.17800,46,162,0.11891,0.23708
1998,Schleswig-Holstein,Rural regions,Married,0.45716,100,138,0.37375,0.54058
1998,Schleswig-Holstein,Rural regions,Single,0.19522,38,138,0.12884,0.26159
1998,Hamburg,Urban regions,Married,0.29006,69,116,0.20712,0.37300
1998,Hamburg,Urban regions,Single,0.28924,47,116,0.20637,0.37211
1998,Lower Saxony,Urban regions,Married,0.44806,329,535,0.40588,0.49024
1998,Lower Saxony,Urban regions,Single,0.23248,165,535,0.19666,0.26831
1998,Lower Saxony,Urban regions,Divorced,0.07834,41,535,0.05555,0.10113
1998,Lower Saxony,Rural regions,Married,0.51512,410,609,0.47539,0.55484
1998,Lower Saxony,Rural regions,Single,0.14922,129,609,0.12090,0.17754
1998,Lower Saxony,Rural regions,Divorced,0.04504,35,609,0.02856,0.06153
1998,Lower Saxony,Rural regions,Widowed,0.07096,35,609,0.05055,0.09137
1998,Bremen,Urban regions,Married,0.42053,48,48,0.27940,0.56166
1998,North Rhine-Westphalia,Urban regions,Married,0.47921,1735,2776,0.46062,0.49779
1998,North Rhine-Westphalia,Urban regions,"Married, living apart",0.02659,81,2776,0.02060,0.03257
1998,North Rhine-Westphalia,Urban regions,Single,0.18430,647,2776,0.16988,0.19873
1998,North Rhine-Westphalia,Urban regions,Divorced,0.05196,142,2776,0.04371,0.06022
1998,North Rhine-Westphalia,Urban regions,Widowed,0.08590,171,2776,0.07547,0.09632
1998,North Rhine-Westphalia,Rural regions,Married,0.38082,43,43,0.23396,0.52768
1998,Hesse,Urban regions,Married,0.51366,517,779,0.47854,0.54878
1998,Hesse,Urban regions,Single,0.17738,181,779,0.15053,0.20422
1998,Hesse,Urban regions,Divorced,0.04242,38,779,0.02826,0.05658
1998,Hesse,Urban regions,Widowed,0.07804,43,779,0.05919,0.09689
1998,Hesse,Rural regions,Married,0.51929,94,131,0.43340,0.60518
1998,Hesse,Rural regions,Single,0.15474,37,131,0.09257,0.21692
1998,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.49968,402,599,0.45961,0.53976
1998,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.14609,117,599,0.11778,0.17440
1998,"Rhineland-Palatinate, Saarland",Urban regions,Divorced,0.06589,37,599,0.04600,0.08577
1998,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.08531,43,599,0.06292,0.10770
1998,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.52429,126,166,0.44809,0.60049
1998,"Rhineland-Palatinate, Saarland",Rural regions,Single,0.15172,40,166,0.09698,0.20646
1998,Baden-Wuerttemberg,Urban regions,Married,0.46690,998,1608,0.44250,0.49129
1998,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.02324,52,1608,0.01588,0.03061
1998,Baden-Wuerttemberg,Urban regions,Single,0.19288,392,1608,0.17359,0.21217
1998,Baden-Wuerttemberg,Urban regions,Divorced,0.05651,79,1608,0.04522,0.06780
1998,Baden-Wuerttemberg,Urban regions,Widowed,0.07553,87,1608,0.06261,0.08844
1998,Baden-Wuerttemberg,Rural regions,Married,0.53189,138,187,0.46017,0.60360
1998,Baden-Wuerttemberg,Rural regions,Single,0.18910,49,187,0.13283,0.24538
1998,Bavaria,Urban regions,Married,0.45850,569,903,0.42598,0.49102
1998,Bavaria,Urban regions,Single,0.20115,214,903,0.17499,0.22731
1998,Bavaria,Urban regions,Divorced,0.07165,55,903,0.05482,0.08848
1998,Bavaria,Urban regions,Widowed,0.09561,65,903,0.07642,0.11480
1998,Bavaria,Rural regions,Married,0.47362,605,939,0.44167,0.50558
1998,Bavaria,Rural regions,Single,0.17398,216,939,0.14972,0.19824
1998,Bavaria,Rural regions,Divorced,0.06184,55,939,0.04643,0.07726
1998,Bavaria,Rural regions,Widowed,0.08710,63,939,0.06905,0.10514
1998,Berlin,Urban regions,Married,0.35696,256,511,0.31538,0.39854
1998,Berlin,Urban regions,Single,0.26370,159,511,0.22546,0.30194
1998,Berlin,Urban regions,Divorced,0.11130,60,511,0.08401,0.13860
1998,Berlin,Urban regions,Widowed,0.06894,36,511,0.04696,0.09093
1998,Brandenburg,Rural regions,Married,0.46231,338,579,0.42166,0.50295
1998,Brandenburg,Rural regions,Single,0.22400,154,579,0.19001,0.25799
1998,Brandenburg,Rural regions,Divorced,0.06789,45,579,0.04738,0.08840
1998,Brandenburg,Rural regions,Widowed,0.08793,42,579,0.06484,0.11102
1998,Mecklenburg-Western Pomerania,Urban regions,Married,0.51857,32,32,0.34268,0.69446
1998,Mecklenburg-Western Pomerania,Rural regions,Married,0.44561,206,299,0.38917,0.50204
1998,Mecklenburg-Western Pomerania,Rural regions,Single,0.19471,93,299,0.14975,0.23966
1998,Saxony,Urban regions,Married,0.51508,362,576,0.47423,0.55593
1998,Saxony,Urban regions,Single,0.18480,144,576,0.15307,0.21653
1998,Saxony,Urban regions,Divorced,0.06021,36,576,0.04076,0.07965
1998,Saxony,Urban regions,Widowed,0.07452,34,576,0.05305,0.09598
1998,Saxony,Rural regions,Married,0.52382,391,568,0.48271,0.56493
1998,Saxony,Rural regions,Single,0.17128,136,568,0.14027,0.20229
1998,Saxony,Rural regions,Widowed,0.08565,41,568,0.06262,0.10869
1998,Saxony-Anhalt,Urban regions,Married,0.54442,88,88,0.43976,0.64907
1998,Saxony-Anhalt,Rural regions,Married,0.52851,349,541,0.48641,0.57061
1998,Saxony-Anhalt,Rural regions,Single,0.15531,123,541,0.12476,0.18586
1998,Saxony-Anhalt,Rural regions,Divorced,0.07605,37,541,0.05369,0.09841
1998,Saxony-Anhalt,Rural regions,Widowed,0.07992,32,541,0.05705,0.10279
1998,Thuringa,Urban regions,Married,0.43950,128,179,0.36659,0.51241
1998,Thuringa,Urban regions,Single,0.18797,51,179,0.13058,0.24537
1998,Thuringa,Rural regions,Married,0.46597,321,477,0.42115,0.51078
1998,Thuringa,Rural regions,Single,0.16861,122,477,0.13497,0.20224
1998,Thuringa,Rural regions,Divorced,0.07251,34,477,0.04922,0.09581
1999,Schleswig-Holstein,Urban regions,Married,0.49033,101,141,0.40752,0.57314
1999,Schleswig-Holstein,Urban regions,Single,0.16964,40,141,0.10747,0.23181
1999,Schleswig-Holstein,Rural regions,Married,0.46473,102,139,0.38152,0.54795
1999,Schleswig-Holstein,Rural regions,Single,0.18147,37,139,0.11716,0.24577
1999,Hamburg,Urban regions,Married,0.27450,59,110,0.19072,0.35828
1999,Hamburg,Urban regions,Single,0.36336,51,110,0.27307,0.45366
1999,Lower Saxony,Urban regions,Married,0.46623,330,531,0.42376,0.50870
1999,Lower Saxony,Urban regions,Single,0.24479,167,531,0.20818,0.28139
1999,Lower Saxony,Urban regions,Divorced,0.06773,34,531,0.04634,0.08913
1999,Lower Saxony,Rural regions,Married,0.49629,372,584,0.45570,0.53687
1999,Lower Saxony,Rural regions,Single,0.15162,134,584,0.12251,0.18073
1999,Lower Saxony,Rural regions,Divorced,0.04992,38,584,0.03225,0.06760
1999,Lower Saxony,Rural regions,Widowed,0.07536,40,584,0.05393,0.09679
1999,Bremen,Urban regions,Married,0.37208,38,38,0.21633,0.52783
1999,North Rhine-Westphalia,Urban regions,Married,0.47219,1649,2631,0.45311,0.49127
1999,North Rhine-Westphalia,Urban regions,"Married, living apart",0.02249,72,2631,0.01682,0.02816
1999,North Rhine-Westphalia,Urban regions,Single,0.18336,602,2631,0.16857,0.19815
1999,North Rhine-Westphalia,Urban regions,Divorced,0.06185,149,2631,0.05264,0.07106
1999,North Rhine-Westphalia,Urban regions,Widowed,0.08911,159,2631,0.07822,0.09999
1999,North Rhine-Westphalia,Rural regions,Married,0.39891,44,44,0.25255,0.54527
1999,Hesse,Urban regions,Married,0.51674,482,733,0.48054,0.55294
1999,Hesse,Urban regions,Single,0.17382,172,733,0.14637,0.20128
1999,Hesse,Urban regions,Divorced,0.04265,40,733,0.02801,0.05729
1999,Hesse,Urban regions,Widowed,0.07239,39,733,0.05361,0.09116
1999,Hesse,Rural regions,Married,0.52997,88,124,0.44176,0.61817
1999,Hesse,Rural regions,Single,0.18016,36,124,0.11224,0.24808
1999,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.47299,366,575,0.43215,0.51384
1999,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.16250,119,575,0.13232,0.19268
1999,"Rhineland-Palatinate, Saarland",Urban regions,Divorced,0.08220,46,575,0.05973,0.10467
1999,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.08808,44,575,0.06489,0.11126
1999,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.52339,121,160,0.44575,0.60102
1999,"Rhineland-Palatinate, Saarland",Rural regions,Single,0.15644,39,160,0.09997,0.21291
1999,Baden-Wuerttemberg,Urban regions,Married,0.46411,945,1529,0.43910,0.48911
1999,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.02151,45,1529,0.01424,0.02879
1999,Baden-Wuerttemberg,Urban regions,Single,0.19184,372,1529,0.17210,0.21159
1999,Baden-Wuerttemberg,Urban regions,Divorced,0.05631,83,1529,0.04475,0.06787
1999,Baden-Wuerttemberg,Urban regions,Widowed,0.07678,84,1529,0.06343,0.09013
1999,Baden-Wuerttemberg,Rural regions,Married,0.52985,127,177,0.45611,0.60359
1999,Baden-Wuerttemberg,Rural regions,Single,0.18309,50,177,0.12595,0.24023
1999,Bavaria,Urban regions,Married,0.47132,564,883,0.43837,0.50426
1999,Bavaria,Urban regions,Single,0.19866,208,883,0.17232,0.22499
1999,Bavaria,Urban regions,Divorced,0.07550,55,883,0.05807,0.09294
1999,Bavaria,Urban regions,Widowed,0.08779,56,883,0.06911,0.10646
1999,Bavaria,Rural regions,Married,0.46870,564,878,0.43567,0.50173
1999,Bavaria,Rural regions,Single,0.18030,205,878,0.15486,0.20574
1999,Bavaria,Rural regions,Divorced,0.06408,56,878,0.04787,0.08029
1999,Bavaria,Rural regions,Widowed,0.08099,53,878,0.06293,0.09905
1999,Berlin,Urban regions,Married,0.35317,241,495,0.31102,0.39532
1999,Berlin,Urban regions,Single,0.25566,164,495,0.21719,0.29413
1999,Berlin,Urban regions,Divorced,0.11386,59,495,0.08585,0.14188
1999,Berlin,Urban regions,Widowed,0.06921,31,495,0.04682,0.09159
1999,Brandenburg,Rural regions,Married,0.46333,328,545,0.42143,0.50523
1999,Brandenburg,Rural regions,Single,0.20234,136,545,0.16858,0.23610
1999,Brandenburg,Rural regions,Divorced,0.07310,43,545,0.05122,0.09497
1999,Brandenburg,Rural regions,Widowed,0.08668,38,545,0.06303,0.11032
1999,Mecklenburg-Western Pomerania,Urban regions,Married,0.54260,32,32,0.36723,0.71797
1999,Mecklenburg-Western Pomerania,Rural regions,Married,0.42136,195,290,0.36443,0.47829
1999,Mecklenburg-Western Pomerania,Rural regions,Single,0.21546,95,290,0.16806,0.26287
1999,Saxony,Urban regions,Married,0.49597,344,555,0.45433,0.53760
1999,Saxony,Urban regions,Single,0.20762,142,555,0.17384,0.24139
1999,Saxony,Urban regions,Divorced,0.06592,35,555,0.04525,0.08658
1999,Saxony,Urban regions,Widowed,0.07851,34,555,0.05612,0.10091
1999,Saxony,Rural regions,Married,0.50264,366,552,0.46089,0.54439
1999,Saxony,Rural regions,Single,0.18549,144,552,0.15304,0.21795
1999,Saxony,Rural regions,Widowed,0.08890,42,552,0.06514,0.11266
1999,Saxony-Anhalt,Urban regions,Married,0.51471,81,117,0.42375,0.60566
1999,Saxony-Anhalt,Urban regions,Single,0.22299,36,117,0.14724,0.29874
1999,Saxony-Anhalt,Rural regions,Married,0.50145,332,545,0.45943,0.54346
1999,Saxony-Anhalt,Rural regions,Single,0.17599,136,545,0.14399,0.20799
1999,Saxony-Anhalt,Rural regions,Divorced,0.08679,41,545,0.06313,0.11044
1999,Saxony-Anhalt,Rural regions,Widowed,0.09242,36,545,0.06809,0.11676
1999,Thuringa,Urban regions,Married,0.43970,130,185,0.36798,0.51142
1999,Thuringa,Urban regions,Single,0.18979,55,185,0.13313,0.24646
1999,Thuringa,Rural regions,Married,0.44988,300,489,0.40574,0.49402
1999,Thuringa,Rural regions,Single,0.17212,118,489,0.13863,0.20561
1999,Thuringa,Rural regions,Divorced,0.08795,38,489,0.06282,0.11308
1999,Thuringa,Rural regions,Widowed,0.09897,33,489,0.07248,0.12547
2000,Schleswig-Holstein,Urban regions,Married,0.48886,173,233,0.42454,0.55319
2000,Schleswig-Holstein,Urban regions,Single,0.16296,60,233,0.11543,0.21048
2000,Schleswig-Holstein,Rural regions,Married,0.50534,281,360,0.45362,0.55706
2000,Schleswig-Holstein,Rural regions,Single,0.17353,79,360,0.13436,0.21271
2000,Hamburg,Urban regions,Married,0.37705,157,243,0.31599,0.43812
2000,Hamburg,Urban regions,Single,0.29068,86,243,0.23347,0.34789
2000,Lower Saxony,Urban regions,Married,0.49275,607,949,0.46092,0.52457
2000,Lower Saxony,Urban regions,Single,0.18652,212,949,0.16172,0.21131
2000,Lower Saxony,Urban regions,Divorced,0.05932,61,949,0.04429,0.07436
2000,Lower Saxony,Urban regions,Widowed,0.07201,69,949,0.05556,0.08847
2000,Lower Saxony,Rural regions,Married,0.48045,669,1038,0.45005,0.51086
2000,Lower Saxony,Rural regions,Single,0.17530,236,1038,0.15216,0.19844
2000,Lower Saxony,Rural regions,Divorced,0.05054,60,1038,0.03721,0.06387
2000,Lower Saxony,Rural regions,Widowed,0.07384,73,1038,0.05792,0.08975
2000,Bremen,Urban regions,Married,0.46476,106,152,0.38521,0.54432
2000,Bremen,Urban regions,Single,0.19179,46,152,0.12899,0.25458
2000,North Rhine-Westphalia,Urban regions,Married,0.49176,3195,4998,0.47790,0.50562
2000,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01822,109,4998,0.01451,0.02192
2000,North Rhine-Westphalia,Urban regions,Single,0.18795,1097,4998,0.17712,0.19879
2000,North Rhine-Westphalia,Urban regions,Divorced,0.05581,273,4998,0.04945,0.06218
2000,North Rhine-Westphalia,Urban regions,Widowed,0.08030,324,4998,0.07277,0.08784
2000,North Rhine-Westphalia,Rural regions,Married,0.51734,106,106,0.42176,0.61292
2000,Hesse,Urban regions,Married,0.48895,849,1339,0.46217,0.51574
2000,Hesse,Urban regions,"Married, living apart",0.02705,41,1339,0.01836,0.03575
2000,Hesse,Urban regions,Single,0.18644,300,1339,0.16558,0.20731
2000,Hesse,Urban regions,Divorced,0.04516,70,1339,0.03403,0.05629
2000,Hesse,Urban regions,Widowed,0.07502,79,1339,0.06090,0.08914
2000,Hesse,Rural regions,Married,0.55394,229,296,0.49721,0.61066
2000,Hesse,Rural regions,Single,0.15302,67,296,0.11194,0.19410
2000,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.49243,714,1081,0.46261,0.52225
2000,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.14935,197,1081,0.12809,0.17061
2000,"Rhineland-Palatinate, Saarland",Urban regions,Divorced,0.06020,72,1081,0.04602,0.07439
2000,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.09390,98,1081,0.07651,0.11130
2000,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.46796,232,301,0.41149,0.52442
2000,"Rhineland-Palatinate, Saarland",Rural regions,Single,0.14712,69,301,0.10703,0.18720
2000,Baden-Wuerttemberg,Urban regions,Married,0.48469,1694,2654,0.46567,0.50371
2000,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.01601,56,2654,0.01124,0.02079
2000,Baden-Wuerttemberg,Urban regions,Single,0.19374,627,2654,0.17870,0.20878
2000,Baden-Wuerttemberg,Urban regions,Divorced,0.04615,134,2654,0.03817,0.05413
2000,Baden-Wuerttemberg,Urban regions,Widowed,0.06490,143,2654,0.05553,0.07428
2000,Baden-Wuerttemberg,Rural regions,Married,0.51931,204,274,0.46004,0.57858
2000,Baden-Wuerttemberg,Rural regions,Single,0.18913,70,274,0.14268,0.23559
2000,Bavaria,Urban regions,Married,0.47666,1031,1594,0.45213,0.50119
2000,Bavaria,Urban regions,Single,0.21769,375,1594,0.19743,0.23796
2000,Bavaria,Urban regions,Divorced,0.06642,95,1594,0.05419,0.07865
2000,Bavaria,Urban regions,Widowed,0.07393,93,1594,0.06108,0.08678
2000,Bavaria,Rural regions,Married,0.47918,1110,1720,0.45556,0.50280
2000,Bavaria,Rural regions,Single,0.19755,407,1720,0.17873,0.21637
2000,Bavaria,Rural regions,Divorced,0.04975,89,1720,0.03947,0.06003
2000,Bavaria,Rural regions,Widowed,0.07971,114,1720,0.06691,0.09251
2000,Berlin,Urban regions,Married,0.35274,374,811,0.31983,0.38564
2000,Berlin,Urban regions,"Married, living apart",0.03804,37,811,0.02486,0.05121
2000,Berlin,Urban regions,Single,0.23290,241,811,0.20380,0.26201
2000,Berlin,Urban regions,Divorced,0.12188,108,811,0.09935,0.14441
2000,Berlin,Urban regions,Widowed,0.06717,51,811,0.04993,0.08441
2000,Brandenburg,Urban regions,Married,0.51504,43,43,0.36389,0.66619
2000,Brandenburg,Rural regions,Married,0.44767,543,929,0.41568,0.47966
2000,Brandenburg,Rural regions,Single,0.22902,246,929,0.20198,0.25605
2000,Brandenburg,Rural regions,Divorced,0.07548,70,929,0.05848,0.09248
2000,Brandenburg,Rural regions,Widowed,0.09308,70,929,0.07439,0.11177
2000,Mecklenburg-Western Pomerania,Urban regions,Married,0.42616,39,39,0.26893,0.58340
2000,Mecklenburg-Western Pomerania,Rural regions,Married,0.43299,269,479,0.38857,0.47741
2000,Mecklenburg-Western Pomerania,Rural regions,Single,0.19327,122,479,0.15788,0.22867
2000,Mecklenburg-Western Pomerania,Rural regions,Divorced,0.09447,43,479,0.06825,0.12069
2000,Mecklenburg-Western Pomerania,Rural regions,Widowed,0.11117,45,479,0.08299,0.13935
2000,Saxony,Urban regions,Married,0.45716,480,820,0.42304,0.49127
2000,Saxony,Urban regions,Single,0.21433,221,820,0.18622,0.24243
2000,Saxony,Urban regions,Divorced,0.07356,65,820,0.05568,0.09144
2000,Saxony,Urban regions,Widowed,0.07794,54,820,0.05958,0.09630
2000,Saxony,Rural regions,Married,0.49322,585,924,0.46096,0.52547
2000,Saxony,Rural regions,Single,0.18188,214,924,0.15700,0.20677
2000,Saxony,Rural regions,Divorced,0.06678,62,924,0.05068,0.08289
2000,Saxony,Rural regions,Widowed,0.08129,63,924,0.06366,0.09893
2000,Saxony-Anhalt,Urban regions,Married,0.52129,123,172,0.44641,0.59616
2000,Saxony-Anhalt,Urban regions,Single,0.21274,49,172,0.15140,0.27408
2000,Saxony-Anhalt,Rural regions,Married,0.53693,537,845,0.50329,0.57057
2000,Saxony-Anhalt,Rural regions,Single,0.17039,200,845,0.14503,0.19576
2000,Saxony-Anhalt,Rural regions,Divorced,0.07102,56,845,0.05369,0.08835
2000,Saxony-Anhalt,Rural regions,Widowed,0.07766,52,845,0.05960,0.09572
2000,Thuringa,Urban regions,Married,0.40943,152,232,0.34601,0.47284
2000,Thuringa,Urban regions,Single,0.22604,80,232,0.17210,0.27998
2000,Thuringa,Rural regions,Married,0.49094,473,754,0.45523,0.52665
2000,Thuringa,Rural regions,Single,0.18369,176,754,0.15603,0.21135
2000,Thuringa,Rural regions,Divorced,0.07490,55,754,0.05610,0.09370
2000,Thuringa,Rural regions,Widowed,0.09140,50,754,0.07082,0.11198
2001,Schleswig-Holstein,Urban regions,Married,0.49506,173,228,0.43002,0.56010
2001,Schleswig-Holstein,Urban regions,Single,0.15602,55,228,0.10881,0.20322
2001,Schleswig-Holstein,Rural regions,Married,0.51139,253,322,0.45671,0.56607
2001,Schleswig-Holstein,Rural regions,Single,0.17168,69,322,0.13043,0.21294
2001,Hamburg,Urban regions,Married,0.34354,130,214,0.27976,0.40731
2001,Hamburg,Urban regions,Single,0.29500,84,214,0.23375,0.35624
2001,Lower Saxony,Urban regions,Married,0.47895,545,873,0.44579,0.51210
2001,Lower Saxony,Urban regions,Single,0.19547,206,873,0.16915,0.22179
2001,Lower Saxony,Urban regions,Divorced,0.06711,62,873,0.05050,0.08372
2001,Lower Saxony,Urban regions,Widowed,0.06909,60,873,0.05225,0.08592
2001,Lower Saxony,Rural regions,Married,0.48288,611,947,0.45104,0.51472
2001,Lower Saxony,Rural regions,Single,0.17861,211,947,0.15420,0.20302
2001,Lower Saxony,Rural regions,Divorced,0.05155,57,947,0.03746,0.06564
2001,Lower Saxony,Rural regions,Widowed,0.07487,68,947,0.05810,0.09164
2001,Bremen,Urban regions,Married,0.41675,78,122,0.32891,0.50460
2001,Bremen,Urban regions,Single,0.22650,44,122,0.15192,0.30108
2001,North Rhine-Westphalia,Urban regions,Married,0.48587,2878,4528,0.47131,0.50043
2001,North Rhine-Westphalia,Urban regions,"Married, living apart",0.01723,101,4528,0.01344,0.02102
2001,North Rhine-Westphalia,Urban regions,Single,0.19023,1000,4528,0.17879,0.20166
2001,North Rhine-Westphalia,Urban regions,Divorced,0.06105,261,4528,0.05407,0.06802
2001,North Rhine-Westphalia,Urban regions,Widowed,0.07902,288,4528,0.07116,0.08688
2001,North Rhine-Westphalia,Rural regions,Married,0.49329,87,87,0.38762,0.59895
2001,Hesse,Urban regions,Married,0.49376,756,1180,0.46522,0.52230
2001,Hesse,Urban regions,"Married, living apart",0.02449,36,1180,0.01567,0.03331
2001,Hesse,Urban regions,Single,0.18055,255,1180,0.15860,0.20251
2001,Hesse,Urban regions,Divorced,0.04505,59,1180,0.03321,0.05689
2001,Hesse,Urban regions,Widowed,0.07776,74,1180,0.06248,0.09305
2001,Hesse,Rural regions,Married,0.53668,201,268,0.47687,0.59650
2001,Hesse,Rural regions,Single,0.17152,67,268,0.12630,0.21673
2001,"Rhineland-Palatinate, Saarland",Urban regions,Married,0.47122,648,999,0.44025,0.50219
2001,"Rhineland-Palatinate, Saarland",Urban regions,Single,0.16640,198,999,0.14330,0.18951
2001,"Rhineland-Palatinate, Saarland",Urban regions,Divorced,0.05993,70,999,0.04521,0.07466
2001,"Rhineland-Palatinate, Saarland",Urban regions,Widowed,0.08883,83,999,0.07118,0.10649
2001,"Rhineland-Palatinate, Saarland",Rural regions,Married,0.45336,213,304,0.39731,0.50942
2001,"Rhineland-Palatinate, Saarland",Rural regions,Single,0.13947,60,304,0.10046,0.17848
2001,"Rhineland-Palatinate, Saarland",Rural regions,Widowed,0.09320,31,304,0.06047,0.12594
2001,Baden-Wuerttemberg,Urban regions,Married,0.47505,1486,2344,0.45483,0.49527
2001,Baden-Wuerttemberg,Urban regions,"Married, living apart",0.01720,51,2344,0.01193,0.02246
2001,Baden-Wuerttemberg,Urban regions,Single,0.19892,557,2344,0.18276,0.21509
2001,Baden-Wuerttemberg,Urban regions,Divorced,0.05047,123,2344,0.04160,0.05933
2001,Baden-Wuerttemberg,Urban regions,Widowed,0.06320,127,2344,0.05334,0.07305
2001,Baden-Wuerttemberg,Rural regions,Married,0.53643,179,231,0.47199,0.60088
2001,Baden-Wuerttemberg,Rural regions,Single,0.17223,52,231,0.12343,0.22103
2001,Bavaria,Urban regions,Married,0.46285,934,1453,0.43720,0.48850
2001,Bavaria,Urban regions,Single,0.22109,337,1453,0.19974,0.24243
2001,Bavaria,Urban regions,Divorced,0.07595,96,1453,0.06232,0.08957
2001,Bavaria,Urban regions,Widowed,0.07063,86,1453,0.05745,0.08381
2001,Bavaria,Rural regions,Married,0.47568,966,1530,0.45064,0.50071
2001,Bavaria,Rural regions,Single,0.20627,377,1530,0.18599,0.22655
2001,Bavaria,Rural regions,Divorced,0.05488,88,1530,0.04347,0.06630
2001,Bavaria,Rural regions,Widowed,0.07998,99,1530,0.06639,0.09358
2001,Berlin,Urban regions,Married,0.34779,352,790,0.31456,0.38102
2001,Berlin,Urban regions,"Married, living apart",0.04155,36,790,0.02763,0.05548
2001,Berlin,Urban regions,Single,0.24964,254,790,0.21944,0.27984
2001,Berlin,Urban regions,Divorced,0.11965,104,790,0.09700,0.14229
2001,Berlin,Urban regions,Widowed,0.05661,44,790,0.04048,0.07273
2001,Brandenburg,Urban regions,Married,0.53604,43,43,0.38521,0.68686
2001,Brandenburg,Rural regions,Married,0.45228,514,868,0.41915,0.48541
2001,Brandenburg,Rural regions,Single,0.22419,226,868,0.19643,0.25195
2001,Brandenburg,Rural regions,Divorced,0.07230,62,868,0.05506,0.08954
2001,Brandenburg,Rural regions,Widowed,0.09523,66,868,0.07569,0.11477
2001,Mecklenburg-Western Pomerania,Urban regions,Married,0.41120,33,33,0.24072,0.58169
2001,Mecklenburg-Western Pomerania,Rural regions,Married,0.42370,244,431,0.37700,0.47041
2001,Mecklenburg-Western Pomerania,Rural regions,Single,0.18286,106,431,0.14632,0.21939
2001,Mecklenburg-Western Pomerania,Rural regions,Divorced,0.10655,39,431,0.07739,0.13571
2001,Mecklenburg-Western Pomerania,Rural regions,Widowed,0.11480,42,431,0.08467,0.14493
2001,Saxony,Urban regions,Married,0.44750,452,779,0.41255,0.48244
2001,Saxony,Urban regions,Single,0.23680,220,779,0.20693,0.26667
2001,Saxony,Urban regions,Divorced,0.07132,57,779,0.05324,0.08941
2001,Saxony,Urban regions,Widowed,0.08051,50,779,0.06139,0.09962
2001,Saxony,Rural regions,Married,0.50938,538,845,0.47566,0.54311
2001,Saxony,Rural regions,Single,0.18279,192,845,0.15671,0.20887
2001,Saxony,Rural regions,Divorced,0.06706,58,845,0.05019,0.08394
2001,Saxony,Rural regions,Widowed,0.08427,57,845,0.06553,0.10301
2001,Saxony-Anhalt,Urban regions,Married,0.52275,115,159,0.44487,0.60063
2001,Saxony-Anhalt,Urban regions,Single,0.22663,44,159,0.16135,0.29191
2001,Saxony-Anhalt,Rural regions,Married,0.52749,507,804,0.49296,0.56202
2001,Saxony-Anhalt,Rural regions,Single,0.17891,200,804,0.15240,0.20542
2001,Saxony-Anhalt,Rural regions,Divorced,0.07276,50,804,0.05479,0.09072
2001,Saxony-Anhalt,Rural regions,Widowed,0.07457,47,804,0.05640,0.09274
2001,Thuringa,Urban regions,Married,0.38824,147,231,0.32526,0.45123
2001,Thuringa,Urban regions,Single,0.27230,84,231,0.21477,0.32983
2001,Thuringa,Rural regions,Married,0.47100,408,667,0.43309,0.50891
2001,Thuringa,Rural regions,Single,0.18864,160,667,0.15893,0.21835
2001,Thuringa,Rural regions,Divorced,0.08269,52,667,0.06177,0.10361
2001,Thuringa,Rural regions,Widowed,0.09888,47,667,0.07621,0.12155
2002,Schleswig-Holstein,Urban regions,Married,0.48548,194,259,0.42449,0.54646
2002,Schleswig-Holstein,Urban regions,Single,0.16565,65,259,0.12028,0.21101
2002,Schleswig-Holstein,Rural regions,Married,0.47562,271,355,0.42359,0.52764
2002,Schleswig-Holstein,Rural regions,Single,0.20484,84,355,0.16280,0.24688
2002,Hamburg,Urban regions,Married,0.35250,173,270,0.29540,0.40959
