year,quintil_oecd,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,3rd Quintile,West,Single,0.20609,410,1748,0.18712,0.22505
1996,3rd Quintile,West,Divorced,0.07110,82,1748,0.05905,0.08316
1996,3rd Quintile,West,Widowed,0.10055,93,1748,0.08645,0.11466
1996,3rd Quintile,East,Married,0.64855,606,896,0.61727,0.67983
1996,3rd Quintile,East,Single,0.18266,191,896,0.15735,0.20798
1996,3rd Quintile,East,Divorced,0.05984,42,896,0.04430,0.07539
1996,3rd Quintile,East,Widowed,0.09323,57,896,0.07418,0.11228
1996,4th Quintile,West,Married,0.59000,1228,2023,0.56856,0.61144
1996,4th Quintile,West,"Married, living apart",0.02208,49,2023,0.01568,0.02849
1996,4th Quintile,West,Single,0.24949,538,2023,0.23063,0.26835
1996,4th Quintile,West,Divorced,0.06333,104,2023,0.05271,0.07394
1996,4th Quintile,West,Widowed,0.07510,104,2023,0.06361,0.08659
1996,4th Quintile,East,Married,0.67152,457,667,0.63585,0.70719
1996,4th Quintile,East,Single,0.22553,176,667,0.19379,0.25727
1996,4th Quintile,East,Widowed,0.06236,34,667,0.04400,0.08073
1996,5th Quintile,West,Married,0.60273,1269,2066,0.58162,0.62383
1996,5th Quintile,West,"Married, living apart",0.02061,46,2066,0.01448,0.02674
1996,5th Quintile,West,Single,0.24201,535,2066,0.22353,0.26048
1996,5th Quintile,West,Divorced,0.06105,110,2066,0.05072,0.07137
1996,5th Quintile,West,Widowed,0.07361,106,2066,0.06235,0.08487
1996,5th Quintile,East,Married,0.74281,279,342,0.69642,0.78920
1996,5th Quintile,East,Single,0.15225,63,342,0.11412,0.19039
1997,1st Quintile,West,Married,0.47718,1007,1680,0.45329,0.50107
1997,1st Quintile,West,"Married, living apart",0.04812,75,1680,0.03788,0.05835
1997,1st Quintile,West,Single,0.21383,358,1680,0.19422,0.23344
1997,1st Quintile,West,Divorced,0.10524,104,1680,0.09056,0.11992
1997,1st Quintile,West,Widowed,0.15563,136,1680,0.13829,0.17297
1997,1st Quintile,East,Married,0.41974,352,685,0.38276,0.45673
1997,1st Quintile,East,Single,0.27792,191,685,0.24435,0.31149
1997,1st Quintile,East,Divorced,0.16218,93,685,0.13455,0.18980
1997,1st Quintile,East,Widowed,0.10979,49,685,0.08636,0.13322
1997,2nd Quintile,West,Married,0.56778,1145,1753,0.54458,0.59098
1997,2nd Quintile,West,"Married, living apart",0.02870,45,1753,0.02089,0.03652
1997,2nd Quintile,West,Single,0.18850,361,1753,0.17018,0.20681
1997,2nd Quintile,West,Divorced,0.08388,87,1753,0.07090,0.09687
1997,2nd Quintile,West,Widowed,0.13114,115,1753,0.11533,0.14694
1997,2nd Quintile,East,Married,0.56196,585,972,0.53075,0.59316
1997,2nd Quintile,East,Single,0.22013,240,972,0.19407,0.24619
1997,2nd Quintile,East,Divorced,0.06998,59,972,0.05393,0.08602
1997,2nd Quintile,East,Widowed,0.13140,88,972,0.11015,0.15265
1997,3rd Quintile,West,Married,0.59655,1136,1772,0.57370,0.61940
1997,3rd Quintile,West,"Married, living apart",0.02669,38,1772,0.01918,0.03420
1997,3rd Quintile,West,Single,0.22092,422,1772,0.20160,0.24025
1997,3rd Quintile,West,Divorced,0.05916,81,1772,0.04817,0.07015
1997,3rd Quintile,West,Widowed,0.09668,95,1772,0.08291,0.11044
1997,3rd Quintile,East,Married,0.64516,567,838,0.61274,0.67757
1997,3rd Quintile,East,Single,0.21156,195,838,0.18389,0.23923
1997,3rd Quintile,East,Divorced,0.04425,35,838,0.03032,0.05818
1997,3rd Quintile,East,Widowed,0.07976,41,838,0.06140,0.09811
1997,4th Quintile,West,Married,0.59222,1193,1948,0.57039,0.61405
1997,4th Quintile,West,"Married, living apart",0.01978,42,1948,0.01360,0.02597
1997,4th Quintile,West,Single,0.25507,518,1948,0.23571,0.27443
1997,4th Quintile,West,Divorced,0.06197,104,1948,0.05126,0.07267
1997,4th Quintile,West,Widowed,0.07096,91,1948,0.05956,0.08237
1997,4th Quintile,East,Married,0.66626,464,679,0.63077,0.70176
1997,4th Quintile,East,Single,0.22146,180,679,0.19021,0.25272
1997,4th Quintile,East,Widowed,0.06626,35,679,0.04754,0.08498
1997,5th Quintile,West,Married,0.60185,1256,2040,0.58060,0.62310
1997,5th Quintile,West,"Married, living apart",0.02088,45,2040,0.01468,0.02709
1997,5th Quintile,West,Single,0.23442,513,2040,0.21603,0.25281
1997,5th Quintile,West,Divorced,0.06146,113,2040,0.05104,0.07189
1997,5th Quintile,West,Widowed,0.08138,113,2040,0.06951,0.09325
1997,5th Quintile,East,Married,0.71221,269,339,0.66395,0.76048
1997,5th Quintile,East,Single,0.17583,70,339,0.13524,0.21641
1998,1st Quintile,West,Married,0.47654,1003,1704,0.45282,0.50026
1998,1st Quintile,West,"Married, living apart",0.05319,81,1704,0.04253,0.06385
1998,1st Quintile,West,Single,0.23894,389,1704,0.21869,0.25920
1998,1st Quintile,West,Divorced,0.10923,119,1704,0.09441,0.12404
1998,1st Quintile,West,Widowed,0.12210,112,1704,0.10655,0.13765
1998,1st Quintile,East,Married,0.39894,304,610,0.36005,0.43783
1998,1st Quintile,East,Single,0.31074,190,610,0.27398,0.34750
1998,1st Quintile,East,Divorced,0.15703,83,610,0.12813,0.18592
1998,1st Quintile,East,Widowed,0.09348,33,610,0.07036,0.11660
1998,2nd Quintile,West,Married,0.56605,1051,1675,0.54231,0.58980
1998,2nd Quintile,West,"Married, living apart",0.02171,41,1675,0.01473,0.02869
1998,2nd Quintile,West,Single,0.21372,381,1675,0.19409,0.23336
1998,2nd Quintile,West,Divorced,0.07477,94,1675,0.06217,0.08737
1998,2nd Quintile,West,Widowed,0.12374,108,1675,0.10797,0.13952
1998,2nd Quintile,East,Married,0.57622,495,816,0.54229,0.61015
1998,2nd Quintile,East,Single,0.23134,210,816,0.20239,0.26029
1998,2nd Quintile,East,Divorced,0.06446,47,816,0.04760,0.08132
1998,2nd Quintile,East,Widowed,0.11261,64,816,0.09090,0.13431
1998,3rd Quintile,West,Married,0.60589,1045,1647,0.58229,0.62950
1998,3rd Quintile,West,"Married, living apart",0.02261,31,1647,0.01543,0.02979
1998,3rd Quintile,West,Single,0.20468,384,1647,0.18519,0.22417
1998,3rd Quintile,West,Divorced,0.05641,81,1647,0.04526,0.06755
1998,3rd Quintile,West,Widowed,0.11040,106,1647,0.09526,0.12554
1998,3rd Quintile,East,Married,0.62745,598,923,0.59625,0.65866
1998,3rd Quintile,East,Single,0.19468,218,923,0.16912,0.22024
1998,3rd Quintile,East,Divorced,0.05516,41,923,0.04042,0.06990
1998,3rd Quintile,East,Widowed,0.10877,66,923,0.08867,0.12887
1998,4th Quintile,West,Married,0.56741,1123,1891,0.54508,0.58975
1998,4th Quintile,West,"Married, living apart",0.02193,36,1891,0.01533,0.02853
1998,4th Quintile,West,Single,0.26088,526,1891,0.24108,0.28067
1998,4th Quintile,West,Divorced,0.06612,101,1891,0.05491,0.07732
1998,4th Quintile,West,Widowed,0.08366,105,1891,0.07118,0.09615
1998,4th Quintile,East,Married,0.66308,477,709,0.62827,0.69790
1998,4th Quintile,East,Single,0.20430,164,709,0.17460,0.23400
1998,4th Quintile,East,Divorced,0.04980,32,709,0.03377,0.06582
1998,4th Quintile,East,Widowed,0.07320,36,709,0.05401,0.09238
1998,5th Quintile,West,Married,0.62711,1224,1886,0.60528,0.64894
1998,5th Quintile,West,"Married, living apart",0.02494,46,1886,0.01790,0.03198
1998,5th Quintile,West,Single,0.21229,428,1886,0.19383,0.23075
1998,5th Quintile,West,Divorced,0.06292,99,1886,0.05196,0.07388
1998,5th Quintile,West,Widowed,0.07274,89,1886,0.06101,0.08446
1998,5th Quintile,East,Married,0.67091,275,366,0.62271,0.71912
1998,5th Quintile,East,Single,0.18585,91,366,0.14595,0.22576
1999,1st Quintile,West,Married,0.45193,992,1794,0.42889,0.47496
1999,1st Quintile,West,"Married, living apart",0.04986,84,1794,0.03978,0.05993
1999,1st Quintile,West,Single,0.25170,434,1794,0.23161,0.27179
1999,1st Quintile,West,Divorced,0.11768,149,1794,0.10276,0.13259
1999,1st Quintile,West,Widowed,0.12883,135,1794,0.11333,0.14434
1999,1st Quintile,East,Married,0.39495,373,805,0.36116,0.42874
1999,1st Quintile,East,"Married, living apart",0.04321,34,805,0.02916,0.05727
1999,1st Quintile,East,Single,0.29995,247,805,0.26828,0.33163
1999,1st Quintile,East,Divorced,0.17755,108,805,0.15114,0.20396
1999,1st Quintile,East,Widowed,0.08433,43,805,0.06513,0.10354
1999,2nd Quintile,West,Married,0.56269,1170,1847,0.54006,0.58532
1999,2nd Quintile,West,"Married, living apart",0.02669,46,1847,0.01934,0.03404
1999,2nd Quintile,West,Single,0.20654,402,1847,0.18807,0.22501
1999,2nd Quintile,West,Divorced,0.07105,98,1847,0.05933,0.08277
1999,2nd Quintile,West,Widowed,0.13304,131,1847,0.11754,0.14853
1999,2nd Quintile,East,Married,0.54932,611,1004,0.51852,0.58011
1999,2nd Quintile,East,Single,0.24143,257,1004,0.21495,0.26792
1999,2nd Quintile,East,Divorced,0.06406,61,1004,0.04890,0.07921
1999,2nd Quintile,East,Widowed,0.12223,75,1004,0.10196,0.14250
1999,3rd Quintile,West,Married,0.58693,1198,1899,0.56477,0.60908
1999,3rd Quintile,West,"Married, living apart",0.01595,31,1899,0.01031,0.02158
1999,3rd Quintile,West,Single,0.23111,458,1899,0.21214,0.25007
1999,3rd Quintile,West,Divorced,0.07302,106,1899,0.06132,0.08473
1999,3rd Quintile,West,Widowed,0.09300,106,1899,0.07993,0.10607
1999,3rd Quintile,East,Married,0.61832,583,920,0.58691,0.64973
1999,3rd Quintile,East,Single,0.20993,214,920,0.18360,0.23626
1999,3rd Quintile,East,Divorced,0.05980,50,920,0.04447,0.07514
1999,3rd Quintile,East,Widowed,0.10509,73,920,0.08526,0.12492
1999,4th Quintile,West,Married,0.59558,1330,2133,0.57475,0.61641
1999,4th Quintile,West,"Married, living apart",0.01430,36,2133,0.00926,0.01934
1999,4th Quintile,West,Single,0.24202,537,2133,0.22384,0.26020
1999,4th Quintile,West,Divorced,0.06632,112,2133,0.05576,0.07688
1999,4th Quintile,West,Widowed,0.08177,118,2133,0.07014,0.09340
1999,4th Quintile,East,Married,0.64665,420,627,0.60920,0.68410
1999,4th Quintile,East,Single,0.18800,141,627,0.15739,0.21861
1999,4th Quintile,East,Divorced,0.06459,32,627,0.04534,0.08385
1999,4th Quintile,East,Widowed,0.08770,34,627,0.06554,0.10986
1999,5th Quintile,West,Married,0.61264,1381,2218,0.59236,0.63292
1999,5th Quintile,West,"Married, living apart",0.02771,53,2218,0.02088,0.03454
1999,5th Quintile,West,Single,0.22175,539,2218,0.20445,0.23904
1999,5th Quintile,West,Divorced,0.06617,140,2218,0.05582,0.07651
1999,5th Quintile,West,Widowed,0.07174,105,2218,0.06100,0.08248
1999,5th Quintile,East,Married,0.66620,262,363,0.61762,0.71478
1999,5th Quintile,East,Single,0.22815,101,363,0.18492,0.27138
2000,1st Quintile,West,Married,0.46553,986,1753,0.44217,0.48889
2000,1st Quintile,West,"Married, living apart",0.04124,75,1753,0.03193,0.05055
2000,1st Quintile,West,Single,0.24414,419,1753,0.22402,0.26425
2000,1st Quintile,West,Divorced,0.10747,133,1753,0.09297,0.12198
2000,1st Quintile,West,Widowed,0.14162,140,1753,0.12529,0.15794
2000,1st Quintile,East,Married,0.37196,357,827,0.33899,0.40492
2000,1st Quintile,East,"Married, living apart",0.03094,31,827,0.01913,0.04275
2000,1st Quintile,East,Single,0.30437,263,827,0.27299,0.33575
2000,1st Quintile,East,Divorced,0.19435,124,827,0.16736,0.22133
2000,1st Quintile,East,Widowed,0.09839,52,827,0.07808,0.11870
2000,2nd Quintile,West,Married,0.56349,1151,1810,0.54063,0.58634
2000,2nd Quintile,West,"Married, living apart",0.02204,35,1810,0.01527,0.02880
2000,2nd Quintile,West,Single,0.22080,397,1810,0.20168,0.23991
2000,2nd Quintile,West,Divorced,0.06714,99,1810,0.05560,0.07867
2000,2nd Quintile,West,Widowed,0.12654,128,1810,0.11122,0.14186
2000,2nd Quintile,East,Married,0.57746,553,921,0.54554,0.60938
2000,2nd Quintile,East,Single,0.24704,253,921,0.21917,0.27491
2000,2nd Quintile,East,Divorced,0.05657,50,921,0.04165,0.07150
2000,2nd Quintile,East,Widowed,0.10897,65,921,0.08883,0.12911
2000,3rd Quintile,West,Married,0.58902,1141,1774,0.56612,0.61193
2000,3rd Quintile,West,"Married, living apart",0.01757,32,1774,0.01146,0.02369
2000,3rd Quintile,West,Single,0.23994,409,1774,0.22006,0.25982
2000,3rd Quintile,West,Divorced,0.06163,89,1774,0.05043,0.07282
2000,3rd Quintile,West,Widowed,0.09184,103,1774,0.07839,0.10528
2000,3rd Quintile,East,Married,0.61139,604,945,0.58029,0.64248
2000,3rd Quintile,East,Single,0.20282,219,945,0.17717,0.22847
2000,3rd Quintile,East,Divorced,0.06994,54,945,0.05367,0.08621
2000,3rd Quintile,East,Widowed,0.10225,68,945,0.08293,0.12158
2000,4th Quintile,West,Married,0.61589,1271,2027,0.59471,0.63707
2000,4th Quintile,West,"Married, living apart",0.01157,32,2027,0.00691,0.01622
2000,4th Quintile,West,Single,0.23794,514,2027,0.21940,0.25649
2000,4th Quintile,West,Divorced,0.06264,111,2027,0.05209,0.07319
2000,4th Quintile,West,Widowed,0.07196,99,2027,0.06071,0.08321
2000,4th Quintile,East,Married,0.62900,426,632,0.59131,0.66669
2000,4th Quintile,East,Single,0.21443,165,632,0.18240,0.24645
2000,4th Quintile,East,Widowed,0.10412,41,632,0.08029,0.12795
2000,5th Quintile,West,Married,0.60123,1363,2190,0.58071,0.62174
2000,5th Quintile,West,"Married, living apart",0.02407,48,2190,0.01765,0.03050
2000,5th Quintile,West,Single,0.22789,522,2190,0.21032,0.24546
2000,5th Quintile,West,Divorced,0.07291,152,2190,0.06202,0.08381
2000,5th Quintile,West,Widowed,0.07390,105,2190,0.06294,0.08486
2000,5th Quintile,East,Married,0.69370,237,317,0.64288,0.74453
2000,5th Quintile,East,Single,0.20179,80,317,0.15754,0.24604
2001,1st Quintile,West,Married,0.44956,1431,2701,0.43079,0.46832
2001,1st Quintile,West,"Married, living apart",0.04211,115,2701,0.03454,0.04969
2001,1st Quintile,West,Single,0.26444,673,2701,0.24780,0.28107
2001,1st Quintile,West,Divorced,0.11828,254,2701,0.10610,0.13046
2001,1st Quintile,West,Widowed,0.12561,228,2701,0.11311,0.13811
2001,1st Quintile,East,Married,0.32151,441,1179,0.29483,0.34818
2001,1st Quintile,East,"Married, living apart",0.03528,47,1179,0.02474,0.04581
2001,1st Quintile,East,Single,0.34215,420,1179,0.31506,0.36924
2001,1st Quintile,East,Divorced,0.20476,193,1179,0.18172,0.22780
2001,1st Quintile,East,Widowed,0.09631,78,1179,0.07946,0.11316
2001,2nd Quintile,West,Married,0.58292,1904,2953,0.56513,0.60070
2001,2nd Quintile,West,"Married, living apart",0.02282,62,2953,0.01743,0.02821
2001,2nd Quintile,West,Single,0.22584,630,2953,0.21075,0.24092
2001,2nd Quintile,West,Divorced,0.06006,138,2953,0.05149,0.06863
2001,2nd Quintile,West,Widowed,0.10837,219,2953,0.09715,0.11958
2001,2nd Quintile,East,Married,0.58056,875,1388,0.55459,0.60653
2001,2nd Quintile,East,Single,0.22380,318,1388,0.20187,0.24574
2001,2nd Quintile,East,Divorced,0.06348,73,1388,0.05065,0.07631
2001,2nd Quintile,East,Widowed,0.12501,122,1388,0.10761,0.14242
2001,3rd Quintile,West,Married,0.60738,2124,3234,0.59054,0.62421
2001,3rd Quintile,West,"Married, living apart",0.02126,60,3234,0.01629,0.02624
2001,3rd Quintile,West,Single,0.22553,695,3234,0.21113,0.23994
2001,3rd Quintile,West,Divorced,0.06723,173,3234,0.05859,0.07586
2001,3rd Quintile,West,Widowed,0.07860,182,3234,0.06932,0.08788
2001,3rd Quintile,East,Married,0.60191,836,1281,0.57509,0.62873
2001,3rd Quintile,East,Single,0.20840,289,1281,0.18615,0.23065
2001,3rd Quintile,East,Divorced,0.05081,59,1281,0.03878,0.06284
2001,3rd Quintile,East,Widowed,0.11441,97,1281,0.09698,0.13185
2001,4th Quintile,West,Married,0.58633,2278,3651,0.57035,0.60231
2001,4th Quintile,West,"Married, living apart",0.01339,62,3651,0.00966,0.01712
2001,4th Quintile,West,Single,0.25377,896,3651,0.23965,0.26788
2001,4th Quintile,West,Divorced,0.06106,190,3651,0.05329,0.06883
2001,4th Quintile,West,Widowed,0.08545,225,3651,0.07638,0.09452
2001,4th Quintile,East,Married,0.64723,626,954,0.61689,0.67757
2001,4th Quintile,East,Single,0.20547,222,954,0.17982,0.23113
2001,4th Quintile,East,Divorced,0.06181,56,954,0.04652,0.07710
2001,4th Quintile,East,Widowed,0.07595,50,954,0.05913,0.09277
2001,5th Quintile,West,Married,0.62710,2588,3944,0.61200,0.64219
2001,5th Quintile,West,"Married, living apart",0.02255,75,3944,0.01792,0.02718
2001,5th Quintile,West,Single,0.21439,832,3944,0.20158,0.22721
2001,5th Quintile,West,Divorced,0.06637,242,3944,0.05860,0.07414
2001,5th Quintile,West,Widowed,0.06959,207,3944,0.06165,0.07753
2001,5th Quintile,East,Married,0.64940,388,528,0.60866,0.69014
2001,5th Quintile,East,Single,0.22252,140,528,0.18700,0.25803
2002,1st Quintile,West,Married,0.44343,1238,2403,0.42356,0.46330
2002,1st Quintile,West,"Married, living apart",0.04065,96,2403,0.03276,0.04855
2002,1st Quintile,West,Single,0.27672,623,2403,0.25883,0.29461
2002,1st Quintile,West,Divorced,0.11626,230,2403,0.10344,0.12908
2002,1st Quintile,West,Widowed,0.12293,216,2403,0.10980,0.13606
2002,1st Quintile,East,Married,0.32302,401,1066,0.29493,0.35110
2002,1st Quintile,East,"Married, living apart",0.03725,45,1066,0.02588,0.04862
2002,1st Quintile,East,Single,0.35528,379,1066,0.32653,0.38402
2002,1st Quintile,East,Divorced,0.20105,173,1066,0.17698,0.22512
2002,1st Quintile,East,Widowed,0.08340,68,1066,0.06680,0.10001
2002,2nd Quintile,West,Married,0.59218,1730,2699,0.57364,0.61073
2002,2nd Quintile,West,"Married, living apart",0.02864,78,2699,0.02235,0.03494
2002,2nd Quintile,West,Single,0.20379,540,2699,0.18859,0.21899
2002,2nd Quintile,West,Divorced,0.06528,140,2699,0.05595,0.07460
2002,2nd Quintile,West,Widowed,0.11011,211,2699,0.09830,0.12192
2002,2nd Quintile,East,Married,0.56420,740,1204,0.53618,0.59223
2002,2nd Quintile,East,Single,0.22020,279,1204,0.19678,0.24362
2002,2nd Quintile,East,Divorced,0.06648,71,1204,0.05240,0.08056
2002,2nd Quintile,East,Widowed,0.13517,114,1204,0.11585,0.15449
2002,3rd Quintile,West,Married,0.60792,1812,2866,0.59005,0.62580
2002,3rd Quintile,West,"Married, living apart",0.01697,54,2866,0.01224,0.02170
2002,3rd Quintile,West,Single,0.22725,669,2866,0.21190,0.24259
2002,3rd Quintile,West,Divorced,0.06598,158,2866,0.05689,0.07507
2002,3rd Quintile,West,Widowed,0.08188,173,2866,0.07184,0.09192
2002,3rd Quintile,East,Married,0.58933,726,1155,0.56094,0.61771
2002,3rd Quintile,East,Single,0.25105,289,1155,0.22603,0.27607
2002,3rd Quintile,East,Divorced,0.05986,60,1155,0.04617,0.07355
2002,3rd Quintile,East,Widowed,0.08624,80,1155,0.07004,0.10243
2002,4th Quintile,West,Married,0.58406,2078,3334,0.56732,0.60079
2002,4th Quintile,West,"Married, living apart",0.01114,48,3334,0.00758,0.01470
2002,4th Quintile,West,Single,0.25101,789,3334,0.23629,0.26573
2002,4th Quintile,West,Divorced,0.07146,216,3334,0.06271,0.08020
2002,4th Quintile,West,Widowed,0.08234,203,3334,0.07301,0.09167
2002,4th Quintile,East,Married,0.59846,661,1022,0.56839,0.62853
2002,4th Quintile,East,Single,0.21097,230,1022,0.18595,0.23600
2002,4th Quintile,East,Divorced,0.06133,53,1022,0.04661,0.07605
2002,4th Quintile,East,Widowed,0.10896,78,1022,0.08984,0.12807
2002,5th Quintile,West,Married,0.59772,2800,4306,0.58307,0.61237
2002,5th Quintile,West,"Married, living apart",0.02238,75,4306,0.01796,0.02680
2002,5th Quintile,West,Single,0.22803,961,4306,0.21550,0.24056
2002,5th Quintile,West,Divorced,0.07473,261,4306,0.06688,0.08259
2002,5th Quintile,West,Widowed,0.07714,209,4306,0.06917,0.08511
2002,5th Quintile,East,Married,0.60614,432,660,0.56884,0.64345
2002,5th Quintile,East,Single,0.24207,184,660,0.20936,0.27477
2002,5th Quintile,East,Divorced,0.09004,44,660,0.06818,0.11189
2003,1st Quintile,West,Married,0.42405,1158,2381,0.40419,0.44390
2003,1st Quintile,West,"Married, living apart",0.04619,116,2381,0.03776,0.05462
2003,1st Quintile,West,Single,0.28494,639,2381,0.26680,0.30307
2003,1st Quintile,West,Divorced,0.12079,246,2381,0.10769,0.13388
2003,1st Quintile,West,Widowed,0.12404,222,2381,0.11080,0.13729
2003,1st Quintile,East,Married,0.30723,374,1029,0.27902,0.33543
2003,1st Quintile,East,"Married, living apart",0.03851,47,1029,0.02675,0.05028
2003,1st Quintile,East,Single,0.38328,390,1029,0.35356,0.41300
2003,1st Quintile,East,Divorced,0.20339,168,1029,0.17878,0.22799
2003,1st Quintile,East,Widowed,0.06759,50,1029,0.05225,0.08294
2003,2nd Quintile,West,Married,0.59193,1617,2554,0.57286,0.61099
2003,2nd Quintile,West,"Married, living apart",0.02010,60,2554,0.01466,0.02554
2003,2nd Quintile,West,Single,0.20449,511,2554,0.18884,0.22013
2003,2nd Quintile,West,Divorced,0.07245,158,2554,0.06240,0.08251
2003,2nd Quintile,West,Widowed,0.11104,208,2554,0.09885,0.12322
2003,2nd Quintile,East,Married,0.53912,759,1289,0.51189,0.56634
2003,2nd Quintile,East,Single,0.24715,324,1289,0.22359,0.27071
2003,2nd Quintile,East,Divorced,0.06780,87,1289,0.05407,0.08153
2003,2nd Quintile,East,Widowed,0.13243,119,1289,0.11392,0.15094
2003,3rd Quintile,West,Married,0.59147,1791,2868,0.57348,0.60946
2003,3rd Quintile,West,"Married, living apart",0.01584,48,2868,0.01127,0.02041
2003,3rd Quintile,West,Single,0.22764,673,2868,0.21229,0.24299
2003,3rd Quintile,West,Divorced,0.07101,166,2868,0.06161,0.08041
2003,3rd Quintile,West,Widowed,0.09404,190,2868,0.08336,0.10472
2003,3rd Quintile,East,Married,0.58171,741,1182,0.55357,0.60984
2003,3rd Quintile,East,Single,0.23090,289,1182,0.20686,0.25493
2003,3rd Quintile,East,Divorced,0.05947,55,1182,0.04598,0.07296
2003,3rd Quintile,East,Widowed,0.10611,97,1182,0.08855,0.12368
2003,4th Quintile,West,Married,0.57572,2144,3474,0.55928,0.59215
2003,4th Quintile,West,"Married, living apart",0.01753,65,3474,0.01317,0.02189
2003,4th Quintile,West,Single,0.25759,871,3474,0.24305,0.27214
2003,4th Quintile,West,Divorced,0.07312,202,3474,0.06446,0.08177
2003,4th Quintile,West,Widowed,0.07604,192,3474,0.06723,0.08486
2003,4th Quintile,East,Married,0.60343,606,980,0.57278,0.63407
2003,4th Quintile,East,Single,0.23231,257,980,0.20585,0.25876
2003,4th Quintile,East,Divorced,0.05882,47,980,0.04408,0.07356
2003,4th Quintile,East,Widowed,0.09179,70,980,0.07370,0.10988
2003,5th Quintile,West,Married,0.61977,3771,5541,0.60698,0.63255
2003,5th Quintile,West,"Married, living apart",0.02295,105,5541,0.01901,0.02689
2003,5th Quintile,West,Single,0.23125,1172,5541,0.22014,0.24235
2003,5th Quintile,West,Divorced,0.06555,285,5541,0.05904,0.07207
2003,5th Quintile,West,Widowed,0.06048,208,5541,0.05421,0.06676
2003,5th Quintile,East,Married,0.61415,537,771,0.57977,0.64854
2003,5th Quintile,East,Single,0.21292,185,771,0.18400,0.24183
2003,5th Quintile,East,Divorced,0.08248,49,771,0.06305,0.10192
2004,1st Quintile,West,Married,0.40768,1055,2254,0.38739,0.42797
2004,1st Quintile,West,"Married, living apart",0.04002,96,2254,0.03192,0.04811
2004,1st Quintile,West,Single,0.31021,664,2254,0.29111,0.32931
2004,1st Quintile,West,Divorced,0.12578,238,2254,0.11209,0.13948
2004,1st Quintile,West,Widowed,0.11631,201,2254,0.10307,0.12955
2004,1st Quintile,East,Married,0.29267,354,981,0.26418,0.32115
2004,1st Quintile,East,Single,0.41543,413,981,0.38458,0.44629
2004,1st Quintile,East,Divorced,0.18926,162,981,0.16474,0.21379
2004,1st Quintile,East,Widowed,0.06983,52,981,0.05387,0.08578
2004,2nd Quintile,West,Married,0.55680,1520,2532,0.53745,0.57615
2004,2nd Quintile,West,"Married, living apart",0.02638,70,2532,0.02013,0.03262
2004,2nd Quintile,West,Single,0.22471,547,2532,0.20845,0.24097
2004,2nd Quintile,West,Divorced,0.07773,182,2532,0.06729,0.08816
2004,2nd Quintile,West,Widowed,0.11438,213,2532,0.10198,0.12678
2004,2nd Quintile,East,Married,0.52898,736,1229,0.50106,0.55690
2004,2nd Quintile,East,Single,0.25325,310,1229,0.22893,0.27757
2004,2nd Quintile,East,Divorced,0.08163,84,1229,0.06632,0.09695
2004,2nd Quintile,East,Widowed,0.11428,99,1229,0.09648,0.13207
2004,3rd Quintile,West,Married,0.60061,1805,2842,0.58260,0.61862
2004,3rd Quintile,West,"Married, living apart",0.01873,55,2842,0.01375,0.02372
2004,3rd Quintile,West,Single,0.22413,645,2842,0.20879,0.23946
2004,3rd Quintile,West,Divorced,0.06612,157,2842,0.05698,0.07526
2004,3rd Quintile,West,Widowed,0.09041,180,2842,0.07987,0.10096
2004,3rd Quintile,East,Married,0.56291,694,1154,0.53428,0.59154
2004,3rd Quintile,East,Single,0.23740,301,1154,0.21284,0.26196
2004,3rd Quintile,East,Divorced,0.05570,52,1154,0.04246,0.06893
2004,3rd Quintile,East,Widowed,0.12575,107,1154,0.10661,0.14489
2004,4th Quintile,West,Married,0.60404,2129,3351,0.58748,0.62060
2004,4th Quintile,West,"Married, living apart",0.01833,55,3351,0.01378,0.02287
2004,4th Quintile,West,Single,0.23764,802,3351,0.22323,0.25206
2004,4th Quintile,West,Divorced,0.07134,189,3351,0.06262,0.08005
2004,4th Quintile,West,Widowed,0.06865,176,3351,0.06009,0.07721
2004,4th Quintile,East,Married,0.59163,611,979,0.56083,0.62244
2004,4th Quintile,East,Single,0.22431,242,979,0.19817,0.25046
2004,4th Quintile,East,Divorced,0.07727,67,979,0.06053,0.09400
2004,4th Quintile,East,Widowed,0.07679,59,979,0.06011,0.09348
2004,5th Quintile,West,Married,0.59117,3594,5407,0.57806,0.60427
2004,5th Quintile,West,"Married, living apart",0.02188,100,5407,0.01798,0.02578
2004,5th Quintile,West,Single,0.24681,1201,5407,0.23532,0.25831
2004,5th Quintile,West,Divorced,0.07574,296,5407,0.06868,0.08279
2004,5th Quintile,West,Widowed,0.06440,216,5407,0.05785,0.07094
2004,5th Quintile,East,Married,0.61721,517,771,0.58288,0.65154
2004,5th Quintile,East,Single,0.22389,181,771,0.19445,0.25334
2004,5th Quintile,East,Divorced,0.06896,41,771,0.05106,0.08686
2004,5th Quintile,East,Widowed,0.06294,32,771,0.04579,0.08010
2005,1st Quintile,West,Married,0.38582,940,2139,0.36518,0.40645
2005,1st Quintile,West,"Married, living apart",0.04862,108,2139,0.03951,0.05774
2005,1st Quintile,West,Single,0.33686,668,2139,0.31683,0.35689
2005,1st Quintile,West,Divorced,0.13685,253,2139,0.12228,0.15142
2005,1st Quintile,West,Widowed,0.09185,170,2139,0.07960,0.10409
2005,1st Quintile,East,Married,0.28971,357,986,0.26138,0.31804
2005,1st Quintile,East,Single,0.42619,423,986,0.39530,0.45707
